,A,GlcC,PdhR,ArcA,ihfB
pal__lyx_ale2__1,8.021981466086574,1.2630301300000006,-0.7308508100000006,0.8953828860000002,0.40226726499999893
pal__lyx_ale2__2,7.790290937421609,1.4200557559999991,-0.6660178030000017,0.8937969960000007,0.31857179499999866
pal__lyx_ale4__1,6.920064802996223,0.7835800750000006,-0.7106436690000004,0.04450695899999957,-0.18964956500000166
pal__lyx_ale4__2,6.918243868915093,0.8644065090000009,-0.7397256070000005,0.0478946889999996,-0.25435758500000105
pal__5drib_ale10_f18__1,6.342055493250477,2.5161412590000007,-0.9364675109999999,0.1514443449999998,-0.2652826550000018
pal__5drib_ale10_f18__2,6.918984943491064,2.4834717790000003,-0.9544426130000004,0.1912255130000009,-0.279414645000001
pal__5drib_ale10__1,8.03849898480788,2.2099903309999998,-1.0195033230000003,0.5395594510000006,-0.027787695000000667
pal__arab_ale14_f9__1,15.2553347096547,-0.6421512139999992,-0.3093761949999996,0.6120842819999996,0.35386881499999845
pal__arab_ale14_f9__2,15.03204707484694,-0.5556953999999994,-0.4992748599999999,0.6312031329999996,0.4197409349999983
pal__arab_ale14__1,15.930996421933862,-0.4262612319999999,-0.2168288630000017,0.01188651300000032,-0.07372504500000154
pal__arab_ale14__2,15.72610455574492,-0.6722572699999994,-0.18695557800000184,0.05354830199999938,-0.2081712850000006
pal__arab_ale16__1,14.882412280532296,0.035675513000000166,-0.1538319140000004,-0.012330540999998972,-0.6507081960000018
pal__arab_ale16__2,14.926461319101737,-0.022178868000001014,-0.2493713440000009,0.1783269599999997,-0.4782767980000013
pal__tartr_ale26_f10__1,13.298961336793182,1.5683017690000003,-1.0902206020000005,0.5663584280000009,0.1868565149999988
pal__tartr_ale26_f10__2,12.494054573819216,1.822512356,-1.2834261730000005,0.8012373759999996,0.2504594549999997
pal__tartr_ale26__1,12.872404983981776,1.6211936630000006,-0.9001692800000001,0.4466712580000003,0.13564000499999904
pal__tartr_ale26__2,12.506650926136388,1.598562503,-0.9531761210000004,0.4330986750000001,-0.011190665000000877
pal__tartr_ale28_f10__1,5.655568899294168,1.1272376070000003,-1.0053125440000006,1.4321042960000003,0.4280308849999983
pal__tartr_ale28_f10__2,5.94248722269308,1.0071869130000008,-1.074814698,1.232142026,0.20570409499999973
pal__tartr_ale28__1,12.445683230409982,1.1660165650000014,-0.487256972,0.43821218400000106,-0.16646052500000152
pal__tartr_ale28__2,10.985659538110983,1.394282711999999,-0.7282015770000001,0.5097042599999995,-0.06146080500000117
efeU__delmenFentC_citr__1,0.0954862611073048,-1.2363309589999991,-0.09160627000000066,0.5647371930000009,-0.14562678500000106
efeU__delmenFentC_citr__2,0.0134504536974292,-1.8972642819999992,-0.7076301130000004,0.5130675520000008,-0.11630271500000156
efeU__delmenFentC__1,-0.2812400697381736,-1.2067290029999995,0.2604493019999996,0.991366136,0.5495783949999993
efeU__delmenFentC__2,-0.378651927052303,-1.4453359889999993,0.3449609339999995,1.0004466859999999,0.4305821349999999
efeU__menFentC_ale39__1,-2.445960544675527,-3.828654484,-3.298160627000001,0.7605526959999995,0.19065538499999946
efeU__menFentC_ale39__2,-2.6948912006082195,-3.971143319,-3.4840226110000003,0.8838205660000007,0.2521241949999986
efeU__menFentC_ale29__1,-2.4212685357688524,-2.315080076,0.4532731650000006,0.7593666260000003,0.5006850849999989
efeU__menFentC_ale29__2,-2.4886309494801684,-1.9702842219999992,0.5422813469999994,0.7573062359999998,0.5216775849999991
efeU__menFentC_ale30__1,-2.3614453823139403,-0.8372718789999993,-0.2529219280000001,-0.2916557810000011,-0.1897157650000008
efeU__menFentC_ale30__2,-2.827713703438385,-1.3151479219999995,0.011021497999999852,-0.3666411319999998,-0.22000278500000012
efeU__menFentCubiC_ale36__1,-0.8783884063379495,-0.7710486739999993,0.2079163640000008,0.5628257560000005,0.2871915549999997
efeU__menFentCubiC_ale36__2,-0.9719140573008744,-0.7182344949999989,0.07996883799999921,0.5128759540000001,0.25688472499999904
efeU__menFentCubiC_ale37__1,-0.5669800651931479,-0.3530733409999991,0.0660219099999999,0.8163334459999998,0.3463923049999984
efeU__menFentCubiC_ale37__2,-0.7198260605009623,-0.1805339219999995,0.08963845899999967,0.8380346260000007,0.4903697649999987
efeU__menFentCubiC_ale38__1,-2.7288765929063947,-1.5091651849999996,0.2494625490000004,-0.07417242300000026,-0.3222252850000018
efeU__menFentCubiC_ale38__2,-2.6313244655039387,-1.8931489569999995,0.1735268959999985,-0.0990833569999996,-0.26249254500000063
misc2__salc_glc__1,-0.3399466262062239,-0.5402759469999996,0.14599238399999948,0.5844178910000011,-0.24330995500000085
misc2__salc_glc__2,-0.2693666733349735,-0.2777717889999991,0.3785563709999984,0.8081587460000001,-0.07304562500000067
misc2__dbcn_glc__1,-2.4451256912945207,-1.1746567839999995,0.04897973399999955,0.15480885800000088,-1.2718927590000018
misc2__dbcn_glc__2,-2.0162052691735144,-0.2428166109999994,-0.5600760060000001,0.5578135900000003,-0.6345241590000015
misc2__tyr_glc__1,-1.6196594286284258,-1.5162980339999992,-0.15122301300000185,0.31652371500000065,0.2544356249999993
misc2__tyr_glc__2,-1.569393046473491,-1.3489108539999997,-0.08048476400000038,0.3480515739999994,0.4108888149999999
misc2__arg_cytd__1,-2.8357881679831856,-1.8754674339999993,-0.08212653999999997,0.16937141400000044,-0.4898077300000008
misc2__arg_cytd__2,-2.486737554597962,-1.3952552109999994,-0.3282249790000007,0.010136641000000779,-0.5114058730000011
misc2__delyheO_pyr__1,2.3062960494649776,0.7946658610000004,1.20226276,0.3383925960000003,0.11592525499999873
misc2__delyheO_pyr__2,2.752167553392016,0.973965281,1.1737320869999994,0.2719717680000002,0.0593419949999987
misc2__dellon_glc__1,-0.9339675657693852,-2.980954423,-0.2697184980000005,-0.3140844999999999,0.25172330499999873
misc2__dellon_glc__2,-0.2814738612494697,-2.4596598899999997,-0.6455053660000001,-0.8715660150000009,0.6127397649999988
nquinone__delubiC__1,-2.11877542497939,-2.0658183,0.40719306299999936,-0.2148950660000004,-0.3165028550000013
nquinone__delubiC__2,-1.9615692718618931,-2.400635132,0.14365348599999986,-0.0332633910000002,-0.02727430500000061
nquinone__ubiC_ale1__1,-0.9267175887778089,-1.0282163869999996,1.517236594,0.4289268980000003,0.21852216499999955
nquinone__ubiC_ale1__2,-0.5478929285092206,-1.110895178999999,1.0699801919999992,0.4503520650000006,0.08954444499999957
nquinone__ubiC_ale2__1,-0.8504662843478884,-1.0274249059999994,-0.030177858000001837,0.6083629190000011,0.2511572449999981
nquinone__ubiC_ale2__2,-0.5082251032989044,-1.2982977449999993,0.0915169519999992,0.5533521980000007,0.2315929149999985
nquinone__ubiC_ale3__1,-2.2088370089543927,-1.5432735889999991,0.6866338350000003,-0.16367548899999915,-0.3982712850000016
nquinone__ubiC_ale3__2,-1.6053851807469577,-1.5515767539999992,0.7666301630000003,-0.11664080599999947,-0.3618970550000018
nquinone__ubiC_ale4__1,-0.8254754664749983,-1.6256678029999998,0.06831342599999958,0.5165691680000002,0.2344778549999997
nquinone__ubiC_ale4__2,-0.6300383408769181,-1.2838366929999996,0.22075549899999916,0.5599829019999998,0.15228342499999847
nquinone__delpdhR__1,-0.1770172681197709,-0.5190282199999992,-7.947651277,0.13690307999999973,-0.06809953500000178
nquinone__delpdhR__2,-0.5290261702503448,-0.8596722109999995,-7.674250599,0.13527434200000066,-0.036035855000001504
quinone__glu_ale4__1,-1.904137422325177,-0.8443386809999991,0.22426493899999933,0.3255562130000005,-0.18176504500000054
quinone__glu_ale4__2,-2.338711089552978,-3.6170913529999993,-3.136137764,0.554928426,0.2692058249999985
quinone__delmenF__1,0.0085015557038794,-0.6929698689999997,-0.5551765170000005,0.6222112749999997,0.14804228499999894
quinone__delmenF__2,0.1339625311395471,-0.2517260629999996,-0.4298209650000002,0.3857585669999999,-0.2509082750000005
quinone__menF_ale5__1,-1.8388103089084316,-3.431729904,-2.82769242,0.21714596200000005,0.4851317649999984
quinone__menF_ale5__2,-1.9996602688156,-3.954962029,-2.98840969,0.31143739000000004,0.2662817649999987
quinone__menF_ale6__1,-2.042376404758984,-3.3080810249999995,-3.4847425430000003,0.5224541430000009,0.3820239249999986
quinone__menF_ale6__2,-2.0184612151935832,-3.699690181,-3.4275682300000003,0.4843214759999999,0.4210743349999984
quinone__menF_ale7__1,-1.84322385228744,-3.5272439039999988,-3.494878684000001,0.7122535630000009,0.6367400649999997
quinone__menF_ale7__2,-2.0271396411854723,-3.2490538519999994,-3.604571799,0.6510489049999997,0.6910517749999983
quinone__menF_ale8__1,-2.285311629333525,-3.494554077,-3.459961971,1.1158997159999997,0.695164694999999
quinone__menF_ale8__2,-1.8542604585075415,-3.691243122,-3.025227246,0.5338657950000005,0.9719048149999984
quinone__delmenFubiC__1,-0.5511497217382547,-1.2990792549999997,0.12973896899999993,0.4180014029999999,0.04541585499999812
quinone__delmenFubiC__2,-0.6869253814093266,-1.1283775099999989,0.08619411000000099,0.41796379,0.1522571149999994
quinone__menFubiC_ale1__1,-2.4937459961250723,-3.8337628009999993,-2.2592691580000004,0.9901619559999996,0.5501011249999994
quinone__menFubiC_ale1__2,-2.2471219229699604,-3.8478145809999993,-2.3578964220000005,0.9831297560000004,0.5323446749999992
quinone__menFubiC_ale2__1,-2.311448550667392,-4.325989589999999,-2.6129057330000007,0.8927740160000006,0.6266830349999992
quinone__menFubiC_ale2__2,-2.3044882021265973,-3.642891163,-2.40261834,0.9872195559999994,0.5967368449999988
quinone__menFubiC_ale3__1,-1.7146441306635305,-1.653794393,0.3961301419999987,0.07436142200000084,-0.15358316500000058
quinone__menFubiC_ale3__2,-2.543553639252563,-1.8640278859999981,0.3349020330000005,0.0958823009999996,-0.03658966500000105
quinone__menFubiC_ale4__1,-1.5363212384168932,-3.891317206,-2.5579925,0.8589243359999994,0.7750295049999991
quinone__menFubiC_ale4__2,-2.3725014112308958,-3.641987419,-2.7364552290000006,0.8446312159999998,0.8413603549999991
oxyR__wt_glc__1,-1.3361620233623837,-1.2133642029999994,-0.5939216309999988,-0.14620173800000025,-0.4855698300000011
oxyR__wt_glc__2,-0.824189049892932,-0.5700271509999979,-0.7293935410000003,-0.07992881999999922,-0.46299467600000105
oxyR__wt_h2o2__1,-0.6898913141450138,-1.302749318,-0.5367757470000001,-0.05830860899999912,-0.5230424000000014
oxyR__wt_h2o2__2,0.0193212795759058,-0.1688557029999993,-0.936082216,0.5117792669999996,0.050135134999999664
oxyR__glu_ale4__1,-1.6721741720067742,-0.5776378259999992,0.8295831759999999,0.487343675,0.5308955750000006
oxyR__glu_ale4__2,-0.761898964148597,-4.154540548,0.01215479199999958,0.5504527800000005,0.2399631049999993
oxyR__glu_ale4_h2o2__1,-1.889819076485029,-3.4873969419999997,-1.3541433340000006,0.4265243719999994,0.32139321499999873
oxyR__glu_ale4_h2o2__2,-2.22002126238595,-3.54581085,0.5555508650000007,0.4192397589999999,0.1753315449999988
oxyR__oxyR_ale17__1,-2.3993930552863825,-3.5616362019999994,0.16553516099999932,-0.4725852669999995,-0.012998075000000496
oxyR__oxyR_ale17__2,-2.3989238846192653,-3.5770481279999995,0.30774985000000044,-0.31939124600000035,-0.17918820500000088
oxyR__oxyR_ale17_h2o2__1,-2.457701386482302,-3.5032025129999997,-0.902962028,-0.4078490469999991,0.11520936499999836
oxyR__oxyR_ale17_h2o2__2,-1.812163169245417,-0.2702181219999993,1.014623435999999,-0.3608836310000001,-0.10849309500000183
oxyR__oxyR_ale18__1,-2.215502832292635,-2.659493640999999,-0.4798287669999999,-0.4237501869999996,-0.7126828950000004
oxyR__oxyR_ale18__2,-1.905287376559751,-0.7946435219999994,-0.8939865810000001,-0.5801326749999998,-0.4551578200000002
oxyR__oxyR_ale18_h2o2__1,-2.5444468373427958,-3.666046679,-0.10234345300000047,-0.4320935919999993,-0.19995716500000071
oxyR__oxyR_ale18_h2o2__2,-1.9511550958506292,-3.655113735,-0.20313905200000004,-0.3286914099999993,-0.057134725000000934
oxyR__oxyR_ale19__1,-2.557011451310957,-2.2204720929999997,-0.5431645099999995,-0.7517432799999995,-0.6934130190000012
oxyR__oxyR_ale19__2,-2.825138229782858,-1.3685492389999991,-0.8220631300000001,-0.826522765,-0.6157795100000012
oxyR__oxyR_ale19_h2o2__1,-2.2127615327569923,-1.5545687569999993,-0.9093916990000004,-1.194452201999999,-0.8395102720000018
oxyR__oxyR_ale19_h2o2__2,-2.919554329549364,-1.6111803489999996,-0.8193251840000011,-0.9790123919999996,-0.7059307200000013
oxyR__oxyR_ale20__1,-2.4953724108868243,-3.653689901,0.5249296940000008,-0.6693386969999988,-0.6174351720000004
oxyR__oxyR_ale20__2,-2.4029821928010247,-2.972883763,0.6454144179999997,-0.6717542049999992,-0.7454431260000014
oxyR__oxyR_ale20_h2o2__1,-2.379725050661134,-2.7854595769999992,0.34346749300000035,-0.8095416889999996,-0.5537788040000002
oxyR__oxyR_ale20_h2o2__2,-2.3723913478463667,-3.2876313509999986,0.241879226,-0.8087535079999988,-0.3934294450000007
svns_pgi__BmePgi24_15__1,0.0668747705325204,-0.19509116799999934,-0.7245732790000003,0.15738168700000088,-0.24206837500000056
svns_pgi__BmePgi24_15__2,1.218324670710119,-0.4500171349999986,-0.7422329210000003,0.15838339899999987,-0.145811075000001
svns_pgi__BmePgi24_26__1,-0.7723825128670072,-0.4069361149999988,-0.7481273480000006,0.019257944999999662,-0.22252184500000105
svns_pgi__BmePgi24_26__2,-0.4260698180613571,-0.4490918319999997,-0.635808012,0.15177349800000073,-0.29012591500000084
svns_pgi__BmePgi24_41__1,-1.2027260870979068,-0.2580009929999996,-0.6767706490000007,1.0171154859999998,0.8187271749999994
svns_pgi__BmePgi24_41__2,-2.3838298820279,-0.7521924559999995,-0.6055919120000004,0.04357631200000078,-0.4369876700000006
svns_pgi__BmePgi24_52__1,-0.6572702066906941,-0.32666910199999943,-0.785544281,0.04473909800000087,-0.2328075750000007
svns_pgi__BmePgi24_52__2,0.0147521832916685,-0.5068252969999998,-0.6768317600000007,0.0577324370000003,-0.44035611500000016
svns_pgi__PaePgi2_34__1,5.720982919318597,0.3622336120000007,-1.0434143980000004,0.7317756190000004,0.4863356349999997
svns_pgi__PaePgi2_34__2,5.736987508451275,0.3110394110000003,-1.1097726459999988,0.6990008759999995,0.4692240849999987
svns_pgi__PaePgi2_63__1,5.34434918132983,0.14216860500000106,-1.007537784000001,0.7554666760000011,0.3104227549999994
svns_pgi__PaePgi2_63__2,5.136731934550613,0.2472396880000005,-0.965584055,0.7990900859999996,0.4064369049999996
svns_pgi__PaePgi24_54__1,6.123826130158982,0.4296573130000008,-0.7832042780000004,0.8522783159999996,0.1076003649999997
svns_pgi__PaePgi24_54__2,5.726331824836823,0.5166255220000009,-0.5820045330000001,0.9083083060000005,0.14424013499999866
svns_pgi__PaePgi24_90__1,4.957251774639799,0.22335645500000112,-0.2801988520000007,1.0974230360000004,0.21443858499999813
svns_pgi__PaePgi24_90__2,4.934590518660428,0.3980505670000003,-0.2635915990000006,1.168052266,0.2561814749999982
abx_media__m9_ctrl__1,-1.242707975666739,-1.7225165269999998,0.4239716059999985,0.3883267759999995,-0.7748466310000008
abx_media__m9_ctrl__2,-0.6357693232950734,-1.5486569059999988,0.7808678059999998,0.5281267029999999,-0.6426665800000002
abx_media__rpmi_ctrl__1,-5.973915286843475,-2.820466402,-0.4399643520000005,1.1483981659999998,-1.9395773050000005
abx_media__rpmi_ctrl__2,-4.877221276374652,-2.5942922889999998,0.10277367700000006,0.960487886000001,-2.2417902950000013
abx_media__camhb_ctrl__1,-5.257249571076232,-3.0407881989999987,1.158534187999999,-0.9133811219999988,-1.209246395000001
abx_media__camhb_ctrl__2,-5.187375687459061,-3.1329964429999992,1.0929076099999993,-0.9972484690000004,-1.4088831260000008
abx_media__m9_mero__1,-2.285595261617924,-1.5355854969999996,0.04426428799999993,0.4937336929999994,-0.6924105510000018
abx_media__m9_mero__2,-1.4425767182932434,-1.7109589089999997,0.5795367589999998,0.2396448220000007,-0.7606332670000011
abx_media__rpmi_mero__1,-5.701786033600942,-2.466430667,0.14052655399999914,0.7501314160000003,-2.122024952000002
abx_media__rpmi_mero__2,-5.82629278141211,-2.606998335,-0.28677754400000044,1.1177838960000006,-1.9855761210000007
abx_media__camhb_mero__1,-4.970973156619084,-3.0635596279999997,0.6162631100000002,-1.3432604789999996,-1.8093093730000012
abx_media__camhb_mero__2,-4.784348879476199,-3.0509387719999994,0.6940324019999995,-1.375806483,-1.769452582000001
abx_media__m9_trisulf__1,0.001737807167379,-1.3998662089999991,0.3680886149999996,0.4252124980000005,-0.6541391340000011
abx_media__m9_trisulf__2,-0.6333972222645328,-1.871542201,0.30728888199999993,0.20257965200000072,-0.6735024630000002
abx_media__rpmi_trisulf__1,-4.256750641127576,-2.457844672,1.7696281329999994,-0.9967804939999994,-1.4955450310000007
abx_media__rpmi_trisulf__2,-4.3191083222512585,-2.5862937989999994,1.8326492079999996,-0.8691007629999987,-1.372559379
abx_media__camhb_trisulf__1,-4.0803027952933135,-1.2271946819999997,1.70681776,-0.7674668800000006,-1.6427038780000007
abx_media__camhb_trisulf__2,-4.346054860014064,-1.1806416699999989,1.6339537709999998,-0.6975454829999991,-1.6088839750000012
abx_media__m9_cef__1,-1.2792464476888348,-1.7078198939999991,0.3860717840000003,0.3227459160000006,-0.7174840370000002
abx_media__m9_cef__2,-1.2454195934758652,-2.252185364,0.5713813019999989,0.32773048800000026,-0.7950130220000009
abx_media__rpmi_cef__1,-6.431401412479095,-1.5618843859999991,2.341774192999999,-0.031158745999999123,-2.3858350260000005
abx_media__rpmi_cef__2,-6.62329762534921,-1.6959856779999996,2.4049609830000005,-0.00014696599999908244,-2.3775118020000012
abx_media__camhb_cef__1,-4.978465133703083,-2.1849144059999994,1.4426525090000002,-0.82586124,-1.4990258550000009
abx_media__camhb_cef__2,-4.9083724624871845,-2.0254270059999997,1.472209093,-0.8162018060000005,-1.4296273730000006
abx_media__m9_cipro__1,3.7716874120593,-1.7589054739999996,0.7631341230000004,0.2594127660000005,-0.7975387430000005
abx_media__m9_cipro__2,4.219821506608199,-2.1125877229999994,0.5357338340000002,0.2547250020000007,-0.7153731150000002
abx_media__rpmi_cipro__1,-5.017431181915195,-1.915856202,1.5724305039999995,-0.4646577569999994,-1.9697559320000015
abx_media__rpmi_cipro__2,-5.180819437113306,-1.728433013,1.535231683999999,-0.2081252419999995,-1.8929784500000009
abx_media__camhb_cipro__1,-4.802971121164619,-3.0523379259999994,1.3723658390000004,-1.631458556,-1.2859188550000002
abx_media__camhb_cipro__2,-4.968265004048289,-2.881471471,1.313462394,-1.5782649329999998,-1.3209167520000005
hot_tale__42c_ale3_30c__1,-3.107756898790109,-2.1586400489999997,0.27498038500000105,-0.08502499699999966,-0.31172612500000163
hot_tale__42c_ale3_30c__2,-3.013822808773644,-1.9985228209999983,0.31697594499999937,-0.1116924309999998,-0.3136982150000005
hot_tale__42c_ale3_37c__1,-2.562048272592913,-2.216938619,0.30048782599999946,-0.1255460199999998,-0.3565505050000013
hot_tale__42c_ale3_37c__2,-2.6568670989293217,-2.726141726,0.25724693899999984,-0.12163840100000026,-0.28684450500000125
hot_tale__42c_ale3_44c__1,-1.1211115723045746,-1.8008938789999993,0.012720653999999776,0.14701169099999944,0.8838351349999982
hot_tale__42c_ale3_44c__2,-1.1625043200685004,-1.8506317889999997,0.0037100340000000287,0.17322447000000096,0.9156934849999984
hot_tale__hot_ale3_mid_30c__1,-3.168001665806542,-1.5691909369999992,0.2391207909999995,0.59222252,0.005993264999998971
hot_tale__hot_ale3_mid_30c__2,-2.090408735611758,-1.3787577539999996,-0.03380502300000021,0.5040568430000008,-0.007385775000001259
hot_tale__hot_ale3_mid_37c__1,-2.732524847685962,-1.933177603,-0.14922751300000048,0.2296881840000005,-0.5016858060000011
hot_tale__hot_ale3_mid_37c__2,-3.029284244928351,-2.0676987439999994,-0.4616469270000003,0.05696272800000024,-0.5289926170000019
hot_tale__hot_ale3_mid_44c__1,-4.138985435624988,-2.947496687,-1.040942879000001,0.3935890999999998,0.11469567499999833
hot_tale__hot_ale3_mid_44c__2,-3.1232084054553497,-3.2091395259999986,-0.6485853130000017,0.6512664919999995,0.2311697149999983
hot_tale__hot_ale3_30c__1,-2.033053427800883,-1.711129645999999,-0.33823995200000034,0.5082004980000008,-0.4534518090000006
hot_tale__hot_ale3_30c__2,-2.37634980502188,-1.5056208909999995,-0.3237196960000004,0.5545389689999993,-0.32907377500000123
hot_tale__hot_ale3_37c__1,-1.9861623403287576,-1.766018913999999,-0.6380990330000005,0.13141203500000032,-0.4036383050000012
hot_tale__hot_ale3_37c__2,-2.0759619503100635,-1.5689546239999992,-0.5992410560000003,0.1133073489999994,-0.27703634500000085
hot_tale__hot_ale3_44c__1,-2.9738262363738226,-3.5080994809999995,-0.3914660690000007,0.7324143809999999,0.2275033649999987
hot_tale__hot_ale3_44c__2,-1.4776688597333565,-1.195531088,-0.35500843400000104,0.39721545100000105,0.2383969849999996
hot_tale__hot_ale4_30c__1,-4.385992341747119,-2.6060064199999995,0.4545090139999992,0.04799028899999946,-0.5464939170000012
hot_tale__hot_ale4_30c__2,-4.439665672819754,-2.4874531339999995,0.4772996589999998,0.024226647000000767,-0.4072694250000009
hot_tale__hot_ale4_37c__1,-3.3633058040583865,-2.8737934529999998,0.0473548500000005,-0.16735893199999907,-0.4599738540000011
hot_tale__hot_ale4_37c__2,-3.228809227718662,-2.953423292,0.2268285559999992,-0.046169951999999626,-0.4451768880000007
hot_tale__hot_ale4_44c__1,-2.1277820809822034,-2.467349092,0.07834283400000075,0.00039793400000043283,0.08278536499999943
hot_tale__hot_ale4_44c__2,-2.405437619295561,-2.657057293,0.2324950009999984,0.06168165600000109,0.2592138049999981
hot_tale__hot_ale8_30c__1,-4.668274170504191,-2.4612854299999998,0.11649992699999955,0.023464927000000912,-0.9095089900000008
hot_tale__hot_ale8_30c__2,-4.260575226417715,-2.186165114,0.1184445640000007,0.08428102899999956,-0.7777570690000015
hot_tale__hot_ale8_37c__1,-2.7180822604198243,-2.5993260679999994,-0.07432257099999884,-0.24066992300000045,-0.7274897240000016
hot_tale__hot_ale8_37c__2,-3.189228581059928,-2.5426787449999995,-0.09345406599999873,-0.2407826909999997,-0.7036689320000011
hot_tale__hot_ale8_44c__1,-1.781758948521588,-1.858602195,0.442421186999999,0.11352845799999932,0.012718264999998395
hot_tale__hot_ale8_44c__2,-2.122933754969769,-1.995736760999999,0.24414767000000026,0.05564769999999975,-0.09703083500000176
hot_tale__hot_ale9_mid_30c__1,-3.885104404285205,-2.117159953,0.2388998279999992,0.4238110329999998,-0.04958338500000181
hot_tale__hot_ale9_mid_30c__2,-3.492904964969958,-2.3285168279999997,0.2557742489999999,0.3619286040000009,0.13507165499999907
hot_tale__hot_ale9_30c__1,-4.002515570950142,-1.7650926299999998,0.21719428699999987,0.23718312100000105,-0.5928422380000011
hot_tale__hot_ale9_30c__2,-3.429365765638904,-1.6498977309999994,0.26005245200000005,0.3578092789999996,-0.5899957500000017
hot_tale__hot_ale9_mid_37c__1,-3.161979943065286,-2.5713729459999994,-0.1384438999999995,-0.06546374200000038,-0.3676396550000014
hot_tale__hot_ale9_mid_37c__2,-3.373152371389056,-2.7175606979999998,-0.0912555630000007,0.0031101880000008464,-0.2984976250000013
hot_tale__hot_ale9_37c__1,-3.3393897366706686,-2.003289671,-0.15908814900000046,0.024472945999999496,-0.38001561500000136
hot_tale__hot_ale9_37c__2,-3.9724176453742377,-1.9589374409999982,-0.1979570390000012,0.0557053130000007,-0.3762937550000007
hot_tale__hot_ale9_mid_44c__1,-2.501696149827682,-2.228702446,-0.027585554999999932,0.1534750460000005,0.19238305499999875
hot_tale__hot_ale9_mid_44c__2,-2.1798179391641384,-2.3129922819999997,0.3297961229999995,0.38316593699999935,0.5108909249999982
hot_tale__hot_ale9_44c__1,-1.7556487739970987,-1.1570630899999994,0.1562695129999998,0.4290219799999999,0.24630422499999935
hot_tale__hot_ale9_44c__2,-2.1370843410309623,-1.2090464429999999,0.03958635099999963,0.4794780809999999,0.3875115949999994
hot_tale__hot_ale10_30c__1,-3.971835758288327,-1.7864139789999998,0.25361344099999883,0.40552786700000004,-0.4586983730000007
hot_tale__hot_ale10_30c__2,-3.907358077538694,-2.099198554,0.146258392,0.3639100380000002,-0.3554030950000016
hot_tale__hot_ale10_37c__1,-3.6180785610237183,-2.9708239109999983,-0.4325302749999995,-0.17456958,-0.4472314330000007
hot_tale__hot_ale10_37c__2,-3.237116655525448,-2.761614746,-0.32195738300000176,-0.11277531100000004,-0.37138930500000106
hot_tale__hot_ale10_44c__1,-3.3977995232611526,-2.3903840599999997,0.04866900900000015,0.5476285960000009,0.17887464499999872
hot_tale__hot_ale10_44c__2,-2.625686339562477,-2.1753432189999997,0.2448528759999995,0.1387079379999996,0.3118577949999999
hot_tale__hot_ale16_30c__1,-3.860350018451461,-2.607222366,0.6720417919999999,0.12374161199999988,-0.4670126030000006
hot_tale__hot_ale16_30c__2,-3.761245927680025,-2.4355126769999997,0.8024739879999991,0.14894761899999942,-0.37262998500000144
hot_tale__hot_ale16_37c__1,-3.5135645210825937,-3.2238017139999995,0.40659337800000017,-0.19482372100000056,-0.4319210530000017
hot_tale__hot_ale16_37c__2,-3.015822662468902,-2.443445330999999,0.3907953749999997,-0.20781360900000045,-0.4244327150000018
hot_tale__hot_ale16_44c__1,-2.767608739754897,-2.9173780899999997,0.5253613100000011,0.11628757499999942,0.14055384499999946
hot_tale__hot_ale16_44c__2,-3.3425195457585284,-2.869961737,0.6329169029999999,0.3061081689999998,0.24958026499999875
pdhr_ale__pdhR-13_51__1,-2.2741578826349382,-2.251431972,-7.947651277,0.18245214799999945,0.6700591549999988
pdhr_ale__pdhR-13_51__2,-2.8278609301244138,-3.4856114759999994,-7.69884999,0.056750174999999466,0.5846834149999989
pdhr_ale__pdhR-14_46__1,-0.2060934667497513,-0.9654500009999988,-7.947651277,0.9022052259999996,1.1272351649999983
pdhr_ale__pdhR-14_46__2,-0.3460720051048599,-2.3369434199999994,-7.947651277,0.8055110059999997,1.086679904999999
pdhr_ale__pdhR-15_51__1,-3.420371297461127,-3.991661868,-7.947651277,-0.13942209899999902,0.4198660549999982
pdhr_ale__pdhR-15_51__2,-2.5464473215715087,-4.042685280999998,-7.947651277,-0.07192016499999987,0.6336586649999987
pdhr_ale__pdhR-16_49__1,-2.1081865613981154,-3.9678383389999987,-7.947651277,-0.05294931299999917,0.9927493249999984
pdhr_ale__pdhR-16_49__2,-1.070004252370574,-2.8707898169999995,-7.947651277,0.3621599379999996,0.9785652549999996
tcs__del_atoC_LiAcet__1,-3.2144716141097103,-3.2844320289999995,-1.7127228920000004,-0.1898343760000003,0.07488206499999883
tcs__del_atoC_LiAcet__2,-2.7277813337841046,-3.2405542339999998,-1.547742179000001,0.008173475999999624,0.07669799499999819
tcs__del_atoC_LiCl__1,-3.0779775940824408,-3.528074962,-1.9037214140000005,0.1696543419999994,0.35601839499999954
tcs__del_atoC_LiCl__2,-3.003961732002659,-3.5755128139999988,-1.6925367990000009,0.06729879400000094,-0.0036651750000018532
tcs__del_atoC_m9__1,-3.443839003461556,-3.5798198969999997,-2.254234147,0.15616148500000016,0.3904161849999994
tcs__del_atoC_m9__2,-3.1782967886647557,-3.8803620149999993,-2.1412727720000007,0.2391980920000005,0.4528970749999992
tcs__del_baeR_etoh__1,-0.2716978656179771,-3.5339931789999994,-1.2712272780000005,0.8641572160000006,-1.0046969490000013
tcs__del_baeR_etoh__2,1.18393285609451,-2.655723684,-1.1443010510000002,0.9730838560000006,-1.0394935290000014
