,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
34,immunity_isolated__AvrRpt2_WT,1.2870393702642857,1.124393328094634,14.0,106.0,1.7091675215,113.0,1.6013440661,121.0,0.3682679387,127.0,2.1196410102,136.0,1.9377632388000001,142.0,1.5733570134,145.0,1.2429894424,150.0,2.0771083311,160.0,-0.39305234800000005,161.0,-0.4210277461,163.0,0.2274457575,167.0,0.35587524060000003,172.0,3.5587166461,176.0,2.0609550714
35,immunity_isolated__AvrRpt2_npr1,2.492075462566667,1.0767265494441747,3.0,107.0,2.3292337763,128.0,1.5060451353,146.0,3.6409474761,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,1.7816230514999998,2.0994090672482337,3.0,108.0,-0.031114589100000003,129.0,1.2940746876,147.0,4.081909056,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,4.07611329875,1.0796253308007784,2.0,109.0,3.3127029062,148.0,4.8395236913,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.712707758175,1.5078901738161334,4.0,111.0,-0.6964661151,119.0,1.53599802,140.0,-0.4060853024,165.0,2.4173844302,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,1.8089384111500002,1.3356472942076179,4.0,112.0,0.3010943775,120.0,3.0138127777,141.0,1.0714210217,166.0,2.8494254677,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,0.9721092947000001,1.6143063419586974,3.0,114.0,-0.8501768011,122.0,2.2230169736,143.0,1.5434877116,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,1.1910559651,1.8598719722885568,4.0,115.0,0.9171578225,123.0,-0.9091978634000001,144.0,1.1385783753,168.0,3.617685526,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-0.4485754237000001,2.1538074671644467,3.0,116.0,-0.31933513950000003,124.0,1.6377017625999999,169.0,-2.6640928942,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,2.09294468705,1.3856927765645375,2.0,118.0,3.072777446,139.0,1.1131119281,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.33414826563333316,5.404062012609997,3.0,130.0,-6.478902547,152.0,1.7972812929000002,156.0,3.6791764572,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,1.1793929562,0.08724254432475191,2.0,132.0,1.1177031615,135.0,1.2410827509,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,3.2345191357,1.7244786147487146,2.0,133.0,2.0151286132,137.0,4.4539096582,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,1.9640498842999998,3.2060055788121877,2.0,149.0,-0.302938401,151.0,4.2310381696,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,0.2636236089,1.0310280295802041,3.0,153.0,-0.9264491862,155.0,0.8871881426,158.0,0.8301318703,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,0.7315874711,1.3773668156111991,2.0,154.0,-0.2423579444,157.0,1.7055328866,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,2.2425011629,0.04367923702863164,2.0,171.0,2.2116152782,175.0,2.2733870476,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,2.59628552415,0.40210303707296585,2.0,173.0,2.3119557399,177.0,2.8806153084,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,1.850371707708594e-17,1.5105168954072405,3.0,178.0,-1.6947995426,182.0,1.2043341828,183.0,0.4904653598,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-2.2164114904333334,0.6385839612503714,3.0,179.0,-1.4827169974,180.0,-2.6469672037,181.0,-2.5195502702,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,0.07361103297143143,3.0,184.0,0.036329195200000004,185.0,-0.08471327420000001,186.0,0.048384079,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,0.46906883703333335,0.3558195843262133,3.0,187.0,0.8615832723,188.0,0.1676598711,189.0,0.3779633677,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.0037844133333333287,0.32247767697086377,3.0,190.0,-0.1551982429,191.0,0.3748837633,192.0,-0.20833228040000001,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-0.5224273790333334,1.7620274095253468,3.0,193.0,1.2726706618999999,194.0,-0.5905441482,195.0,-2.2494086508,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-0.5012796420666666,2.8655694955317643,3.0,196.0,2.0217042304,197.0,-3.6167949919,198.0,0.0912518353,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-0.0768809121666667,1.1003224229021236,3.0,199.0,1.1562953186,200.0,-0.4285790084,201.0,-0.9583590467,,,,,,,,,,,,,,,,,,,,,,
