,A,CysB
cstr_pfr__str_1500m__1,0.36685808950000004,0.1217757755
cstr_pfr__str_1560m__1,0.4263932831,-0.0427676425
cstr_pfr__str_1680m__1,0.298916982,0.0304402119
cstr_pfr__str_ref1__1,-0.1028984832,-0.0475145609
cstr_pfr__str_ref2__1,-0.1016440966,0.0377598625
cstr_pfr__str_ref3__1,0.2380938421,0.0937570491
cstr_pfr__pfr_P5_0005m__1,0.1727171773,-0.2171023973
cstr_pfr__pfr_P5_0010m__1,-0.5014615530000001,0.09319170210000001
cstr_pfr__pfr_P5_0025m__1,-0.18307917,0.45634258980000003
cstr_pfr__pfr_P3_0025m__1,-0.0956219896,0.3611418011
cstr_pfr__pfr_P1_0025m__1,-0.026315830300000002,0.24033327200000001
cstr_pfr__pfr_P5_0045m__1,-0.0370967253,0.2992272802
cstr_pfr__pfr_P5_0120m__1,0.168679766,0.1863164528
cstr_pfr__pfr_P3_0120m__1,0.1893321808,0.17360286730000002
cstr_pfr__pfr_P1_0120m__1,-0.0178313869,-0.0534346819
cstr_pfr__pfr_P5_0210m__1,0.2551199229,0.1455983674
cstr_pfr__pfr_P5_1500m__1,-0.0711771855,-0.0033757949
cstr_pfr__pfr_P3_1680m__1,0.0593110891,0.11688534260000001
cstr_pfr__pfr_P5_1680m__1,-0.06928493890000001,0.046402187000000004
cstr_pfr__pfr_P1_1680m__1,0.2232565135,0.1850147321
cstr_pfr__str_0005m__2,0.6430190451000001,-0.2423795758
cstr_pfr__str_0010m__2,0.1560225998,-0.2066927271
cstr_pfr__str_0025m__2,0.29707542,0.24824521260000001
cstr_pfr__str_0045m__2,0.5498279637,0.35007349060000004
cstr_pfr__str_0075m__2,0.3904215273,0.1931797007
cstr_pfr__str_0120m__2,0.4331261829,0.13825298800000002
cstr_pfr__str_0210m__2,0.4729524356,0.18572446250000002
cstr_pfr__str_0330m__2,0.411325836,0.20078104830000001
cstr_pfr__str_1500m__2,0.5803364746,-0.0141776416
cstr_pfr__str_1560m__2,0.2903199594,0.21782053810000002
cstr_pfr__str_1680m__2,0.2702398501,0.0460978388
cstr_pfr__str_ref1__2,0.1028984832,0.0475145609
cstr_pfr__str_ref2__2,0.055100391000000006,0.09525832590000001
cstr_pfr__str_ref3__2,0.14293277370000002,0.2277744984
cstr_pfr__pfr_P5_0005m__2,0.4144465632,-0.2247655544
cstr_pfr__pfr_P5_0010m__2,-0.3256813223,-0.0937950901
cstr_pfr__pfr_P5_0025m__2,-0.1436733189,0.2110237003
cstr_pfr__pfr_P3_0025m__2,-0.2588142138,0.3110112038
cstr_pfr__pfr_P1_0025m__2,0.0786944895,0.1836693227
cstr_pfr__pfr_P5_0045m__2,-0.4465385229,0.26770404130000003
cstr_pfr__pfr_P5_0120m__2,0.0936658813,0.0925489582
cstr_pfr__pfr_P3_0120m__2,-0.1931534063,0.1748213006
cstr_pfr__pfr_P1_0120m__2,0.0633269016,0.15344621190000002
cstr_pfr__pfr_P5_0210m__2,0.4188428547,-0.0810280693
cstr_pfr__pfr_P5_1500m__2,0.07162691880000001,-0.0356569236
cstr_pfr__pfr_P3_1680m__2,-0.1240695816,-0.0651917937
cstr_pfr__pfr_P5_1680m__2,0.0472188234,-0.0149622869
cstr_pfr__pfr_P1_1680m__2,0.2500656002,-0.0508147877
darobactin__daro_30m__1,-0.3396719757,0.3113583308
darobactin__daro_30m__2,2.6627621002,-0.1217567289
darobactin__solv_1h__1,-0.8431865995000001,0.1035476636
darobactin__solv_1h__2,-0.8797068858,0.3444308157
darobactin__daro_1h__1,0.4356844613,1.0474587958
darobactin__solv_1h__3,-2.0028069435,0.4907808333
darobactin__daro_1h__2,0.6542069745,0.6017343748
darobactin__daro_1h__3,0.1214915062,0.5065343581
darobactin__daro_30m__3,2.1061215862,0.2352676784
darobactin__solv_30m__1,2.1489424236,0.1995243528
darobactin__solv_15m__1,0.5580230105,0.0266188592
darobactin__solv_15m__2,-0.9827142817000001,-0.0379501232
darobactin__daro_15m__1,-2.1605157223,-0.7556077130000001
darobactin__solv_15m__3,0.4246912712,0.011331264
darobactin__daro_15m__2,-0.3394764712,-0.2531054532
darobactin__daro_15m__3,0.9323978445000001,0.1011756382
darobactin__solv_30m__2,3.5860568323,0.3063736171
darobactin__solv_30m__3,5.0914963154,0.07821662600000001
ddp__pNT3_aroP__1,-2.8405792743,0.9560962631000001
ddp__pNT3_aroP__2,-2.6874876565,1.4554897616
ddp__pNT3_bamC__1,-0.5203595158000001,2.1253144091
ddp__pNT3_bamC__2,0.0160902224,2.1754951379
ddp__pNT3_cusA__1,-0.9216098259000001,2.6817369909
ddp__pNT3_cusA__2,0.45888722470000004,2.5161465709
ddp__pNT3_hemX__1,1.3273253619,0.5776222207
ddp__pNT3_hemX__2,1.058194555,0.9236987437
ddp__pNT3_empty__1,-0.054457087,0.028231165500000002
ddp__pNT3_empty__2,0.054457087,-0.028231165500000002
ddp__pNT3_topA__1,-1.7326942935,1.908321605
ddp__pNT3_topA__2,-1.4310974867000001,2.3949463426
ddp__pNT3_yicR__1,0.11760786940000001,0.7178806923000001
ddp__pNT3_yicR__2,-0.41191255520000003,1.229463594
ddp__pNT3_yqjD__1,0.2424546495,0.4439592121
ddp__pNT3_yqjD__2,0.4658711547,0.5518073477000001
ecomics__del_gabT__1,-0.050601315200000004,-0.2539878196
ecomics__del_gabT__2,0.050601315200000004,0.2539878196
ecomics__del_putP__1,0.871978153,0.12045456140000001
ecomics__del_putP__2,0.6091247429000001,0.1744051552
ecomics__del_entF__1,0.3556790023,0.7311076026000001
ecomics__del_entF__2,0.3275274029,0.3224412354
ecomics__del_entF__3,-0.09871534850000001,0.5092122376
ecomics__del_cysA__1,-0.502413561,0.8814413745
ecomics__del_cysA__2,0.1006186114,0.6761995632000001
elyC__wt_21C__1,0.452153205,0.5293776559
elyC__wt_21C__2,0.202006766,0.4586472594
elyC__wt_21C__3,0.3113540967,0.5062743971
elyC__wt_37C__1,-0.319570838,-0.0118001101
elyC__wt_37C__2,0.12097631090000001,0.0588512115
elyC__wt_37C__3,0.1985945271,-0.0470511014
elyC__delelyC_21C__1,0.3846020967,0.6265342834000001
elyC__delelyC_21C__2,0.2468444599,0.6664461293
elyC__delelyC_21C__3,0.18790943540000002,0.5846501819000001
elyC__delelyC_37C__1,0.0033199991,0.11596426550000001
elyC__delelyC_37C__2,0.1798889283,0.0848829911
elyC__delelyC_37C__3,0.1752227647,0.010508383500000001
evo_acid_w__F9_2__1,0.28678135320000003,0.5263894117
evo_acid_w__F11_1__1,-2.2958425939,0.7489459350000001
evo_acid_w__F11_1__2,-1.7853004440000002,0.8153900303
evo_acid_w__F11_1__3,-1.4619937808,0.7029234955
evo_acid_w__wt__1,-0.47050756800000004,0.18439322900000002
evo_acid_w__F11_2__1,-0.9197481732,-0.1107564612
evo_acid_w__B11_2__1,-2.9650482681,0.5947706387
evo_acid_w__F11_2__2,-1.9327374509,-0.2526024411
evo_acid_w__wt__2,-0.9246170337,0.3772856961
evo_acid_w__B11_1__1,-2.2834159535,0.7664242524
evo_acid_w__H9_1__1,-3.6837843764000002,1.2708910905
evo_acid_w__H9_2__1,-0.4025026698,0.33916543790000003
evo_acid_w__B11_2__2,-2.8705180652,0.8229443743
evo_acid_w__wt__3,-0.3348556102,0.3891533179
evo_acid_w__H9_2__2,-0.3320675651,0.4337850272
evo_acid_w__B11_2__3,-2.9482035516,0.6996215984
evo_acid_w__F11_2__3,-1.8143012523,-0.0883016096
evo_acid_w__F9_2__2,0.1930946219,0.9306840759
evo_acid_w__wt__4,0.0001858018,0.0449446968
evo_acid_w__wt__5,-0.1341027165,0.2503162686
evo_acid_w__wt__6,0.9022847796000001,-0.0128175222
evo_acid_w__H9_1__2,-3.5411726057,1.2609475759
evo_acid_w__F9_1__1,-0.9998369888,1.09867082
evo_acid_w__F9_1__2,-0.6991281728000001,1.0820606834
evo_acid_w__B11_1__2,-2.399957003,0.4043228954
evo_acid_w__H9_2__3,-0.6185405022,0.2275017359
evo_acid_w__wt__7,-0.5059632453,-0.2443899391
evo_acid_w__F9_1__3,-1.0201563265,1.1364292223
evo_acid_w__F9_2__3,0.3869239547,0.43383711900000005
evo_acid_w__wt__8,0.4899375992,-0.2786293979
evo_acid_w__B11_1__3,-2.1756335936,0.3033426224
evo_acid_w__wt__9,0.9776379929000001,-0.7102563492
evo_bz__c3_1_bz__1,-1.1597108155,-0.033403966800000004
evo_bz__c3_1_bz__2,1.223478324,-0.6234916025
evo_bz__c3_1_bz__3,0.373658152,-0.8482604813
evo_bz__c3_1_bz__4,0.438863897,-0.8802769023
evo_bz__g5_1_bz__1,0.8973526162000001,0.1892321958
evo_bz__g5_1_bz__2,1.7830788552999999,0.2406748844
evo_bz__g5_1_bz__3,0.9651858177,-0.0349811824
evo_bz__g5_1_bz__4,1.6054809077,-0.2801835776
evo_bz__g5_1_bz__5,0.9859650441000001,-0.3603388682
evo_bz__g5_1_bz__6,0.1647482186,-0.4942537024
evo_bz__w3110d13__1,-0.0688239446,0.0387049672
evo_bz__w3110d13__2,0.09694835140000001,0.2556707064
evo_bz__w3110d13__3,-0.2021413664,0.0217635096
evo_bz__w3110d13__4,-0.1006721315,0.0633669957
evo_bz__w3110d13__5,0.1407282186,-0.31813111800000005
evo_bz__w3110d13__6,0.13396087240000001,-0.061375061
evo_bz__w3110d13_bz__1,0.764729202,-0.2365190757
evo_bz__w3110d13_bz__2,0.5331362347,-0.1595221299
evo_bz__w3110d13_bz__3,3.2495804623,-1.2894644305
evo_bz__w3110d13_bz__4,0.7496887550000001,-0.5414936111
evo_bz__c3_1_bz__5,-0.4477288676,-0.3026008034
evo_bz__c3_1_bz__6,-0.2997657154,0.1250956093
evo_bz__g5_2_bz__1,-0.0330245143,-0.6605091213000001
evo_bz__g5_2_bz__2,-0.34690779120000004,-0.8564387748000001
evo_bz__g5_2_bz__3,-0.7118955813000001,-1.193163583
evo_bz__g5_2_bz__4,0.24481514740000002,-0.7966430981
evo_bz__g5_2_bz__5,0.23074022900000002,-0.745060485
evo_bz__g5_2_bz__6,0.2610603066,-0.3320398358
evo_bz__w3110d13_bz__5,0.8625966547,-1.0978592118
evo_bz__w3110d13_bz__6,1.2015545987,-1.042451106
evo_bz__a1_1_bz__1,-0.8090093613,-0.4263846028
evo_bz__a1_1_bz__2,0.4131668939,-0.4413766054
evo_bz__a1_1_bz__3,-0.5578967415,-0.7522944527000001
evo_bz__a1_1_bz__4,0.09053283670000001,-0.2103490094
evo_bz__a1_1_bz__5,-0.2190632217,-0.8383850792
evo_bz__a1_1_bz__6,-0.1893084585,-0.8396488825
evo_metab__wt__1,-1.4393709668999999,-0.1950939729
evo_metab__del_zwf__1,2.8606908381,-0.6441962163
evo_metab__zwf_ale1__1,-1.8381062484,-0.2735041724
evo_metab__zwf_ale2__1,-1.9533980744,-0.326587173
evo_metab__del_ppk__1,2.4800413893,0.6092157898
evo_metab__ppk_ale1__1,0.3662658042,0.8716757131
evo_metab__ppk_ale2__1,-0.2515438225,-0.1462944045
evo_metab__ppk_ale3__1,-1.7744813833,-0.13845506200000002
evo_metab__del_dapF__1,-2.9647503456,-0.5496520865
evo_metab__dapF_ale1__1,-1.8488494888,-0.7839277324
evo_metab__dapF_ale3__1,0.7384867353,-0.07393781170000001
evo_metab__del_entC__1,1.6979709989,0.003082908
evo_metab__entC_ale1__1,-1.0455471565,0.06386759780000001
evo_metab__entC_ale2__1,-2.8293306175,-0.3017442676
evo_metab__del_dgk__1,1.0235308831,0.24664656440000002
evo_metab__dgk_ale1__1,1.0235430162,0.28089234150000003
evo_metab__dgk_ale2__1,-0.3423705273,0.4520241126
evo_metab__dgk_ale3__1,-1.0654948607999999,-0.0676549392
evo_metab__wt__2,0.028933572600000002,0.011696952
evo_metab__del_zwf__2,0.6270841015,0.9247959264000001
evo_metab__zwf_ale1__2,2.1660538786,0.6331033185
evo_metab__zwf_ale2__2,2.1483145473,-0.4709180691
evo_metab__del_ppk__2,0.5919018439,0.08771487480000001
evo_metab__ppk_ale1__2,0.8991841362,0.40762706600000004
evo_metab__ppk_ale2__2,1.9642122908,1.3149207666
evo_metab__ppk_ale3__2,-3.493768075,1.4147096506999999
evo_metab__del_dapF__2,-1.3980177732999999,0.5027633153000001
evo_metab__dapF_ale1__2,-2.5240953359000002,0.1979457796
evo_metab__dapF_ale3__2,-2.4182976746,0.4078212538
evo_metab__del_entC__2,1.6946080786,-0.0067709055
evo_metab__entC_ale1__2,0.0051151151,0.0553577362
evo_metab__entC_ale2__2,1.1436775468,0.11378642700000001
evo_metab__entC_ale3__1,1.4903740881,0.0084549125
evo_metab__del_dgk__2,0.8086451526,0.25187472380000003
evo_metab__dgk_ale1__2,0.0626387347,-0.4862951582
evo_metab__dgk_ale2__2,-1.6647519208000001,-0.1249451111
evo_metab__dgk_ale3__2,2.2762084769,-0.3981880051
evo_metab__wt__3,1.4104373942000001,0.1833970209
evo_metab__del_zwf__3,2.1828323727,0.6475254587
evo_metab__zwf_ale1__3,2.6946080713000002,0.1790366251
evo_metab__zwf_ale2__3,1.4993101712999999,-0.059908778600000004
evo_metab__del_ppk__3,2.0634807743,0.3343010027
evo_metab__ppk_ale1__3,-0.48283969590000003,0.7717376916
evo_metab__ppk_ale2__3,-1.2569160108,0.1697650866
evo_metab__ppk_ale3__3,-0.98276914,0.46114981780000003
evo_metab__del_dapF__3,-1.6385799321999999,0.3543000284
evo_metab__dapF_ale1__3,-1.4048310593,0.3015662235
evo_metab__dapF_ale3__3,-2.2309279232,0.47642879120000003
evo_metab__del_entC__3,0.2334881483,-0.0670659417
evo_metab__entC_ale1__3,2.4205367301000003,-0.2552975501
evo_metab__entC_ale2__3,-0.46885306060000004,0.30074846310000003
evo_metab__entC_ale3__2,-1.5585789709,0.7402157582000001
evo_metab__del_dgk__3,0.3332152614,0.30420843670000003
evo_metab__dgk_ale1__3,0.1234354857,-0.0421698714
evo_metab__dgk_ale2__3,-2.2472096881,0.0845997939
evo_metab__dgk_ale3__3,-0.054212614400000005,-0.2872799749
flag_reg__wt__1,0.3072066606,-0.13964897810000002
flag_reg__del_fliA__1,0.030079085800000002,-0.1285434729
flag_reg__del_flhC__1,-0.4805543055,0.08447138180000001
flag_reg__del_flhD__1,-0.7426888895,0.0308153884
flag_reg__wt__2,-0.3072066606,0.13964897810000002
flag_reg__del_fliA__2,-0.30883573200000003,-0.021596046600000002
flag_reg__del_flhC__2,-0.0954439874,-0.1128273364
flag_reg__del_flhD__2,0.1936859723,-0.19411020850000002
flgM__27C__1,1.577821518,-0.4326809386
flgM__27C__2,0.43099043330000003,-0.43933115
flgM__27C__3,0.5230800348,-0.6136396724000001
flgM__32C__1,4.1679855587,-0.42960055960000004
flgM__32C__2,1.7469205958,-0.3044514931
flgM__32C__3,5.8265806748,-0.3682069383
flgM__37C__1,-0.23882833320000002,-0.006626237
flgM__37C__2,-0.1283712551,-0.0244767329
flgM__37C__3,0.3671995883,0.031102969900000003
flgM__42C__1,0.2732475803,-0.1752051942
flgM__42C__2,0.15569922560000002,-0.1082197753
flgM__42C__3,-0.2878451072,-0.0823473886
histone__untreated__1,-0.7424391529000001,-0.0593634669
histone__untreated__2,-0.7456543473,0.1461674311
histone__untreated__3,1.4880935002,-0.08680396430000001
histone__10ug_H2A__1,3.9159796902,-0.3489283046
histone__10ug_H2A__2,2.8899455545,-0.2646285097
histone__10ug_H2A__3,4.1173193604,-0.38086545790000004
histone__50ug_H2A__1,4.8957674439000005,-0.604986707
histone__50ug_H2A__2,4.8822704256,-0.6503941727
histone__50ug_H2A__3,4.5353090937000005,-0.5826501164
histone__100ug_H2A__1,4.807547244,-0.6451957549
histone__100ug_H2A__2,4.914781326,-0.6377851969
histone__100ug_H2A__3,4.6523302274,-0.8187967619000001
hns__del_hns_spike__1,0.19219587300000002,0.8619314532000001
hns__del_hns_spike__2,-1.8875542484,0.9761849924
hns__del_hns__1,0.3134425308,0.8717034406
hns__del_hns__2,-2.556169871,0.7620222951000001
hns__wt_spike__1,0.6580760750000001,0.35914030550000003
hns__wt_spike__2,-0.3782266728,0.0832087023
hns__wt__1,0.1633677873,0.3548272992
hns__wt__2,-0.1633677873,-0.3548272992
hns_stpA__evo100G4_delhns_delstpA__1,3.4846961309,-0.2357714555
hns_stpA__evo100G4_delhns_delstpA__2,2.1637831863,-0.139972343
hns_stpA__evo100G12_delhns_delstpA__1,0.0745986628,0.3070426713
hns_stpA__evo100G12_delhns_delstpA__2,-0.426088134,0.1407291729
hns_stpA__delhns_delstpA_delrpoS__1,0.2153409055,0.2221163028
hns_stpA__delhns_delstpA_delrpoS__2,0.0545176697,0.17091104640000002
hns_stpA__wt__1,-0.3411203405,0.2567462947
hns_stpA__wt__2,0.3411203405,-0.2567462947
hns_stpA__delhns_delstpA__1,-0.4092268308,-0.9917662596000001
hns_stpA__delhns_delstpA__2,0.0966184556,-0.6769534355
hu__wt_log_pH7__1,1.5308898221,-1.0307295573
hu__wt_log_pH7__2,0.7070262473000001,-1.3486656748999999
hu__wt_log_pH7__3,1.6502898583,-0.9867416524
hu__wt_lag_pH7__1,0.49727841700000003,-0.4114651667
hu__wt_lag_pH7__2,0.5953791136000001,-0.08850133880000001
hu__wt_lag_pH7__3,-1.0926575306,0.4999665055
hu__delhupA_lag_pH7__1,-0.5120004798,-0.0596137589
hu__delhupA_lag_pH7__2,0.4046001449,-0.5093221549
hu__delhupA_lag_pH7__3,-0.20240153900000002,0.2839652948
hu__delhupB_lag_pH7__1,0.9494130185,-0.2940161246
hu__delhupB_lag_pH7__2,0.4343382344,-0.1706453226
hu__delhupB_lag_pH7__3,-0.5974380574,0.24591703450000002
hu__delhupAhupB_lag_pH7__1,-0.0824331879,-1.2997135476000001
hu__delhupAhupB_lag_pH7__2,0.3269973365,-1.061420171
hu__delhupAhupB_lag_pH7__3,0.15926726930000001,-0.5363609045000001
hu__hupAE34K_hupB_lag_pH7__1,1.1045171792,-0.0627187318
hu__hupAE34K_hupB_lag_pH7__2,0.6750836703,0.0217416383
hu__hupAE34K_hupB_lag_pH7__3,-0.5372859281,0.45965646590000003
hu__hupAE34K_delhupB_lag_pH7__1,0.8784250280000001,-0.16292012960000002
hu__hupAE34K_delhupB_lag_pH7__2,1.1088605166,0.10814319800000001
hu__hupAE34K_delhupB_lag_pH7__3,-0.5713545261,0.4546068344
hu__wt_lag_pH5__1,1.9443636251,-0.5945744925
hu__wt_lag_pH5__2,2.2269006328,-0.4646982216
hu__wt_lag_pH5__3,1.9028920048,-0.49242284960000005
hu__delhupA_lag_pH5__1,2.6151573799,-1.1112717328
hu__delhupA_lag_pH5__2,2.4462402333,-0.4687838884
hu__delhupA_lag_pH5__3,2.1895835943,-0.6838119102
hu__delhupAhupB_lag_pH5__1,1.9666089131,-1.2466412019
hu__delhupAhupB_lag_pH5__2,1.4852736988,-1.1032941894
hu__delhupAhupB_lag_pH5__3,1.4633689528,-0.5962529183
hu__hupAE34K_hupB_lag_pH5__1,2.4290953614,-0.5190826269000001
hu__hupAE34K_hupB_lag_pH5__2,1.4538001555,-0.34928578730000004
hu__hupAE34K_hupB_lag_pH5__3,1.9089019292,-0.3821524714
hu__hupAE34K_delhupB_lag_pH5__1,2.3276745736,-0.8100018303000001
hu__hupAE34K_delhupB_lag_pH5__2,2.3296811917999998,-0.5079280033
hu__hupAE34K_delhupB_lag_pH5__3,2.6268126130000002,-0.6796972741
hyperpersistence__low_GFP__1,-2.9642752148,0.533990095
hyperpersistence__wt__1,-0.12401429800000001,0.028216239100000002
hyperpersistence__high_GFP__1,-3.9554678085,0.6509238012
hyperpersistence__pth_mut__1,-1.8595158042,0.5243238995
hyperpersistence__pth_mut__2,-2.0800041714,0.5747675853
hyperpersistence__metG_mut__1,-1.7632233560000001,0.39531312150000003
hyperpersistence__metG_mut__2,-1.9741909239000002,0.2068693878
hyperpersistence__high_GFP__2,-2.0169365004,0.7108789417
hyperpersistence__wt__2,0.12401429800000001,-0.028216239100000002
hyperpersistence__low_GFP__2,-2.4243028314,0.4229017975
kan_efg__cpxAF218Y__1,-0.3985749831,0.3577852492
kan_efg__cpxAF218Y__2,0.0438563671,0.2743275321
kan_efg__cyaAN600Y__1,-0.7604641153,0.19694078110000002
kan_efg__cyaAN600Y__2,-0.42482501710000004,0.8066877711
kan_efg__fusAA608E__1,-0.7085055019000001,0.11401183590000001
kan_efg__fusAA608E__2,-0.6361372710000001,-0.1171232969
kan_efg__fusAA608E_cpxAF218Y__1,0.0164739983,0.42384490620000004
kan_efg__fusAA608E_cpxAF218Y__2,-0.028699231800000002,0.2859572298
kan_efg__fusAA608E_cyaAN600Y__1,-1.2115805316000001,0.34740556780000004
kan_efg__fusAA608E_cyaAN600Y__2,-0.9235531884,0.1762157284
kan_efg__fusAA608E_rpoDL261Q__1,-0.9878858256,0.1893912804
kan_efg__fusAA608E_rpoDL261Q__2,-0.8253482031,-0.0021624627
kan_efg__fusAA608E_topAS180L__1,0.5968342989000001,-0.23605342310000002
kan_efg__fusAA608E_topAS180L__2,-0.6664587426,-0.6009639073
kan_efg__rpoDL261Q__1,-0.7160301931,-0.017894529200000002
kan_efg__rpoDL261Q__2,-0.5366992478,0.0014653575
kan_efg__wt__1,0.10867270200000001,0.10672120600000001
kan_efg__wt__2,-0.10867270200000001,-0.10672120600000001
lrp__wt_min_log__1,0.0392957854,-0.07339547660000001
lrp__wt_min_log__2,-0.0392957854,0.07339547660000001
lrp__wt_min_trans__1,-1.4928224748,-1.7586240747000002
lrp__wt_min_trans__2,-2.9304196695,-1.1824086386000001
lrp__wt_min_stat__1,0.5767199192,-2.9845625581
lrp__wt_min_stat__2,0.2092303165,-2.317500731
lrp__wt_liv_log__1,-0.5979407334,0.33579202620000004
lrp__wt_liv_log__2,-0.6556942025,0.276937614
lrp__wt_liv_trans__1,0.0226733331,-0.7384691621
lrp__wt_liv_trans__2,0.4196372367,-0.5491244918
lrp__wt_liv_stat__1,-0.3896352428,-2.7359987744
lrp__wt_liv_stat__2,0.7137804111,-2.6653715901
lrp__wt_rich_log__1,-2.5483404837,-0.8145164988
lrp__wt_rich_log__2,-2.4618100192,-0.7002646157
lrp__wt_rich_trans__1,2.1667332504,-1.219051273
lrp__wt_rich_trans__2,2.8395958112,-1.1732039184
lrp__wt_rich_stat__1,2.6657828474,-1.0909136318
lrp__wt_rich_stat__2,2.2093729841,-1.2777888549
lrp__dellrp_min_log__1,-0.0604611357,0.1992899153
lrp__dellrp_min_log__2,0.0444665086,0.3297114438
lrp__dellrp_min_trans__1,-1.6954719864,-0.4889542102
lrp__dellrp_min_trans__2,-1.7103612731000002,-0.2357990141
lrp__dellrp_min_stat__1,0.0747575634,-2.5406775147
lrp__dellrp_min_stat__2,0.1544884726,-2.7249804505
lrp__dellrp_liv_log__1,-0.34253755610000003,0.1265884388
lrp__dellrp_liv_log__2,-0.2725754016,0.10720621990000001
lrp__dellrp_liv_trans__1,0.7008667073,-0.3632582052
lrp__dellrp_liv_trans__2,-0.1988742325,-0.4466390992
lrp__dellrp_liv_stat__1,-0.2977395393,-2.38146946
lrp__dellrp_liv_stat__2,-0.1724355433,-2.2199766029
lrp__dellrp_rich_log__1,-2.5913727504,-0.6840463095
lrp__dellrp_rich_log__2,-2.3083803082,-0.6078618329000001
lrp__dellrp_rich_trans__1,1.7169837406,-0.4224843467
lrp__dellrp_rich_trans__2,1.3787345133,-0.9865398458
lrp__dellrp_rich_stat__1,2.0399103463,-0.8413918444
lrp__dellrp_rich_stat__2,1.3505858379,-0.3652936849
mazF_circuit__t0__1,0.8905285869,-0.136042446
mazF_circuit__t2__1,-1.5816844033000002,-0.2684062457
mazF_circuit__t4__1,-1.1447616255,-0.6606351846
mazF_circuit__t6__1,-2.8522355801,-1.2411872482
mazF_circuit__t8__1,-1.8050972656000002,-1.0893350213
mazF_circuit__t0__2,-0.8905285869,0.136042446
mazF_circuit__t2__2,-0.1628413437,-0.1391812616
mazF_circuit__t4__2,0.5103150725,-0.9690716476000001
mazF_circuit__t6__2,-4.0512887701,-1.5922418299
mazF_circuit__t8__2,-1.6658828497,-1.8661971517
mazF_ribo__emptyvec_mrna_5m__1,0.02734558,0.0173995625
mazF_ribo__emptyvec_mrna_5m__2,-0.02734558,-0.0173995625
mazF_ribo__mazF_mrna_5m__1,0.462998226,-0.6799959438000001
mazF_ribo__mazF_mrna_5m__2,0.8033255681,-0.6709802833
mazF_ribo__emptyvec_total_5m__1,-0.0156513795,0.2642514355
mazF_ribo__emptyvec_total_5m__2,-1.0727034445,-0.2992450807
mazF_ribo__mazF_total_60m__1,-2.5250085375999998,1.5197077448
mazF_ribo__mazF_total_60m__2,-1.9393180322,1.6370456608000001
mercury__ctrl_t00__1,-0.3396364827,-0.0675517712
mercury__ctrl_t10__1,-1.4059827437,0.19321535010000002
mercury__ctrl_t30__1,-1.0507033745,0.3557458331
mercury__ctrl_t60__1,-1.8083331572999999,0.17476424840000002
mercury__hg_t10__1,-2.0681608464,-0.9153852037
mercury__hg_t30__1,-2.3026894214,-1.1981765938
mercury__hg_t60__1,-2.4418159318,0.8484578051
mercury__pma_t10__1,-1.4473895754,-1.8520647361
mercury__pma_t30__1,-4.4189258334,-1.2672611192
mercury__pma_t60__1,0.6123001541,-0.1542212107
mercury__ctrl_t00__2,0.1448906281,0.0867463918
mercury__ctrl_t10__2,-1.3067074752,0.07073456210000001
mercury__ctrl_t30__2,0.1377901404,0.23340071540000001
mercury__ctrl_t60__2,-0.5963289395,-0.0083751517
mercury__hg_t10__2,-1.9315642165,-1.0070249265
mercury__hg_t30__2,-1.9816720881,-0.8023703146000001
mercury__hg_t60__2,0.2145761343,0.9855656249
mercury__pma_t10__2,-1.0640562044,-1.9106086212000002
mercury__pma_t30__2,-5.5003088195,-0.7549988634
mercury__pma_t60__2,-0.7537491491,-0.5498381059
mercury__ctrl_t00__3,0.1947458545,-0.019194620500000002
mercury__ctrl_t10__3,-0.9395593655000001,0.0436274579
mercury__ctrl_t30__3,-0.7904270133,0.2913268137
mercury__ctrl_t60__3,-1.3406923815,0.0069830379
mercury__hg_t10__3,-2.9108042392,-0.9965804949
mercury__hg_t30__3,-1.6085050168000001,-1.5360348951
mercury__hg_t60__3,-1.5025763339,1.2433590341
mercury__pma_t10__3,-1.3409195283,-1.7820034493999999
mercury__pma_t30__3,-4.8077429148,-0.9927549683
mercury__pma_t60__3,-1.0155330672,-0.2976299966
ml_abx__az_lolcde__1,1.6136242729,-0.8401980934000001
ml_abx__az_lolcde__2,-0.1086534053,-1.1370262819
ml_abx__az_lolcde__3,-0.6824938058000001,-0.8342682560000001
ml_abx__b01__1,-1.4197116503,-0.6079493263
ml_abx__b01__2,-1.307562025,-0.5246913572
ml_abx__b01__3,-1.5447062014,-0.6056695875
ml_abx__cro__1,0.9025371428000001,0.28185680300000004
ml_abx__cro__2,-0.8791538967,-0.4314060222
ml_abx__cro__3,-0.8443344110000001,-0.3653753205
ml_abx__chl__1,-2.124400062,-0.5360490388
ml_abx__chl__2,-1.5026477104,-0.7401986259000001
ml_abx__chl__3,-1.6922459658,-0.4672596717
ml_abx__cip__1,1.4721054534,-0.2669818282
ml_abx__cip__2,-0.3474256804,-0.7185334519000001
ml_abx__cip__3,-0.1770896133,-0.7208674219
ml_abx__clr__1,-3.0681331989,0.652937
ml_abx__clr__2,-2.8172587879,0.049982674000000005
ml_abx__clr__3,-2.8363096284,0.0334782122
ml_abx__cst__1,0.8217247232,-0.0297254724
ml_abx__cst__2,-0.625710549,-0.6669718524
ml_abx__cst__3,-1.1555175317,-0.5019514125
ml_abx__ctrl__1,0.5580199981,0.4216744925
ml_abx__ctrl__2,0.3897562727,0.5381928291
ml_abx__ctrl__3,-0.9899621616000001,-0.2158512645
