,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A,rep19_idx,rep19_A,rep20_idx,rep20_A,rep21_idx,rep21_A
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,1.1176655989,0.09425639639290206,4.0,70.0,1.0738366569,71.0,1.0171654542,72.0,1.2357436855000001,73.0,1.143916599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,7.401486830834377e-17,2.704282686614395,6.0,74.0,-2.5434198011999998,75.0,-2.1615886962,76.0,-2.3026917259,86.0,0.7658203802,88.0,2.9553013967,90.0,3.2865784464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,15.15510523425,0.31464628112237525,6.0,77.0,15.5806952229,78.0,15.455551471,79.0,15.1331087371,87.0,14.7799911592,89.0,15.1096511755,91.0,14.8716336398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.9550526253000001,2.3376706856286993,3.0,80.0,1.2403362322,82.0,-3.412859203,84.0,-0.6926349051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,17.481768331599998,0.34227315796888813,3.0,81.0,17.4782151466,83.0,17.1412855987,85.0,17.8258042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-1.850371707708594e-17,0.2656124979571564,3.0,92.0,0.2396643327,93.0,0.0459108721,94.0,-0.28557520480000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-2.229242063233333,2.5674843407071193,3.0,95.0,-2.3097445559,96.0,-4.7555284362,97.0,0.3775468024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-9.027784641433334,3.0571312433013134,3.0,98.0,-7.3215802838,99.0,-12.5572091955,100.0,-7.204564445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-7.531502796233333,2.4685472845019794,3.0,101.0,-5.8198963471,102.0,-10.3612685884,103.0,-6.4133434531999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,5.925954591966668,0.24572224919250327,3.0,104.0,5.6961732085,105.0,5.8966932438,106.0,6.1849973236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,4.383103030566667,0.24326198688536244,3.0,107.0,4.4719718986,108.0,4.5694350098,109.0,4.1079021833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,5.120538464566667,0.2797316522091856,3.0,110.0,5.3154166123,111.0,5.2461838543,112.0,4.8000149271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,3.2391064405,0.5022685718722804,3.0,113.0,2.6812181504,114.0,3.3807763705,115.0,3.6553248006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
