,A,PurR
SRX4705228,-4.031107708,-0.11824490230000001
SRX4705229,-4.214402453,-0.1399978891
SRX4705230,-3.2545983846,0.209929407
SRX4705231,-1.5706546366,-0.7355983543
SRX4705232,0.7961769893,-0.1077459936
SRX4705233,-9.4475608684,-1.8336010179
SRX4705234,-2.8798281191,-0.0374997935
SRX4705235,0.3294310808,0.9752440493000001
SRX4705236,-3.6166561044,0.1000093969
SRX4705237,0.5020997924,1.1630265203
SRX4705238,-0.1722752687,0.7644811554000001
SRX2038319,-9.7121493204,-1.4448990407
SRX2038320,-8.4668769906,-0.8288375151
SRX2038321,-7.596229352,-0.9866770569000001
SRX2038322,4.2459564018,0.9140824495000001
SRX2038323,4.6041315504,0.5180497771
SRX2038324,8.5453087375,1.4236516689
SRX2038325,-4.2941283173,-1.0543617819
SRX2038326,-2.9023193889,-0.5939391612
SRX2038327,-11.6052903642,-1.7132028744
SRX2038328,-7.9577532175000005,-0.8510277071000001
SRX2038329,-1.021172698,0.4092585508
SRX2038330,5.8298479783,0.8226464205
SRX2038331,6.7746861878,1.1239061935
SRX2038332,-9.794145515,-0.7599189429000001
SRX2038334,3.1599531981,0.0509458623
SRX2038335,1.2443097408,1.1396869398
SRX2038336,-6.5869844803,0.2700730462
SRX2038337,5.3182205211,0.7194369592000001
SRX2038338,8.1967705747,0.8665222372
SRX2038339,-1.4566959167,-0.0774489837
SRX2038340,6.3187641211,1.8629732832
SRX2038341,6.3697097552,1.0749614241
SRX2038342,6.2912185043,0.5272697808
SRX2038343,0.6514039152000001,0.5217641905
SRX2038344,-0.2400464502,0.1940165951
SRX2038345,9.6131122056,1.6902402354000001
SRX2038346,-8.5008905666,-0.4443646375
SRX2038347,-10.5338595022,-0.4787054798
SRX2038348,-10.3807104714,-0.5673743688
SRX2038349,8.4071250878,1.1687399277
SRX2038350,6.6691424443,0.0954769416
SRX2038351,0.6717008531,0.2248044122
SRX2038352,-2.0903979591,0.6468837778000001
SRX2038353,2.3166362634,0.0119844988
SRX2038354,3.1785356672,1.0920206956
SRX2038355,0.2892266424,0.2166493046
SRX2038356,0.7090535873,-0.4160414716
SRX2038357,1.5153787457,0.5783768036
SRX2038358,11.7915727539,1.4512405856
SRX2038359,5.5732572587,1.7929407924
SRX2038360,8.1585629412,1.3774257235
SRX2038361,-2.045602359,-0.0105144881
SRX2038362,3.7895665939,1.0357414092
SRX2038363,4.6001263811,0.8009323699
SRX2038364,2.1530796683,0.5884084310000001
SRX2038365,-8.9127579899,-0.5168754157000001
SRX2038366,-10.3851623108,-0.4661941741
SRX2038367,-9.750208814,-0.18736894710000002
SRX2038368,8.876318823,0.7767160465
SRX2038369,-1.5799119916,-0.1177069605
SRX2038370,4.0702663546,1.0402409595
SRX2038371,9.7519590696,1.5727596460000002
SRX2038372,3.1154543052,0.8796942159000001
SRX2038373,5.1921797193,1.3572635480000002
SRX2038374,3.3244666783,1.01264373
SRX2038375,0.24422713270000002,0.24616460310000002
ERX530520,0.9224487606,0.1308749448
ERX530521,-2.598878687,-0.7053343208
ERX530522,-3.7193332266,-0.8738589515
ERX530523,-4.3630808371,-1.2426992052
ERX530524,-0.9224487606,-0.1308749448
ERX530525,-4.1513541179,-1.2618477873
ERX530526,0.4175420206,-0.0936254559
ERX530527,-2.8935252915,-0.59860505
ERX3212443,9.9154649051,0.7605827627
ERX3212444,2.7045010266,0.2406348235
ERX3212445,2.9682633555,0.2507192394
ERX3212446,1.7260438902000002,0.2662790823
ERX3212447,0.8069782163,0.2312829164
ERX3212448,0.8818554995000001,0.21281656100000002
ERX3212449,0.13626295630000002,0.0215750756
ERX3212450,-0.0815604446,-0.0056850151
ERX3212451,-0.0547025118,-0.0158900605
ERX3212452,-0.08461601910000001,-0.5393520752000001
ERX3212453,-0.275936365,-0.6098473235
ERX3212454,-0.9717013279000001,-0.7600940413
SRX7478973,0.5450995465,0.0088606627
SRX7478974,-1.5313819304,-0.1362276322
SRX7478975,0.9862823839,0.1273669695
SRX7478976,0.9289249009,0.1857147015
SRX7478977,0.0128025815,0.029099284200000002
SRX7478978,1.7649301511000002,0.29493238800000005
SRX7478979,1.6228468585,0.3906756884
SRX7478980,1.767329149,0.4544868823
SRX7478981,1.6918487489,0.5030184567
SRX7478982,1.6213898652,0.46775512100000005
SRX7478983,1.5833557875,0.4972037161
SRX7478984,1.4823714782000001,0.5387144946
ERX1521038,-4.3108195731,-0.4482310941
ERX1521039,-5.4169058824,-0.6322455618
ERX1521040,-4.6421850121,-0.4279915695
ERX1521041,-5.0934728061,-0.5198600232
ERX1521042,-0.8499346376,-0.17571365500000002
ERX1521043,-3.3010349663,-0.7592797441
ERX1521044,-1.5808456764,-0.31359627030000004
ERX1521045,1.5808456764,0.31359627030000004
SRX621182,-3.9170604137,-0.9952230464
SRX621183,-3.8620033676,-1.1543319389
SRX621184,-3.2599425108,0.3939632706
SRX621185,-3.4418356641,0.3274271506
SRX621188,-3.7771817899,-0.3866589724
SRX621189,-3.2964434569,0.5042763924
SRX621190,0.42521157070000004,0.1656202084
SRX621191,-0.42521157070000004,-0.1656202084
SRX621192,-2.0271734987,0.23173310560000002
SRX621193,-2.233011847,0.4386848454
SRX6489436,1.8117597953,-0.4106173152
SRX6489437,1.6647782387999999,0.43228632100000003
SRX6489438,2.4068999415,0.1220802253
SRX6489439,1.0518375655,0.2553943336
SRX6489440,1.5682742098,-0.031048044
SRX6489441,-2.6201117754,-0.2243462897
SRX6489442,0.4445275549,0.550650969
SRX6489443,1.7023259408,0.4054663658
SRX6489444,-1.8310188824,-0.1717587374
SRX6489445,2.1312804171,0.41721189740000003
SRX6489446,1.7217610156,0.2003926983
SRX6489447,-2.9192112752,-0.5136066492
SRX6489448,-0.2549273044,-0.07265293490000001
SRX6489449,1.8720264638000002,0.06284400650000001
SRX6489450,3.8966795383,0.5558657174
SRX6489451,1.5549190818,0.27329213220000004
SRX6489452,2.5023582547,0.4224238879
SRX6489453,-1.7932258242999999,0.0404375253
SRX6489454,0.7011782422,0.09780596600000001
SRX6489455,1.5070805559,0.2508672212
SRX6489456,-2.2670907886,0.0146656471
SRX6489457,-1.0682084676999999,0.6900420157
SRX6489458,-0.5439242604,0.991938783
SRX6489459,-0.7358466379,0.6702023577
SRX6489460,-1.1581763908,0.6327234905
SRX6489461,-0.9327033953,0.9760486751
SRX6489462,-0.8237140364000001,0.9613207741
SRX6489463,-0.9573062595,-0.1515422749
SRX6489464,-0.2288146675,0.0908435451
SRX6489465,-1.2573324102,0.2417675854
SRX6489466,-0.6847257418,0.5089583393
SRX6489467,-0.6693941067,0.7236193587
SRX6489468,-0.6171707686,0.7343650786
SRX6489469,-1.3827054005,0.5289698412
SRX6489470,-0.24504766590000002,0.8862857684000001
SRX6489471,-0.344796288,0.8146773651
SRX6452027,-9.792275156,-1.9162617176999999
SRX6452029,0.5087730551,-0.0749518467
SRX6452030,-10.187310533,-1.7610023259
SRX6452031,-2.7033968453,0.0716873215
SRX6452044,-3.4735398437000002,-0.0142277041
SRX6452045,-2.5686072935,0.2682462531
SRX6452046,-1.8753789139,-0.1090136703
SRX6452047,-9.6151601979,-1.4851613898
SRX6452048,-0.5087730551,0.0749518467
SRX6452059,-7.591661931,-1.6839625666
SRX1828491,-3.7203624202,-0.463167137
SRX1828492,-4.2631448186,-0.4065553615
SRX1828493,-5.269757105,-0.6565837224000001
SRX1828494,-8.1785846676,-1.2190415364
SRX1828495,-0.6524798517,0.0337706305
SRX1828496,-1.3145809004,0.07440292300000001
SRX1828497,-0.798750614,0.1418328415
SRX1828498,-0.32291930150000003,0.0676341275
SRX1828499,-4.0033183336,-0.2313086574
SRX1828500,-4.330722879,-0.3384188602
SRX1828501,-1.3123749424,0.1406265337
SRX1828502,-1.1105360678,0.1966577713
SRX1828503,-4.6586878746,-0.0597201066
SRX1828504,-4.1170208436,0.1556369102
SRX1828505,-0.2600768901,0.010215275400000001
SRX1828506,-1.1697597442,-0.20376554030000002
SRX1828507,0.4315432762,0.0296743194
SRX1828508,-0.4315432762,-0.0296743194
SRX3796953,0.3953998275,-0.0201290841
SRX3796954,-0.3953998275,0.0201290841
SRX3796955,-19.1086614878,-1.9560311245
SRX3796956,-21.1145162166,-1.8706190639
SRX3796957,-15.6215418372,-2.5079552049
SRX3796958,-12.147248721,-1.7133243949999999
SRX3796959,-0.6962925736000001,0.3603985749
SRX3796960,-0.5045813124,0.28964403780000003
SRX3796961,-5.748159119,-0.9421866087
SRX3796962,-3.2550617473,-0.40144160560000003
SRX3796963,-21.1702269776,-4.8811071292
SRX3796964,-21.6010083042,-4.8295399179
SRX3796965,-4.7245268816,-0.3850921181
SRX3796966,-4.7868971738,-0.38307799810000004
SRX3796967,-1.902292185,-1.2825611106
SRX3796968,-1.8340403198000002,-1.2171384165
SRX3796969,-18.6772032864,-3.3861945406
SRX3796970,-8.7518574441,-1.4564039051
SRX3796971,-1.1335816645,0.3378924571
SRX3796972,-0.4283641573,0.2807330926
SRX3796973,-13.8009394447,-0.9349462794000001
SRX3796974,-13.0545602943,-1.2126934511
SRX3796975,-15.1892594579,-2.2040981481
SRX3796976,-13.5392480217,-2.0456725709
SRX3796977,-1.6765330317,-0.15566734740000002
SRX3796978,-1.6730808711,0.0386858914
SRX3796979,-6.2824912224,-0.8252371356
SRX3796980,-5.2756406108,-0.5388052173
SRX3796981,-17.6808448244,-3.0054452252
SRX3796982,-14.8715635087,-2.2309942701
SRX3796983,-5.7977054856,-0.2701101741
SRX3796984,-5.5043013359,-0.2965308916
SRX3796985,-11.6141309787,-1.6784221839
SRX3796986,-13.4873783295,-2.0175357742
SRX3796987,-11.0789117116,-1.0941764323
SRX3796988,-10.6501520557,-0.5362960250000001
SRX2568270,-0.1826219182,0.0692770706
SRX2568271,-1.2691060552,0.1509669397
SRX2568272,-0.5121512079,-0.7584476603
SRX2568273,-0.6658966134000001,-0.6262981421
SRX2568274,-0.0972715485,-0.4671626837
SRX2568275,0.1826219182,-0.0692770706
SRX2568276,-2.4033392028,-0.1289441337
SRX2568277,-0.21134247220000002,-0.5495123061
SRX2568278,-0.7425033378,-0.5361523029
SRX2568279,0.42379746690000003,-0.6335214413
SRX3421856,0.2104573481,-0.0024062957
SRX3421857,-0.2104573481,0.0024062957
SRX3421858,-1.9384026852,-0.3073780091
SRX3421859,-2.1023629226,-0.2999523608
SRX3421860,0.2526955488,-0.4357955545
SRX3421861,0.032136836700000004,-0.2693472219
SRX3421868,-1.263667868,1.6226001080999999
SRX3421869,-0.7220104567000001,1.7162055427
SRX2606337,0.25986196170000003,-0.0247316798
SRX2606338,-0.6411380664,-0.3487560532
SRX2606339,-2.6537927187,-0.4327830784
SRX2606340,-5.5686582302000005,-0.8417736561
SRX2606341,-12.0439564534,-0.5844501447
SRX2606342,-3.9984155616,0.4577235965
SRX2606343,-2.0236820643,0.0015701110000000001
SRX2606344,-9.151800092,0.7144542528000001
SRX2606345,-8.304169897,0.8226459920000001
SRX2606346,1.2676376679999999,0.1882079559
SRX2606347,-0.2216358297,0.021453826000000002
SRX2606348,-0.3742523361,-0.2618166673
SRX2606349,-4.9722687729,-0.9432445499000001
SRX2606350,-6.608545789,-1.085034199
SRX2606351,-9.5622623137,-0.3824087204
SRX2606352,-2.234028287,0.3972448548
SRX2606353,1.7010350959,0.1388113473
SRX2606354,-9.6258976434,0.6603285587000001
SRX2606355,-7.64764237,0.8738035483000001
SRX2606356,-1.2977162673,-0.1401403014
SRX2606357,-0.038226132,0.0032778538
SRX2606358,-0.0603859423,-0.1963258491
SRX2606359,-4.7647262761,-0.7451752672
SRX2606360,-4.6480521181,-0.8967478319000001
SRX2606361,-9.6524915135,-0.1475899588
SRX2606362,-12.6485377909,-1.5256905074
SRX2606363,0.3375254434,0.019438701000000003
SRX2606364,-9.9059003743,0.545005486
SRX2606365,-7.6852589264999995,0.9618356506
SRX2606366,-2.429201009,-0.3671393921
SRX3648427,-2.4893373052,-0.8096735393000001
SRX3648428,-1.4551239789000001,-0.3174030067
SRX3648429,-1.4693275895,-0.0079515009
SRX3648430,-2.468229549,-0.578350223
SRX3648431,-2.6426711432000003,-0.6297800883
SRX3648432,-1.1492365994,-0.5116987332
SRX3648433,-1.7268481010999999,-0.2869258109
SRX3648434,0.053099062100000004,0.016229691
SRX3648435,2.4808956761,0.5269882529000001
SRX3648436,1.6790965492,0.40507020180000003
SRX3648437,0.8659277109,0.3608342531
SRX3648438,1.8225384568,0.4416668899
SRX3648439,-1.1362432139,-0.5579510805
SRX3648440,0.4029789553,-0.215896681
SRX3648441,3.1915180973,0.1127862636
SRX3648442,0.35461161820000003,0.29172577320000004
SRX3648443,-0.09923539640000001,0.1781793226
SRX3648444,0.3356874305,0.0029118129
SRX3648445,-3.4432839991,-0.7704468755
SRX3648446,-1.0177414341,-0.2563663898
SRX3648447,-0.4716233454,-0.093186001
SRX3648448,-1.8967507492000002,-0.43627981520000003
SRX3648449,-1.7242449058,-0.2799651752
SRX3648450,-1.0729100588,-0.1604211444
SRX3648451,-0.5318353075,0.061134858800000004
SRX3648452,2.4290632295,0.35739363430000004
SRX3648453,2.7966777918,0.45813764170000004
SRX3648454,0.4617366895,0.4187996912
SRX3648455,0.5778170319,0.40870101740000003
SRX3648456,1.2646891887,0.43434038080000004
SRX3648457,-3.3874845213,-0.7847307267
SRX3648458,-2.4591777349,-0.5718745174000001
SRX3648459,0.3842625558,0.0711579349
SRX3648460,-1.8421031975000002,-0.8058354558
SRX3648461,-0.13496927690000002,-0.5834979313
SRX3648462,1.4827289793,-0.1478839472
SRX3648463,-1.5969115001,-0.3480836365
SRX3648464,0.262411828,0.0556781245
SRX3648465,2.9244555238,0.3313556607
SRX3648466,-1.936438672,-0.3679165036
SRX3648467,-0.44216288270000004,-0.08142987
SRX3648468,1.8860511813,0.2621521567
SRX3648469,-4.7219602551,-0.7415464180000001
SRX3648470,-5.5311904539,-0.6748554871
SRX3648471,-5.5935929584,-0.7121860025
SRX3648472,-5.7023874834,-2.0173874261
SRX3648473,-5.1591549824,-2.2673984642000002
SRX3648475,-1.222921899,-0.7667840694
SRX3648476,0.2000848583,-0.3499487879
SRX3648477,2.0602306462,-0.0397327748
SRX3648478,-4.4749717675,-1.0457721381
SRX3648479,-2.7377533754,-0.6412738520000001
SRX3648480,-3.9670313076,-0.8634386787
SRX3648481,-0.2646574241,-0.0620319238
SRX3648482,-0.6252883062,0.0886590984
SRX3648483,1.343686955,0.1296103016
SRX1429221,-0.0007405051000000001,0.0149718551
SRX1429222,-0.3624160824,-0.38220431530000004
SRX1429223,0.3631565875,0.3672324602
SRX1429224,-0.1283707828,0.1320772775
SRX1429225,0.0856581711,-0.2682531072
SRX1429226,-0.045089734,-0.022931335900000002
SRX1429227,1.0937648003,0.41692685160000004
SRX1429228,0.8634840581000001,0.4270052701
SRX1429229,-0.1489103991,0.1558911584
SRX1429230,0.36093636020000003,0.8002096017
SRX1429231,0.9320568432,0.6084377244
SRX1429232,0.5185698946,0.9340910301
SRX1429233,2.5256314572000003,1.4328983761
SRX1429234,2.1928768307,1.3262316961
SRX1429235,2.2058605432,1.3688212512
SRX1429236,3.8582959902000002,1.5737676532
SRX1429237,3.4557199672,1.5551168068
SRX1429238,1.8757340673,1.6576235433000002
SRX1429239,1.3206179611,1.4573772203
SRX1429240,2.3845025448,1.653476954
SRX1429241,0.9055870764,1.3031567133
SRX1429242,3.1204222481,1.5948787051000002
SRX1429243,2.7654693394,1.4848191557
SRX1429244,3.2591844994,1.7624213654
ERX2339161,0.3072045995,-0.3483800274
ERX2339162,-0.3072045995,0.3483800274
ERX2339163,23.9952131187,3.1621935256
ERX2339164,26.3051237848,2.9419552497
ERX2339165,11.6465922141,0.057482697900000004
ERX2339166,14.2044498843,0.5586717486
ERX2339167,6.2116940241,-0.2885094577
ERX2339168,-0.9118786651,-0.6889622553
ERX2339169,-0.4623916073,0.10006279900000001
ERX2339170,24.513769806,3.0770589596
ERX2339171,26.3617239285,2.7183662107
SRX7656012,-0.3007080458,0.5022471732
SRX7656013,0.7565287788,0.18265319400000002
SRX7656014,2.2740451052,0.4905248941
SRX7656015,0.7484227440000001,0.6427816236
SRX7656016,3.9327591635,0.4122281454
SRX7656017,4.4665856877,0.6293673208
SRX7656018,3.8562745857,0.5623089079
SRX7656019,0.4700557194,0.6282154841
SRX7656020,4.4901532309,0.6402999796000001
SRX7656021,3.3756065467,0.2660494887
SRX7656022,2.3965576116,0.2807341598
SRX7656023,4.3302618881,0.2868204763
SRX7656024,3.5369971243,0.4047447914
SRX7656025,5.2026314088,0.3209757381
SRX7656026,3.986797878,0.3860528677
SRX7656027,0.9447125583,0.2707865156
SRX7656028,-0.7586047262000001,0.3179900846
SRX7656029,1.0649822014,0.2353726566
SRX7656030,1.0135934861,0.5052626439
SRX7656031,1.2714458296,0.3842748461
SRX7656032,0.7981890465,0.21122630080000002
SRX7656033,0.488911625,0.12866179660000002
SRX7656034,1.3187156005,0.1486858174
SRX7656035,0.28862145510000004,0.34259552060000004
SRX7656036,0.8937916396000001,0.3664246651
SRX7656037,0.7916075281,0.3205427936
SRX7656038,0.0229980535,0.0888376671
SRX7656039,0.4615360911,0.0606528017
SRX7656040,-0.0158120413,-0.0201212675
SRX7656041,-0.4457240498,-0.040531534200000004
SRX7656042,1.0811520597,0.3446917351
SRX7656043,1.2883167589,0.43774254700000004
SRX7656044,2.2929297485999998,0.4096810064
SRX7656045,1.9006458406000002,0.22506649550000002
SRX7656046,2.7924147605,0.3942064376
SRX7656047,2.6480686547,0.3356944633
SRX7656048,1.8163317426,0.3700148375
SRX7656049,1.6204465226,0.347439736
SRX7656050,0.5250689281,0.28567739999999997
SRX7656051,4.6822472324,0.29202492150000003
SRX7656052,4.4137598199,0.3936013337
SRX7656053,2.8991490158,0.4047144174
SRX7656054,1.0386275834,0.5008480432
SRX7656055,-0.5979268181,0.5415832158
SRX7656056,0.6911404787000001,0.6422638031
SRX7656057,0.7152452258,0.6071109318
SRX7656058,0.26568355250000003,0.45054449010000003
SRX7656059,0.7384232404000001,0.4528004908
SRX7656060,-0.013628872200000001,0.4646330899
SRX7656061,0.4530373875,0.49511778900000003
SRX7656062,0.7103442,0.5805719636000001
SRX7656063,4.0611982473,-0.2142550548
SRX7656064,4.0785683232,-0.2226375139
SRX7656065,3.8103670331,-0.09386474580000001
SRX7656066,-0.2981321564,0.168898278
SRX7656067,-0.8819122502000001,0.0076723595
SRX7656068,0.40654123400000003,0.11119573390000001
SRX7656069,-0.0300923197,0.1393632958
SRX7656070,-0.7592799117,0.1997427118
SRX7656071,-1.7116240691,0.41112191400000003
SRX7656072,-0.8922355139,0.08225874820000001
SRX7656073,-0.9445777774,-0.08636029890000001
SRX7656074,-2.8143109468,0.0415576505
SRX7656075,5.3353220367,-0.6635041905
SRX7656076,2.3015421764,-0.6547691865
SRX7656077,2.9240707382,-0.6430685079
SRX7656078,1.3423206418,0.615411707
SRX7656079,1.3277817867000001,0.4305310874
SRX7656080,0.3490200873,0.5327389077
SRX7656081,1.4209313534,0.512403315
SRX7656082,-0.6540170235,0.5140840028
SRX7656083,1.5067174539,0.4563854567
SRX7656084,1.4200728988,0.615714984
SRX7656085,0.974005423,0.3710693312
SRX7656086,-2.5819876087,0.5913698083
SRX7656087,4.7492399156000005,0.23956773250000002
SRX7656088,4.179156673,0.1129362633
SRX7656089,4.0236427525,0.2883826136
SRX7656090,-0.20761909110000001,0.0016593451
SRX7656091,-0.7985182964,-0.1522931771
SRX7656092,0.5294739599,-0.001262969
SRX7656093,0.061361654700000004,-0.22985684650000002
SRX7656094,-3.2081533633,-0.6136745917
SRX7656095,-1.5211013365000001,-0.3254579996
SRX7656096,0.5494786223,0.10170684420000001
SRX7656097,1.2271199381,0.43962178890000003
SRX7656098,1.4922864635,0.3003395616
SRX7656099,4.2382419763,-0.047165716
SRX7656100,5.4517651274,-0.055819893
SRX7656101,3.9217715833,-0.5273131886
SRX7656102,1.9350698602,0.3353269079
SRX7656103,1.8393647977,0.29688380880000004
SRX7656104,1.8472438369000002,0.5196855892
SRX7656105,4.8650283556,-0.1492106194
SRX7656106,4.5413804852,-0.1903015729
SRX7656107,4.8533041566,-0.5002513043
SRX7656108,0.8970169327,0.0769964835
SRX7656109,-0.1496187725,0.0732538155
SRX7656110,0.028721147000000002,0.22694498640000002
SRX7656111,-0.08683470700000001,0.14779844550000001
SRX7656112,0.5560700707,0.1532244354
SRX7656113,0.1938863548,0.33396575980000004
SRX7656114,0.624480343,0.0014301004
SRX7656115,-2.2629409529,-0.3321273363
SRX7656116,0.6689524032,0.1924987789
SRX7656117,5.3266761942,-0.5378723135
SRX7656118,4.1506875066,-0.391682385
SRX7656119,4.8910238223,-0.38042417570000003
SRX7656120,0.9265708271,0.0550269628
SRX7656121,0.9090961241000001,0.15593275610000001
SRX7656122,0.45511626930000004,0.2667972373
SRX7656123,-1.5712897406000002,-0.1615400025
SRX7656124,0.11181245470000001,-0.0964726083
SRX7656125,-0.7090029703,-0.1581132486
SRX7656126,0.1891899007,-0.061400465800000005
SRX7656127,0.1937415008,-0.2119060388
SRX7656128,-0.7891469084,-0.3867948036
SRX7656129,4.5306034858,-0.4357504448
SRX7656130,3.6681293358,-0.5779461479
SRX7656131,4.1186565829,-0.4379700123
SRX7656132,4.2610295405,-0.30027482650000004
SRX7656133,2.3435227856,-0.4677203046
SRX7656134,4.1158033882,-0.3737452981
SRX7656135,-0.7961977632,-0.3337314765
SRX7656136,-1.4111785265,-0.3551678386
SRX7656137,-1.0567649517,-0.347221475
SRX7656138,-0.2568349462,-0.0723505877
SRX7656139,0.7145911299000001,0.106155367
SRX7656140,0.6512150511,0.0502064915
SRX7656141,-0.008967854400000001,-0.2774777945
SRX7656142,-0.200557323,-0.36788750870000003
SRX7656143,1.0101941844,-0.2063333524
SRX7656144,3.7008078787,-0.4958400261
SRX7656145,3.2294039932,-0.55350216
SRX7656146,3.7991353072000003,-0.3656664847
SRX5388319,0.7573235463,0.20125672260000002
SRX5388320,0.3824333272,0.1655847617
SRX5388321,-1.1397568735,-0.3668414842
SRX5388322,0.9652368284,0.4523997712
SRX5388323,0.6182541475000001,0.3199707431
SRX5388324,-2.0238583762,-0.4470036966
SRX5388325,1.4673248845,0.4023516603
SRX5388326,-0.4681920517,-0.1874569083
SRX5388327,-1.8932278187,-0.6267126003
SRX8708326,-2.513385341,-0.9316274678
SRX8708328,3.8685385493,-0.2224982053
SRX8708335,-0.307251926,0.2116348557
SRX8708336,-1.5993739436999999,-0.0120852198
SRX8708337,-1.9619126797000002,0.0229485694
SRX8708338,-0.5789046784,0.2743882299
SRX8708339,-0.890023387,0.1742883958
SRX8708340,-1.1069270962,0.1285635
SRX8708365,1.1349644114,0.1793194185
SRX8708366,1.7019233615,0.2342321192
SRX8708368,1.97859777,0.251925287
SRX8708369,-1.2938989077,0.12482241790000001
SRX8708370,-2.2918459454,-0.0006035264
SRX8708371,-1.5742861469,-0.0060564127
SRX4166001,1.1633954192,0.1884618237
SRX4166002,-0.5477588010000001,-0.2210203657
SRX4166003,-0.6156366182,0.032558542
SRX4166004,0.3767662539,-0.0872697426
SRX4166005,-0.0729011246,0.0711702832
SRX4166006,-1.9420105173,-0.0391097895
SRX4166007,0.0643138536,-0.0696644299
SRX4166008,-1.617561209,0.1605875966
SRX4166009,-4.8905453611,-0.30232627840000004
SRX4166010,-7.7704921184,-0.8416801454
SRX4166011,-5.9188497024,-0.5549555102
SRX4166012,-10.7428798087,-1.3041400428
SRX5000481,0.7811953708,-0.0895024827
SRX5000482,1.2572638027,-0.0771853417
SRX5000483,-0.2355003453,-0.9178179664
SRX5000484,1.2625353223,-0.7582177569
SRX5000485,-0.6984896987,-1.3302085737
SRX5000486,-0.5479488625,-1.0890255159
SRX5000487,2.3276035,-0.3231950317
SRX5000488,2.7259052164,-0.4600648208
SRX5000489,0.9175405358000001,-0.7908332423000001
SRX5000490,1.227796496,-0.6524892237000001
SRX5000491,2.9784664736,-0.3745224883
SRX5000492,-12.0855003186,-2.7987990199
SRX5000493,-9.5112244024,-1.4927915776
SRX5000494,-9.7653438906,-1.4476121985
SRX5000495,-11.7144139453,-2.693491748
SRX5000496,-12.0619502986,-2.6663681278
SRX5000497,-0.19160334140000002,0.057737721400000004
SRX5000498,0.16973752820000002,0.0441149489
SRX5000499,-9.7033307991,-1.4144367125000001
SRX5000500,0.021865813300000002,-0.1018526703
SRX5000501,2.005776453,-0.5203546827000001
SRX5000502,1.5168954238999999,-0.6302737973
SRX5000503,1.91439635,-0.4795427667
SRX5000504,0.9230612198,-0.25289483630000004
SRX5000505,0.5477832211,-0.0862728697
SRX5000506,0.6271036640000001,-0.1348681471
SRX5000507,1.8611748842,-0.39900124260000003
SRX5000508,0.5835047865,-0.0458831514
SRX5000509,1.1866002734,-0.121047631
SRX5000510,1.0625780867,-0.1971928466
SRX5000511,1.1499325812,-0.063776122
SRX5000512,2.5715114428,-0.6684344119
SRX5000513,1.9803828010000002,-0.5760069136
SRX5000514,1.7347643756000002,-0.6887439793
SRX5000515,2.3782018507,-0.4142243392
SRX5000516,1.7530192495999999,-0.47135913420000003
SRX4124772,5.7200238205,1.0159750175
SRX4124773,4.509562962,0.70721895
SRX4124774,0.14668246640000002,0.1103005187
SRX4124775,-0.14668246640000002,-0.1103005187
SRX5323946,-0.1695508345,0.06653015720000001
SRX5323947,0.1695508345,-0.06653015720000001
SRX5323948,-1.1031302439,0.0696742028
SRX5323949,0.0343620038,0.2335586455
SRX5323950,0.897583357,0.37836892400000005
SRX5323951,1.3141916452,0.459471153
SRX5323952,-0.6174566118,0.0639574963
SRX5323953,-0.0346176484,0.18394850470000002
SRX5323954,1.362075756,0.5627329008
SRX5323955,0.7214140741,0.508098861
DRX093856,0.5417117953,-0.052692288100000005
DRX093857,-0.08816058310000001,0.154904403
DRX093858,1.8103089763,0.6056919945
DRX093859,5.2679004394,0.7973221438
DRX093860,5.8374598669,0.8738255865000001
DRX093861,0.3656439682,0.1746618056
DRX093862,0.6022186642,0.3957203016
DRX093863,2.1399515132,0.7829571379
DRX093864,3.3031663492,0.44394149310000003
DRX093865,7.731769039,0.9297690402000001
DRX093866,-0.9073557635,-0.1219695175
DRX093867,1.1361720858,0.5001040605
DRX093868,5.3199533076,0.9799370433000001
DRX093869,5.359786582,0.8232227625
DRX093870,6.8880687676,0.8893096083
SRX6366242,0.368806852,0.26212236180000004
SRX6366243,0.4591253543,0.3406441396
SRX6366244,-15.8244730865,-0.7425956142
SRX6366245,1.5656032792999999,0.3227195854
SRX6366246,-0.0038764964000000002,0.0441250226
SRX6366247,-12.4199174704,-0.4047007688
SRX6366248,0.7037061598000001,0.1960055413
SRX6366249,1.1376385056,0.2626125039
SRX6366250,0.30638356850000004,0.0446752461
SRX6366251,-0.2358973269,0.0055875423000000006
SRX6366252,-0.0407062746,-0.0545820957
SRX6366253,0.0407062746,0.0545820957
SRX254739,3.4100274078,0.17002505580000002
SRX254740,3.4569785303,0.0879373896
SRX254741,3.4324385751,-0.0743938484
SRX254742,3.5248081448,-0.8322562210000001
SRX254743,3.6959127598,-0.7341729752
SRX254744,3.968615624,-0.8436687477
SRX254745,-2.3561779135,-0.4139051379
SRX254746,-2.1910195762,-0.2024856941
SRX254747,-1.4374915936,-0.42811316250000003
SRX254748,-3.998304725,-1.7730855678
SRX254749,-3.6438240067,-1.3766979158
SRX254750,-3.0019948948,-1.3274422006
SRX254751,-5.5522103238,-0.8579776732000001
SRX254752,-5.6864130506,-0.9107729191
SRX254753,-5.0504970463,-0.7320738228
SRX254754,2.7250992546,-1.3286142252
SRX254755,3.6289809675,-1.6631942817
SRX254756,3.1597226548,-1.8640533646000002
SRX254757,3.6688270684,-0.3268149622
SRX254758,4.2473306187,-0.1746196941
