,A,YcjW
minicoli__minE_Fe_starve__1,3.0236620872104902,-0.5639644074243835
minicoli__minE_Fe_starve__2,3.034288009893773,-0.9284585844451764
minicoli__minE_LB__1,4.7217633858076224,-1.1363099971397568
minicoli__minE_LB__2,4.293730261610513,-1.1885012408135385
minicoli__minE_N_starve__1,3.208104308556754,-0.9475315809017716
minicoli__minE_N_starve__2,3.57565923433628,-0.7975775647540093
minicoli__minE_osm__1,3.34566462189752,-1.4583180099810311
minicoli__minE_osm__2,3.618663002283834,-1.3943581575034765
minicoli__minE_ph5__1,3.244365995334992,-0.8654515663528941
minicoli__minE_ph5__2,3.2368419603966805,-0.4670177915895106
minicoli__minE-pyr__1,3.77135104010352,-2.0050320680899927
minicoli__minE-pyr__2,4.544478038450216,-3.0623308913492484
minicoli__minE_sorb__1,2.648906819047711,-0.8490726223120317
minicoli__minE_sorb__2,2.5672666712938845,-0.7791864326322893
minicoli__minE_urid__1,2.997925873615761,-0.6671547822164476
minicoli__minE_urid__2,3.203319371260763,-0.5192090930553652
minicoli__W3110_cyt__1,0.0311235204304283,-1.0832872611075497
minicoli__W3110_cyt__2,-0.1474324599511767,-0.9614952034312164
minicoli__W3110_glc__1,0.8960390895072127,-0.9379224369116996
minicoli__W3110_glc__2,-0.5710044388366258,-0.9902976777725434
minicoli__W3110_glyc__1,0.1119789925834557,-0.9854742016587466
minicoli__W3110_glyc__2,0.3373753971757509,-0.8714263906011741
minicoli__W3110_Fe_starve__1,0.3032588351849886,-1.7346810814513307
minicoli__W3110_Fe_starve__2,0.5675456676560792,-1.5055278054717232
minicoli__W3110_LB__1,4.243864287806426,-0.4172641842166236
minicoli__W3110_LB__2,4.132436196455555,-0.7468795436733147
minicoli__W3110_N_starve__1,-0.0319833390891907,-1.2021930248158568
minicoli__W3110_N_starve__2,0.6345009914406803,-1.1413526536613796
minicoli__W3110_osm__1,-0.6572590411317389,-0.6712036093087699
minicoli__W3110_osm__2,-1.782815457029865,-0.7179185750876669
minicoli__W3110_ph5__1,-0.816895973961946,-0.5193471100745315
minicoli__W3110_ph5__2,-1.139981384692678,-0.27937763169923624
minicoli__W3110_pyr__1,-0.2376775443835615,-1.005838995590674
minicoli__W3110_pyr__2,-0.5466311954278248,-0.9680203782329756
minicoli__W3110_sorb__1,0.8935040179368892,-1.505950937704713
minicoli__W3110_sorb__2,0.9202854757138738,-1.3726900786877918
minicoli__W3110_urid__1,1.1895885698436783,-1.7617806982496682
minicoli__W3110_urid__2,1.1441153462627711,-1.9872244078912649
minicoli__W3110_WT_glc__1,-0.3801646193912512,-0.8093298749011426
minicoli__W3110_WT_glc__2,-0.3443235428889996,-1.00044223112547
minicoli__W3110_WT_osm__1,-0.5757573344807145,-0.8521029989337898
minicoli__W3110_WT_osm__2,-0.8461228360918923,-0.8204938008109779
eep__BOP27__1,-0.4679189955556556,0.18246266091280194
eep__BOP27__2,-0.4140321855726351,-0.11101564885519101
eep__BOP1000__1,-0.6472707437840972,-0.043668114851721285
eep__BOP1000__2,-0.6307343590948308,-0.09009131691207893
eep__BOP27_ndh-cydB-appC__1,0.8182252019816108,0.024071628952524016
eep__BOP27_ndh-cydB-appC__2,-0.3304975266081966,-0.3831564096326057
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.091469294140811,-0.43701886880266905
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-0.364204145984903,-1.5751850269981156
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.5315807631957002,-0.8208120960934826
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-0.195594724739193,-1.1707663406781026
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,0.4906818862604541,-0.9900449267720216
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.1411486243107366,-1.4329162832563818
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.566687222404753,0.19078835478775424
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.9673125962867972,0.4022877647053464
eep__BOP27_nuoB-cydB-appC__1,0.9782495114900972,-1.812799918254309
eep__BOP27_nuoB-cydB-appC__2,-0.6162779574194396,-1.6854518673101722
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.3364797006870781,-0.5655170648759578
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,0.4092601694433456,-0.4503015642912205
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.235180014201819,-0.7901903449522436
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.0254631777885375,-0.4944279514739716
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.0178437165010643,-0.6889879168501882
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.4060084876489929,-0.4289152800721832
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.1524898362500127,-0.6129826990361416
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.3360794043373963,-0.5718594799648882
eep__BOP27_ndh-cyoB__1,0.3508893622906515,0.32516825715245634
eep__BOP27_ndh-cyoB__2,0.8315911340140151,0.4687948838232981
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.3379723792838823,0.25540748777159283
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.5415297139930851,-0.5035591274578826
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.9471953766361332,-0.3546368958117112
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.0031348758632113,-0.11751056277345386
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-0.0425490931397909,-1.285905375413801
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-0.0661173845765705,-0.791168955860647
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,0.5525494732719863,-1.2756003729150065
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,0.7090718922755573,-0.9343719998198114
eep__BOP27_nuoB-cyoB__1,0.2486313735078511,0.4299415458284015
eep__BOP27_nuoB-cyoB__2,0.977612005647276,0.4075005729213492
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.5975236256839991,-0.5421018224791494
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.036469857973953,-0.5310419365192987
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.9247373724138652,-0.7020591190411221
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.5012644108213596,-0.7079193881567596
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-1.1876603979301472,-0.6851913386872188
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-0.8369734057465804,-0.553540838395806
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.0308546077670661,-0.8977294879829283
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.3952124846234502,-0.6248540532938679
eep__BOP27_ndh-cydB__1,2.912746290421025,0.3067113372197792
eep__BOP27_ndh-cydB__2,3.7089118901397584,0.37591692337611693
eep__BOP27_nuoB-cydB__1,1.792420260253514,0.042576149062710116
eep__BOP27_nuoB-cydB__2,0.6990784867655917,-0.050578669958543536
DDB2__PD-005_BW25113_Batch_6h__1,0.6755080291661788,-0.032854280526943384
DDB2__PD-005_BW25113_Batch_6h__2,0.0755954943986156,-0.3081578245358463
DDB2__PD-003_BW25113_Batch_9h__1,0.0833095833778739,-0.0557978778658752
DDB2__PD-003_BW25113_Batch_9h__2,0.4135974041383499,-0.14491351736302693
DDB2__PD-003_BW25113_Fed-batch_6h__1,3.1478180768374866,-0.20398654761663515
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.9894278985717095,0.03266189228611616
DDB2__PD-005_BW25113_Fed-batch_6h__1,2.4442391026850783,-1.2277521837175611
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.4908182219432384,-0.3789867130523392
DDB2__PD-005_BW25113_Fed-batch_6h__3,2.539531974460773,-0.320406693616583
DDB2__PD-005_BW25113_Fed-batch_15h__1,2.990997144499851,-0.3335950186416952
DDB2__PD-005_BW25113_Fed-batch_15h__2,2.8885859206457103,-0.5624203331187232
DDB2__PD-003_BW25113_Fed-batch_21h__1,2.626617763561251,-0.09184733034856317
DDB2__PD-003_BW25113_Fed-batch_21h__2,4.09194906172035,0.034044455161609484
DDB2__PD-004_del-basS_Batch_6h__1,-0.1394098397990027,0.07039468439078611
DDB2__PD-004_del-basS_Batch_6h__2,-0.1879519624543718,0.18533782646037533
DDB2__PD-004_del-basS_Fed-batch_6h__1,1.6362242854357194,0.30303304315655577
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.280068263453118,0.029299264328195736
DDB2__PD-004_del-basS_Fed-batch_15h__1,2.3837364497772797,0.3639342036446935
DDB2__PD-004_del-basS_Fed-batch_15h__2,2.590067347623132,0.6180213912642563
DDB2__PD-004_del-kdpE_Batch_6h__1,0.0828473266021025,-0.3002395005118625
DDB2__PD-004_del-kdpE_Batch_6h__2,0.5347368607150024,-0.4312745968436733
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,2.329649848577983,-0.12087402810868307
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.84581518079539,-0.4361089291124163
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,3.9359168071510857,0.2399045669393773
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,3.3694183455054194,-0.2007692965119645
DDB2__PD-005_del-phoB_Batch_6h__1,0.676640522145065,-0.2751729389505009
DDB2__PD-005_del-phoB_Batch_6h__2,1.3436886052221622,0.25074896254368184
DDB2__PD-005_del-phoB_Batch_6h__3,0.6796520429838773,-0.3500710614182214
DDB2__PD-003_del-phoB_Batch_9h__1,1.2424608735219858,-0.06336726051886643
DDB2__PD-003_del-phoB_Batch_9h__2,0.2388417964753632,-0.14311346010940973
DDB2__PD-003_del-phoB_Fed-batch_6h__1,1.726132879136382,-0.03224040857653776
DDB2__PD-003_del-phoB_Fed-batch_6h__2,1.8543722435142391,-0.18468258009445826
DDB2__PD-005_del-phoB_Fed-batch_6h__1,1.9693663806345336,-0.3869517864005454
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.117739452227308,-0.4139364687843559
DDB2__PD-005_del-phoB_Fed-batch_15h__1,3.0742259995599857,-0.22272920132212534
DDB2__PD-005_del-phoB_Fed-batch_15h__2,3.284628660959117,-0.2967535145924556
DDB2__PD-003_del-phoB_Fed-batch_21h__1,2.779552612130567,-0.07447083263218612
DDB2__PD-003_del-phoB_Fed-batch_21h__2,3.7303619807921264,-0.033863281119189466
DDB2__PD-004_del-qseB_Batch_6h__1,0.4197388473737086,-0.11060586589429278
DDB2__PD-004_del-qseB_Fed-batch_6h__1,2.839881014979836,-0.4229189171821357
DDB2__PD-004_del-qseB_Fed-batch_6h__2,1.414270214866405,-1.141104840867904
DDB2__PD-004_del-qseB_Fed-batch_15h__1,4.397705680370151,-0.22178182215141007
DDB2__PD-004_del-qseB_Fed-batch_15h__2,3.474151168323516,-0.7144699063279796
DDB2__PD-004_del-qseC_Batch_6h__1,0.078700048167053,0.07468490280280538
DDB2__PD-004_del-qseC_Batch_6h__2,-0.1904693923130002,-0.08175191086598678
DDB2__PD-004_del-qseC_Fed-batch_6h__1,2.80412443183927,-0.7195748834920148
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.2067617861322164,-0.5222394803607749
DDB2__PD-004_del-qseC_Fed-batch_15h__1,3.859004099358578,-0.10667965964936156
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.847355245433582,-0.2412590046452836
DDB2__PD-005_del-qseF_Batch_6h__1,0.5729299107211315,-0.06534073678559249
DDB2__PD-005_del-qseF_Batch_6h__2,-0.202504522740564,-0.4121322443706665
DDB2__PD-003_del-qseF_Batch_6h__1,0.3500930579029686,-0.14876315814231944
DDB2__PD-003_del-qseF_Batch_6h__2,-0.9919048158549624,-0.15951032277022126
DDB2__PD-003_del-qseF_Fed-batch_6h__1,3.326127668705252,-0.7180091921098062
DDB2__PD-003_del-qseF_Fed-batch_6h__2,2.906346866805478,-0.4817523914405015
DDB2__PD-005_del-qseF_Fed-batch_6h__1,1.9914962149608737,-0.5815954594916546
DDB2__PD-005_del-qseF_Fed-batch_6h__2,3.070870462598492,-0.7986114350045375
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.085109173676678,-0.5799214014351861
DDB2__PD-005_del-qseF_Fed-batch_15h__1,3.588208925777887,-0.3806413385987089
DDB2__PD-005_del-qseF_Fed-batch_15h__2,3.3507605100735605,-0.9669189363685238
DDB2__PD-003_del-qseF_Fed-batch_21h__1,3.142881523944202,0.0838600957689648
DDB2__PD-003_del-qseF_Fed-batch_21h__2,3.514420671057301,-0.2579888637349299
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.6593296650073163,-0.7374263511262398
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.400676883449615,-0.3504780057071333
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.3670367776159923,0.1704318435067922
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,1.8917649096483968,-0.2014408913656105
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,3.1479908823764418,-0.4892703856340832
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,4.180960197430213,-0.07435181669586921
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,2.9755366720590404,-0.2981643785472192
DDB3__PD-009_del-arcA_Batch_6h__1,0.0965420705201123,-0.5548779383437381
DDB3__PD-009_del-arcA_Batch_6h__2,0.0378446316794235,-0.17083434363126224
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.0490184056347105,-0.5697532175656983
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.5651974944551654,0.10349579687906284
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.5385870977515284,-0.02190776260657312
DDB3__PD-009_del-arcA_Fed-batch_15h__2,1.996683863390063,-0.11409148566201655
DDB3__PD-006_del-baeR_Batch_12h__1,-0.4959260413951433,-0.6355657181091994
DDB3__PD-006_del-baeR_Batch_12h__2,-0.0732231675398298,-0.5322574914515439
DDB3__PD-009_del-baeR_Batch_12h__1,0.5758072441602894,-0.9645362242638787
DDB3__PD-009_del-baeR_Batch_12h__2,-0.6205266866747072,-0.5629547071833763
DDB3__PD-006_del-baeR_Fed-batch_12h__1,0.9577748020652904,-1.101218957583879
DDB3__PD-006_del-baeR_Fed-batch_12h__2,0.3463095529625831,-1.193483228449841
DDB3__PD-009_del-baeR_Fed-batch_12h__1,3.899425246087148,-0.5649868350389751
DDB3__PD-009_del-baeR_Fed-batch_12h__2,3.4726853239469966,-0.21081880627856095
DDB3__PD-009_del-baeR_Fed-batch_18h__1,2.6628662245251364,-0.6651968527878629
DDB3__PD-006_del-lsrB_Batch_6h__1,0.2498295387569371,-0.5944473095585039
DDB3__PD-006_del-lsrB_Batch_6h__2,0.1013221830754072,-0.26517200292702725
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,2.1781250094354574,0.17613496851510568
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,1.9031862902530332,-0.2429603161182996
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.608098048623174,-0.6521717369029836
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.664557557919901,-0.6940070621112717
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,4.747569822285012,-0.2118647369836637
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.6762425348799045,-0.4968741852867984
DDB3__PD-009_del-lsrK_Batch_6h__2,0.9903614801826044,-0.6863918449373996
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,2.4781037037115614,-1.3127036037936797
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.0498941626384617,-0.6706730944727997
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,3.262606640100765,0.1667836957474993
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,3.378633033544725,-0.279900059969556
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,3.222717722906805,-0.20456315621013044
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.1877443747953128,-0.6591506217907916
DDB3__PD-006_del-lsrR_Batch_6h__2,0.468749495628553,-0.8840155393960134
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,2.9676196077299823,-0.5714741148669179
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.1210734497046784,-1.2525429847052152
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,3.002684572846136,-0.7586703046867798
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,3.3358935001991914,-0.4096472390688479
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,3.0060883995824086,-0.34986193772849994
DDB3__PD-009_del-luxS_Batch_6h__1,0.3110639386450528,-0.03978210489722756
DDB3__PD-009_del-luxS_Batch_6h__2,-0.6370863687803565,-0.009723264261275231
DDB3__PD-009_del-luxS_Fed-batch_6h__1,1.1786691977835364,-0.7311809990569187
DDB3__PD-009_del-luxS_Fed-batch_6h__2,1.3149661000625563,-0.8395221143593496
DDB3__PD-009_del-luxS_Fed-batch_15h__1,1.8168865100102056,-0.2862658730271859
DDB3__PD-009_del-luxS_Fed-batch_15h__2,2.3854958438470817,-0.04953820244883023
DDB3__PD-006_del-rpoS_Batch_9h__1,-1.3302973361840578,0.2720635479472877
DDB3__PD-006_del-rpoS_Batch_9h__2,0.6116806006205353,0.655998181431344
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,0.9934569149581466,0.3033947915746591
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,0.3952475645699901,0.6247708793733917
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,0.7811462970136995,0.2276296230827137
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,1.356538196415411,0.4852734387872939
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,1.05624360916351,0.3580212636881255
DDB3__PD-009_del-tnaA_Batch_6h__1,0.1991079070293867,-1.0004925022813036
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,2.896443817494519,-0.7226720805975986
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,3.430934919558453,-0.05751217205548986
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,2.5037688615919818,-0.5244873664499901
