,A,BirA
ecoli_00610,-6.7355695774,0.8144279440000001
ecoli_00611,-13.1466691974,1.29986888
ecoli_00612,-8.4675038016,0.609980081
ecoli_00613,-8.7342731891,0.2934662
ecoli_00614,-8.3650449855,0.22015278400000002
ecoli_00615,-7.7477401915,-0.147607459
ecoli_00616,-8.6119831973,0.371280722
ecoli_00617,-7.4502312775,0.242778666
ecoli_00618,-0.4076424314,0.38343648100000005
ecoli_00619,-0.3169803264,0.31543471900000003
ecoli_00620,3.2825281181,0.42752189100000004
ecoli_00621,3.4921324261,0.530337681
ecoli_00622,5.7149711072,0.339549254
ecoli_00623,5.5939267883,0.354947565
ecoli_00624,5.2498551443,0.037847961
ecoli_00625,5.52165049,0.09301751200000001
ecoli_00626,4.7494862112,0.154254929
ecoli_00627,5.0163824708,0.13430758
ecoli_00628,5.4222134952,0.24047156300000003
ecoli_00629,4.9687669093,0.12351398400000001
ecoli_00630,4.5517507651999995,0.039764852
ecoli_00631,4.4025059954,0.11371602500000001
ecoli_00632,4.6360205399000005,0.21165482800000002
ecoli_00633,4.7134939137,0.28362427500000004
ecoli_00634,4.4449430305,-0.185153111
ecoli_00635,4.3673000418,-0.025450861
ecoli_00636,4.0455211853,0.428647696
ecoli_00637,4.4290239239,0.090487036
ecoli_00638,5.3554468761,0.21637919200000003
ecoli_00639,5.7153934641,0.009881127
ecoli_00640,4.8869502092,0.417860475
ecoli_00641,5.5251530084,0.37546196
ecoli_00642,4.313574331,0.291918248
ecoli_00643,4.3648129971,-0.35066778600000004
ecoli_00644,5.4290852954,0.148128099
ecoli_00645,5.4560235984,0.188066267
ecoli_00646,5.300643404,0.550075192
ecoli_00647,5.3869503348,0.48531538700000004
ecoli_00648,5.5504065063,0.14124777700000002
ecoli_00649,5.8049760705,0.330494465
ecoli_00650,5.3291934067,0.255930066
ecoli_00651,5.7900931347,0.309020092
ecoli_00652,4.0840514587,0.462742994
ecoli_00653,3.6410490831,0.10682325000000001
ecoli_00654,5.4658303953,0.18958601500000002
ecoli_00655,5.4711047003,0.21197822
ecoli_00656,5.1330011984,0.37850532000000003
ecoli_00657,5.4050460193,0.401939502
ecoli_00658,5.1221035447,0.348908316
ecoli_00659,5.3617041464,0.302693945
ecoli_00660,4.8901373775,0.131250566
ecoli_00661,4.658106077,0.10003577300000001
ecoli_00662,5.1546733434,0.022228754
ecoli_00663,5.3769947646,0.35691520800000004
ecoli_00664,4.6763679975,0.308236993
ecoli_00665,4.3514156031,0.260661472
ecoli_00666,4.2268552735,0.33836518400000004
ecoli_00667,4.2437744603,0.371344021
ecoli_00668,3.1644907382,0.5488588950000001
ecoli_00669,3.4098223539,0.39505625600000005
ecoli_00670,4.5784591176,0.038896132
ecoli_00671,4.5343915028,0.029489671000000002
ecoli_00672,-5.9227426967,-0.103377204
ecoli_00673,-4.1103604505,-0.025415122000000002
ecoli_00674,0.5055753555,0.33051007200000004
ecoli_00675,0.0962584378,0.320211687
ecoli_00676,5.4121502853,0.369344329
ecoli_00677,5.5378933963,0.252941558
ecoli_00678,3.7929670166,-0.05880141
ecoli_00679,3.412654433,-0.012572777
ecoli_00680,0.45975420380000004,0.080989109
ecoli_00681,0.8862374801,0.09592420600000001
ecoli_00682,4.6983840358,-0.027389322
ecoli_00683,4.602335244,-0.051389439
ecoli_00684,5.531622648,0.11247087100000001
ecoli_00685,5.6342286875,0.22924882200000002
ecoli_00686,1.3464726787,0.29075475900000003
ecoli_00687,0.6991512911000001,0.25195835
ecoli_00688,5.0758101879,0.33718752500000004
ecoli_00689,5.4412318021,0.37979578
ecoli_00690,4.253834207,0.47900516400000004
ecoli_00691,4.3852268334,0.595572019
ecoli_00692,4.3390695005,0.6134767680000001
ecoli_00693,4.8544061949,0.403216057
ecoli_00694,4.6268545212,0.418431184
ecoli_00695,4.0493181261,0.311971734
ecoli_00696,3.7328751032,0.47756243600000003
ecoli_00697,3.2457922509,0.347290661
ecoli_00698,1.4225847918,-0.06717537200000001
ecoli_00699,0.9669869144000001,0.107773425
ecoli_00700,4.9993450498000005,0.291951958
ecoli_00701,5.1858978082,0.31553922700000003
ecoli_00702,1.6331589728,0.47379727800000004
ecoli_00703,2.3332478018,0.347439887
ecoli_00704,5.6450533899,0.43963606800000005
ecoli_00705,5.7587895963,0.5502799820000001
ecoli_00706,4.8505418097,0.065158327
ecoli_00707,5.3506899312,0.10214862100000001
ecoli_00708,5.5239936716999996,0.5119680080000001
ecoli_00709,5.6408712471,0.068773781
ecoli_00710,4.9577234991,0.313031011
ecoli_00711,5.3117209687999996,0.2449828
ecoli_00712,5.479055565,0.36335646600000004
ecoli_00713,5.1610656716,0.461486787
ecoli_00714,3.6378477184999998,0.585425348
ecoli_00715,3.3663564458,0.740874911
ecoli_00716,0.0506248419,0.29932179999999997
ecoli_00717,0.028177624000000002,0.195253811
ecoli_00718,0.4395550374,0.316641979
ecoli_00719,0.7999897562,0.488635091
ecoli_00720,-0.2151981718,0.35758875900000003
ecoli_00721,0.2467585196,0.466396727
ecoli_00722,2.3314171064,0.647378564
ecoli_00723,2.6582001339,0.39653955100000005
ecoli_00724,0.0280604546,0.211931359
ecoli_00725,-0.8507091422,0.405665461
ecoli_00727,-1.6269968056000002,0.39918753700000004
ecoli_00728,-0.9247423475000001,0.266807907
ecoli_00729,-0.19538077580000002,0.422298335
ecoli_00730,0.6010046603,0.147672818
ecoli_00731,0.2879554076,0.10437132900000001
ecoli_00732,0.2300821471,0.09981138
ecoli_00733,-0.2385627841,0.33407006
ecoli_00734,-0.3643958751,0.6048624450000001
ecoli_00735,-0.6436316505,0.34319673900000003
ecoli_00736,-0.10208794680000001,0.45538414200000005
ecoli_00737,-1.4909936087,0.495164243
ecoli_00738,-1.1543523618,0.402401646
ecoli_00739,0.5537563467000001,0.291089359
ecoli_00740,0.7234354399,0.17422352500000002
ecoli_00741,-4.7599213664,0.40186478400000003
ecoli_00742,-5.7961650148,-0.318160594
ecoli_00743,-1.0502059176,0.613958882
ecoli_00744,-0.2745055522,0.459775011
ecoli_00745,-0.7982498668,0.287428022
ecoli_00746,-0.4056413884,0.510265682
ecoli_00747,-0.2839402668,0.39557026700000003
ecoli_00748,-0.653294818,0.400564411
ecoli_00749,-3.6865890769,-0.42553954800000005
ecoli_00750,-3.3603868578,-0.505866275
ecoli_00751,-0.2095365562,0.5236773730000001
ecoli_00752,-0.1372130737,0.615315343
ecoli_00753,0.7647885233,0.015063251000000001
ecoli_00754,0.037335642,0.11368355200000001
ecoli_00755,-1.2768857512,0.848710324
ecoli_00756,-1.0912601683,0.95839441
ecoli_00757,0.44220346860000004,0.12407290200000001
ecoli_00758,0.1901347474,0.196999747
ecoli_00759,-6.3246505318,0.134115662
ecoli_00760,-10.3217984537,-0.08242532500000001
ecoli_00761,0.6687251271,0.41295367400000005
ecoli_00762,0.9113628033000001,0.221024094
ecoli_00763,0.2566884051,0.17022726
ecoli_00764,0.171433928,0.344867419
ecoli_00765,0.2754246967,0.31992637700000004
ecoli_00766,0.6703613596,0.35517906200000005
ecoli_00767,-0.8108292071000001,0.34934785700000004
ecoli_00768,-1.9575698721,0.453897726
ecoli_00769,1.3495048605,0.745293783
ecoli_00770,1.136625281,0.6538668440000001
ecoli_00771,-0.6156223663,0.508540589
ecoli_00772,-1.2491913562,0.463962482
ecoli_00773,1.2189719399,0.6496303910000001
ecoli_00774,1.4146870952000001,0.47955917200000003
ecoli_00775,1.4802381799,0.6807778999999999
ecoli_00776,1.3112794741,0.64394675
ecoli_00777,0.24584178010000002,0.301477843
ecoli_00778,0.17892120120000002,0.28530763400000003
ecoli_00779,-2.006803721,0.085918516
ecoli_00780,-3.1268444543,0.185986748
ecoli_00781,0.9589278379,0.576718233
ecoli_00782,1.185794983,0.48384946500000003
ecoli_00783,-0.5989206666,0.336781773
ecoli_00784,-0.0863920425,0.020993537
ecoli_00785,-0.9648689036,0.29217727
ecoli_00786,-1.282611803,0.397576592
ecoli_00787,-0.6879664112,0.481934899
ecoli_00788,-0.8266698924,0.268823021
ecoli_00789,0.6879384565000001,0.344983714
ecoli_00790,0.0188216083,0.485817
ecoli_00791,-3.7047480353999998,0.43788705200000005
ecoli_00792,-5.3776487031,0.5633936940000001
ecoli_00793,-0.8391673579000001,0.47628021800000003
ecoli_00794,-0.7955173878,0.381213896
ecoli_00795,-3.0518569933,0.299147158
ecoli_00796,-2.8055562857,0.554218913
ecoli_00797,-0.7893129589000001,0.46117894200000004
ecoli_00798,-1.1175061944,0.14126211900000002
ecoli_00799,-1.0972257051,0.026797798
ecoli_00800,-0.1432729191,0.574987169
ecoli_00818,1.7384357079,0.5772143390000001
ecoli_00819,1.5701754693,0.27512204900000004
ecoli_00820,-0.6834764670000001,-0.039059367000000005
ecoli_00821,-0.5888761613,0.034137252
ecoli_00822,2.128911674,0.048789118000000006
ecoli_00823,2.3823924202,0.07779000700000001
ecoli_00824,2.2433359375,-0.13522768400000001
ecoli_00825,1.8437475604,-0.020158404
ecoli_00826,1.1294804505,0.254844676
ecoli_00827,1.4190893277,0.36466628300000004
ecoli_00828,0.366179556,0.15035520400000002
ecoli_00829,0.7771176208,0.23490449100000002
ecoli_00830,1.2131957235,0.275223423
ecoli_00831,1.3718435503,0.311172828
ecoli_00832,3.426556897,0.253416708
ecoli_00833,2.0645791084,0.291915811
ecoli_00834,-1.805394835,0.312260187
ecoli_00835,-1.9544547938,0.37609532500000004
ecoli_00836,-2.4359262651,0.076089083
ecoli_00837,-2.3418641814,0.168476699
ecoli_00838,-3.174163481,0.16047645300000002
ecoli_00839,-2.4190933756,0.32114375
ecoli_00840,-2.9066214876,0.330827867
ecoli_00841,-2.6688140806,0.301909778
ecoli_00842,-1.4011867102,0.29401301500000004
ecoli_00843,-1.9733634632000001,0.23560271400000002
ecoli_00844,-1.8232358775000002,0.41797195600000003
ecoli_00845,-2.0037412717,0.29297012100000003
