,A,TdcA,Crp,Fnr,ihfB
pcoli__rnTDC_trunc__1,-0.1041156742291204,0.7141013709999999,0.3075571430000004,-0.4044171730000006,0.3536355549999985
pcoli__rnTDC_trunc__2,-0.1832640398086251,1.1312107840000003,0.43504015300000104,-0.4447234620000007,0.3590969349999984
pcoli__saCOMT_T2A__1,0.9336007539410768,0.4888043979999999,0.3335838930000001,-0.42860287400000097,0.20285039499999868
pcoli__saCOMT_T2A__2,0.5791293355068529,0.636429651,0.4038707630000005,-0.3781226900000014,0.17900243499999924
pcoli__sfCOMT__1,1.3013396258196273,0.62982798,0.1572444130000008,-0.44960219400000057,0.018296924999999572
pcoli__sfCOMT__2,1.2628674167794356,0.2188826640000001,0.06503750799999962,-0.5031535040000019,-0.12660359500000062
pcoli__sgAANAT_D63G__1,0.7264897168975779,0.32064825099999994,0.18900217300000044,-0.504442709000001,0.21465630499999835
pcoli__sgAANAT_D63G__2,0.8225923264593029,0.8307680040000003,0.43052260299999995,-0.505781927000001,0.05664864499999923
pcoli__ssDDC__1,0.7028642695298497,0.28534962199999997,0.20759201300000107,-0.4876204370000004,0.5796203449999986
pcoli__ssDDC__2,0.5511997946351872,0.7852019160000001,0.3251403029999995,-0.4406569140000016,0.5482194249999992
pcoli__TP53B__1,0.5588651851765102,0.35171792,0.4237391030000008,-0.3751957170000004,0.4796024049999996
pcoli__TP53B__2,0.4517537706552033,0.5578708459999999,0.4437453829999996,-0.3936893330000011,0.5183036949999984
pcoli__WT__1,-0.1417892593970541,0.952877216,0.5471816730000008,-0.017957380000000356,1.5188225649999991
pcoli__WT__2,-0.1432989566283214,0.8124322949999998,0.4334316830000001,0.0652472039999985,1.5982937549999985
cck__glu_ale4__1,-0.5252799341027358,-0.480018613,0.10431546100000057,-0.35945235700000033,0.8424839949999985
cck__glu_ale4__2,-0.2739527465052039,-0.6508074460000001,0.21222904300000067,-0.8305684780000018,0.38870244499999984
cck__cck_ale1__1,0.2262488789288905,-0.36548231299999995,0.14875797300000038,-0.961059598000002,0.12837771499999914
cck__cck_ale1__2,-0.0042659122561385,-0.984695895,0.21173196300000008,-0.9317755310000012,0.1574656749999992
cck__cck_ale2__1,0.0993697876715229,-0.404967971,0.24320085299999936,-0.9685375080000008,0.01310426499999906
cck__cck_ale2__2,0.0264531356537299,-0.04461704799999988,0.2196628030000003,-0.981337131,-0.029159615000001082
cck_pgi__gmos_delpgi__1,-1.2835155954472028,0.33750236,0.6099491930000003,-0.4628090460000021,0.2770646749999983
cck_pgi__gmos_delpgi__2,-2.1825656235151696,0.009265091000000059,0.5151660729999996,-0.16406430800000038,0.050797044999999486
cck_pgi__pgi_ale1__1,-0.95964251541134,-0.256792429,0.0871969090000011,-0.4282732630000013,0.19052278499999886
cck_pgi__pgi_ale1__2,-0.893160611613648,-0.45504803899999996,0.4703615729999999,-0.7639974080000016,0.026093084999999402
cck_pgi__pgi_ale2__2,-0.7594561732996975,0.7268713740000001,0.6450278430000012,-0.7069345330000019,0.4468949549999994
cck_pgi__pgi_ale3__1,-1.4340637071296678,-0.4767624780000001,0.2577020430000001,-0.32058263600000103,0.3102447349999995
cck_pgi__pgi_ale3__2,-0.8161888634069027,-0.4975105910000001,0.527121343000001,-0.8465770460000002,-0.08744309500000114
cck_pgi__pgi_ale4__1,-1.3079971291145531,-0.823560748,0.025670410000000032,-0.4595983030000017,0.5186149949999983
cck_pgi__pgi_ale4__2,-0.0064492205954566,-0.32994185099999995,0.14926491299999967,-1.1191339210000013,0.03510399499999828
cck_pgi__pgi_ale4__3,-0.6011359491472453,-0.68176085,0.2310494330000008,-1.0593002560000002,0.07492192499999817
cck_pgi__pgi_ale5__1,-1.2716628965589434,-0.4935637399999999,0.26444670300000084,-0.2288642010000004,0.3879215049999996
cck_pgi__pgi_ale5__2,-0.8107902144150921,-0.042770621000000064,0.4910110930000009,-0.6986040670000015,0.08957866499999945
cck_pgi__pgi_ale6__1,-1.4393076437260484,-0.494497496,0.40659345300000105,-0.39119517000000137,0.6129683849999985
cck_pgi__pgi_ale6__2,-0.0019576906845049,-0.096005895,0.6293582329999996,-0.8692978560000011,0.15115166499999866
cck_pgi__pgi_ale7__1,-2.0045257369280574,-0.49414674399999997,0.4198053730000009,-0.3554688520000013,0.7453702049999986
cck_pgi__pgi_ale7__2,-0.7887022959204059,-0.37894435200000004,0.7252530329999995,-0.7888647680000016,0.29578562499999883
cck_pgi__pgi_ale8__1,0.6029003524418041,-0.7475046129999999,0.2900276829999999,-0.15190588100000113,0.7035608149999995
cck_pgi__pgi_ale8__2,1.189862020562147,0.0375970080000001,0.6440838830000004,-0.5813522750000004,0.2498764949999988
cck_sdh__gmos_delsdhCB__1,-2.6226067929923307,-0.040760099999999966,0.8479485130000004,-2.153072614000002,1.0465290549999988
cck_sdh__gmos_delsdhCB__2,-0.7178214873558082,0.15608192599999993,0.8298960530000006,-1.8334584040000024,0.951439774999999
cck_sdh__sdh_ale1__1,-0.1904881151367602,-0.503226484,0.5440714730000007,-0.8717332860000013,0.8348676649999991
cck_sdh__sdh_ale1__2,0.0976947327409303,-0.593012705,0.5592394929999998,-0.8320163940000018,0.8373050949999996
cck_sdh__sdh_ale2__1,0.0428456013813733,-0.640755094,0.4799116730000002,-0.879391827000001,0.6675422049999984
cck_sdh__sdh_ale3__2,-0.0158818340023157,-0.96697286,0.5564179130000007,-0.7810000100000014,0.7336265849999997
cck_sdh__sdh_ale3__1,-0.4910271870659193,-0.686443611,0.4938992930000001,-0.9420971550000008,0.5688070749999987
cck_sdh__sdh_ale3__3,-0.5701023631259564,-0.11872433599999987,0.4853280929999997,-0.8912833380000009,0.5951379449999994
cck_pts__gmos_delptsHIcrr__2,-1.0455930910733386,0.827964342,0.4644968830000007,-1.3678671840000014,-0.3271388250000005
cck_pts__gmos_delptsHIcrr__1,-1.5636969653373416,-0.1289505689999999,0.649161093,-1.1230291300000008,-0.2471183550000013
cck_pts__pts_ale1__2,-1.088827907324709,-0.9890284429999999,0.3294758729999998,-0.9976202350000012,0.4467236949999993
cck_pts__pts_ale1__1,-1.2299099041903054,-0.27741338399999993,0.2967783530000005,-0.9334525690000016,0.4733588449999981
cck_pts__pts_ale2__2,-0.4103201976988845,-0.7666765720000001,0.20189095299999948,-1.3677769430000009,0.051775694999998116
cck_pts__pts_ale2__1,-0.4087418238837281,-0.762372858,0.2751297130000001,-1.413098574000001,0.0058354849999986405
cck_pts__pts_ale3__2,-0.0480663579887337,-0.8721991990000001,-0.4453421809999991,-1.1207950990000022,-0.6512647580000017
cck_pts__pts_ale3__1,-0.5355842590464529,-0.7772042859999999,-0.1455219379999999,-1.1338764010000002,-0.32246742500000103
cck_pts__pts_ale4__2,0.0196421848478649,-0.871378495,0.4206787429999999,-0.7097418820000012,0.08030092499999952
cck_pts__pts_ale4__1,0.3143144718089709,-0.20897913599999995,0.3875030329999998,-0.7506745410000004,0.09726459499999862
cck_gnd__gmos_delgnd__1,-1.3293351898977792,0.4039141640000001,0.5155411030000003,-1.7581264190000017,1.0484440649999982
cck_gnd__gmos_delgnd__2,-2.859277812730128,-0.364123996,0.4190796030000001,-1.7355426860000005,1.2076734449999993
cck_gnd__gnd_ale1__1,0.9235852789033572,-0.588799996,0.11322853200000085,-0.9005377990000021,0.1668909249999988
cck_gnd__gnd_ale1__2,1.134554206081588,-0.7409246970000001,0.14549259800000058,-0.9051531070000004,0.2006588349999987
cck_gnd__gnd_ale2__1,0.1018941662428453,-0.7562885840000001,0.057324061000000974,-0.8906716470000013,0.1865642749999985
cck_gnd__gnd_ale2__2,0.3090937399841119,-0.7376159999999999,0.0516023170000004,-0.9525487850000012,0.14256685499999833
cck_gnd__gnd_ale3__1,0.7652979059108374,-0.78225112,0.04701789499999976,-0.8742065520000004,0.2590754949999994
cck_gnd__gnd_ale3__2,0.7942090638282963,-0.4473634999999999,0.07806117700000037,-0.9746605950000014,0.22985128499999874
cck_tpiA__gmos_deltpiA__1,-1.1273908343321155,0.964017668,0.5549454330000003,-0.2238339860000007,-0.14978443500000085
cck_tpiA__gmos_deltpiA__2,0.3388890820578982,2.153656203,0.6484744429999996,-0.6193091200000005,-0.24486741500000164
cck_tpiA__tpiA_ale1__1,-1.32071975527329,-0.6517395269999999,0.5753141230000001,-0.4531617410000006,0.5069752049999998
cck_tpiA__tpiA_ale1__2,-1.2296684025919131,-1.003936489,0.5862271529999994,-0.4516763980000018,0.5042706349999992
cck_tpiA__tpiA_ale2__1,-2.2291527480479347,-0.162358738,0.6931617929999998,-0.4059133790000011,0.5628485749999985
cck_tpiA__tpiA_ale2__2,-1.5477479265909355,0.005774916000000019,0.4825762030000007,-0.6912261780000009,0.4463669249999995
cck_tpiA__tpiA_ale3__1,-2.003437933649673,-0.14845413799999996,0.44486670300000064,-0.8604532270000007,0.5218393849999998
cck_tpiA__tpiA_ale3__2,-2.403889199204312,-0.477566412,0.42426745300000057,-0.875080285000001,0.6213471449999997
cck_tpiA__tpiA_ale4__1,-0.2396546270186881,0.01353231900000007,0.2272038629999997,-0.8669902390000015,0.3713619849999983
cck_tpiA__tpiA_ale4__2,-0.239448847276902,-0.252766384,0.19612825299999948,-0.8701136720000004,0.4160043349999985
acid_tale__acid_ale1_pH7__1,2.234359941036132,0.0520839580000001,0.15268897300000006,-0.6737216190000019,-0.11827526500000117
acid_tale__acid_ale1_pH7__2,2.3410582434507354,0.26960038499999994,0.126066680000001,-0.7296190680000016,-0.09381905500000087
acid_tale__acid_ale1_pH5__1,-0.4348825560378405,0.07073313800000003,0.7941495229999997,-1.6861938410000017,-0.04357532500000083
acid_tale__acid_ale1_pH5__2,-0.4005476702317957,0.15814619899999993,0.8152700330000009,-1.8789758250000004,-0.05059117500000099
acid_tale__acid_ale2_pH7__1,0.8932379974766762,-0.10451688399999992,0.3388400730000001,-0.6239651440000014,-0.13953246500000027
acid_tale__acid_ale2_pH7__2,0.5603790354847202,-0.285185681,0.3230544630000001,-0.6028576310000009,-0.0845335750000018
acid_tale__acid_ale2_pH5__1,-0.078354124500737,-0.4899117799999999,0.432644723000001,-0.6197885530000011,-0.14809028500000032
acid_tale__acid_ale2_pH5__2,0.6215219413129404,-0.653119335,0.4854809929999994,-0.8739343050000006,-0.20983636500000105
acid_tale__low_Mg_ale_pH7__1,1.420657333455016,0.70237109,0.3007467029999997,-0.8099119770000005,-0.2294881550000003
acid_tale__low_Mg_ale_pH7__2,1.512729687312314,0.01943468100000012,0.3462454630000007,-0.798887112000001,-0.30505053500000123
acid_tale__low_Mg_ale_pH5__1,-0.3493269449020476,0.03760988700000012,0.6085887329999995,-0.6407058410000008,0.3386448349999984
acid_tale__low_Mg_ale_pH5__2,0.11069125450712,0.068157142,0.5572315630000002,-0.6845121800000005,0.35293616499999914
acid_tale__MES_ale_pH7__1,0.7297393784903153,-0.27424677899999994,0.4305318729999996,-0.7351243470000011,-0.17984521500000028
acid_tale__MES_ale_pH7__2,1.4606037534706775,-0.052767604999999884,0.4747332229999994,-0.7482274840000009,-0.13392727500000134
acid_tale__MES_ale_pH5__1,0.3671916357286321,-0.413173424,0.4750174830000002,-0.7733825330000013,0.1780527249999988
acid_tale__MES_ale_pH5__2,-0.5496329126061679,-0.3967999630000001,0.709374983,-0.9325602170000008,0.5808612549999985
acid_tale__gmos_pH7__1,1.642120621147298,-0.457252046,0.4296040630000011,-0.7014007320000015,-0.12245240500000065
acid_tale__gmos_pH7__2,0.8103567998786336,-0.45163116200000003,0.4446293130000001,-0.651219827000002,-0.1101632150000018
acid_tale__gmos_pH5__1,0.6975420318159185,-0.11998552900000005,0.6502280230000004,-0.7339725590000015,0.25805079499999906
acid_tale__gmos_pH5__2,-0.1406918634394955,0.3486369990000002,0.7174304530000004,-0.6206115390000004,0.21472440499999834
adnB__wt_adn__1,-1.6026410667848925,1.407996576,-0.4159558469999993,-1.2661294560000016,0.5251568249999998
adnB__wt_adn__2,-0.0224487182422097,0.117704665,0.22959581299999954,-0.3508825320000017,-0.23070153500000146
adnB__delydhB_adn__1,-0.1003547852050255,0.8040530090000001,-0.5303189100000001,-1.849478930000001,0.7912719849999998
adnB__delydhB_adn__2,-0.7646584950066283,0.3062927790000001,-0.2645061010000003,-1.2124607080000018,0.2631915649999996
ytf2__wt_glc__1,0.1221827942637046,-0.1748048579999999,0.2079942330000009,-0.3691331690000013,0.04946460499999894
ytf2__wt_glc__2,0.0258086687699419,0.351367633,0.2538454530000003,-0.4314075400000004,0.2280839549999989
ytf2__ybcM_glc__1,0.7935742693771446,-0.121127714,0.49687887299999994,-0.6108619550000007,0.6497454849999986
ytf2__ybcM_glc__2,0.5800659518426281,0.517640283,0.5496294230000007,-0.4794716090000009,0.5978502849999998
ytf2__ydhB_glc__1,0.4027368094379093,0.1961031500000001,0.3261516029999996,-0.4706409150000006,0.7921500049999999
ytf2__ydhB_glc__2,0.5433903981294207,0.3117683240000002,0.3955030429999997,-0.4873095480000007,0.6870991049999997
ytf2__yfeC_glc__1,0.1196714870590699,0.158168176,0.2082961430000001,-0.5045418040000005,0.4592277549999988
ytf2__yfeC_glc__2,0.1344307412369645,0.4460778429999999,0.3760682129999999,-0.5076367540000017,0.594893944999999
ytf2__yciT_glc__1,0.3092738694132071,0.5630366929999999,0.4599342330000002,-0.5501008420000009,-0.04849385500000025
ytf2__yciT_glc__2,0.2834344614406077,0.9663693649999998,0.5174864029999995,-0.6373314050000012,-0.07781319500000095
ytf2__ydiZ_glc__1,0.7257941730441597,0.3758401200000001,0.2818442530000009,-0.4731582590000016,-0.2587898850000005
ytf2__ydiZ_glc__2,0.8352119474346761,0.2437137620000001,0.28140171300000105,-0.4264544480000012,-0.3127929250000019
ytf2__ynfL_glc__1,-0.1737290436788422,0.207133397,0.5107562229999996,-0.41808168900000103,0.4299068449999997
ytf2__ynfL_glc__2,-0.5296691271009398,0.03616616800000005,0.523190413,-0.3342424490000013,0.34708826499999823
ytf3__wt_glc2__1,1.0994684483431212,0.279441877,0.45626287299999996,-0.4855542560000004,-0.2153050750000016
ytf3__wt_glc2__2,1.1233617383082437,0.348525078,0.5116651829999999,-0.360020973000001,-0.2192110050000018
ytf3__wt_pH7_lactate__1,1.947591821539519,0.2908925920000001,0.560872303,-0.5143138700000005,-0.35766615500000043
ytf3__wt_pH7_lactate__2,1.857670252269643,0.2513784229999998,0.5532738630000011,-0.5936096370000019,-0.38658874500000096
ytf3__wt_pH55_lactate__1,1.501870132778345,0.3288411240000002,0.7780642029999996,-0.6581930260000011,0.24783653499999936
ytf3__wt_pH55_lactate__2,1.1933126968737011,-0.06415227299999993,0.7423117129999994,-0.449162096000002,0.2368487649999995
ytf3__wt_pH55_HCl__1,1.0464808350063823,-0.020677539999999883,0.6150495429999996,-0.5533519400000007,0.0558934750000013
ytf3__wt_pH55_HCl__2,1.505539443745429,0.6571109510000004,0.6014201329999995,-0.6147100510000012,0.10318142499999894
ytf3__dyieP_pH7__1,1.1410804770420129,0.031339225000000186,0.4791694330000009,-0.4133001080000014,-0.05610661500000092
ytf3__dyieP_pH7__2,1.1490210235620824,0.5204645270000001,0.42496669299999995,-0.4512855060000014,-0.0726562150000003
ytf3__dyieP_pH55__1,1.9340102955483651,-0.19685225399999995,0.4390071130000006,-0.3414837130000006,-0.2465831250000008
ytf3__dyieP_pH55__2,1.5913756695105483,-0.13453503700000002,0.623551333,-0.3709732070000005,-0.5650174650000004
minicoli__aldA_f1c2__1,-0.0005385299514706,-1.218417149,0.7631858827982381,-9.786193262000001,0.28270766448018136
minicoli__aldA_minE__1,-0.8014322045964974,-1.218417149,0.255888508978142,-9.786193262000001,-0.008784661921561465
minicoli__mg1655_glc__1,-0.1568516878801893,0.5401357023157052,-0.8470184669947685,-0.4925999711224929,-0.9619277142539032
minicoli__mg1655_glc__2,0.5396367772021322,0.4226501264783111,-0.8039264138958604,-0.4426965789630497,-0.9262398602577572
minicoli__minE_cyt__1,-2.5405676847353904,-1.218417149,0.7601914841850306,-9.786193262000001,-0.8348764649604856
minicoli__minE_cyt__2,-1.677909366455453,-1.218417149,0.4729475383347843,-9.786193262000001,-0.5690441526455867
minicoli__minE_fruc__1,-1.4581390518767323,-1.218417149,0.34172110794916755,-9.786193262000001,-0.9014069452294446
minicoli__minE_fruc__2,-1.655734884397546,-1.218417149,0.461542666559108,-9.786193262000001,-0.6340809109917522
minicoli__minE_glc__1,-0.7648542220306367,-1.218417149,0.2938109111467888,-9.582201996938288,-1.3609775714955052
minicoli__minE_glc__2,-0.8496732550956341,-1.218417149,0.10430003951357314,-9.608680294899557,-1.254657547912517
minicoli__minE_glyc__1,-3.938870204537858,-1.218417149,0.575831448418306,-9.786193262000001,0.6219776582896834
minicoli__minE_glyc__2,-3.661243700785077,-1.218417149,0.6844880187857836,-9.786193262000001,1.1086080696881222
minicoli__minE_Fe_starve__1,-1.7677762494012923,-1.218417149,0.5804469724508969,-9.786193262000001,-0.6132369015539592
minicoli__minE_Fe_starve__2,-1.7520258795951067,-1.218417149,0.6236096478485607,-9.786193262000001,-0.8868519905749537
minicoli__minE_LB__1,-0.4553659193182302,-1.218417149,-0.5768918406871162,-9.786193262000001,-0.7813128982775428
minicoli__minE_LB__2,-0.215675516730879,-1.218417149,-0.8092098841975535,-9.786193262000001,-0.9184217345720658
minicoli__minE_N_starve__1,-2.4545231227541904,-1.218417149,0.3528053698058322,-9.786193262000001,-0.8020966808586749
minicoli__minE_N_starve__2,-1.951567983423956,-1.218417149,0.4807614269391625,-9.786193262000001,-0.8117468867828155
minicoli__minE_osm__1,-2.5096394172269827,-1.218417149,0.3547041686708319,-9.21671098929786,-1.1461673975041418
minicoli__minE_osm__2,-2.3706193309561168,-1.218417149,0.5658446295801518,-9.786193262000001,-1.1128756583828086
minicoli__minE_ph5__1,-2.96237758089378,-1.218417149,0.6501761031624761,-9.786193262000001,-0.7895866085281948
minicoli__minE_ph5__2,-2.774714505047815,-1.218417149,0.6347492200625684,-9.786193262000001,-0.8929756734900813
minicoli__minE-pyr__1,-3.3248031522420045,-1.218417149,0.9884421842001724,-9.242151312595263,-0.1310536942801015
minicoli__minE-pyr__2,-4.181080768297241,-1.218417149,0.5805078277861995,-9.786193262000001,0.7822558293564157
minicoli__minE_sorb__1,-1.5218609934806568,-1.218417149,0.6284983244472482,-9.786193262000001,-1.2061753638400765
minicoli__minE_sorb__2,-1.586630837742634,-1.218417149,0.6064916202251851,-9.786193262000001,-1.1577428459842365
minicoli__minE_urid__1,-1.5279602926069695,-1.218417149,0.4108001218596762,-9.786193262000001,-0.8441129461127481
minicoli__minE_urid__2,-1.481323053875995,-0.936871107712602,0.34830946039232913,-9.604310226459667,-0.7522654153567885
minicoli__W3110_cyt__1,-2.0681101883507527,0.29098425434717545,-0.2741512513245965,-0.3790005245929926,-1.015278390370714
minicoli__W3110_cyt__2,-2.7325470836610823,0.6979561896851905,-0.2471138346472994,-0.33943318284476304,-0.909107817675249
minicoli__W3110_glc__1,-2.153286633797552,0.979984991474645,-0.3286400323548726,-0.6997565216016763,-1.7788439589977398
minicoli__W3110_glc__2,-0.5179536518536978,0.9442948332469164,-0.4080395046534289,-0.4698300880805899,-1.5532957022247889
minicoli__W3110_glyc__1,-2.28655053134449,0.5076798114676908,0.1888029313895725,-0.4903957849926606,-1.1881258435469348
minicoli__W3110_glyc__2,-2.1311590297773457,0.4777381125920908,0.16079573130215685,-0.3548259909876563,-0.9549192926912228
minicoli__W3110_Fe_starve__1,-2.670143298434993,0.38792352719596224,-0.39335282894219503,-0.29311769374505303,-1.018293050645175
minicoli__W3110_Fe_starve__2,-2.042939048934956,0.03913847698645423,-0.3767980913136952,-0.4108350478991767,-0.8084117025892805
minicoli__W3110_LB__1,1.8297619668043303,3.6726872057037783,0.4782054662101167,-1.2033078022406745,-1.397175263328622
minicoli__W3110_LB__2,1.987525987987251,3.6067719447565634,0.4998332578699021,-1.1519650367707612,-1.3807607601221523
minicoli__W3110_N_starve__1,-1.3117738318040002,0.6594612229919083,-0.3672969470778735,-0.6890284809887444,-1.278023396695554
minicoli__W3110_N_starve__2,-1.3293755653093495,0.5492763215456289,-0.17080551194691118,-0.673008711639719,-1.1301093306704164
minicoli__W3110_osm__1,-0.5612974646739474,0.7961095854905951,0.18475333822734186,-0.16357747403278464,-0.9083155287438966
minicoli__W3110_osm__2,-0.1160423289288773,0.6832528857581657,0.21075048409365135,-0.2170429222794379,-0.8072059360448574
minicoli__W3110_ph5__1,0.6565248617136095,0.0913952681043293,-0.0020982938586069366,-0.4140827469116726,-0.8223204336513152
minicoli__W3110_ph5__2,0.0502186792530528,-0.38232096459814413,0.06374104599613695,-0.32199725122365663,-0.9698354462931764
minicoli__W3110_pyr__1,-0.8295178115408359,0.4910113630831616,0.6437353797175921,-0.6040596245724128,-1.0895345223732402
minicoli__W3110_pyr__2,-1.6486036342522556,0.05315380603691099,0.8084862253725884,-0.4630281738991684,-0.9500493523620576
minicoli__W3110_sorb__1,-1.0760602314884211,1.0285540084917928,-0.3697472429572191,-0.8924312154468836,-1.8177527339802992
minicoli__W3110_sorb__2,-1.3316160365840302,1.1477001304354402,-0.2282472383218792,-0.8744919306966636,-1.923440254837608
minicoli__W3110_urid__1,-4.414578173398355,0.7897448603918491,-0.14597371871249898,-0.6351909018702973,-1.4523310384677988
minicoli__W3110_urid__2,-4.302133513935163,0.4020799514769717,0.0011588474703554395,-0.44679111562213336,-1.2823063915635249
minicoli__W3110_WT_glc__1,-0.4728378628167962,0.2351498416639044,-0.05853650097271945,-0.3902145680260212,-1.0582137052570122
minicoli__W3110_WT_glc__2,-0.0234112334366361,0.5739059253022072,-0.2736059720925805,-0.5788841977804111,-1.1937874045379484
minicoli__W3110_WT_osm__1,-0.5353314843199557,0.8554313052258737,-0.4068572548991813,-0.5432586775407415,-1.1715619238634165
minicoli__W3110_WT_osm__2,-0.9569319936569572,0.7449729132100276,-0.26682409365055193,-0.4889106524898388,-1.0884327680568866
eep__BOP27__1,1.5558755439428475,-0.35961987494864833,0.09382866102208354,-0.8089780310678396,-0.4855698303518246
eep__BOP27__2,1.6967884410705265,-0.08599351250071763,0.13043922998821067,-0.687814014646035,-0.4629946758289218
eep__BOP1000__1,-0.4689919304947345,-0.4940985215739627,0.7723290743721964,-0.4998186804343057,0.5308955705103298
eep__BOP1000__2,-0.1494850611463268,-0.7838694466615954,0.49579595280529,-1.053543247473005,0.2399631087707679
eep__BOP27_ndh-cydB-appC__1,-0.8925856848886081,-0.14867828215991552,0.7178399562547568,0.2557098619918552,0.7668592068424882
eep__BOP27_ndh-cydB-appC__2,-0.5600007210281891,-0.29354750533018936,0.7133880226929996,0.3882705543893224,0.8362626103316586
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.8183179057251455,0.9329144218761432,-0.5253466876128723,-1.1342815106932242,0.008977674154612814
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.8823450256822607,1.2346906890032967,-0.2758437215494869,-1.0134002875068724,0.3678086443212951
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.4973496818157397,0.7718262621387728,0.028680680978968812,-1.2731941670217388,1.369564724942233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-0.4924757494655171,1.7270747980399972,0.12755066767542012,-2.1838044521226703,1.5565114648951963
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,0.4828356847237187,1.4359423535434708,0.3217998396952169,-0.6206397884414869,0.3757118873628969
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.3202417354144511,1.5352687846386908,0.7396323977227315,-1.1947115646517208,0.991764205576798
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.8560839898479945,1.4730528378762844,0.3720932222038407,0.3114197801642451,-0.09288607623148692
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.8441706829069298,0.8374581813671305,0.6134547669373926,0.21960832977562286,-0.15917727227525624
eep__BOP27_nuoB-cydB-appC__1,-0.4407615306683115,0.033419733443986736,0.4882750943039085,0.4532670634177745,1.0123882048836492
eep__BOP27_nuoB-cydB-appC__2,0.600444713132159,-0.1192051621129051,0.11815421918128875,0.1846776779085708,1.2305292226965463
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.9790233958745074,1.4706398328114547,-0.21372449261360948,-0.7514879565010979,1.0924475487942915
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,1.006910244510995,1.192136004135436,-0.06724694596392844,-0.4210774816088367,0.8776706958845306
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.3388699650964508,1.371998022311764,0.08839676249674255,-0.9713535850843638,0.7131489698564231
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,1.1604850353531075,1.5971213205055903,0.15877789631800887,-0.9316889443800402,0.6039562211561318
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,0.8904978214958473,2.859853760621483,-0.17916595071337582,-1.9299827648533172,0.7188794966945355
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,1.3518817559517484,2.8408567216565173,-0.09374282793228694,-1.7547847104954537,0.7208563207542262
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.0360206174635373,2.439246264491812,-0.21533576919100209,-2.370034697395769,0.4787633633725133
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.0284149185430247,2.7300895329136528,-0.22582268173968426,-2.3719114646549477,0.31002016076639016
eep__BOP27_ndh-cyoB__1,0.7329898094701482,0.5402414845297645,0.3901020806678357,-0.3316653974413377,0.04652207908748629
eep__BOP27_ndh-cyoB__2,0.6050945485649203,0.5917568733049321,0.4659621036932382,-0.26074012429431903,0.1525466758699423
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,0.1118816782443738,1.2534144922167,-0.3892631557815793,-1.320199240703264,-0.6031043621320347
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,0.5620427120885356,2.17031348035684,-0.3696585111725295,-1.6020705671641178,-0.2755688068719486
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.532719160959032,4.3990726962952245,-0.0005791883812236165,-2.5039574374577995,0.8613449595017233
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,2.3405923168388982,4.2273868820181475,0.02281436954393712,-2.3596979325745018,1.1339170154208436
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,1.1211803859821017,3.2033845036390334,0.2178899696497876,-2.3343888429875554,0.38458114878599936
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.2480160745271136,3.707295790869874,0.20618357401769136,-2.6227314413222884,1.19025642213405
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-0.2686336856810307,3.9358862694698513,0.22911237248339056,-2.3393310206016693,0.7002781761861172
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-0.7311036991415033,3.9735482329745,0.3309433360820844,-2.3747539761447083,0.8238460487210197
eep__BOP27_nuoB-cyoB__1,1.144506038794115,0.5516545874447074,0.3184592194490801,-0.7554427222221687,-0.0910620009191696
eep__BOP27_nuoB-cyoB__2,1.6800667129264375,0.5677253490398133,0.4559210903879496,-0.550605332615465,0.10145108310278772
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.5464611014381495,0.18385062235413047,0.7765435519830799,-0.8067011488178153,1.3943803075400432
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.1743525334068723,0.5455539407432792,0.59322303693056,-0.8034164812511904,1.3257065983627356
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-1.0216108591902766,0.6906272951480728,0.9087634004837568,-1.2951941706647359,1.166680045786446
