,-0.14526696658698832,-0.10895022494024123,-0.07263348329349414,-0.03631674164674706,2.7755575615628914e-17,0.036316741646747114,0.0726334832934942,0.10895022494024129,0.14526696658698837,0.18158370823373546,0.21790044988048254,0.25421719152722966,0.2905339331739767,0.32685067482072383,0.36316741646747086,0.3994841581142179,0.43580089976096503,0.4721176414077122,0.5084343830544592,0.5447511247012062
ppGpp_genes,[],[],[],"['tktB' 'katG' 'kup' 'talA' 'eutD' 'yhhM' 'ppnN' 'gntP' 'tsx' 'pyrL'
 'rpsA' 'gstB' 'dnaJ' 'dgt' 'osmF' 'kbp' 'spy' 'ltaE' 'der' 'ycjN']","['yfaA' 'pssA' 'yeaQ' 'ycfH' 'elaB' 'yabI' 'yciI' 'yfgJ' 'ansP' 'puuD'
 'rpsB' 'ygiQ' 'yghU' 'setA' 'fliP' 'blc' 'purF' 'udp' 'ybaQ' 'ycaO'
 'puuA' 'uraA' 'trxA' 'nhoA' 'endA' 'accC' 'ugpB' 'alkA' 'ymfJ' 'mepS'
 'dbpA' 'trmJ' 'plsB' 'pepT' 'ais' 'pgaD' 'kptA' 'rplM' 'gsk' 'yqaE'
 'yjdC' 'speC' 'satP' 'nudI' 'mioC' 'evgS' 'pyrG' 'yfdX' 'cspD' 'hflD'
 'yciH' 'yagH' 'insA-1' 'waaH' 'sixA' 'rpsF' 'hisJ' 'rof' 'qseC' 'glgS'
 'opgH' 'nupC' 'rplK' 'mntP' 'ppnP' 'ymfA' 'frr' 'opgE' 'ychF' 'rpmH'
 'ybcV' 'dusC' 'gadC' 'nrdF' 'folK' 'rpsU' 'tas' 'priB' 'insL-1' 'insL-3'
 'argE' 'yqiK' 'alx' 'gsiC' 'yhbE' 'ycbZ' 'rlmI' 'yhjC' 'ytfI' 'yfdF'
 'bolA' 'yfjF' 'rplJ' 'ydiY' 'yghA' 'rplY' 'betI' 'yfcF' 'cfa' 'ytiD'
 'ycdZ' 'gstA' 'yeaY' 'opgC' 'rutR' 'sbmC' 'yhfA' 'yfcJ' 'phr' 'intA'
 'ybfA' 'yhhJ' 'yiiS' 'purD' 'rsxC' 'rpsR' 'dtd' 'apt' 'yadK' 'otsA' 'agp'
 'rplC' 'nhaA' 'hisQ' 'ykfB' 'rpoS' 'tsf' 'rpmA' 'rsxG' 'rpsI' 'infA'
 'prkB' 'yjjZ' 'rplA' 'mdtF' 'mreD' 'pth' 'lpxH' 'yafV' 'ybgI' 'rpsK'
 'queA' 'yehS' 'prs' 'rfbC' 'tyrB' 'rpsM' 'dacC' 'speA' 'rlmN' 'gsiB'
 'glsB' 'adhP' 'ybjL' 'yceH' 'pxpB' 'raiA' 'recQ' 'ebgR' 'yjiJ' 'ydgK'
 'nth' 'rplX' 'ygcN' 'ldtE' 'yehE' 'tcdA' 'waaQ' 'yjeI' 'ybeQ' 'purL'
 'potB' 'yheV' 'kefG' 'ftsZ' 'potI' 'appA' 'yafW' 'yhiI' 'rplE' 'ychQ'
 'rplI' 'purB' 'yajO' 'trmI' 'yceD' 'rsmG' 'yqhH' 'obgE' 'cvpA' 'yfiP'
 'envR' 'ghxP' 'ghrB' 'dhaR' 'yjjU' 'rpsO' 'artQ' 'recT' 'pxpA' 'yegP'
 'cysQ' 'argH' 'dkgA' 'rnc' 'efp' 'argC' 'btsS' 'cecR' 'mreC' 'xylR'
 'essD' 'rpmB' 'secE' 'yhbW' 'yjjJ' 'thiB' 'mrcA' 'rhaT' 'rplU' 'menD'
 'xdhC' 'yedE' 'tag' 'mnmE' 'yadS' 'murJ' 'pcnB' 'insL-2' 'rpsN' 'yhaH'
 'gntU' 'lepB' 'potA' 'ccmB' 'ftsA' 'atpI' 'mazG' 'argB' 'rsxD' 'yhjV'
 'purH' 'ygeA' 'yqcC' 'dnaE' 'msrA' 'rlmA' 'yihY' 'hsdR' 'yidL' 'trpC'
 'ampD' 'casE' 'qorA' 'gadE' 'yhfZ' 'plaP' 'rpsP' 'rpsG' 'bcsE' 'yjgL'
 'cspA' 'thiL' 'tam' 'narU' 'ymgA' 'yciA' 'rfbA' 'yebQ' 'yedP' 'yhbO'
 'mdtE' 'rfbD' 'rbbA' 'yoaC' 'rsxA' 'ybjQ' 'aroE' 'rplN' 'lpxT' 'rpsJ'
 'ndk' 'wecC' 'rpmE' 'lpxK' 'rplT' 'era' 'zupT' 'ydfV' 'cdsA' 'yejM'
 'ycaN' 'pspF' 'ybbC' 'sodC' 'lpxB' 'ycaP' 'gluQ' 'glgX' 'pyrF' 'rfbB'
 'prfC' 'tsaB' 'yccT' 'hslO' 'grxB' 'ydfO' 'ygjQ' 'hisP' 'ychH' 'lpxP'
 'rpsL' 'nlpC' 'sfmC' 'rimJ' 'kch' 'rlmC' 'pyrC' 'uspF' 'pphB' 'yaeP'
 'yjgR' 'mnmG' 'ybaA' 'panF' 'accB' 'rplL' 'lysO' 'aroM' 'pxpC' 'cdgI'
 'rplD' 'kdpB' 'thiI' 'tolQ' 'pgeF' 'trmA' 'aroK' 'rsmF' 'mhpC' 'yhdT'
 'yaeI' 'ybcI' 'ldtB' 'potC' 'rimO' 'mnaT' 'rhlE' 'queD' 'rluD' 'ymgC'
 'betB' 'yfaZ' 'dtpD' 'znuC' 'yihG' 'mglA' 'dnaG' 'yaeH' 'yghD' 'nrdE'
 'ansA' 'yecT' 'infC' 'narZ' 'ydcV' 'pabA' 'ttcA' 'bipA' 'proY' 'cedA'
 'miaB' 'yehW' 'hdhA' 'kdpC' 'yjiR' 'chiQ' 'rpoA' 'lepA' 'mltF' 'gspC'
 'gcvR' 'yccS' 'slp' 'rbsA' 'curA' 'ysgA' 'insA-7' 'tadA' 'yejL' 'rpsD'
 'kefB' 'rluC' 'yraQ' 'metN' 'yhhY' 'ykfI' 'ynfD' 'yccF' 'trmD' 'yddH'
 'purC' 'mglC' 'rplS' 'uup' 'yqgC' 'yfdG' 'parE' 'yhhN' 'nusG' 'pyrB'
 'ybaP' 'yceM' 'flgJ' 'yhcB' 'yhjD' 'ftsK' 'rbsC' 'pqiA' 'recX' 'dnaA'
 'prmA' 'artM' 'yhjY' 'pyrR' 'dnaC' 'argF' 'bioA' 'metI' 'ycfZ' 'ybeL'
 'ygjR' 'mdfA' 'rluA' 'waaG' 'rpsT' 'ycaD' 'rsxB' 'rimI' 'dgoR' 'rapA'
 'yqeH' 'tusA' 'tsaC' 'yhdH' 'rplB' 'prfB' 'hcaE' 'sgrT' 'rpsE' 'fkpA'
 'yjaZ' 'yjbD' 'cutA' 'yahO' 'rplQ' 'yiiD' 'znuB' 'menE' 'dksA' 'rnhB'
 'dauA' 'mltG' 'yecF' 'mutM' 'poxB' 'secY' 'thiP' 'ygdQ' 'smg' 'yidC'
 'rlmL' 'rssB' 'nlpA' 'rimM' 'csrA' 'wrbA' 'insA-6' 'rplW' 'fadE' 'dnaN'
 'dgcF' 'yniA' 'uspC' 'cheZ' 'pheS' 'hdfR' 'glgA' 'ytiC' 'srmB' 'pyrD'
 'uspG' 'atpB' 'yidE' 'yihD' 'holD' 'hisM' 'ytfL' 'yccU' 'yihX' 'ybhG'
 'rnt' 'gltX' 'aroB' 'cmk' 'yhaJ' 'recO' 'msyB' 'yicI' 'rpsS' 'yebO'
 'ybdK' 'yafD' 'murR' 'yagN' 'ecnB' 'tesA' 'mrdA' 'rffC' 'yohC' 'yeaH'
 'yafT' 'mazE' 'ybhP' 'glsA' 'ftnB' 'thiQ' 'ggt' 'mltD' 'yhcO' 'hcaT'
 'yegR' 'tabA' 'ftp' 'gadX' 'mrdB' 'yehY' 'rplO' 'ispU' 'yiiQ' 'argI'
 'rsxE' 'uspD' 'codB' 'casB' 'glgB' 'pheP' 'wbbH' 'cysN' 'rnd' 'marR'
 'purK' 'yeaO' 'psiE' 'rsmB' 'greA' 'ispD' 'fadD' 'rlmH' 'yjfY' 'yiaC'
 'pnp' 'sgrR' 'gadA' 'yajC' 'fucR' 'ygaM' 'yggE' 'yjdF' 'yfjW' 'yjgH'
 'rpoB' 'otsB' 'clcB' 'glgP' 'yphA' 'rfbX' 'yfbU' 'fpr' 'fbaB' 'yidD'
 'udk' 'wzxC' 'mgtA' 'rnpA' 'nlpI' 'betA' 'alaC' 'yejK' 'ppc' 'epmA'
 'nrdH' 'ynjE' 'yhhX' 'tgt' 'lysS' 'treF' 'pdeL' 'sdaB' 'ybhR' 'yeiG'
 'hisD' 'yjcE' 'waaA' 'clpA' 'yqjF' 'ldtD' 'yebV' 'ivy' 'cmoA' 'secG'
 'asd' 'plsX' 'ybaT' 'glpA' 'yjhI' 'ybhF' 'ycjY' 'lnt' 'nudK' 'rlmG'
 'ydiV' 'truC' 'yeiS' 'rarD' 'truB' 'ydiZ' 'yodB' 'ybjP' 'ppsR' 'ybhN'
 'envY' 'ykgF' 'purE' 'aroD' 'hdeD' 'cmoB' 'yjiK' 'amn' 'recF' 'yafC'
 'yhhQ' 'rimP' 'allB' 'rpoD' 'fucU' 'nikR' 'rsfS' 'dgcT' 'ruvC' 'cysK'
 'yegS' 'yddM' 'ydiP' 'gsiA' 'rmf' 'iaaA' 'rayT' 'hmp' 'yehX' 'insI-1'
 'yccJ' 'menH' 'hchA' 'mazF' 'yiiX' 'suhB' 'mdtJ' 'tsgA' 'ariR' 'yegQ'
 'yihI' 'yfhL' 'cbpA' 'nudB' 'clsB' 'adeP' 'rlmF' 'cspF' 'mcrA' 'mdtI'
 'yaiA' 'osmB' 'purR' 'smf']","['xanP' 'modF' 'hcaB' 'rfaH' 'putA' 'infB' 'nusA' 'ydgI' 'yecJ' 'rluB'
 'tufB' 'nrdI' 'yhiN' 'crp' 'dmlA' 'ybhS' 'ycgZ' 'cbpM' 'pitA' 'acnA'
 'dctA' 'yjfZ' 'ybfE' 'yieF' 'gfcC']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
IHF_genes,[],[],[],['atoB' 'ndh' 'sgbH' 'tdcD' 'norW' 'ulaG' 'norV' 'glpQ'],"['ssuD' 'atoE' 'nirB' 'pspE' 'sucA' 'atoA' 'hycA' 'tdcC' 'nuoB' 'glpT'
 'ssuC' 'ulaF' 'pspC' 'paaF' 'ulaD' 'ulaC' 'nirD' 'hypC' 'nuoN' 'nuoM'
 'plaR' 'ulaA' 'yiaO' 'glcD' 'envZ' 'nrfB' 'yiaK' 'hycD' 'yjbF' 'nuoC'
 'cysH' 'nuoF' 'amiA' 'ihfA' 'glcE' 'focA' 'cysJ' 'narI' 'paaZ' 'sucC'
 'ulaE' 'nuoE' 'lyxK' 'ompF' 'pspA' 'tdcG' 'hycG' 'nrfF' 'nuoG' 'paaA'
 'pflB' 'sodB' 'paaB' 'tcyJ' 'yjbE' 'paaE' 'rpoH' 'nrfG' 'yjbH' 'yjbG'
 'hypB' 'pstB' 'paaG' 'narK' 'narJ' 'adiA' 'rtcA' 'hpt' 'nrfE' 'cysG'
 'sgbU' 'glcB' 'nuoK' 'nuoL' 'dppB' 'rseD' 'hycB' 'paaI' 'paaJ' 'sucD'
 'hypD' 'dppF' 'glcG' 'pstC' 'nuoH' 'hemA' 'hemF' 'tdcE' 'yiaN' 'paaK'
 'fnr' 'carB' 'dppD' 'pspB' 'cysI' 'hypE' 'nirC' 'hycI' 'nuoI' 'hipA'
 'sodA' 'ssuE' 'paaD' 'hycC' 'dppC' 'nrfD' 'tdcB' 'narH' 'hycH' 'carA'
 'yiaL' 'narG' 'dcuD' 'paaC' 'sucB' 'fhlA' 'dmsA' 'phoU' 'fliZ' 'hycE'
 'rtcB' 'hycF' 'pstA' 'yjcH' 'ompR' 'hipB' 'actP' 'paaH' 'ulaB' 'gcd'
 'yiaM' 'ihfB' 'pspD' 'nrfC' 'acs' 'dmsC' 'nuoJ' 'hypA']",['tdcF' 'dmsB' 'ubiC'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Lrp_genes,[],[],['borD'],['lrhA' 'ansB' 'ppx' 'yodC' 'aroA' 'ompT' 'yiiM' 'metK' 'aspA'],"['pal' 'mqo' 'ytfK' 'alaA' 'csiE' 'acrZ' 'exbB' 'ycfJ' 'yhhW' 'fumA' 'cbl'
 'avtA' 'artI' 'glnA' 'groL' 'intZ' 'oppF' 'ynjH' 'yjeH' 'pabB' 'cydC'
 'yhiM' 'cpoB' 'hspQ' 'modA' 'frdA' 'oppD' 'sthA' 'insH-3' 'sad' 'dhaK'
 'potF' 'can' 'creA' 'yciZ' 'aspC' 'cadB' 'radD' 'yaeQ' 'clpP' 'deoB'
 'livF' 'ppsA' 'yhjJ' 'alaS' 'eptB' 'dedA' 'malT' 'yibL' 'livM' 'eno'
 'panZ' 'zntR' 'yaiY' 'arcB' 'ydeE' 'groS' 'chbG' 'oppC' 'zipA' 'livG'
 'ytjB' 'topA' 'yabQ' 'prlF' 'ybdL' 'pncB' 'rpiB' 'mutY' 'stpA' 'dgcZ'
 'ptsN' 'adhE' 'frdB' 'sulA' 'ydgH' 'yhjR' 'ybiO' 'trxB' 'thiC' 'insC-5'
 'yjiC' 'yacL' 'ybiJ' 'rpiA' 'yfaP' 'aer' 'yfiB' 'yzgL' 'ybjN' 'yhbY'
 'ybhQ' 'astC' 'oppB' 'yjfP' 'amiC' 'lolC' 'soxS' 'btuE' 'rhtB' 'zitB'
 'alaE' 'serB' 'ridA' 'napF' 'fxsA' 'atpH' 'lysU' 'tdh' 'ibpA' 'atpA'
 'oppA' 'fau' 'yciN' 'rpoN' 'pepD' 'serS' 'tyrR' 'ykgE' 'pntA' 'phoA'
 'rlmE' 'ybjX' 'ppk' 'slyX' 'lipA' 'ychE' 'dtpA' 'ybdG' 'lolA' 'kbl'
 'dgcQ' 'yoaH' 'fadI' 'ygiW' 'proP' 'yjiL' 'brnQ' 'glnK' 'polA' 'ybeX'
 'crfC' 'bssS' 'manA' 'yeeE' 'ydhQ' 'glnL' 'ybiI' 'slyA' 'artP' 'livK'
 'ydeN' 'yeaE' 'ldhA' 'yhdN' 'asnA' 'ytfJ' 'yciT' 'cycA' 'ybdF' 'eco']","['livH' 'nusB' 'ribE' 'rnr' 'sstT' 'gltP' 'yhdW' 'fimE' 'yceB' 'sdaA'
 'clpS' 'mscS' 'yaaX' 'yhdV']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and IHF_genes,[],[],[],['ssuA' 'pstS' 'aceA'],"['uspA' 'flhC' 'csgD' 'aceK' 'sufB' 'csgF' 'ssuB' 'proX' 'osmE' 'gltA'
 'rseB' 'dusB' 'proV' 'sufA' 'glcF' 'dps' 'folA' 'sufC' 'rpoE' 'fis'
 'flhD' 'rseC' 'sra' 'proW' 'glnP' 'yadV' 'sufE' 'nrfA' 'sgbE' 'sufD'
 'prmC' 'csgG' 'atoD' 'sufS' 'tdcA' 'prfA' 'csgE' 'fimB']",['uspB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and Ile-tRNA_genes,[],[],[],[],['thrA'],[],['thrC' 'thrB'],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and Leu-tRNA_genes,[],[],[],[],['leuD'],['leuC' 'leuB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and Lrp_genes,[],[],[],['ybgS' 'yiaG' 'yibT' 'serC' 'ilvI' 'lrp' 'ydcL'],"['yhcN' 'qseB' 'fadL' 'emrD' 'nac' 'yojI' 'ftsQ' 'hdeA' 'ilvH' 'purM'
 'dtpB' 'ybiT' 'ycaM' 'mnmA' 'csiD' 'relA' 'leuO' 'argS' 'yicH' 'yceA'
 'cysB' 'cadA' 'dgcM' 'yhhA' 'argT' 'treA' 'rpsH' 'ybgA' 'rplF' 'dadA'
 'yhiD' 'yfcZ' 'yqeG' 'metH' 'serA' 'mscK' 'yagU' 'leuE' 'lpxL' 'argA'
 'yqeF' 'argR' 'hdeB' 'hlyE' 'wecB' 'yeaG' 'ycgB' 'glgC' 'dadX' 'osmC'
 'katE' 'aroG' 'argO' 'rplR' 'gabD' 'yjeM' 'hpf' 'lhgO' 'upp' 'menA'
 'msbA' 'aphA' 'gadB' 'iraD' 'ytfB' 'yjbR' 'yehL' 'gdhA' 'yfcC' 'gabP'
 'ydcK' 'yjbQ' 'aidB' 'asnB' 'yjbJ' 'gabT' 'ybjS' 'gcvP' 'gcvT' 'yhjE'
 'pgl' 'yebF' 'pyrI' 'livJ' 'phoH' 'aspS' 'lysP' 'gpt' 'dgcJ' 'gcvH'
 'ygiV' 'sdaC' 'uspE']",['purT' 'rsd' 'iraP' 'gadW' 'deaD'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Val-tRNA and Leu-tRNA_genes,[],[],[],[],[],['uhpC'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
IHF and Lrp_genes,[],[],[],[],"['ubiA' 'mtr' 'fimI' 'ibpB' 'nuoA' 'dppA' 'fimC' 'fimF' 'htrE' 'fimH'
 'fimG' 'fimA' 'fimD' 'gltF' 'fliA' 'glcA' 'glnQ' 'ompC']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, IHF, and Lrp_genes",[],[],[],['osmY'],['gltD' 'rseA' 'gltB' 'aceB' 'pspG' 'yeiL' 'patA' 'tyrP' 'glnH'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, Val-tRNA, and Leu-tRNA_genes",[],[],[],[],[],['uhpA' 'ilvN' 'uhpB' 'ilvB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, Leu-tRNA, and Lrp_genes",[],[],[],[],[],['leuA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, Val-tRNA, IHF, Ile-tRNA, Leu-tRNA, and Lrp_genes",[],[],[],[],[],[],[],[],[],[],[],['ilvA' 'ilvE' 'ilvD'],['ilvG'],[],[],[],[],['ilvM'],[],[]
