,A,GutM,SrlR,Crp,hns
SRX7656143,0.7872606395,0.45166113160000004,-0.0301772616,0.16750353580000002,-0.7829523933
SRX7656144,3.2057016388,0.0463955473,0.43766896310000003,-0.8846690774,-1.0846355863000001
SRX7656145,2.5311195082999998,0.45855770090000003,0.4595179254,-1.0415023493,-1.216796596
SRX7656146,3.7380868702,-0.1757752366,0.6486554743,-0.7368803165000001,-0.7026710546
SRX5388319,-0.3575150158,-0.0235336165,-0.11473415440000001,-0.1131082358,-0.053501603700000004
SRX5388320,-0.357468218,-0.2041713593,-0.1632958933,-0.15099738340000002,0.0596249852
SRX5388321,0.7149832338000001,0.22770497580000001,0.2780300477,0.26410561920000003,-0.0061233814
SRX5388322,-3.3443676599,-1.6355530231,-0.6093693152,-0.3440473148,0.5722430190000001
SRX5388323,-1.7185682678,-1.3363304016,-0.009317239100000001,0.10436316620000001,0.20027159220000001
SRX5388324,-0.7816193375,0.1357287824,1.1766884054,0.4952732845,0.22803644320000002
SRX5388325,-3.2167873092,-1.6555889683,-0.794824159,-0.32192762610000003,0.41681538160000003
SRX5388326,-1.9836238925,-0.8338007519,0.6878241705,0.32229741440000004,0.49456849410000003
SRX5388327,-0.07441621300000001,0.4616728265,1.529384015,0.6368160699000001,0.5766055833
SRX8708326,-4.132345895,-1.6200283319,-1.0491408199,-0.0362194251,1.7027171876
SRX8708328,-6.9361393065,-2.0009970618,-2.6886337042,-1.5616224187,1.299600531
SRX8708335,1.8625651471,0.5519298504,0.6012298795000001,0.4342447082,-0.4200470764
SRX8708336,2.6268787241,0.7807067434,1.0564600481,0.5878589544,-0.41874919990000004
SRX8708337,2.4466954354,0.668360468,1.0309437766,0.5395187561,-0.4608042546
SRX8708338,1.571393309,0.9809146457000001,-0.003973596,-0.14160878940000002,-0.6612409545
SRX8708339,2.8993787341,1.2935260604,0.3273340799,0.148584254,-0.629823428
SRX8708340,3.3565333051,1.1250005467,0.42644403080000004,0.18241322270000002,-0.5918191418000001
SRX8708365,5.3780428216,2.6154006252,1.0622651148,0.9307925237,-0.1967761666
SRX8708366,5.4715947492,2.6033000426,1.0423851323,0.9367801035000001,-0.2460703762
SRX8708368,5.4583865692,2.5953760909,1.0161336331,0.9764142145,-0.2130162808
SRX8708369,4.1405533489,1.4417964343,1.2220945575,0.7325937801,-0.31210445800000003
SRX8708370,5.1004086264,2.3569861917,1.4792729870999999,0.8605437876,-0.22566028770000002
SRX8708371,3.4689964911,0.602932028,1.3428453082,0.6737314587000001,-0.3897800295
SRX4166001,-0.056249229500000004,-0.3939911238,-0.0608233251,-0.0504309921,-0.1882099764
SRX4166002,0.1415139862,-0.2561207578,0.2724377974,0.15996817200000002,0.10253841450000001
SRX4166003,-0.08526475680000001,0.6501118817,-0.21161447220000001,-0.1095371799,0.0856715619
SRX4166004,-0.4603422555,-0.1025646907,-0.5936548377,-0.8779140316,-0.0223748597
SRX4166005,-0.41485899060000003,-0.36107081290000004,-0.4556100417,-0.5371211839,-0.2374573526
SRX4166006,-0.7116113142,0.1428745954,-0.47389742840000004,-0.5047912804,-0.0910397033
SRX4166007,-0.27253117050000003,-0.0935080596,-0.3664592215,-0.49115894060000004,0.0083602461
SRX4166008,-0.1358753514,0.4612012347,0.0060277316,-0.1463925879,-0.0734285838
SRX4166009,-0.054316442300000004,0.1677126769,0.2531935507,-0.2696574214,0.025717815800000002
SRX4166010,0.8501378948,0.44945058320000003,-0.6902576838000001,-0.422017325,-0.5553972686
SRX4166011,2.7107538533,0.36725235900000003,0.8683338858,0.0331465663,-0.2051217241
SRX4166012,2.5341048064000002,0.7086998951,0.8051156731,-0.27523787650000003,-0.5671369567
SRX5000481,-0.39674027,-0.1193520819,0.1228436796,-0.011476057900000001,0.2635345711
SRX5000482,-0.3210888502,-0.09918376940000001,-0.0317700961,-0.1060102587,-0.1548439368
SRX5000483,-2.7698200752,0.44396980900000005,0.4002672733,0.1512831843,0.6035908065000001
SRX5000484,-3.8407229002000003,-0.49063360040000004,0.30537208,-0.1375585523,0.3849516318
SRX5000485,-2.9303271048,-0.0847835333,0.6250820808,0.2109785549,0.7377830038000001
SRX5000486,-3.046308798,-0.576655754,0.4076238841,0.2609776572,0.816548512
SRX5000487,-2.69701392,-0.3728082414,0.24776717450000002,-0.1923561796,0.423904043
SRX5000488,-2.6481943147,-0.42245140870000003,0.3060432278,-0.34262451,0.0915417102
SRX5000489,-2.3725922177,0.057510828900000005,0.3222020418,-0.1664668386,0.2905690998
SRX5000490,-2.2771526495,-0.2853318423,0.24838087520000002,-0.16714632440000002,0.32116900400000004
SRX5000491,-2.4310541818,-0.09557101100000001,0.10642934030000001,-0.37078453650000004,0.23219207050000001
SRX5000492,0.47920904750000004,1.1709030963,0.6478243698,1.475368666,0.8384159612000001
SRX5000493,0.0700002915,1.6227359889000001,0.3863803374,1.1376902668,0.4645707851
SRX5000494,0.5213638028,0.9577362916000001,0.2466019429,1.1347282112000001,0.5425807868
SRX5000495,0.6278266704000001,0.9739726906,0.6500539550000001,1.4212904351,0.7128758461
SRX5000496,0.7747001741,1.5078646267,0.6366504214,1.467315173,0.8226589566
SRX5000497,0.20901586500000002,0.2013940346,0.0680357854,-0.0192756679,0.009803290400000001
SRX5000498,-0.1356084803,-0.4669790051,-0.0181072766,0.0212278545,-0.0702603026
SRX5000499,0.365248952,1.4540151383,0.3069975292,1.1315243246,0.4425660292
SRX5000500,-0.07340738470000001,0.2655849705,-0.0499285088,-0.0019521866,0.0604570122
SRX5000501,-2.2392051846,-0.4906814303,0.3052815463,-0.4916651179,0.2831777612
SRX5000502,-2.6413976416000002,-0.49963071940000003,0.5105585669,-0.34854891390000003,0.3946825948
SRX5000503,-2.2048908833,0.3160509045,0.3586568996,-0.43585225920000004,0.3312950845
SRX5000504,-0.0322759081,0.2912776513,0.08613006520000001,-0.1372784369,-0.1588747517
SRX5000505,-0.9438153176,-0.0785449305,0.0466057007,-0.1642322029,-0.0592506485
SRX5000506,-0.8147707119,0.0237300005,0.0642943995,-0.1681617912,-0.0673111416
SRX5000507,-2.769204013,0.0316373848,0.4561109494,-0.0774965284,0.6997843721
SRX5000508,-0.5339446715,0.0793568452,0.1246585213,0.0630814665,0.0631073462
SRX5000509,-0.5181097243,-0.24098242560000002,0.0031638769000000002,-0.2810515373,-0.2650247325
SRX5000510,-0.6250589307000001,0.1493073229,-0.1516759227,-0.28533503050000003,-0.2070048464
SRX5000511,-0.4847565258,0.11785755390000001,-0.0358885904,-0.1949960566,-0.157183272
SRX5000512,-2.1417966031,0.3127944314,0.2377242815,-0.4457334711,0.19358434500000002
SRX5000513,-2.2185247177,0.1740610668,0.23455395340000001,-0.3135830297,0.3090534747
SRX5000514,-2.1006700827,-0.2358400759,0.3785377391,-0.4912625674,0.3108777017
SRX5000515,-2.3799059611,-0.0777458714,0.25530366720000003,-0.402798119,0.32883247260000004
SRX5000516,-1.8781909067,0.0282301811,0.1766054557,-0.49061737310000003,0.3671767443
SRX4124772,-2.4500579073,-1.2190652942,-1.2803828702,-0.49159209540000004,0.1648380756
SRX4124773,-1.9199476751,-1.185238557,-1.2185089195,-0.2902563631,0.1402894271
SRX4124774,-0.18799125830000002,0.168723224,-0.0140476926,0.0011446948,-0.062029682700000005
SRX4124775,0.18799125830000002,-0.168723224,0.0140476926,-0.0011446948,0.062029682700000005
SRX5323946,-0.6356772616,-0.4089641872,-0.0642841737,-0.1947450853,-0.0676897412
SRX5323947,0.6356772616,0.4089641872,0.0642841737,0.1947450853,0.0676897412
SRX5323948,-0.9957446239000001,-0.0692259947,-0.4103278775,0.25533424920000003,0.0058610623
SRX5323949,-0.6353804228000001,0.5858898701,-0.32793453040000003,0.3336771074,0.10185994030000001
SRX5323950,-0.991576513,-0.0371390184,-0.21126228060000002,-0.19234211680000002,0.0295967144
SRX5323951,-1.0075155191,-0.860509203,-0.25427057470000003,-0.21453890080000002,-0.22990848930000002
SRX5323952,-0.5401023209,-0.0718447433,-0.37799576300000004,-0.1725798192,-0.2795002008
SRX5323953,-0.5000553096,0.1230237234,-0.21449872990000002,0.0807140303,-0.04626316
SRX5323954,-0.3641086597,0.06466391910000001,-0.2090390982,-0.0703709117,0.0266440145
SRX5323955,-0.7263452501000001,-0.3333363532,0.04529914,-0.0216465485,0.0795420342
DRX093856,-0.3949388137,-0.4071392078,-0.6899144202,0.0794100169,-0.42802618010000004
DRX093857,-6.841141894,0.0590282129,-0.729685366,-0.6136421402000001,-0.0343872183
DRX093858,-8.8385167329,0.5290798114,-0.9912048862,-0.5901419459,-0.20062464430000002
DRX093859,-6.6896758432,0.22191871540000002,-0.2229327298,-0.20304986730000002,-0.4582682507
DRX093860,-1.5986437201,-0.15491351350000002,-0.23499839790000002,0.09984774490000001,-0.45239976120000003
DRX093861,-0.3313529957,0.0460637215,0.1302153284,-0.0386433461,0.1907532861
DRX093862,-9.0303831828,0.7224366080000001,-0.9575458257,-0.7873801161,-0.5248271375
DRX093863,-8.0274074217,0.7804179466000001,-0.9274736243,-0.5712728994,-0.1356746194
DRX093864,-6.7193690169,0.3670840635,-0.374158936,-0.0286686132,0.1504471132
DRX093865,-0.8613036647000001,-0.7323727406,-0.6108724959,-0.23342197620000002,-0.7797064414
DRX093866,0.7262918093,0.3610754863,0.5596990918,-0.0407666707,0.237272894
DRX093867,-9.6425457371,0.3376462488,-0.8662295155,-0.7308913606,-0.1341999708
DRX093868,-10.4097829323,-0.19401342,-0.9395053927,-0.7037627470000001,-0.7023510171
DRX093869,-7.2751966338,0.14978193550000002,-0.8173602263,-0.2362122698,-0.39571037410000004
DRX093870,-3.7541227529,-0.6216280327,-0.8470425414,-0.0164546772,-0.5805126694
SRX6366242,-0.2430965619,-0.9871790784000001,-0.1564780549,0.0328965424,-0.40779694920000004
SRX6366243,0.34937719500000003,-1.3221678626,0.44435082000000004,0.1360103685,-0.3172827126
SRX6366244,-0.0406391557,1.0513050624,1.2609317615,0.5049328406,-0.482759337
SRX6366245,1.6324424297,-0.9894125076,0.5506282925,0.1529755428,-0.1308288671
SRX6366246,2.5388624712,-1.0374902839,-0.13227952140000002,-0.015406163700000001,-0.062079645700000005
SRX6366247,1.0966467311,-2.970560303,-0.1394600798,0.37994444860000004,-0.262429648
SRX6366248,-0.44714633130000003,0.6186571183,0.21447631960000002,0.22590315390000001,-0.1462215287
SRX6366249,0.9442180335,-0.3612001461,0.23215247300000003,0.23212511460000002,-0.3628844094
SRX6366250,-0.6165372631,-1.0989590467,-0.0500802081,0.2831675712,-0.31585670200000004
SRX6366251,1.1196003333,-0.33239180420000003,-0.15327837630000002,0.20362184190000002,-0.35843063140000003
SRX6366252,0.44778927490000003,-0.07817967490000001,0.42678027500000004,-0.011167604900000001,0.0548440076
SRX6366253,-0.44778927490000003,0.07817967490000001,-0.42678027500000004,0.011167604900000001,-0.0548440076
SRX254739,-4.7891174301,-3.5627204947,-1.3070223477,-0.8924017296000001,-0.45122262420000003
SRX254740,-4.5838477332,-3.1551728891,-1.1803703041,-0.8649010421000001,-0.3962425048
SRX254741,-4.4026235302,-2.9027917705,-1.0070581978,-0.7001267639000001,-0.2844623287
SRX254742,-4.2037030189,-3.46839572,-1.2013263208,-0.9119051060000001,-0.2394462218
SRX254743,-4.5224351252,-3.6665965565,-1.07781301,-0.8563503673,-0.3183102276
SRX254744,-4.4452879257,-3.2338255275,-0.95786194,-0.6222702813000001,-0.2716318091
SRX254745,-0.7644144536,-1.9053021052,-0.9064360044,-1.0877370598,-0.3573323518
SRX254746,-2.1546338603,-2.5923705154,-0.8934970432,-1.7369671045000001,0.45196967870000004
SRX254747,-2.1501250499,-2.8666649063,-1.2646724808,-1.3358746678,-0.49643729890000005
SRX254748,-0.2734992102,-0.8796619227,-0.5508158291,-0.48690911950000004,-0.8969223690000001
SRX254749,-1.4484826302,-3.1068999171,-1.092836021,-0.9667081537000001,-0.32686962410000003
SRX254750,-0.5135162907,-1.7909635996,-1.1618987174,-1.2851862633,-0.1374703876
SRX254751,-2.0865648109,-2.069276948,-0.6654490478,-0.385574128,-0.0593696183
SRX254752,-2.5123807887,-3.1239369251,-0.5497687181,-0.24326731070000002,0.3187820064
SRX254753,-2.2042566258,-1.8156361634,-0.6072624689,-0.2979551923,0.1053390444
SRX254754,-7.8799524257,-1.9488601842,-0.5170499367,0.6722892721,-0.036328431
SRX254755,-8.033915037,-2.826453085,-0.517148868,1.1260265914,-0.7600880188
SRX254756,-7.6449212799,-1.0461023311,-0.362490896,1.0397299023,-0.7416072773
SRX254757,-3.8827754851,-2.9510513319,-1.5175918569,-0.3628059501,-0.8119838173
SRX254758,-4.9249248388,-3.4908182192,-1.3794970606999999,-0.4528756111,-0.4293165474
SRX254759,-3.4190281430000002,-1.9559451546000002,-1.2601398503999999,-0.3254764307,-0.6400487442
SRX254760,-0.8780436281,-2.2453644869,-0.6098611414,-0.18830449770000002,-0.5511475438
SRX254761,-0.43998521500000004,-1.814190435,-0.5882614885,-0.7544182141,0.1305372532
SRX254762,-0.8655827788,-1.8069474860999999,-0.6242222901000001,-0.5831081023,-0.0708009819
SRX254763,-5.9035927335,-2.8772900273,-0.4140201939,0.0047093158,0.0868151647
SRX254764,-6.518238851,-1.9792246854000002,-0.3819260398,0.5669202778,-0.6062677298
SRX254765,-5.1968455155,-4.0551468454,-0.3028851081,0.5677400205,-0.4630841336
SRX254766,-4.5720401982,-3.3612036806,-1.4536178171,-0.4403543445,-0.4772531835
SRX254767,-5.1396991268,-4.4235129684,-1.5789620627,-0.24124783460000002,-0.3208510263
SRX254768,-5.1407527567,-3.1078802253,-1.5982700637,-0.4115574947,-0.32777419820000003
SRX254772,-6.4940993052,-2.9198092018,-1.150233668,-0.3562857689,0.3450575598
SRX254773,-1.1740701557,-0.7568003749000001,-0.9507533991,0.5579321807000001,1.1255687247
SRX254774,-5.048771974,-1.4873454177,-1.0369227043,0.5313165346000001,0.1505269974
SRX254775,-0.6427812904,-1.0030061212,0.0038268454000000003,-0.2638966479,0.3081815196
SRX254776,-2.2974846073,-1.6088834694,-0.5161600128,-0.19432084730000002,0.3096972465
SRX254777,3.4296312167,1.7817457292,0.6801835168,0.10333546310000001,-0.1387309298
SRX254778,0.4334872437,-0.039299698200000004,-0.2710804969,0.21447380530000001,0.8309208452
SRX254779,-1.7614685714,-0.223326197,-0.6843097889,0.2213336307,0.4388132436
SRX254780,-3.2920943675,-0.7504107611,-0.8854090788000001,0.3721320869,0.6069069864000001
SRX254781,2.9098793704,2.2139970313,0.8438476542000001,0.3267917408,0.1154797952
SRX254782,1.2411231419,1.3243841268,0.4041073257,0.5609825497,0.6197264819
SRX254783,3.0383824899,2.4648078489,0.885629463,0.28759943400000004,0.0224041261
SRX254784,3.253910943,2.4404560082,1.2168791283,-0.2368919985,-0.3619226571
SRX254785,2.0931529092,1.5672056634,0.61429519,0.14532827,-0.0193238632
SRX254786,1.8266779083,1.7118900571,0.49824083290000004,0.3642317098,0.2703666889
SRX7136401,-0.4709933714,-0.40634261730000004,-0.11276022520000001,-0.2650089901,0.13892209490000001
SRX7136403,-0.4905150098,0.1733804086,-0.0627281155,0.1635474037,-0.07312157400000001
SRX7136405,-1.7244994066000001,0.4870371707,-0.19630098610000002,0.1684464855,0.38851991480000003
SRX7136407,-2.0098433259,0.1775339625,-0.37830509090000003,0.2976957928,0.0325764582
SRX7136409,-0.8072351839,-1.7301336359000001,-0.0557061962,0.1507827136,0.3422397721
SRX7136411,0.9615083812,0.2329622087,0.1754883407,0.1014615864,-0.065800521
SRX3754949,-0.5167900306000001,-0.10938090730000001,-0.2065736545,0.0327470021,-0.0053124697
SRX3754950,-0.3407066519,-0.1154927681,-0.0777985422,0.0481021751,0.028797802
SRX3754951,0.8574966824,0.2248736754,0.2843721967,-0.0808491772,-0.0234853323
SRX3754952,-0.25303972610000003,-0.2054741179,0.0452514191,0.13673644840000002,0.14255002790000001
SRX3754953,-0.7870613129,-0.3965190806,0.0960648132,0.07923360680000001,0.1221430161
SRX3754954,0.6214376653,0.2033721376,0.3356607716,0.0144034674,0.10979490900000001
SRX3754955,3.4138157773,-1.2158297661,1.4507758342,-1.632512297,-1.4871100003
SRX3754956,3.2870740614000002,-0.8736099751,1.3949069755,-1.6693356927,-1.4775579865
SRX3754957,3.4205315065,-0.8589847148,1.5282475532,-1.6531858744,-1.4455735082
SRX3754966,-0.4277808701,-0.6177736853,-0.0358692726,-0.2182690823,-0.14544280810000002
SRX3754967,-0.5928978895,-0.4243469026,-0.14857609430000002,-0.19587325690000001,-0.16939689230000002
SRX3754969,-0.4773909954,-0.1149979628,0.3081241093,-0.2994099301,-0.1871961499
SRX1424798,-0.2104356826,-0.1641259641,-0.10626365930000001,-0.0842798241,0.07027853490000001
SRX1424799,0.2104356826,0.1641259641,0.10626365930000001,0.0842798241,-0.07027853490000001
SRX1424800,1.1413720976,0.4491923921,0.1161131693,0.0678688308,-0.1453422906
SRX1424801,0.25200960240000003,-0.0687566419,0.1406137824,0.030330043600000002,-0.12647977430000001
SRX1424802,0.6087144266,0.46236942140000004,0.5973597875000001,0.5365988028,-0.0893242254
SRX1424803,0.8105297727,0.3434206678,0.7625625933,0.5911904992,-0.27368137200000003
SRX1424804,-0.6200871866000001,0.3024021279,0.27482489790000003,-0.32946598320000003,0.08678077640000001
SRX1424805,-1.0035222277,0.46408671300000004,-0.2554571982,-0.6170200674,-0.026758811100000002
SRX1424806,0.9502163791,0.3473209058,0.5631942226000001,1.0357575523,0.1058890106
SRX1424807,0.6342691576,0.5210034763,0.48956053790000004,0.9608772845,0.20110737720000002
SRX1424808,-0.4044153012,0.1670494744,-0.007945642000000001,-0.1932318201,0.5409285601
SRX1424809,0.1923124547,0.2271127645,0.0043918424,-0.24201875890000002,0.4929110461
SRX1424816,0.4273804379,1.1214558079,0.3238147883,-0.2242368632,0.6278545101
SRX1424817,1.6020738882,1.4526976034999999,0.4102752424,-0.2415859193,0.5512824241000001
SRX1424818,0.0609252959,0.7298516419000001,0.09577508080000001,-1.6596404198,-1.4479606266
SRX1424819,-1.1794576686,0.6546117345,0.21788225860000002,-1.5412069563,-1.0423136641
SRX1424824,0.28136033380000003,1.1999127109,-0.117991733,-1.6338730553,-2.0663101786
SRX1424825,-0.5446651228,0.8522100123,-0.1933689151,-1.6921309905,-2.3483548617
SRX1424826,-0.6796110435,0.70471296,-0.1134895435,0.024751287900000002,-0.9730563008
SRX1424827,-0.9261920919000001,0.7813221156,-0.3384891251,0.0278344303,-0.8899336287
SRX1424828,-1.0935750553,0.7404224717,-0.6049627533,-1.4241152532,-1.9556027041
SRX1424829,-0.6996709073,0.7266511329,-0.5649059044,-1.6590049948,-1.749997192
SRX1424830,-0.502171871,1.0347336293,-0.8242574074,-1.8726274564,-1.7818644482
SRX1424831,0.039142320200000004,0.7505139907,-0.7536947067,-1.8730596957,-1.8167012545
SRX1424834,0.4666166812,1.0250720474,-0.4831550824,-1.10328679,-1.3375658638
SRX1424835,1.5207203363000001,1.2284397431,-0.4279540283,-1.1546180975,-1.4039098901
SRX1424840,1.4943202279,0.4803420175,-1.5386713071,-2.9067680232,-2.6071562452
SRX1424841,2.2602083019,0.45685795570000004,-1.2854149037,-3.0181921286,-2.4446022325
SRX1424842,0.9893555021,0.7518528183000001,-1.0974337631,-1.5439177016999999,-2.1474167601
SRX1424843,0.4741239497,0.3893045255,-1.30141704,-2.1842734612,-2.6021409077
SRX1424844,1.63120969,1.7874146334,-0.5960495747,-1.616189157,-3.4270032214
SRX1424845,0.973552465,1.3967145551,-1.0477914446,-1.5982655594000001,-3.59009401
SRX1424846,0.069773999,0.9036502835,-1.881238766,-1.5932065020000001,-2.8761462953
SRX1424847,1.1482766803,0.47104021640000004,-0.8497276229,-1.2939667953,-3.2438854281
SRX5060277,-1.1512185856000001,-0.1204824795,-0.3011327608,0.0834236646,-0.0070068959
SRX5060279,-11.7333582323,-2.1099276869,-2.3254132152,-1.0800252217,-1.0781242135
SRX5060281,1.1512185856000001,0.1204824795,0.3011327608,-0.0834236646,0.0070068959
SRX5060283,-11.3701618674,-1.9322783631,-2.2482249879,-1.0200857079,-0.9928342351
SRX5936089,-0.2727539699,0.1958265817,0.2868516042,0.023435122500000002,0.130073174
SRX5936090,0.41471643210000003,0.2827795712,-0.041171541400000004,0.1248516005,0.0852285381
SRX5936091,0.0673578222,-0.20415205900000002,0.11146930940000001,0.0692848872,0.0747835199
SRX5936092,-0.2093202844,-0.2744540938,-0.35714937220000004,-0.21757161020000002,-0.290085232
SRX5936093,9.7648223829,1.8043943082,1.6031545519,0.1391748524,0.7776001299
SRX5936094,10.9947663568,1.8504677238,1.7441327107,0.0317638306,0.9418395263
SRX5936095,13.1901725352,2.2108173709,1.7405887667000002,-0.5801942053,0.44048090910000004
SRX5936096,13.1923747489,1.7665306834,1.5090887868,-0.6708481182,0.3779006475
SRX5936097,11.6198095447,1.5146625023,1.1905920481,-0.2977467191,1.1389956479
SRX5936098,12.0451784025,2.2537400396000002,1.2576199777000001,-0.22816473310000002,1.0955846249
SRX5936099,11.7684227844,1.9697073269,1.1861905831,-0.4658876377,1.6448823004
SRX5936100,12.1159299027,2.1200418964,1.0399550755,-0.4601301404,1.3083669074
SRX5936101,12.1882597561,1.6914293037,0.7462028482,-0.9132657347,1.7327014796
SRX5936102,12.1794593112,1.6513814748,0.4808754222,-0.9598387660000001,1.8361951859
SRX5936103,12.1030197544,1.7145765970000002,0.47747392660000004,-1.1240828075,1.7567934072
SRX5936104,11.535410198,0.9888043066000001,0.4489420465,-1.1933479101,1.6045178371
SRX5936105,11.6002677657,0.8724536277,0.3064624488,-1.4654213975000001,1.7628204375
SRX5936106,11.9412497097,1.4290424171,0.4824947888,-1.2839636258,1.6306403561
SRX5936107,11.7731470138,1.0044813663,0.3055949177,-1.5241984337,1.6158267568
SRX5936108,12.222757308,1.3144959688,0.0812740973,-1.4587504675,1.5574189461999999
SRX5936109,12.5755098191,1.1304952157,0.0409423005,-1.6489719420000002,1.4331370767
SRX5936110,12.0939267275,1.1027817914,0.08280201870000001,-1.7515646770000002,1.440895853
SRX5936111,11.739679865,0.8946892445,0.006839627500000001,-1.770421453,1.5755270809000002
SRX5936112,11.7296059169,0.9003065871,-0.2422659734,-1.7906801929,1.6559864905000001
SRX5936113,12.1809830884,0.6092172328000001,0.0176919899,-1.6497521704,1.4248864183
SRX5936114,12.094585358,1.3635542399,-0.0003678018,-1.6595707367,1.4023298434
SRX5936115,12.0569312675,0.8185153043000001,-0.06523524210000001,-1.5958078438999999,1.3256542033
SRX5936116,12.2671572679,1.022964822,-0.045671178800000004,-1.5052361202,1.1130776482
SRX5936118,13.012649273,1.3322310175,0.3857674793,-1.2832103901,1.0070330136
SRX5936119,12.6530151242,1.1463117111,0.027609970100000002,-1.4664207613,1.0630847958
SRX5936121,13.3956739142,1.7867707415,0.3720754606,-1.1202172584,0.5722296952
SRX5936122,13.0877833701,1.4430070873,0.0971493293,-1.1002127465,0.4679238672
SRX5936123,14.2930121347,1.957969206,0.7952454986,-1.1087708567,0.2773420558
SRX5936124,14.4810995721,2.0316833553,0.8412205048,-1.0562763317,0.0029690104
SRX5936125,13.8814105837,1.6480144554,0.586720388,-1.0770613484,0.26314228170000004
SRX5936126,13.231196981,1.4287651326000002,0.0474334779,-1.3037934838,0.1436205173
SRX5936128,-1.1879475332,-1.2304929049,-0.6070919455,-0.6188562966000001,-0.545937537
SRX5936129,-1.1605148789,-0.5004904598000001,-0.5624676296000001,-0.685956077,-0.6156009876
SRX5936130,-1.6510677376,-1.3075690101,-1.0633844897,-0.9771786215,-1.2884045693
SRX5936131,-1.8429835427999999,-1.4664764478,-0.6201493286,-0.7984177568,-1.6869122060000001
SRX5936132,-2.7617152386,-1.9895753802,-0.8084325848,0.1972167981,-1.0959874413
SRX5936133,-2.4820376979,-1.6212407371,-1.5796195036,-0.25833408480000003,-1.5743677175
SRX5936134,-2.3050903045,-0.5010443473,-0.9114333882000001,-0.07625097460000001,-1.4499725975
SRX5936135,-2.9822816821,-0.9922053452,-0.6938853943000001,-0.12687704800000002,-1.3618375571
SRX5936137,-2.6900939017,-0.4876071746,-0.936848546,0.4079259133,-1.7155682195000002
SRX5936138,-2.5969038741,0.6566901275,-0.6497945299,0.30098022150000003,-1.961571635
SRX5936139,-1.7056990318,0.2717153765,-0.3349243297,0.5016748605,-1.2218388387
SRX5936140,-1.7288714770000002,-1.6520440772,-0.5208326606,0.24660512910000001,-1.4413575619
SRX5936141,-0.8768360866,-0.5093545267,-0.0785259967,0.6661311877,-0.9034258295
SRX5936142,0.3332182023,-0.7662793384000001,-0.22692260290000002,0.6329567987,-0.8931717221000001
SRX5936143,0.7077384409,-0.1571894762,0.0337262794,0.4183987155,0.243063471
SRX5936144,0.6767621221,0.1216045109,0.1047173284,0.48370192910000004,0.0430206501
SRX8557650,1.9383980913,0.4169426578,0.269480329,-0.0066037492,-0.013692248300000001
SRX8557651,-0.8181025305,-0.2668169118,-0.2159067747,0.0077228519,0.0289615702
SRX8557652,-1.1202955608,-0.150125746,-0.0535735544,-0.0011191027,-0.0152693219
SRX8557653,-5.9564840162,-1.9461864933,-0.3974349676,-1.3647463804,-1.7558910277000002
SRX8557654,-4.9124098324,-1.1729524308000001,-0.4273048082,-1.380566146,-1.8101068135
SRX8557655,-5.3568847743,-1.1523157276,-0.4046152132,-1.5210848611999999,-1.8818279361
SRX8557656,-5.3500495633,-3.20739521,-1.3502904642,-1.1906271379,-2.6749391487
SRX8557657,-3.862134308,-0.1442456328,-1.4120006220999999,-1.1528320159,-2.4702574041
SRX8557658,-3.845002865,-0.49112556490000003,-1.2684834292,-1.2579894262,-2.6249560472
SRX8557659,-5.488213454,0.8131746718,-0.8232048695,0.9529671083000001,-3.5680641045
SRX8557660,-7.1959676936,-0.4985761823,-0.7398772387,0.9658081033,-3.3701157128
SRX8557661,-7.3279338713,-0.19610963650000002,-0.5200723305,1.1082667562,-3.3721921298
SRX8557662,-7.0377713189,-0.6793458066,-0.6900283911,0.4603158248,-1.6240039516
SRX8557663,-7.1685881411,-0.5838335676,-0.9048258118,0.3963233387,-2.2079998489
SRX8557664,-6.71605101,-0.7425504806000001,-0.9591281361,0.1587720879,-2.587217396
SRX8557665,-7.306788895,-0.49942662670000004,-0.7075298019,0.4995220433,-2.5318668578
SRX8557666,-6.9605956962,-0.3402653979,-0.3424859495,0.7128912778000001,-1.8929038369
SRX8557667,-6.8392966402,-0.7893967752000001,-0.6110840834,0.18456944620000001,-2.819785152
SRX3405147,-0.1833868457,0.1192808538,-0.2244787189,-0.23651794610000001,-0.2796981002
SRX3405148,-0.5479374216,-0.4227980074,0.12852035850000001,-0.0638936618,0.0073243268
SRX3405149,0.7313242674,0.3035171537,0.0959583604,0.3004116079,0.2723737734
SRX3405150,11.7111351836,2.3215422016,1.5342018173,-0.36936284280000004,0.3660981941
SRX3405151,11.6046264402,1.6924435821000001,1.3417965828,0.0483945025,1.0892423496
SRX3405152,3.4642498019,-0.2504141308,0.6018745736000001,0.1697071903,0.6053930924
SRX3405153,2.1703513615,-0.4190633103,-0.3570181925,0.0819766386,0.05497837
SRX3405154,5.7664597409,0.18722954990000001,0.3975342136,0.0312762479,0.4357913479
SRX3405155,5.5978689705,0.17773199180000002,0.4510167946,-0.0104577294,0.4831561394
SRX3405156,5.2009427722,0.1644497433,0.8975412012,0.26916821550000003,0.686681803
SRX3405157,5.8344168525,0.1175448709,0.6440256343,0.0222155,0.6711238184
SRX312063,-6.3058262271,-1.6624651556,-1.6582209194000002,-0.2181308123,0.1246706251
SRX312064,-5.9167957012,-1.0738727679,-1.4462079549,-0.20736263130000002,0.1167259551
SRX312065,-7.2171348185,-1.4578456557,-1.023127689,-0.3580729292,0.2611991924
