,A,PurR
cstr_pfr__str_ref2__1,-0.2449328298,-0.15439298040000002
cstr_pfr__str_ref3__1,-0.35751493830000003,-0.037609444900000004
cstr_pfr__pfr_P5_0005m__1,-0.3613031709,-0.5271757412
cstr_pfr__pfr_P5_0010m__1,0.54019254,-0.6609952544000001
cstr_pfr__pfr_P5_0025m__1,1.3298112557000001,-0.5794733588000001
cstr_pfr__pfr_P3_0025m__1,1.2042664974,-0.2190738565
cstr_pfr__pfr_P1_0025m__1,0.7477162196,0.0270969674
cstr_pfr__pfr_P5_0045m__1,1.1788839099,-0.5304306591
cstr_pfr__pfr_P5_0120m__1,0.7154903293,-0.4800530334
cstr_pfr__pfr_P3_0120m__1,0.8714535193,-0.0222921689
cstr_pfr__pfr_P1_0120m__1,-0.615003545,-0.1580018043
cstr_pfr__pfr_P5_0210m__1,-0.38860041910000004,-0.40659921250000003
cstr_pfr__pfr_P5_1500m__1,-0.0060134362000000005,-0.2062934918
cstr_pfr__pfr_P3_1680m__1,-0.45335019530000004,0.0436667701
cstr_pfr__pfr_P5_1680m__1,0.050959010900000004,-0.2367205929
cstr_pfr__pfr_P1_1680m__1,-0.3848851895,0.06496242
cstr_pfr__str_0005m__2,-0.0848983017,-0.0111194345
cstr_pfr__str_0010m__2,0.6795515577,0.0730527762
cstr_pfr__str_0025m__2,1.6880255423000001,0.1161628697
cstr_pfr__str_0045m__2,1.0905008539,0.1154558343
cstr_pfr__str_0075m__2,0.7037765911,0.1207170176
cstr_pfr__str_0120m__2,0.11777747570000001,0.1685848386
cstr_pfr__str_0210m__2,-0.6218492745,0.2149802962
cstr_pfr__str_0330m__2,-0.7327264723,0.051038236300000005
cstr_pfr__str_1500m__2,-1.7624861005999999,0.11831841010000001
cstr_pfr__str_1560m__2,-0.6431860787,0.07813865810000001
cstr_pfr__str_1680m__2,-0.8905491280000001,0.0596255797
cstr_pfr__str_ref1__2,0.0937523213,-0.0033692084
cstr_pfr__str_ref2__2,-0.0485154151,-0.0048224174
cstr_pfr__str_ref3__2,0.1653348308,-0.0841733895
cstr_pfr__pfr_P5_0005m__2,0.5114442084,-0.4337210856
cstr_pfr__pfr_P5_0010m__2,1.0357343267,-0.6078774904
cstr_pfr__pfr_P5_0025m__2,1.6684228347,-0.3976181091
cstr_pfr__pfr_P3_0025m__2,1.9016954054,-0.1255189139
cstr_pfr__pfr_P1_0025m__2,1.7003397259000002,0.11984555320000001
cstr_pfr__pfr_P5_0045m__2,1.9140551901,-0.2081007223
cstr_pfr__pfr_P5_0120m__2,0.8677864158,-0.3242521451
cstr_pfr__pfr_P3_0120m__2,0.654483194,-0.0391178583
cstr_pfr__pfr_P1_0120m__2,0.4579007175,0.1589086827
cstr_pfr__pfr_P5_0210m__2,-2.2456983709,0.0081357905
cstr_pfr__pfr_P5_1500m__2,0.17429330340000002,-0.1309365724
cstr_pfr__pfr_P3_1680m__2,-0.2782813618,-0.1303447811
cstr_pfr__pfr_P5_1680m__2,-0.3545983256,0.0230465919
cstr_pfr__pfr_P1_1680m__2,-0.6876185549,0.08761837360000001
darobactin__daro_30m__1,-1.3241776241,-0.1001622346
darobactin__daro_30m__2,-1.5224775566000002,0.1064896595
darobactin__solv_1h__1,4.9943910664,-0.37146351920000004
darobactin__solv_1h__2,5.6119976517,-0.0697646613
darobactin__daro_1h__1,6.455208249,-0.36676937460000003
darobactin__solv_1h__3,3.8473722276,-0.1829705223
darobactin__daro_1h__2,5.7995429609,-0.2503671518
darobactin__daro_1h__3,6.6639020123,-0.3905083996
darobactin__daro_30m__3,-0.9618188237,0.1933303015
darobactin__solv_30m__1,-1.1708242229,0.0530883844
darobactin__solv_15m__1,-0.0727340404,-0.1107589786
darobactin__solv_15m__2,0.8772884456000001,0.09050472500000001
darobactin__daro_15m__1,0.0776174844,0.302210005
darobactin__solv_15m__3,-0.8045544052,0.0202542536
darobactin__daro_15m__2,0.0382590429,0.15821644910000002
darobactin__daro_15m__3,0.0788324128,0.0757302848
darobactin__solv_30m__2,-0.820349408,-0.1913859099
darobactin__solv_30m__3,-0.2805069932,0.0356506565
ddp__pNT3_aroP__1,1.0448441934,-1.0223151591
ddp__pNT3_aroP__2,0.5343218007,-0.2575039121
ddp__pNT3_bamC__1,5.9853371977,2.9543243433
ddp__pNT3_bamC__2,4.4928599382,2.5011765534
ddp__pNT3_cusA__1,11.7249614825,3.1100963739
ddp__pNT3_cusA__2,8.2952618658,2.5811968726
ddp__pNT3_hemX__1,1.3365849016,2.5125175963
ddp__pNT3_hemX__2,0.5770718093,2.2324836831
ddp__pNT3_empty__1,-0.0530314156,-0.2713033219
ddp__pNT3_empty__2,0.0530314156,0.2713033219
ddp__pNT3_topA__1,1.5346469984,2.1995235893
ddp__pNT3_topA__2,0.4367166458,1.6691822595999999
ddp__pNT3_yicR__1,-0.1924013699,1.4805616891
ddp__pNT3_yicR__2,-0.32579301310000003,1.5812401528
ddp__pNT3_yqjD__1,-0.0341728159,0.39956587190000004
ddp__pNT3_yqjD__2,0.017239214000000003,0.8021925388000001
ecomics__del_gabT__1,-0.9448917615,-0.4046637464
ecomics__del_gabT__2,0.9448917615,0.4046637464
ecomics__del_putP__1,-0.9659686008,0.3169366564
ecomics__del_putP__2,1.2308204812,0.2937375619
ecomics__del_entF__1,5.8785686468,0.6155171201
ecomics__del_entF__2,2.1378798847000002,0.5795764938
ecomics__del_entF__3,2.6282515805,0.5087045466
ecomics__del_cysA__1,6.659613731,0.8854510809
ecomics__del_cysA__2,5.6442826718,0.6786567247
elyC__wt_21C__1,-0.6951844508,0.3700288714
elyC__wt_21C__2,-0.3908528079,0.30934649610000003
elyC__wt_21C__3,-0.4455034768,0.39720283710000004
elyC__wt_37C__1,0.2725663238,0.052944569000000004
elyC__wt_37C__2,-0.14275362020000001,-0.09962077030000001
elyC__wt_37C__3,-0.1298127036,0.0466762012
elyC__delelyC_21C__1,-0.716173268,0.47668196090000003
elyC__delelyC_21C__2,-0.8887327699,0.3368194329
elyC__delelyC_21C__3,-0.7776839572,0.4216071885
elyC__delelyC_37C__1,0.1255425501,0.0565494489
elyC__delelyC_37C__2,0.3404242451,0.012790148900000001
elyC__delelyC_37C__3,0.0782699646,0.09291353150000001
evo_acid_w__F9_2__1,0.6974294997,-0.1848694367
evo_acid_w__F11_1__1,3.5586961352,0.6411439814000001
evo_acid_w__F11_1__2,3.6373534067,0.8498827182
evo_acid_w__F11_1__3,2.7971885370000003,0.6775524272
evo_acid_w__wt__1,-0.16637793550000002,0.48059591230000004
evo_acid_w__F11_2__1,0.9418918223,-0.1911211895
evo_acid_w__B11_2__1,1.1488821178,-0.4004082874
evo_acid_w__F11_2__2,-0.210729451,0.0267251314
evo_acid_w__wt__2,1.1308605758,0.2571492865
evo_acid_w__B11_1__1,0.5680806042000001,-0.4077280941
evo_acid_w__H9_1__1,0.2610300343,0.6737695623000001
evo_acid_w__H9_2__1,1.5951009801,0.3016654837
evo_acid_w__B11_2__2,1.3108190174,-0.7099439401000001
evo_acid_w__wt__3,1.0326330138,0.655274691
evo_acid_w__H9_2__2,1.9056668092,0.2589482033
evo_acid_w__B11_2__3,0.6006000476000001,-0.766536573
evo_acid_w__F11_2__3,-0.728473932,-0.0313162359
evo_acid_w__F9_2__2,1.512088255,-0.3788559654
evo_acid_w__wt__4,-1.470922837,0.3162421226
evo_acid_w__wt__5,-1.557740512,0.1933603737
evo_acid_w__wt__6,-0.31435589540000003,-0.908422049
evo_acid_w__H9_1__2,0.16191269160000002,0.6251025589
evo_acid_w__F9_1__1,3.2523051537,0.167015782
evo_acid_w__F9_1__2,3.5180667466999997,0.0160377203
evo_acid_w__B11_1__2,0.7939594999999999,-0.3241941122
evo_acid_w__H9_2__3,1.7417236765,0.1334436658
evo_acid_w__wt__7,-0.06706377620000001,0.361020439
evo_acid_w__F9_1__3,3.1830923688,0.0784296097
evo_acid_w__F9_2__3,0.6316524962,-0.3143247484
evo_acid_w__wt__8,1.3932403497,-0.5733543678
evo_acid_w__B11_1__3,0.7180300784,-0.423642248
evo_acid_w__wt__9,0.0197270169,-0.7818664083
evo_bz__c3_1_bz__1,-4.0116614509,0.0124053879
evo_bz__c3_1_bz__2,-2.1922051812,-0.5590187178
evo_bz__c3_1_bz__3,-2.0277202002,-0.4831630891
evo_bz__c3_1_bz__4,-2.0206490541,-0.5345883858
evo_bz__g5_1_bz__1,-4.2610857689,0.5619394883000001
evo_bz__g5_1_bz__2,-2.1365268037,0.724416021
evo_bz__g5_1_bz__3,-4.110247652,0.6168104848
evo_bz__g5_1_bz__4,-1.3026828201,0.8698959816
evo_bz__g5_1_bz__5,-0.6747416455,0.1790103444
evo_bz__g5_1_bz__6,-0.5943044553,0.5306081469
evo_bz__w3110d13__1,0.9924086307000001,0.21467553920000002
evo_bz__w3110d13__2,0.9259811330000001,0.1117354302
evo_bz__w3110d13__3,-0.9315959379000001,-0.1409948477
evo_bz__w3110d13__4,0.9842545597000001,0.0307843873
evo_bz__w3110d13__5,-0.8175100002,-0.2005728615
evo_bz__w3110d13__6,-1.1535383852,-0.0156276475
evo_bz__w3110d13_bz__1,-2.1593314803,-0.1563913887
evo_bz__w3110d13_bz__2,-2.0969165933,-0.0525325284
evo_bz__w3110d13_bz__3,-1.8693848334,-0.5940436506
evo_bz__w3110d13_bz__4,-2.1160430138,-0.1682495269
evo_bz__c3_1_bz__5,-3.4561214701000003,0.1061598004
evo_bz__c3_1_bz__6,-3.5382495494,0.0500292255
evo_bz__g5_2_bz__1,-0.9774494597000001,0.0877712371
evo_bz__g5_2_bz__2,-1.0629357413,-0.323935641
evo_bz__g5_2_bz__3,-1.1431653036,-0.6160445257
evo_bz__g5_2_bz__4,-4.4875656416,-0.11824490230000001
evo_bz__g5_2_bz__5,-4.4011752077,-0.1399978891
evo_bz__g5_2_bz__6,-4.3813026713,0.209929407
evo_bz__w3110d13_bz__5,-1.9820253354,-0.7355983543
evo_bz__w3110d13_bz__6,-1.6982700560000001,-0.1077459936
evo_bz__a1_1_bz__1,-4.8313999887,-1.8336010179
evo_bz__a1_1_bz__2,-4.147138857,-0.0374997935
evo_bz__a1_1_bz__3,-4.9205736786,0.9752440493000001
evo_bz__a1_1_bz__4,-4.3831125091,0.1000093969
evo_bz__a1_1_bz__5,-4.9072335529,1.1630265203
evo_bz__a1_1_bz__6,-4.977862449,0.7644811554000001
evo_metab__wt__1,-5.409545466,-1.4448990407
evo_metab__del_zwf__1,-2.7851189387,-0.8288375151
evo_metab__zwf_ale1__1,-8.3665340433,-0.9866770569000001
evo_metab__zwf_ale2__1,-8.5164208119,0.9140824495000001
evo_metab__del_ppk__1,0.3280818773,0.5180497771
evo_metab__ppk_ale1__1,-1.025122494,1.4236516689
evo_metab__ppk_ale2__1,-7.1945968001,-1.0543617819
evo_metab__ppk_ale3__1,-2.3115432828999998,-0.5939391612
evo_metab__del_dapF__1,-8.2363688799,-1.7132028744
evo_metab__dapF_ale1__1,-6.8879170865,-0.8510277071000001
evo_metab__dapF_ale3__1,-3.879063344,0.4092585508
evo_metab__del_entC__1,3.0738334785,0.8226464205
evo_metab__entC_ale1__1,-1.1920270327,1.1239061935
evo_metab__entC_ale2__1,-3.7227502783,-0.7599189429000001
evo_metab__del_dgk__1,-0.1163575423,0.0509458623
evo_metab__dgk_ale1__1,-2.4376281583,1.1396869398
evo_metab__dgk_ale2__1,1.0338471139,0.2700730462
evo_metab__dgk_ale3__1,-4.441314977,0.7194369592000001
evo_metab__wt__2,2.3793998355,0.8665222372
evo_metab__del_zwf__2,-9.7880442473,-0.0774489837
evo_metab__zwf_ale1__2,-0.6898674109,1.8629732832
evo_metab__zwf_ale2__2,-1.9481320567,1.0749614241
evo_metab__del_ppk__2,5.6114056093,0.5272697808
evo_metab__ppk_ale1__2,1.6988497373,0.5217641905
evo_metab__ppk_ale2__2,-1.9522922567,0.1940165951
evo_metab__ppk_ale3__2,-5.9382580221,1.6902402354000001
evo_metab__del_dapF__2,-10.0778597909,-0.4443646375
evo_metab__dapF_ale1__2,-10.564990348,-0.4787054798
evo_metab__dapF_ale3__2,-10.900695527,-0.5673743688
evo_metab__del_entC__2,5.9262086991,1.1687399277
evo_metab__entC_ale1__2,1.9956471868,0.0954769416
evo_metab__entC_ale2__2,3.6656306958,0.2248044122
evo_metab__entC_ale3__1,-1.0549711934,0.6468837778000001
evo_metab__del_dgk__2,-0.2491368522,0.0119844988
evo_metab__dgk_ale1__2,1.4367057641,1.0920206956
evo_metab__dgk_ale2__2,-2.806057884,0.2166493046
evo_metab__dgk_ale3__2,-2.4714082875,-0.4160414716
evo_metab__wt__3,3.0301456305,0.5783768036
evo_metab__del_zwf__3,0.6076795038,1.4512405856
evo_metab__zwf_ale1__3,-1.4002287264,1.7929407924
evo_metab__zwf_ale2__3,-3.0287884622,1.3774257235
evo_metab__del_ppk__3,-0.3270004246,-0.0105144881
evo_metab__ppk_ale1__3,-2.3221593381,1.0357414092
evo_metab__ppk_ale2__3,-2.6332974385,0.8009323699
evo_metab__ppk_ale3__3,-4.7029109591000005,0.5884084310000001
evo_metab__del_dapF__3,-11.2941080775,-0.5168754157000001
evo_metab__dapF_ale1__3,-11.0903226916,-0.4661941741
evo_metab__dapF_ale3__3,-11.8945185596,-0.18736894710000002
evo_metab__del_entC__3,1.6902220815,0.7767160465
evo_metab__entC_ale1__3,0.364697837,-0.1177069605
evo_metab__entC_ale2__3,-5.5032691971,1.0402409595
evo_metab__entC_ale3__2,-6.6986201078,1.5727596460000002
evo_metab__del_dgk__3,-2.3564859834,0.8796942159000001
evo_metab__dgk_ale1__3,-3.5906909332,1.3572635480000002
evo_metab__dgk_ale2__3,-5.8946467152,1.01264373
evo_metab__dgk_ale3__3,-8.5370913402,0.24616460310000002
flag_reg__wt__1,0.5129404822,0.1308749448
flag_reg__del_fliA__1,-0.5263711039,-0.7053343208
flag_reg__del_flhC__1,-1.9593666758000001,-0.8738589515
flag_reg__del_flhD__1,-1.360812034,-1.2426992052
flag_reg__wt__2,-0.5129404822,-0.1308749448
flag_reg__del_fliA__2,-1.2183124576,-1.2618477873
flag_reg__del_flhC__2,0.42538461790000004,-0.0936254559
flag_reg__del_flhD__2,-1.4426937754,-0.59860505
flgM__27C__1,-0.5456036142,0.7605827627
flgM__27C__2,-0.4306965702,0.2406348235
flgM__27C__3,-0.18966275500000002,0.2507192394
flgM__32C__1,-0.9577023564,0.2662790823
flgM__32C__2,-1.0218162408,0.2312829164
flgM__32C__3,-1.1484925934,0.21281656100000002
flgM__37C__1,-0.6183940398000001,0.0215750756
flgM__37C__2,-0.1287725728,-0.0056850151
flgM__37C__3,0.7471666126000001,-0.0158900605
flgM__42C__1,1.4066656423000001,-0.5393520752000001
flgM__42C__2,1.0388320694,-0.6098473235
flgM__42C__3,4.2401720298,-0.7600940413
histone__untreated__1,0.3300014866,0.0088606627
histone__untreated__2,-0.9892130064,-0.1362276322
histone__untreated__3,0.6592115197,0.1273669695
histone__10ug_H2A__1,0.371077194,0.1857147015
histone__10ug_H2A__2,-0.3561755659,0.029099284200000002
histone__10ug_H2A__3,0.5556128223,0.29493238800000005
histone__50ug_H2A__1,0.751500257,0.3906756884
histone__50ug_H2A__2,0.5145141627,0.4544868823
histone__50ug_H2A__3,0.324800126,0.5030184567
histone__100ug_H2A__1,-0.0331897359,0.46775512100000005
histone__100ug_H2A__2,0.0687768536,0.4972037161
histone__100ug_H2A__3,-0.2705781561,0.5387144946
hns__del_hns_spike__1,-2.112383987,-0.4482310941
hns__del_hns_spike__2,-1.0356339299,-0.6322455618
hns__del_hns__1,-1.8096227677,-0.4279915695
hns__del_hns__2,-0.7389758498,-0.5198600232
hns__wt_spike__1,0.0019363153,-0.17571365500000002
hns__wt_spike__2,-1.1480724576,-0.7592797441
hns__wt__1,-0.4932635367,-0.31359627030000004
hns__wt__2,0.4932635367,0.31359627030000004
hns_stpA__evo100G4_delhns_delstpA__1,-3.1409953093,-0.9952230464
hns_stpA__evo100G4_delhns_delstpA__2,-3.3208292583,-1.1543319389
hns_stpA__evo100G12_delhns_delstpA__1,-3.0433349228,0.3939632706
hns_stpA__evo100G12_delhns_delstpA__2,-3.084986817,0.3274271506
hns_stpA__delhns_delstpA_delrpoS__1,-2.6210408577,-0.3866589724
hns_stpA__delhns_delstpA_delrpoS__2,-3.2054519567,0.5042763924
hns_stpA__wt__1,0.2561410384,0.1656202084
hns_stpA__wt__2,-0.2561410384,-0.1656202084
hns_stpA__delhns_delstpA__1,-3.1180689075,0.23173310560000002
hns_stpA__delhns_delstpA__2,-3.3277218463000002,0.4386848454
hu__wt_log_pH7__1,0.4365885748,-0.4106173152
hu__wt_log_pH7__2,1.2896403989,0.43228632100000003
hu__wt_log_pH7__3,0.6414552011,0.1220802253
hu__wt_lag_pH7__1,0.3254572864,0.2553943336
hu__wt_lag_pH7__2,0.4145905278,-0.031048044
hu__wt_lag_pH7__3,-0.7400478142,-0.2243462897
hu__delhupA_lag_pH7__1,-0.5824996410000001,0.550650969
hu__delhupA_lag_pH7__2,0.0205035712,0.4054663658
hu__delhupA_lag_pH7__3,-1.4738401789,-0.1717587374
hu__delhupB_lag_pH7__1,0.12957254440000002,0.41721189740000003
hu__delhupB_lag_pH7__2,0.2276669422,0.2003926983
hu__delhupB_lag_pH7__3,-0.5832367724,-0.5136066492
hu__delhupAhupB_lag_pH7__1,-0.8761104196,-0.07265293490000001
hu__delhupAhupB_lag_pH7__2,0.37717637460000003,0.06284400650000001
hu__delhupAhupB_lag_pH7__3,-0.9422384013,0.5558657174
hu__hupAE34K_hupB_lag_pH7__1,0.36728780450000004,0.27329213220000004
hu__hupAE34K_hupB_lag_pH7__2,0.6257536337,0.4224238879
hu__hupAE34K_hupB_lag_pH7__3,-0.7513358646,0.0404375253
hu__hupAE34K_delhupB_lag_pH7__1,0.0062119935000000005,0.09780596600000001
hu__hupAE34K_delhupB_lag_pH7__2,0.013623328,0.2508672212
hu__hupAE34K_delhupB_lag_pH7__3,-0.5756703469000001,0.0146656471
hu__wt_lag_pH5__1,-2.0895648452,0.6900420157
hu__wt_lag_pH5__2,-1.8167948333,0.991938783
hu__wt_lag_pH5__3,-1.3754085752,0.6702023577
hu__delhupA_lag_pH5__1,-2.120170546,0.6327234905
hu__delhupA_lag_pH5__2,-2.6748493731,0.9760486751
hu__delhupA_lag_pH5__3,-1.7059283637,0.9613207741
hu__delhupAhupB_lag_pH5__1,-1.9126886358,-0.1515422749
hu__delhupAhupB_lag_pH5__2,-2.5744168937,0.0908435451
hu__delhupAhupB_lag_pH5__3,-1.9822884788000001,0.2417675854
hu__hupAE34K_hupB_lag_pH5__1,-1.2561532952,0.5089583393
hu__hupAE34K_hupB_lag_pH5__2,-0.4058519605,0.7236193587
hu__hupAE34K_hupB_lag_pH5__3,-0.3435309529,0.7343650786
hu__hupAE34K_delhupB_lag_pH5__1,-0.3136971866,0.5289698412
hu__hupAE34K_delhupB_lag_pH5__2,-2.1040163959,0.8862857684000001
hu__hupAE34K_delhupB_lag_pH5__3,-0.7918088884000001,0.8146773651
hyperpersistence__low_GFP__1,-4.3180777223,-1.9162617176999999
hyperpersistence__wt__1,0.3584774495,-0.0749518467
hyperpersistence__high_GFP__1,-4.403220047,-1.7610023259
hyperpersistence__pth_mut__1,-0.9934919417,0.0716873215
hyperpersistence__pth_mut__2,-0.5882658154,-0.0142277041
hyperpersistence__metG_mut__1,-0.7086053236000001,0.2682462531
hyperpersistence__metG_mut__2,-0.31542950540000003,-0.1090136703
hyperpersistence__high_GFP__2,-3.8147178704,-1.4851613898
hyperpersistence__wt__2,-0.3584774495,0.0749518467
hyperpersistence__low_GFP__2,-3.350488238,-1.6839625666
kan_efg__cpxAF218Y__1,-2.4919524366,-0.463167137
kan_efg__cpxAF218Y__2,-2.9353224537,-0.4065553615
kan_efg__cyaAN600Y__1,-3.3377608703,-0.6565837224000001
kan_efg__cyaAN600Y__2,-3.30594712,-1.2190415364
kan_efg__fusAA608E__1,-1.6969861886,0.0337706305
kan_efg__fusAA608E__2,-2.8291728003000003,0.07440292300000001
kan_efg__fusAA608E_cpxAF218Y__1,-1.7355332978,0.1418328415
kan_efg__fusAA608E_cpxAF218Y__2,-2.1079998346,0.0676341275
kan_efg__fusAA608E_cyaAN600Y__1,-3.3984994759,-0.2313086574
kan_efg__fusAA608E_cyaAN600Y__2,-3.0514707171,-0.3384188602
kan_efg__fusAA608E_rpoDL261Q__1,-1.1652779601,0.1406265337
kan_efg__fusAA608E_rpoDL261Q__2,-0.9770728207,0.1966577713
kan_efg__fusAA608E_topAS180L__1,-0.6906613797000001,-0.0597201066
kan_efg__fusAA608E_topAS180L__2,-0.9849922817000001,0.1556369102
kan_efg__rpoDL261Q__1,-0.4144470388,0.010215275400000001
kan_efg__rpoDL261Q__2,-0.7652402529,-0.20376554030000002
kan_efg__wt__1,0.38922036190000003,0.0296743194
kan_efg__wt__2,-0.38922036190000003,-0.0296743194
lrp__wt_min_log__1,-0.0308803274,-0.0201290841
lrp__wt_min_log__2,0.0308803274,0.0201290841
lrp__wt_min_trans__1,-10.3659529939,-1.9560311245
lrp__wt_min_trans__2,-9.9329621385,-1.8706190639
lrp__wt_min_stat__1,-18.3423406669,-2.5079552049
lrp__wt_min_stat__2,-19.9912126687,-1.7133243949999999
lrp__wt_liv_log__1,-1.0052037158,0.3603985749
lrp__wt_liv_log__2,-1.0813782474,0.28964403780000003
lrp__wt_liv_trans__1,-9.5638139515,-0.9421866087
lrp__wt_liv_trans__2,-5.7025139018,-0.40144160560000003
lrp__wt_liv_stat__1,-19.3568387476,-4.8811071292
lrp__wt_liv_stat__2,-18.5801164813,-4.8295399179
lrp__wt_rich_log__1,-9.1304843944,-0.3850921181
lrp__wt_rich_log__2,-9.1292621671,-0.38307799810000004
lrp__wt_rich_trans__1,-12.8004085223,-1.2825611106
lrp__wt_rich_trans__2,-13.4134279614,-1.2171384165
lrp__wt_rich_stat__1,-15.1428952197,-3.3861945406
lrp__wt_rich_stat__2,-12.8250408498,-1.4564039051
lrp__dellrp_min_log__1,-0.8802551820000001,0.3378924571
lrp__dellrp_min_log__2,-0.4644152925,0.2807330926
lrp__dellrp_min_trans__1,-16.1163659972,-0.9349462794000001
lrp__dellrp_min_trans__2,-15.020908733,-1.2126934511
lrp__dellrp_min_stat__1,-18.9005446361,-2.2040981481
lrp__dellrp_min_stat__2,-19.37262297,-2.0456725709
lrp__dellrp_liv_log__1,-2.7285346866999998,-0.15566734740000002
lrp__dellrp_liv_log__2,-6.3972438151,0.0386858914
lrp__dellrp_liv_trans__1,-4.7477883009,-0.8252371356
lrp__dellrp_liv_trans__2,-4.5267792616,-0.5388052173
lrp__dellrp_liv_stat__1,-19.6116179804,-3.0054452252
lrp__dellrp_liv_stat__2,-19.5348004888,-2.2309942701
lrp__dellrp_rich_log__1,-10.0618046215,-0.2701101741
lrp__dellrp_rich_log__2,-9.221965928,-0.2965308916
lrp__dellrp_rich_trans__1,-15.4809689434,-1.6784221839
lrp__dellrp_rich_trans__2,-16.1914339931,-2.0175357742
lrp__dellrp_rich_stat__1,-15.787810779600001,-1.0941764323
lrp__dellrp_rich_stat__2,-15.5451836238,-0.5362960250000001
mazF_circuit__t0__1,-0.7803006410000001,0.0692770706
mazF_circuit__t2__1,-0.2008281415,0.1509669397
mazF_circuit__t4__1,0.6846603965,-0.7584476603
mazF_circuit__t6__1,0.6162718048,-0.6262981421
mazF_circuit__t8__1,-3.9027245552,-0.4671626837
mazF_circuit__t0__2,0.7803006410000001,-0.0692770706
mazF_circuit__t2__2,-2.8142237748000003,-0.1289441337
mazF_circuit__t4__2,-1.0977236864,-0.5495123061
mazF_circuit__t6__2,-0.22789265920000001,-0.5361523029
mazF_circuit__t8__2,-1.9715188559,-0.6335214413
mazF_ribo__emptyvec_mrna_5m__1,0.5283686227000001,-0.0024062957
mazF_ribo__emptyvec_mrna_5m__2,-0.5283686227000001,0.0024062957
mazF_ribo__mazF_mrna_5m__1,-4.2684458367,-0.3073780091
mazF_ribo__mazF_mrna_5m__2,-3.9383779929,-0.2999523608
mazF_ribo__emptyvec_total_5m__1,1.7656965021,-0.4357955545
mazF_ribo__emptyvec_total_5m__2,1.5855811031,-0.2693472219
mazF_ribo__mazF_total_60m__1,-8.8377887265,1.6226001080999999
mazF_ribo__mazF_total_60m__2,-9.1857207605,1.7162055427
mercury__ctrl_t00__1,-0.1739772783,-0.0247316798
mercury__ctrl_t10__1,0.4492588853,-0.3487560532
mercury__ctrl_t30__1,0.36326232480000004,-0.4327830784
mercury__ctrl_t60__1,-1.0333454753,-0.8417736561
mercury__hg_t10__1,-2.3449405173,-0.5844501447
mercury__hg_t30__1,-4.140774131,0.4577235965
mercury__hg_t60__1,-4.1993848931,0.0015701110000000001
mercury__pma_t10__1,-1.4927434036,0.7144542528000001
mercury__pma_t30__1,-3.0926298188,0.8226459920000001
mercury__pma_t60__1,0.9057451371,0.1882079559
mercury__ctrl_t00__2,0.2200009104,0.021453826000000002
mercury__ctrl_t10__2,0.2996288087,-0.2618166673
mercury__ctrl_t30__2,-0.0792394807,-0.9432445499000001
mercury__ctrl_t60__2,0.1156887441,-1.085034199
mercury__hg_t10__2,-2.3900019195,-0.3824087204
mercury__hg_t30__2,-4.2100089755,0.3972448548
mercury__hg_t60__2,1.0809594511,0.1388113473
mercury__pma_t10__2,-0.6598257223,0.6603285587000001
mercury__pma_t30__2,-3.0529131262,0.8738035483000001
mercury__pma_t60__2,0.6117753937,-0.1401403014
mercury__ctrl_t00__3,-0.0460236321,0.0032778538
mercury__ctrl_t10__3,0.4858875422,-0.1963258491
mercury__ctrl_t30__3,0.1383617614,-0.7451752672
mercury__ctrl_t60__3,1.8399063601,-0.8967478319000001
mercury__hg_t10__3,-1.5792520433,-0.1475899588
mercury__hg_t30__3,-3.929054547,-1.5256905074
mercury__hg_t60__3,-0.8610568519,0.019438701000000003
mercury__pma_t10__3,-1.1002809885,0.545005486
mercury__pma_t30__3,-3.1802558174,0.9618356506
mercury__pma_t60__3,0.3564723108,-0.3671393921
ml_abx__az_lolcde__1,0.2772937257,-0.8096735393000001
ml_abx__az_lolcde__2,0.32921901070000004,-0.3174030067
ml_abx__az_lolcde__3,-0.7267388442,-0.0079515009
ml_abx__b01__1,-0.9128573612,-0.578350223
ml_abx__b01__2,-0.8606619785,-0.6297800883
ml_abx__b01__3,0.1471260886,-0.5116987332
ml_abx__cro__1,-0.3024937856,-0.2869258109
ml_abx__cro__2,0.352669493,0.016229691
ml_abx__cro__3,-0.1024182226,0.5269882529000001
ml_abx__chl__1,-0.4477042902,0.40507020180000003
ml_abx__chl__2,-0.9895031471000001,0.3608342531
ml_abx__chl__3,-0.7885651495,0.4416668899
ml_abx__cip__1,0.1215157991,-0.5579510805
ml_abx__cip__2,0.6989775439,-0.215896681
ml_abx__cip__3,0.4843272013,0.1127862636
ml_abx__clr__1,0.2227680011,0.29172577320000004
ml_abx__clr__2,-0.4860788091,0.1781793226
ml_abx__clr__3,-0.7966744988000001,0.0029118129
ml_abx__cst__1,-0.2572102718,-0.7704468755
ml_abx__cst__2,0.4750066436,-0.2563663898
ml_abx__cst__3,0.8912884722000001,-0.093186001
ml_abx__ctrl__1,0.0551409096,-0.43627981520000003
ml_abx__ctrl__2,0.0214022869,-0.2799651752
ml_abx__ctrl__3,0.24933268690000002,-0.1604211444
ml_abx__ctrl__4,-0.0344341288,0.061134858800000004
ml_abx__ctrl__5,-0.08394947,0.35739363430000004
ml_abx__ctrl__6,-0.2074922847,0.45813764170000004
ml_abx__dox__1,1.6989303768,0.4187996912
ml_abx__dox__2,1.0697373834,0.40870101740000003
ml_abx__dox__3,0.5610011984000001,0.43434038080000004
ml_abx__glob__1,-0.2043244706,-0.7847307267
