,A,CdaR
hot_tale__hot_ale10_44c__2,2.190391450817424,1.589639195499999
hot_tale__hot_ale16_30c__1,0.0240826784891606,1.0038998514999995
hot_tale__hot_ale16_30c__2,0.3483700513231964,1.1191197454999997
hot_tale__hot_ale16_37c__1,0.3849498329625174,0.9399791504999996
hot_tale__hot_ale16_37c__2,0.7841491989762244,1.2248829904999998
hot_tale__hot_ale16_44c__1,1.7230551727292402,1.4195319024999993
hot_tale__hot_ale16_44c__2,1.2595048344244508,1.3642368255000001
pdhr_ale__pdhR-13_51__1,1.1160288871418418,0.6447957324999996
pdhr_ale__pdhR-13_51__2,1.1544970739442375,0.8367466764999998
pdhr_ale__pdhR-14_46__1,1.5330396364491263,0.8419922424999995
pdhr_ale__pdhR-14_46__2,1.9517265030899624,0.7839590734999997
pdhr_ale__pdhR-15_51__1,1.086047502393226,0.4090084774999996
pdhr_ale__pdhR-15_51__2,1.6051961398326955,0.4882908444999998
pdhr_ale__pdhR-16_49__1,2.136940725288087,0.9038079904999998
pdhr_ale__pdhR-16_49__2,1.9234692670314169,0.9294151514999998
tcs__del_atoC_LiAcet__1,1.3172876170221428,1.2735582594999997
tcs__del_atoC_LiAcet__2,1.3556385937742528,1.4519516434999993
tcs__del_atoC_LiCl__1,1.826978601758228,1.2383114314999997
tcs__del_atoC_LiCl__2,1.8862810416121392,1.1962322654999995
tcs__del_atoC_m9__1,1.5020931970154685,1.3781206435
tcs__del_atoC_m9__2,1.3991126103906453,1.2501706584999996
tcs__del_baeR_etoh__1,10.335559591288654,2.0857787135
tcs__del_baeR_etoh__2,10.242649397405906,2.2919669265000002
tcs__del_baeR_lb__1,9.02240114319658,2.1062421455
tcs__del_baeR_lb__2,8.71965257565644,2.0053350035
tcs__del_btsR_01xlb__1,3.282224252372769,0.8705703184999996
tcs__del_btsR_01xlb__2,3.215678203425937,0.8514751724999998
tcs__del_btsR_lb__1,5.695972072774354,3.1290256555000004
tcs__del_btsR_lb__2,5.927114387196246,3.2449160505000005
tcs__del_btsR_pyruvate__1,3.24793910108253,0.8151494554999998
tcs__del_btsR_pyruvate__2,3.04072755877194,0.6686356794999999
tcs__del_cpxR_etoh__1,10.145688225081782,2.4927545204999992
tcs__del_cpxR_etoh__2,9.796823581036854,2.7281195605
tcs__del_cpxR_lb__1,10.195265477455225,2.3763322954999992
tcs__del_cpxR_lb__2,10.298942126072973,2.1380761465
tcs__del_cusR_CuSO4__1,9.001087591073421,2.2385200734999997
tcs__del_cusR_CuSO4__2,8.886778537599794,2.2088110674999992
tcs__del_cusR_lb__1,14.495982567288443,3.8740124385
tcs__del_cusR_lb__2,14.458102921826052,3.8131091735000004
tcs__del_kdpE_01-kcl__1,1.7257273104764062,0.6617990824999995
tcs__del_kdpE_01-kcl__2,1.1897508235933565,0.6991163964999996
tcs__del_kdpE_115-kcl__1,0.7826473326453245,0.13396808149999995
tcs__del_kdpE_115-kcl__2,1.1622968066151518,0.2556265914999996
tcs__del_phoB_m9__1,1.4996578813671495,0.8425309854999998
tcs__del_phoB_m9__2,1.166347273065332,0.8614457965000001
tcs__del_phoB_m9p__1,2.630880194305752,3.0423841045
tcs__del_phoB_m9p__2,2.727785855854072,3.1662293495
tcs__del_rcsB_etoh__1,8.571348607693265,2.1211769635
tcs__del_rcsB_etoh__2,8.412965492532573,2.3752434025
tcs__del_rcsB_lb__1,9.06316858052732,2.7579088974999992
tcs__del_rcsB_lb__2,8.931162375821632,2.6943694444999995
tcs__del_zraR_lb__1,4.615886274615949,3.1236021164999985
tcs__del_zraR_lb__2,4.07410162842053,3.0702005875
tcs__del_zraR_zncl2__1,7.23003930418667,2.6961603384999995
tcs__del_zraR_zncl2__2,6.953460109976345,2.7829683555000004
tcs__wt_01-kcl__1,2.2215741586516784,0.8628502114999996
tcs__wt_01-kcl__2,2.3735844467648324,0.5739705104999997
tcs__wt_01xlb__1,3.410019299659705,0.5952732744999998
tcs__wt_01xlb__2,3.3992053160557867,0.5261024994999994
tcs__wt_115-kcl__1,0.9500189959209888,0.3391155914999997
tcs__wt_115-kcl__2,0.7756373832354275,0.27015867549999983
tcs__wt_CuSO4__1,7.750338307751037,3.0872365995
tcs__wt_CuSO4__2,8.236092527996911,3.1444732805
tcs__wt_etoh__1,6.410095717672467,2.5505867874999995
tcs__wt_etoh__2,6.037914481969351,2.6746750284999994
tcs__wt_lb__1,6.051442182889627,1.5916587215
tcs__wt_lb__2,6.447112941268665,1.8986908295
tcs__wt_LiAcet__1,1.817916094907872,1.1523201814999997
tcs__wt_LiAcet__2,1.3622347718346206,1.2404905814999996
tcs__wt_LiCl__1,1.5540540212249507,1.1259648564999996
tcs__wt_LiCl__2,1.2674961730329175,1.0900039684999996
tcs__wt_m9p__1,2.860581286487152,2.4781720955
tcs__wt_m9p__2,2.607198140038369,2.5637549744999997
tcs__wt_pyr__1,4.13672618544715,0.7182001895000001
tcs__wt_pyr__2,3.925473064504617,0.5606202314999997
tcs__wt_zncl2__1,4.691563445052278,2.3126343444999997
tcs__wt_zncl2__2,4.917229866645858,2.4034470765
ros_tale__0_0_0pq__1,0.9103153788983755,0.08628359949999975
ros_tale__0_0_0pq__2,0.9550314460242676,0.022344784499999548
ros_tale__0_0_250pq__1,2.2496101041955923,0.12727393549999946
ros_tale__0_0_250pq__2,2.363355889286201,0.19338210249999974
ros_tale__1_mid_250pq__1,-0.0482947573886513,0.1986173284999997
ros_tale__1_mid_250pq__2,0.2306503316924263,0.20546908949999976
ros_tale__1_0_0pq__3,0.3449653202256278,0.20870168549999946
ros_tale__1_0_0pq__4,0.4434429106525682,0.1676494854999997
ros_tale__1_0_250pq__1,0.0898832993331835,-0.08718342250000033
ros_tale__1_0_250pq__2,0.3480708684030358,-0.08044732550000022
ros_tale__1_0_750pq__1,0.0337761973433582,0.9402934424999998
ros_tale__1_0_750pq__2,0.1841675735213861,0.8269307394999998
ros_tale__1_1_0pq__1,0.2892109227420062,0.2110434874999996
ros_tale__1_1_0pq__2,0.2876937531387314,0.4351630834999996
ros_tale__1_1_250pq__1,0.0154924690099316,0.15536419049999986
ros_tale__1_1_250pq__2,0.4517471104337869,-0.16351448750000008
ros_tale__1_1_750pq__1,0.8262088034917194,0.09168869449999972
ros_tale__1_1_750pq__2,0.8171408475216897,0.17026852749999974
ros_tale__1_2_0pq__1,0.8039723890528597,1.0504079854999997
ros_tale__1_2_0pq__2,-0.0996079149399725,1.3803582934999996
ros_tale__1_2_250pq__1,0.6534153002924694,1.2473843734999996
ros_tale__1_2_250pq__2,1.0105891646744,1.1361537734999998
ros_tale__1_2_750pq__1,0.8415282107889993,1.1805435594999998
ros_tale__1_2_750pq__2,0.7999737808680919,1.5632648104999998
ros_tale__1_3_0pq__1,1.3530144589496922,0.0775804154999995
ros_tale__1_3_0pq__2,1.6209740307233544,-0.10911302550000056
ros_tale__1_3_250pq__1,1.232868787186171,0.5905746595000001
ros_tale__1_3_250pq__2,1.9121084886996045,0.9748200684999996
ros_tale__1_3_250pq__3,1.7469233250609164,1.0913328594999996
ros_tale__1_3_250pq__4,1.8497097357573264,1.3421705564999995
ros_tale__1_3_750pq__1,1.426838292279522,0.9192827444999998
ros_tale__1_3_750pq__2,1.1922137775911583,0.3845423074999999
ros_tale__1_4_0pq__1,2.2493918379496494,0.9008808714999996
ros_tale__1_4_0pq__2,1.6147847748051647,0.8291146964999996
ros_tale__1_4_250pq__1,1.4326622405759994,0.5313810324999997
ros_tale__1_4_250pq__2,1.974469177741552,0.9542854204999998
ros_tale__1_4_750pq__1,1.780064629953201,0.5486022784999998
ros_tale__1_4_750pq__2,1.5537405260406962,0.9409591544999998
ros_tale__1_4_750pq__3,1.7519663891268047,0.9171138004999996
ros_tale__1_4_750pq__4,1.3301263714846647,1.0176170994999998
ros_tale__2_mid_250pq__1,1.6068158975513829,0.47946320950000004
ros_tale__2_mid_250pq__2,0.6798039037989841,0.3059237534999997
ros_tale__2_0_0pq__1,0.8445250700852931,0.4392356274999996
ros_tale__2_0_0pq__2,0.9672691987607088,0.5690947474999994
ros_tale__2_0_250pq__1,-0.0883394696538855,-0.09593926850000044
ros_tale__2_0_250pq__2,0.4627900184666651,0.16861149049999954
ros_tale__2_0_750pq__1,1.3712367368490672,0.7370287964999997
ros_tale__2_0_750pq__2,1.425704794752637,0.6195613394999997
ros_tale__2_1_0pq__1,-0.7582479780660824,0.8612586245
ros_tale__2_1_0pq__2,-0.5784364690104504,0.6827847064999997
ros_tale__2_1_250pq__1,0.4808056643001069,0.12314994049999985
ros_tale__2_1_250pq__2,0.934501344836361,0.06419999049999969
ros_tale__2_1_750pq__1,0.1511577403134054,0.6072919654999995
ros_tale__2_1_750pq__2,0.2251237847184438,0.4268676384999997
ros_tale__2_1_750pq__3,-0.4366879421413288,0.7913505634999995
ros_tale__2_2_0pq__1,-0.9440574768543551,1.1138360424999996
ros_tale__2_2_0pq__2,-0.0334170995131462,1.1882183694999997
ros_tale__2_2_250pq__1,-1.4843235166995803,1.1629740114999998
ros_tale__2_2_250pq__2,-0.8839942938276812,1.0034131314999994
ros_tale__2_2_750pq__1,-0.600752094498301,1.1149471744999997
ros_tale__2_2_750pq__2,-0.3604992493048446,1.4358904944999995
ros_tale__2_3_0pq__1,-0.1949557899363786,0.8765373004999994
ros_tale__2_3_0pq__2,0.233204896417375,0.6572263934999998
ros_tale__2_3_250pq__1,0.0325047465965513,1.0160114414999994
ros_tale__2_3_250pq__2,-0.8319216634433572,1.1055008045000003
ros_tale__2_3_750pq__1,0.4202479615503328,1.2074075414999998
ros_tale__2_3_750pq__2,0.4985625691137892,1.1201546484999998
ros_tale__3_0_0pq__1,-0.0763107895808945,1.1278931455
ros_tale__3_0_0pq__2,0.034826375641172,1.2296799244999996
ros_tale__3_0_250pq__1,1.0847367559405183,1.3830518805
ros_tale__3_0_250pq__2,0.2643890167295489,1.3547247994999996
ros_tale__3_0_750pq__1,2.8513132348993486,0.07853573449999995
ros_tale__3_0_750pq__2,2.916971674443663,0.08214472349999946
ros_tale__3_1_0pq__1,0.5436719629894223,0.9750907804999996
ros_tale__3_1_0pq__2,-0.8092698073176307,0.9085675904999996
ros_tale__3_1_250pq__1,-0.789405662977621,0.8048252824999995
ros_tale__3_1_250pq__2,-0.7417202402796264,1.0664285744999995
ros_tale__3_1_750pq__1,-0.8759001772513512,0.8935490084999995
ros_tale__3_1_750pq__2,-1.4850062902638663,1.1462314484999996
ros_tale__3_2_0pq__1,1.8157120587626367,2.8032926885
ros_tale__3_2_0pq__2,1.7055244939151175,2.8644631034999994
ros_tale__3_2_0pq__3,1.265348407474708,3.0193902185000003
ros_tale__3_2_0pq__4,1.4922344358194246,3.1729937175
ros_tale__3_2_250pq__1,0.2951162196800148,1.1810674944999997
ros_tale__3_2_250pq__2,0.4379445292264577,1.4799386754999997
ros_tale__3_2_750pq__1,0.1194191712643656,0.6339724884999995
ros_tale__3_2_750pq__2,-0.5454232384485443,0.5064713934999996
ros_tale__3_3_0pq__1,0.8181215652779543,1.1401955905
ros_tale__3_3_0pq__2,0.8270394200302431,1.3204595324999997
ros_tale__3_3_0pq__3,1.2966879373301397,1.3523837734999995
ros_tale__3_3_0pq__4,1.3129694599150763,1.5486368634999996
ros_tale__3_3_250pq__1,0.0571170533728629,0.7803315094999999
ros_tale__3_3_250pq__2,-0.0462094611426741,0.4603158365
ros_tale__3_3_750pq__1,-0.2769550342043079,0.6313921804999998
ros_tale__3_3_750pq__2,-0.3801151249005324,0.6157529254999998
ros_tale__3_4_0pq__1,0.8331445587368834,0.8535720984999995
ros_tale__3_4_0pq__2,0.6181928339792928,1.0970054564999998
ros_tale__3_4_250pq__1,0.2034391730625813,1.0251627314999996
ros_tale__3_4_250pq__2,0.5322983413874511,1.1582384334999998
ros_tale__3_4_750pq__1,1.463963841339957,1.0223605895
ros_tale__3_4_750pq__2,0.7998612754564021,0.8835376144999998
pcoli__atASMT_325G__1,1.0391602180121209,0.8788467965000001
pcoli__atASMT_325G__2,1.590515187598924,0.8024954034999996
pcoli__bpTDC__1,1.6334428886912593,0.6724527954999995
pcoli__bpTDC__2,1.6613573132995172,0.7551729554999995
pcoli__BRCA__1,0.7763729093535607,0.6768490904999998
pcoli__BRCA__2,0.7543466305493912,0.7922163054999998
pcoli__BRCActrl__1,1.700458505336894,0.5364866495
pcoli__BRCActrl__2,1.9946109495997968,0.34762271449999993
pcoli__BRCAswap__1,1.1127623366156514,0.6442309954999996
pcoli__BRCAswap__2,1.527943195296071,0.5675698984999995
pcoli__btAANAT__1,1.0531679772404965,0.7065879764999998
pcoli__btAANAT__2,1.461467078394699,0.6110355284999995
pcoli__btASMT__1,0.4739752914878441,0.18756572549999986
pcoli__btASMT__2,0.4621793258911952,0.4011724645000001
pcoli__CC1__1,1.647813242510085,0.9327926284999996
pcoli__CC1__2,0.9897310679018978,0.4312158674999997
pcoli__ccCOMT__1,1.071471531649354,0.4703529144999998
pcoli__ccCOMT__2,0.7161614772334006,0.6646441564999996
pcoli__ckDDC__1,2.550005882762406,0.8601295314999997
pcoli__ckDDC__2,2.7179295756881863,0.8723755084999998
pcoli__CNTF_belt__1,0.9883941097640564,0.3717123824999997
pcoli__CNTF_belt__2,0.4630480797452291,-0.19360138750000025
pcoli__cobPNMT__1,1.060425862261721,0.4666003984999998
pcoli__cobPNMT__2,1.1175584837421078,0.29231685649999983
pcoli__cvPhhB__1,0.2678594451413763,0.9057675405
pcoli__cvPhhB__2,1.025815467974179,1.0784002374999997
pcoli__ggAANAT__1,0.4647097003769785,0.6837509694999997
pcoli__ggAANAT__2,0.6850006502374686,0.7189679084999998
pcoli__ggTPH__1,1.30198229281762,0.8495450864999996
pcoli__ggTPH__2,1.0015673945999048,1.0257066684999998
pcoli__hsAANAT__1,2.144847040477504,0.5360466934999994
pcoli__hsAANAT__2,1.8529366289833047,0.2954281474999996
pcoli__hsASMT__1,1.2757608388805088,0.7283955664999997
pcoli__hsASMT__2,1.502219484496762,0.6280718964999998
pcoli__hsPNMT_mb__1,1.183813523346397,0.8057522504999994
pcoli__hsPNMT_mb__2,1.3131795755713929,0.7208602104999997
pcoli__hsTPH__1,0.3610349083770323,0.6766692664999998
pcoli__hsTPH__2,0.3177578518524944,0.6423043814999998
pcoli__hsTPH_E2K__1,1.1514556752465224,0.4698426404999996
pcoli__hsTPH_E2K__2,1.4336959391377633,0.3466001864999999
pcoli__hsTPH_E2K_N91I_P99C__1,0.2679449147670211,0.6536501695000001
pcoli__hsTPH_E2K_N91I_P99C__2,0.626506657075227,0.7455165004999995
pcoli__hsTPH_N158trunc__1,2.151938828734419,0.9338618414999996
pcoli__hsTPH_N158trunc__2,2.406773986992515,0.7146824914999996
pcoli__hsTPH_N174trunc__1,1.0144607599034647,1.0072974384999998
pcoli__hsTPH_N174trunc__2,1.1515246338348857,0.6792580294999997
pcoli__hsTPH_Ntermtrunc__1,2.564417480389649,0.7502757774999997
pcoli__hsTPH_Ntermtrunc__2,1.165058004906436,0.3504430424999998
pcoli__hsTPH1__1,1.5633465981581811,0.5308606584999995
pcoli__hsTPH1__2,1.5165306983093183,0.4609159564999996
pcoli__MBP__1,1.762004358915208,0.9151186454999998
pcoli__MBP__2,1.6709498841973496,0.8959109434999997
pcoli__msCOMT__1,1.1262136923170942,1.0758428655
pcoli__msCOMT__2,0.5926179542173443,0.7504972634999998
pcoli__ocAANAT__1,0.2532269645450741,0.6353417324999997
pcoli__ocAANAT__2,0.7485114567007369,0.3589568924999997
pcoli__osTDC_K374H__1,1.6212722402306303,0.3791470745000001
pcoli__osTDC_K374H__2,2.0012727200064364,0.3055645695
pcoli__osTDC_K374L__1,1.0272328590763082,0.9056177434999996
pcoli__osTDC_K374L__2,1.426334390382727,0.8802502445
pcoli__osTDC_K374Q__1,1.1970021323709232,0.3500220284999997
pcoli__osTDC_K374Q__2,1.5675614251797612,0.5054679954999997
pcoli__osTDC_L360V__1,0.9792309893813615,0.6422693254999996
pcoli__osTDC_L360V__2,1.793912356949788,0.5725387374999995
pcoli__pmTPH__1,0.8809544290722036,0.8009930394999998
pcoli__pmTPH__2,1.3028422981544905,0.5968346084999996
pcoli__RFC__1,0.5233318871574948,0.6601654254999998
pcoli__RFC__2,0.8872881644017503,0.6482369944999999
pcoli__RFCctrl__1,1.974677597539004,0.7450668484999996
pcoli__RFCctrl__2,2.512755006846125,0.8102960434999997
pcoli__RFCnopause__1,2.382050881610851,0.8621874324999999
pcoli__RFCnopause__2,2.2594813939322576,0.4380072464999998
pcoli__RFCpluspause__1,2.2576074549233103,0.8844224574999995
pcoli__RFCpluspause__2,2.7233212249997814,0.8771494684999999
pcoli__rnCOMT_sol__1,1.9604621959328512,0.5300892484999995
pcoli__rnCOMT_sol__2,2.24001498073198,0.6421763374999996
pcoli__rnPNMT__1,0.7729334490303832,0.3757850114999997
pcoli__rnPNMT__2,1.0401281740491788,0.23929081849999975
pcoli__rnTDC__1,0.6812417726407054,0.6407328734999997
pcoli__rnTDC__2,0.7630705937783478,0.7072291995000001
pcoli__rnTDC_trunc__1,0.9682085455196991,0.8704938414999996
pcoli__rnTDC_trunc__2,1.2486521865575506,0.9340614045000001
pcoli__saCOMT_T2A__1,0.9090573415781584,1.0879030694999998
pcoli__saCOMT_T2A__2,0.8700629302327306,0.9082754024999996
pcoli__sfCOMT__1,0.2021062955750581,0.3063906694999998
pcoli__sfCOMT__2,0.7007495738151103,0.5724335345
pcoli__sgAANAT_D63G__1,1.0609478723136423,1.0402814704999996
pcoli__sgAANAT_D63G__2,0.8013440964890873,0.42447599449999984
pcoli__ssDDC__1,0.9433742596548128,1.1150279074999996
pcoli__ssDDC__2,1.2631620459529325,0.7031498454999996
pcoli__TP53B__1,1.2464446543048964,0.8318534944999998
pcoli__TP53B__2,1.5331299307588515,0.9860541264999996
pcoli__WT__1,2.014709687715933,0.4765445534999997
pcoli__WT__2,1.957241496526209,0.7686227214999994
cck__glu_ale4__1,1.038578368693608,0.07417206449999991
cck__glu_ale4__2,1.4840845336511088,-0.0060542275000003976
cck__cck_ale1__1,0.5875609083819515,-0.06836845850000017
cck__cck_ale1__2,1.121221274279958,0.11927102649999945
cck__cck_ale2__1,0.7796555145615287,-0.3365141235000002
cck__cck_ale2__2,1.0077503453249737,-0.04911390250000025
cck_pgi__gmos_delpgi__1,1.52062629922181,0.7812026234999996
cck_pgi__gmos_delpgi__2,2.452148118060316,1.4980914844999995
cck_pgi__pgi_ale1__1,5.7406223417052615,1.4587596324999996
cck_pgi__pgi_ale1__2,5.860633865821212,1.2818678594999997
cck_pgi__pgi_ale2__2,2.121793755712744,1.0196456224999997
cck_pgi__pgi_ale3__1,1.945679121468506,0.8628490724999995
cck_pgi__pgi_ale3__2,2.1875596394485384,0.8152948274999998
cck_pgi__pgi_ale4__1,3.423704624515244,0.8791372254999996
cck_pgi__pgi_ale4__2,3.4737985444512827,0.4796750324999994
cck_pgi__pgi_ale4__3,3.11499121369043,0.5052773614999997
cck_pgi__pgi_ale5__1,2.124574245778405,0.9675652244999996
cck_pgi__pgi_ale5__2,1.5590942255037314,1.2250256834999995
cck_pgi__pgi_ale6__1,3.0083455105961123,0.8341763464999996
cck_pgi__pgi_ale6__2,2.994012303542952,0.6617577144999998
cck_pgi__pgi_ale7__1,1.7627883927147208,0.9723893244999996
cck_pgi__pgi_ale7__2,0.8965084361957645,0.44647169149999977
cck_pgi__pgi_ale8__1,1.2510378798490418,0.2446469615
cck_pgi__pgi_ale8__2,1.1338828976014188,0.3911079274999998
cck_sdh__gmos_delsdhCB__1,3.3906482257354518,0.6216701204999997
cck_sdh__gmos_delsdhCB__2,2.619415378896486,0.5054109754999998
cck_sdh__sdh_ale1__1,2.1503567211161543,0.2263273994999997
cck_sdh__sdh_ale1__2,1.2086296263461471,0.2698955264999996
cck_sdh__sdh_ale2__1,1.2240568041054791,0.03473155149999973
cck_sdh__sdh_ale3__2,1.4086317132622836,0.30605272049999943
cck_sdh__sdh_ale3__1,1.7240760278285256,0.4869343854999997
cck_sdh__sdh_ale3__3,1.2262620686325798,0.17992374449999993
cck_pts__gmos_delptsHIcrr__2,4.582038232343393,1.5161587564999994
cck_pts__gmos_delptsHIcrr__1,4.052508381949716,1.2235024424999996
cck_pts__pts_ale1__2,1.3987559461280044,0.39116658249999947
cck_pts__pts_ale1__1,1.092580617494156,0.2196510844999997
cck_pts__pts_ale2__2,0.9698306790294444,0.0587487904999997
cck_pts__pts_ale2__1,0.8404721101045476,-0.2174673165000005
cck_pts__pts_ale3__2,0.6069971006116393,-0.1659646235000003
cck_pts__pts_ale3__1,0.7583164365986541,-0.01887268950000021
cck_pts__pts_ale4__2,0.2527570699242993,0.07136507450000007
cck_pts__pts_ale4__1,0.3969235029995215,-0.2386843445000002
cck_gnd__gmos_delgnd__1,2.051822761482065,0.3730793564999999
cck_gnd__gmos_delgnd__2,2.6827433117935136,-0.07633267650000031
cck_gnd__gnd_ale1__1,0.7389537053955878,-0.18427101350000008
cck_gnd__gnd_ale1__2,0.2798720367459407,-0.15386592550000033
cck_gnd__gnd_ale2__1,0.2424078149118079,-0.3106989585000002
cck_gnd__gnd_ale2__2,0.0557871251213624,-0.03991964350000021
cck_gnd__gnd_ale3__1,0.4284289029509371,0.09335106649999993
cck_gnd__gnd_ale3__2,0.7967716237863252,-0.15060150350000034
cck_tpiA__gmos_deltpiA__1,2.740296635964868,2.0034379745
cck_tpiA__gmos_deltpiA__2,4.1654704048584446,2.2589821574999998
cck_tpiA__tpiA_ale1__1,1.490696675249332,0.8219297654999997
cck_tpiA__tpiA_ale1__2,1.1547590757692303,0.6983056445
cck_tpiA__tpiA_ale2__1,1.762498363421555,1.6014447164999996
cck_tpiA__tpiA_ale2__2,1.52807700279315,1.3590456724999995
cck_tpiA__tpiA_ale3__1,1.2104415732671858,0.8112295474999995
cck_tpiA__tpiA_ale3__2,0.9532909078363144,0.9794645104999996
cck_tpiA__tpiA_ale4__1,1.0530786404141508,0.7164651174999999
cck_tpiA__tpiA_ale4__2,1.1144878131558529,1.0559989754999997
acid_tale__acid_ale1_pH7__1,0.8681927034994288,-0.17555012650000054
acid_tale__acid_ale1_pH7__2,0.7444572831824147,-0.09358897350000016
acid_tale__acid_ale1_pH5__1,1.1737180463081671,-0.1007683875000005
acid_tale__acid_ale1_pH5__2,1.497681746915375,-0.02895819850000025
acid_tale__acid_ale2_pH7__1,1.284034988913882,0.5002361874999997
acid_tale__acid_ale2_pH7__2,1.092326541105506,0.3045993224999997
acid_tale__acid_ale2_pH5__1,0.4739359786749258,0.09937052749999964
acid_tale__acid_ale2_pH5__2,0.851298017403593,-0.15339823550000053
acid_tale__low_Mg_ale_pH7__1,1.7215826521745765,0.5933240504999997
acid_tale__low_Mg_ale_pH7__2,1.4949294163927531,0.2391209634999996
acid_tale__low_Mg_ale_pH5__1,0.342934829110756,0.6279909054999995
acid_tale__low_Mg_ale_pH5__2,0.7489267197777052,0.3444704864999997
acid_tale__MES_ale_pH7__1,0.903971361360305,0.3711030604999999
acid_tale__MES_ale_pH7__2,1.062124255961687,0.5242472754999996
acid_tale__MES_ale_pH5__1,0.8508859720202843,0.34623415449999984
acid_tale__MES_ale_pH5__2,0.9820659589899802,0.3853928104999995
acid_tale__gmos_pH7__1,1.1937113763369225,0.3848943424999995
acid_tale__gmos_pH7__2,1.1199343296194642,0.3707815294999994
acid_tale__gmos_pH5__1,1.2836663866116889,0.5169793124999997
acid_tale__gmos_pH5__2,0.9454309690491796,0.29729258749999943
adnB__wt_adn__1,-0.3325730042930093,2.1291865025
adnB__wt_adn__2,-0.4060077898030718,1.3513641174999993
adnB__delydhB_adn__1,0.923136759973222,1.4081376795000011
adnB__delydhB_adn__2,0.6954405190828494,2.0922160215
ytf2__wt_glc__1,0.9519098762538932,0.8637990224999998
ytf2__wt_glc__2,0.1491869984067494,0.7181313784999999
ytf2__ybcM_glc__1,1.5631603085566457,0.5872311104999994
ytf2__ybcM_glc__2,1.6391193326948277,0.6455812474999996
ytf2__ydhB_glc__1,1.4957341857134947,0.6956498994999998
ytf2__ydhB_glc__2,1.3616265217340529,0.6128667404999995
ytf2__yfeC_glc__1,1.2292969495353676,0.8309328694999998
ytf2__yfeC_glc__2,2.025329296416495,0.7683121964999997
ytf2__yciT_glc__1,0.5327762582956385,0.7394695604999995
ytf2__yciT_glc__2,0.8249222006747126,1.0289913395000003
ytf2__ydiZ_glc__1,0.5921476838112533,0.9923500164999997
ytf2__ydiZ_glc__2,0.7439433389991222,1.1896577224999998
ytf2__ynfL_glc__1,1.1339803256949148,1.0478384774999996
ytf2__ynfL_glc__2,1.170689036836393,0.9188589864999996
ytf3__wt_glc2__1,1.707843062950617,1.0071324404999995
ytf3__wt_glc2__2,1.1336258576515166,1.2940040954999996
ytf3__wt_pH7_lactate__1,1.309285059366776,1.1403365004999997
ytf3__wt_pH7_lactate__2,1.2724663431400252,1.2384474194999997
ytf3__wt_pH55_lactate__1,0.9160136712506052,0.5307937694999998
ytf3__wt_pH55_lactate__2,1.2603846100384897,0.7875246714999999
ytf3__wt_pH55_HCl__1,0.7682001612140712,0.9642161014999996
ytf3__wt_pH55_HCl__2,1.3579257498549273,1.1415839444999998
ytf3__dyieP_pH7__1,1.1250346442780703,1.0661252174999998
ytf3__dyieP_pH7__2,1.1601000716017509,1.1990979954999998
ytf3__dyieP_pH55__1,0.5632370495807109,0.8063725314999997
ytf3__dyieP_pH55__2,1.0340401073642385,1.2358963714999995
minicoli__aldA_f1c2__1,6.664503917710522,1.8133446253671268
minicoli__aldA_minE__1,5.055735914372642,1.2357808184202337
minicoli__mg1655_glc__1,-0.8754602603472241,1.3130984095166176
minicoli__mg1655_glc__2,-0.3375820508819472,1.1352184771640403
minicoli__minE_cyt__1,4.510231672688095,4.023684364488491
minicoli__minE_cyt__2,3.850172221757833,3.5564851412037903
minicoli__minE_fruc__1,5.931325410023243,3.405487374461852
minicoli__minE_fruc__2,5.448930228317514,3.28557515402996
minicoli__minE_glc__1,3.575760325278456,2.6154260297592264
minicoli__minE_glc__2,3.7995314384042898,2.244105079517815
minicoli__minE_glyc__1,10.078128912494735,3.286446229630936
minicoli__minE_glyc__2,13.32801293805968,3.647453972677905
minicoli__minE_Fe_starve__1,4.238495444825037,2.4330224902145683
minicoli__minE_Fe_starve__2,4.213570345554066,2.4726072876350864
minicoli__minE_LB__1,3.7824090399476153,0.5709799880861044
minicoli__minE_LB__2,3.728002469894353,0.5846942197875316
minicoli__minE_N_starve__1,5.609765451886846,1.6143032468110583
minicoli__minE_N_starve__2,4.804897675731855,1.187303386479086
minicoli__minE_osm__1,4.563256441612559,2.9676340453513985
minicoli__minE_osm__2,4.419341919774539,3.1747958537064287
minicoli__minE_ph5__1,5.610908792718087,1.2324219686117548
minicoli__minE_ph5__2,5.343761410294662,1.4804290938860056
minicoli__minE-pyr__1,11.11569678235088,4.359803302355854
minicoli__minE-pyr__2,12.52865246511049,3.654500912743142
minicoli__minE_sorb__1,5.697196534435498,4.1254238199441335
minicoli__minE_sorb__2,5.758384390605479,4.006486490645136
minicoli__minE_urid__1,5.07943432115428,3.0312654777132497
minicoli__minE_urid__2,4.775074602419461,3.1455614003169003
minicoli__W3110_cyt__1,0.6002125558818291,3.29579498759706
minicoli__W3110_cyt__2,0.7992236841432213,3.5256884553526713
minicoli__W3110_glc__1,1.4365591185833744,2.780968747492468
minicoli__W3110_glc__2,-0.9659871934759074,1.938914954417231
minicoli__W3110_glyc__1,3.546827564689392,3.6168558224480116
minicoli__W3110_glyc__2,3.4197908561514283,3.4889788409767566
minicoli__W3110_Fe_starve__1,-0.257151953155521,1.1294850190921086
minicoli__W3110_Fe_starve__2,-0.5495294100054442,1.0054227228074044
minicoli__W3110_LB__1,0.6955509043835528,2.6255281628578224
