,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
rhaS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
thiM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhfG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybjP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
chaB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gshA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygjJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybjL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gntK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yliG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gatR_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mdtG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ftsH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ascG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hcaR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
narU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hslV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pth,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yciK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydjE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mcrB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ais,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfdZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfcJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhgF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sohB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
idnT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rssB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjiY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yrfF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjhF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rnt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
napF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhhY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dkgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
amyA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dpbA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhhN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaaU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
degQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rdoA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhhQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygbN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pinE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pck,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
norV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
htrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygbJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
coaE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yedQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhbQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fsaA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rumA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
erfK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhbU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glnB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
soxS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ansA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aroF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhcF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqjF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rhsE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
speE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
prpB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ykgJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
argU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
grxC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygjQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fepB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
garD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nrdD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygjR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fur,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
thiG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
osmB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nanR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
soxR,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ychF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hslJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ppa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrlG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycgN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
secE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpsG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
otsB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycgY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybhM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nlpI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybjO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rmf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjjV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycaL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrnH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ibpB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rluB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycaI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrlH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ftsN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yciS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycbK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrfH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cutA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
perR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpsA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cusR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycbW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rimL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mdoB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uspG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycdN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynfA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
oxyR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rplY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fkpB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybeQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
araE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ssrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqjG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
argD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hyaA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhaH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rnk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aroK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ghrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fixC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mgsA,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
glnL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
valV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sdaA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gadB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fruL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeeI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
exuR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hdhA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lpd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
asnV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tnaC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pdxY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yejH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqhH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ptsG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yadK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
intB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gmr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
malE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cpdA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
macA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ymjA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
torT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yacG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeeA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uspE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fdnG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
trmU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yejG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydaO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yadS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydaG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ylcE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xylB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
apbE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uspF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ackA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yggD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygiR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yncJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
narQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydeO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynjF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yddE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ttdA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eutR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yddM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glpD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yehS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yoaF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cspD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fdhD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yihN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yoaA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycaC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aldB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
zraS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nudB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yebR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfeC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nrfA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cpsG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yohL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
srmB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tktB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pyrG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cspG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
trxC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pfkA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gcvA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
intZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
metZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
edd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gcvP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sscR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaeQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ylbE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
speB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
idnK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
proL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ylbF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
phnL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
somA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
argW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
renD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nrdG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycbZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yibK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybcK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfbS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eutB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rhoL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybcL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ubiX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cysJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rho,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glxK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
usg,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygjH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rlmB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
flgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfcU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b4283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aspU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gnd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycaN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqjC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yafV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lpxC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybeT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rhaD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kch,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynaI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tar,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yciW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
plsX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydfE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ompC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rffC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ndk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mpaA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tufB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydgD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ruvA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pinR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
prfC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yddL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tsf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydgK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dsdX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydeQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygiW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydgR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fliL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydeV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygiZ,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ydhR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
greB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yneF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygiD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydhS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
katG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygiF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydfI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynfC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydiL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yahD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cspI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydgC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
prpC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrfC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydhH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybhA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrnA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydhD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybiM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrlA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjjJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycaO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mqo,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cytR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycjK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjdI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pncB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycdM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dmsA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yrbA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pepD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cbdA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydeP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xseB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yceF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ndh,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rne,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
ompN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aldH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycfQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dcp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yafU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aldA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
guaB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybeB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fhlA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydhP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
prlC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yafD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nrfE,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
bax,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cybC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1172,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
rph,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dnaQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhhZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycgR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fadB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yafL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhiP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfcV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pepE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
valT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0582,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fadI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hsdR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ileV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eno,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfdL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycjW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dxr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrnB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
imp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ampH,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ybaQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrfB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
crcB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yadF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
allA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rplL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cspB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygeR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nhaA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrfE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
agaS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fepD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fdrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrlB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
inaA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycfT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ahpC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrlE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pdxB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
potA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yccE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yidX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nudF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
znuA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
araB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yieH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqjH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfhB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glnA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fabR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
map,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yrbF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ligB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
grpE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tesB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
clpS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
araD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ribA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycaD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gpp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydjF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
vacJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycaK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
polB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydjL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rluD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycaP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uvrD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrmA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rfaH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
