,Cr_1,Cr_2,Cr_3,Cr_4,Cr_5,Cr_6,Fe_1,Fe_2,Fe_3,Fe_4,Fe_5,Fe_6,Cd_1,Cd_2,Cd_3,Cd_4,Cd_5,Cd_6,Zn_1,Zn_2,Zn_3,Zn_4,Zn_5,Zn_6,Cu_1,Cu_2,Cu_3,Cu_4,Cu_5,Cu_6,Pb_1,Pb_2,Pb_3,Pb_4,Pb_5,Pb_6
ydiS,-0.005151970609987475,-0.00041048816922212295,0.013203671929979309,0.02308685889142753,0.034064495378284376,0.03709108704032768,0.0659338566738528,0.14222881766179982,0.25234925581958423,0.3712963414691392,0.5031701671721793,0.6233511248100448,-0.0005604024625812901,0.00748797379601043,0.00957036488837418,0.008380538083931681,0.009436362427487015,0.011116741388439749,-0.01633690373325497,-0.027426335403205646,-0.03531433288951586,-0.04679740205186991,-0.05503211926863871,-0.0628321678315163,-0.0007749883739299074,0.0033766835593679588,0.005199951919552368,0.012620212030913364,0.016832608790279237,0.024329143764911253,0.0005529775583420042,0.007029853132628861,0.015195655448784238,0.03402387585611365,0.054778546275133615,0.07370253361145221
yhgN,-0.008271146477318312,-0.012278107038577669,-0.01292736778219412,-0.014520620380713457,-0.00976466245976903,-0.014963776157944916,-0.0571445010988781,-0.08783293364826016,-0.08876919565066052,-0.07990793184301505,-0.0826695108497174,-0.09617457302358062,-0.0020645852268001245,-0.0002676309397669524,0.0005691956868914489,-0.003671290842128311,-0.0072709234928233875,-0.005972359753060963,-0.03175562729979059,-0.0596384725890495,-0.08091652199246957,-0.08570748056297514,-0.10977886118729056,0.03842049250388973,0.008524051142377706,0.015878874837241833,0.006340659386034016,0.004942922445724822,0.011822709985019966,0.017963422433785292,-0.01480298608439646,-0.008949722991748758,-0.0003975398363797278,0.012372752560867723,0.021561762666437882,0.03223326579693995
yraR,-0.005182682102432407,-0.0061554407653379856,-0.0007034471143810647,0.0036392595179125264,0.0126369265105723,0.01737408034781935,-0.031700286010059836,-0.07000517575594037,-0.12170200875044515,-0.17764562747603815,-0.2150740668970383,-0.24487931114803824,0.0022433136695296637,0.008876176644448844,0.014041502471688895,0.01831325605577944,0.015954806242696122,0.021925911218517283,-0.0009496459682329783,-0.008458456779439745,-0.017292416105800543,-0.024757461698469898,-0.031045225818822356,-0.043244759421324136,0.003124217955537869,0.008075248996703144,0.015797461861282898,0.026058317853374827,0.03387294784994089,0.04279410265404812,0.005856001075387847,0.007152167973899259,0.010644955535470584,0.016419547773064244,0.029013479841792332,0.03922963728387376
ybgQ,0.0020609162303758945,0.010785695688503558,0.03411073603051207,0.0634439700283383,0.08465722551173313,0.11748512241402365,0.0031749434288729675,0.02189230883106721,0.04609487029333225,0.05756320309716002,0.049690054132457334,0.044365557080649085,-0.0050646918705567435,-0.016628449485769803,-0.020417732755164685,-0.021405809039534183,-0.02171195662568236,-0.024436275784126087,0.02129280355778321,0.0012503868323518405,-0.07480798799583399,-0.11432343704484617,-0.1374168790629754,-0.1509020001048031,0.0011721018229873714,0.004826730459433821,0.017393632558553848,0.025895123819083675,0.041612931607091896,0.04168199905754676,-0.00023744970701984922,0.010117331454110664,0.022622017129847863,0.02343188202967035,0.029288880935824293,0.043071592758301885
yncC,-0.013366059809797123,-0.010846648059910268,-0.006995376461740555,-0.005471913412722165,-0.0038248454371265705,0.003748650450995017,-0.02968113431431002,-0.06310860327824483,-0.09362387064324296,-0.12023561415128925,-0.13528166049635712,-0.1401421799580859,0.004927042198050366,0.009948204873574194,0.017008139463286612,0.019866706141715082,0.01979964881980214,0.020284310113073856,-0.070400004806457,-0.12200658261903527,-0.1505734070940865,-0.1442518968576982,-0.13514529465217234,-0.12114281613777125,0.005582815082003882,0.017006612418551382,0.02973685059830572,0.04229838620868872,0.0537382347563408,0.06693787221340586,0.0018656034678695246,0.009053105834122496,0.020803030758429555,0.029329028683067332,0.04484359520801669,0.052837759620531694
nadC,-0.015827800323784,-0.021782798012649127,-0.025828157276423357,-0.026103291915608205,-0.03217185327925776,-0.03908720657999809,-0.03758941624695734,-0.07092446847367996,-0.09845731885312206,-0.12029444412511515,-0.13105621228073885,-0.13775507357589858,0.00014189403736704448,0.0016334383370248313,0.010848461093508788,0.02065047178836581,0.021547478783368254,0.024480201435289457,-0.038469386012918015,-0.05076326399046641,-0.0481721090579371,-0.03947815152895443,-0.0444096531733378,-0.048366225466763176,-0.004134594547222889,0.0038232515099798493,0.01159155218588677,0.019757718665399916,0.02902345000904022,0.03770142380205864,0.011077962414081923,0.01626530641479441,0.01886832537616517,0.029406063427124467,0.0399852852944994,0.04918084161717489
yhbP,-0.0008623470613289747,-0.010913327343681308,-0.009763860606075493,-0.002925617631537427,-1.5724569749766192e-06,0.0024867379578941092,-0.026050683672802083,-0.06286867281686785,-0.08102567150589636,-0.09819707768497543,-0.10291159419320063,-0.10855925999136272,-0.0017426465634073425,-0.001819626798467827,-0.0010904225533340864,-0.002308270656254081,-0.009641134332535628,-0.01328534545954855,-0.006591180714503758,0.01128782423135126,0.0063858676317979,0.01922511053618586,0.01895852298846589,0.02399783769558484,0.007453870646219873,0.017729656399516455,0.028193805329913738,0.04020861257885125,0.048404708034957764,0.05862425907647121,0.009346989493365428,0.017839368788166776,0.03168354394764932,0.047823620059669135,0.06572507431006963,0.08417597770011256
mazE,0.009212905489214192,0.02043989930992596,0.022298158275861315,0.021827890412464857,0.031004906682955895,0.029514605574104544,-0.014615824424194287,-0.023033737211264903,-0.028663697222984,-0.04250188322117225,-0.05977334195387244,-0.08532144714375281,-0.005767878428096032,-0.013880227040985998,-0.020309407928384048,-0.023449841106691214,-0.031239233811042544,-0.02670061651237001,0.003261244538711528,0.018791631318168002,0.0001353109825822414,-0.003516633698393056,0.00026651510273880183,-0.005564952831610514,0.0008567802979200954,0.0008335582160993089,0.019305724074921846,0.0368385169552038,0.042652975158296434,0.05323441427031975,0.008878586822614646,0.021972229701464955,0.022055200042396268,0.02175453801798888,0.03539035854025846,0.052760734999969416
tam,0.0008837854477075979,0.010549763890122018,0.04575167833153666,0.08602857588747359,0.1293710925599631,0.17085991741943976,-0.03712155647514143,-0.07604571776142398,-0.09780220526757703,-0.10031414260617186,-0.16393868706994907,-0.2223160690341223,0.0030049961546839607,0.0019513995345972308,0.005061122541034497,0.012641119337656673,0.017187283562501817,0.02020505210416974,-0.03587175520284622,-0.07741823434697953,-0.1186680388266233,-0.1569191509978168,-0.193848513480724,-0.029152818367469174,0.003917571580110621,0.009500500566772523,0.018505308547300585,0.028079784802043463,0.034123106588219064,0.04624761524870734,0.009449917227811749,0.013783044755794992,0.03748223159124748,0.062010603479623325,0.08330868917656481,0.0961285789309452
yhbT,-0.0035824772815221907,-0.009274427711320948,-0.010131959248247264,-0.009513890279514487,-0.007098397007973587,-0.0033492540778355764,-0.045648401804804895,-0.09320129004754243,-0.12503728923027782,-0.1485476522856546,-0.15248869343284704,-0.15672424912851887,0.00039504377769090324,-0.0040496162755916274,-0.009788925815885259,-0.00913828763993086,-0.010539981090113115,-0.0038955113593738774,-0.0011061521863924922,0.000620617953429485,5.945949662728235e-05,0.020818853783291427,0.02737731099455455,0.021787036014244518,0.00790148956708161,0.015954527567596875,0.022189266991049526,0.028608800089718632,0.039058665113904455,0.05205404711616389,0.009431056466100169,0.02390638476763515,0.034073009469703014,0.04343832667612835,0.05104340419824768,0.06678922541521741
panD,-0.009447342650063941,-0.016967130815740448,-0.011721140614842914,-0.017204308914029458,-0.018066811345242576,-0.025695532143576116,-0.029342338400090817,-0.05390947838638707,-0.09539173139167467,-0.1261952827860768,-0.145840398942824,-0.16659878678617546,-0.0014019740233521495,-0.000813342474850409,-0.0012588038352022274,0.0007238098288184138,0.003990168861674193,0.006952396278499025,-0.05844960972295946,-0.1115220148912138,-0.12968099022989718,-0.13436048559020186,-0.1341227058145671,-0.12920435667915733,0.000752499937290593,0.0036168620810382314,0.006010586465940655,0.009428350113247904,0.015041179812770715,0.02310584380637177,0.004538744363621429,0.008896472482094272,0.01180557857908078,0.01887078748419684,0.01411431593607119,0.012138576756886413
yneH,-0.001443925297672545,-0.009075616089727723,-0.014542121473213172,-0.015049469113825781,-0.011748082732984092,-0.00308620434265367,-0.02946409412190538,-0.05039854980132859,-0.056146980189665234,-0.06676938490124193,-0.059239225290739474,-0.05687795064583295,0.0020342065116435667,0.003988636902820953,0.011891331647980685,0.01943651446654314,0.01861650208579389,0.02252090768770017,-0.008556683510175056,-0.02108597700904928,-0.007804766326104641,0.0067745171716455535,0.008913882443365023,0.007252613416740405,0.003055587064876849,0.011570391302524428,0.01930246520765166,0.022003209652635698,0.02722609837756968,0.033705712121610165,-0.0001016879916923966,0.010257729022563531,0.03208991922017075,0.0421651329645272,0.060772553031821275,0.0768938849075838
mazG,-0.0059876177332727895,-0.002688353647437993,-0.012017556570354805,-0.010260255159589523,-0.014188981623379138,-0.0428335944955107,-0.03549284299781807,-0.051515174038623775,-0.056098154245357135,-0.06013743866254018,-0.06632640510631871,-0.06567084676439096,0.016901667887460697,0.021624601349806413,0.028768192821554475,0.041238533471579866,0.0496336736879707,0.055572703784748496,-0.02337967080548106,-0.036396909585071135,-0.04980003927362132,-0.050328861369441855,-0.059147484239681726,-0.06769268342417628,0.00617514682310001,0.011426136563872305,0.021443014247548457,0.02947906010895795,0.04709584471347565,0.0523243821099441,0.0096666428965877,0.014276203277969022,0.016726637875139984,0.02235027202635689,0.011215674623914141,0.003630662189570939
ada,-0.0037048359067440905,-0.0009569109375933552,0.006217814742359593,0.013199660600631262,0.02523758665234816,0.026951591761685642,-0.034452047396918636,-0.09589411749222476,-0.17313466060331578,-0.2569710260523519,-0.3197235858494413,-0.3709002830069799,0.0024612290164589485,0.007069104574824623,0.013180750465435957,0.018728577956976328,0.0127258855272043,0.016608992406690424,-0.008408052531595935,-0.01851449933975136,-0.013343717768523241,-0.011310130432904771,0.006296802643777589,0.013891806774476071,0.004992440950122874,0.016617765683371928,0.02191822565440488,0.02924466045159574,0.038853559419647805,0.04686770635655136,0.004298183023420264,0.013759981168565224,0.02214367121156162,0.03589144591895866,0.0547285088066455,0.07301405020637268
yifM_2,-0.0029244323321875763,-0.008881522793917684,-0.01053300505474773,-0.005527512651562342,0.01167541083947109,0.025481485404912286,-0.023286533534998724,-0.06708925919757652,-0.0994210323957224,-0.1423381500635668,-0.1736711409595974,-0.1989589777379646,-0.001981506984414023,0.002030798522099505,0.001768824287961459,0.005408467311968565,0.010682346693882851,0.023136027859322218,0.10999324172409433,0.15861490004451856,0.11920938877383555,0.13385026416703225,0.29007076772000623,0.3882456967926742,0.008577385942652867,0.020689494915352567,0.0234184198615364,0.024039544921775503,0.03066689764158538,0.04282876033670943,-0.005908932452299878,-0.015525564559077337,-0.013588542312542546,-0.010709649973831562,-0.00987175388724541,0.0020011264792930477
nohA,-0.0017451741644664842,-0.002346663737368309,-0.016441002472127816,-0.02647098962364075,-0.017730179057048233,-0.03186493369593745,-0.08063955696761108,-0.15692837178657612,-0.1652073041813625,-0.17482284033203746,-0.05396753482193848,-0.09658008520158118,-0.0018694052356851727,-0.001417414612224857,0.0022807867308221644,0.007185305327196836,0.012545061155035843,0.013272614796778813,-0.03141674181284212,-0.03710319553329479,-0.02241878723901108,-0.0065771761995177215,0.031366616569084606,0.028976710274940105,0.0022245947250074056,0.002452231486924781,0.008598974043989295,0.013023830864720736,0.01563834200216626,0.0274330859761245,0.0073092028406055954,0.013095457521710398,0.02792419431745225,0.03754095731972605,0.05248014706026383,0.06816706813056571
ygeQ,0.007703415644885822,0.008949273099437067,0.023289323944832182,0.03489916139907835,0.057748705267473124,0.07320514491783514,-0.03119200585291777,-0.0833122222289317,-0.1048917268901899,-0.13134677668932054,-0.1305024693804057,-0.12723798768787828,0.010268026575399264,0.02315468342533197,0.02902180763000872,0.030304235331483437,0.028090190498321604,0.02693157696024221,-0.008520815227071226,-0.02204002353644544,-0.012422963976808551,-0.022515758613078272,-0.0016235559198360448,0.038193950259547166,0.0027594519688892397,0.002428750014716965,0.00694677724632431,0.011039077608621488,0.018848087540955624,0.019739332836106228,0.0039012246176618882,0.01060657932789506,0.019095215977085724,0.030108818257789688,0.025115638106608856,0.02375246850672451
ygiS,0.00470964647152111,0.00298534822088191,0.0073250200735273064,0.018196503465672555,0.02059584637570429,0.015356946318174525,-0.020072617291185788,-0.045261833664888895,-0.05297906903290273,-0.06908590189789085,-0.07968835273297682,-0.05608307210063305,0.00627503322693572,0.011865518822514305,0.0199813521197861,0.02303201659606736,0.025046885013003138,0.03395717719307257,-0.002682337493537789,-0.024264158194371614,-0.025500331234356927,-0.02533287720814156,-0.0048535384644251755,-6.169608844088672e-05,0.004079708290152909,0.0016436857065946775,0.011336329456679391,0.016788861409259108,0.020465044567073785,0.029360025326882037,-0.0010785742097532043,0.007179028375011741,0.021467081676893363,0.04204933319849582,0.04974986963947418,0.05054461520240781
metF,0.0007374470075703528,0.008922738553748127,0.008861176096807474,-0.0007443035124182389,-0.010682415696354005,-0.018882275045454443,-0.013466598583921064,-0.0271362813455356,-0.04625632681744001,-0.060580210945705364,-0.0764153499533267,-0.0872968827427631,0.007650457903657616,0.02374257067673978,0.03985911522777427,0.04807408399863528,0.05424518343815253,0.05321335692017405,-0.07693601407131631,-0.12757941062878922,-0.16316827591334795,-0.207883787157374,-0.23244286171589065,-0.23905161496246524,0.01846236204240713,0.03667565719802344,0.05136736248636588,0.06095104066609034,0.07310403868337657,0.08606382141194074,0.0031962171656417715,0.007931203731328816,0.017942642803941318,0.01745917730874929,0.021687900309135224,0.031670671237087174
yagK,-0.007731748293589528,-0.004881116621996104,-0.0012163111409424705,0.009529594487317843,0.02953132456637325,0.04243872137960523,-0.034659982733702716,-0.06370876124281964,-0.0869784143874835,-0.10743419108527047,-0.1172794484581121,-0.11659290404719355,0.004693244323341345,0.008007808137133341,0.014078223439752556,0.02149919826795374,0.02606989822109872,0.03271739137485122,-0.16180941195888598,-0.17517724073016538,-0.16422192517600415,-0.14439879060809052,-0.12358997881209292,-0.112289155023599,-0.0008568000710403131,0.0013850428617983984,0.008977664423612601,0.010063726913510405,0.020083810814849883,0.0318880233540613,0.007190202100750866,0.01178399129231593,0.020711371482512796,0.02698958951298299,0.04445093041588697,0.06551723437079586
deoA,-0.0063514711941715565,-0.012606339808097916,-0.02152340858247836,-0.03276103485059513,-0.015103935298209943,-0.030293996908038683,0.1099967477174501,-0.07898604824450868,-0.11502127782337493,-0.2009402444076908,-0.21429034216431486,-0.2142215723838988,0.010850022093982798,0.02276140309761869,0.034079698111045366,0.03995515199336033,0.042004315979015217,0.05026578303847862,-0.013082362235367146,-0.034440562684202015,-0.042171039353225886,-0.04844622205905252,-0.040433102465215684,-0.03049662528535192,-0.002791562778000252,-0.004426017528624569,0.0041516393375349465,0.008640711807482009,0.004202161752776565,0.00771312371709682,-0.035196093036378814,-0.04118456093833475,-0.04003430428684464,-0.020486209752943716,-0.01194055575899178,-0.021042512265315512
glnH,-0.014395032295058232,-0.017385544164229664,-0.033626837690177824,-0.05828568350312724,-0.07309520309220678,-0.09617015974672488,-0.07519748588633188,-0.08840648533185523,-0.09331930366997693,-0.1244956065029178,-0.11045611198954594,-0.09380457937358742,-0.005590969649475701,-0.008890530317062129,-0.007552745054200548,-0.0010045525991067689,-0.0033517225836386852,0.0005769576020634028,-0.012761572433260216,-0.015917240305794784,-0.026311507698210373,-0.030747995232797525,-0.027489737537417843,-0.017346264523351772,-0.015117775245870137,-0.017568985331582868,-0.022326847080454456,-0.025392547342913418,-0.02127253665301105,-0.014980563897734122,0.008811718637103387,-0.002602890794903671,-0.019299575905940683,-0.019282498375605056,-0.004388526246075243,0.0030704022195047675
dksA,-0.014845219898316756,-0.018382875214403543,-0.01647108563857207,-0.029462582049579907,-0.03902638041024497,-0.04184127578052449,-0.018247249165441185,-0.02358074688536864,-0.005097859780935611,0.011214964261218294,0.007500602083597042,-0.0055184835639015386,0.018470748279216687,0.037877923237579436,0.05828112647938829,0.07877971789329613,0.08785850479720914,0.09812496338030467,0.0007282727868421202,2.7427583298864843e-05,-0.00031127065966514363,-0.0022397161268574647,-0.007615215247222385,-0.00443581560570399,0.013641621273670834,0.012229192830917323,0.013546392489624396,0.01745788328224768,0.02904180964311284,0.025960539903138413,-0.009743358308069126,-0.014796093900633953,-0.011145008348038509,-0.007691728376722405,-0.012206204472649246,-0.0042400383990337616
dam,-0.009018404581043794,-0.017084361629749394,-0.02486738409580013,-0.03609407725064142,-0.040289267090158426,-0.041330226537729185,-0.03465088452665279,-0.10485959378375352,-0.16752801776163398,-0.22910515646277066,-0.2841182855311202,-0.3382307980261223,0.001463506187842583,-0.0005917733565542517,-6.179667292843753e-05,0.003142911872699843,0.0007905121769419289,0.0009770603494704561,-0.0106567599512226,-0.02274033135080262,-0.0307211336068583,-0.02379792654361805,-0.012323470265467179,0.015058939514111584,0.014010961045024877,0.01829187164842106,0.026625357617291387,0.0348694840960633,0.033495981065331235,0.02349112889980569,-0.00569739970335257,-0.012717095431510684,-0.009654779649099537,-0.00048664638193938477,0.006492798298656364,0.012703040820032423
deoB,0.0017591463691028182,0.0005420477475251627,-0.0022648021884280767,0.012378913972646729,0.027828221130346387,0.03868379548485088,-0.04730765668373522,-0.09496876509686084,-0.09823361149625877,-0.09766665603312873,-0.10955244154373832,-0.13061012321929746,-0.002490292962300384,-0.0073029967679936626,-0.015677530340270182,-0.01939156503282673,-0.02336282083240776,-0.02548104703481545,-0.014775938454464753,-0.013075970027767652,-0.016163436957883182,-0.00949598825868671,-0.003291486014063229,0.027767009099366257,0.012747059382819068,0.025666728572324937,0.03825872696398477,0.04664449820347855,0.05639454147724561,0.06467023316594248,-0.005689619798737099,-0.003061787848893323,0.0010171810422793311,0.007244564236303109,0.01300261088617638,0.02619918315224963
hcaT,-0.00431220542994889,-0.010372443801988492,-0.03480772894782076,-0.034657437697271434,-0.04326461641607752,-0.06353820272123335,-0.055061149160103115,-0.08713047165395048,-0.08162791953508719,-0.045683917700983706,-0.08689425538508325,-0.10935494966902336,0.014642236441347732,0.02965993880432117,0.03638234890301634,0.04512805250294462,0.057773998826923516,0.06820608594719094,0.016519689608830622,0.032161747404758384,0.039496717244711474,0.05520158242973573,0.07824192333369459,0.09598195160486747,0.022926254841158376,0.031177420809095236,0.035233327493228266,0.0431562682888316,0.050240796315032615,0.05807480298589801,0.014839665882707038,0.019046153727788628,0.01389336887486162,0.02786862189451093,0.04567115565758842,0.06800969422275444
phoA,-0.005876197945234404,0.006900066921088055,0.010704550464891964,0.020315192420056426,0.032220261294586224,0.04753911669730977,-0.009276859965565327,-0.02686270850890131,-0.03819338903138048,-0.05827886084079436,-0.07072101544224924,-0.08422344562964074,0.006801432615676139,0.02839512439917007,0.08461266229736042,0.1627718238980456,0.27689380161614474,0.37976111421357,-0.029374918503159507,-0.02754776594475311,0.011594323697735907,0.026894402977599128,0.006802720187287653,0.0064309922418186345,0.004571161800315528,0.013559972444899277,0.0074026106857685,-0.006756048355088836,-0.004807786414032982,-0.009594476158551428,0.01269307419021639,0.0277250850880596,0.03673350087369188,0.045949382590187896,0.04786164163672898,0.040273530679221965
thrU,-0.023056196569361233,-0.03874173935336244,-0.043003697184768035,-0.05095795499377341,-0.05540096557381032,-0.05321390687738208,0.0010193631902187278,-0.04040721360040397,-0.11357312149816745,-0.2097647065612303,-0.32301756609280363,-0.21298739128159255,0.15751307993116725,0.047095164788214176,0.331910529137041,0.583357492988309,0.7345931745689044,0.8589355688362007,0.044298705973286175,0.07481488528815697,0.09416552981344777,0.1176954276471361,0.1434692107049796,0.1382580122484548,0.03229689276106181,0.055399508987158515,0.07930991856137001,0.037708074201489535,-0.01163664867336772,-0.02038412306451785,0.0031289215720351183,0.01855846354184864,0.03681086570501954,0.052041471852168765,0.052984171198083733,0.05733180892369191
lon,-0.006170338679325802,-0.007534529384019855,0.0035495181951085007,0.014710949835382875,0.031814200756081684,0.044890388805327947,-0.0064693876605875465,0.009211638416101169,0.04031477759893337,0.046859490530112284,0.06665086282851912,0.08449610147288353,0.0015190074199325743,0.011512489212038051,0.024817476335517896,0.03122671381184597,0.03236183903971776,0.04231152895199116,0.0044922327125488494,0.028107579691705714,0.038054549252640936,0.07711131532403953,0.0975630550880214,0.10620575720994416,0.0036328894676189018,0.0071467404329242906,0.009146570798620869,0.012271919311514915,0.0185229908998297,0.02357522689006927,-0.005801395028881751,-0.0008394590819239145,0.014682543226787125,0.025675440192595145,0.03325119913027694,0.04619149359708722
ygiU,0.001946967308383693,0.00876306646228917,0.016536913847908667,0.012356608737504916,0.013478697901113936,8.286929113673864e-05,-0.01385249355913035,-0.028021298344302288,-0.036864785454437214,-0.05199835127467658,-0.07135416792318003,-0.0931089328304459,0.019782567612282028,0.040159266710614566,0.06602140238190021,0.08687883297180414,0.0948248676914282,0.11308895197369125,-0.01589218123566779,-0.01967190282987857,-0.033953751886419484,-0.049693150942073376,-0.06542535783867055,-0.1150574206784323,0.014135512231967524,0.02703176651073741,0.037393263131945804,0.04016072072417259,0.04716005023181996,0.044193128008671034,0.02031797068035564,0.04417378595415095,0.06813739655657887,0.08394787550633043,0.09475714646045776,0.1032277819270611
yecF,0.0048889753149948005,0.019818207250284367,0.034138707069313344,0.05942076000305189,0.07194119993612075,0.0826310167886962,-0.011781004310852616,-0.012285838865354544,0.009239496932046558,0.01640325438520868,0.035709241858966415,0.04607269993709365,0.001890626544624161,0.009094880662144363,0.013232811850007723,0.01457100446340391,0.02233769029607382,0.030987266759814683,0.01814054104292884,-0.07170035345434211,-0.07272965736668079,-0.08852482163159979,-0.08586020744645835,0.05523769091504933,0.0038403849073941694,0.006753552253333375,-0.003970440070819235,-0.005304442894539383,-0.0006979466713225747,-0.002478008175857589,0.015327359138164597,0.024919719139443276,0.036186441069188585,0.0354934655942163,0.02867321371796555,0.03083572095251875
pyrC,-0.00320189814562719,-0.007758985182962507,-0.005650598376677096,-0.007445888776954309,-0.009167097543494785,-0.011470291364709749,-0.00248014357376552,0.01196749456792531,0.04860322926833124,0.08048925318433786,0.10893725526124756,0.11920659151430547,-0.00042678786051894465,0.00597110647674536,0.013769126159924549,0.023968131140465195,0.024934480866405186,0.028749557102590282,-0.016039298510127753,-0.01699195600852415,-0.006473924545575068,-0.0011116025702039042,-0.008267117467687388,-0.016389232216666442,0.007593744735250839,0.018506166758900527,0.025882739401901226,0.03169454613573453,0.035419704479510976,0.04513682412469727,0.009126941720952207,0.007954033856162612,0.01662458238444934,0.02764506293325331,0.034218549965452094,0.038636567170087295
umuD,-0.007563551195556954,-0.006268783945819293,0.0014410051029083962,0.008716435320798374,0.012212882226803988,0.024557167401331563,-0.004701860240625474,-0.019439048333322124,-0.02997376391295075,-0.04229532199244443,-0.0603753240505632,-0.0848541445728843,0.009894648061762322,0.019416742098226903,0.032548748562652954,0.0448130013154126,0.053615274513126115,0.0661140462191688,0.006925376723409892,0.023159998957288718,0.02834311841598316,0.036587118952009126,0.05245248961411297,0.08777123318286162,0.006309951290251593,0.011244887656837852,0.02173831347937891,0.02310335364515417,0.0251558018603916,0.02602288704357926,-0.009233373573218602,-0.011473379780178235,0.010557988516410514,0.030935370652815063,0.05260631347484138,0.07411764224058873
ligA,-0.0064862794275348115,-0.010746924281809152,-0.014263737963208588,-0.00916316112907369,-0.013618506750687407,-0.018252460955904392,-0.0205017543540364,-0.04416584368115335,-0.056502410829367425,-0.05544891119003554,-0.04610842005125392,-0.04169620416146078,0.0010930428494275175,0.003162049234189833,0.004822605224564244,0.00459180988912908,0.00355787006089626,0.009645685051052741,0.03601024173390978,0.07419862845225669,0.11408320096864084,0.15733526397196007,0.18985899699668884,0.21273403889866213,-0.0055696200982279,-0.006784547210445842,-0.0065263336360366075,-0.005203278469994613,-0.0046070682485889365,0.002654039407987233,0.008585608354049087,0.01679932736152415,0.025522394162576442,0.0381905373017499,0.05520344998249066,0.06802467941689375
trpL,-0.0029947920817419878,-0.004203169795340161,0.0010485867982561866,0.004938615314741525,0.004139595554684601,0.0012503274746503536,-0.022226872575912642,-0.06432524638668864,-0.10976311612589572,-0.14386692938553716,-0.1544464251031188,-0.1475055322827886,0.0034216517164478467,0.01116688441602418,0.021508258368659137,0.03147290679791859,0.036702295136007715,0.03942559123273976,-0.050643445326451327,-0.08378791645155283,-0.10589328013708547,-0.1174285715453769,-0.125451885902636,-0.12577472834370504,0.004155022258646664,0.0047373634622559615,0.0018636655565650337,0.0007832694925564883,0.0031492491312851327,0.005108384662488747,0.0009445511905786623,0.0015568497800550365,0.003138393984418898,0.0040845847589519,0.005435461419218261,0.0068349171688815115
parC,0.005763928016880486,0.011154069680225255,0.022559864287770477,0.016261040322546032,0.008061019553009889,0.006589213051984478,-0.011878068620108718,-0.008109731408096718,0.003389897247348296,0.0119649806678121,0.020550544804031203,0.02523438542637638,-0.0020504376052876668,-0.005270669487529585,-0.004640553816475854,-0.0005887598943492762,-0.005590604690744694,-0.003239516371987193,-0.04011746133743982,-0.05329196621564977,-0.05816053805775748,-0.05018288215524441,-0.04298926569972437,0.004927020650637865,0.002448472606233081,0.005006707884428184,0.007912998663659809,0.012536306668944477,0.015088567090271654,0.01862104036468839,0.00882069400193037,0.022426479862121467,0.03663675281168313,0.04694498497068333,0.061938229805316936,0.07672514438332327
trmE,0.001563739400942632,0.003610150125368484,0.016710085589938518,0.03729954090831289,0.05088806891469362,0.06736874707958307,-0.020148078155770383,-0.049194279144459535,-0.08158207473529437,-0.12596742208869627,-0.18018852591233245,-0.2242771949744157,-0.0038413500220722506,0.0029621589298154077,0.02042240080608257,0.03046690463592581,0.037367635140240274,0.04531724317150385,-0.04188562819686618,-0.12408445380674656,-0.16290213551794572,-0.12922778588741773,0.031421743126851365,0.014457140732309881,-0.0006241101677736963,-0.002968893688542595,-0.00442226427870187,0.001720354143620062,0.007131958411196903,0.014475815934685991,-0.002633642536212405,0.0031340101280450026,0.02607012804364129,0.048137330872461234,0.06108857675935728,0.0782137116424521
yadR,-0.006103891541699256,-0.010490996572001345,-0.015554699034962259,-0.021324306088168987,-0.02814077466998437,-0.043444523386675364,0.027512971374754027,0.06689522415934096,0.1173541376123604,0.17998155868419452,0.2502175803025836,0.3232740180689537,0.005446623417652798,0.011328470392952105,0.014138146520197582,0.02146494706075759,0.02278632773437388,0.030283069435342463,-0.00903353322534066,-0.01451036518813211,-0.011916345191594863,-0.01890039145353298,-0.02604843863549405,-0.036401190691905116,0.01023984108177946,0.010866993672046731,0.01746458185157051,0.022243739088165827,0.02604865947704873,0.028909905240574376,0.003629382568871796,0.00790692543321523,0.014280606692303903,0.023528306065263155,0.02703573051601436,0.0342789256596391
emrA,0.002877828154680182,-0.014401245426775119,-0.009175665348590758,0.013526674788524515,0.02002089969036746,0.01692858343534007,-0.023152158471917855,-0.06578333985668994,-0.09109923019764736,-0.12067312774428215,-0.14605671593231434,-0.15137374655091285,0.008077827169310608,0.017657721430425027,0.02957598259943687,0.03820270576499903,0.0321690635932919,0.039590000749746466,-0.009849805544422935,0.0722203307617099,0.03268698109924459,0.035132830601566904,0.04047365318505432,0.00025181272846700034,0.014408151896870404,0.02833255697481866,0.03066513387628605,0.028746957332881476,0.03462394564746536,0.0402954191615266,0.011544120571229414,0.01577222056752644,0.00298393966191,0.004949490461796539,0.007753632289261865,0.020409407348540284
