,A,Fnr,NikR,RpoN,NarL
ros_tale__1_0_0pq__1,2.9665896187,-0.623195319,-1.234062026,0.21990180750000002,-1.4324124755
ros_tale__1_0_0pq__2,2.6777134658,-0.482923786,-1.500707897,0.26753295450000003,-1.6830125695
ros_tale__1_0_0pq__3,2.0387228033,-0.717700459,-0.046469545,-0.5482217625,-0.8161099875000001
ros_tale__1_0_0pq__4,1.8209458251,-0.64186743,-0.145880102,-0.49869631750000004,-0.8836127895
ros_tale__1_0_250pq__1,2.2512060544,-0.679187866,-0.17017817400000002,-0.22059296550000002,-1.1952573895
ros_tale__1_0_250pq__2,1.9927512678000001,-0.6098498250000001,-0.060146564000000007,-0.2032018405,-1.0507179025
ros_tale__1_0_750pq__1,4.193413639,-0.366249486,-2.402558313,0.2606441745,-2.5402709905
ros_tale__1_0_750pq__2,3.159796025,-0.163033003,-1.8304701410000002,0.42552955950000004,-1.7915617565000002
ros_tale__1_1_0pq__1,5.3050517091,-0.029437925,-1.395080724,0.2163305805,-1.7465379135
ros_tale__1_1_0pq__2,5.8704724926,0.023303834000000002,-1.452311423,0.31488359650000003,-1.6270249325
ros_tale__1_1_250pq__1,5.2483111302,-0.12311351100000001,-1.358821121,0.3723993675,-1.8696774365
ros_tale__1_1_250pq__2,5.0026945881,-0.25887170600000003,-1.4613468680000001,0.4228114235,-1.8244539364999999
ros_tale__1_1_750pq__1,4.0801133997,-0.12083388,-1.372693318,0.4767311185,-1.8934433285
ros_tale__1_1_750pq__2,4.4384434403,-0.140030082,-1.609012157,0.5364249265000001,-1.7726852085
ros_tale__1_2_0pq__1,6.7772671761000005,-0.746910359,-1.029592496,-0.0925105925,-2.2244668655
ros_tale__1_2_0pq__2,6.1442023853,-0.46070500500000006,-1.409213022,-0.0768193545,-2.3924394715
ros_tale__1_2_250pq__1,6.6377206278,-0.561469801,-1.049673645,0.5406316015,-2.1940850795
ros_tale__1_2_250pq__2,4.1183351877,-0.629128047,-1.392100888,0.6297644365,-1.8264850235
ros_tale__1_2_750pq__1,4.4736839788000005,-0.506875812,-1.339069967,0.7798303665,-1.7433209995
ros_tale__1_2_750pq__2,4.3238920593,-0.46959708200000005,-1.614268947,0.7378888005,-2.1714816835
ros_tale__1_3_0pq__1,4.4309760293,-1.778704773,-1.413527723,-0.027075578500000003,-1.7995051444999999
ros_tale__1_3_0pq__2,4.3399238936,-1.87458859,-1.32087808,0.06265064050000001,-1.6596569795
ros_tale__1_3_250pq__1,7.3492161722,-0.870340709,-0.36681106900000005,0.3335942695,-2.1305453955
ros_tale__1_3_250pq__2,7.0359680103,-0.9554763430000001,-0.32433171600000005,0.6371319745,-1.6237211205
ros_tale__1_3_250pq__3,6.5961012022,-1.000417803,-0.453748293,0.6821483245000001,-1.5711120175
ros_tale__1_3_250pq__4,7.8448179969,-0.683897696,-0.083231527,0.9801124235,-1.3911057425
ros_tale__1_3_750pq__1,6.0009743788,-0.948053416,-0.7705738,0.4538583305,-2.0511425955
ros_tale__1_3_750pq__2,5.5281516526,-0.945781996,-1.021251271,0.35690732350000004,-2.0115204375
ros_tale__1_4_0pq__1,6.2667661939,-1.900315751,-1.170399127,-0.14981532150000001,-0.8314362335000001
ros_tale__1_4_0pq__2,6.5798306688,-1.906916504,-1.010062665,-0.1837448455,-0.9146237705
ros_tale__1_4_250pq__1,5.3864883815,-1.496060902,-0.950954594,-0.0036341635000000003,-0.4885653425
ros_tale__1_4_250pq__2,7.289982077,-1.77884102,-1.02019985,0.1658283905,-0.7313105465
ros_tale__1_4_750pq__1,6.6886537855,-1.362481013,-1.230014851,0.0205433285,-1.2248396305
ros_tale__1_4_750pq__2,4.7360087495,-1.310339443,-1.764238942,0.21667420850000002,-1.2484746125
ros_tale__1_4_750pq__3,7.5813092357,-0.630128715,-0.5916062120000001,0.0112280895,-1.1090555945
ros_tale__1_4_750pq__4,5.9718285756,-0.791538139,-1.473583239,-0.36405524850000004,-0.9898636015000001
ros_tale__2_mid_250pq__1,1.8777565776,-0.6740969290000001,0.060249174,-0.0891468405,0.0029001995
ros_tale__2_mid_250pq__2,1.8739649917999999,-0.770029595,-0.07888129,-0.2798599835,-0.2337367725
ros_tale__2_0_0pq__1,2.5550069898,-1.033200047,-1.5967104120000002,0.1578808705,-1.7621037474999999
ros_tale__2_0_0pq__2,2.2223751528,-1.203083779,-1.344448501,0.10576513450000001,-1.6079884075000002
ros_tale__2_0_0pq__3,1.4555087228999999,-1.047631244,-0.250882686,-0.6761855845,-1.2436705785
ros_tale__2_0_0pq__4,3.1072272349,-0.9799620080000001,-0.52239041,-0.4184855695,-0.7916602025
ros_tale__2_0_250pq__1,2.0703015443,-0.89488495,-0.20180161800000002,-0.0264383985,-0.8817618315
ros_tale__2_0_250pq__2,2.3488793395,-0.9689770120000001,-0.28504482000000003,-0.0546527225,-1.0448200935
ros_tale__2_0_750pq__1,0.3965648149,-0.641609003,-3.13849022,0.5829297555,-1.2761237975
ros_tale__2_0_750pq__2,0.5461272861,-0.582725383,-2.539898538,0.5613484905,-1.2702009665
ros_tale__2_1_0pq__1,1.4578150534,-0.004000038,-1.180287908,-0.0394391575,-2.2131058125
ros_tale__2_1_0pq__2,5.2017175285,-0.298286875,-1.370919503,0.1377660055,-2.1104281645
ros_tale__2_1_250pq__1,5.5745993833,-0.390843082,-1.2839899030000002,0.6510062555,-1.5516010224999999
ros_tale__2_1_250pq__2,2.4377359011,-0.357732802,-1.548235906,0.3599432515,-1.6620210775
ros_tale__2_1_750pq__1,3.9342091486,-0.113309328,-1.2393553210000001,0.4836252525,-1.6107359365
ros_tale__2_1_750pq__2,3.4615829754,-0.344769418,-1.5923282040000002,0.3568816365,-1.8849882574999999
ros_tale__2_1_750pq__3,4.8906735433,-0.24647739000000002,-1.557403276,0.5070291985000001,-2.1288456345
ros_tale__2_2_0pq__1,4.0997650772,-0.8299582590000001,-2.234450504,-0.0012772825,-2.4249442675
ros_tale__2_2_0pq__2,5.5396485555,-0.8454112730000001,-1.550362861,0.5333985945,-1.6811806305
ros_tale__2_2_250pq__1,4.4360862093,-0.647607354,-1.758954627,0.43752258250000003,-2.4917287645
ros_tale__2_2_250pq__2,5.3224934184,-0.612683498,-1.769795035,0.6292353135000001,-2.3300522655
ros_tale__2_2_750pq__1,5.4129563704,-0.618440988,-1.4778479610000002,0.6935646275,-1.8987000375
ros_tale__2_2_750pq__2,5.0425753104,-0.6966102150000001,-0.613526047,0.7096221445,-1.5359188824999999
ros_tale__2_3_0pq__1,6.6131093304,-0.240071578,-0.49132522500000003,0.5490633515000001,-1.8181148945
ros_tale__2_3_0pq__2,4.2069271357,-0.594975123,-1.760150499,0.38270378250000003,-2.0019324365
ros_tale__2_3_250pq__1,5.8700441477,-0.596275301,-1.45034998,0.5317026175,-2.3994855025
ros_tale__2_3_250pq__2,5.9126649687,-0.163952428,-1.780417547,0.32177281750000003,-3.0048782075
ros_tale__2_3_750pq__1,4.8935040356,-0.109945651,-1.340404847,1.0387586395,-2.1174233595
ros_tale__2_3_750pq__2,3.7052703265,-0.35768003600000003,-2.230966709,0.7807106995,-2.5786150995
ros_tale__3_0_0pq__1,8.4949010105,-0.021811511000000002,-1.093102701,0.0032901385,-2.0453695115
ros_tale__3_0_0pq__2,9.0387795537,0.12091694500000001,-0.881644779,0.0410366655,-2.2734699154999998
ros_tale__3_0_250pq__1,5.5661818865,0.583430698,-1.8349231110000002,0.9526409745000001,-1.5536719335
ros_tale__3_0_250pq__2,5.2978495205,0.684444928,-1.459130343,1.0586750145,-1.5475424205000001
ros_tale__3_0_750pq__1,-0.4284599921,2.044364118,-2.213451623,0.8617293015,-0.7174491485000001
ros_tale__3_0_750pq__2,-0.34169553900000005,2.007240748,-2.834587398,0.6138417665,-0.9698444615
ros_tale__3_1_0pq__1,3.2627664341,0.808790208,-1.972530786,0.3111515255,-2.1821245595
ros_tale__3_1_0pq__2,7.6730220012,-0.15626136300000001,-0.9759074600000001,-0.1095378275,-1.8952417805000001
ros_tale__3_1_250pq__1,6.4264302401,0.052103735000000005,-1.34429171,0.20060357350000002,-2.3755801425
ros_tale__3_1_250pq__2,7.0995557448,-0.18145813,-1.134598831,0.2044626135,-2.0647630665
ros_tale__3_1_750pq__1,3.7544153569,0.812325618,-1.5429870330000002,0.7214413065,-2.5820372785
ros_tale__3_1_750pq__2,7.1263544743,0.179824972,-1.450126086,0.47509002450000004,-2.2520674645
ros_tale__3_2_0pq__1,3.5475676021,0.529609298,0.210070208,-0.5664110875,-0.8554140595
ros_tale__3_2_0pq__2,3.6330312252,0.48756842800000005,-0.001192862,-0.5829658875,-1.0307259295
ros_tale__3_2_0pq__3,2.9476158111,0.392257358,0.14687618800000002,-0.4466793015,-1.0543742515
ros_tale__3_2_0pq__4,2.8848816025,0.350241148,0.066604563,-0.4972754545,-0.9881753885000001
ros_tale__3_2_250pq__1,4.5214968275,0.9029290280000001,-2.109846916,0.1719268205,-2.0783476535
ros_tale__3_2_250pq__2,10.2537802309,0.609610548,-0.150383934,-0.2874407815,-2.0746081035
ros_tale__3_2_750pq__1,5.2843285356,0.641891428,-1.092846236,-0.1191375105,-2.1275063915
ros_tale__3_2_750pq__2,9.0090712115,0.6362542680000001,-0.77290665,-0.6057514295,-2.3579970185
ros_tale__3_3_0pq__1,5.6421005325,-0.069928169,-1.738664647,-0.1675098355,-1.8370052495
ros_tale__3_3_0pq__2,5.7110068216,-0.356938888,-1.256447849,-0.1861682405,-1.7173618165
ros_tale__3_3_0pq__3,6.4763332665,-0.20300362200000002,-1.857495039,-0.1088473395,-1.7870395075
ros_tale__3_3_0pq__4,5.8388335882,-0.56719329,-1.112572938,-0.1782246505,-1.6567116115
ros_tale__3_3_250pq__1,2.7113201556,0.176819585,-1.985333168,0.2538954225,-2.4111822805
ros_tale__3_3_250pq__2,2.6232163445000003,-0.014051734000000001,-1.760839207,0.3837116365,-2.2699596575
ros_tale__3_3_750pq__1,2.4983670131,0.16454690600000002,-2.061539556,0.28437785050000003,-2.3179693285000003
ros_tale__3_3_750pq__2,3.9731565838,0.04942089,-1.748822786,0.3035489375,-2.0950462525
ros_tale__3_4_0pq__1,6.024331802,1.140941988,-2.231251889,0.16083152150000002,-2.3321637485
ros_tale__3_4_0pq__2,5.3287488935,1.045733608,-1.768522192,0.0763342045,-2.4009682345
ros_tale__3_4_250pq__1,1.2319711956,1.687118618,-2.615963401,0.3966464375,-2.9070275735
ros_tale__3_4_250pq__2,0.24791635580000002,1.924601218,-2.240498547,0.5321519475,-2.7011237665000003
ros_tale__3_4_750pq__1,5.1569556758,1.2535135880000001,-2.232631047,0.4522509105,-2.5270212165
ros_tale__3_4_750pq__2,3.0760260842,1.4200948580000001,-2.765123266,0.2981011925,-2.6169661445
pcoli__atASMT_325G__1,2.2446468125,-0.460226424,0.531569825,-0.3027139525,-0.5945350325000001
pcoli__atASMT_325G__2,3.0770755014,-0.44076187600000005,0.5223216310000001,-0.2294121175,-0.6742076345
pcoli__bpTDC__1,2.9638970452,-0.39054706100000003,0.060162556000000006,-0.6752084325000001,-0.4257732785
pcoli__bpTDC__2,2.5077637058,-0.33950688700000003,0.030451909000000003,-0.7001562895,-0.6019739855
pcoli__BRCA__1,1.8280079228,-0.43615873400000005,0.322166045,-0.6758072755,-0.8740727555000001
pcoli__BRCA__2,1.9311935205,-0.46865413,0.150669189,-0.6667562165,-1.0234973265
pcoli__BRCActrl__1,4.3809927315,-0.403988891,-0.42551829300000005,-0.2244549285,-0.5740491795
pcoli__BRCActrl__2,4.8246256126,-0.444489053,-0.6738687720000001,-0.23038316350000002,-0.5252165025000001
pcoli__BRCAswap__1,1.6169296,-0.5007945340000001,0.409520533,-0.4698841735,-0.37165977650000004
pcoli__BRCAswap__2,1.8171055778,-0.5053284840000001,0.609471308,-0.34259508050000004,-0.2293440545
pcoli__btAANAT__1,2.4478645311,-0.466470657,0.517245894,-0.34609081950000004,-0.4059400895
pcoli__btAANAT__2,2.0008643878,-0.37675922300000003,0.549005712,-0.29315443950000003,-0.31513347350000004
pcoli__btASMT__1,1.9536943395000002,-0.500119204,0.43974561,-0.4103532495,-0.1439362855
pcoli__btASMT__2,2.0567675961,-0.415345976,0.48915317700000005,-0.4097902645,-0.0009237545
pcoli__CC1__1,1.9131112322,-0.511825053,0.522953992,-0.010625480500000001,-0.0439821275
pcoli__CC1__2,2.2122459899,-0.31485701400000005,0.772208863,0.1026944045,0.0959938335
pcoli__ccCOMT__1,2.5477623962,-0.482160317,0.47670904000000003,-0.3790837845,-0.5080616015
pcoli__ccCOMT__2,2.7941728198,-0.40976297300000003,0.47561183100000004,-0.3653819715,-0.4949952145
pcoli__ckDDC__1,2.9362094007,-0.630122988,0.055154239,-0.0390298085,-0.1909754655
pcoli__ckDDC__2,3.2650267957,-0.638148942,-0.28098499,-0.0708471245,-0.061367065500000005
pcoli__CNTF_belt__1,1.9497290582,-0.298386825,0.296971978,-0.1678207175,-0.2000554125
pcoli__CNTF_belt__2,2.0319022332,-0.38006166300000005,0.20399856200000002,-0.1215239885,0.0814828725
pcoli__cobPNMT__1,2.9390787347,-0.40089768800000003,0.267442269,-0.2834546405,-0.4023656715
pcoli__cobPNMT__2,3.2306751844,-0.42101342,0.28400303800000004,-0.2936915055,-0.5218830955
pcoli__cvPhhB__1,3.2000566599,-0.5254932990000001,0.6087621510000001,-0.1554430345,-0.44880965450000004
pcoli__cvPhhB__2,3.8907708719,-0.743997498,0.500316949,-0.1909206545,-0.4797649875
pcoli__ggAANAT__1,3.4809871736,-0.46272072300000006,0.311796369,-0.4381272775,-0.4959027615
pcoli__ggAANAT__2,3.1426189717,-0.420530377,0.338924088,-0.5072351155,-0.5030244975
pcoli__ggTPH__1,2.1578928465000002,-0.454985071,0.619997608,-0.3236103265,-0.6399381775
pcoli__ggTPH__2,3.104109218,-0.497514312,0.452011769,-0.3152281775,-0.8038166895000001
pcoli__hsAANAT__1,1.5532434331,0.022332146,-0.13957782400000002,0.3772275345,0.1767243155
pcoli__hsAANAT__2,2.3220745876,-0.17518171200000002,0.50172277,0.4713452045,0.1779742685
pcoli__hsASMT__1,2.6973016138,-0.48296065600000004,0.44198224500000005,-0.49914643150000004,-0.46420169650000004
pcoli__hsASMT__2,2.6086937524,-0.402594561,0.12472456500000001,-0.5765470325000001,-0.5092591385
pcoli__hsPNMT_mb__1,2.6340419171000002,-0.3763032,0.38398677600000003,-0.2218257805,-0.48001811650000004
pcoli__hsPNMT_mb__2,3.0806818922,-0.42449361100000005,0.42794186300000003,-0.26260565550000003,-0.48527572150000003
pcoli__hsTPH__1,3.2314889194,-0.43643012200000003,0.08689744,-0.5524234145,-1.0967243425
pcoli__hsTPH__2,4.184907546,-0.5736641880000001,-0.089222487,-0.6181498235,-0.9809825245
pcoli__hsTPH_E2K__1,2.1474445794,-0.125359269,-0.10693251100000001,-0.2863432065,-0.3183766275
pcoli__hsTPH_E2K__2,2.2310600271,-0.087385535,-0.22589741100000002,-0.2234836775,-0.3063947875
pcoli__hsTPH_E2K_N91I_P99C__1,2.9102026910000003,-0.329506452,0.38731617500000004,-0.5789815825,-0.7407224925
pcoli__hsTPH_E2K_N91I_P99C__2,2.6691316489,-0.42721245100000005,0.17643813600000002,-0.6365236015,-0.7195519345
pcoli__hsTPH_N158trunc__1,1.9697255093,-0.040118541,-0.22603963600000002,-0.3627711165,-0.3692697815
pcoli__hsTPH_N158trunc__2,2.3559489975,-0.089151637,-0.283045168,-0.3556979195,-0.4899277475
pcoli__hsTPH_N174trunc__1,2.1642498724,-0.45094076,0.409192479,-0.3680545135,-0.5297338445
pcoli__hsTPH_N174trunc__2,2.4678117808,-0.25446565200000004,0.15590467400000002,-0.2477449405,-0.5399660135000001
pcoli__hsTPH_Ntermtrunc__1,0.6052450427,0.081208522,-0.45520994800000003,0.1857449145,0.4352442445
pcoli__hsTPH_Ntermtrunc__2,0.6999737269,-0.36300764,0.27625489200000003,-0.1397556565,0.6075804585
pcoli__hsTPH1__1,2.0402599904,-0.457813974,0.9033731760000001,-0.2050005615,-0.26073173050000004
pcoli__hsTPH1__2,1.7949842867,-0.416483586,0.784757699,-0.2403741175,-0.2792831045
pcoli__MBP__1,2.5303944823,-0.911700291,0.138957921,-0.5625685945000001,-0.7889837015000001
pcoli__MBP__2,2.6616889324,-0.326153116,-0.10841892600000001,-0.20587615450000002,-0.2934833025
pcoli__msCOMT__1,1.3398913502,-0.417527969,0.533475657,-0.6013450635,-0.5418198755
pcoli__msCOMT__2,2.1220901009,-0.350991349,0.391328966,-0.5111193215000001,-0.5107075375
pcoli__ocAANAT__1,2.7732243706,-0.39319892100000003,0.245995454,-0.4546311475,-0.6138434605
pcoli__ocAANAT__2,2.8876736612,-0.40912006900000003,0.289778686,-0.47544337550000004,-0.6652457935
pcoli__osTDC_K374H__1,1.4269221512999999,-0.486733729,0.805053745,0.0990366065,0.39723650250000003
pcoli__osTDC_K374H__2,0.6780866229,-0.540014471,0.45293601400000005,-0.0413608685,0.5434466145
pcoli__osTDC_K374L__1,2.9126118092,-0.341437437,0.588856153,-0.3635768115,-0.21983520550000002
pcoli__osTDC_K374L__2,3.2707012969,-0.278014552,0.061517699,-0.38040332450000003,-0.1407958105
pcoli__osTDC_K374Q__1,1.4599070689,-0.554256646,0.7105205330000001,-0.3731952155,-0.27608475250000003
pcoli__osTDC_K374Q__2,1.5649209318000001,-0.5038226680000001,0.547302321,-0.28678619050000004,-0.1258541755
pcoli__osTDC_L360V__1,3.6328443519,-0.557847917,0.023509907,-0.5622381075,-0.7044672035
pcoli__osTDC_L360V__2,3.6607794562000002,-0.462101802,-0.004072327000000001,-0.5448340115,-0.6702064145000001
pcoli__pmTPH__1,2.6553107555,-0.361514938,0.22388101800000001,-0.5518908805,-0.8203616895
pcoli__pmTPH__2,2.9927766349000002,-0.25580899,0.00384834,-0.6164907045,-0.5814454735
pcoli__RFC__1,2.5772375254,-0.39788874500000004,0.200435833,-0.4496087445,-0.7457907865000001
pcoli__RFC__2,2.4840377015,-0.392249092,0.23858110100000002,-0.49740478050000003,-0.8047283165
pcoli__RFCctrl__1,1.8746841329000001,-0.444479887,0.684523938,0.3518467965,-0.0115159385
pcoli__RFCctrl__2,2.1744029926,-0.440878498,0.5975593370000001,0.4238499325,-0.0330519685
pcoli__RFCnopause__1,1.5462279369,-0.286424479,0.592800415,0.35059642350000003,0.1118509315
pcoli__RFCnopause__2,1.6810850837,-0.08273235300000001,-0.045283068,0.3138272545,0.10091024750000001
pcoli__RFCpluspause__1,1.3065699633,0.15455127,-0.31780582700000004,0.3502177365,0.2887766645
pcoli__RFCpluspause__2,1.072936843,0.07042016200000001,-0.973206718,0.4558035455,0.3286167855
pcoli__rnCOMT_sol__1,1.6747920246999999,-0.172748066,0.561177911,0.3690663845,0.2604318435
pcoli__rnCOMT_sol__2,2.230344262,-0.433783454,0.667955501,0.3895514205,0.1447961075
pcoli__rnPNMT__1,2.4437837883,-0.317963561,-0.030055315000000003,-0.6220706795000001,-0.6503718575
pcoli__rnPNMT__2,2.6535605192,-0.187636618,-0.077079509,-0.6767325695,-0.5710341855000001
pcoli__rnTDC__1,2.1721441057,-0.426911403,0.41141123300000004,-0.49460908750000004,-0.8034015285
pcoli__rnTDC__2,2.9529798886,-0.374873799,0.253554341,-0.4172348825,-0.5989118515
pcoli__rnTDC_trunc__1,1.802255425,-0.404417173,0.625181293,-0.1512001095,-0.1505094955
pcoli__rnTDC_trunc__2,2.0083691445,-0.444723462,0.349316346,-0.0181514145,-0.1335955445
pcoli__saCOMT_T2A__1,2.7090723808,-0.428602874,0.563740915,-0.2972588865,-0.5705627095
pcoli__saCOMT_T2A__2,2.9621869722,-0.37812269,0.694731365,-0.2248034465,-0.5225363465
pcoli__sfCOMT__1,2.863857873,-0.449602194,0.216607833,-0.8157619265,-0.8298738905
pcoli__sfCOMT__2,3.4139892315,-0.503153504,0.25661928300000003,-0.7753620785,-0.8771755675
pcoli__sgAANAT_D63G__1,3.1784071495,-0.504442709,0.440148674,-0.33266990550000003,-0.7726151815000001
pcoli__sgAANAT_D63G__2,4.8444467915,-0.505781927,0.33947634,-0.32475625150000004,-0.6505942795
pcoli__ssDDC__1,3.0868459211,-0.487620437,0.49296046800000004,-0.45473696150000004,-0.49015808050000004
pcoli__ssDDC__2,2.8853493304,-0.440656914,0.38968805,-0.4467050085,-0.4109330295
pcoli__TP53B__1,2.2642118642,-0.37519571700000004,0.559917014,-0.1882296565,-0.3145941465
pcoli__TP53B__2,2.2279901102,-0.39368933300000003,0.560483928,-0.062310198500000004,-0.4172287685
pcoli__WT__1,0.9735719874000001,-0.017957380000000002,-0.140080398,0.2519647185,0.3807883595
pcoli__WT__2,0.9048464057000001,0.065247204,0.028345224000000002,0.2920224275,0.3210873535
cck__glu_ale4__1,1.3424207205,-0.359452357,1.133645121,-0.28184503850000003,-0.0222282705
cck__glu_ale4__2,1.2045565376,-0.830568478,0.15993052400000002,-0.8375191875,-0.3838881335
cck__cck_ale1__1,1.0516955421,-0.9610595980000001,0.042966584,-0.8755422445000001,-0.4706912815
cck__cck_ale1__2,1.4863737717,-0.9317755310000001,0.12089724800000001,-0.8478276895,-0.3814748985
cck__cck_ale2__1,1.197503274,-0.968537508,0.021274246,-0.9475169255,-0.5828621515
cck__cck_ale2__2,1.0039058648,-0.9813371310000001,0.227180868,-0.8894887965,-0.3574557165
cck_pgi__gmos_delpgi__1,2.1702840746,-0.462809046,0.10376457300000001,0.0065715535000000005,0.0334709255
cck_pgi__gmos_delpgi__2,3.932630929,-0.16406430800000002,0.084096501,0.2952120125,0.1653592395
cck_pgi__pgi_ale1__1,2.4201448918,-0.428273263,1.086454594,0.0335448455,0.1535600155
cck_pgi__pgi_ale1__2,0.7539136025000001,-0.763997408,0.527862865,-0.3289632545,-0.0510011605
cck_pgi__pgi_ale2__2,0.2563434298,-0.7069345330000001,0.514460907,-0.1639050735,0.3477169765
cck_pgi__pgi_ale3__1,0.8410115437000001,-0.32058263600000003,0.9906517300000001,0.007994069500000001,0.0847816115
cck_pgi__pgi_ale3__2,1.7332242854,-0.846577046,0.24214278200000003,-0.40173492250000004,-0.0701452225
cck_pgi__pgi_ale4__1,0.9662683183,-0.45959830300000004,0.7063011730000001,-0.3176374205,0.06682618650000001
cck_pgi__pgi_ale4__2,2.4144907108,-1.119133921,-0.715279988,-0.9078056795,-0.49490475250000004
cck_pgi__pgi_ale4__3,2.6893070449,-1.059300256,-0.367726741,-0.8691407145000001,-0.4233367555
cck_pgi__pgi_ale5__1,1.8204126514,-0.22886420100000002,1.026373905,-0.0448260425,0.0965427135
cck_pgi__pgi_ale5__2,1.0669991052,-0.698604067,0.18873867200000002,-0.5316725625000001,-0.1690726395
cck_pgi__pgi_ale6__1,0.9223929777000001,-0.39119517,1.150335222,-0.13411185050000002,0.27279989250000003
cck_pgi__pgi_ale6__2,1.0844661371,-0.8692978560000001,0.299097392,-0.4775874075,-0.1189925505
cck_pgi__pgi_ale7__1,0.8402548736000001,-0.355468852,1.369058829,-0.1441814945,0.1170010155
cck_pgi__pgi_ale7__2,0.25499538180000003,-0.788864768,0.409005357,-0.5893052335,-0.1224753575
cck_pgi__pgi_ale8__1,1.1896372779,-0.15190588100000002,0.48080112100000005,-0.2548413645,0.0980957395
cck_pgi__pgi_ale8__2,0.30422410720000004,-0.5813522750000001,-0.379455466,-0.5838333585000001,-0.1403017965
cck_sdh__gmos_delsdhCB__1,13.7353805006,-2.153072614,1.599063722,0.0623602315,0.9577260555
cck_sdh__gmos_delsdhCB__2,9.0892024324,-1.833458404,0.7811764210000001,0.056222137500000005,1.2829432885
cck_sdh__sdh_ale1__1,1.5698764021,-0.8717332860000001,0.608240199,-0.3702040085,0.1662700885
cck_sdh__sdh_ale1__2,0.7840488917,-0.832016394,0.42359246100000003,-0.5853429765,0.30321213150000004
cck_sdh__sdh_ale2__1,0.5412810225,-0.8793918270000001,0.21110024400000002,-0.6505461315000001,0.0605521315
cck_sdh__sdh_ale3__2,0.934491782,-0.78100001,0.33567196200000005,-0.5475108445,0.1116408455
cck_sdh__sdh_ale3__1,1.2635430736,-0.942097155,0.499572989,-0.5961471685,-0.0864084085
cck_sdh__sdh_ale3__3,0.9410446954,-0.891283338,0.45713596700000003,-0.6008778045000001,-0.11876943150000001
cck_pts__gmos_delptsHIcrr__2,5.0408828635,-1.367867184,-0.290712782,-0.1563252765,-0.0909655275
cck_pts__gmos_delptsHIcrr__1,3.2552956696,-1.12302913,-0.13987386300000001,-0.2022130325,-0.13545914450000002
cck_pts__pts_ale1__2,1.3741203594,-0.9976202350000001,0.703409296,-0.2654163195,-0.2160116335
cck_pts__pts_ale1__1,1.3391174668999999,-0.9334525690000001,0.6937315420000001,-0.2265341555,-0.2966142805
cck_pts__pts_ale2__2,1.2641779812,-1.367776943,0.266075179,-0.8789651625,-0.7527068005
cck_pts__pts_ale2__1,1.1792064228,-1.4130985740000002,0.34053574600000003,-0.9101878965,-0.6565486025
cck_pts__pts_ale3__2,1.1204634816,-1.120795099,-0.657446305,-0.9609956225,-0.9239654305
cck_pts__pts_ale3__1,1.1469414879,-1.133876401,-0.336012122,-0.7625850225,-0.6381105895
cck_pts__pts_ale4__2,0.8970970005000001,-0.709741882,0.32409060900000003,-0.9130500165000001,-0.6865628525
cck_pts__pts_ale4__1,1.9344599095000001,-0.7506745410000001,0.34736177900000004,-0.9932835145000001,-0.7730456335
cck_gnd__gmos_delgnd__1,12.4546718745,-1.7581264189999999,1.0770031,-0.1830543285,0.7423524005000001
cck_gnd__gmos_delgnd__2,11.6165027901,-1.735542686,0.5765191190000001,-0.1204056705,0.9820097895000001
cck_gnd__gnd_ale1__1,1.5300377103,-0.9005377990000001,0.016197709,-0.8071900495000001,-0.5338358005
cck_gnd__gnd_ale1__2,1.9373924174,-0.9051531070000001,0.11141041300000001,-0.8075885545,-0.3519824015
cck_gnd__gnd_ale2__1,1.2499707289,-0.890671647,-0.06666467200000001,-0.8632410745,-0.43004323650000004
cck_gnd__gnd_ale2__2,1.7114187251000001,-0.9525487850000001,0.058147976000000004,-0.7118772435,-0.3637060365
cck_gnd__gnd_ale3__1,1.2880709949,-0.8742065520000001,0.30482556,-0.7625813295,-0.3175386865
cck_gnd__gnd_ale3__2,1.5794489375,-0.974660595,0.105740046,-0.7222617405,-0.0969884815
cck_tpiA__gmos_deltpiA__1,2.7687642615,-0.223833986,-1.037332614,-0.5274534285,-0.0358744825
cck_tpiA__gmos_deltpiA__2,6.3201404666,-0.61930912,-0.303718192,-0.7828259425,-0.2372376455
cck_tpiA__tpiA_ale1__1,0.4879986672,-0.453161741,0.8995426630000001,-0.33171512950000004,-0.0046118425
cck_tpiA__tpiA_ale1__2,-0.1794038085,-0.45167639800000003,0.750956775,-0.2405007045,0.1112011705
cck_tpiA__tpiA_ale2__1,0.38936478210000003,-0.405913379,0.651315709,-0.42912548450000004,0.0020100925
cck_tpiA__tpiA_ale2__2,0.9373511043,-0.6912261780000001,0.41619064800000005,-0.5798692935,-0.09773722750000001
cck_tpiA__tpiA_ale3__1,0.8314819352,-0.860453227,0.23829166100000002,-0.4509718735,-0.0696266685
cck_tpiA__tpiA_ale3__2,1.9131806734999999,-0.875080285,0.535069601,-0.4706106745,-0.0231452545
cck_tpiA__tpiA_ale4__1,0.8700060132,-0.866990239,0.359244748,-0.28283903250000003,0.4562402625
cck_tpiA__tpiA_ale4__2,0.8968386999,-0.870113672,0.41859821500000005,-0.2615874805,0.5276794545
acid_tale__acid_ale1_pH7__1,1.8155877494000001,-0.673721619,-0.035647135,-1.1434939765,-0.3882596935
acid_tale__acid_ale1_pH7__2,2.0738382015,-0.7296190680000001,-0.281013469,-1.0954794625,-0.4530958185
