,A,PhoP
SRX254744,7.0776942937,-0.8259660881
SRX254745,8.6860114653,-0.6909255656000001
SRX254746,8.5315004572,-0.7125647206
SRX254747,9.1993195961,-0.6406794183
SRX254748,9.2285986042,-0.3643876217
SRX254749,9.917300582,-0.1319341516
SRX254750,10.4263267161,-0.507886849
SRX254751,8.8333337546,-0.5154321818
SRX254752,9.1311419342,-0.6702725273
SRX254753,8.9804343386,-0.9261517398
SRX254754,4.3119525306,-0.4902668116
SRX254755,3.8010662043,-0.8735189335
SRX254756,3.6916806898,-0.9116437492
SRX254757,5.9457657943,-1.1959059937
SRX254758,4.4083475569,-1.4700909603
SRX254759,5.0413742476,-1.0108674276
SRX254760,10.4296094675,-0.7071306054000001
SRX254761,9.888558916000001,-0.6179421286
SRX254762,10.0007866969,-0.6090939668
SRX254763,4.3235491713,-0.7849693169
SRX254764,3.7124585524000002,-1.1989002662
SRX254765,4.0657732455,-0.8571451155
SRX254766,6.0674234177,-0.9213653288
SRX254767,5.3906236978,-1.3966798444
SRX254768,4.4967036384,-1.0478564325
SRX254772,0.8547255307,1.4417724617
SRX254773,-0.2241283487,-0.5783774751
SRX254774,-0.44836843060000003,-0.283263168
SRX254775,-1.3916062251,0.9381761739000001
SRX254776,-0.3510096009,0.9874151955
SRX254777,-2.7242319453,0.45666774050000003
SRX254778,-1.5596560142,-0.16291304680000002
SRX254779,-0.9904249458000001,-0.41235877860000003
SRX254780,-0.3128710471,-0.2778933642
SRX254781,-1.7611049636,0.2486914463
SRX254782,-1.635347736,0.1801462901
SRX254783,-2.2537310569,0.5453240511
SRX254784,-2.131509251,0.6063137606
SRX254785,-1.9254826723,-0.24124765410000001
SRX254786,-1.7807273028,-0.3555853981
SRX7136401,-0.9183269957,-0.1527764754
SRX7136403,0.5684400621,0.1575192749
SRX7136405,2.3656596456,0.2795296229
SRX7136407,2.6215491232,0.23768515880000002
SRX7136409,1.8159084548000002,0.06306854540000001
SRX7136411,0.3498869335,-0.0047427994
SRX3754949,0.6447188797,0.0393599745
SRX3754950,0.5429977618,0.0210070725
SRX3754951,-1.1877166416,-0.06036704700000001
SRX3754952,0.1236832597,0.020085266600000002
SRX3754953,0.5776971694,0.030061003000000003
SRX3754954,-1.1361275705,-0.049917819200000005
SRX3754955,1.3960132276000001,-1.4101057304
SRX3754956,1.5217987875999999,-1.4242560281
SRX3754957,1.433088064,-1.398684615
SRX3754966,0.7633888573000001,-0.0235575644
SRX3754967,0.6942252102,-0.050207664000000006
SRX3754969,0.9496714549,0.0280922199
SRX1424798,-0.25642355040000003,-0.1344925088
SRX1424799,0.25642355040000003,0.1344925088
SRX1424800,0.2151646996,-0.0970704715
SRX1424801,0.6806298534,0.134998112
SRX1424802,0.44367599020000004,0.289245654
SRX1424803,0.5410621644,0.22265556820000001
SRX1424804,4.7651241355,0.7960441162
SRX1424805,5.1809242615,0.6896182016
SRX1424806,-0.17809442420000002,0.4990015492
SRX1424807,0.3218667727,0.5530995626
SRX1424808,-0.9692583505000001,0.179328854
SRX1424809,-1.0211638191,0.1825374675
SRX1424816,-1.9286907239,0.4455613204
SRX1424817,-2.193926661,0.5111389451
SRX1424818,-5.4631011929,0.18196248310000002
SRX1424819,-4.9822347803,0.24913024350000001
SRX1424824,-4.0504959636,0.5060712212
SRX1424825,-3.5904163317,0.4725881088
SRX1424826,-2.1250226275,0.6226890835000001
SRX1424827,-2.4025696396000003,0.6980392605
SRX1424828,-5.9254798302000005,0.137795943
SRX1424829,-5.656170109,0.2967597637
SRX1424830,-5.1983091082,0.32489985660000004
SRX1424831,-5.5055165362,0.3208052334
SRX1424834,-4.2220609782,0.6992084401
SRX1424835,-4.5085528572,0.8504314317
SRX1424840,-3.880300039,0.847807563
SRX1424841,-4.2940560316,0.8025926962000001
SRX1424842,-4.767495671,1.0279369399
SRX1424843,-4.9631677287,0.9446116338
SRX1424844,-5.0498501081,0.9950695451
SRX1424845,-4.7383699566,1.0267165659
SRX1424846,-5.8688033874,-0.47652009300000003
SRX1424847,-5.2912826686,0.08300886510000001
SRX5060277,-1.2038080229,0.3908620779
SRX5060279,-0.5144802156,-0.1831460128
SRX5060281,1.2038080229,-0.3908620779
SRX5060283,-0.1718762373,-0.4381518921
SRX5936089,0.2897623659,0.1833700681
SRX5936090,-0.3362659885,0.0016089725000000001
SRX5936091,0.5205315768000001,0.1397575524
SRX5936092,-0.4740279542,-0.324736593
SRX5936093,-3.0040718738,-0.052027896000000004
SRX5936094,-3.4242685666,-0.37909583550000003
SRX5936095,-5.6070791397,0.26853629090000003
SRX5936096,-5.024327386,0.2675272581
SRX5936097,-5.5972865214,0.6440676630000001
SRX5936098,-5.6584386345,0.7701349274
SRX5936099,-5.2509540919,0.8356815325
SRX5936100,-5.4072374504,0.7087976367000001
SRX5936101,-5.3414114972,0.4306461466
SRX5936102,-6.4342853296,0.3326270454
SRX5936103,-6.2740434162,0.5525887890000001
SRX5936104,-5.7515982357,0.597944193
SRX5936105,-5.7976151525,0.439974311
SRX5936106,-6.5384387239,0.3481665823
SRX5936107,-5.6419695684,0.36484603600000004
SRX5936108,-5.947029169,0.2021109651
SRX5936109,-5.9922954135,0.027639958500000002
SRX5936110,-6.3335712101,0.1441140303
SRX5936111,-6.3535137577,0.1771118985
SRX5936112,-6.6067481104,-0.068209821
SRX5936113,-7.656505818,-0.1789311485
SRX5936114,-7.7765686513,-0.2907835354
SRX5936115,-6.3689019138,-0.21988223110000002
SRX5936116,-6.5009896481,-0.2950866984
SRX5936118,-7.3156928348,-0.36346076790000004
SRX5936119,-7.2230034188,-0.4290373798
SRX5936121,-6.7727766573,-0.5015311221000001
SRX5936122,-7.0452557142,-0.6692750129
SRX5936123,-5.6732177944,-0.4476164345
SRX5936124,-6.5964174117,-0.5285263563
SRX5936125,-5.9264498844,-0.3654636006
SRX5936126,-5.2672332608,-0.3862486483
SRX5936128,2.3435254471,-0.9859154841000001
SRX5936129,2.3180262231,-1.187080502
SRX5936130,-1.5041922429999999,-1.8096771811
SRX5936131,-1.3270113183,-1.3825086237
SRX5936132,-2.6209867498,-0.6342474154000001
SRX5936133,-3.584657073,-1.4321972015
SRX5936134,-3.5085254149000002,-0.9821030310000001
SRX5936135,-3.8388544276000003,-1.0612941112
SRX5936137,-3.0383163076,-0.7603655207000001
SRX5936138,-3.4311877225,-0.8921529798000001
SRX5936139,-2.0369870164,-0.459219574
SRX5936140,-2.7130413471,-0.9459051704
SRX5936141,-1.3183359632,-0.30529659070000004
SRX5936142,-1.5202653304,-0.3242699841
SRX5936143,0.3096019298,0.15865096780000001
SRX5936144,0.1601229529,0.0947424298
SRX8557650,0.3131256968,0.0180480608
SRX8557651,-0.0471811035,-0.0117346193
SRX8557652,-0.2659445932,-0.0063134415
SRX8557653,-0.1760779988,-0.94364031
SRX8557654,-0.1824286096,-0.8710859694
SRX8557655,-0.863957619,-1.0721505561
SRX8557656,1.8104260625,-0.532188867
SRX8557657,1.0159841626,-0.2984292472
SRX8557658,0.5748132081,-0.6312880590000001
SRX8557659,-1.0662797697,-1.0676313027
SRX8557660,-1.4850776206,-1.1861459678
SRX8557661,-1.2080840027,-1.2770817479
SRX8557662,0.4182985361,-1.4873194347
SRX8557663,0.3094450098,-1.6005816233
SRX8557664,-0.49691305560000004,-1.9629623440000001
SRX8557665,-1.4177682447,-1.7078856745
SRX8557666,-0.5653113031,-1.5702290604
SRX8557667,-1.8689264009,-1.9023878452
SRX3405147,0.4206784401,0.1743771758
SRX3405148,0.8167971133,-0.0183325809
SRX3405149,-1.2374755534,-0.1560445949
SRX3405150,-1.8934780546,-0.295632424
SRX3405151,-3.6142223239,-1.1982264013
SRX3405152,-1.3393721840000001,-0.5460745589
SRX3405153,-0.22040491850000002,0.19761896650000002
SRX3405154,0.4685256991,-0.0403152466
SRX3405155,0.23598802800000002,-0.2119584101
SRX3405156,0.7103236723,-0.3411436172
SRX3405157,0.424650464,-0.7332606018000001
SRX312063,1.1975906403,0.07309267200000001
SRX312064,1.2079149809,0.017364556
SRX312065,1.0681952856,-0.0500129187
SRX312066,5.3875931441,0.5080424505
SRX312067,5.0436641308,0.5163871557
SRX312068,7.9864347851,0.0301571027
SRX312069,8.0004757344,0.033019706
SRX312070,-0.16984767480000001,0.009188473800000001
SRX312071,0.16984767480000001,-0.009188473800000001
SRX312072,2.2533575824,0.43762563
SRX312073,2.3481226551,0.47233987800000005
SRX312074,0.9332146406,0.3001327146
SRX312075,0.9601541624000001,0.4153553458
SRX312076,0.9820221998,-0.3754800685
ecoli_00001,-0.0017234954000000002,0.002265125
ecoli_00002,0.0017234954000000002,-0.002265125
ecoli_00003,-4.3071789982,-0.269050034
ecoli_00004,-4.7179176834,-0.345297018
ecoli_00005,0.7415552793,0.037620397
ecoli_00006,0.3632160343,0.063276181
ecoli_00007,-3.1752679101,-0.085930715
ecoli_00008,-3.3920040032,-0.20578135900000002
ecoli_00009,-1.0217371674,0.227994669
ecoli_00010,-0.8608777678,0.24507863300000002
ecoli_00011,0.6623029335,-0.032865916
ecoli_00012,0.7245701489,0.002809724
ecoli_00014,1.5586765498,0.033163416
ecoli_00015,0.2670308797,0.126899482
ecoli_00016,0.23250308320000002,0.143566565
ecoli_00017,1.2029652381,0.236191805
ecoli_00018,1.0629156231,0.169283767
ecoli_00019,0.3598963852,0.5892676450000001
ecoli_00020,0.1830109627,0.595329357
ecoli_00021,-0.3025137961,0.627324846
ecoli_00022,-0.3549295618,0.580626748
ecoli_00023,-0.9868139892000001,0.502277942
ecoli_00024,-0.9185821544,0.514553467
ecoli_00025,-1.0655248724,0.6008520030000001
ecoli_00026,-1.6797565913999999,0.6610660850000001
ecoli_00027,7.2724945511,1.144246288
ecoli_00028,7.4053146393,1.154755079
ecoli_00029,12.5560000963,1.994462517
ecoli_00030,12.7820842621,2.05661111
ecoli_00031,11.0577030096,1.980148744
ecoli_00032,11.0923393018,1.9776625
ecoli_00033,0.4722053506,0.39365751800000004
ecoli_00034,0.5002720385,0.272297334
ecoli_00035,6.1906919378,1.13095531
ecoli_00036,6.0363232981,1.102631236
ecoli_00037,6.5148097475,1.2848139490000001
ecoli_00038,6.3015972343,1.2696616600000001
ecoli_00039,-0.35823155970000004,0.00036883200000000004
ecoli_00040,-0.6180827041,-0.089250073
ecoli_00041,-1.1892406706,0.233873717
ecoli_00042,-0.9060611108000001,0.08725743
ecoli_00043,-1.0937651044,-0.45628072300000005
ecoli_00044,-1.355483418,-0.361593433
ecoli_00045,-1.4896039283,-0.54099699
ecoli_00046,-1.5324272798,-0.5560542270000001
ecoli_00047,-1.3771229201000001,-0.38182498200000003
ecoli_00048,-1.1205624337,-0.295170146
ecoli_00049,-0.8943811792,0.057152163000000006
ecoli_00050,1.1502980824,1.176615804
ecoli_00051,0.5857372442000001,1.213202371
ecoli_00052,1.6648333516,0.8975636180000001
ecoli_00053,1.2261327389,0.8458161120000001
ecoli_00054,-1.2445367675,1.033749661
ecoli_00055,-0.6792192846,0.9838336240000001
ecoli_00056,-0.4154591159,0.41776569
ecoli_00057,-0.1090190538,0.41112900300000005
ecoli_00058,0.7454613275,0.075518651
ecoli_00059,0.993018134,-0.021594448000000002
ecoli_00060,1.3648619587,0.075693963
ecoli_00061,1.6376674914,-0.011788558000000001
ecoli_00062,0.08574891330000001,-0.071999004
ecoli_00063,0.31153420870000004,-0.219845062
ecoli_00064,0.4480619759,0.48406129200000003
ecoli_00065,0.0133579335,0.6557655480000001
ecoli_00066,-0.0440405418,0.139760293
ecoli_00067,0.0372199222,0.006405367
ecoli_00068,3.6441268031,1.01231602
ecoli_00070,0.1057852398,0.337446807
ecoli_00071,0.403671308,0.280980768
ecoli_00072,0.0336859632,0.12115489300000001
ecoli_00073,1.3774291476,0.547407251
ecoli_00074,2.6825139873,0.507104239
ecoli_00075,-0.5771623718000001,0.7624807210000001
ecoli_00077,0.7297286173,0.653928411
ecoli_00078,-0.4138161187,0.533920807
ecoli_00079,0.3656884418,0.33145884600000003
ecoli_00080,-0.0045350264,0.19809795
ecoli_00081,-0.2845144108,0.250711468
ecoli_00082,-1.5131039896,1.016370945
ecoli_00083,-1.7887240305,0.8848680940000001
ecoli_00084,-0.45747269360000004,1.258060138
ecoli_00085,-0.5229694999,1.3380767850000002
ecoli_00086,-2.9667507967,-0.185472791
ecoli_00087,-3.3678783831,-0.119664957
ecoli_00088,-0.7367731968,0.20485493400000002
ecoli_00089,-0.9551949737000001,0.12113618400000001
ecoli_00090,-0.2088426549,-0.111298459
ecoli_00091,-0.25974128700000004,0.035044595000000005
ecoli_00092,-1.8270519571000001,0.108956619
ecoli_00093,-0.4432854371,0.021091891
ecoli_00094,0.1708723336,-0.179487258
ecoli_00095,-0.4219376145,-0.17930267300000002
ecoli_00096,-0.486091698,-0.012452734
ecoli_00097,0.1054813398,-0.154646539
ecoli_00098,2.0555336395,0.051734488
ecoli_00099,1.7003947869,-0.0662995
ecoli_00100,-0.0081589676,0.24942598
ecoli_00101,-0.7235716040000001,-0.7780453110000001
ecoli_00102,-0.1729931217,-0.788347048
ecoli_00103,4.115732915,-0.557297598
ecoli_00104,3.961784366,-0.5533031150000001
ecoli_00105,-0.2955621659,-0.144432807
ecoli_00106,0.026208275700000002,-0.013186706000000001
ecoli_00107,-0.3212579324,-0.068009367
ecoli_00108,-1.5547000344000002,0.36837965
ecoli_00109,-1.9879400414,0.49495829
ecoli_00110,-0.9315002997,0.018720782000000002
ecoli_00111,-1.1426369828,-0.034314875
ecoli_00112,-0.57759313,-0.100608243
ecoli_00113,-1.3633214311000001,0.19092103500000002
ecoli_00114,-1.7304237434,0.14034202
ecoli_00115,-1.5926981758,0.252913857
ecoli_00116,-2.0706684834,-0.11413368300000001
ecoli_00117,-2.5951846301,-0.287667808
ecoli_00118,-2.4103018433,-0.173418492
ecoli_00119,-2.0136395699,-0.484766813
ecoli_00120,-2.661573869,-0.36281752
ecoli_00121,-2.0341499386,-0.216551859
ecoli_00122,-1.676664007,-0.15784245600000002
ecoli_00123,-2.5850432441,-0.18089231900000002
ecoli_00124,-2.2965191713,-0.08800294800000001
ecoli_00125,-1.4353881348,-0.063015206
ecoli_00126,-0.4911043801,-0.8409876690000001
ecoli_00127,-2.3545183764,-0.99504442
ecoli_00128,-0.3061944532,-1.284559598
ecoli_00129,1.3869216332,0.17995164900000002
ecoli_00130,-0.8665333420000001,-0.299269015
ecoli_00131,0.2250181575,0.16973064200000001
ecoli_00132,-0.2484243357,0.02491536
ecoli_00133,0.5625748785,0.43938474
ecoli_00134,-0.18585828240000002,0.06329332600000001
ecoli_00135,-0.9066910688,0.013758482
ecoli_00136,-1.0794892185,0.40102449700000004
ecoli_00137,-0.7247559002,-0.19304874800000002
ecoli_00138,-0.3220485114,0.109292339
ecoli_00139,-1.5775891882000002,0.09110453
ecoli_00140,-1.7760917408,-0.8834176260000001
ecoli_00141,0.8663034675,0.7232984520000001
ecoli_00142,-3.9671178934,-0.5268998810000001
ecoli_00143,-0.6162390194,0.5141738060000001
ecoli_00144,-1.5366780776,0.114842151
ecoli_00145,-2.0348753906,0.38396171500000004
ecoli_00146,0.24533771810000002,0.126793221
ecoli_00147,-0.6259676794,0.34081388300000004
ecoli_00148,0.1103358814,-0.160086988
ecoli_00149,-0.5495792184,0.40118234500000005
ecoli_00150,0.48809129640000004,-0.30106333
ecoli_00151,-0.4495492012,-0.099840336
ecoli_00152,0.2904912924,-0.112297093
ecoli_00153,-2.3183193175,-0.2636079
ecoli_00154,3.3596307512,0.479900235
ecoli_00155,1.6278221111,-0.09033719600000001
ecoli_00157,1.9226085866,0.460491256
ecoli_00158,-0.1606345717,0.43644761600000004
ecoli_00159,3.0435225567,-0.021710645
ecoli_00160,1.3429804613,-0.166421532
ecoli_00169,1.6894086718999999,-0.29320854700000004
ecoli_00170,1.5727845416,-0.36936544400000004
ecoli_00171,0.6074751787,-0.09920551500000001
ecoli_00172,1.6219582934,0.15783529400000001
ecoli_00173,-3.3742360803,-0.215665506
ecoli_00174,-2.3201094193,-0.114109625
ecoli_00175,-1.8597929838,0.523363235
ecoli_00176,-1.7015197042999999,0.701269369
ecoli_00177,-4.3445623579,-0.472404468
ecoli_00178,-5.0743032595,-0.727690316
ecoli_00179,1.7053207232,0.452659615
ecoli_00180,1.7852615916999999,0.42803714400000004
ecoli_00181,1.5792588596,-0.45441998600000005
ecoli_00182,1.7374771275,-0.476271971
ecoli_00183,1.5115575431,0.21035221
ecoli_00184,1.4998762139,0.262851748
ecoli_00185,0.6785893557,-0.037596184000000005
ecoli_00186,0.6751077634,-0.158032168
ecoli_00187,-0.5484107108,0.184856232
ecoli_00188,-1.0644554331,0.109748654
ecoli_00189,0.9336627702,-0.045691935
ecoli_00190,1.3230314378,0.07120159
ecoli_00191,0.0362325016,0.212175373
ecoli_00192,-0.8885253406,-0.027439807
ecoli_00193,1.6473412598000001,0.073907423
ecoli_00194,1.04287496,0.135023417
ecoli_00195,1.2010071887,-0.27115831300000004
ecoli_00196,2.3463720267,-0.408640649
ecoli_00197,2.4695882497,-0.28449949900000004
ecoli_00198,0.8813405424,-0.389076521
ecoli_00199,-0.1260213563,0.743708766
ecoli_00200,-0.06431496020000001,0.85520553
ecoli_00201,0.6765204058000001,0.7196134940000001
ecoli_00202,0.8235208419000001,0.828319821
ecoli_00203,0.2803173397,0.39583627200000004
ecoli_00204,0.4437704884,0.40818236700000005
ecoli_00205,0.3875376547,1.028830777
ecoli_00206,-0.3987743791,1.019332362
ecoli_00207,0.3896546682,0.617021888
ecoli_00208,0.0770759864,0.606326712
ecoli_00209,1.1252764162,0.575753464
ecoli_00210,1.1721963359,0.455144496
ecoli_00211,4.5115053713,0.701689156
ecoli_00212,4.5540765928999996,0.756730365
ecoli_00213,0.2784600753,0.673932788
ecoli_00214,0.7768888089,0.5758429380000001
ecoli_00215,0.20153483930000002,0.23516725500000002
ecoli_00216,0.7520078157000001,0.27209287600000004
ecoli_00217,0.3214595353,0.8309190030000001
ecoli_00218,0.6849062541000001,0.9521407350000001
ecoli_00219,1.3752488865,0.28215138100000003
ecoli_00220,1.3663499731,0.349302164
ecoli_00221,4.2088186475,0.6784612360000001
ecoli_00222,4.9242100505,0.608502828
ecoli_00223,0.5181041835,0.52496244
ecoli_00224,0.4322370303,0.37745590300000004
ecoli_00225,0.1700645298,0.719157991
ecoli_00226,0.9617572096,0.6478334990000001
ecoli_00227,1.1800886262999999,0.07073127400000001
ecoli_00228,0.9129329419000001,0.077353717
ecoli_00229,-0.5995613153,0.34346563100000005
ecoli_00230,-0.4929596739,0.37980745800000004
ecoli_00231,-0.31589904560000004,0.44675548200000004
ecoli_00232,-0.5688312201,0.474786533
ecoli_00233,0.6782000979,0.19816282200000002
ecoli_00234,0.37935819740000004,0.31671616
ecoli_00235,0.7080091993000001,0.030079244
ecoli_00236,0.3602533147,0.295637941
ecoli_00237,-0.7251094124,-0.149002831
ecoli_00238,-0.7599720356,0.029682105
ecoli_00239,-0.19012518080000002,0.135241822
ecoli_00240,-0.1959581763,0.059422988
ecoli_00241,-2.2505136609,0.10760924200000001
ecoli_00242,-1.3335119158,0.17766009200000002
ecoli_00243,-1.2380056619,0.109797828
ecoli_00244,0.2163253285,-0.151220668
ecoli_00245,0.15509139230000002,-0.035178374000000005
ecoli_00246,-0.8575154826,-0.12351695200000001
ecoli_00247,-0.8048374564,-0.142087809
ecoli_00248,-0.7146960917,0.262283515
ecoli_00249,-2.2153453012,0.17683447
ecoli_00250,-2.0809956338,0.071970503
ecoli_00251,-0.6019531158,-0.137188576
ecoli_00252,-0.7209644932,-0.301841448
ecoli_00253,-1.1629438204,0.07740986400000001
ecoli_00254,-1.9768368685,0.09830857
ecoli_00255,5.2155989546,1.307765853
ecoli_00256,4.9933144818,1.320517959
ecoli_00257,5.3364178964,1.231627966
ecoli_00258,5.4862871294,1.143111786
ecoli_00259,-3.1427816669,0.323642409
ecoli_00260,-2.1970099723,0.17416677600000002
ecoli_00261,-0.34773534,0.158297202
ecoli_00262,0.19684214020000002,-0.031488837
ecoli_00263,3.3843616578,0.619273213
ecoli_00264,4.1123394116,0.7799236340000001
ecoli_00265,-0.7655852895,0.661847733
ecoli_00266,-0.7993833018000001,0.554159846
ecoli_00267,1.558623008,0.13629239999999998
ecoli_00268,1.2663198685000001,0.19936452200000002
ecoli_00269,5.3866865511,1.03985896
ecoli_00270,4.9879004159,1.07832839
ecoli_00271,-0.15311308140000002,-0.547292121
ecoli_00272,3.9433124838999998,-0.090787115
ecoli_00273,1.9980848752,0.415575552
ecoli_00274,2.2397528737,0.38808472800000005
ecoli_00275,2.0072263184,0.37441889500000003
ecoli_00276,2.2717380127,0.45599781600000006
ecoli_00277,0.2041621288,0.21189733
ecoli_00278,0.1049095614,0.189008896
ecoli_00279,-1.0802253915,0.567589765
ecoli_00280,-1.6562300846,0.177815426
ecoli_00281,1.9093980435,-0.504651582
ecoli_00282,1.8097445157,-0.18654931300000002
ecoli_00283,0.8660868031000001,0.383996247
ecoli_00284,0.5539142645,0.32760587300000005
ecoli_00285,1.7488244118,-0.068191444
ecoli_00286,1.8441496019999999,-0.0776236
ecoli_00287,-0.5572253279,0.24749242700000001
ecoli_00288,-0.42437508890000003,0.189948836
ecoli_00289,2.2746602112,0.30565473
ecoli_00290,2.1827451418,0.629065406
ecoli_00291,0.4285704582,0.411283771
ecoli_00292,0.6926547177,0.49405437100000005
ecoli_00293,0.7977161081,0.503359167
ecoli_00294,0.9155392048000001,0.37281593900000004
ecoli_00295,4.442516335,0.24414505200000003
ecoli_00296,4.6156750485,0.32929133800000004
ecoli_00297,1.1678066344,0.582272077
ecoli_00298,0.7005924639000001,0.6307498060000001
ecoli_00299,-2.9191181226,-0.807797929
ecoli_00300,-3.1894778779,-0.774040083
ecoli_00301,1.4723218637,-0.5663055290000001
ecoli_00302,1.0465507662,-0.38538343700000005
ecoli_00303,-0.0414466511,0.13828864800000001
ecoli_00304,0.28381348630000003,0.34418459
ecoli_00305,0.7890467218,0.705413782
ecoli_00306,0.7917259391,0.530226904
ecoli_00307,0.9325284958000001,0.705620013
ecoli_00308,1.1223216331,0.639575522
ecoli_00309,0.6092790818,0.64014664
ecoli_00310,0.2381834424,0.643240204
ecoli_00311,2.3399423053,0.6571214590000001
ecoli_00312,2.6258343082,0.9486138260000001
ecoli_00313,0.6859004269,0.411831526
ecoli_00314,0.43277669550000003,0.39027781
ecoli_00315,-0.0520833704,0.37621721500000005
ecoli_00316,0.18345038190000001,0.36667417100000005
ecoli_00317,0.1287083107,0.36541838
ecoli_00318,0.5758306515,0.34273974100000004
ecoli_00319,0.2422378788,-0.32752627100000004
ecoli_00320,0.2557856986,-0.379521698
ecoli_00321,-0.8912532961,0.367331208
ecoli_00322,-0.6269564972,0.38358602700000005
ecoli_00323,1.7304562207,0.092545108
ecoli_00324,1.6954739928,0.140211251
ecoli_00325,1.9014526402,0.08828034600000001
ecoli_00326,1.7547927716,0.513535763
ecoli_00327,2.1415011332000002,-0.061397507000000004
ecoli_00328,2.0928897133,-0.26070842
ecoli_00329,1.8306050684000001,-0.055252065
ecoli_00330,2.3089025733,0.075397478
ecoli_00331,1.226927954,0.391094753
ecoli_00332,1.0559598785,0.28668017100000004
ecoli_00333,1.5492829519,0.28048805200000004
ecoli_00334,1.8614282497999999,0.19809661
ecoli_00335,1.4537161404,-0.080350902
ecoli_00336,1.9789095622000001,0.19994977800000002
ecoli_00337,1.8398320625,0.564438023
ecoli_00338,1.7191917888,0.5920382110000001
ecoli_00339,2.0222048671,-0.06345036400000001
ecoli_00340,1.9241926878000002,0.165076513
ecoli_00341,1.8162713178,-0.075224071
ecoli_00342,1.9080425148,-0.050579755000000004
ecoli_00343,1.4096243151,0.18287245100000002
ecoli_00344,1.2622347708000001,0.23247697
ecoli_00345,1.5405882829,0.233024332
ecoli_00346,1.4199847254,0.35887538700000005
ecoli_00347,0.5441349718,0.415653082
ecoli_00348,0.9176078591,0.47479981800000004
ecoli_00349,0.8876460441,0.17891804700000002
ecoli_00350,1.3846293289,0.12226386500000001
ecoli_00351,0.0252198959,0.35707802400000005
ecoli_00352,0.69825812,-0.0030281820000000004
ecoli_00353,0.39155547890000003,0.245760266
ecoli_00354,1.0475326553,0.103800661
ecoli_00355,-1.1558423919,0.5049408790000001
ecoli_00356,-0.7632762676,0.48314856800000006
ecoli_00357,-1.1868726951,0.350633436
ecoli_00358,-0.9020661,0.305629453
ecoli_00359,1.2859649941,0.43189787100000004
ecoli_00360,1.0864541839,0.397511322
ecoli_00361,1.5162899546,0.187020604
ecoli_00362,1.8282396641,0.21110345800000002
ecoli_00363,1.4455232419000001,0.083422943
ecoli_00364,0.9161002357,-0.125328606
ecoli_00365,-1.7411771132,-1.8860212280000002
ecoli_00366,-3.5253947324,-1.689471874
ecoli_00367,-2.4076144036000002,-2.427480671
ecoli_00368,-2.1226524221,-2.289557642
ecoli_00369,1.933172123,-0.655383377
ecoli_00370,0.9779243764000001,-0.52147101
ecoli_00371,-4.5016860571,-2.462704767
ecoli_00372,-4.7257231272,-2.215818862
ecoli_00373,-3.2857507147,-2.951450304
ecoli_00374,-3.4319947933,-2.707427041
ecoli_00375,-0.08574487360000001,-0.37250204000000003
ecoli_00376,0.4779440747,-0.02819494
ecoli_00377,-3.8260757289000003,-1.709902734
ecoli_00378,-3.3581082347,-1.523151283
ecoli_00379,-5.2405434755,-1.906792701
ecoli_00380,-5.0144582465,-2.031372237
ecoli_00381,0.4890169212,0.026114172
ecoli_00382,0.4022824682,-0.024767938000000003
ecoli_00383,-4.1018080099,-1.024759875
ecoli_00384,-4.0106633877,-0.946249191
ecoli_00385,-3.9577213436000003,-1.872406087
ecoli_00386,-3.7934028150000003,-1.6710743300000002
ecoli_00387,-2.3130758091,-0.38062865100000004
ecoli_00388,-2.1545336691,-0.307681291
ecoli_00389,-3.9884202731,-1.401953856
ecoli_00390,-4.302439848,-1.730526988
ecoli_00391,-4.8540254711,-1.9972068580000002
ecoli_00392,-4.6809199244,-1.9609591100000001
ecoli_00393,2.014647765,-0.319230179
ecoli_00394,1.7102593034,-0.298454793
ecoli_00395,1.7911068421,-0.206202099
ecoli_00396,1.7161714163,-0.08042785300000001
ecoli_00397,0.7914285083,0.395823743
ecoli_00398,0.6479607866,0.411129568
ecoli_00399,0.37633542540000003,-0.001186037
ecoli_00400,0.8205160624000001,-0.08781875500000001
ecoli_00401,1.7240763621,-0.083199942
ecoli_00402,2.1118304842,-0.012236379
ecoli_00403,2.1994062258,0.13477535200000001
ecoli_00404,1.9729822758000002,0.037665048
ecoli_00405,1.0100256518,0.005145323
ecoli_00406,1.9527761447,-0.16219002500000002
ecoli_00407,1.8602820015,-0.047073356000000004
ecoli_00408,1.6112716131,-0.13203072600000001
ecoli_00409,1.3720231307000001,-0.168126922
ecoli_00410,0.8916914353000001,-0.07189600900000001
ecoli_00411,1.9254444074000001,-0.47592381200000006
ecoli_00412,1.6333268456,-0.46972476900000004
ecoli_00413,1.9239731382,-0.19160004700000002
ecoli_00414,1.4150889946,-0.194555322
ecoli_00415,1.7815332994,0.330274367
ecoli_00416,1.7490247235,0.283259382
ecoli_00417,1.1778036019,-0.102131619
ecoli_00418,1.5379534540000002,-0.124228584
ecoli_00419,1.7062600042,0.11865386300000001
ecoli_00420,1.5879030601,0.012365859000000002
ecoli_00421,1.4117526032,0.458355326
ecoli_00422,1.4108135658,0.45657650400000005
ecoli_00423,2.3903395496,-0.19109484100000002
ecoli_00424,1.9474273299,-0.360542961
ecoli_00425,2.1730882915,-0.323474476
ecoli_00426,2.4851887946,-0.31010260700000003
ecoli_00427,2.6496393681,0.062357558
ecoli_00428,2.4332606791,-0.009886887
ecoli_00429,2.6521394246,0.044583541000000004
ecoli_00430,2.725302815,0.011998532000000001
