,A,LexA
hot_tale__hot_ale9_37c__2,-0.3825279693783837,0.05084014300000117
hot_tale__hot_ale9_mid_44c__1,0.2881015727939288,0.5922794650000016
hot_tale__hot_ale9_mid_44c__2,-0.0740484231579168,0.3899656280000015
hot_tale__hot_ale9_44c__1,0.1358664076877634,0.3941219370000013
hot_tale__hot_ale9_44c__2,0.148369107499755,0.4080761850000014
hot_tale__hot_ale10_30c__1,-1.3493666581351556,0.5163763660000011
hot_tale__hot_ale10_30c__2,-1.0479911797442074,0.5858612340000011
hot_tale__hot_ale10_37c__1,-0.5128598209435897,0.0036015050000015596
hot_tale__hot_ale10_37c__2,-0.2652130460382034,0.10444323200000127
hot_tale__hot_ale10_44c__1,0.9152306123828238,0.6281970380000015
hot_tale__hot_ale10_44c__2,0.5943065125196219,0.6541191560000001
hot_tale__hot_ale16_30c__1,-1.1970223132470397,0.5737762640000028
hot_tale__hot_ale16_30c__2,-1.3111695144071025,0.5458327780000012
hot_tale__hot_ale16_37c__1,-0.6286044378439246,0.10055358000000147
hot_tale__hot_ale16_37c__2,-0.8810904515014019,0.02939519400000279
hot_tale__hot_ale16_44c__1,0.066220077056133,0.7265430590000008
hot_tale__hot_ale16_44c__2,0.2465776893723955,0.8923569350000022
pdhr_ale__pdhR-13_51__1,-2.423498195375047,0.08354657800000087
pdhr_ale__pdhR-13_51__2,-2.627195877468917,0.06635968700000118
pdhr_ale__pdhR-14_46__1,-0.48183603616512,0.12053773000000145
pdhr_ale__pdhR-14_46__2,-0.8853368576391348,0.2686663550000015
pdhr_ale__pdhR-15_51__1,-1.6768320728313553,0.033798612000000894
pdhr_ale__pdhR-15_51__2,-1.8082881355015668,0.11974774500000153
pdhr_ale__pdhR-16_49__1,-0.8885473023267917,-0.004409083999998842
pdhr_ale__pdhR-16_49__2,-1.7235490045096882,-0.1499435389999988
tcs__del_atoC_LiAcet__1,-0.2777957821399918,0.7430947790000015
tcs__del_atoC_LiAcet__2,-0.1234376079779149,0.8381657509999999
tcs__del_atoC_LiCl__1,0.2101961139656316,0.7588785260000002
tcs__del_atoC_LiCl__2,-0.0307651163757487,0.7843169420000002
tcs__del_atoC_m9__1,-0.0033593799079428,0.917485118000002
tcs__del_atoC_m9__2,0.0396993624432647,0.9158856450000012
tcs__del_baeR_etoh__1,-0.0290459703447663,0.4315698740000009
tcs__del_baeR_etoh__2,-0.1545183105607201,0.5374204410000011
tcs__del_baeR_lb__1,-1.0301698006819122,0.4618936530000015
tcs__del_baeR_lb__2,-0.4521782722188036,0.5168424290000013
tcs__del_btsR_01xlb__1,1.9904246350746255,0.15125878699999973
tcs__del_btsR_01xlb__2,1.952150702896164,0.2128278940000028
tcs__del_btsR_lb__1,-2.521595512646541,1.3218349410000003
tcs__del_btsR_lb__2,-2.610631973512166,1.3029821380000008
tcs__del_btsR_pyruvate__1,2.5545262657730654,0.1758919890000028
tcs__del_btsR_pyruvate__2,2.2685809735925333,0.1698390300000021
tcs__del_cpxR_etoh__1,0.1277571309680949,0.5736713619999998
tcs__del_cpxR_etoh__2,-0.2755129259351009,0.6223965970000016
tcs__del_cpxR_lb__1,-0.088844594372628,0.7136152060000001
tcs__del_cpxR_lb__2,-0.1503163669759021,0.6772036250000024
tcs__del_cusR_CuSO4__1,0.0459219522634608,0.952422278000002
tcs__del_cusR_CuSO4__2,-0.6695305415838494,1.113947865000002
tcs__del_cusR_lb__1,0.5570637484397518,1.5388819820000013
tcs__del_cusR_lb__2,0.5140772836436112,1.6339933060000007
tcs__del_kdpE_01-kcl__1,1.0308568201475252,-0.11597134299999913
tcs__del_kdpE_01-kcl__2,1.0547299094959568,0.04132233700000132
tcs__del_kdpE_115-kcl__1,1.1678350280116447,-0.06629359899999887
tcs__del_kdpE_115-kcl__2,1.388801258502159,0.12933667400000104
tcs__del_phoB_m9__1,-0.158870248299965,0.733788800000001
tcs__del_phoB_m9__2,-0.1655186971670542,0.7811951490000022
tcs__del_phoB_m9p__1,4.027514743131055,0.9082609540000012
tcs__del_phoB_m9p__2,4.046101712205947,0.905026963000001
tcs__del_rcsB_etoh__1,0.1620097847006339,0.1515982700000018
tcs__del_rcsB_etoh__2,-0.2977406147086009,0.11418139400000273
tcs__del_rcsB_lb__1,-0.9139895363163704,0.4263458910000004
tcs__del_rcsB_lb__2,-0.3994410270050504,0.4122369980000009
tcs__del_zraR_lb__1,-3.8805326481398112,0.765625076000001
tcs__del_zraR_lb__2,-3.921528577140611,0.6704669900000013
tcs__del_zraR_zncl2__1,-2.501816061500981,0.6920506090000007
tcs__del_zraR_zncl2__2,-2.5920660905543462,0.6450442720000016
tcs__wt_01-kcl__1,1.5142138564352698,0.2591034340000027
tcs__wt_01-kcl__2,1.509635166800014,0.25334938800000106
tcs__wt_01xlb__1,1.186990026598815,0.0426040400000014
tcs__wt_01xlb__2,1.173803043255729,0.05949017200000116
tcs__wt_115-kcl__1,0.6975166540441129,-0.054000561999998815
tcs__wt_115-kcl__2,1.1831081029479231,-0.0358690649999982
tcs__wt_CuSO4__1,-1.6634543498991323,0.9306101290000016
tcs__wt_CuSO4__2,-2.3204075506276864,0.977657683000002
tcs__wt_etoh__1,-1.8359563308671447,-0.23119144399999936
tcs__wt_etoh__2,-2.3207444375741617,-0.1411672769999992
tcs__wt_lb__1,-1.1316739796311008,0.13975740800000125
tcs__wt_lb__2,-1.0186873233724092,0.19692742900000135
tcs__wt_LiAcet__1,-0.6665905743910869,0.5824401030000015
tcs__wt_LiAcet__2,-0.4520910264419989,0.5899629590000011
tcs__wt_LiCl__1,0.0714186031880874,0.7549160790000009
tcs__wt_LiCl__2,0.2941977670054235,0.7038649480000014
tcs__wt_m9p__1,3.9073333630666,1.0711211330000021
tcs__wt_m9p__2,4.304548921635604,1.0865821390000008
tcs__wt_pyr__1,1.0759612518492276,0.028065392000001133
tcs__wt_pyr__2,1.2073265310865675,0.039227753000001364
tcs__wt_zncl2__1,-2.3074163086974533,0.8282383500000012
tcs__wt_zncl2__2,-2.2953829474881875,0.7762662150000015
ros_tale__0_0_0pq__1,-0.0483099125645576,0.21433227300000104
ros_tale__0_0_0pq__2,-0.3456067308209495,0.1121853709999998
ros_tale__0_0_250pq__1,1.081571486110883,0.8942269909999999
ros_tale__0_0_250pq__2,1.3962943865967383,0.8971669590000015
ros_tale__1_mid_250pq__1,1.47006439910504,0.36625475800000107
ros_tale__1_mid_250pq__2,0.9559790394769024,0.40652350600000103
ros_tale__1_0_0pq__3,-1.0710601027240896,0.23559208800000156
ros_tale__1_0_0pq__4,-0.6905270129216494,0.2818632730000008
ros_tale__1_0_250pq__1,-0.9861381603515388,0.20520049600000068
ros_tale__1_0_250pq__2,-0.8263699166602777,0.26755226500000084
ros_tale__1_0_750pq__1,4.127346362086225,1.6283756140000012
ros_tale__1_0_750pq__2,4.489144673690009,1.8667997210000011
ros_tale__1_1_0pq__1,5.643746900148432,1.7462614010000015
ros_tale__1_1_0pq__2,5.390645738244224,1.6355483620000015
ros_tale__1_1_250pq__1,5.745163267578345,1.6839055450000018
ros_tale__1_1_250pq__2,5.275107048149015,1.8400699790000008
ros_tale__1_1_750pq__1,6.484466157265474,1.976506048000001
ros_tale__1_1_750pq__2,5.959188180129522,2.0898471270000005
ros_tale__1_2_0pq__1,3.883801671665408,1.9800576640000018
ros_tale__1_2_0pq__2,4.140932854199849,1.8662496530000008
ros_tale__1_2_250pq__1,4.994493245951549,2.0482617930000018
ros_tale__1_2_250pq__2,3.807758665666985,1.9566618840000007
ros_tale__1_2_750pq__1,5.509754629488807,2.2120254200000016
ros_tale__1_2_750pq__2,5.623142946625011,2.160710999000001
ros_tale__1_3_0pq__1,3.850418578296815,1.9390307310000008
ros_tale__1_3_0pq__2,3.954085814568981,2.0247891370000013
ros_tale__1_3_250pq__1,2.6441732227525807,1.7986884570000008
ros_tale__1_3_250pq__2,3.830198908988161,2.246997891000001
ros_tale__1_3_250pq__3,4.081827037650392,2.3663614220000007
ros_tale__1_3_250pq__4,2.50475948935416,2.100979348000001
ros_tale__1_3_750pq__1,3.973655621383839,2.2736895610000007
ros_tale__1_3_750pq__2,3.9516213716156106,2.0823394510000006
ros_tale__1_4_0pq__1,3.540469029753172,2.3940983040000017
ros_tale__1_4_0pq__2,3.127973604194437,2.360587982000002
ros_tale__1_4_250pq__1,2.744136088413549,2.5615951440000018
ros_tale__1_4_250pq__2,2.8302207964965307,2.683039538000001
ros_tale__1_4_750pq__1,2.5894578985528343,2.4400571980000016
ros_tale__1_4_750pq__2,4.672976393844953,2.388203252000002
ros_tale__1_4_750pq__3,2.1367391893995515,2.728666898000002
ros_tale__1_4_750pq__4,3.077264300393009,2.5902012150000004
ros_tale__2_mid_250pq__1,1.1164355127258698,0.6727891320000001
ros_tale__2_mid_250pq__2,1.1127817110776608,0.4609233819999998
ros_tale__2_0_0pq__1,4.894418937939869,2.3842718510000007
ros_tale__2_0_0pq__2,4.619975350414292,2.475803901000001
ros_tale__2_0_250pq__1,0.0786218283620401,0.05125196200000115
ros_tale__2_0_250pq__2,-0.1137774281106776,0.12121218400000087
ros_tale__2_0_750pq__1,5.912549743509257,1.8316067900000004
ros_tale__2_0_750pq__2,6.45073226608028,1.8019790370000008
ros_tale__2_1_0pq__1,6.270500105409699,1.4029055760000002
ros_tale__2_1_0pq__2,5.579956112646897,1.5526636630000006
ros_tale__2_1_250pq__1,5.653653319137479,1.8793414380000009
ros_tale__2_1_250pq__2,5.496164475402349,1.5405779490000011
ros_tale__2_1_750pq__1,5.11589028508849,1.6872916070000006
ros_tale__2_1_750pq__2,4.865100247239619,1.8444533890000017
ros_tale__2_1_750pq__3,5.267713962174396,1.8331113570000015
ros_tale__2_2_0pq__1,6.599613381327959,1.6817330890000015
ros_tale__2_2_0pq__2,5.931990118524617,2.021713038000001
ros_tale__2_2_250pq__1,7.119663379357471,1.7430217350000008
ros_tale__2_2_250pq__2,6.55723471799898,1.8625563090000004
ros_tale__2_2_750pq__1,6.387585519437499,1.9120549770000004
ros_tale__2_2_750pq__2,5.636716251292216,1.8912060480000008
ros_tale__2_3_0pq__1,9.56316322834514,2.523638161000001
ros_tale__2_3_0pq__2,8.121543285950981,2.550196597000001
ros_tale__2_3_250pq__1,7.156195869494869,2.2980126210000016
ros_tale__2_3_250pq__2,7.221237931098992,2.0670851650000017
ros_tale__2_3_750pq__1,7.641605378643629,2.4086072950000013
ros_tale__2_3_750pq__2,7.787701467788387,2.364128550000002
ros_tale__3_0_0pq__1,3.5492119630703183,2.3621186840000004
ros_tale__3_0_0pq__2,3.1416935731313678,2.233470521000001
ros_tale__3_0_250pq__1,3.301592000125797,2.2346467610000005
ros_tale__3_0_250pq__2,2.8648650511813383,2.1298104270000007
ros_tale__3_0_750pq__1,5.724721873192591,1.9679109970000008
ros_tale__3_0_750pq__2,5.411186459075379,1.9270447970000009
ros_tale__3_1_0pq__1,6.681771807225536,2.1477286650000007
ros_tale__3_1_0pq__2,4.954122877353174,2.2451718090000017
ros_tale__3_1_250pq__1,5.58546192852009,2.2206741370000014
ros_tale__3_1_250pq__2,5.1486794557116005,2.1831124350000017
ros_tale__3_1_750pq__1,5.902039560888056,2.2777222020000014
ros_tale__3_1_750pq__2,4.786406799175001,2.173686958000001
ros_tale__3_2_0pq__1,1.6452508068196343,0.9668731820000004
ros_tale__3_2_0pq__2,1.6281135388685744,0.9863749780000006
ros_tale__3_2_0pq__3,1.7621332168495334,0.9951876520000004
ros_tale__3_2_0pq__4,1.024495082628321,1.095692393000002
ros_tale__3_2_250pq__1,15.407795892360737,3.0664887180000004
ros_tale__3_2_250pq__2,13.77814618528694,2.8696470480000014
ros_tale__3_2_750pq__1,11.367292480904164,2.9182630680000017
ros_tale__3_2_750pq__2,17.62648647255538,3.0509262380000006
ros_tale__3_3_0pq__1,4.721368906060599,2.352129800000002
ros_tale__3_3_0pq__2,3.9653584372152815,2.205672209000001
ros_tale__3_3_0pq__3,4.103028943301807,2.5938697950000016
ros_tale__3_3_0pq__4,3.753565351764984,2.4489050920000004
ros_tale__3_3_250pq__1,3.382118461425201,1.9450822950000008
ros_tale__3_3_250pq__2,2.8688082081822843,2.0205523260000007
ros_tale__3_3_750pq__1,2.7953228900783613,1.8035813000000007
ros_tale__3_3_750pq__2,2.8744022258625206,1.895397678000002
ros_tale__3_4_0pq__1,10.879454461472188,2.7540887780000016
ros_tale__3_4_0pq__2,10.32871756980141,2.836806998000002
ros_tale__3_4_250pq__1,14.175228150315467,3.2049019980000004
ros_tale__3_4_250pq__2,15.89990761495583,3.5517633080000017
ros_tale__3_4_750pq__1,12.88103005575304,2.9292010480000013
ros_tale__3_4_750pq__2,14.156566128437118,2.986901738000002
pcoli__atASMT_325G__1,-1.2084360853771012,0.4432452419999997
pcoli__atASMT_325G__2,-0.8198797584267212,0.4437671040000009
pcoli__bpTDC__1,-0.0921111543973954,0.4089970600000008
pcoli__bpTDC__2,0.0187094335414753,0.34158673800000106
pcoli__BRCA__1,-0.0262461111008153,0.7101707390000023
pcoli__BRCA__2,-0.4405506362703161,0.6335992100000016
pcoli__BRCActrl__1,1.6440625500862318,0.6267054380000019
pcoli__BRCActrl__2,2.2587424841228523,0.7771367040000019
pcoli__BRCAswap__1,-0.6462783811430693,0.4921542350000019
pcoli__BRCAswap__2,-0.8378884816266232,0.5592718210000012
pcoli__btAANAT__1,-0.6808042373504409,0.3777502760000005
pcoli__btAANAT__2,-0.4149300331233317,0.4612019710000004
pcoli__btASMT__1,-0.598796673771402,0.3793984690000016
pcoli__btASMT__2,-0.3483903498123314,0.3903456890000028
pcoli__CC1__1,-0.2674807553082234,0.4250609840000008
pcoli__CC1__2,-0.283688322063668,0.451051490000002
pcoli__ccCOMT__1,-0.5951815296870346,0.467354224000001
pcoli__ccCOMT__2,-1.232014373194957,0.5142783380000013
pcoli__ckDDC__1,0.3940084970725266,0.4199479800000017
pcoli__ckDDC__2,1.3031594161931577,0.3329718700000015
pcoli__CNTF_belt__1,-0.5778725940460245,0.32207134400000115
pcoli__CNTF_belt__2,-0.6094462393858536,0.32972403800000105
pcoli__cobPNMT__1,-0.6602409797434972,0.3950979150000018
pcoli__cobPNMT__2,-0.8790953955178118,0.3048014780000017
pcoli__cvPhhB__1,-0.3779606569397622,0.5729727430000011
pcoli__cvPhhB__2,-0.4794679899066791,0.6981912890000022
pcoli__ggAANAT__1,-0.4302648203897664,0.3675742300000016
pcoli__ggAANAT__2,-0.5232787879966352,0.482340799000001
pcoli__ggTPH__1,-0.9233524984601256,0.3901597540000008
pcoli__ggTPH__2,-0.2400712888921654,0.4836868120000011
pcoli__hsAANAT__1,1.981560118288964,0.4306683560000009
pcoli__hsAANAT__2,1.4836103574024333,0.4102419740000016
pcoli__hsASMT__1,-0.6127694125897453,0.5081846260000011
pcoli__hsASMT__2,0.015950270626392,0.5161487170000011
pcoli__hsPNMT_mb__1,-0.8495170113133025,0.2938773750000019
pcoli__hsPNMT_mb__2,-0.9511592867195152,0.4074599169999997
pcoli__hsTPH__1,-0.5893761603309462,0.4012663040000009
pcoli__hsTPH__2,0.0369119296743967,0.5233302540000011
pcoli__hsTPH_E2K__1,0.4471220782188309,0.4730163000000021
pcoli__hsTPH_E2K__2,0.8002512803065567,0.2944226980000009
pcoli__hsTPH_E2K_N91I_P99C__1,-0.3037302647138827,0.5002760630000012
pcoli__hsTPH_E2K_N91I_P99C__2,-0.5263840778279634,0.5602870480000011
pcoli__hsTPH_N158trunc__1,0.9485640466080182,0.5053468610000005
pcoli__hsTPH_N158trunc__2,1.0569054318242934,0.4634682050000016
pcoli__hsTPH_N174trunc__1,-0.9195503793844976,0.4970128190000027
pcoli__hsTPH_N174trunc__2,0.4408444202755811,0.5789324890000014
pcoli__hsTPH_Ntermtrunc__1,2.358572099826196,0.6116885100000014
pcoli__hsTPH_Ntermtrunc__2,1.1592302494488032,0.8099260190000006
pcoli__hsTPH1__1,-0.1035892118245673,0.4654330730000016
pcoli__hsTPH1__2,-0.2513032737802534,0.4897799269999998
pcoli__MBP__1,0.1623270714074041,0.686618763000002
pcoli__MBP__2,1.6606898586512588,0.5802293590000014
pcoli__msCOMT__1,-0.0382285634230208,0.6803100890000007
pcoli__msCOMT__2,0.0443157955795927,0.699309962000001
pcoli__ocAANAT__1,-0.680897579676374,0.3783862250000016
pcoli__ocAANAT__2,-0.3326922599683033,0.3213648520000012
pcoli__osTDC_K374H__1,0.7430560877872949,0.8736021670000014
pcoli__osTDC_K374H__2,0.8176242320556552,0.968542642000001
pcoli__osTDC_K374L__1,0.7793088644581733,0.7097674720000011
pcoli__osTDC_K374L__2,1.2402582395762254,0.7092538540000017
pcoli__osTDC_K374Q__1,-0.6544955997796427,0.4364919580000013
pcoli__osTDC_K374Q__2,-0.5400005610359476,0.3474026769999998
pcoli__osTDC_L360V__1,-0.5844774097156816,0.4349448560000004
pcoli__osTDC_L360V__2,-0.1154800004575912,0.4854891290000012
pcoli__pmTPH__1,0.4269235788520912,0.5204611630000011
pcoli__pmTPH__2,0.8812986560260414,0.4766341530000009
pcoli__RFC__1,1.3795208470128475,0.685734784000001
pcoli__RFC__2,1.327709822928382,0.6902517010000011
pcoli__RFCctrl__1,0.9241467863458804,0.2837964619999997
pcoli__RFCctrl__2,1.112701127857662,0.318846145000002
pcoli__RFCnopause__1,1.1682883345260706,0.5326130170000011
pcoli__RFCnopause__2,1.8739551129902765,0.4011862559999999
pcoli__RFCpluspause__1,2.0895475125407383,0.2870399810000004
pcoli__RFCpluspause__2,2.417975372248973,0.30434639100000105
pcoli__rnCOMT_sol__1,0.9719700868755924,0.5099367770000011
pcoli__rnCOMT_sol__2,0.6772165226347873,0.469946182000001
pcoli__rnPNMT__1,0.4599154726414084,0.5788182810000011
pcoli__rnPNMT__2,0.9221455414389024,0.4182424240000016
pcoli__rnTDC__1,-0.2730578869375809,0.5969048080000015
pcoli__rnTDC__2,-0.243880105823375,0.5912468580000017
pcoli__rnTDC_trunc__1,0.3140228002337032,0.8518086000000018
pcoli__rnTDC_trunc__2,0.6769328435603016,1.0433427900000023
pcoli__saCOMT_T2A__1,-0.547403959107161,0.5491026030000015
pcoli__saCOMT_T2A__2,-0.6872848455450079,0.4820588400000014
pcoli__sfCOMT__1,-0.7187517974917739,0.3222185590000013
pcoli__sfCOMT__2,-0.3620330317390451,0.33306621600000064
pcoli__sgAANAT_D63G__1,-0.762099980300854,0.3913398610000005
pcoli__sgAANAT_D63G__2,-0.9085840316031368,0.3665976019999997
pcoli__ssDDC__1,-0.6548666300371012,0.529356905000002
pcoli__ssDDC__2,0.4080601067841021,0.5714274020000012
pcoli__TP53B__1,-0.4525031920163504,0.3699014570000011
pcoli__TP53B__2,-0.3752356272640625,0.4549035220000013
pcoli__WT__1,1.5420496513249808,0.137749095000002
pcoli__WT__2,1.500825987332865,0.07698666300000134
cck__glu_ale4__1,-0.1111914176292244,0.4753956190000013
cck__glu_ale4__2,-0.2846236527521275,0.3731512590000028
cck__cck_ale1__1,-0.1082869622815452,0.24007982500000136
cck__cck_ale1__2,-0.1565735538473083,0.2325259570000009
cck__cck_ale2__1,-0.4197331186633212,0.2790646590000012
cck__cck_ale2__2,-0.2118940381297641,0.28091718400000154
cck_pgi__gmos_delpgi__1,0.5326386040916568,0.22000676300000155
cck_pgi__gmos_delpgi__2,0.6724958437956927,0.05786493800000159
cck_pgi__pgi_ale1__1,-1.4609566618896364,0.17506730500000156
cck_pgi__pgi_ale1__2,-0.9458896161415332,0.3311438060000009
cck_pgi__pgi_ale2__2,-1.3640805924631485,0.3171405810000012
cck_pgi__pgi_ale3__1,0.0867707351303728,0.2646592440000015
cck_pgi__pgi_ale3__2,-0.3154367752742677,0.3635548369999997
cck_pgi__pgi_ale4__1,-0.0663772257898376,0.3393867970000013
cck_pgi__pgi_ale4__2,0.042582387750007,0.23366666400000116
cck_pgi__pgi_ale4__3,0.2977017233081385,0.2811865090000012
cck_pgi__pgi_ale5__1,-1.669489147967008,0.3064068200000021
cck_pgi__pgi_ale5__2,-1.1595961160868509,0.34158847100000056
cck_pgi__pgi_ale6__1,-0.4199293576189054,0.3545107860000005
cck_pgi__pgi_ale6__2,-0.4047749679433835,0.3891171050000013
cck_pgi__pgi_ale7__1,-0.3666040051133299,0.4715912960000006
cck_pgi__pgi_ale7__2,-0.0586012870026231,0.5079527470000009
cck_pgi__pgi_ale8__1,-0.4577426866366978,0.2543520730000015
cck_pgi__pgi_ale8__2,-0.4714838264051283,0.2324927880000009
cck_sdh__gmos_delsdhCB__1,-0.2130614699082406,0.7237617270000012
cck_sdh__gmos_delsdhCB__2,0.5960184395082633,0.8981485720000002
cck_sdh__sdh_ale1__1,-0.860407169552432,0.462558908000001
cck_sdh__sdh_ale1__2,-0.1506704674589754,0.5245145310000003
cck_sdh__sdh_ale2__1,-0.156346121839852,0.5001021269999999
cck_sdh__sdh_ale3__2,0.1344312731427624,0.463011370000002
cck_sdh__sdh_ale3__1,-0.1593833171788262,0.3326963900000015
cck_sdh__sdh_ale3__3,-0.1655210161810518,0.3344212630000012
cck_pts__gmos_delptsHIcrr__2,3.524308267162316,1.0456349250000017
cck_pts__gmos_delptsHIcrr__1,4.418926445565007,0.8447068580000021
cck_pts__pts_ale1__2,3.796740129217319,0.5436512960000011
cck_pts__pts_ale1__1,4.466174130899531,0.6375275610000006
cck_pts__pts_ale2__2,1.86146434820641,0.1974837860000012
cck_pts__pts_ale2__1,1.828821909549484,0.14651713600000082
cck_pts__pts_ale3__2,11.601646422781656,1.5967926650000024
cck_pts__pts_ale3__1,10.17398459730623,1.5408459080000014
cck_pts__pts_ale4__2,1.222954943647782,0.2404772440000027
cck_pts__pts_ale4__1,-0.0147911804809669,0.2882093310000009
cck_gnd__gmos_delgnd__1,0.3084163765941152,0.2466693200000014
cck_gnd__gmos_delgnd__2,0.4373969052706418,0.19954337099999986
cck_gnd__gnd_ale1__1,-0.1237195613541725,0.11120691600000043
cck_gnd__gnd_ale1__2,0.1610635629791811,0.1156504190000014
cck_gnd__gnd_ale2__1,0.8787725243117238,0.12952955800000154
cck_gnd__gnd_ale2__2,0.1299684899041392,0.1416509020000012
cck_gnd__gnd_ale3__1,0.2807620515799989,0.06323695100000037
cck_gnd__gnd_ale3__2,0.3040042639080626,0.10264374000000133
cck_tpiA__gmos_deltpiA__1,1.6393752287878316,0.197024282000001
cck_tpiA__gmos_deltpiA__2,-1.194477201018475,0.19569002300000093
cck_tpiA__tpiA_ale1__1,3.040156135900239,0.7409753560000016
cck_tpiA__tpiA_ale1__2,3.3346382538436625,0.7964653220000013
cck_tpiA__tpiA_ale2__1,3.2524207104797647,0.6165446540000019
cck_tpiA__tpiA_ale2__2,2.505254736725456,0.7505929850000026
cck_tpiA__tpiA_ale3__1,2.5286514919399505,0.9402163290000018
cck_tpiA__tpiA_ale3__2,1.5474177562160825,1.1585711330000006
cck_tpiA__tpiA_ale4__1,2.2267468235930576,0.7421479600000023
cck_tpiA__tpiA_ale4__2,1.7281018396463173,0.6764773770000012
acid_tale__acid_ale1_pH7__1,-0.0288209218798518,0.5909086940000012
acid_tale__acid_ale1_pH7__2,0.4128300291352122,0.4892990410000007
acid_tale__acid_ale1_pH5__1,1.361245976129042,0.8980341010000004
acid_tale__acid_ale1_pH5__2,1.0077187766818203,0.9006231910000011
acid_tale__acid_ale2_pH7__1,0.5614040602210008,0.4425228830000014
acid_tale__acid_ale2_pH7__2,0.3990366457927299,0.3864579230000009
acid_tale__acid_ale2_pH5__1,0.9366582162489514,0.25838720700000106
acid_tale__acid_ale2_pH5__2,1.4701487696372575,0.5094645940000015
acid_tale__low_Mg_ale_pH7__1,-1.313196375695755,0.602649672000001
acid_tale__low_Mg_ale_pH7__2,-1.3782116239578104,0.4502171920000011
acid_tale__low_Mg_ale_pH5__1,0.3472264419473447,0.5841259280000015
acid_tale__low_Mg_ale_pH5__2,0.2729605739445155,0.4461415010000005
acid_tale__MES_ale_pH7__1,0.0988247507856131,0.3196243919999997
acid_tale__MES_ale_pH7__2,-0.2318148624274526,0.4049505580000013
acid_tale__MES_ale_pH5__1,-0.1743552534464824,0.04023402600000114
acid_tale__MES_ale_pH5__2,0.0982856421343802,0.40436751400000137
acid_tale__gmos_pH7__1,-0.2671357171502726,0.3501368869999997
acid_tale__gmos_pH7__2,-0.2916083892936235,0.39714369600000055
acid_tale__gmos_pH5__1,-0.7189498287789874,0.3920111259999999
acid_tale__gmos_pH5__2,-0.1866258139806407,0.5265548500000019
adnB__wt_adn__1,2.448493324229102,0.6897698270000009
adnB__wt_adn__2,-0.272427375437078,0.3439855569999999
adnB__delydhB_adn__1,4.332126491188421,0.3783488460000006
adnB__delydhB_adn__2,2.3914606124827644,0.7918722650000021
ytf2__wt_glc__1,-0.7398639794639476,0.2596973890000012
ytf2__wt_glc__2,-0.5784325291536692,0.11412190099999985
ytf2__ybcM_glc__1,-0.2954523808726741,0.4316194630000014
ytf2__ybcM_glc__2,-0.7136680049066836,0.4960493950000009
ytf2__ydhB_glc__1,-0.558229303796673,0.08388725500000138
ytf2__ydhB_glc__2,0.0246431604868008,0.07065510400000274
ytf2__yfeC_glc__1,-0.6560041626952002,0.026410466000000632
ytf2__yfeC_glc__2,-0.8444151300739356,0.06504684100000091
ytf2__yciT_glc__1,-0.0732751620859452,0.3058907460000011
ytf2__yciT_glc__2,-0.4874263117028402,0.1491623680000016
ytf2__ydiZ_glc__1,-0.988488000051838,0.1789029330000016
ytf2__ydiZ_glc__2,-0.4302675028318405,0.16294787800000154
ytf2__ynfL_glc__1,-0.0880965772489428,0.30857717700000104
ytf2__ynfL_glc__2,-0.1544272208376696,0.313495275000002
ytf3__wt_glc2__1,-0.8985843030865784,0.3407827350000021
ytf3__wt_glc2__2,-0.7866695804474041,0.28196648100000044
ytf3__wt_pH7_lactate__1,-1.2324317644827891,0.19182456199999987
ytf3__wt_pH7_lactate__2,-0.7980548185125569,0.20516332000000134
ytf3__wt_pH55_lactate__1,-0.66342372029835,0.09124381900000156
ytf3__wt_pH55_lactate__2,-0.3968848571430707,0.13555306400000156
ytf3__wt_pH55_HCl__1,-0.8459602244898073,0.19627174500000155
ytf3__wt_pH55_HCl__2,-1.0453306000241191,0.14342393200000106
ytf3__dyieP_pH7__1,-0.3364860086457524,0.31733180400000105
ytf3__dyieP_pH7__2,-0.6241539687632168,0.2486702970000012
ytf3__dyieP_pH55__1,-0.9650750918497264,-0.09937927599999874
ytf3__dyieP_pH55__2,-0.8465860739574265,0.2432880430000015
minicoli__aldA_f1c2__1,17.928239180955835,3.2540504968381097
minicoli__aldA_minE__1,16.907849035612887,2.607046250887418
minicoli__mg1655_glc__1,2.1516509469721985,0.5773045354891844
minicoli__mg1655_glc__2,1.957088591539963,0.5262808548525593
minicoli__minE_cyt__1,15.242360544177618,2.856312276298388
minicoli__minE_cyt__2,15.547975874372572,2.815908599852905
minicoli__minE_fruc__1,15.689360374563366,2.2938664140679528
minicoli__minE_fruc__2,15.63040674869543,2.3701249170997034
minicoli__minE_glc__1,15.266350331357252,2.3017335401771675
minicoli__minE_glc__2,16.0931480800161,2.2827495343974094
minicoli__minE_glyc__1,16.30829129090192,2.5235982579245584
minicoli__minE_glyc__2,17.061906219256624,3.002633749343984
minicoli__minE_Fe_starve__1,15.09246666965088,2.5322975839160944
minicoli__minE_Fe_starve__2,14.858116101753016,2.4314018085966644
minicoli__minE_LB__1,11.210720019265484,1.4712929915072357
minicoli__minE_LB__2,10.745516833055238,1.1419908400332552
minicoli__minE_N_starve__1,14.225534725592428,2.419983067531538
minicoli__minE_N_starve__2,14.210269838999643,2.2678633278024254
minicoli__minE_osm__1,18.55765001187287,2.9073124418250864
minicoli__minE_osm__2,18.44881401747816,2.9587960514685285
minicoli__minE_ph5__1,15.912290251448107,2.8112644662573008
