,A,PuuR,RpoS,ArcA
SRX5204053,0.8735902508000001,0.5991663905,0.1059205538,-0.08529558670000001
SRX5204054,-1.4987315738,-0.0653499228,1.3829855504,0.8012682941
SRX5204055,1.4285650072,0.4969075094,0.4041661848,0.1542748704
SRX5204056,-8.2758544375,-0.6160483368,0.30663911790000004,0.1090142038
SRX5204057,-8.0924640869,-0.7718330532000001,0.31144163620000004,0.0078292888
SRX5204058,-7.4526918528,-0.7453458378000001,0.3127912652,0.1253351143
SRX5204059,0.6106634131,-0.0250551291,0.1760007295,0.5831462612
SRX5204060,-1.300180808,-0.1835167371,0.454210979,0.41584700280000003
SRX5204061,2.3513675054,0.7963780913,0.6235460537,0.6879144689000001
SRX5204062,0.035798270800000004,-0.136284852,0.1208037019,0.3425481281
SRX5204063,-0.0145606695,0.0652995472,0.4877615953,0.5119545347
SRX5204064,-5.3629362421,-0.5991746054,0.5163905927,-0.0117761242
SRX5204065,-7.1327330263,-0.4650961092,0.6884772919000001,-0.095873567
SRX5204066,-6.3714495842,-0.5796068522,0.7122389416,-0.0802858917
SRX5204067,-6.4182013532,-0.4523607268,0.6396841639,-0.127856044
SRX5204068,-4.787160474,-0.8294362653,-0.1261035513,0.1746383879
SRX5204069,-4.7811784629,-0.8175795331,0.38388275310000003,0.3394955556
SRX5204070,-6.6225099978,-1.0459036256,0.2827863503,0.1148926958
SRX5204071,-6.0632244439,-0.5810997784,0.7819781372,0.15453108570000001
SRX5204072,-5.5294737584,-0.6722547837,0.6750482209,0.23635940800000002
SRX5204073,-6.1660479576,-0.7572427774,0.8001322815,0.23717754370000002
SRX5204074,-6.6579114487,-0.5692481241,0.787458333,0.2930704619
SRX5204075,-2.3205025818,-0.2959233162,0.2597792446,0.1857983671
SRX5204076,-6.4481237805,-1.4125007284,0.8436964682,0.019161760700000002
SRX5204077,-5.256261177,-0.49946215120000004,0.5144514775,-0.0826576492
SRX5204078,-7.0103982585,-0.9831963131,0.6103281862000001,-0.2361644672
SRX5204079,-6.2276621831,-0.5586921578,0.5001794788,-0.12815926800000002
SRX5204080,-6.3343321348,-0.3098808353,1.2035249776999999,0.1660170045
SRX5204081,-6.1502437467,-0.6014129857,1.2661395327,0.1192504917
SRX5204082,-5.286886492,-0.6086519027,1.16465461,0.09662175020000001
SRX5204083,-1.3246875884,-0.042695668900000004,0.3070321777,0.1154296665
SRX5204084,-1.8734375253,-0.16629626520000002,0.3451877582,0.023372325500000003
SRX5204085,-0.9229722351,0.0202866404,0.3989484895,0.0679530203
SRX5204086,-4.2877281172,-0.6633259991,-0.3712610376,-0.6046974157
SRX5204087,-2.6314928765000003,-0.4477079534,0.0945027819,-0.38429209540000003
SRX5204088,-3.7527448809,-0.7674941183,-0.3559708344,-0.5186902934000001
SRX5204089,1.6927233733,0.3780200998,0.1728373939,0.2186115154
SRX5204090,1.2215873758,0.2870013469,0.3912909238,0.2820235584
SRX5204091,1.9230402231000001,0.6553571802,0.2723628656,0.2637065304
SRX5204092,2.6354572097,0.7549972913,0.0722377781,0.283266057
SRX5204093,1.9527643828,0.6937728241000001,0.1366100778,0.2464858514
SRX5204094,1.465681067,0.4455767409,0.46169277950000004,0.43201735620000004
SRX5204095,-0.0518430508,0.1830591839,0.17100117450000002,0.1567052096
SRX5204096,0.2115037817,-0.15096285210000002,-0.3040600283,-0.1563113709
SRX5204097,-0.15966073090000002,-0.0320963318,0.13305885380000002,-0.0003938387
SRX683459,0.897213255,-0.2347110697,-0.1036135371,-0.10668910940000001
SRX683460,-2.7562950684,-0.5621255442,1.8095372007,-0.37610427960000004
SRX683461,-1.9128492274000002,-0.1613416815,-0.3329100937,-0.3472299849
SRX683462,-2.8041250153,-0.8029196369,1.576321233,-0.2737152619
SRX683463,1.0156359724,0.3960527513,0.4365236308,0.4539190943
SRX683464,-2.4312321512,0.0700528074,1.7365836246000002,-0.36715026040000004
SRX683465,-1.278918448,-0.0847662346,-0.7739175568000001,-0.1900522406
SRX683466,-3.3961788235,-1.224316538,0.5272466452,0.4586848329
SRX683467,-2.001172638,-0.1489708307,-0.7396419659,-0.1137331701
SRX683468,-2.2897789729999998,-0.0134143848,0.5665940065,0.351457515
SRX683469,-0.262014844,-0.1109165971,-0.27680535,0.38930109500000004
SRX683470,-1.8929783356,-0.39685740210000003,0.6392348118,0.2544534292
SRX322077,1.2592175724999999,0.49813071700000006,0.1685960022,0.19182513380000002
SRX322078,-1.1627321893,0.2983850894,-0.1299500352,0.130973745
SRX322079,0.110320155,0.34928657900000004,-0.1740936811,0.1069520676
SRX322080,2.3715780326,0.4362793787,0.016899559,0.2023433892
SRX322081,1.3856453258,0.6690938857000001,-0.023671544500000002,0.1335451758
SRX322082,0.9508786850000001,0.27384379810000004,0.050678763,0.20095338040000002
SRX322083,-1.0375615573,0.0620781221,-0.1300246802,0.2056374265
SRX322084,0.1555260598,-0.363648079,0.1115131822,-0.059188026500000004
SRX322085,0.8820354975,0.3015699569,0.018511498,-0.14644939999999998
SRX2708592,3.6684405754,1.4181545470999999,-0.7990890634000001,-1.7960660373000001
SRX2708593,5.9027243787,2.1619345337,-0.5456499056,-1.753761413
SRX2708594,2.5457916084,1.1290127289,0.1931737134,-0.8866115556
SRX2708595,0.7806132348,0.29104828520000003,-0.062391286000000004,0.0366773828
SRX2708596,-0.23607170260000002,-0.42347226060000004,0.09866804700000001,0.044415883100000005
SRX2708597,-0.5445415323,0.1324239754,-0.036276761000000005,-0.0810932659
SRX2708598,-0.3249530631,0.0914912425,-1.1324579805,-0.3119249987
SRX2708600,-1.0081454212,-0.12381604300000001,-0.5716598474,-0.1038033336
SRX2708601,-2.0952363238,-0.5469683091,-0.5384028595,0.18864385660000002
SRX2708602,-1.9377961029000002,0.204334928,-0.0165785062,0.3724957179
SRX2708603,-1.709170543,-0.0731818816,-0.0691198381,0.0447130736
SRX3073814,0.4466134302,-0.1383732533,0.3844655105,-0.3108098738
SRX3073815,2.5890065777,-0.5161034176,-0.8757333977,-0.3938586915
SRX3073816,5.1127290435,-1.2376147714,-0.5311502529000001,-0.43797418
SRX3073817,7.2990520194,-1.7381801579,-0.5721218595,-1.0373322502
SRX3073818,8.6709247258,-1.4440618244,-1.2941337247,-0.8228630646
SRX3073819,-0.6087740682,0.4308071096,-0.06365320990000001,0.0260618476
SRX3073820,2.56531388,-0.127026415,0.1795351437,-0.7228986307
SRX3073821,4.8911820696,-0.1521791664,1.0981206411,-1.2012400512
SRX3073822,7.4936037839,-0.7451031846,0.3371587079,-1.2784560322
SRX3073823,6.6478538574,-0.3311046013,0.1848873779,-1.4956265605
SRX3073824,-0.4466134302,0.1383732533,-0.3844655105,0.3108098738
SRX3073825,2.9421004112,0.1418781899,0.3142790124,-0.1162291865
SRX3073826,5.0704933898,-0.7708668096,0.44154563750000003,-0.26008587
SRX3073827,7.6698962343,-1.5794575157000001,0.2787898697,-0.9215448220000001
SRX3073828,8.3355624722,-1.4249336814,-0.8792811828,-0.9344902321
SRX3073829,-0.0005908872,0.5924527299,-0.24691737160000002,-0.2065365245
SRX3073830,3.7207580075,0.3781625136,0.7670260286,-0.963196802
SRX3073831,4.4114751282,-0.6230665578,0.2563131363,-1.2098262852000001
SRX3073832,7.3150192217,-0.9113577567000001,0.59706098,-1.5012770128000001
SRX3073833,8.2471085791,-0.3486632474,0.3531091729,-1.1239316736
SRX2391456,0.4470145461,0.1512469092,0.213414118,-0.0904681673
SRX2391457,0.12980363820000002,-0.039892394500000004,-0.22549421890000002,-0.2097819642
SRX2391458,1.2835742784,0.452499753,-0.058439903700000004,-0.2439363728
SRX2391459,1.0808848077,0.30340009700000004,-0.16247405180000002,-0.3059155422
SRX2391460,0.6125353372,0.1652324255,-0.1317305358,-0.2365276624
SRX2391461,0.46537978300000005,0.1856703499,-0.028977580200000002,-0.1854714104
SRX2391462,0.3803262885,0.1843317051,-0.0269183526,-0.1838118799
SRX2391463,0.7349809826,0.22825972,0.0030864833,-0.1194288096
SRX2391464,0.4608317776,0.2563993365,-0.1260736549,-0.0535675735
SRX2391465,0.4913721834,0.2869891739,-0.0071009044,-0.0748273839
SRX2391466,0.1932195106,0.17872203820000002,-0.07065822220000001,-0.0662617172
SRX2391467,-0.1240424366,-0.0019695334,-0.0439860596,0.007952442300000001
SRX2391468,-0.17519104100000002,-0.2389851023,0.0331372216,-0.0534339781
SRX2391469,0.0233063407,0.1382555174,-0.0420898373,-0.0207651292
SRX2391470,1.471919823,-0.09724829110000001,0.6090305182,-0.0329504879
SRX2391471,0.804229136,-0.1939439191,0.16230046850000002,-0.2395605228
SRX2391472,2.0857297673,0.1934825604,0.2343889959,-0.34193488380000003
SRX2391473,1.5476743999,0.22716458920000002,0.0016003146,-0.23016813260000002
SRX2391474,1.1262919645,0.36135417270000003,-0.10262556490000001,-0.2537163586
SRX2391475,2.0327072097,0.2367132644,0.263338674,-0.2880527835
SRX2391476,1.3373672796,0.0251122586,0.3080094476,-0.29147945950000004
SRX2391477,1.292004485,0.15347405690000002,-0.053261284000000006,-0.3465375958
SRX2391478,-0.3975041044,-0.1671187811,-0.0478062818,-0.34435631250000004
SRX2391479,1.5727450669,0.2016608836,0.24986148560000002,-0.3453297625
SRX2391480,0.9883141329,0.1928214681,0.2597858686,-0.3662869204
SRX2391481,0.31564044620000004,0.2336566857,0.1956587998,-0.11028863080000001
SRX2391482,0.8306883295,0.0686810781,0.3444429299,-0.22730722350000002
SRX2391483,0.4064914539,0.20636417910000002,-0.0919173263,-0.0223819313
SRX2391484,-0.23526879920000002,0.1003898309,-0.1559284193,-0.2426119772
SRX2391485,0.1619399268,-0.044622237700000005,-0.3117323329,-0.2102766297
SRX2391486,1.4765769318,0.42301427890000004,-0.3549788984,-0.2887682889
SRX2391487,1.9689437354,0.4215894845,-0.2191486229,-0.2746682152
SRX2391488,1.2968896529,0.3015104844,-0.2554337699,-0.2388780014
SRX2391489,0.7810826194,0.1119537661,-0.15975841840000002,-0.22601689400000002
SRX2391490,0.625778908,0.2186745022,-0.15243856690000002,-0.1258171035
SRX2391491,0.46889037510000003,0.2782637334,-0.14854090690000002,-0.2214298382
SRX2391492,0.2817306706,0.4257255546,0.0533523106,-0.1153271887
SRX2391493,0.2653776959,0.2878225807,-0.0942249879,-0.185098325
SRX2391494,0.2539383623,0.2033906856,-0.06799396270000001,-0.0353668968
SRX2391495,0.1240424366,0.0019695334,0.0439860596,-0.007952442300000001
SRX2391496,0.1767431427,-0.0626387019,-0.0276449604,-0.0772816575
SRX2391497,-0.11824987240000001,0.2456178827,-0.1012084702,-0.14180802
SRX2391498,0.8912719847,-0.1414723601,0.30589295710000003,-0.3166744741
SRX2391499,0.43019267400000005,-0.22687527340000002,0.0795924583,-0.37282547390000004
SRX2391500,1.7437661065999999,0.2508798255,0.0206000678,-0.433814293
SRX2391501,1.4221579608,0.4129358621,-0.3247070877,-0.39314979790000004
SRX2391502,1.3658360327,0.3908029123,-0.39807763690000003,-0.34131478530000003
SRX2391503,1.8694754448,0.2396683587,0.045134451900000004,-0.5846902323000001
SRX2391505,1.3518934549,0.1901778128,0.1301877645,-0.4122213825
SRX2391506,0.9146403022,0.07041740540000001,-0.13219797960000002,-0.3680628546
SRX2391507,0.7358579504,0.1764054863,-0.2535108333,-0.3295176745
SRX2391508,0.6813970395000001,0.32269677880000003,0.48425317040000004,-0.322258141
SRX2391510,0.9377422032,0.12403382060000001,0.2794221789,-0.38222538500000003
SRX2391512,0.8591457265,0.0655401892,0.3854533687,-0.2770032758
SRX2391513,0.5026015224,0.05692855,0.1738750254,-0.1858422854
SRX2391514,-0.0547162519,0.1271512683,0.019325781900000002,-0.0529842701
SRX5632598,-2.1875047317,-0.721856701,0.9622415594,0.9830723726
SRX5632599,-1.5296948794,-0.5290392102,0.7550729143,0.8884442180000001
SRX5632600,9.4038762707,2.7333908775999998,1.8153011222000002,1.6354000942
SRX5632601,6.6572951917,1.5627183971,1.6305390598,1.1574314751
SRX5632602,5.594101397,1.5786686363,2.66022843,1.4462626652
SRX5632603,8.3334176303,2.1076024314,2.0770640183,1.1110969728
SRX5632604,7.0001095541,2.1543099715,2.5665020116,1.6253534642
SRX5632605,7.4111567983,2.2089418462,2.8456212339,1.8081310811
SRX5632606,-0.38435798990000003,0.49860304920000004,1.1736554388,0.6906509578000001
SRX5632607,-0.8091321417,-0.5061332012,0.2661366081,0.5383519372000001
SRX5632608,0.1936299763,0.1161679409,-0.0111502136,-0.0571907372
SRX5632609,-0.22887536120000002,0.057018682300000005,0.2054542597,0.0891540525
SRX5632610,1.3511991848,-0.7211263773000001,0.7391266073,-0.0298426128
SRX5632611,0.0352453848,-0.17318662310000002,-0.19430404610000002,-0.0319633153
SRX5632612,0.08922137690000001,-0.1748433815,0.7199340907,-0.0141807849
SRX5632613,-0.2654713613,-0.13716555290000002,1.2277820302,0.3135263471
SRX5632614,-1.0583804735,-0.4562299971,0.0215407991,0.4040524659
SRX5632615,-0.1152256212,-0.1882892762,-0.0150692206,0.2721177574
ERX2874132,-5.2419131683,-0.9182416215,0.0663741888,-1.0589838979
ERX2874133,-3.5045730842,-0.6147475102000001,0.4506381236,-1.4026185694
ERX2874134,-11.4165508581,-3.0949335575,0.28768228490000003,-2.8410150892
ERX2874135,-11.667591342,-3.2548546499,0.1535386401,-3.2869432385
ERX2874136,-11.3462006139,-2.8728945119000002,0.15565523180000002,-3.2950765840000003
ERX2874137,-12.3190293238,-3.4696197791,0.131350726,-3.4762954288
ERX2874138,0.2394615846,0.011053342300000001,0.7917607625,-1.155357469
ERX2874139,1.3371508296,0.2436587841,0.6527340802,-1.2439101857
ERX2874140,-0.5595764631,-0.124018844,-0.0220604303,-0.1153715473
ERX2874141,0.5595764631,0.124018844,0.0220604303,0.1153715473
ERX2874142,-9.9335803654,-1.9256449256,1.0835072224,-1.5590599950000001
ERX2874143,-9.9838670561,-2.0602583786,0.9596565713,-1.8922621822
ERX2874144,1.7453034376,0.6239803972,0.5855899905,-0.6513911779
ERX2874145,2.2030290679,0.7590920559000001,0.5974975256,-1.0179407735
ERX2874146,2.803149453,0.6761013623000001,0.3973549986,-0.46426380850000004
ERX2874147,3.8247248524,0.7490362128,0.3463440169,-0.6195390422
SRX1300292,-0.3039040544,0.2546985396,0.0319115236,-0.41795786620000003
SRX1300293,0.3039040544,-0.2546985396,-0.0319115236,0.41795786620000003
SRX1300299,-0.2782199978,-0.4790744132,0.1755425277,0.2339488295
SRX1300300,-0.34972802280000004,-0.4083601203,0.024489941100000003,0.2709119195
SRX1300304,1.6928295663,-0.0042119995,-0.2854373702,0.7109499026
SRX1300305,1.5375761507,0.23134583790000002,0.3764522019,0.8332963912
SRX1300306,0.5027930417,0.18944387370000002,0.2949215998,0.8146757537
SRX1300310,1.6489431926,0.5001979012000001,-0.0268914219,0.5839121668
SRX1300311,2.4686725176,0.41829124500000003,0.056630553900000005,0.6312221720000001
SRX7291195,3.9553946073,0.9809210214,0.8425441532,0.3372829208
SRX7291196,3.7472337199,1.0162954835,0.6879051231000001,0.41080054930000004
SRX7291197,3.9665351054,0.8102363286,0.6686345142,0.3180135734
SRX7291198,-0.0999293276,-0.07202470650000001,-0.5242501190000001,0.08858568750000001
SRX7291199,0.0640387615,0.039857876800000004,0.3029605819,-0.0570708614
SRX7291200,0.035890566000000006,0.0321668296,0.22128953710000002,-0.031514826100000004
SRX7291201,3.8564506546,0.9665750061,0.5729494946,0.3130374735
SRX7291202,3.7070900455,0.9074601328,0.8031390428,0.4191365037
SRX7291203,3.5458635640000002,0.7471549984,0.5992687779,0.3197920426
SRX7291204,-0.1280376788,-0.14159343970000002,-0.2291631891,0.1251290824
SRX7291205,0.2784233807,-0.15762734750000001,-0.18907728040000002,0.1037722164
SRX7291206,0.355143158,0.0720927472,-0.1244349435,0.1088100151
SRX2436955,1.9187942375,0.7034288052000001,1.097039597,0.1425476608
SRX2436956,-0.8935740281000001,0.5637354827000001,-0.9273947829,-0.4960096405
SRX2436957,-1.1015400904,0.5361407033,-1.0439189205,-0.3588527667
SRX2436958,-1.2554715427,0.5732228517,-0.8374599219000001,-0.14995993500000002
SRX2436959,2.1770246377,0.7253463914,-0.0241568321,0.5268494525
SRX2436960,-0.6730836483,0.45589332190000004,-0.0860494442,0.3300483652
SRX2436961,-0.4139114802,0.4139005479,-0.2103483814,0.1176002028
SRX2436962,-1.3202465614,0.3723743794,-0.7525754931,-0.2104390858
SRX2436963,-0.6907425506,0.3559764481,-0.0423046222,0.0149251139
SRX2436964,-3.0767341801,-0.6792954885,-2.0566938058,0.0050649824
SRX2436965,8.4492843355,1.6101369485,-0.9828317065000001,-2.0450412115
SRX2436966,-0.5499276224,0.3442010994,-0.5097708088,0.2509442296
SRX2436967,-0.5266373981,0.2243659269,-0.2337895701,-0.0192003367
SRX2436969,-0.7649099806,0.6476555306,0.5081283672,0.1182597891
SRX2436970,-0.7921147414,0.47150355850000003,-0.47408949180000004,0.39856133250000003
SRX2436971,-0.6194771605,0.1367014018,-0.6043009345,-0.13303799560000001
SRX2437029,-1.146162343,0.5757354027,-0.6240025128000001,-0.3410695594
SRX2437030,2.2681318637,0.5727984237,0.9201684831,0.155742511
SRX2437031,0.0244805901,0.0576395132,0.4262621594,0.12230633960000001
SRX2437032,0.7885446009,0.2735851827,-0.0907873793,-0.0231116861
SRX2437033,-0.9199016109,-0.31900156420000003,-0.6271696783,-0.7123728968
SRX2437034,8.5264843054,1.457180285,-0.9878038137,-2.0397357955
SRX2437035,2.3578353722,0.9419539171,0.1061579939,-0.3836625166
SRX2437036,1.6699734018,0.89532973,0.0811030881,-0.4890135682
SRX2437037,-2.691665308,0.057030104000000005,-1.4706241186,0.1264931956
SRX2437038,-1.0977900227,0.2670946507,-0.4671100716,0.24165958950000002
SRX2437039,-0.5366765285,0.173160479,0.291305217,0.6254806809
SRX2437040,2.9666738002,1.1544588324,0.0806200884,-0.3886040764
SRX2437041,2.7100908598,0.5443066995,1.2349298928,0.11163370210000001
SRX2437042,-0.815439742,-1.1404540319,-0.5168503485,-0.5679767338
SRX2437043,-2.5055764464,-0.3290993868,-1.5198680512,-0.0194579248
SRX2437044,0.7376205840000001,-0.7739079491,0.0755731168,-0.1043600593
SRX4705203,3.3443755256,-0.0485051741,0.6045900864,-0.38558688100000005
SRX4705204,1.9633097026000002,-0.3989710661,0.6665521292000001,-0.2343390475
SRX4705205,0.8982328196,-0.31453187520000003,0.5463657323000001,-0.1768228467
SRX4705206,0.5799638499,-0.506834158,0.6278999625,-0.1829866169
SRX4705207,4.5303407437,0.9509207456000001,1.5070312818,-0.1312277256
SRX4705208,2.2953120822,0.1624113486,0.8280153045,-0.6927357911
SRX4705209,3.8381366874,0.6013802239,1.5406839391,-0.05061829700000001
SRX4705210,1.004543015,-0.1067005402,2.2125833362,-0.2321428443
SRX4705211,0.9031317274,-0.3146639725,1.7876219128000002,-0.33308463520000003
SRX4705212,0.9185446793,-0.0827304585,1.9715246501,-0.3163096863
SRX4705213,-0.5095044213000001,0.1432445922,-0.2027626566,0.1901686705
SRX4705214,-0.1031616066,-0.2904062821,-0.1722772558,-0.058796187400000005
SRX4705215,0.07785490190000001,-0.043880581,-0.0238262804,0.0858430565
SRX4705216,-0.4945595775,0.0929315751,-0.3323414589,0.0028923649
SRX4705217,0.6417769457,-0.1231162955,0.09276473390000001,-0.1846147007
SRX4705218,0.3875937578,0.2212269912,0.6384429179000001,-0.035493203800000005
SRX4705219,1.171352802,-0.1098905049,1.0306032465,-0.23346584150000002
SRX4705220,1.3540436495,-0.22972919490000002,1.0620790756,-0.1391940875
SRX4705221,1.706035956,-0.3169243486,1.1761166277,0.0132220698
SRX4705222,1.1536263707,-0.1611853037,1.0781661632,-0.15327054480000002
SRX4705223,3.1307655872,-0.08107207770000001,0.5970242542,-0.40193558090000003
SRX4705224,2.9812928685,-0.2883428994,0.41313108940000004,-0.5313746106
SRX4705225,1.4057405692,-0.3519360774,0.6560503050000001,-0.6203175706
SRX4705226,1.3265236075,-0.8079979746,0.5163063446,-0.6981566933000001
SRX4705227,0.059993415800000005,-1.0744446185,0.5921911449,-0.7595007277
SRX4705228,0.7597959146000001,-0.3377645292,0.4145018807,-0.0372590058
SRX4705229,1.3339714789000001,-0.2071758648,0.3385546109,0.09376858960000001
SRX4705230,2.1058656435,-0.2693934602,0.6707933292,0.0231333739
SRX4705231,1.403045878,-0.3938838603,1.0105470486,0.1127304596
SRX4705232,1.2753421497,-0.2365830729,1.2598023969,-0.0380817781
SRX4705233,8.187217683,0.2375879837,1.8700815334,-0.2157053013
SRX4705234,1.3459125186,-0.2063653433,1.2053437335,-0.4094781025
SRX4705235,0.1219999774,-0.5536557878,0.8512096507,-0.1995304755
SRX4705236,0.9737894946000001,-0.0558602876,1.0336142905,-0.4656880963
SRX4705237,0.8713744094,-0.32459232190000004,0.8297124726,-0.0487554939
SRX4705238,0.2309950514,-0.5387903463,0.9577840338,-0.215019177
SRX2038319,2.6402287239,0.96162084,0.6428626927000001,1.0693941837
SRX2038320,-1.3315304534,-0.16861636400000002,0.5569332490000001,0.2635843553
SRX2038321,3.7533748378,0.9305676684,0.45583812900000004,0.9174621933
SRX2038322,1.8210273318999999,0.2136019562,-0.0059625017,-0.1218903694
SRX2038323,-5.0890191,-1.3181835324,-0.7958093834000001,-0.8918312391000001
SRX2038324,-2.4289919651,-0.8451803935000001,-0.9913625079,-0.6881736304
SRX2038325,4.1189667692,0.9647628474000001,0.8636873724,0.7699156984000001
SRX2038326,2.9530725764,0.33661776720000003,0.9692145481000001,0.9700102006
SRX2038327,1.6221205529,0.43551569900000003,0.5484635499,1.0384347552
SRX2038328,3.7510236228,0.6682151311,0.47975582850000004,1.1285368322
SRX2038329,1.8085116759000002,0.25714299,0.0560243226,0.8161619262
SRX2038330,0.9049015609000001,0.0501262139,-0.4189636936,-0.0201403201
SRX2038331,3.7576074217,0.2050228923,-0.9782229419,-0.10491848840000001
SRX2038332,5.4926963992,1.0637562681,0.5822594640000001,0.7603654310000001
SRX2038334,-3.8347000609,-1.6935880229,-1.0677223828,-1.0891380371
SRX2038335,-4.2641324027,-0.8176667382,-0.6452112251000001,-0.8079639627
SRX2038336,-0.3244661755,-0.7897609515,0.1060509201,-0.6936482731
SRX2038337,2.09360258,-0.1666014476,-0.601614632,0.44997349200000003
SRX2038338,0.1566502991,-0.2071787468,-0.7106380433,-0.3344079171
SRX2038339,-0.4121622278,0.6163020932000001,0.48744292520000004,0.6810912996
SRX2038340,-3.1294587092,-0.8100079574,-0.1201034834,-0.7281520391
SRX2038341,-2.1028688093,-1.1542468578,-0.49547265960000003,-1.0546255310000001
SRX2038342,-0.7015456477,-0.4618337187,-0.7485561418000001,-0.8944886509000001
SRX2038343,-2.8986972265,-0.8458043995000001,-0.1073952073,-0.7695802995000001
SRX2038344,-3.2211915135,-0.8429300045,-0.5009317645,-0.5339921031
SRX2038345,3.5716635689,0.4554213883,-0.8764053693,-0.0834480876
SRX2038346,0.9927756534000001,0.8151641087,0.2653966235,0.6391570357
SRX2038347,3.306371564,1.2391853757,0.8576571565000001,0.9185526292
SRX2038348,1.0388537044,0.9956111168,0.5060509845,0.6901443962
SRX2038349,-1.5721796053000001,-0.55051956,-0.7526508004,-0.6312365123
SRX2038350,-1.7257495724,-0.8624606148,-0.6745435179,-0.6568917332
SRX2038351,-1.9598050548,-0.7147406717,-0.2096922728,-1.0174438648
SRX2038352,-3.6181362002,-0.8324863617,-0.5210191926000001,-0.6496157627
SRX2038353,-3.0114227368,-1.2717360993,-0.9885591913,-0.7033841573
SRX2038354,-3.2229824431,-0.9484986592,-0.5335854546000001,-0.6182618178
SRX2038355,-1.2624728388,-1.1765888719,-0.6650077532,-0.5516249936000001
SRX2038356,-3.8374955746,-1.3472389006,-0.6734272628,-0.7842142551
SRX2038357,-2.796879023,-0.7544420931,0.0677753505,-0.7349862666
SRX2038358,-2.2153758927,-0.8085487492000001,-0.6635944368000001,-0.31267291070000003
SRX2038359,-2.4004265883,-0.7630461802,0.24001536340000001,-0.4842923424
SRX2038360,-1.2246936449,-1.1689776687,-0.39957036030000004,-1.0148851516
SRX2038361,-3.7721257371,-0.7544153959000001,0.13779702600000002,-0.6907153027
SRX2038362,-3.8204092995,-1.0558813468,-0.2892728428,-0.5100728839
SRX2038363,0.3254964984,-0.5058621135,0.063880307,-0.3755575815
SRX2038364,2.5262538052,-0.190777664,-0.0446195849,-0.2196301371
SRX2038365,1.5010433641,1.1759667093,0.6790029578,0.4059186527
SRX2038366,2.6172830893,1.2331214374,0.5657041852,0.6795316201
SRX2038367,0.9424232425,1.0934136995000001,0.7180691943,0.5180514967000001
SRX2038368,-1.0392712319,-0.7516903022,-0.4285660378,-0.5719402797
SRX2038369,-3.9720595974,-1.1242443491,-0.37244374420000004,-1.1732918553
SRX2038370,-1.4730099548,-0.9382313390000001,-0.5556808697,-0.7755120344
SRX2038371,-1.1809393347000001,-0.1440620896,-0.1552247884,-0.5555756714
SRX2038372,-3.1953707503,-0.8184655456000001,-0.6178347536000001,-1.0030252318
SRX2038373,-3.8762090394,-0.6959848761,-0.1980209816,-0.5831005596000001
SRX2038374,-1.8329161527000002,-0.6799615504000001,-0.2259185498,-0.9335797538
SRX2038375,-2.1037530995,-0.94201007,-0.7817842324000001,-0.8369083792
ERX530520,-0.0714231761,-0.0198559212,-0.0242983062,-0.0588099996
ERX530521,1.9887806296,0.4658513255,0.7349939390000001,0.0707141134
ERX530522,3.3886248927000002,0.8536300949000001,0.42723498790000003,0.0792301926
ERX530523,2.6232772875,0.5364990863,0.2324750193,0.1165178999
ERX530524,0.0714231761,0.0198559212,0.0242983062,0.0588099996
ERX530525,2.6804123794,0.4738727753,0.6642612716,0.1391146988
ERX530526,0.1286832875,-0.14857887990000002,0.43708541440000004,-0.2406300043
ERX530527,2.748592466,0.7609024783,0.7065415546,0.09393124500000001
ERX3212443,8.7475222704,0.828958266,0.9454235623,0.8784288994
ERX3212444,9.4705073222,1.3194730955,0.7759384872,0.7269323781
ERX3212445,10.0045265445,1.3344791659,0.5711733054,0.7669138366
ERX3212446,9.3205642865,1.5608977799,0.9374318935,0.3543791704
ERX3212447,7.9217328731,1.4471830007,0.910492182,0.6126265213000001
ERX3212448,8.1490020895,1.5126714337,0.8612305479,0.7204335675
ERX3212449,0.3336149525,0.1064172807,-0.037221874200000005,0.0023349412
ERX3212450,0.2821084149,0.11261565700000001,0.0013268786,0.0138897402
ERX3212451,-0.6157233674,-0.2190329377,0.0358949956,-0.0162246814
ERX3212452,-6.2999134412,-1.5480785178,-0.0877083962,-0.5224664074
ERX3212453,-6.1157710801,-1.4957212119,-0.044082464,-0.5060912851
ERX3212454,-4.5957507392,-0.9144817034,0.0040361203,-0.2103690696
SRX7478973,-0.4635373893,-0.2163267307,-0.3611764005,-0.0026986212
SRX7478974,-0.1160682764,0.1156792033,0.0771642025,0.0232666232
SRX7478975,0.5796056657,0.1006475274,0.2840121979,-0.0205680019
SRX7478976,0.4886673025,-0.0030551414,0.1505303285,-0.0248110193
SRX7478977,0.6232217412000001,-0.08238500330000001,0.1160648475,-0.0365080084
SRX7478978,1.5217880342,0.2785065257,0.3506432363,0.10535953910000001
SRX7478979,1.0776435817,0.0084858661,1.0733189414,0.2585635182
SRX7478980,0.7082816907,0.0842491159,0.9355091798,0.303827907
SRX7478981,0.7536163706,-0.0155041951,0.6864147749,0.24080459610000002
SRX7478982,0.6952241473,-0.2201200934,1.4027260516,0.2868203253
SRX7478983,0.8523267058,0.0355728388,1.1597094079999999,0.2959739772
SRX7478984,1.1761022591,-0.0643305721,1.2837350512,0.24580874260000002
ERX1521038,-1.5416518837000002,0.5721001755,-0.5141281642000001,0.9327413782
ERX1521039,-0.6929736423,0.2658758579,0.4709148805,0.9261506939
