,A,Rex
spbeta:spbeta_nopep_20m:1,9.732096176923614,-0.004519677820006507
spbeta:spbeta_pep_20m:1,10.401795459709797,0.022489756534493918
spbeta:spbeta_nopep_20m:2,11.232312158012498,0.08627182249583497
spbeta:spbeta_pep_20m:2,10.805342107499092,0.14567564952427148
spbeta:phi3T_pep_10m:1,0.8694379433378017,-0.1609913866571091
spbeta:phi3T_pep_20m:1,0.6413425982431232,-0.23342083417526105
spbeta:phi3T_nopep_10m:1,5.001799211062177,-0.2278884536796939
spbeta:phi3T_nopep_20m:1,1.8993855483292168,-0.08127418237247498
spbeta:phi3T_pep_10m:2,-1.467767160987887,0.4838497953230112
spbeta:phi3T_pep_20m:2,3.61308151428756,-0.16629092624955533
spbeta:phi3T_nopep_10m:2,-0.6708460134694745,0.4696063452194093
spbeta:phi3T_nopep_20m:2,3.2711769410444687,-0.19958151187288387
spbeta:phi3T_pep_10m:3,0.5983292176500853,-0.3228584086659021
spbeta:phi3T_pep_20m:3,3.8750309567725503,0.12908269354456792
spbeta:phi3T_nopep_10m:3,0.3690904500589901,-0.14475744351736708
spbeta:phi3T_nopep_20m:3,3.860910156912375,0.21019257048502205
spore_genes:wt_0h:1,-1.0491339974530285,-0.002650764863222577
spore_genes:delyphF_0h:1,1.1770297990880485,0.1705409122637338
spore_genes:delyphF_0h:2,0.8990391844061374,0.19924680931046712
spore_genes:delyphF_0h:3,-0.0191661229551227,-0.14202787238679626
spore_genes:delygaB_0h:1,-11.461245505267318,0.3673856691401607
spore_genes:delygaB_0h:2,-9.724736430545663,0.4526707602651721
spore_genes:delygaB_0h:3,-9.814416663279838,0.3872110892365521
spore_genes:wt_3h:1,-10.162545285303374,0.3364491555196638
spore_genes:wt_3h:2,-10.018778264199664,0.2938051636470451
spore_genes:wt_3h:3,-9.619041352939552,0.3567262973644025
spore_genes:delyizD_3h:1,-10.148047494545262,0.2636554728879661
spore_genes:wt_0h:2,1.1895140536875892,-0.027522102557417938
spore_genes:delyizD_3h:2,-9.663263859061924,0.31636701221289165
spore_genes:delyizD_3h:3,-10.175806227108005,0.2088110231402558
spore_genes:delykzB_3h:1,-10.461419460680334,0.3506499452766452
spore_genes:delykzB_3h:2,-8.684101332569377,0.4362213296230548
spore_genes:delykzB_3h:3,-8.620121139963075,0.6719512804376118
spore_genes:delyphF_3h:1,-9.85466725097528,0.18938029581579308
spore_genes:delyphF_3h:2,-9.690451943970457,0.4290202123283615
spore_genes:delyphF_3h:3,-10.583817788821321,0.4759899104419629
spore_genes:delygaB_3h:1,-10.781579168104363,0.07589349940964317
spore_genes:delygaB_3h:2,-10.278392136784186,0.003806085811880244
spore_genes:wt_0h:3,-0.1403800562345664,0.030172867420638738
spore_genes:delygaB_3h:3,-10.323688960071989,-0.15252851619857388
spore_genes:delyizD_0h:1,-2.2838203888299047,0.2372680052236218
spore_genes:delyizD_0h:2,2.145013109110117,0.1423969970960588
spore_genes:delyizD_0h:3,-1.0694509791275555,-0.2415060952281243
spore_genes:delykzB_0h:1,0.2932243500759064,-0.1261156896102662
spore_genes:delykzB_0h:2,-2.555173262252585,-0.2226421893357271
spore_genes:delykzB_0h:3,-0.6768130893266925,0.049579484102133975
swarming:comIQ12L:1,-0.1538911023171704,-0.32980094971656193
swarming:comIQ12L:2,0.8906631913710763,0.11327987322847388
swarming:comIQ12L:3,-0.7367720890538954,0.21652107648808805
swarming:comIQ12L_delefp:1,0.5861652083392894,-0.24587928338172915
swarming:comIQ12L_delefp:2,-0.8530863471332093,-0.0923605186083929
swarming:comIQ12L_delefp:3,0.5844964813963464,-0.4010319758468537
swarming:comIQ12L_delefp_fliYS164A:1,0.9690741413926072,-0.17111977233955322
swarming:comIQ12L_delefp_fliYS164A:2,-2.2920359713850225,0.4260907825727207
swarming:comIQ12L_delefp_fliYS164A:3,2.302396162305812,-0.06440814896697056
swarming:comIQ12L_delefp_nusGN21S:1,1.919617693823556,-0.35030537945734874
swarming:comIQ12L_delefp_nusGN21S:2,0.2874012980277775,-0.2276792088289028
swarming:comIQ12L_delefp_nusGN21S:3,1.031534044451355,-0.08302049186061655
synant49:ctrl:1,0.872876211591839,-0.32793149478317485
synant49:ctrl:2,-0.4264575894989273,-0.12173550477692795
synant49:ctrl:3,-0.4464186220929248,0.4496669995601028
synant49:synant49:1,-1.320044833832127,1.5676370148029264
synant49:synant49:2,-1.7087280979921138,1.1596868773180304
synant49:synant49:3,-0.2258198650911645,1.3967951669480936
tasA:wt_72h:1,2.2438436712845347,0.5483648848684233
tasA:wt_72h:2,2.173842509587889,1.2287294591249351
tasA:deltasA_72h:1,-2.8362007394768085,1.0988559854826023
tasA:deltasA_72h:2,-3.3232064445928886,0.8053587840755707
tasA:wt_24h:1,-0.11374468027907048,0.2223609075258759
tasA:wt_24h:2,0.1137446802790645,-0.2223609075258768
tasA:wt_48h:1,5.543408853305366,0.40473359674493903
tasA:wt_48h:2,6.899468308358287,0.5290369259938537
tasA:deltasA_24h:1,3.35543063851034,0.7155912930998447
tasA:deltasA_24h:2,5.276732534805262,0.5599255186275638
tasA:deltasA_48h:1,2.7156715620644554,1.0369295825802798
tasA:deltasA_48h:2,1.3043296256276653,1.0920390258535502
yacP:wt:1,0.5065623595964783,-0.060468727733323575
yacP:delyacP:1,-0.794614328704712,-0.10469074881520067
yacP:yacP_induced:1,-1.2919969579445278,-0.8485428267531177
yacP:yacP_no_induce:1,-0.16240484053746554,-0.37135239100787576
yacP:wt:2,-0.033765223797335764,0.05747120700343356
yacP:delyacP:2,-0.05314886270507371,0.013927600892460036
yacP:yacP_induced:2,-0.8759943795430228,-0.8695776118107048
yacP:yacP_no_induce:2,-0.7954850609049182,-0.5196801482447153
yacP:wt:3,-0.4727971357991468,0.0029975207298873485
yacP:delyacP:3,-1.0068836548210884,-0.018261596729246318
yacP:yacP_induced:3,-1.4051123018831395,-0.3649669782971383
yacP:yacP_no_induce:3,-1.1651335144925432,-0.08010009984213529
yonO:wt:1,-4.9879175761647865,0.3200059924503513
yonO:wt:2,2.8732624892984693,-0.36114309242957177
yonO:wt:3,2.1146550868663123,0.04113709997922044
yonO:wt_mmc:1,3.38958349034168,-2.718004936587953
yonO:wt_mmc:2,0.6946370058699936,-3.3923037232332174
yonO:wt_mmc:3,2.5683862123523795,-2.809796046748993
yonO:delyonO:1,1.5364994195736927,-0.1434809876335894
yonO:delyonO:2,2.1061043846215446,-0.3711919371362527
yonO:delyonO:3,-5.007145776810707,0.43985217443013797
yonO:delyonO_mmc:1,4.171304940133493,-1.762882221916373
yonO:delyonO_mmc:2,3.2971692893667286,-2.885499888351614
yonO:delyonO_mmc:3,-0.9674254040004264,-1.911747522503404
yydF:ctrl:1,0.4299215868737225,0.021775362118907186
yydF:ctrl:2,-0.20805770789426997,0.07754201647975734
yydF:ctrl:3,-0.2218638789794557,-0.09931737859866274
yydF:yydF:1,0.015508057913438272,0.4900436565054829
yydF:yydF:2,0.10551180812102083,0.7503955653487875
yydF:yydF:3,-0.3543081446187692,0.5331779494083086
