,A,PuuR,RpoS,ArcA
misc2__arg_cytd__2,-10.75895644922223,-2.0899738879999994,-0.9203768009999996,0.010136641000000779
misc2__delyheO_pyr__1,-8.09503220517865,-1.4321182409999986,0.7467160320000001,0.3383925960000003
misc2__delyheO_pyr__2,-7.296247136444716,-0.9549473249999992,0.6404214120000002,0.2719717680000002
misc2__dellon_glc__1,-10.057849477765458,-2.3889735749999987,1.8514310720000005,-0.3140844999999999
misc2__dellon_glc__2,-10.68144230104794,-2.1503489559999998,1.957580102,-0.8715660150000009
nquinone__delubiC__1,-11.727393609908503,-2.073033077999999,-0.18854235400000088,-0.2148950660000004
nquinone__delubiC__2,-12.07836661471015,-1.9511081679999995,0.030013312999999545,-0.0332633910000002
nquinone__ubiC_ale1__1,-8.256640128450139,-1.5649479329999991,0.4131705320000005,0.4289268980000003
nquinone__ubiC_ale1__2,-9.26316944832024,-1.6340827499999993,0.4437214019999995,0.4503520650000006
nquinone__ubiC_ale2__1,-8.821867722075217,-1.7417268129999997,0.9644070320000004,0.6083629190000011
nquinone__ubiC_ale2__2,-8.528283733610223,-1.7349141529999992,0.8252573020000007,0.5533521980000007
nquinone__ubiC_ale3__1,-10.637932170332714,-2.4353685039999986,-0.490303827,-0.16367548899999915
nquinone__ubiC_ale3__2,-11.626362767172497,-2.4448095029999988,-0.4632218869999996,-0.11664080599999947
nquinone__ubiC_ale4__1,-9.673225280493552,-1.8473918639999989,0.6307305620000001,0.5165691680000002
nquinone__ubiC_ale4__2,-9.18571605166,-1.617601339999999,0.6971855320000007,0.5599829019999998
nquinone__delpdhR__1,-8.409335054225366,-1.8493095639999997,-0.7608141740000001,0.13690307999999973
nquinone__delpdhR__2,-8.468661720335245,-1.6668857739999992,-0.7927318759999995,0.13527434200000066
quinone__glu_ale4__1,-6.992177824926761,-1.3610388179999988,-0.37281189800000014,0.3255562130000005
quinone__glu_ale4__2,-12.818450541436755,-3.0446936469999986,-0.3709926190000008,0.554928426
quinone__delmenF__1,-3.597296489079953,-0.7421495779999994,0.0468542499999991,0.6222112749999997
quinone__delmenF__2,-3.273018164018341,-0.5210708129999988,0.3632182420000003,0.3857585669999999
quinone__menF_ale5__1,-8.221124054736862,-2.269005374999999,0.4144457020000001,0.21714596200000005
quinone__menF_ale5__2,-8.077055667119769,-2.3490544669999984,0.6358449919999991,0.31143739000000004
quinone__menF_ale6__1,-10.940615920013911,-2.4260998669999987,0.41663132200000064,0.5224541430000009
quinone__menF_ale6__2,-10.627764981489747,-2.454570703999999,0.3498554820000006,0.4843214759999999
quinone__menF_ale7__1,-11.933659051442872,-2.973869171999999,0.2786310329999999,0.7122535630000009
quinone__menF_ale7__2,-11.401110189227577,-2.858625492999998,0.3520761920000002,0.6510489049999997
quinone__menF_ale8__1,-12.471152971646225,-2.5365576799999987,0.08137363099999995,1.1158997159999997
quinone__menF_ale8__2,-11.754096841096516,-2.6773288609999994,0.289872226,0.5338657950000005
quinone__delmenFubiC__1,-7.547931508610984,-1.549778010999998,0.4343023420000005,0.4180014029999999
quinone__delmenFubiC__2,-8.14183369959437,-1.5068445729999986,0.4454577420000021,0.41796379
quinone__menFubiC_ale1__1,-12.757724204746522,-2.9421118299999987,-0.5929867130000002,0.9901619559999996
quinone__menFubiC_ale1__2,-12.431332745515329,-2.8670204679999984,-0.6825730510000003,0.9831297560000004
quinone__menFubiC_ale2__1,-12.316281833025148,-2.7202982299999987,-0.4829198459999997,0.8927740160000006
quinone__menFubiC_ale2__2,-12.926577845784347,-2.8166590989999984,-0.6668817029999996,0.9872195559999994
quinone__menFubiC_ale3__1,-9.477274598452633,-1.7282201599999991,0.230084175,0.07436142200000084
quinone__menFubiC_ale3__2,-9.578689602013252,-1.668419941999999,0.23440550299999965,0.0958823009999996
quinone__menFubiC_ale4__1,-10.350111769523965,-2.179546865999999,1.0102096120000006,0.8589243359999994
quinone__menFubiC_ale4__2,-9.608226414165683,-2.3698591869999985,0.964788561999999,0.8446312159999998
oxyR__wt_glc__1,-7.847134621821473,-1.6841650419999992,0.3785155019999991,-0.14620173800000025
oxyR__wt_glc__2,-6.004210918792933,-1.1517706529999991,0.4468185120000001,-0.07992881999999922
oxyR__wt_h2o2__1,-6.534068341147071,-1.3704570699999996,0.5232890319999992,-0.05830860899999912
oxyR__wt_h2o2__2,-3.829256709739399,-0.31642165899999863,1.140273702,0.5117792669999996
oxyR__glu_ale4__1,-11.036820043024996,-1.7811088509999982,1.471336792000001,0.487343675
oxyR__glu_ale4__2,-11.418650479236994,-2.383465801999999,0.9894781819999992,0.5504527800000005
oxyR__glu_ale4_h2o2__1,-12.135435967759667,-2.6123518569999984,1.105704231999999,0.4265243719999994
oxyR__glu_ale4_h2o2__2,-11.980498248742965,-2.241523438999999,1.3085406620000004,0.4192397589999999
oxyR__oxyR_ale17__1,-11.64006603750515,-2.267162460999999,0.8646676620000004,-0.4725852669999995
oxyR__oxyR_ale17__2,-11.86588705732559,-2.2552322469999986,1.0449935319999994,-0.31939124600000035
oxyR__oxyR_ale17_h2o2__1,-11.593739553393329,-2.4623631659999994,0.8066634019999999,-0.4078490469999991
oxyR__oxyR_ale17_h2o2__2,-8.73244606286043,-1.6036705819999986,0.7939193719999995,-0.3608836310000001
oxyR__oxyR_ale18__1,-11.6089886052045,-2.318252029999999,-0.1898837439999994,-0.4237501869999996
oxyR__oxyR_ale18__2,-11.1615256963845,-2.124312892999999,-0.012120127999999395,-0.5801326749999998
oxyR__oxyR_ale18_h2o2__1,-12.869922032037865,-2.893536785,0.3807744920000005,-0.4320935919999993
oxyR__oxyR_ale18_h2o2__2,-13.095033971899976,-2.3333737669999985,0.4257068620000002,-0.3286914099999993
oxyR__oxyR_ale19__1,-11.817785482319143,-2.359768580999999,-0.284247916,-0.7517432799999995
oxyR__oxyR_ale19__2,-13.02680390796862,-2.447948419,-0.020286427000000273,-0.826522765
oxyR__oxyR_ale19_h2o2__1,-11.433422303585225,-2.3580138569999987,-0.3533771090000002,-1.194452201999999
oxyR__oxyR_ale19_h2o2__2,-10.746773613346386,-2.392940263999999,-0.35396490599999986,-0.9790123919999996
oxyR__oxyR_ale20__1,-12.43796762447466,-2.651763752999999,0.2926861649999992,-0.6693386969999988
oxyR__oxyR_ale20__2,-12.201175812630987,-2.6653225559999987,0.28449155899999923,-0.6717542049999992
oxyR__oxyR_ale20_h2o2__1,-12.287974131854137,-2.427044525999998,0.4613981220000003,-0.8095416889999996
oxyR__oxyR_ale20_h2o2__2,-12.212581270349494,-2.280002184999999,0.5234612819999995,-0.8087535079999988
svns_pgi__BmePgi24_15__1,-2.542067927878351,-0.13779821399999914,1.1369064719999995,0.15738168700000088
svns_pgi__BmePgi24_15__2,-2.0389457425040702,-0.037079142999998815,1.1069385319999991,0.15838339899999987
svns_pgi__BmePgi24_26__1,-3.718814146642054,-0.6794971059999986,0.8895994619999996,0.019257944999999662
svns_pgi__BmePgi24_26__2,-3.566135564313188,-0.38483518299999897,1.002864881999999,0.15177349800000073
svns_pgi__BmePgi24_41__1,-1.112115263378704,0.2916829480000009,1.6661726019999996,1.0171154859999998
svns_pgi__BmePgi24_41__2,-4.482914800514264,-0.7467653409999988,0.7613875419999996,0.04357631200000078
svns_pgi__BmePgi24_52__1,-4.397531667975442,-0.8146367699999999,1.0737541220000004,0.04473909800000087
svns_pgi__BmePgi24_52__2,-2.138093090308212,-0.2865967239999989,0.9053895819999996,0.0577324370000003
svns_pgi__PaePgi2_34__1,-3.271393447844797,-0.1802201609999985,1.2781378019999998,0.7317756190000004
svns_pgi__PaePgi2_34__2,-3.3854473621327226,-0.4613333559999981,1.2051609019999994,0.6990008759999995
svns_pgi__PaePgi2_63__1,0.5767317170762225,0.701886581000001,1.469231752000001,0.7554666760000011
svns_pgi__PaePgi2_63__2,0.3894314740295337,0.6363937910000006,1.445767051999999,0.7990900859999996
svns_pgi__PaePgi24_54__1,-1.1287520253377596,0.09798265300000253,0.914250742,0.8522783159999996
svns_pgi__PaePgi24_54__2,-1.0858340994995035,0.10550137599999942,0.839892021999999,0.9083083060000005
svns_pgi__PaePgi24_90__1,-0.7734193057075507,0.2464493580000013,0.6100121420000004,1.0974230360000004
svns_pgi__PaePgi24_90__2,-1.1006346796202209,0.3174592650000001,0.7799764519999997,1.168052266
abx_media__m9_ctrl__1,-3.0618597889824546,-0.4025263849999998,0.7806096119999992,0.3883267759999995
abx_media__m9_ctrl__2,-2.9250951354234824,-0.5986553329999991,0.9497699119999988,0.5281267029999999
abx_media__rpmi_ctrl__1,-13.06263767950344,-3.3079189199999988,-2.400017440000001,1.1483981659999998
abx_media__rpmi_ctrl__2,-12.065840572813334,-3.1340032809999983,-1.6442175950000006,0.960487886000001
abx_media__camhb_ctrl__1,-13.75979498268545,-3.6070572939999987,-2.412374071999998,-0.9133811219999988
abx_media__camhb_ctrl__2,-13.274202787679709,-3.8811217179999984,-2.437496206,-0.9972484690000004
abx_media__m9_mero__1,-5.690482657990872,-0.7567402479999991,0.113079119,0.4937336929999994
abx_media__m9_mero__2,-1.89426777744264,-0.3167223039999989,0.5862508119999994,0.2396448220000007
abx_media__rpmi_mero__1,-12.462837155860631,-3.2894911019999986,-2.4314786130000003,0.7501314160000003
abx_media__rpmi_mero__2,-12.476136190251507,-3.281218599999999,-2.200063945000001,1.1177838960000006
abx_media__camhb_mero__1,-11.556653310290024,-3.8053662929999983,-2.4793139040000005,-1.3432604789999996
abx_media__camhb_mero__2,-11.135826052255902,-3.4892934889999987,-2.4048321600000016,-1.375806483
abx_media__m9_trisulf__1,6.413225897918855,2.1789776190000008,0.903869492,0.4252124980000005
abx_media__m9_trisulf__2,5.046195435246333,1.6579069950000012,1.065425372,0.20257965200000072
abx_media__rpmi_trisulf__1,-9.900681755967629,-2.8770420099999985,-0.9703015790000008,-0.9967804939999994
abx_media__rpmi_trisulf__2,-9.6226715044545,-2.4981978359999992,-0.9225986909999992,-0.8691007629999987
abx_media__camhb_trisulf__1,-9.83928313645364,-2.4580286379999987,-1.4790119080000004,-0.7674668800000006
abx_media__camhb_trisulf__2,-9.597725847018795,-2.305288481999999,-1.4534089859999997,-0.6975454829999991
abx_media__m9_cef__1,4.157620373166619,1.4186384380000003,0.855176342,0.3227459160000006
abx_media__m9_cef__2,4.424798935538096,1.4977853200000002,0.6537064219999991,0.32773048800000026
abx_media__rpmi_cef__1,-5.26129316969629,-1.3179565589999989,-1.312759304,-0.031158745999999123
abx_media__rpmi_cef__2,-5.417534538639551,-1.2875821159999985,-1.226735445000001,-0.00014696599999908244
abx_media__camhb_cef__1,-6.533874288209572,-1.7246604869999986,-1.3960977040000009,-0.82586124
abx_media__camhb_cef__2,-6.260715523538218,-1.2511129919999997,-1.3938405669999998,-0.8162018060000005
abx_media__m9_cipro__1,0.2832826578671414,0.34467603200000063,0.6878804820000006,0.2594127660000005
abx_media__m9_cipro__2,0.8640683217402603,0.5187598709999994,0.7698332319999999,0.2547250020000007
abx_media__rpmi_cipro__1,-8.740348070558648,-2.327112111999999,-1.842582587,-0.4646577569999994
abx_media__rpmi_cipro__2,-8.461693108504532,-2.2252403979999986,-1.7561506809999994,-0.2081252419999995
abx_media__camhb_cipro__1,-11.834347968610382,-3.1553216389999994,-1.849872684,-1.631458556
abx_media__camhb_cipro__2,-11.327742447631172,-3.011415979,-1.7899657450000008,-1.5782649329999998
hot_tale__42c_ale3_30c__1,-10.416351836236988,-2.018457136999998,-1.907963797,-0.08502499699999966
hot_tale__42c_ale3_30c__2,-10.804222387918974,-2.180401731999999,-1.9449729080000004,-0.1116924309999998
hot_tale__42c_ale3_37c__1,-12.770931516767517,-2.3682577549999992,-1.4384919190000005,-0.1255460199999998
hot_tale__42c_ale3_37c__2,-13.030639481804403,-2.3776283109999987,-1.577854685,-0.12163840100000026
hot_tale__42c_ale3_44c__1,-8.48874704073587,-0.8322066329999993,-0.4493295079999999,0.14701169099999944
hot_tale__42c_ale3_44c__2,-7.592124742328893,-0.5854889929999993,-0.2227280940000007,0.17322447000000096
hot_tale__hot_ale3_mid_30c__1,-8.112523975509156,-1.509131753999999,-1.3513825080000004,0.59222252
hot_tale__hot_ale3_mid_30c__2,-11.100481941847612,-1.941942780999999,-1.5310537600000007,0.5040568430000008
hot_tale__hot_ale3_mid_37c__1,-12.81949827869894,-2.1654171879999997,-2.061404382,0.2296881840000005
hot_tale__hot_ale3_mid_37c__2,-13.970386368614475,-2.431906733999999,-1.997902988,0.05696272800000024
hot_tale__hot_ale3_mid_44c__1,-13.3320499293924,-2.390338967999999,-0.3784016139999995,0.3935890999999998
hot_tale__hot_ale3_mid_44c__2,-11.646223449851329,-1.6686798869999988,-1.5208829650000002,0.6512664919999995
hot_tale__hot_ale3_30c__1,-10.692048967105316,-2.2421878369999986,-0.8852935500000001,0.5082004980000008
hot_tale__hot_ale3_30c__2,-10.717868852074812,-1.9584678429999995,-0.7026216259999991,0.5545389689999993
hot_tale__hot_ale3_37c__1,-12.724000860798515,-2.480550157999999,-1.4008936260000002,0.13141203500000032
hot_tale__hot_ale3_37c__2,-13.105650458997143,-2.6751975559999988,-1.261976733000001,0.1133073489999994
hot_tale__hot_ale3_44c__1,-12.935296403498649,-2.083343972999999,-1.372628723,0.7324143809999999
hot_tale__hot_ale3_44c__2,-10.334861567798562,-1.4635400599999997,-1.5608087029999993,0.39721545100000105
hot_tale__hot_ale4_30c__1,-11.86910967080864,-2.1018750099999988,-1.9313040480000003,0.04799028899999946
hot_tale__hot_ale4_30c__2,-11.383370927871402,-2.193530246999999,-1.859626883,0.024226647000000767
hot_tale__hot_ale4_37c__1,-12.97631747839498,-2.4218040609999987,-1.8883688719999998,-0.16735893199999907
hot_tale__hot_ale4_37c__2,-12.873892255536456,-2.5346056129999988,-1.8301999230000003,-0.046169951999999626
hot_tale__hot_ale4_44c__1,-11.209296617651477,-1.6237629059999987,-1.3972837360000003,0.00039793400000043283
hot_tale__hot_ale4_44c__2,-12.279709873946423,-1.6026451989999997,-1.3387296620000004,0.06168165600000109
hot_tale__hot_ale8_30c__1,-10.537001943334468,-1.8483442279999995,-1.9839582040000003,0.023464927000000912
hot_tale__hot_ale8_30c__2,-10.395472782899724,-1.9715698429999997,-1.9168988690000008,0.08428102899999956
hot_tale__hot_ale8_37c__1,-12.626493088310063,-2.3120147849999992,-1.904136262,-0.24066992300000045
hot_tale__hot_ale8_37c__2,-12.306469019831312,-2.264759328,-1.8966237050000003,-0.2407826909999997
hot_tale__hot_ale8_44c__1,-10.4967855067654,-1.5837516899999995,-1.4268070109999993,0.11352845799999932
hot_tale__hot_ale8_44c__2,-10.60354281479603,-1.4607833569999986,-1.4012864030000003,0.05564769999999975
hot_tale__hot_ale9_mid_30c__1,-9.25804064523976,-1.7026858329999994,-1.4862597169999994,0.4238110329999998
hot_tale__hot_ale9_mid_30c__2,-9.308151725993154,-1.6818544059999985,-1.6028070109999994,0.3619286040000009
hot_tale__hot_ale9_30c__1,-10.593867113194497,-1.9455758509999992,-1.7950013550000008,0.23718312100000105
hot_tale__hot_ale9_30c__2,-10.217884038382422,-1.936952859999999,-1.947474307,0.3578092789999996
hot_tale__hot_ale9_mid_37c__1,-12.498868860977812,-2.348884815999999,-1.6525674640000003,-0.06546374200000038
hot_tale__hot_ale9_mid_37c__2,-12.539215642744534,-2.381306564999999,-1.6748199380000006,0.0031101880000008464
hot_tale__hot_ale9_37c__1,-12.273795550447849,-2.1635253029999992,-1.4977907750000004,0.024472945999999496
hot_tale__hot_ale9_37c__2,-12.821808425509785,-2.2195331299999985,-1.5303036040000002,0.0557053130000007
hot_tale__hot_ale9_mid_44c__1,-10.558926592761924,-1.0991606239999987,-1.1648128910000004,0.1534750460000005
hot_tale__hot_ale9_mid_44c__2,-9.34214460160631,-1.0809139159999983,-0.9895178179999996,0.38316593699999935
hot_tale__hot_ale9_44c__1,-8.726633277220571,-1.0599120529999988,-0.8601416400000002,0.4290219799999999
hot_tale__hot_ale9_44c__2,-9.063742953426216,-1.1798817159999988,-0.8377917470000007,0.4794780809999999
hot_tale__hot_ale10_30c__1,-10.356915125539867,-1.974200727999999,-1.3864959540000008,0.40552786700000004
hot_tale__hot_ale10_30c__2,-10.82255057869986,-1.8092958439999995,-1.4021387819999998,0.3639100380000002
hot_tale__hot_ale10_37c__1,-13.60127327496702,-2.429562346999999,-1.4716649169999998,-0.17456958
hot_tale__hot_ale10_37c__2,-13.515037660795471,-2.587783117999999,-1.5490202170000007,-0.11277531100000004
hot_tale__hot_ale10_44c__1,-11.439739194252793,-1.5355939349999996,-0.9616132069999992,0.5476285960000009
hot_tale__hot_ale10_44c__2,-11.134755487351311,-1.47897051,-0.9517457350000011,0.1387079379999996
hot_tale__hot_ale16_30c__1,-11.936069367768246,-2.4410021229999987,-1.5313009379999991,0.12374161199999988
hot_tale__hot_ale16_30c__2,-11.155132074639916,-2.397414830999999,-1.6343591869999994,0.14894761899999942
hot_tale__hot_ale16_37c__1,-13.285352976137558,-2.3773550079999994,-1.5650683179999998,-0.19482372100000056
hot_tale__hot_ale16_37c__2,-13.3106751798899,-2.804143257999999,-1.6141350879999994,-0.20781360900000045
hot_tale__hot_ale16_44c__1,-11.837814045873426,-1.714477476999999,-1.2489221809999993,0.11628757499999942
hot_tale__hot_ale16_44c__2,-11.200324529023725,-1.4478133579999994,-1.1555121919999998,0.3061081689999998
pdhr_ale__pdhR-13_51__1,-13.065583915070336,-2.7144044129999987,0.5452866519999997,0.18245214799999945
pdhr_ale__pdhR-13_51__2,-13.951682964705144,-2.795326073999999,0.41892709200000056,0.056750174999999466
pdhr_ale__pdhR-14_46__1,-9.30964897003626,-1.8518533749999992,1.5375000920000002,0.9022052259999996
pdhr_ale__pdhR-14_46__2,-9.287048294097133,-1.958652547999999,1.4069425520000003,0.8055110059999997
pdhr_ale__pdhR-15_51__1,-13.30320504236438,-3.108638479999999,0.5506141820000003,-0.13942209899999902
pdhr_ale__pdhR-15_51__2,-13.484564637067704,-2.8755003949999987,0.542759671999999,-0.07192016499999987
pdhr_ale__pdhR-16_49__1,-12.645104503730268,-2.9263641939999987,0.8923856620000006,-0.05294931299999917
pdhr_ale__pdhR-16_49__2,-11.63230581045801,-2.6432632639999993,1.664690922,0.3621599379999996
tcs__del_atoC_LiAcet__1,-10.886111054273991,-2.9679216929999983,0.1400875759999991,-0.1898343760000003
tcs__del_atoC_LiAcet__2,-10.064862598734972,-2.8334577669999987,0.3175289919999997,0.008173475999999624
tcs__del_atoC_LiCl__1,-9.236297166325503,-2.307372869999999,0.5720978920000004,0.1696543419999994
tcs__del_atoC_LiCl__2,-9.564589740226394,-2.467406615999999,0.6645033520000005,0.06729879400000094
tcs__del_atoC_m9__1,-9.722149986436747,-2.615776260999999,0.4565168320000002,0.15616148500000016
tcs__del_atoC_m9__2,-9.552908551179495,-2.327422761,0.4858056319999999,0.2391980920000005
tcs__del_baeR_etoh__1,-15.206623863519267,-4.091697140999998,-0.3660686989999995,0.8641572160000006
tcs__del_baeR_etoh__2,-15.072143179165137,-4.042636821999999,-0.18654836400000008,0.9730838560000006
tcs__del_baeR_lb__1,-12.052993609008029,-2.836436187999998,1.7351000919999997,1.3337503460000004
tcs__del_baeR_lb__2,-12.043003194643315,-2.7208886089999997,1.6869867619999999,1.3123093059999995
tcs__del_btsR_01xlb__1,-4.134262680469823,-1.1029740999999988,1.4074916319999993,1.8951162460000008
tcs__del_btsR_01xlb__2,-4.194207408314533,-1.024812633999999,1.352980122,1.911921266
tcs__del_btsR_lb__1,-15.6572308751143,-2.7894195639999992,-0.6825328420000005,1.3500569860000002
tcs__del_btsR_lb__2,-15.787593742188134,-3.085971626999997,-0.7267166940000003,1.3769704960000002
tcs__del_btsR_pyruvate__1,-3.454295028976333,-0.8090609169999992,1.308905381999999,1.913679546000001
tcs__del_btsR_pyruvate__2,-3.449563157366724,-0.9124531279999992,1.2243911920000006,1.806034486
tcs__del_cpxR_etoh__1,-16.02405577687142,-3.8980865279999986,-1.1037663309999992,1.5584501159999995
tcs__del_cpxR_etoh__2,-15.73318881478698,-3.7844734159999986,-1.0972002140000008,1.5129874460000003
tcs__del_cpxR_lb__1,-13.077453551919549,-2.9916122359999986,1.5897364320000005,1.187646956
tcs__del_cpxR_lb__2,-12.324797474729976,-2.662976496999999,1.7093981219999996,1.1836731559999991
tcs__del_cusR_CuSO4__1,-14.297204960964171,-2.8274824859999983,1.2612222119999998,1.1349264560000003
tcs__del_cusR_CuSO4__2,-13.88560327307432,-2.8153883869999987,1.344198651999999,1.1713692560000002
tcs__del_cusR_lb__1,-14.285786347562738,-3.3335574749999988,-0.045943152999999626,1.2777057660000004
tcs__del_cusR_lb__2,-14.534330988150332,-2.9831251339999985,-0.08051990100000063,1.193604036
tcs__del_kdpE_01-kcl__1,-8.01823866927968,-1.3084069979999988,2.1430292019999992,1.2096861860000008
tcs__del_kdpE_01-kcl__2,-7.7805875278038386,-1.3757561799999998,2.1303641419999995,1.2190105160000009
tcs__del_kdpE_115-kcl__1,-9.79042162735852,-1.6075056159999983,1.9626137519999995,0.7495786259999999
tcs__del_kdpE_115-kcl__2,-10.46452775868284,-1.8660871699999992,1.9231374920000004,0.8959164460000011
tcs__del_phoB_m9__1,-4.432105357774087,-1.0997132389999988,1.017683461999999,0.4354083030000009
tcs__del_phoB_m9__2,-4.252982079724141,-1.0956691209999985,0.9924556320000004,0.3366157439999995
tcs__del_phoB_m9p__1,-12.861226953610338,-3.5081516489999984,0.3819785919999994,0.9587748460000008
tcs__del_phoB_m9p__2,-12.930731809626176,-3.726963026999999,0.3786073319999996,0.8887788660000009
tcs__del_rcsB_etoh__1,-14.355154729772726,-3.4447847149999986,0.6027950220000005,1.239469466000001
tcs__del_rcsB_etoh__2,-14.326663987164077,-3.5241563549999992,0.6368650020000004,1.2866112859999994
tcs__del_rcsB_lb__1,-13.491042065888484,-2.529302636999999,1.367672301999999,0.593363677000001
tcs__del_rcsB_lb__2,-13.89005950146112,-2.7070767999999985,1.4394831819999998,0.6304361509999996
tcs__del_zraR_lb__1,-12.772839469547172,-1.826857799999999,0.3257998620000002,0.8051786060000001
tcs__del_zraR_lb__2,-12.734275334222488,-2.113847827999999,0.3942829220000004,0.7645057460000011
tcs__del_zraR_zncl2__1,-13.600696507618192,-1.932908176999999,1.110020682,1.309449926000001
tcs__del_zraR_zncl2__2,-13.775570315603566,-2.0636276019999986,1.140191741999999,1.2565716560000002
tcs__wt_01-kcl__1,-9.681689385701183,-2.1504094229999997,1.6509296320000004,0.8213794360000009
tcs__wt_01-kcl__2,-10.227413550824073,-2.400521468999999,1.5050050220000006,0.7716407660000009
tcs__wt_01xlb__1,-3.4345199736975367,-0.7408254609999982,1.405993702,1.7654064159999994
tcs__wt_01xlb__2,-3.7325542067193465,-0.8742621489999989,1.369863552,1.713364286000001
tcs__wt_115-kcl__1,-10.51068440337695,-1.894453905999999,1.9654553519999995,0.758794196000002
tcs__wt_115-kcl__2,-10.262505452477424,-1.8388072599999985,1.9559904019999996,0.8178580760000003
tcs__wt_CuSO4__1,-15.334483870812353,-2.957045772999998,0.9521508319999992,0.7807056960000001
tcs__wt_CuSO4__2,-14.163245877168013,-3.0433587709999994,1.0443749120000003,0.7965259160000002
tcs__wt_etoh__1,-15.736287899095435,-3.1550754859999994,1.2274404620000006,1.3944261660000006
tcs__wt_etoh__2,-15.913069439713224,-3.1015441089999984,1.175064451999999,1.3214165060000005
tcs__wt_lb__1,-14.336150652237093,-3.152572386999997,0.8492971019999995,1.5151132859999998
tcs__wt_lb__2,-14.061986322971334,-2.8937611929999987,0.8937301820000005,1.6078253060000005
tcs__wt_LiAcet__1,-8.273126390706995,-2.8629370619999985,0.4707743119999997,-0.08877588100000011
tcs__wt_LiAcet__2,-8.644717051828623,-2.456460139999999,0.3545623419999995,-0.16981877299999934
tcs__wt_LiCl__1,-9.30568281472264,-2.464233098,0.5484054020000002,0.2257317190000005
tcs__wt_LiCl__2,-9.217292778033547,-2.253849311999999,0.4702834819999993,0.15109339300000002
tcs__wt_m9p__1,-13.513808875832757,-3.4436095059999983,0.0929358889999996,0.9089738660000002
tcs__wt_m9p__2,-14.027237993843617,-3.459423709999999,0.06531996100000015,0.9448164759999996
tcs__wt_pyr__1,-1.9522068278152052,-0.3971860429999987,1.6245794119999992,1.9375935260000008
tcs__wt_pyr__2,-1.879771203613144,-0.3568441499999997,1.586807102,1.9871756860000005
tcs__wt_zncl2__1,-12.522376337158867,-1.896268910999999,0.5992908719999992,0.7711966060000002
tcs__wt_zncl2__2,-12.5421535524813,-1.9572954769999988,0.606785111999999,0.668330954
ros_tale__0_0_0pq__1,-9.838617710857864,-1.8884748089999992,-0.21162116,0.19736424400000094
ros_tale__0_0_0pq__2,-9.326589473615284,-1.9122764609999996,-0.1972240460000005,0.21080277200000094
ros_tale__0_0_250pq__1,1.82772135242316,0.8424318470000003,1.830212432,2.048441456000001
ros_tale__0_0_250pq__2,1.858697362582589,0.8438273360000004,1.8180117919999998,1.9901087660000003
ros_tale__1_mid_250pq__1,-12.143627761382112,-2.2445739689999997,0.02145051599999981,0.3912652659999996
ros_tale__1_mid_250pq__2,-12.429909951862829,-2.224820090999999,0.12467335300000038,0.38658636899999976
ros_tale__1_0_0pq__3,-8.578134568548576,-1.7573358849999998,-0.16620885100000038,0.18575091399999974
ros_tale__1_0_0pq__4,-8.773853263076331,-1.8630221929999988,-0.11242322400000047,0.2114197339999997
ros_tale__1_0_250pq__1,-9.0308002233144,-1.8865993199999995,-0.14096666000000013,0.15879195199999965
ros_tale__1_0_250pq__2,-8.982661370636226,-2.083622439999999,-0.07097354799999955,0.15699518299999934
ros_tale__1_0_750pq__1,-5.046616579891436,-1.1457463899999991,0.3124861219999993,0.2151648090000009
ros_tale__1_0_750pq__2,-6.831049008648032,-1.5463898679999994,0.6919141819999997,0.319740371
ros_tale__1_1_0pq__1,1.089525060807317,1.5275218820000005,0.7869479320000003,-0.14357819900000024
ros_tale__1_1_0pq__2,1.1406580417721837,1.4385575250000002,0.7573943019999998,-0.18103812400000047
ros_tale__1_1_250pq__1,0.8248405747001574,1.4213584160000003,0.8782502319999992,-0.2760949869999987
ros_tale__1_1_250pq__2,0.9183586284137368,1.2990958140000008,0.917509162,-0.28364754399999903
ros_tale__1_1_750pq__1,0.8848323759883968,1.2807373580000014,1.4049796420000007,-0.3853751219999992
ros_tale__1_1_750pq__2,0.0848383165604426,1.1981079209999999,1.2115643719999998,-0.302820358
ros_tale__1_2_0pq__1,-9.80617191218243,-2.242839738999999,-0.20712402400000046,-0.15808183499999906
ros_tale__1_2_0pq__2,-9.643374692233344,-2.2139976179999987,-0.19377329399999965,-0.32601079199999994
ros_tale__1_2_250pq__1,-11.529494502898393,-2.343375290999999,0.08313350199999903,0.1230369919999994
ros_tale__1_2_250pq__2,-11.78246465855821,-2.453962001999999,0.2143280369999996,0.17255643800000087
ros_tale__1_2_750pq__1,-11.282044494442795,-2.589267038999999,0.29981098200000034,0.3402692409999997
ros_tale__1_2_750pq__2,-10.412314894347237,-2.4048610139999993,0.2835187389999998,0.28101984300000105
ros_tale__1_3_0pq__1,-10.143264887174592,-2.3908462249999993,0.3799091919999995,0.43983647600000003
ros_tale__1_3_0pq__2,-10.739858434326282,-2.375278352999999,0.4928210719999999,0.3920207330000007
ros_tale__1_3_250pq__1,-10.348109801398998,-1.9665871729999989,0.6446780719999996,0.7061011130000008
ros_tale__1_3_250pq__2,-11.390177841753555,-2.1620427409999987,0.9995141919999996,0.6200422880000005
ros_tale__1_3_250pq__3,-11.286029695844585,-2.185935548999999,0.9828902520000008,0.5387263680000007
ros_tale__1_3_250pq__4,-10.059086608400513,-1.9337462159999996,0.8411365120000003,0.9171451259999994
