,A,Fnr
tcs__del_btsR_pyruvate__2,4.0139714982,-0.8057040050000001
tcs__del_cpxR_etoh__1,16.8272303796,-1.272700713
tcs__del_cpxR_etoh__2,17.0193328732,-1.285143709
tcs__del_cpxR_lb__1,19.5575955358,-1.767592873
tcs__del_cpxR_lb__2,20.5913007247,-1.663140319
tcs__del_cusR_CuSO4__1,18.8430853236,-1.092642111
tcs__del_cusR_CuSO4__2,18.4431890588,-1.03221939
tcs__del_cusR_lb__1,19.7972126865,-1.824259277
tcs__del_cusR_lb__2,19.9469173045,-1.824737212
tcs__del_kdpE_01-kcl__1,0.8482535,-0.49775268800000005
tcs__del_kdpE_01-kcl__2,0.8066903017,-0.48845080900000004
tcs__del_kdpE_115-kcl__1,0.1599390404,-0.629519641
tcs__del_kdpE_115-kcl__2,-0.1339274435,-0.510347726
tcs__del_phoB_m9__1,7.2870517680999995,-1.330013863
tcs__del_phoB_m9__2,7.9998909352,-1.340629176
tcs__del_phoB_m9p__1,5.1536902102,-2.154292839
tcs__del_phoB_m9p__2,5.0375574663,-2.186921256
tcs__del_rcsB_etoh__1,11.4844148872,-0.363607589
tcs__del_rcsB_etoh__2,11.7267166494,-0.26936122900000004
tcs__del_rcsB_lb__1,21.8445741365,-1.5861596310000001
tcs__del_rcsB_lb__2,22.1005564578,-1.554112041
tcs__del_zraR_lb__1,1.2997335932,-0.982470728
tcs__del_zraR_lb__2,1.0480192371000001,-0.9951957260000001
tcs__del_zraR_zncl2__1,2.5862327557,-1.358499992
tcs__del_zraR_zncl2__2,2.7779588607,-1.388633639
tcs__wt_01-kcl__1,3.9048432988,-0.989835321
tcs__wt_01-kcl__2,5.5018385332,-1.046526627
tcs__wt_01xlb__1,5.0324727267,-0.627626621
tcs__wt_01xlb__2,4.4117224788,-0.594704153
tcs__wt_115-kcl__1,-0.6925109970000001,-0.6038745640000001
tcs__wt_115-kcl__2,-0.43101620490000003,-0.619591071
tcs__wt_CuSO4__1,6.7488712903,-0.9148683420000001
tcs__wt_CuSO4__2,7.3014127224,-0.9852227830000001
tcs__wt_etoh__1,6.1937341057,-0.49219957300000006
tcs__wt_etoh__2,5.851084879,-0.5109897880000001
tcs__wt_lb__1,19.6067377207,-1.3424401160000001
tcs__wt_lb__2,19.3051122643,-1.381257632
tcs__wt_LiAcet__1,15.7075790475,-1.647171522
tcs__wt_LiAcet__2,15.8355192414,-1.672436319
tcs__wt_LiCl__1,15.2581509236,-1.592588379
tcs__wt_LiCl__2,15.4629540515,-1.618416323
tcs__wt_m9p__1,10.7015592567,-1.822635071
tcs__wt_m9p__2,10.6905712941,-1.744095974
tcs__wt_pyr__1,5.7695519943,-0.5684677490000001
tcs__wt_pyr__2,5.7311922986,-0.546228793
tcs__wt_zncl2__1,1.8912374346,-1.034137505
tcs__wt_zncl2__2,2.0593487784,-1.030251514
ros_tale__0_0_0pq__1,-2.3095210005,-0.654336129
ros_tale__0_0_0pq__2,-2.042391592,-0.677531934
ros_tale__0_0_250pq__1,1.8120724353000002,-0.275686384
ros_tale__0_0_250pq__2,1.7027590501,-0.23889179400000002
ros_tale__1_mid_250pq__1,-0.9827836997,-0.44488061100000004
ros_tale__1_mid_250pq__2,-1.4085294772,-0.566406158
ros_tale__1_0_0pq__1,8.0982535691,-0.623195319
ros_tale__1_0_0pq__2,10.0405395141,-0.482923786
ros_tale__1_0_0pq__3,-3.0040126173,-0.717700459
ros_tale__1_0_0pq__4,-2.6806347988,-0.64186743
ros_tale__1_0_250pq__1,-1.9652521204000002,-0.679187866
ros_tale__1_0_250pq__2,-1.9939337852999999,-0.6098498250000001
ros_tale__1_0_750pq__1,0.9332382669,-0.366249486
ros_tale__1_0_750pq__2,2.8551500337,-0.163033003
ros_tale__1_1_0pq__1,9.5702695829,-0.029437925
ros_tale__1_1_0pq__2,9.8893560111,0.023303834000000002
ros_tale__1_1_250pq__1,9.877783365300001,-0.12311351100000001
ros_tale__1_1_250pq__2,9.64750916,-0.25887170600000003
ros_tale__1_1_750pq__1,10.1916680583,-0.12083388
ros_tale__1_1_750pq__2,9.1274028033,-0.140030082
ros_tale__1_2_0pq__1,14.6086628448,-0.746910359
ros_tale__1_2_0pq__2,13.3015556948,-0.46070500500000006
ros_tale__1_2_250pq__1,17.178568074,-0.561469801
ros_tale__1_2_250pq__2,16.366354932,-0.629128047
ros_tale__1_2_750pq__1,15.4137050459,-0.506875812
ros_tale__1_2_750pq__2,14.9826744024,-0.46959708200000005
ros_tale__1_3_0pq__1,15.2346728646,-1.778704773
ros_tale__1_3_0pq__2,16.735123987,-1.87458859
ros_tale__1_3_250pq__1,20.0021169383,-0.870340709
ros_tale__1_3_250pq__2,19.0693313599,-0.9554763430000001
ros_tale__1_3_250pq__3,19.0141524716,-1.000417803
ros_tale__1_3_250pq__4,20.1885890244,-0.683897696
ros_tale__1_3_750pq__1,17.7245297438,-0.948053416
ros_tale__1_3_750pq__2,17.5530328043,-0.945781996
ros_tale__1_4_0pq__1,19.1154666529,-1.900315751
ros_tale__1_4_0pq__2,18.8463776991,-1.906916504
ros_tale__1_4_250pq__1,16.5227823282,-1.496060902
ros_tale__1_4_250pq__2,19.9573022146,-1.77884102
ros_tale__1_4_750pq__1,18.004935007,-1.362481013
ros_tale__1_4_750pq__2,14.1000679113,-1.310339443
ros_tale__1_4_750pq__3,19.2430873558,-0.630128715
ros_tale__1_4_750pq__4,14.9652225961,-0.791538139
ros_tale__2_mid_250pq__1,0.8176103407,-0.6740969290000001
ros_tale__2_mid_250pq__2,0.7186452248,-0.770029595
ros_tale__2_0_0pq__1,5.2404130274,-1.033200047
ros_tale__2_0_0pq__2,6.6212378501,-1.203083779
ros_tale__2_0_0pq__3,-2.3723659655000002,-1.047631244
ros_tale__2_0_0pq__4,-1.0276609445,-0.9799620080000001
ros_tale__2_0_250pq__1,-1.5481179364000002,-0.89488495
ros_tale__2_0_250pq__2,-1.665740445,-0.9689770120000001
ros_tale__2_0_750pq__1,2.5922754331,-0.641609003
ros_tale__2_0_750pq__2,2.1408283623,-0.582725383
ros_tale__2_1_0pq__1,-2.3157994792,-0.004000038
ros_tale__2_1_0pq__2,2.2315968613,-0.298286875
ros_tale__2_1_250pq__1,12.921070350699999,-0.390843082
ros_tale__2_1_250pq__2,8.7743064524,-0.357732802
ros_tale__2_1_750pq__1,10.7767435273,-0.113309328
ros_tale__2_1_750pq__2,10.0194581734,-0.344769418
ros_tale__2_1_750pq__3,11.13548323,-0.24647739000000002
ros_tale__2_2_0pq__1,2.1842821285,-0.8299582590000001
ros_tale__2_2_0pq__2,12.098777323,-0.8454112730000001
ros_tale__2_2_250pq__1,3.8984937304000002,-0.647607354
ros_tale__2_2_250pq__2,12.03542011,-0.612683498
ros_tale__2_2_750pq__1,11.08644673,-0.618440988
ros_tale__2_2_750pq__2,14.9398248089,-0.6966102150000001
ros_tale__2_3_0pq__1,14.334697762,-0.240071578
ros_tale__2_3_0pq__2,11.8693043023,-0.594975123
ros_tale__2_3_250pq__1,11.2963488607,-0.596275301
ros_tale__2_3_250pq__2,13.0596860608,-0.163952428
ros_tale__2_3_750pq__1,12.8315409724,-0.109945651
ros_tale__2_3_750pq__2,10.557423978,-0.35768003600000003
ros_tale__3_0_0pq__1,15.8767442396,-0.021811511000000002
ros_tale__3_0_0pq__2,17.1643951235,0.12091694500000001
ros_tale__3_0_250pq__1,21.1971593089,0.583430698
ros_tale__3_0_250pq__2,18.4909890725,0.684444928
ros_tale__3_0_750pq__1,4.5050540306,2.044364118
ros_tale__3_0_750pq__2,3.1862039555,2.007240748
ros_tale__3_1_0pq__1,3.9390542761000003,0.808790208
ros_tale__3_1_0pq__2,17.9436220254,-0.15626136300000001
ros_tale__3_1_250pq__1,13.4269435006,0.052103735000000005
ros_tale__3_1_250pq__2,19.7620115144,-0.18145813
ros_tale__3_1_750pq__1,4.5398676713,0.812325618
ros_tale__3_1_750pq__2,18.7855580862,0.179824972
ros_tale__3_2_0pq__1,2.8966120231,0.529609298
ros_tale__3_2_0pq__2,3.4597351396000002,0.48756842800000005
ros_tale__3_2_0pq__3,2.5526141065,0.392257358
ros_tale__3_2_0pq__4,2.9409101169,0.350241148
ros_tale__3_2_250pq__1,5.6426780191,0.9029290280000001
ros_tale__3_2_250pq__2,13.6144342328,0.609610548
ros_tale__3_2_750pq__1,14.3160432768,0.641891428
ros_tale__3_2_750pq__2,14.0138961286,0.6362542680000001
ros_tale__3_3_0pq__1,11.811407614,-0.069928169
ros_tale__3_3_0pq__2,12.1287786078,-0.356938888
ros_tale__3_3_0pq__3,12.0320724422,-0.20300362200000002
ros_tale__3_3_0pq__4,12.1286004435,-0.56719329
ros_tale__3_3_250pq__1,1.8965505748,0.176819585
ros_tale__3_3_250pq__2,2.5764087216,-0.014051734000000001
ros_tale__3_3_750pq__1,3.4199356524,0.16454690600000002
ros_tale__3_3_750pq__2,4.9161552055,0.04942089
ros_tale__3_4_0pq__1,8.1808774859,1.140941988
ros_tale__3_4_0pq__2,7.695607086,1.045733608
ros_tale__3_4_250pq__1,3.1033662037,1.687118618
ros_tale__3_4_250pq__2,3.2002793184,1.924601218
ros_tale__3_4_750pq__1,7.3994214904,1.2535135880000001
ros_tale__3_4_750pq__2,5.2502825471,1.4200948580000001
pcoli__atASMT_325G__1,-0.2092605918,-0.460226424
pcoli__atASMT_325G__2,-0.0091298991,-0.44076187600000005
pcoli__bpTDC__1,-0.5956211804,-0.39054706100000003
pcoli__bpTDC__2,-0.47398062550000003,-0.33950688700000003
pcoli__BRCA__1,-0.17022628850000002,-0.43615873400000005
pcoli__BRCA__2,-0.5176100404,-0.46865413
pcoli__BRCActrl__1,1.2955623998,-0.403988891
pcoli__BRCActrl__2,2.7512394184,-0.444489053
pcoli__BRCAswap__1,-0.8094737834,-0.5007945340000001
pcoli__BRCAswap__2,-0.7079728144,-0.5053284840000001
pcoli__btAANAT__1,-1.7996590089,-0.466470657
pcoli__btAANAT__2,-2.1590092753,-0.37675922300000003
pcoli__btASMT__1,-1.6570245269,-0.500119204
pcoli__btASMT__2,-1.6526054903,-0.415345976
pcoli__CC1__1,0.09044038330000001,-0.511825053
pcoli__CC1__2,-0.4868740043,-0.31485701400000005
pcoli__ccCOMT__1,0.17540572170000002,-0.482160317
pcoli__ccCOMT__2,0.2819083396,-0.40976297300000003
pcoli__ckDDC__1,1.0510698653,-0.630122988
pcoli__ckDDC__2,2.3585722086,-0.638148942
pcoli__CNTF_belt__1,-0.9958191766000001,-0.298386825
pcoli__CNTF_belt__2,-0.7010914204,-0.38006166300000005
pcoli__cobPNMT__1,0.6286806117,-0.40089768800000003
pcoli__cobPNMT__2,0.5627762755,-0.42101342
pcoli__cvPhhB__1,-0.0900613006,-0.5254932990000001
pcoli__cvPhhB__2,0.5867947299,-0.743997498
pcoli__ggAANAT__1,-0.5086727022,-0.46272072300000006
pcoli__ggAANAT__2,-0.5981130982,-0.420530377
pcoli__ggTPH__1,-1.0758946038,-0.454985071
pcoli__ggTPH__2,-0.5936539649,-0.497514312
pcoli__hsAANAT__1,1.9034041620000002,0.022332146
pcoli__hsAANAT__2,1.9714627653,-0.17518171200000002
pcoli__hsASMT__1,-0.8018568218000001,-0.48296065600000004
pcoli__hsASMT__2,-1.011648419,-0.402594561
pcoli__hsPNMT_mb__1,-0.035705082400000004,-0.3763032
pcoli__hsPNMT_mb__2,0.0788604488,-0.42449361100000005
pcoli__hsTPH__1,-1.1436781906,-0.43643012200000003
pcoli__hsTPH__2,-0.3897236355,-0.5736641880000001
pcoli__hsTPH_E2K__1,-2.1731064866,-0.125359269
pcoli__hsTPH_E2K__2,-2.0410402747,-0.087385535
pcoli__hsTPH_E2K_N91I_P99C__1,-0.6996224733,-0.329506452
pcoli__hsTPH_E2K_N91I_P99C__2,-0.8369405936000001,-0.42721245100000005
pcoli__hsTPH_N158trunc__1,-1.3972712586,-0.040118541
pcoli__hsTPH_N158trunc__2,-1.2944265458,-0.089151637
pcoli__hsTPH_N174trunc__1,-1.7456395197,-0.45094076
pcoli__hsTPH_N174trunc__2,-2.1948255746,-0.25446565200000004
pcoli__hsTPH_Ntermtrunc__1,-0.7854399595,0.081208522
pcoli__hsTPH_Ntermtrunc__2,-0.15204347170000002,-0.36300764
pcoli__hsTPH1__1,-0.7363879950000001,-0.457813974
pcoli__hsTPH1__2,-0.5523312277,-0.416483586
pcoli__MBP__1,1.2304556642,-0.911700291
pcoli__MBP__2,-1.1387608321,-0.326153116
pcoli__msCOMT__1,-0.7708347867,-0.417527969
pcoli__msCOMT__2,-0.9087550245,-0.350991349
pcoli__ocAANAT__1,-0.761808447,-0.39319892100000003
pcoli__ocAANAT__2,-0.1497180833,-0.40912006900000003
pcoli__osTDC_K374H__1,1.0194609535,-0.486733729
pcoli__osTDC_K374H__2,0.7885627550000001,-0.540014471
pcoli__osTDC_K374L__1,-0.2313022714,-0.341437437
pcoli__osTDC_K374L__2,-0.6447399595000001,-0.278014552
pcoli__osTDC_K374Q__1,-1.1746533143,-0.554256646
pcoli__osTDC_K374Q__2,-1.1300368554,-0.5038226680000001
pcoli__osTDC_L360V__1,-0.42952852,-0.557847917
pcoli__osTDC_L360V__2,-0.2669866051,-0.462101802
pcoli__pmTPH__1,-1.0869369607000001,-0.361514938
pcoli__pmTPH__2,-1.24250514,-0.25580899
pcoli__RFC__1,-0.9578363914,-0.39788874500000004
pcoli__RFC__2,-0.9869110714,-0.392249092
pcoli__RFCctrl__1,2.3361304096,-0.444479887
pcoli__RFCctrl__2,2.2410070178,-0.440878498
pcoli__RFCnopause__1,1.2834894270000001,-0.286424479
pcoli__RFCnopause__2,1.5873771971,-0.08273235300000001
pcoli__RFCpluspause__1,1.2605235934,0.15455127
pcoli__RFCpluspause__2,2.2288461522,0.07042016200000001
pcoli__rnCOMT_sol__1,0.6227163096,-0.172748066
pcoli__rnCOMT_sol__2,1.3274670011,-0.433783454
pcoli__rnPNMT__1,-1.4815571535,-0.317963561
pcoli__rnPNMT__2,-1.5090376368,-0.187636618
pcoli__rnTDC__1,-0.8551467534,-0.426911403
pcoli__rnTDC__2,-1.0280102942,-0.374873799
pcoli__rnTDC_trunc__1,-0.3520046142,-0.404417173
pcoli__rnTDC_trunc__2,-1.0286098318,-0.444723462
pcoli__saCOMT_T2A__1,-0.1797335848,-0.428602874
pcoli__saCOMT_T2A__2,-0.1801447089,-0.37812269
pcoli__sfCOMT__1,-0.9610798097000001,-0.449602194
pcoli__sfCOMT__2,-1.1543039537,-0.503153504
pcoli__sgAANAT_D63G__1,-0.414331893,-0.504442709
pcoli__sgAANAT_D63G__2,0.40643794320000004,-0.505781927
pcoli__ssDDC__1,0.1154103492,-0.487620437
pcoli__ssDDC__2,-0.1761170688,-0.440656914
pcoli__TP53B__1,0.0510294263,-0.37519571700000004
pcoli__TP53B__2,-0.3558274722,-0.39368933300000003
pcoli__WT__1,1.3815570517,-0.017957380000000002
pcoli__WT__2,1.0701881549,0.065247204
cck__glu_ale4__1,-0.8016661105,-0.359452357
cck__glu_ale4__2,-0.5753597537,-0.830568478
cck__cck_ale1__1,-0.1652711333,-0.9610595980000001
cck__cck_ale1__2,-0.3499376739,-0.9317755310000001
cck__cck_ale2__1,-0.5666117287,-0.968537508
cck__cck_ale2__2,-0.6919106462,-0.9813371310000001
cck_pgi__gmos_delpgi__1,1.5427547642000001,-0.462809046
cck_pgi__gmos_delpgi__2,0.9849917610000001,-0.16406430800000002
cck_pgi__pgi_ale1__1,-0.8151564741,-0.428273263
cck_pgi__pgi_ale1__2,-0.7762396481,-0.763997408
cck_pgi__pgi_ale2__2,-0.665978866,-0.7069345330000001
cck_pgi__pgi_ale3__1,-1.4116150241,-0.32058263600000003
cck_pgi__pgi_ale3__2,-0.4958731622,-0.846577046
cck_pgi__pgi_ale4__1,-2.0697076034,-0.45959830300000004
cck_pgi__pgi_ale4__2,-1.2458243745,-1.119133921
cck_pgi__pgi_ale4__3,-1.0845527114,-1.059300256
cck_pgi__pgi_ale5__1,-0.4158820076,-0.22886420100000002
cck_pgi__pgi_ale5__2,0.0482286888,-0.698604067
cck_pgi__pgi_ale6__1,-0.8634680536,-0.39119517
cck_pgi__pgi_ale6__2,-0.2930930176,-0.8692978560000001
cck_pgi__pgi_ale7__1,-0.6003585914,-0.355468852
cck_pgi__pgi_ale7__2,0.6615747481,-0.788864768
cck_pgi__pgi_ale8__1,-1.4881445353,-0.15190588100000002
cck_pgi__pgi_ale8__2,-0.7726539679000001,-0.5813522750000001
cck_sdh__gmos_delsdhCB__1,23.2228609734,-2.153072614
cck_sdh__gmos_delsdhCB__2,13.5543751055,-1.833458404
cck_sdh__sdh_ale1__1,1.7601090117,-0.8717332860000001
cck_sdh__sdh_ale1__2,1.8655934840000001,-0.832016394
cck_sdh__sdh_ale2__1,1.5459741847,-0.8793918270000001
cck_sdh__sdh_ale3__2,2.1455478503,-0.78100001
cck_sdh__sdh_ale3__1,1.1591859723,-0.942097155
cck_sdh__sdh_ale3__3,1.1952139409,-0.891283338
cck_pts__gmos_delptsHIcrr__2,2.1665646523,-1.367867184
cck_pts__gmos_delptsHIcrr__1,1.0515668011,-1.12302913
cck_pts__pts_ale1__2,1.2784292399,-0.9976202350000001
cck_pts__pts_ale1__1,1.2739495775,-0.9334525690000001
cck_pts__pts_ale2__2,-1.400844455,-1.367776943
cck_pts__pts_ale2__1,-0.9019817055,-1.4130985740000002
cck_pts__pts_ale3__2,-1.5679857589,-1.120795099
cck_pts__pts_ale3__1,-1.146807473,-1.133876401
cck_pts__pts_ale4__2,-0.9978356938,-0.709741882
cck_pts__pts_ale4__1,-1.4804818177,-0.7506745410000001
cck_gnd__gmos_delgnd__1,12.7480196744,-1.7581264189999999
cck_gnd__gmos_delgnd__2,13.6980700986,-1.735542686
cck_gnd__gnd_ale1__1,-0.22172514270000002,-0.9005377990000001
cck_gnd__gnd_ale1__2,-0.5738430347,-0.9051531070000001
cck_gnd__gnd_ale2__1,-0.5249300681,-0.890671647
cck_gnd__gnd_ale2__2,-0.95874333,-0.9525487850000001
cck_gnd__gnd_ale3__1,0.10728285530000001,-0.8742065520000001
cck_gnd__gnd_ale3__2,0.2436166871,-0.974660595
cck_tpiA__gmos_deltpiA__1,0.9114033729000001,-0.223833986
cck_tpiA__gmos_deltpiA__2,2.4594879582,-0.61930912
cck_tpiA__tpiA_ale1__1,0.7907750394,-0.453161741
cck_tpiA__tpiA_ale1__2,0.6487432134000001,-0.45167639800000003
cck_tpiA__tpiA_ale2__1,0.3392212338,-0.405913379
cck_tpiA__tpiA_ale2__2,0.1642364851,-0.6912261780000001
cck_tpiA__tpiA_ale3__1,0.6979111564,-0.860453227
cck_tpiA__tpiA_ale3__2,0.6532681376,-0.875080285
cck_tpiA__tpiA_ale4__1,1.4508683178,-0.866990239
cck_tpiA__tpiA_ale4__2,0.7669037978000001,-0.870113672
acid_tale__acid_ale1_pH7__1,-1.5887532648,-0.673721619
acid_tale__acid_ale1_pH7__2,-1.3585966005,-0.7296190680000001
acid_tale__acid_ale1_pH5__1,14.010647141,-1.6861938410000001
acid_tale__acid_ale1_pH5__2,15.7595854444,-1.878975825
acid_tale__acid_ale2_pH7__1,-0.9327795231,-0.623965144
acid_tale__acid_ale2_pH7__2,-0.4331339535,-0.602857631
acid_tale__acid_ale2_pH5__1,1.6062755032,-0.619788553
acid_tale__acid_ale2_pH5__2,3.7280019043,-0.873934305
acid_tale__low_Mg_ale_pH7__1,-0.5524933980000001,-0.8099119770000001
acid_tale__low_Mg_ale_pH7__2,-0.4853675539,-0.7988871120000001
acid_tale__low_Mg_ale_pH5__1,2.8057707171,-0.640705841
acid_tale__low_Mg_ale_pH5__2,4.3967699649,-0.68451218
acid_tale__MES_ale_pH7__1,-1.5583378093,-0.7351243470000001
acid_tale__MES_ale_pH7__2,-1.1581056128,-0.748227484
acid_tale__MES_ale_pH5__1,4.9072314329,-0.773382533
acid_tale__MES_ale_pH5__2,9.3783460509,-0.932560217
acid_tale__gmos_pH7__1,-0.8498103651000001,-0.7014007320000001
acid_tale__gmos_pH7__2,-1.1882822475,-0.651219827
acid_tale__gmos_pH5__1,4.7976233722,-0.733972559
acid_tale__gmos_pH5__2,3.2244175186,-0.620611539
adnB__wt_adn__1,0.0075703397,-1.266129456
adnB__wt_adn__2,2.8169560793,-0.350882532
adnB__delydhB_adn__1,0.664346198,-1.84947893
adnB__delydhB_adn__2,-0.3628493535,-1.212460708
ytf2__wt_glc__1,-3.3261768083,-0.36913316900000004
ytf2__wt_glc__2,-3.0825026739,-0.43140754000000003
ytf2__ybcM_glc__1,-0.613609921,-0.6108619550000001
ytf2__ybcM_glc__2,-1.2339603182,-0.479471609
ytf2__ydhB_glc__1,-0.5021572782,-0.47064091500000005
ytf2__ydhB_glc__2,-0.8717513280000001,-0.48730954800000004
ytf2__yfeC_glc__1,-0.9861281573,-0.504541804
ytf2__yfeC_glc__2,-1.4388406509,-0.5076367540000001
ytf2__yciT_glc__1,-2.6571410545000003,-0.550100842
ytf2__yciT_glc__2,-2.943435681,-0.6373314050000001
ytf2__ydiZ_glc__1,-3.9289225868,-0.473158259
ytf2__ydiZ_glc__2,-3.6591258975,-0.42645444800000004
ytf2__ynfL_glc__1,-3.9539959969,-0.41808168900000003
ytf2__ynfL_glc__2,-3.3522736330000003,-0.334242449
misc2__dellon_glc__1,1.315431933,0.34939167800000004
misc2__dellon_glc__2,1.0959282942,0.519417178
ytf3__wt_glc2__1,0.6865664113000001,-0.485554256
ytf3__wt_glc2__2,0.6991379331,-0.360020973
ytf3__wt_pH7_lactate__1,3.8774335472,-0.5143138700000001
ytf3__wt_pH7_lactate__2,4.2655855024000005,-0.593609637
ytf3__wt_pH55_lactate__1,8.5925147083,-0.6581930260000001
ytf3__wt_pH55_lactate__2,4.3207181178,-0.449162096
ytf3__wt_pH55_HCl__1,3.7908229049,-0.55335194
ytf3__wt_pH55_HCl__2,3.4776922945,-0.6147100510000001
ytf3__dyieP_pH7__1,0.3979493998,-0.413300108
ytf3__dyieP_pH7__2,0.9711457691000001,-0.451285506
ytf3__dyieP_pH55__1,2.337622012,-0.341483713
ytf3__dyieP_pH55__2,2.0177517665,-0.370973207
