,A,Rex
ERX3440936,-0.1403800562345664,0.030172867420638738
ERX3440937,-10.323688960071989,-0.15252851619857388
ERX3440938,-2.2838203888299047,0.2372680052236218
ERX3440939,2.145013109110117,0.1423969970960588
ERX3440940,-1.0694509791275555,-0.2415060952281243
ERX3440941,0.2932243500759064,-0.1261156896102662
ERX3440942,-2.555173262252585,-0.2226421893357271
ERX3440943,-0.6768130893266925,0.049579484102133975
SRX5347612,-0.1538911023171704,-0.32980094971656193
SRX5347613,0.8906631913710763,0.11327987322847388
SRX5347614,-0.7367720890538954,0.21652107648808805
SRX5347615,0.5861652083392894,-0.24587928338172915
SRX5347616,-0.8530863471332093,-0.0923605186083929
SRX5347617,0.5844964813963464,-0.4010319758468537
SRX5347618,0.9690741413926072,-0.17111977233955322
SRX5347619,-2.2920359713850225,0.4260907825727207
SRX5347620,2.302396162305812,-0.06440814896697056
SRX5347621,1.919617693823556,-0.35030537945734874
SRX5347622,0.2874012980277775,-0.2276792088289028
SRX5347623,1.031534044451355,-0.08302049186061655
SRX8170783,0.872876211591839,-0.32793149478317485
SRX8170784,-0.4264575894989273,-0.12173550477692795
SRX8170785,-0.4464186220929248,0.4496669995601028
SRX8170786,-1.320044833832127,1.5676370148029264
SRX8170787,-1.7087280979921138,1.1596868773180304
SRX8170788,-0.2258198650911645,1.3967951669480936
SRX5177009,2.2438436712845347,0.5483648848684233
SRX5177010,2.173842509587889,1.2287294591249351
SRX5177011,-2.8362007394768085,1.0988559854826023
SRX5177012,-3.3232064445928886,0.8053587840755707
SRX7354731,-0.11374468027907048,0.2223609075258759
SRX7354732,0.1137446802790645,-0.2223609075258768
SRX7354733,5.543408853305366,0.40473359674493903
SRX7354734,6.899468308358287,0.5290369259938537
SRX7354735,3.35543063851034,0.7155912930998447
SRX7354736,5.276732534805262,0.5599255186275638
SRX7354737,2.7156715620644554,1.0369295825802798
SRX7354738,1.3043296256276653,1.0920390258535502
SRX2508581,0.5065623595964783,-0.060468727733323575
SRX2508582,-0.794614328704712,-0.10469074881520067
SRX2508583,-1.2919969579445278,-0.8485428267531177
SRX2508584,-0.16240484053746554,-0.37135239100787576
SRX2508585,-0.033765223797335764,0.05747120700343356
SRX2508586,-0.05314886270507371,0.013927600892460036
SRX2508587,-0.8759943795430228,-0.8695776118107048
SRX2508588,-0.7954850609049182,-0.5196801482447153
SRX2508589,-0.4727971357991468,0.0029975207298873485
SRX2508590,-1.0068836548210884,-0.018261596729246318
SRX2508591,-1.4051123018831395,-0.3649669782971383
SRX2508592,-1.1651335144925432,-0.08010009984213529
SRX1736086,-4.9879175761647865,0.3200059924503513
SRX1736087,2.8732624892984693,-0.36114309242957177
SRX1736088,2.1146550868663123,0.04113709997922044
SRX1736089,3.38958349034168,-2.718004936587953
SRX1736090,0.6946370058699936,-3.3923037232332174
SRX1736091,2.5683862123523795,-2.809796046748993
SRX1736092,1.5364994195736927,-0.1434809876335894
SRX1736093,2.1061043846215446,-0.3711919371362527
SRX1736094,-5.007145776810707,0.43985217443013797
SRX1736095,4.171304940133493,-1.762882221916373
SRX1736096,3.2971692893667286,-2.885499888351614
SRX1736097,-0.9674254040004264,-1.911747522503404
SRX7176371,0.4299215868737225,0.021775362118907186
SRX7176372,-0.20805770789426997,0.07754201647975734
SRX7176373,-0.2218638789794557,-0.09931737859866274
SRX7176374,0.015508057913438272,0.4900436565054829
SRX7176375,0.10551180812102083,0.7503955653487875
SRX7176376,-0.3543081446187692,0.5331779494083086
