,A,Fnr
SRX4703435,-3.9186897660401465,-0.17963251672944305
SRX4703436,0.4812038349373866,0.15124390361691642
SRX4703437,3.4374859311027004,0.028388613112525718
SRX4703438,-7.250023469484132,-1.862922573412104
SRX4703439,-9.882552119930251,-1.6913407207734288
SRX4703440,-9.286398624041471,-1.5326076890021536
SRX6902408,9.608523196142306,0.9038625103171628
SRX6902409,8.196887240650659,1.5008517184183887
SRX6902410,9.663643471114897,1.02611785010492
SRX6902411,-0.8332718021019291,0.10800245666128117
SRX6902412,-0.02213157010454089,0.39295299744193546
SRX6902413,0.10022024585815248,0.23542391737371826
SRX6902414,-0.5173046149379956,-0.2328965990452643
SRX6902415,0.5173046149380043,0.2328965990452643
SRX5278698,1.7097713421848504,0.35011692488980106
SRX5278699,-1.1671779103143398,0.2333544559763867
SRX5278700,-0.5425934318704834,-0.5834713808661873
SRX5278701,-0.2427810239425676,1.3482753152970668
SRX5278702,-0.1663087864974455,0.542608573019697
SRX5278703,0.3303520200555098,1.419936712017032
SRX5278704,5.1943175325858055,-0.0412926929715125
SRX5278705,4.858654671281443,-0.9123749804125292
SRX5278707,3.858674134899333,0.7437032077291601
SRX5278708,4.823247224073147,0.39945943364581016
SRX5278709,3.6413291204233396,0.8752105305837325
SRX5278710,6.626069844163862,0.3160934529000379
SRX5278711,4.612178944137399,0.03404788768661682
SRX5278713,4.017958053889761,1.3784162069081685
SRX5278714,3.581676020021572,2.5179727181150766
SRX5278715,11.599542653040984,3.766572196671365
SRX5278716,-1.231595182141779,-0.9168369091343216
SRX5278717,-0.6218817253133339,-0.4829849316675516
SRX5278718,-1.6792458202044227,-0.6774236487408971
SRX5278719,1.6081646065039727,-0.2777831929645376
SRX5278720,3.1433117704932974,0.21446184160350248
SRX5278721,-0.5000707042239737,1.227569026195762
SRX1254783,5.197361360958056,-1.8776235060739528
SRX1254784,6.637387033020869,-1.0620750980265452
SRX1254785,6.3723806329868165,-0.5415813389219489
SRX1254786,6.285962560841472,-1.2420157530419944
SRX1473807,-0.013499266282690369,0.0231333555333606
SRX1473808,0.14327321888006042,0.2654812616236697
SRX1473809,-0.129773952597408,-0.2886146171570312
SRX7520944,0.3268082076093181,0.793668172656234
SRX7520945,-0.23500535159060645,0.7989637434298227
SRX7520946,0.07462616218670601,-0.7980344337493248
SRX7520947,-0.16642901820538644,-0.7945974823367323
SRX7520948,3.3308740202418563,1.4901148390152552
SRX7520949,3.0248396932063666,1.5087369966497641
SRX7520950,6.195191099954856,1.0898862270610097
SRX7520951,5.726260789355207,1.071758812306474
SRX959206,0.4722108714199008,-0.3560899441202934
SRX959207,1.5269316927780752,-0.4195653703292632
SRX959208,-0.1100688887268839,0.02917132895129715
SRX959209,1.099263395286156,1.1393065976880532
SRX959210,1.8068173177904587,0.4240985853579953
SRX959211,2.148553950378347,1.044618167445118
SRX959212,-0.3860746549300619,0.36507715875206337
SRX959213,0.03645351956297955,-0.30683303245122673
SRX959214,-0.4246692086537865,-0.453014226798
SRX959215,0.3876177190831247,0.3938422071222889
SRX959216,-0.24918547865259275,-0.2473618787646221
SRX959217,0.6358581035903819,0.2482897721394979
SRX3269802,-0.616134024316248,0.2894465066565601
SRX3269803,0.6161340243162113,-0.28944650665655924
SRX3269804,3.383053119441381,-0.514475241225127
SRX3269805,1.0456650481538716,0.6203728239478714
SRX3269806,1.7655192951585144,0.4561945307306665
SRX3269807,26.13881090486877,2.5487805869289257
SRX3269808,29.08911064922944,3.2592321985538324
SRX3269809,30.64604870024766,2.7486399365960423
SRX3269810,31.73119454810585,3.8362983653665736
SRX3269811,31.353331564385055,3.6631438810088657
SRX2529102,0.4170191150068852,-0.022669390218049482
SRX2529103,-0.41701911500688,0.022669390218049482
SRX2529104,0.6909447095078667,-0.9437187610434448
SRX2529105,1.8757019566636741,-0.9014252022502588
ERX1981712,6.754688037002121,-0.267842771723072
ERX1981713,0.35909992833403753,-0.8480595237820445
ERX1981714,2.7173394309509953,-0.7669592956476419
ERX1981715,-0.44480578506481255,-0.04995381141171951
ERX1981716,0.36005430916174497,-0.02434976191781235
ERX1981717,0.08475147590308517,0.07430357332953275
ERX2274784,0.7500822096956075,0.4563754305503185
ERX2274785,0.4816582475439827,0.6630745353685619
ERX2274786,0.6656800832252439,0.016003347154139647
ERX2274787,3.1120935381640225,0.5949303862201623
ERX2274788,2.9935486267481677,0.9281444937365784
ERX2274789,2.329522542760477,0.1335755115374715
ERX2274790,-0.23618296978088416,0.9219709052972762
ERX2274791,-0.40874929069387744,0.8150613544850618
ERX2274792,1.0105551570764721,0.3800507200471408
ERX2274793,1.5701362588007948,1.3505453614598206
ERX2274794,2.4039084139601994,0.4770451993369394
ERX2274795,4.703161068483351,1.2308394769089368
ERX2274796,0.5706217756077263,0.37782685724869225
ERX2274797,0.3009140474830257,-0.3726458134243358
ERX2274798,-0.8715358230907339,-0.0051810438243569115
ERX2274799,3.5328447950528465,0.7985521695057605
ERX2274800,3.7289540801099132,0.14372439422672126
ERX2274801,4.439174187916164,0.7367079827522759
ERX1819430,13.09719507875956,1.300774208772344
ERX1819431,14.325176874335261,1.472666184746951
ERX1819432,15.572979577787747,1.4966873280439732
ERX1819433,14.767614576272429,1.4850189091003587
ERX1819434,-0.8376961058101325,0.30346130625595696
ERX1819435,0.6884714266668494,0.12275466803759286
ERX1819436,1.0575567967183601,1.235859577537509
ERX1819437,0.29157274594799765,0.7812159966079362
ERX1819438,-0.5591403756707785,-0.1828818002266024
ERX1819439,2.9771183892348283,1.4573910948646516
ERX1819440,0.01887284642484881,-0.01741156709142455
ERX1819441,1.7543065593821967,1.4376079825601806
ERX1819442,1.3968364814809024,-0.12057950602935374
ERX1819443,2.8336761256654643,1.1714058989282323
ERX1819444,0.2747170608946158,-0.13605516901043568
ERX1819445,3.0169357795148573,1.256810275614705
ERX3440914,-4.21659894303194,-0.5543372093372225
ERX3440915,-1.1302866484940697,-0.24213769603889634
ERX3440916,1.6102334306945068,0.14378153262289306
ERX3440917,5.83617680391867,0.3240682754594699
ERX3440918,4.180791292837322,-3.197995823125625
ERX3440919,1.7275151173890058,-3.602907049870953
ERX3440920,2.155267423349011,-3.873067926575313
ERX3440921,-10.563403927262843,-2.176511120607966
ERX3440922,-11.1597452921307,-2.095307025932197
ERX3440923,-10.719000309717211,-1.716373794052136
ERX3440924,-11.19254363714775,-2.167305221968422
ERX3440925,4.181960925406976,0.3984819596021767
ERX3440926,-11.570923984614787,-1.8591798034117308
ERX3440927,-10.641916914260262,-2.0017112657348326
ERX3440928,-11.73955722133172,-2.0550708371783912
ERX3440929,-13.268101599867036,-2.1597061863460407
ERX3440930,-12.091511472746358,-2.1150203032344383
ERX3440931,-10.592021522197587,-2.4945845287256967
ERX3440932,-11.481012739463756,-1.8329788170566808
ERX3440933,-12.611507038873905,-2.024467402933388
ERX3440934,-11.466060186084436,-2.5837586092065905
ERX3440935,-10.841894559156305,-2.2225842588125917
ERX3440936,0.03463801762496673,0.15585524973504494
ERX3440937,-10.716575304088217,-2.4843109748120016
ERX3440938,-8.43953623756686,-0.5643807274551218
ERX3440939,-1.7766374562970424,0.2263603656903497
ERX3440940,-2.4138637290600826,-0.3002884810977076
ERX3440941,-1.211477045142581,-0.5964506304745019
ERX3440942,-6.216650320844893,-1.1491180321308958
ERX3440943,-1.604689367336795,-0.9718181188363522
SRX5347612,0.6096463041392197,-0.5070355503061119
SRX5347613,0.14310550513956627,0.4014101567663095
SRX5347614,-0.7527518092787678,0.1056253935398015
SRX5347615,-0.28038071584665275,-0.4053993757939605
SRX5347616,0.2917176619612072,-0.342118973090737
SRX5347617,0.20366415352538395,0.1528376840117902
SRX5347618,0.4312853791824948,-0.2213207591721753
SRX5347619,0.26887957210002056,-0.6370640446808054
SRX5347620,-1.462605286384462,-0.04023170876448656
SRX5347621,-1.024208359230805,0.17612020511540472
SRX5347622,-0.5739633995668849,0.3125897959176376
SRX5347623,-0.8966378060443934,0.2362053722132407
SRX8170783,2.2153720335002203,0.5655733126328322
SRX8170784,-1.3874084996732254,-0.4657665541313625
SRX8170785,-0.8279635338270317,-0.09980675850147057
SRX8170786,-0.21225507043250125,0.34427597074284577
SRX8170787,0.6311911859698126,0.07512480088375906
SRX8170788,-0.0844431820679578,0.4259695183549024
SRX5177009,4.266450892882787,2.1610548144506865
SRX5177010,6.755241082330022,2.64069338357508
SRX5177011,6.614381184330098,3.0972585967047106
SRX5177012,6.939923729831338,2.414739775545669
SRX7354731,0.6689480966055619,0.20528192338551765
SRX7354732,-0.6689480966055594,-0.2052819233855168
SRX7354733,-1.1940756203398553,0.7068902005413271
SRX7354734,0.2178169672907224,0.8453982646057385
SRX7354735,4.019140505137763,1.359822605907687
SRX7354736,5.104637573355704,0.7368232168764264
SRX7354737,5.12398914094217,2.3705144092972863
SRX7354738,4.672438552797449,2.283313854210826
SRX2508581,-0.37106687199132105,-0.3283805064969658
SRX2508582,0.8249868547579181,0.10500971368108523
SRX2508583,-0.015831334791363956,0.2390375666500755
SRX2508584,-0.652966449417364,0.061382851130966636
SRX2508585,0.1555435722092655,0.3188182802725752
SRX2508586,0.8517668400164153,-0.05003159890278885
SRX2508587,-0.6427237837894946,-0.030153283440127243
SRX2508588,-1.1639105450839309,-0.015743063290146075
SRX2508589,0.21552329978204232,0.009562226224391068
SRX2508590,0.3875486404232261,0.22388335708026294
SRX2508591,-0.26171505041227383,-0.2667012269372453
SRX2508592,-0.3241234115433806,-0.15245788738518584
SRX1736086,-0.35640607678813835,-0.21485139173597467
SRX1736087,3.1939886431084927,0.3034141524078233
SRX1736088,-2.837582566320364,-0.08856276067184865
SRX1736089,-12.798546455360448,-2.6895690982865323
SRX1736090,-16.197976290731912,-3.738530835933135
SRX1736091,-12.644041999442804,-2.778511285294014
SRX1736092,-3.5936252422497383,-0.44253369291936817
SRX1736093,0.8114148796428413,0.03647330483238065
SRX1736094,5.427394742940417,0.6677786656018876
SRX1736095,-14.190516932094814,-1.9771197886045233
SRX1736096,-13.446811408490275,-2.5896113422685776
SRX1736097,-6.826876600511152,-1.690942350369136
SRX7176371,0.4769114794753568,-0.1387100157104304
SRX7176372,0.1742976803224389,0.010235427042392331
SRX7176373,-0.6512091597977983,0.12847458866803851
SRX7176374,0.2527019133223279,0.15590001930033992
SRX7176375,0.2694690518233563,0.4302406804903525
SRX7176376,-0.08337808586437133,-0.0289601814605156
