,A,SigB
SRX5278716,-6.1974457596194235,-0.0010715012964670476
SRX5278717,-3.907870901020122,-0.1592714033099547
SRX5278718,-4.395095935764089,-0.4611563316707698
SRX5278719,8.123949525498762,1.2419532790913663
SRX5278720,13.307773693110885,0.5771343374638711
SRX5278721,6.178905880501423,0.5894367832292113
SRX1254783,38.005792087386176,3.343429420647442
SRX1254784,30.682630779176048,4.349088658923485
SRX1254785,20.606024697659443,3.976282749111686
SRX1254786,31.344765432902907,4.154188619823284
SRX1473807,-0.7175080119287618,0.3057361601170783
SRX1473808,1.0804795182899625,-0.6801123843985408
SRX1473809,-0.3629715063612228,0.37437622428146256
SRX7520944,0.4479586305233045,0.03763076724771608
SRX7520945,0.7935837825505339,0.05862964123055825
SRX7520946,-0.5555796199006384,-0.08275030451873455
SRX7520947,-0.6859627931731701,-0.013510103959539776
SRX7520948,1.4004846589791708,-1.4817854500206131
SRX7520949,1.4088977915709715,-1.6235514388025718
SRX7520950,9.378238343232391,-0.39770213501563134
SRX7520951,9.354215704220561,-0.4777862537443287
SRX959206,-2.0671243847793166,-0.047009298303167135
SRX959207,-0.8501875499022205,0.06430802925133783
SRX959208,-3.2886377567702185,0.04766326856397285
SRX959209,-0.5199793361316304,-0.19859340676978832
SRX959210,-0.9461825017212834,-0.11066038094284814
SRX959211,0.874908304014524,0.12262129346758233
SRX959212,0.4604069294419948,0.04063111175704215
SRX959213,0.943091121312025,0.00812501097983187
SRX959214,-0.4543105078319366,0.015655366530401338
SRX959215,-0.031873078769528815,-0.17033263008304902
SRX959216,-0.6828163921055386,-0.11428390406527188
SRX959217,-0.23449807204707274,0.2202050448810509
SRX3269802,1.1868522137140989,0.2993308234552297
SRX3269803,-1.1868522137141169,-0.2993308234552288
SRX3269804,2.1360172429819437,-2.0325265339731966
SRX3269805,1.0626693985100268,-0.7219328851706015
SRX3269806,1.4365675227965098,-1.014230815400575
SRX3269807,4.480949367272865,0.9096113872205908
SRX3269808,6.312371745540215,0.7256843902892083
SRX3269809,4.9937375767622845,1.034673338237802
SRX3269810,5.162898203976685,0.8717761417013827
SRX3269811,5.985019149187366,1.0098890190233458
SRX2529102,2.1273971034519183,0.3480415446391341
SRX2529103,-2.127397103451898,-0.3480415446391341
SRX2529104,6.194389957930612,1.3464059249111742
SRX2529105,5.134947040257483,0.7835838899435901
ERX1981712,5.592747733617943,-0.7355430905119311
ERX1981713,0.017575005345832468,-1.4419618474117373
ERX1981714,-0.6108093326677825,-1.3966808995418925
ERX1981715,2.416455137548643,0.3198320937772827
ERX1981716,-1.2180191777044913,-0.23408592728100966
ERX1981717,-1.1984359598441403,-0.08574616649627131
ERX2274784,-2.9269492437831897,-0.21052546581148768
ERX2274785,5.242918492894688,1.6258100981846937
ERX2274786,1.544853423268954,0.5532217235269821
ERX2274787,13.883609039668393,1.4478931897461864
ERX2274788,10.421004626367466,1.474214061413211
ERX2274789,6.032342258507318,1.0247450161303302
ERX2274790,-0.008010881912525162,0.3321011777286591
ERX2274791,2.3295677853197976,1.1950998135412396
ERX2274792,5.122500290879759,0.6718719400013553
ERX2274793,15.52666852067854,2.1084019021816287
ERX2274794,16.383580674514015,2.2904446965236724
ERX2274795,18.385352649181648,2.0626557556775813
ERX2274796,-1.411677839141874,-0.048284294310827036
ERX2274797,2.4764546865851096,0.058886403322848224
ERX2274798,-1.064776847443251,-0.010602109012021188
ERX2274799,10.12844557771968,1.3149518741533957
ERX2274800,15.558834932863029,2.169307801143245
ERX2274801,21.223404100984922,2.325891739284356
ERX1819430,8.168465241414559,0.3575914876375705
ERX1819431,8.488103079240178,0.39815265229150576
ERX1819432,6.951030978335277,0.5465865689149272
ERX1819433,7.917581518081554,0.7245542490123373
ERX1819434,16.112050407960208,1.464106062013622
ERX1819435,21.295978685724226,0.5795193464320185
ERX1819436,18.345079421095527,1.617828397060876
ERX1819437,19.782863987976008,0.2609120554291007
ERX1819438,-1.822244941004329,-0.02399306633795639
ERX1819439,19.917989818076165,0.6654604969408133
ERX1819440,0.4287685891874524,0.05167690388459079
ERX1819441,20.513590708487502,0.9064678873431316
ERX1819442,-14.28980546695589,-1.4401129956756618
ERX1819443,12.295228536407173,0.5685448681414638
ERX1819444,-14.299922042702109,-1.2581933408756587
ERX1819445,10.748220749969814,0.4819449256275199
ERX3440914,2.457648036882938,0.2269136845008521
ERX3440915,1.6504539184263527,0.3242805446174435
ERX3440916,-1.8569537828548923,0.2482471833181741
ERX3440917,3.1980648441936843,0.7118638825622812
ERX3440918,-2.232250390582233,0.3642596973290715
ERX3440919,-1.7520297091037065,0.22696188953216456
ERX3440920,-1.2987762806784693,0.21755771554208805
ERX3440921,8.51342716163324,-0.2571291024690625
ERX3440922,8.089756795595612,-0.0807724999722268
ERX3440923,8.25473058557186,-0.21357103866091973
ERX3440924,8.435621614504704,-0.02004988794814011
ERX3440925,-0.1754508833687523,0.011546970280398305
ERX3440926,6.511133404959326,0.01748414783059094
ERX3440927,7.560174674905255,-0.15426480820416533
ERX3440928,6.550155718486284,-0.5153033413244099
ERX3440929,7.847894746386321,-0.4977660765531011
ERX3440930,5.5439946494665095,-0.8973863265186157
ERX3440931,9.53290404915334,-0.0036289555114601404
ERX3440932,9.810635306335,-0.1946084082481523
ERX3440933,9.094081655399052,0.040805669832607805
ERX3440934,7.804752514913328,0.07399203843206159
ERX3440935,8.215820443551218,0.18748645724090365
ERX3440936,-2.2821971535142027,-0.2384606547812496
ERX3440937,8.064441321378812,0.16565743037801894
ERX3440938,-1.3217521249009208,0.046913475867865984
ERX3440939,-1.1098986612755717,-0.17594641725750115
ERX3440940,2.3446594692123433,-0.03381066381287123
ERX3440941,1.6521483415793723,-0.01722524811145032
ERX3440942,1.1256026358713151,0.03544116764132532
ERX3440943,-5.778645594361747,-0.3740055681627954
SRX5347612,1.143766340406758,-0.42504010061361175
SRX5347613,-1.8453725810969923,-0.015975226868774506
SRX5347614,0.7016062406902224,0.4410153274823845
SRX5347615,-5.474669034357894,-0.6063578629962079
SRX5347616,-6.229717499179387,-0.5131066154751318
SRX5347617,-5.273547790142454,-0.2610560529472288
SRX5347618,-6.197543670592173,-0.6502438367142016
SRX5347619,-6.3139612810267325,-0.4818200211569153
SRX5347620,-7.020831621051643,-0.3544489909672324
SRX5347621,-6.206328018620557,-0.3226850450189609
SRX5347622,-4.8779430344434624,-0.4838229400256608
SRX5347623,-6.337487213534176,-0.07426266098250434
SRX8170783,-2.9601753001892366,0.06536888473293523
SRX8170784,2.9055429334560547,-0.4048191873748728
SRX8170785,0.05463236673316769,0.33945030264193576
SRX8170786,2.7197538335377014,1.379912705141768
SRX8170787,-0.4559617670106718,0.9126847360050758
SRX8170788,-5.035364729567887,0.3921575997845572
SRX5177009,5.7715589469238875,4.567056344502525
SRX5177010,6.5972971626518175,3.013343564528972
SRX5177011,2.7127032006512404,4.609678252373252
SRX5177012,16.959241611498523,5.802569271928011
SRX7354731,0.30478914485682834,0.05896374822116179
SRX7354732,-0.3047891448568152,-0.0589637482211609
SRX7354733,22.174912176090988,4.482411361223498
SRX7354734,21.16759156791609,4.923081916473509
SRX7354735,4.729562168504887,4.824667729304903
SRX7354736,7.646473658634839,4.2801612088291945
SRX7354737,-3.5650674980270383,4.488436466324102
SRX7354738,-3.3132120034943973,4.691028369941586
SRX2508581,-0.5715777018659494,-0.08680996975347366
SRX2508582,-0.12821205822920728,-0.13637944998537144
SRX2508583,0.13134337004603078,0.20178978864215047
SRX2508584,-0.3292831041809374,0.254379953158697
SRX2508585,0.28996660623461923,0.0201050375961751
SRX2508586,-0.12146036803730982,-0.03986151676470849
SRX2508587,0.17683142982823455,0.20290826751154434
SRX2508588,-0.19682330225263175,0.3477600384944157
SRX2508589,0.2816110956313093,0.06670493215730122
SRX2508590,0.3264652800822756,0.1102805059392944
SRX2508591,0.8229428506256453,0.1800544279035705
SRX2508592,0.7390103642515734,0.13847950318226232
SRX1736086,-2.6610343954403617,-0.7517206355503898
SRX1736087,-2.93935197356078,-0.0516126620695605
SRX1736088,5.600386369001156,0.8033332976199521
SRX1736089,-5.884798211551835,-2.376378111690566
SRX1736090,-4.081624990221897,-1.7715662005290245
SRX1736091,-3.268363234776718,-1.6942905974728701
SRX1736092,-5.284930128425568,-1.4116161615552016
SRX1736093,5.152830777664128,0.17209994852151134
SRX1736094,4.29366324240715,-0.05206331362977679
SRX1736095,-7.612887246202465,-2.8598208058964625
SRX1736096,-5.412898638322827,-2.0352139289166296
SRX1736097,-3.596476147066776,-2.025405898517347
SRX7176371,2.8151374856806157,-0.22167791955320126
SRX7176372,-2.801656330686324,0.056424299933198085
SRX7176373,-0.013481154994300512,0.1652536196200014
SRX7176374,3.4276158951043647,0.5130500894774208
SRX7176375,-1.3178724356368852,0.7165807732382898
SRX7176376,1.888046975511372,1.3017011021673266
