,A,AcrR,OmpR,FliZ,QseB,ihfB,HdfR,Crp,rcsB,hns,LrhA,Fur,YjjQ
ros_tale__3_4_0pq__1,-3.1825737527,-1.3656995685,-0.7109776945,-0.2882124005,-0.4513474465,-0.518450237,0.719443826,-0.7757600000000001,-0.526594366,0.05035374,-1.1375980335,-0.245162283,0.29558704900000005
ros_tale__3_4_0pq__2,-2.46849179,-0.9595218225000001,-0.6855604535,-0.29108487650000003,-0.2499664445,-0.47543456700000003,0.849727631,-0.573824628,-0.39060369100000003,0.06585657,-1.1324596415000001,-0.19390912500000002,0.29385013200000004
ros_tale__3_4_250pq__1,-3.2929962014,-0.26172351850000003,-0.5536962905,0.1687395625,-0.3153315015,-0.869744331,0.891592653,-0.910153037,-0.333473114,0.08244431,-0.6803793475000001,1.159882014,0.455967583
ros_tale__3_4_250pq__2,-4.240970997,0.2094726405,-0.46335067150000003,0.8812937275,-0.23385743150000002,-1.050985093,0.93859915,-0.9544832510000001,-0.17135507,0.06150486,-0.5695288665,1.048718204,1.078331447
ros_tale__3_4_750pq__1,-3.1237130827,-1.4894704995,-0.4968395995,-0.2636484335,-0.7819253535,-0.72520451,0.49546249900000006,-0.588176502,-0.46964079200000003,0.22406956,-1.1173640705,0.971261294,0.44717358900000004
ros_tale__3_4_750pq__2,-2.9127062899,-0.9711138615,-0.6864086805,-0.5848069775,-0.6797321135000001,-0.7641835720000001,0.680747533,-0.8824148350000001,-0.486588489,0.01661359,-0.9730693455,1.134055134,0.323164569
pcoli__atASMT_325G__1,-1.1797675758,0.2171089495,0.1295252515,-0.0537675475,0.48154823750000003,0.22948868500000003,-0.133357012,0.39244801300000004,-0.18550312200000002,0.04189433,0.9695018535000001,-0.035798878,0.588951333
pcoli__atASMT_325G__2,-1.399077228,0.3639260915,0.1570265805,-0.3017308635,0.4136815245,0.23820617500000002,-0.170475189,0.38625268300000004,-0.179475605,0.031098650000000002,0.9307378815,0.041792311000000006,0.804286692
pcoli__bpTDC__1,-1.1873077742,1.2563622644999999,0.23233380050000002,-0.3904448155,0.1149156095,0.514330825,0.0064196620000000005,0.406975843,-0.076776984,0.01636934,1.2336565675,-0.163149657,0.589545047
pcoli__bpTDC__2,-0.9956587849,0.9108768935,0.3750873765,-0.2503491235,0.2020381145,0.370737925,0.024291842,0.42339976300000004,-0.14985175,-0.03863184,1.1982460095,-0.27734192500000004,0.12914635100000002
pcoli__BRCA__1,-0.9876398568,1.6624475225,-0.0154608765,-0.19994327850000002,0.5392260695000001,0.083314765,0.424818731,0.19224848300000003,-0.354299907,-0.15486913,1.1327038255,0.058354638,1.008666908
pcoli__BRCA__2,-0.8808834846,1.5432057955,-0.0948809865,-0.009307998500000001,0.5461488465000001,0.069082845,0.36997914200000004,0.130605479,-0.38413740500000004,-0.18797906,1.0759812685,-0.009908611000000001,1.213752447
pcoli__BRCActrl__1,-2.6784534108,1.0527913375,0.7685307865000001,-0.21936547550000002,0.2901100875,0.18947349500000002,0.215913878,0.529755863,-0.176399136,-0.37082708000000003,1.7558944285,-0.158456845,0.023561324
pcoli__BRCActrl__2,-2.9788068774000003,0.9946950215,0.9704715055,-0.2899439855,0.3653597785,0.133589245,0.074963264,0.603931893,-0.178339409,-0.41566806,2.0394619155,-0.27947388900000003,-0.06318897300000001
pcoli__BRCAswap__1,-1.7283030711,0.7520061135,0.36769559350000003,0.0833596105,0.2312854045,0.917496175,-0.028193221,0.502758963,-0.215794691,0.34131034,1.0520056685,0.14071777400000002,1.352965286
pcoli__BRCAswap__2,-1.7916305503,0.7438452475,0.31474774850000004,0.5088732935,0.4912367045,1.035549985,0.11659089500000001,0.5975511530000001,-0.162856586,0.43697588,1.0478540565,0.200142324,0.7419885970000001
pcoli__btAANAT__1,-1.3248504805999999,0.4010173815,0.1641696575,0.026793386500000002,0.2565653885,0.5520848150000001,-0.264510057,0.44156927300000004,-0.239624585,0.12777388,0.9618984305,0.14484745400000001,0.613906729
pcoli__btAANAT__2,-1.7887975533,0.22573091350000002,0.29233978850000003,-0.0353306855,0.5067103745,0.555115985,-0.26627499800000004,0.593116823,-0.183220668,0.24692619999999998,1.0244046145,0.0880623,0.916302856
pcoli__btASMT__1,-1.0528741288,0.5190119065000001,0.2513552405,0.0596107025,0.2624904665,0.686704335,-0.26905205,0.526768513,-0.23947101,0.15977965,0.8634270945,0.18158543400000002,1.207492128
pcoli__btASMT__2,-1.3019775569,0.6057546135,0.1977285725,-0.1007246145,0.2935397475,0.7940552550000001,-0.103029806,0.43985790300000005,-0.133259077,0.15604984,0.9829512725,0.149048664,0.9638591940000001
pcoli__CC1__1,-2.4125157371,0.1486442745,0.5045727305000001,0.6805085635,0.4201725375,1.138283835,0.135117545,0.525016043,-0.11455931800000001,0.28163042,1.2139356055000001,0.144830034,1.150546176
pcoli__CC1__2,-2.4363729757,0.1577436585,0.5464359125,0.7917871915,0.6246245385,1.028434795,0.064976561,0.7535511330000001,0.01509838,0.4350714,1.0644022204999999,0.364614494,1.139774485
pcoli__ccCOMT__1,-1.2638321314,0.4719808695,0.1412483825,0.15831807050000002,0.3149766205,0.410782715,-0.353399936,0.324298403,-0.21785083900000002,0.10507285,0.9898103835000001,-0.002473982,1.108301698
pcoli__ccCOMT__2,-1.3078353114999999,0.43516641850000004,0.0412165155,0.3039331485,0.3136457945,0.35958486500000003,-0.25155151200000003,0.324672993,-0.22952250400000002,0.12359447,0.9830971355,0.040498484,0.8069822390000001
pcoli__ckDDC__1,-2.6331662391,-0.0761885405,0.5906137605,0.2325845005,0.2947655305,1.098912665,0.050215038000000004,0.44124815300000003,-0.263605409,0.20161313,1.4605108975,-0.283366799,0.38664045300000005
pcoli__ckDDC__2,-2.7372959505,-0.6181328355,0.8413805105000001,0.22436633350000001,-0.0359401675,0.8824161150000001,-0.109624279,0.327799773,-0.37036460200000004,0.031313640000000004,1.4346476035,-0.45757158600000003,0.247938505
pcoli__CNTF_belt__1,-1.5081878104,0.41222650050000004,0.1753122615,0.13601441150000002,0.2591244415,0.47925305500000004,-0.264715115,0.45389948300000005,-0.138941323,0.37522121,1.1935963885,0.18189175400000002,1.5241789350000001
pcoli__CNTF_belt__2,-1.6444354173,0.2209249395,0.3496050155,0.4569914565,0.26173438050000003,0.6728564450000001,-0.450463824,0.769870103,-0.059901081,0.46287082,1.1228755525,0.43416108400000003,1.101287613
pcoli__cobPNMT__1,-0.8900178098,-0.1280651105,0.1563007565,0.4411139985,0.1792488995,0.284564975,-0.33293258600000003,0.319938133,-0.23941767700000002,0.10402256,0.9402926555000001,0.139192814,0.45710923000000003
pcoli__cobPNMT__2,-1.3458716966,0.0236712185,0.1438203635,0.25484984650000003,0.0681400585,0.28185787500000004,-0.299815219,0.31512674300000004,-0.20944610300000002,0.11131192000000001,0.8321373075,0.071387515,1.115930204
pcoli__cvPhhB__1,-0.46975103030000004,0.1735434995,-0.051836123500000005,0.3020475185,0.5299816975,0.254282775,-0.15758639,0.310797363,-0.20285091200000002,0.0949116,1.0665464445,-0.000111402,1.055052538
pcoli__cvPhhB__2,-1.1495576361,0.3652545575,0.1860374195,0.1891266475,0.5127075075,0.485982265,0.018724345,0.447846893,-0.17189937500000002,0.18808276000000002,1.1335096585,0.11565510400000001,0.48177144600000005
pcoli__ggAANAT__1,-0.7362183304000001,0.38874490850000004,0.0611418025,-0.1123897855,0.1789322045,0.260959535,-0.331622925,0.307534513,-0.26414300900000004,0.02941484,0.7887302625,0.068693223,0.924129576
pcoli__ggAANAT__2,-0.7423848281000001,0.5518884425,0.0475235595,-0.0898444245,0.1763708785,0.295162105,-0.244630915,0.222644383,-0.35037458200000005,-0.06818959000000001,0.7925537555000001,-0.048998784000000004,0.646409204
pcoli__ggTPH__1,-0.6015873219,0.7165881115,0.1279344305,-0.1635231625,0.3174029785,0.224120605,0.416425825,0.341263333,-0.19201901400000002,0.11046797,0.7565039155000001,0.08867656,0.9951003740000001
pcoli__ggTPH__2,-0.7410714329,0.6951066415,0.07170618150000001,-0.07867170750000001,0.3848869415,0.11325776500000001,0.345683565,0.27857460300000003,-0.24106753500000003,-0.11812801,0.8615937315000001,0.008636942,1.0839973330000001
pcoli__hsAANAT__1,-4.9047992603,-0.8020394305,0.7323579185,0.3206910465,0.20612399050000002,1.246747625,0.098780506,0.729185823,-0.043687271,-0.19725606,1.1151537595,-0.01591775,0.22103509400000002
pcoli__hsAANAT__2,-3.7727560612,-0.4292546195,0.8189308355,0.8646041005,0.37877005550000004,1.262952225,0.30737210800000003,0.851554463,0.018535648000000002,-0.08252239,1.0245770745,0.37346511400000004,0.5505963420000001
pcoli__hsASMT__1,-1.3803407659,1.1020126835,0.18527525150000002,-0.9208966795,0.45822220550000003,0.464873735,0.890068203,0.358384973,-0.235515297,-0.05976733,0.9359164755,-0.031576817,0.665319925
pcoli__hsASMT__2,-1.325761256,0.9853713335000001,0.1907881535,-0.2273453035,0.4255918155,0.37343606500000004,0.786989202,0.436830013,-0.26412533800000004,-0.09576574,1.0608410145,-0.15793531700000002,0.41102060900000004
pcoli__hsPNMT_mb__1,-1.3323041512,-0.023752494500000002,0.0303393795,0.1260173335,0.2772863785,0.291465275,-0.15014006,0.303904393,-0.265245558,-0.008111150000000001,0.7714914095000001,0.045643905000000005,0.172738215
pcoli__hsPNMT_mb__2,-1.1493510997,0.0741363325,0.0610744825,-0.1720887075,0.19496172550000002,0.276043525,-0.142276386,0.315796993,-0.240473756,-0.00095964,0.7571366765,0.049789560000000004,0.38275572
pcoli__hsTPH__1,-0.7753426159,0.7956001695,-0.3435681995,0.1487178295,0.3797088555,0.064708835,-0.273904397,0.05462642,-0.361743386,0.05740071,1.0533873675,0.094663278,0.8365516260000001
pcoli__hsTPH__2,-0.7824177383,0.8273291855,-0.055869748500000004,-0.1452449305,0.16634413950000002,0.09849440500000001,-0.19673157600000002,0.23617991300000002,-0.44221652,0.02857757,1.0761527605,0.062758776,0.590173469
pcoli__hsTPH_E2K__1,-2.0531140781,0.1505707915,0.5042841485,0.1319982075,0.3183657055,0.9019469250000001,-0.052183867,0.708976563,-0.005084028,0.46607023000000003,1.2426770975,0.058767617,0.797346463
pcoli__hsTPH_E2K__2,-2.1424852938,0.053516982500000004,0.5419820545,0.3073943665,0.6436162305,0.8548870150000001,-0.088279409,0.661218473,-0.017525623,0.5321971600000001,1.4357880145,-0.084913083,0.5506345890000001
pcoli__hsTPH_E2K_N91I_P99C__1,-0.5819907788,0.9520040295000001,-0.1114776175,0.0847181765,0.1096054325,0.24889085500000002,-0.09425198900000001,0.188410083,-0.23905892,0.02676608,0.9809970005,0.061618689000000004,0.39642462100000003
pcoli__hsTPH_E2K_N91I_P99C__2,-1.130076582,0.6881972105,-0.2324715035,-0.2230737415,0.11392576950000001,0.167138795,-0.10144285800000001,0.048706611000000004,-0.38957747200000004,-0.14944072,0.8482887085,-0.124576609,0.711683013
pcoli__hsTPH_N158trunc__1,-2.0553595855,-0.1377576915,0.5615313075,-0.1089094305,0.4011149245,0.30525573500000003,-0.24199404300000002,0.450496543,-0.034307164,0.08426084,1.4143069955,-0.520813089,0.615637678
pcoli__hsTPH_N158trunc__2,-2.3046180379,-0.0330468785,0.6423436425,-0.2918327965,0.4710030415,0.36285334500000005,-0.206647659,0.38589769300000004,0.016624634000000003,0.18949544000000001,1.4857504095,-0.48425736100000005,0.43758749100000005
pcoli__hsTPH_N174trunc__1,-2.0738966107,0.4580911845,0.2128356815,0.2198120155,0.37088663450000003,0.9229170050000001,0.09268504400000001,0.383639033,-0.150614411,0.35768782,1.2313953385,0.034146833,0.8461995560000001
pcoli__hsTPH_N174trunc__2,-2.1325343098,0.3783621855,0.3769410465,-0.3206409435,0.4649939355,0.6854901050000001,-0.068334013,0.653379393,-0.168912253,0.27970441,1.4142847445,0.08995188700000001,1.045388378
pcoli__hsTPH_Ntermtrunc__1,-2.5213758049,0.6038812375,0.7552258975,0.1916185235,0.4360905175,1.094570805,0.45094134,0.507616873,-0.403369786,-0.02709501,1.6186870065,0.01632935,0.6733288580000001
pcoli__hsTPH_Ntermtrunc__2,-2.6225698501,0.8768931015,0.5128240055000001,0.0750925095,0.6339163665,1.385971565,0.6776153970000001,0.580596903,-0.071231501,0.5914325300000001,1.3512994975,0.16868771400000002,0.993672353
pcoli__hsTPH1__1,-1.1036080626,0.2597233305,0.5280738665,0.4864898405,0.46616277450000004,0.893005295,0.062143737000000004,0.525567793,-0.09021862200000001,0.42080976000000003,0.8203199085,0.22200064400000002,0.883127981
pcoli__hsTPH1__2,-1.1301433759,0.15890429350000002,0.4212173775,0.3641724605,0.5840779805,0.8963619450000001,0.08988188,0.541530923,-0.062234652,0.42748417,0.8790813835,0.25149593400000003,1.456838796
pcoli__MBP__1,-1.4082736577000001,0.4130948585,0.0905192425,-0.26496592550000003,0.5284147215,0.107615625,-0.31630222900000005,-0.3459771,-0.467403343,0.018879860000000002,0.9769432955,-0.377358744,0.904782602
pcoli__MBP__2,-1.774404298,0.3456529975,0.4407645895,0.4495654565,0.8081978355,0.8126329750000001,-0.144631493,0.026489270000000002,-0.307153809,0.39366731,1.6003718395000002,0.07337225900000001,1.045706665
pcoli__msCOMT__1,-0.2846419838,1.9727115735,-0.0553935465,-0.0256663365,0.4656173545,0.146692115,0.6825327130000001,-0.10757295,-0.3095851,-0.19776785,0.9694698795000001,-0.118642355,0.540333229
pcoli__msCOMT__2,-0.06810371130000001,1.7794535805,-0.1217387665,-0.3409833155,0.4623074085,0.008338235000000001,0.7342371050000001,-0.092380891,-0.275586631,-0.27181677,0.9872304765000001,-0.030626512,0.38644576700000005
pcoli__ocAANAT__1,-0.5294362169,0.4088588895,-0.0161494635,0.0092569455,0.2939696895,0.343833905,-0.49894068300000005,0.31963151300000003,-0.29725850200000004,0.03006476,0.6656115515000001,0.079373179,0.7908576390000001
pcoli__ocAANAT__2,-0.7876751438,0.3135190945,0.0026723375,0.1267294445,0.3192339065,0.31392150500000005,-0.608198279,0.29391968300000004,-0.305196279,-0.00306605,0.7031746915,0.057242457000000004,0.96092845
pcoli__osTDC_K374H__1,-1.9322673424,-0.09712430550000001,0.7392818415,0.6430433695000001,0.6152341265,1.283960655,0.362220824,0.686319663,0.103203918,0.64039163,0.9614007785,0.251023844,0.857468148
pcoli__osTDC_K374H__2,-2.4914389117,-0.0059295845000000005,0.8531921445,0.5898957245,0.5894867935,1.646649845,0.45028471600000003,0.6933763230000001,0.08220747,0.7851935,1.0271242095,0.263231914,1.056827414
pcoli__osTDC_K374L__1,1.0778458147,1.8436507805,0.1283671445,-0.11665682250000001,0.5788559225000001,-0.0025753950000000003,1.365155906,-0.030107003,-0.269279928,-0.42465149,0.8657967595,-0.07501706300000001,0.037706247000000005
pcoli__osTDC_K374L__2,0.8563327627,1.6092317415,0.3035168335,-0.35243743250000004,0.7411697515,0.044617885,1.233307211,0.15281107300000002,-0.23102919400000002,-0.35511538,0.9550389715000001,-0.034025836000000004,0.6549044460000001
pcoli__osTDC_K374Q__1,-1.1841417387,0.4207431615,0.1798566905,0.2448444005,0.3081438905,0.7409232450000001,0.040953185,0.448557103,-0.166695061,0.18077612,0.8303598105000001,0.051425928,0.869964935
pcoli__osTDC_K374Q__2,-1.0516479577,0.4506825575,0.3224886815,0.39014958250000004,0.3591427975,0.7893113850000001,-0.049226508,0.464314863,-0.142263819,0.24076854,0.8968863575,0.15329183400000002,0.7678135930000001
pcoli__osTDC_L360V__1,-0.9953663026,0.6751400045,-0.010628700500000001,-0.0404830635,0.3713484365,0.213034735,0.013178015000000001,0.296624173,-0.34175266800000004,0.02602755,0.9445632605000001,-0.055657298,0.360218044
pcoli__osTDC_L360V__2,-1.1393545777,0.4741346635,0.2678390675,-0.07398429150000001,0.3404774425,0.286647295,0.038553652,0.38201686300000004,-0.335853322,-0.07627837,0.9981183635,-0.24574647,0.6177771820000001
pcoli__pmTPH__1,0.8640130894,1.0227435925,-0.2657508695,-0.44161903750000003,0.3026848445,-0.542287796,0.22152736,-0.100263604,-0.43337378400000004,-0.50040237,0.8732947445,-0.083229101,-0.254149938
pcoli__pmTPH__2,0.8292731445,0.9604942865,-0.1200439995,-1.0871001905,0.23464957250000001,-0.41813227500000005,0.053422076000000006,0.082263955,-0.369742565,-0.52183585,0.9191165705000001,-0.24349019200000002,-0.11254404600000001
pcoli__RFC__1,-0.6291968365,0.3796524785,0.053161413500000004,0.09700051750000001,0.4435811785,-0.042492765,-0.57658902,0.068137152,-0.404823863,-0.16637142,0.8430118805,0.06930343600000001,0.605450194
pcoli__RFC__2,-0.6909153406,0.3481467915,-0.0771045075,-0.2834215775,0.0758713585,-0.05563172500000001,-0.574284808,0.008882816,-0.39373675100000005,-0.11145325,0.6829286325,0.015586778,0.434164826
pcoli__RFCctrl__1,-3.8743206132,-0.28669551050000003,0.6422696345000001,0.7261965265,0.5572702265,1.244599755,0.547675114,0.452268993,-0.144207748,-0.020325,1.0814061365,0.257452724,0.9212171760000001
pcoli__RFCctrl__2,-4.4487772543,-0.29850600250000003,0.5938830665,0.7105365255,0.4472459425,1.195212395,0.574725283,0.516558493,-0.11147768100000001,-0.18291644,1.0575558515,0.24135065400000003,1.049754298
pcoli__RFCnopause__1,-4.3932976088,-0.2965243715,0.7120293875,0.6608427685,0.4460731765,1.277978395,0.385318064,0.670868723,-0.07896667,-0.07552866,1.0165819175,0.212139194,0.844680987
pcoli__RFCnopause__2,-4.5558342976,-1.0161383595,0.8381832915,-0.2793302145,0.44956484550000003,1.2688223650000001,0.146626584,0.6748039730000001,-0.10415673900000001,-0.04524775,1.0394702145,-0.275403287,0.237240152
pcoli__RFCpluspause__1,-3.6845617241,-0.7492536725000001,0.9492870615000001,0.2052988735,0.0853999815,0.7064890450000001,0.11483499100000001,0.764061093,-0.053281378000000004,-0.35391653,1.2522605055,-0.105838812,-0.29844753100000004
pcoli__RFCpluspause__2,-4.3860430105,-1.2665812215,1.0660787455,-0.1237611425,-0.0203589085,0.7123646450000001,-0.11268923,0.521421413,-0.18536121300000002,-0.45206175,1.6266487995,-0.246326027,0.35461245500000005
pcoli__rnCOMT_sol__1,-3.8643352211,-0.4801426845,0.7858030425,0.7621020455,0.4224986585,1.321847665,0.384078676,0.8270174130000001,-0.027887778000000002,0.0807589,1.0808944655,0.168006034,0.873018088
pcoli__rnCOMT_sol__2,-3.9185888618,-0.14487263250000001,0.6951328555,0.9327941055000001,0.5376649175,1.358654825,0.45286013,0.6395325230000001,-0.05901187,0.08679232,1.1640505564999999,0.24923430400000002,0.6248000840000001
pcoli__rnPNMT__1,-0.0445178402,1.1208486855,0.0905269605,-0.5338329195,0.2361570295,-0.138566415,0.710321339,0.16358693300000002,-0.43435869400000005,-0.34096387,0.9741628945,-0.064114975,0.053136537000000005
pcoli__rnPNMT__2,0.1233317735,1.0144174795,0.1135056655,-0.2934498475,0.36427783550000004,-0.260910865,0.68060851,0.07451194300000001,-0.49239822200000005,-0.46547649,0.9427842075,-0.23508935700000003,0.76647811
pcoli__rnTDC__1,-0.5727379546,1.2399373555,-0.0843375655,-0.7296857265000001,0.3707384655,0.15724927500000002,0.32645428200000004,0.087983618,-0.27984016,-0.20696612,0.9196526225,-0.028555495,0.239316775
pcoli__rnTDC__2,-0.9225879049000001,1.2393739555,-0.0326266195,-0.0951517845,0.4983570585,0.24430457500000002,0.30438707200000004,0.171146073,-0.23091802300000003,-0.17118503000000002,1.0426125485,0.07096231700000001,0.9930531440000001
pcoli__rnTDC_trunc__1,-1.2693587809,1.2354759385,0.2790650975,0.1377519605,0.9780934965,0.35363555500000005,0.6611813790000001,0.30755714300000003,-0.18278861300000002,-0.25815406,1.4182888875000002,0.071688082,1.146762078
pcoli__rnTDC_trunc__2,-1.1080285041,1.1805610985000001,0.4492052905,-0.1779598175,1.0230627745,0.359096935,0.35286377100000005,0.43504015300000004,-0.238379374,-0.3138141,1.5396159715,0.16072165400000002,1.14221619
pcoli__saCOMT_T2A__1,-0.6871418694,0.4072322225,0.1320127485,-0.1132878725,0.5727278125,0.20285039500000002,0.052059584000000006,0.333583893,-0.13525409800000002,0.052621999999999995,0.9738517065000001,0.008301893000000001,0.13757929300000002
pcoli__saCOMT_T2A__2,-0.6345126121,0.1767000175,0.12300888850000001,0.050703477500000003,0.4691638825,0.17900243500000002,0.008138277000000001,0.403870763,-0.061808896,0.02301405,1.0140958425,0.12406876400000001,0.578434672
pcoli__sfCOMT__1,-0.36968034520000004,0.28211006650000003,-0.062003235500000003,-0.5630355455,0.25346306150000003,0.018296925000000002,-0.491874584,0.157244413,-0.396224964,0.29473335,0.7887109815000001,0.017851912,0.39357046500000004
pcoli__sfCOMT__2,-0.2776653089,0.3179653145,-0.1754241675,-0.1905782955,0.2543787075,-0.126603595,-0.564590127,0.06503750800000001,-0.434974167,0.23900908,0.7590678115,-0.07151486800000001,0.6832869610000001
pcoli__sgAANAT_D63G__1,-1.1644369249,0.021527478500000002,-0.052402843500000004,0.2036859725,0.0203338065,0.21465630500000002,-0.313832162,0.18900217300000002,-0.27108239900000003,-0.04198711,0.9181854315,0.005199265000000001,0.648959625
pcoli__sgAANAT_D63G__2,-0.9152832982,0.1646843135,0.0933688825,-0.2814621235,0.3208459875,0.056648645000000004,-0.572770336,0.430522603,-0.12775154700000002,0.01127055,0.8661657275,0.19896418400000002,0.591239296
pcoli__ssDDC__1,-1.1013348553,1.2577703645,0.0174380905,0.16252769150000002,0.4902399025,0.579620345,0.226099455,0.20759201300000002,-0.266093601,-0.02985856,0.9709677185000001,-0.013570790000000001,1.215170907
pcoli__ssDDC__2,-1.1500668242,1.1620541585,0.15875379150000002,-0.19800955150000002,0.5147234575,0.548219425,0.036008905,0.325140303,-0.216443759,-0.09669539,0.9866420835,-0.11164114,0.9672013370000001
pcoli__TP53B__1,-1.2422800358,0.5673257025,0.2027466285,-0.0599999675,0.45627461550000004,0.479602405,0.015680804,0.423739103,-0.28926308700000003,-0.04023976,0.9574793405,-0.012532585,0.723126197
pcoli__TP53B__2,-1.2337270957,0.5547918035,0.2258449925,-0.17169665850000002,0.2892831495,0.5183036950000001,0.073942539,0.44374538300000005,-0.23081567200000003,-0.02112288,0.9683670145000001,0.055950295000000004,1.295096104
pcoli__WT__1,-3.0684661716,-0.34816967050000003,0.7667618145,0.6523901625,0.4305615105,1.518822565,0.305153814,0.547181673,-0.33765590500000003,0.35755899,1.3498730055000001,-0.053680882000000006,0.5019797380000001
pcoli__WT__2,-2.8745696401,-0.1931052655,0.6336829315,0.8768127835,0.4864142865,1.598293755,0.40875054,0.433431683,-0.154082949,0.43869551,1.2031950295,-0.077256639,0.787127236
cck__glu_ale4__1,1.9435498726,-0.46522273750000004,0.0529988835,1.4748945285000001,0.5535709785,0.842483995,-0.11498762400000001,0.10431546100000001,-0.100256837,0.85817168,-0.7936120625,-0.371823726,-0.325078393
cck__glu_ale4__2,1.9669977470000002,-0.42228641650000004,-0.2213364465,0.3990839735,-0.44570827550000003,0.388702445,-0.457317866,0.212229043,-0.184259051,0.81925843,-1.5152056325,-0.5521793420000001,-0.054393869000000004
cck__cck_ale1__1,1.7677309164000001,-0.3238703135,-0.3048231075,0.3396389225,-0.3232737035,0.128377715,-0.31985509900000003,0.14875797300000002,-0.25271681100000004,0.84517804,-1.4064521994999999,-0.568148938,-0.32314592400000003
cck__cck_ale1__2,2.0570890618,-0.2074272645,-0.3050149935,0.5967349425,-0.4926294745,0.157465675,-0.5803713260000001,0.21173196300000002,-0.2707388,0.8136276,-1.6480462155,-0.639051359,-0.45782339400000005
cck__cck_ale2__1,2.0487313247,-0.37875960750000004,-0.28389614350000003,0.4328915995,-0.30148612550000004,0.013104265,-0.42854799800000004,0.24320085300000002,-0.319503716,0.9004827999999999,-1.5496975755,-0.56288068,-0.34583082600000004
cck__cck_ale2__2,2.1177624502,-0.1287314085,-0.2938543725,0.18869342050000001,-0.12739612150000001,-0.029159615000000003,-0.553094021,0.21966280300000002,-0.28451459100000004,0.86554895,-1.4243983685,-0.524926146,-0.514093453
cck_pgi__gmos_delpgi__1,1.4312278992,-0.1014617975,0.2659552765,0.9573732855,-0.0161345135,0.27706467500000004,0.023722009000000002,0.6099491930000001,-0.087656281,0.35673339,-0.5785745075000001,-0.10284689999999999,-0.197172501
cck_pgi__gmos_delpgi__2,0.8026725960000001,-0.5706925615,0.4962174575,3.2021740105,-0.2518340555,0.050797045000000006,0.172571838,0.5151660730000001,-0.10563536800000001,0.36628705,-0.1375746005,-0.305919261,-0.753500006
cck_pgi__pgi_ale1__1,3.2662678312,1.2354906075,0.3213545085,0.7301221245,0.6145608035,0.190522785,-0.120951497,0.087196909,-0.101964077,0.50726276,-0.25792836550000003,0.132558794,0.586697604
cck_pgi__pgi_ale1__2,2.4808149019,0.6412297385,0.32738845050000004,-0.0103577945,0.30150374950000003,0.026093085000000002,-0.187832401,0.47036157300000003,-0.09254173900000001,0.63888313,-0.8798795045000001,0.0025306670000000003,-0.37422144
cck_pgi__pgi_ale2__2,2.1070131205,0.5021373865000001,0.5438607365,0.2566762785,0.4259955845,0.44689495500000004,-0.005873075,0.645027843,0.027002633,1.01210104,-0.5584921025,0.10572357800000001,0.155704681
cck_pgi__pgi_ale3__1,2.2342041507,0.1230796895,0.3046911945,1.2374794494999999,0.5847528225,0.310244735,-0.22864082800000002,0.257702043,-0.13177053,0.57438828,-0.2605371415,-0.214173206,-0.322989195
cck_pgi__pgi_ale3__2,1.7721728641,0.2558731315,0.1194585655,0.4119777985,0.0256304055,-0.08744309500000001,-0.370171071,0.527121343,-0.115816756,0.71347931,-1.1696256075,-0.299449578,-0.013032177
cck_pgi__pgi_ale4__1,1.4925531142000001,-0.1035542765,0.1565189565,0.5479397115,0.38649402050000004,0.5186149950000001,-0.09135786100000001,0.02567041,0.12225648900000001,0.8612274400000001,-1.0366768655,-0.061090214000000004,-0.26069922500000003
cck_pgi__pgi_ale4__2,-0.1454425459,0.0212968285,-0.1130457445,0.1787627785,-0.4770830965,0.035103995,-0.512962133,0.149264913,-0.175434841,0.72514034,-1.6020765755,-0.378044871,-0.19588069400000002
cck_pgi__pgi_ale4__3,0.11803801300000001,-0.0044401195,-0.0165009495,0.22869152250000002,-0.19669405650000002,0.074921925,-0.511659905,0.23104943300000003,-0.12403614800000001,0.77374784,-1.6685060265,-0.279110476,-0.09101252400000001
cck_pgi__pgi_ale5__1,3.5073689505,-0.0066865575,0.4754802715,1.0202431725,0.5900497295,0.387921505,-0.525241779,0.264446703,0.07666122,0.61098352,-0.4965678335,-0.420225646,-0.16225897
cck_pgi__pgi_ale5__2,2.9831297633,0.4055252475,0.2498273285,1.1296215125,-0.1588441645,0.089578665,-0.60873391,0.491011093,-0.05037052,0.81746511,-0.9784534765,-0.6125818670000001,-0.22334763200000002
cck_pgi__pgi_ale6__1,2.5605929213,0.0431397415,0.0789552515,1.7703777175000002,0.3616744055,0.6129683850000001,-0.48665548300000006,0.40659345300000005,-0.06724661900000001,0.66846408,-0.019069950500000002,-0.300412395,-0.14300437100000002
cck_pgi__pgi_ale6__2,2.0434997432,0.1542506525,0.0330823635,0.8612925515000001,-0.0883268715,0.15115166500000002,-0.630157897,0.629358233,-0.07763695200000001,0.94931314,-0.9834173225,-0.250632491,-0.370013125
cck_pgi__pgi_ale7__1,2.3596665268,0.2796215225,0.0915249665,2.4461233505,0.40301930950000003,0.7453702050000001,-0.46124691100000004,0.41980537300000004,-0.10954406,0.75142612,0.043773292500000005,-0.343321407,0.128848222
cck_pgi__pgi_ale7__2,2.1703156206,0.2587349705,0.023180883500000003,1.6518998025,-0.06728566450000001,0.295785625,-0.651200074,0.725253033,-0.134067027,0.98917528,-1.0473056555,-0.333974388,-0.38421434600000004
