,regulator,gene_name,gene_id,effect,evidence,source
1235,OxyR,gor,b3500,+,0.0,RegulonDB_TF
1236,OxyR,gntP,b4321,-,0.0,RegulonDB_TF
1237,OxyR,dps,b0812,+,0.0,RegulonDB_TF
1238,OmpR,sra,b1480,-,0.0,RegulonDB_TF
1241,OmpR,flhD,b1892,-,0.0,RegulonDB_TF
1242,OmpR,flhC,b1891,-,0.0,RegulonDB_TF
1243,OmpR,ecnB,b4411,-,0.0,RegulonDB_TF
1244,NtrC,yhdZ,b3271,+,0.0,RegulonDB_TF
1245,NtrC,yhdY,b3270,+,0.0,RegulonDB_TF
1246,NtrC,yhdX,b3269,+,0.0,RegulonDB_TF
1247,NtrC,yhdW,b3268,+,0.0,RegulonDB_TF
1248,NtrC,yeaH,b1784,+,0.0,RegulonDB_TF
1249,NtrC,yeaG,b1783,+,0.0,RegulonDB_TF
1250,NtrC,rutG,b1006,+,0.0,RegulonDB_TF
1251,NtrC,rutF,b1007,+,0.0,RegulonDB_TF
1252,NtrC,rutE,b1008,+,0.0,RegulonDB_TF
1253,NtrC,rutD,b1009,+,0.0,RegulonDB_TF
1254,NtrC,rutC,b1010,+,0.0,RegulonDB_TF
1255,OxyR,znuA,b1857,+,0.0,RegulonDB_TF
1256,OxyR,znuB,b1859,+,0.0,RegulonDB_TF
1257,OxyR,znuC,b1858,+,0.0,RegulonDB_TF
1258,PdhR,fecA,b4291,+,0.0,RegulonDB_TF
1259,PhoP,cysB,b1275,+,0.0,RegulonDB_TF
1260,PhoP,clpS,b0881,-,0.0,RegulonDB_TF
1261,PhoP,argD,b3359,-,0.0,RegulonDB_TF
1262,PhoP,acrB,b0462,-,0.0,RegulonDB_TF
1263,PhoP,acrA,b0463,-,0.0,RegulonDB_TF
1264,PhoB,ytfK,b4217,+,0.0,RegulonDB_TF
1265,PhoB,waaH,b3615,+,0.0,RegulonDB_TF
1266,PhoB,tktB,b2465,+,0.0,RegulonDB_TF
1267,PhoB,pitB,b2987,-,0.0,RegulonDB_TF
1268,PhoB,phoQ,b1129,+,0.0,RegulonDB_TF
1269,PhoB,ompF,b0929,+,0.0,RegulonDB_TF
1270,PhoB,gadX,b3516,+,0.0,RegulonDB_TF
1271,PurR,speA,b2938,-,0.0,RegulonDB_TF
1272,PhoB,gadW,b3515,+,0.0,RegulonDB_TF
1273,PhoB,asr,b1597,+,0.0,RegulonDB_TF
1274,PhoB,argP,b2916,+,0.0,RegulonDB_TF
1275,PhoB,amn,b1982,+,0.0,RegulonDB_TF
1276,PhoB,adiC,b4115,+,0.0,RegulonDB_TF
1277,PdhR,tomB,b0461,-,0.0,RegulonDB_TF
1278,PdhR,hha,b0460,-,0.0,RegulonDB_TF
1279,PdhR,hemL,b0154,-,0.0,RegulonDB_TF
1280,PdhR,grcA,b2579,-,0.0,RegulonDB_TF
1281,PdhR,fecE,b4287,+,0.0,RegulonDB_TF
1282,PdhR,fecD,b4288,+,0.0,RegulonDB_TF
1283,PdhR,fecC,b4289,+,0.0,RegulonDB_TF
1284,PdhR,fecB,b4290,+,0.0,RegulonDB_TF
1285,PhoB,cra,b0080,-,0.0,RegulonDB_TF
1286,PurR,speB,b2937,-,0.0,RegulonDB_TF
1287,QseB,feaR,b1384,?,0.0,RegulonDB_TF
1288,QseB,fimA,b4314,+,0.0,RegulonDB_TF
1289,RpoD,adiA,b4117,+,0.0,RegulonDB_sigma
1290,RpoD,adhE,b1241,+,0.0,RegulonDB_sigma
1291,RpoD,adeD,b3665,+,0.0,RegulonDB_sigma
1292,RpoD,add,b1623,+,0.0,RegulonDB_sigma
1293,RpoD,ada,b2213,+,0.0,RegulonDB_sigma
1294,RpoD,actP,b4067,+,0.0,RegulonDB_sigma
1295,RpoD,acs,b4069,+,0.0,RegulonDB_sigma
1296,RpoD,acrZ,b0762,+,0.0,RegulonDB_sigma
1297,RpoD,acrR,b0464,+,0.0,RegulonDB_sigma
1298,RpoD,acrF,b3266,+,0.0,RegulonDB_sigma
1299,RpoD,acrE,b3265,+,0.0,RegulonDB_sigma
1300,RpoD,acrD,b2470,+,0.0,RegulonDB_sigma
1301,RpoD,acrB,b0462,+,0.0,RegulonDB_sigma
1302,RpoD,acrA,b0463,+,0.0,RegulonDB_sigma
1303,RpoD,acpS,b2563,+,0.0,RegulonDB_sigma
1304,RpoD,acpP,b1094,+,0.0,RegulonDB_sigma
1305,RpoD,acnB,b0118,+,0.0,RegulonDB_sigma
1306,RpoD,acnA,b1276,+,0.0,RegulonDB_sigma
1307,RpoD,aceK,b4016,+,0.0,RegulonDB_sigma
1308,RpoD,aceF,b0115,+,0.0,RegulonDB_sigma
1309,RpoD,aceE,b0114,+,0.0,RegulonDB_sigma
1310,RpoD,aceB,b4014,+,0.0,RegulonDB_sigma
1311,RpoD,aceA,b4015,+,0.0,RegulonDB_sigma
1312,RpoD,accD,b2316,+,0.0,RegulonDB_sigma
1313,RpoD,accC,b3256,+,0.0,RegulonDB_sigma
1314,RpoD,agaA,b3135,+,0.0,RegulonDB_sigma
1316,RpoD,agaC,b3139,+,0.0,RegulonDB_sigma
1317,RpoD,agaD,b3140,+,0.0,RegulonDB_sigma
1318,RpoD,alsE,b4085,+,0.0,RegulonDB_sigma
1319,RpoD,alsC,b4086,+,0.0,RegulonDB_sigma
1320,RpoD,alsB,b4088,+,0.0,RegulonDB_sigma
1321,RpoD,alsA,b4087,+,0.0,RegulonDB_sigma
1322,RpoD,allE,b0515,+,0.0,RegulonDB_sigma
1323,RpoD,allD,b0517,+,0.0,RegulonDB_sigma
1324,RpoD,allC,b0516,+,0.0,RegulonDB_sigma
1325,RpoD,allB,b0512,+,0.0,RegulonDB_sigma
1326,RpoD,alkB,b2212,+,0.0,RegulonDB_sigma
1327,RpoD,alkA,b2068,+,0.0,RegulonDB_sigma
1328,RpoD,aldA,b1415,+,0.0,RegulonDB_sigma
1330,RpoD,accB,b3255,+,0.0,RegulonDB_sigma
1334,RpoD,alaE,b2670,+,0.0,RegulonDB_sigma
1335,RpoD,alaC,b2379,+,0.0,RegulonDB_sigma
1336,RpoD,aidB,b4187,+,0.0,RegulonDB_sigma
1337,RpoD,ahpF,b0606,+,0.0,RegulonDB_sigma
1338,RpoD,ahpC,b0605,+,0.0,RegulonDB_sigma
1339,RpoD,agaW,b3134,+,0.0,RegulonDB_sigma
1340,RpoD,agaV,b3133,+,0.0,RegulonDB_sigma
1341,RpoD,agaS,b3136,+,0.0,RegulonDB_sigma
1342,RpoD,agaR,b3131,+,0.0,RegulonDB_sigma
1343,RpoD,agaI,b3141,+,0.0,RegulonDB_sigma
1345,RpoD,cysP,b2425,+,0.0,RegulonDB_sigma
1346,RpoD,accA,b0185,+,0.0,RegulonDB_sigma
1347,Rob,ygiC,b3038,+,0.0,RegulonDB_TF
1348,RcsB,rarA,b0892,+,0.0,RegulonDB_TF
1349,RcsB,osmB,b1283,+,0.0,RegulonDB_TF
1350,RcsB,lolA,b0891,+,0.0,RegulonDB_TF
1351,RcsB,hdeD,b3511,+,0.0,RegulonDB_TF
1352,RcsB,hdeB,b3509,+,0.0,RegulonDB_TF
1353,RcsB,hdeA,b3510,+,0.0,RegulonDB_TF
1355,RcsB,gadC,b1492,+,0.0,RegulonDB_TF
1356,RcsB,gadB,b1493,+,0.0,RegulonDB_TF
1357,RcsAB,yjbH,b4029,+,0.0,RegulonDB_TF
1358,RcsAB,yjbG,b4028,+,0.0,RegulonDB_TF
1359,RcsAB,yjbF,b4027,+,0.0,RegulonDB_TF
1360,RcsAB,yjbE,b4026,+,0.0,RegulonDB_TF
1361,RcsAB,csgG,b1037,-,0.0,RegulonDB_TF
1362,RcsAB,csgF,b1038,-,0.0,RegulonDB_TF
1363,RcsAB,csgE,b1039,-,0.0,RegulonDB_TF
1364,RcsAB,csgD,b1040,-,0.0,RegulonDB_TF
1365,QseB,flhD,b1892,+,0.0,RegulonDB_TF
1366,QseB,flhC,b1891,+,0.0,RegulonDB_TF
1367,QseB,fimI,b4315,+,0.0,RegulonDB_TF
1368,QseB,fimH,b4320,+,0.0,RegulonDB_TF
1369,QseB,fimG,b4319,+,0.0,RegulonDB_TF
1370,QseB,fimF,b4318,+,0.0,RegulonDB_TF
1371,QseB,fimD,b4317,+,0.0,RegulonDB_TF
1372,QseB,fimC,b4316,+,0.0,RegulonDB_TF
1373,RcsB,safA,b1500,+,0.0,RegulonDB_TF
1374,RcsB,ydeO,b1499,+,0.0,RegulonDB_TF
1375,RcsB,yhiD,b3508,+,0.0,RegulonDB_TF
1376,RcsB-BglJ,sfsB,b3188,+,0.0,RegulonDB_TF
1377,Rob,ygiB,b3037,+,0.0,RegulonDB_TF
1378,Rob,ybjN,b0853,+,0.0,RegulonDB_TF
1379,Rob,ybjC,b0850,+,0.0,RegulonDB_TF
1380,Rob,tolC,b3035,+,0.0,RegulonDB_TF
1381,Rob,sodA,b3908,+,0.0,RegulonDB_TF
1382,Rob,rimK,b0852,+,0.0,RegulonDB_TF
1383,Rob,nfsB,b0578,+,0.0,RegulonDB_TF
1384,Rob,nfsA,b0851,+,0.0,RegulonDB_TF
1385,Rob,nfo,b2159,+,0.0,RegulonDB_TF
1386,Rob,mltF,b2558,+,0.0,RegulonDB_TF
1387,Rob,ldtB,b0819,+,0.0,RegulonDB_TF
1388,Rob,aslB,b3800,+,0.0,RegulonDB_TF
1390,Rob,aldA,b1415,+,0.0,RegulonDB_TF
1391,Rob,acnA,b1276,+,0.0,RegulonDB_TF
1392,RcsB-BglJ,yqhG,b3013,+,0.0,RegulonDB_TF
1393,RcsB-BglJ,ynjI,b1762,+,0.0,RegulonDB_TF
1394,RcsB-BglJ,ynbD,b1411,+,0.0,RegulonDB_TF
1395,RcsB-BglJ,ynbC,b1410,+,0.0,RegulonDB_TF
1396,RcsB-BglJ,ynbB,b1409,+,0.0,RegulonDB_TF
1397,RcsB-BglJ,ynbA,b1408,+,0.0,RegulonDB_TF
1398,RcsB-BglJ,ykiA,b0392,+,0.0,RegulonDB_TF
1399,RcsB-BglJ,yidL,b3680,+,0.0,RegulonDB_TF
1401,RcsB-BglJ,yehF,b2115,+,0.0,RegulonDB_TF
1402,RcsB-BglJ,yecT,b1877,+,0.0,RegulonDB_TF
1403,Rob,acrZ,b0762,+,0.0,RegulonDB_TF
1404,RpoE,bhsA,b1112,+,0.0,RegulonDB_sigma
1406,RpoD,cysW,b2423,+,0.0,RegulonDB_sigma
1407,RpoD,glxR,b0509,+,0.0,RegulonDB_sigma
1408,RpoD,glxK,b0514,+,0.0,RegulonDB_sigma
1409,RpoD,gluQ,b0144,+,0.0,RegulonDB_sigma
1410,RpoD,gltX,b2400,+,0.0,RegulonDB_sigma
1415,RpoD,gltL,b0652,+,0.0,RegulonDB_sigma
1416,RpoD,gltK,b0653,+,0.0,RegulonDB_sigma
1417,RpoD,gltJ,b0654,+,0.0,RegulonDB_sigma
1418,RpoD,gltI,b0655,+,0.0,RegulonDB_sigma
1419,RpoD,gltF,b3214,+,0.0,RegulonDB_sigma
1420,RpoD,gltD,b3213,+,0.0,RegulonDB_sigma
1421,RpoD,gltB,b3212,+,0.0,RegulonDB_sigma
1422,RpoD,gltA,b0720,+,0.0,RegulonDB_sigma
1423,RpoD,glrK,b2556,+,0.0,RegulonDB_sigma
1424,RpoD,glpX,b3925,+,0.0,RegulonDB_sigma
1425,RpoD,glpT,b2240,+,0.0,RegulonDB_sigma
1426,RpoD,glpQ,b2239,+,0.0,RegulonDB_sigma
1427,RpoD,glpK,b3926,+,0.0,RegulonDB_sigma
1428,RpoD,glpF,b3927,+,0.0,RegulonDB_sigma
1429,RpoD,glpD,b3426,+,0.0,RegulonDB_sigma
1430,RpoD,glpC,b2243,+,0.0,RegulonDB_sigma
1431,RpoD,glpB,b2242,+,0.0,RegulonDB_sigma
1432,RpoD,glyA,b2551,+,0.0,RegulonDB_sigma
1433,RpoD,glpA,b2241,+,0.0,RegulonDB_sigma
1434,RpoD,glyQ,b3560,+,0.0,RegulonDB_sigma
1436,RpoD,grxD,b1654,+,0.0,RegulonDB_sigma
1437,RpoD,grxC,b3610,+,0.0,RegulonDB_sigma
1438,RpoD,grxB,b1064,+,0.0,RegulonDB_sigma
1439,RpoD,groS,b4142,+,0.0,RegulonDB_sigma
1440,RpoD,groL,b4143,+,0.0,RegulonDB_sigma
1441,RpoD,greA,b3181,+,0.0,RegulonDB_sigma
1442,RpoD,grcA,b2579,+,0.0,RegulonDB_sigma
1443,RpoD,gpt,b0238,+,0.0,RegulonDB_sigma
1444,RpoD,gpsA,b3608,+,0.0,RegulonDB_sigma
1445,RpoD,gpmA,b0755,+,0.0,RegulonDB_sigma
1446,RpoD,gph,b3385,+,0.0,RegulonDB_sigma
1447,RpoD,gor,b3500,+,0.0,RegulonDB_sigma
1448,RpoD,gntU,b4476,+,0.0,RegulonDB_sigma
1449,RpoD,gntT,b3415,+,0.0,RegulonDB_sigma
1450,RpoD,gntR,b3438,+,0.0,RegulonDB_sigma
1451,RpoD,gntP,b4321,+,0.0,RegulonDB_sigma
1452,RpoD,gntK,b3437,+,0.0,RegulonDB_sigma
1453,RpoD,gnsA,b4517,+,0.0,RegulonDB_sigma
1454,RpoD,gnd,b2029,+,0.0,RegulonDB_sigma
1455,RpoD,gmk,b3648,+,0.0,RegulonDB_sigma
1461,RpoD,glyS,b3559,+,0.0,RegulonDB_sigma
1462,RpoD,gloA,b1651,+,0.0,RegulonDB_sigma
1465,RpoD,gcvH,b2904,+,0.0,RegulonDB_sigma
1467,RpoD,gcvA,b2808,+,0.0,RegulonDB_sigma
1468,RpoD,gcl,b0507,+,0.0,RegulonDB_sigma
1469,RpoD,gcd,b0124,+,0.0,RegulonDB_sigma
1470,RpoD,gatZ,b2095,+,0.0,RegulonDB_sigma
1471,RpoD,gatY,b2096,+,0.0,RegulonDB_sigma
1472,RpoD,gatD,b2091,+,0.0,RegulonDB_sigma
1473,RpoD,gatC,b2092,+,0.0,RegulonDB_sigma
1474,RpoD,gatB,b2093,+,0.0,RegulonDB_sigma
1475,RpoD,gatA,b2094,+,0.0,RegulonDB_sigma
1476,RpoD,garR,b3125,+,0.0,RegulonDB_sigma
1477,RpoD,garP,b3127,+,0.0,RegulonDB_sigma
1478,RpoD,garL,b3126,+,0.0,RegulonDB_sigma
1479,RpoD,garK,b3124,+,0.0,RegulonDB_sigma
1480,RpoD,gapA,b1779,+,0.0,RegulonDB_sigma
1481,RpoD,galT,b0758,+,0.0,RegulonDB_sigma
1482,RpoD,galS,b2151,+,0.0,RegulonDB_sigma
1483,RpoD,galR,b2837,+,0.0,RegulonDB_sigma
1484,RpoD,galP,b2943,+,0.0,RegulonDB_sigma
1485,RpoD,galM,b0756,+,0.0,RegulonDB_sigma
1486,RpoD,galK,b0757,+,0.0,RegulonDB_sigma
1487,RpoD,galE,b0759,+,0.0,RegulonDB_sigma
1488,RpoD,gadX,b3516,+,0.0,RegulonDB_sigma
1490,RpoD,gcvP,b2903,+,0.0,RegulonDB_sigma
1491,RpoD,gcvR,b2479,+,0.0,RegulonDB_sigma
1492,RpoD,gcvT,b2905,+,0.0,RegulonDB_sigma
1493,RpoD,gdhA,b1761,+,0.0,RegulonDB_sigma
1496,RpoD,glnS,b0680,+,0.0,RegulonDB_sigma
1497,RpoD,glnQ,b0809,+,0.0,RegulonDB_sigma
1498,RpoD,glnL,b3869,+,0.0,RegulonDB_sigma
1499,RpoD,glnG,b3868,+,0.0,RegulonDB_sigma
1500,RpoD,glnB,b2553,+,0.0,RegulonDB_sigma
1501,RpoD,glnA,b3870,+,0.0,RegulonDB_sigma
1504,RpoD,glmU,b3730,+,0.0,RegulonDB_sigma
1505,RpoD,glmS,b3729,+,0.0,RegulonDB_sigma
1506,RpoD,gspA,b3323,+,0.0,RegulonDB_sigma
1507,RpoD,glk,b2388,+,0.0,RegulonDB_sigma
1508,RpoD,glgP,b3428,+,0.0,RegulonDB_sigma
1509,RpoD,glgC,b3430,+,0.0,RegulonDB_sigma
1510,RpoD,glgB,b3432,+,0.0,RegulonDB_sigma
1511,RpoD,glgA,b3429,+,0.0,RegulonDB_sigma
1512,RpoD,glcG,b2977,+,0.0,RegulonDB_sigma
1513,RpoD,glcF,b4467,+,0.0,RegulonDB_sigma
1514,RpoD,glcE,b4468,+,0.0,RegulonDB_sigma
1515,RpoD,glcD,b2979,+,0.0,RegulonDB_sigma
1516,RpoD,glcC,b2980,+,0.0,RegulonDB_sigma
1517,RpoD,glcB,b2976,+,0.0,RegulonDB_sigma
1518,RpoD,glcA,b2975,+,0.0,RegulonDB_sigma
1519,RpoD,gfcA,b0987,+,0.0,RegulonDB_sigma
1520,RpoD,glgX,b3431,+,0.0,RegulonDB_sigma
1521,RpoD,gadE,b3512,+,0.0,RegulonDB_sigma
1522,RpoD,gspB,b3322,+,0.0,RegulonDB_sigma
1523,RpoD,gspD,b3325,+,0.0,RegulonDB_sigma
1526,RpoD,ileS,b0026,+,0.0,RegulonDB_sigma
1527,RpoD,ihfB,b0912,+,0.0,RegulonDB_sigma
1528,RpoD,idnR,b4264,+,0.0,RegulonDB_sigma
1529,RpoD,idnK,b4268,+,0.0,RegulonDB_sigma
1531,RpoD,icd,b1136,+,0.0,RegulonDB_sigma
1532,RpoD,hypF,b2712,+,0.0,RegulonDB_sigma
1533,RpoD,hyi,b0508,+,0.0,RegulonDB_sigma
1534,RpoD,hybO,b2997,+,0.0,RegulonDB_sigma
1535,RpoD,hybG,b2990,+,0.0,RegulonDB_sigma
1536,RpoD,hybF,b2991,+,0.0,RegulonDB_sigma
1537,RpoD,hybE,b2992,+,0.0,RegulonDB_sigma
1538,RpoD,hybD,b2993,+,0.0,RegulonDB_sigma
1539,RpoD,hybC,b2994,+,0.0,RegulonDB_sigma
1540,RpoD,hybB,b2995,+,0.0,RegulonDB_sigma
1541,RpoD,hybA,b2996,+,0.0,RegulonDB_sigma
1542,RpoD,hyaF,b0977,+,0.0,RegulonDB_sigma
1543,RpoD,hyaE,b0976,+,0.0,RegulonDB_sigma
1544,RpoD,hyaD,b0975,+,0.0,RegulonDB_sigma
1545,RpoD,hyaC,b0974,+,0.0,RegulonDB_sigma
1546,RpoD,hyaB,b0973,+,0.0,RegulonDB_sigma
1547,RpoD,hyaA,b0972,+,0.0,RegulonDB_sigma
1548,RpoD,hupB,b0440,+,0.0,RegulonDB_sigma
1550,RpoD,htrE,b0139,+,0.0,RegulonDB_sigma
1552,RpoD,ilvB,b3671,+,0.0,RegulonDB_sigma
1553,RpoD,iscU,b2529,+,0.0,RegulonDB_sigma
1554,RpoD,iscS,b2530,+,0.0,RegulonDB_sigma
1555,RpoD,iscR,b2531,+,0.0,RegulonDB_sigma
1556,RpoD,iscA,b2528,+,0.0,RegulonDB_sigma
1557,RpoD,iraP,b0382,+,0.0,RegulonDB_sigma
1558,RpoD,iraM,b1160,+,0.0,RegulonDB_sigma
1559,RpoD,iraD,b4326,+,0.0,RegulonDB_sigma
1560,RpoD,intS,b2349,+,0.0,RegulonDB_sigma
1561,RpoD,intQ,b1579,+,0.0,RegulonDB_sigma
1562,RpoD,insD-7,b1578,+,0.0,RegulonDB_sigma
1563,RpoD,infC,b1718,+,0.0,RegulonDB_sigma
1564,RpoD,infB,b3168,+,0.0,RegulonDB_sigma
1565,RpoD,infA,b0884,+,0.0,RegulonDB_sigma
1566,RpoD,inaA,b2237,+,0.0,RegulonDB_sigma
1567,RpoD,ilvY,b3773,+,0.0,RegulonDB_sigma
1569,RpoD,ilvN,b3670,+,0.0,RegulonDB_sigma
1570,RpoD,ilvM,b3769,+,0.0,RegulonDB_sigma
1572,RpoD,ilvI,b0077,+,0.0,RegulonDB_sigma
1573,RpoD,ilvH,b0078,+,0.0,RegulonDB_sigma
1574,RpoD,ilvG,b4488,+,0.0,RegulonDB_sigma
1575,RpoD,ilvE,b3770,+,0.0,RegulonDB_sigma
1576,RpoD,ilvD,b3771,+,0.0,RegulonDB_sigma
1577,RpoD,ilvC,b3774,+,0.0,RegulonDB_sigma
1578,RpoD,ilvA,b3772,+,0.0,RegulonDB_sigma
1579,RpoD,hslJ,b1379,+,0.0,RegulonDB_sigma
1580,RpoD,hscB,b2527,+,0.0,RegulonDB_sigma
1581,RpoD,hscA,b2526,+,0.0,RegulonDB_sigma
1582,RpoD,hemN,b3867,+,0.0,RegulonDB_sigma
1583,RpoD,hemH,b0475,+,0.0,RegulonDB_sigma
1584,RpoD,hemF,b2436,+,0.0,RegulonDB_sigma
1585,RpoD,hemB,b0369,+,0.0,RegulonDB_sigma
1586,RpoD,hemA,b1210,+,0.0,RegulonDB_sigma
1587,RpoD,hdeD,b3511,+,0.0,RegulonDB_sigma
1588,RpoD,hdeB,b3509,+,0.0,RegulonDB_sigma
1589,RpoD,hdeA,b3510,+,0.0,RegulonDB_sigma
1590,RpoD,hchA,b1967,+,0.0,RegulonDB_sigma
1591,RpoD,gyrB,b3699,+,0.0,RegulonDB_sigma
1592,RpoD,gyrA,b2231,+,0.0,RegulonDB_sigma
1593,RpoD,gutQ,b2708,+,0.0,RegulonDB_sigma
1594,RpoD,gutM,b2706,+,0.0,RegulonDB_sigma
1595,RpoD,guaB,b2508,+,0.0,RegulonDB_sigma
1596,RpoD,guaA,b2507,+,0.0,RegulonDB_sigma
1597,RpoD,gspO,b3335,+,0.0,RegulonDB_sigma
1598,RpoD,gspM,b3334,+,0.0,RegulonDB_sigma
1599,RpoD,gspL,b3333,+,0.0,RegulonDB_sigma
1600,RpoD,gspK,b3332,+,0.0,RegulonDB_sigma
1601,RpoD,gspJ,b3331,+,0.0,RegulonDB_sigma
1603,RpoD,gspH,b3329,+,0.0,RegulonDB_sigma
1604,RpoD,gspG,b3328,+,0.0,RegulonDB_sigma
1605,RpoD,gspF,b3327,+,0.0,RegulonDB_sigma
1606,RpoD,gspE,b3326,+,0.0,RegulonDB_sigma
1607,RpoD,hflC,b4175,+,0.0,RegulonDB_sigma
1608,RpoD,hflD,b1132,+,0.0,RegulonDB_sigma
1609,RpoD,hflK,b4174,+,0.0,RegulonDB_sigma
1610,RpoD,hflX,b4173,+,0.0,RegulonDB_sigma
1611,RpoD,hpt,b0125,+,0.0,RegulonDB_sigma
1612,RpoD,hpf,b3203,+,0.0,RegulonDB_sigma
1613,RpoD,hokD,b1562,+,0.0,RegulonDB_sigma
1614,RpoD,hofC,b0106,+,0.0,RegulonDB_sigma
1615,RpoD,hofB,b0107,+,0.0,RegulonDB_sigma
1616,RpoD,hns,b1237,+,0.0,RegulonDB_sigma
1617,RpoD,hiuH,b1970,+,0.0,RegulonDB_sigma
1618,RpoD,hisS,b2514,+,0.0,RegulonDB_sigma
1620,RpoD,hisQ,b2308,+,0.0,RegulonDB_sigma
1621,RpoD,hisP,b2306,+,0.0,RegulonDB_sigma
1622,RpoD,hisM,b2307,+,0.0,RegulonDB_sigma
1623,RpoD,gspC,b3324,+,0.0,RegulonDB_sigma
1624,RpoD,hisJ,b2309,+,0.0,RegulonDB_sigma
1625,RpoD,hisH,b2023,+,0.0,RegulonDB_sigma
1626,RpoD,hisF,b2025,+,0.0,RegulonDB_sigma
1627,RpoD,hisB,b2022,+,0.0,RegulonDB_sigma
1628,RpoD,hisA,b2024,+,0.0,RegulonDB_sigma
1629,RpoD,hipB,b1508,+,0.0,RegulonDB_sigma
1630,RpoD,hipA,b1507,+,0.0,RegulonDB_sigma
1631,RpoD,higB,b3083,+,0.0,RegulonDB_sigma
1632,RpoD,higA,b3082,+,0.0,RegulonDB_sigma
1633,RpoD,hicB,b1438,+,0.0,RegulonDB_sigma
1634,RpoD,hicA,b4532,+,0.0,RegulonDB_sigma
1635,RpoD,hha,b0460,+,0.0,RegulonDB_sigma
1636,RpoD,hfq,b4172,+,0.0,RegulonDB_sigma
1637,RpoD,hisI,b2026,+,0.0,RegulonDB_sigma
1638,RpoD,gadC,b1492,+,0.0,RegulonDB_sigma
1639,RpoD,gadB,b1493,+,0.0,RegulonDB_sigma
1640,RpoD,gadA,b3517,+,0.0,RegulonDB_sigma
1641,RpoD,entE,b0594,+,0.0,RegulonDB_sigma
1642,RpoD,entD,b0583,+,0.0,RegulonDB_sigma
1643,RpoD,entC,b0593,+,0.0,RegulonDB_sigma
1644,RpoD,entB,b0595,+,0.0,RegulonDB_sigma
1645,RpoD,entA,b0596,+,0.0,RegulonDB_sigma
1646,RpoD,eno,b2779,+,0.0,RegulonDB_sigma
1647,RpoD,emrB,b2686,+,0.0,RegulonDB_sigma
1648,RpoD,emrA,b2685,+,0.0,RegulonDB_sigma
1649,RpoD,efp,b4147,+,0.0,RegulonDB_sigma
1650,RpoD,efeU,b4490,+,0.0,RegulonDB_sigma
1651,RpoD,edd,b1851,+,0.0,RegulonDB_sigma
1652,RpoD,eda,b1850,+,0.0,RegulonDB_sigma
1653,RpoD,ecpA,b0293,+,0.0,RegulonDB_sigma
1654,RpoD,ebgC,b3077,+,0.0,RegulonDB_sigma
1655,RpoD,ebgA,b3076,+,0.0,RegulonDB_sigma
1656,RpoD,dxs,b0420,+,0.0,RegulonDB_sigma
1657,RpoD,dut,b3640,+,0.0,RegulonDB_sigma
1658,RpoD,dusB,b3260,+,0.0,RegulonDB_sigma
1659,RpoD,dtpA,b1634,+,0.0,RegulonDB_sigma
1661,RpoD,dsdX,b2365,+,0.0,RegulonDB_sigma
1662,RpoD,dsdC,b2364,+,0.0,RegulonDB_sigma
1663,RpoD,dsdA,b2366,+,0.0,RegulonDB_sigma
1664,RpoD,dsbC,b2893,+,0.0,RegulonDB_sigma
1665,RpoD,dsbA,b3860,+,0.0,RegulonDB_sigma
1666,RpoD,entF,b0586,+,0.0,RegulonDB_sigma
1667,RpoD,dps,b0812,+,0.0,RegulonDB_sigma
1668,RpoD,entH,b0597,+,0.0,RegulonDB_sigma
1669,RpoD,envZ,b3404,+,0.0,RegulonDB_sigma
1670,RpoD,fdnH,b1475,+,0.0,RegulonDB_sigma
1671,RpoD,fdnG,b1474,+,0.0,RegulonDB_sigma
1672,RpoD,fbaA,b2925,+,0.0,RegulonDB_sigma
1673,RpoD,fau,b2912,+,0.0,RegulonDB_sigma
1674,RpoD,fadR,b1187,+,0.0,RegulonDB_sigma
1675,RpoD,fadJ,b2341,+,0.0,RegulonDB_sigma
1676,RpoD,fadI,b2342,+,0.0,RegulonDB_sigma
1677,RpoD,fadD,b1805,+,0.0,RegulonDB_sigma
1678,RpoD,fadB,b3846,+,0.0,RegulonDB_sigma
1679,RpoD,fadA,b3845,+,0.0,RegulonDB_sigma
1680,RpoD,fabH,b1091,+,0.0,RegulonDB_sigma
1681,RpoD,fabG,b1093,+,0.0,RegulonDB_sigma
1682,RpoD,fabF,b1095,+,0.0,RegulonDB_sigma
1683,RpoD,fabD,b1092,+,0.0,RegulonDB_sigma
1684,RpoD,fabB,b2323,+,0.0,RegulonDB_sigma
1685,RpoD,fabA,b0954,+,0.0,RegulonDB_sigma
1686,RpoD,exuR,b3094,+,0.0,RegulonDB_sigma
1687,RpoD,exbD,b3005,+,0.0,RegulonDB_sigma
1688,RpoD,exbB,b3006,+,0.0,RegulonDB_sigma
1689,RpoD,evgS,b2370,+,0.0,RegulonDB_sigma
1690,RpoD,evgA,b2369,+,0.0,RegulonDB_sigma
1692,RpoD,era,b2566,+,0.0,RegulonDB_sigma
1693,RpoD,eptB,b3546,+,0.0,RegulonDB_sigma
1694,RpoD,epd,b2927,+,0.0,RegulonDB_sigma
1695,RpoD,entS,b0591,+,0.0,RegulonDB_sigma
1696,RpoD,dppF,b3540,+,0.0,RegulonDB_sigma
1697,RpoD,dppD,b3541,+,0.0,RegulonDB_sigma
1698,RpoD,dppC,b3542,+,0.0,RegulonDB_sigma
1699,RpoD,deoA,b4382,+,0.0,RegulonDB_sigma
