,A,Lrp
SRX6366252,-0.2946754413,0.0976422895
SRX6366253,0.2946754413,-0.0976422895
SRX254739,-0.24262435670000002,-1.3280086315
SRX254740,-0.608017884,-1.2549976659
SRX254741,-0.784115171,-1.5262674848
SRX254742,-0.4435547416,-1.2795174404
SRX254743,-0.7879789288,-1.3731510517
SRX254744,-0.79782469,-1.3373490718
SRX254745,-3.2413238127,-1.3728259332000001
SRX254746,-2.6082715995,-1.2398064386
SRX254747,-2.9092748561,-1.0662547752
SRX254748,-3.4041795562,-1.4952724953
SRX254749,-3.0589138279,-1.3976358772
SRX254750,-3.4311827532,-1.3906874613
SRX254751,-3.1733527657,-0.8236491265
SRX254752,-2.9881859029,-1.2379253064
SRX254753,-3.1805802041,-1.1345188754
SRX254754,-1.1520103577,-0.5585810436
SRX254755,-1.7298939423,-0.862548846
SRX254756,-2.5490253778,-1.2945285391999999
SRX254757,-1.7056235714999999,-1.6807699151
SRX254758,-1.8922614246,-1.6877316355
SRX254759,-2.4502862652,-2.0410533937
SRX254760,-3.5239365542,-1.0571512253
SRX254761,-3.9483883209,-1.3691852483
SRX254762,-3.3933347779,-1.0286376263
SRX254763,-1.1642590312,-0.6750181829
SRX254764,-2.5235705319,-0.8109577943
SRX254765,-1.3684120295,-1.1125216051
SRX254766,-1.001209378,-1.1867504545
SRX254767,-1.7905506018000001,-1.6767903861
SRX254768,-1.1421456896,-1.6534572454
SRX254772,3.6212860333,0.7179084734000001
SRX254773,1.9929537377000002,0.7362325598
SRX254774,3.8260220712,1.006572885
SRX254775,1.4494118124,0.4495414401
SRX254776,2.5087903929,0.5933544645000001
SRX254777,-0.7042431296,0.2814118607
SRX254778,1.4311617543000001,0.9473328476
SRX254779,2.3945901863,0.8766874484
SRX254780,3.3020568185,0.8894083801
SRX254781,-0.09961793570000001,0.4436912194
SRX254782,0.9665043282,0.7616024275000001
SRX254783,-0.5143385146,0.2837178844
SRX254784,-1.0015694109,0.2635142947
SRX254785,0.5957072401,0.6403438638
SRX254786,0.7332608865,0.799820631
SRX7136401,0.081323882,-0.1991334016
SRX7136403,0.13697196650000001,0.0672594889
SRX7136405,0.7385700813,1.4342793876
SRX7136407,2.2134150799,1.6626326727
SRX7136409,1.8294742137000002,1.4639957909
SRX7136411,-0.2182958485,0.1318739127
SRX3754949,0.3028994613,0.053049822600000004
SRX3754950,0.3050818674,0.0480566879
SRX3754951,-0.6079813287,-0.10110651050000001
SRX3754952,0.5556860093,0.13706618980000002
SRX3754953,0.36237356530000003,0.09511590780000001
SRX3754954,-0.31645602040000004,0.0064846481000000004
SRX3754955,0.5873438955,0.6642812334
SRX3754956,0.6447730233,0.6854906353
SRX3754957,0.6124487143,0.6443695607000001
SRX3754966,-0.0667385974,-0.1823675129
SRX3754967,-0.12887034120000002,-0.12227496
SRX3754969,-0.057311832400000005,-0.217228827
SRX1424798,0.22734483630000002,0.0275274774
SRX1424799,-0.22734483630000002,-0.0275274774
SRX1424800,-0.08402392090000001,0.2019213635
SRX1424801,0.0817400524,-0.0390712753
SRX1424802,1.1018451907,1.3519903585
SRX1424803,0.26062310920000004,1.0236524388
SRX1424804,1.0881948605,0.8146877847
SRX1424805,1.3075064422,0.8745277252
SRX1424806,1.2828580316,1.426804669
SRX1424807,1.9790391746,1.4651412048
SRX1424808,0.7031807607,0.7968716572000001
SRX1424809,0.3618634747,0.8013290864
SRX1424816,1.1866478713,0.6549149267000001
SRX1424817,0.5099987951,0.8205452233
SRX1424818,0.5493338316,0.7593629519
SRX1424819,-0.5258569745,-0.0186941276
SRX1424824,0.6873026144000001,0.4015656368
SRX1424825,0.9307228253000001,0.3277287799
SRX1424826,4.6404262071,1.2304271965
SRX1424827,4.6233850819,1.2509939058000001
SRX1424828,1.3721775801,0.4992769731
SRX1424829,0.9140997748,0.5286353795000001
SRX1424830,1.0907426119,0.5017949779
SRX1424831,0.9876084324000001,0.5469823272000001
SRX1424834,0.4648012754,0.5881313325
SRX1424835,-0.0108329455,0.6162104347
SRX1424840,1.5738817338,-0.013190871500000001
SRX1424841,0.8500663616,-0.1453740265
SRX1424842,2.0317570788,0.6011742367
SRX1424843,2.0245880785,0.0366823544
SRX1424844,2.6374965151,0.808629853
SRX1424845,2.5723325945,0.7634098061
SRX1424846,5.308008847,0.16125053520000002
SRX1424847,3.8076847528,0.26418367130000003
SRX5060277,0.3869776867,0.5058222793
SRX5060279,-1.0786600292,-0.9476908706
SRX5060281,-0.3869776867,-0.5058222793
SRX5060283,-1.0764589901,-0.9505162484
SRX5936089,0.0233547138,0.013123618200000001
SRX5936090,0.31307326490000004,0.1266291786
SRX5936091,-0.2358722937,0.08964925530000001
SRX5936092,-0.100555685,-0.2294020521
SRX5936093,-1.3143650008,-0.057824759
SRX5936094,-1.7520601781,-0.0120776311
SRX5936095,-3.4003246173,-1.7201995894
SRX5936096,-3.5157811129,-1.7502459853999999
SRX5936097,-5.2161359552,-2.7442175413000003
SRX5936098,-5.6366553245,-2.6148813271
SRX5936099,-6.2316269261,-2.6563782168
SRX5936100,-5.6097887588,-2.809187398
SRX5936101,-6.5572169886000005,-3.0126142138
SRX5936102,-7.0170007816,-3.0632475102
SRX5936103,-6.9337442243,-2.8216324472
SRX5936104,-6.9814485074,-2.8115957376000003
SRX5936105,-7.6296182898,-3.1291572271
SRX5936106,-6.8987214702,-3.1238630715
SRX5936107,-7.6893561293,-3.6442053812
SRX5936108,-7.290948703,-3.1883107096
SRX5936109,-7.8062523697,-3.4352714817
SRX5936110,-7.6940226217,-3.7413366778
SRX5936111,-7.4021074693,-3.3688295218
SRX5936112,-8.3279486994,-3.7168604671
SRX5936113,-7.8664817104,-3.6888775332
SRX5936114,-7.8296486860000005,-3.7873311474999998
SRX5936115,-7.0496132401,-3.2805276086
SRX5936116,-6.885153301,-3.1975675247
SRX5936118,-5.7408083051,-2.9254399000999998
SRX5936119,-6.4199847356,-3.3058402389
SRX5936121,-5.1617191826,-2.5426471013
SRX5936122,-5.2492122115,-2.8400523983
SRX5936123,-5.0465132087,-2.3616476175
SRX5936124,-4.4509442764,-2.4301535458
SRX5936125,-4.6653292625,-2.3393180076
SRX5936126,-5.2559219035,-2.3778706581
SRX5936128,-0.2900896053,0.0323471909
SRX5936129,-0.1693026968,-0.1173381604
SRX5936130,0.5382695833,0.3218490633
SRX5936131,0.7201877539,0.3698439028
SRX5936132,-0.4330622149,0.1528311731
SRX5936133,-0.39295993220000003,-0.371784641
SRX5936134,0.6064927667000001,0.3277035427
SRX5936135,0.355078218,0.3349679095
SRX5936137,0.7870181348,0.6772013503000001
SRX5936138,1.0226645681,0.6074208993
SRX5936139,0.8462506428000001,0.099429391
SRX5936140,0.437436038,-0.2652006642
SRX5936141,0.4278634556,-0.13971786790000001
SRX5936142,0.5336829381,-0.0848954303
SRX5936143,0.6999874695,0.33822443620000003
SRX5936144,0.7766466349000001,0.2502416403
SRX8557650,0.1502001211,0.056289837100000004
SRX8557651,-0.0082640312,-0.019213201200000002
SRX8557652,-0.1419360899,-0.0370766359
SRX8557653,-1.404827657,-0.0733523536
SRX8557654,-0.9916869037,-0.0861972114
SRX8557655,-1.8283677643,-0.0931866211
SRX8557656,-1.5297090378,-1.6010518025
SRX8557657,-0.6078040178,-1.5081640842000001
SRX8557658,-0.9800675820000001,-1.4513147673
SRX8557659,1.8934699362,-0.1669950143
SRX8557660,1.7437596346,0.08167641590000001
SRX8557661,1.6919720409,0.1447338988
SRX8557662,3.3237844749,0.40672018460000003
SRX8557663,2.7174459048,0.2449355721
SRX8557664,1.4960127967,0.0163210913
SRX8557665,2.2059560462,-0.0127724675
SRX8557666,3.3207922024,0.07222906180000001
SRX8557667,0.9338446140000001,-0.11092351810000001
SRX3405147,0.2562607301,-0.0096560084
SRX3405148,0.1206444811,0.0099178532
SRX3405149,-0.37690521120000003,-0.0002618449
SRX3405150,-0.0637575237,0.5499247772
SRX3405151,-2.6551808574,-0.7342758703000001
SRX3405152,0.061229229600000004,0.4179873342
SRX3405153,0.2133214218,-0.1131029253
SRX3405154,-0.7587616057000001,-0.0943829982
SRX3405155,-0.5658362656,-0.2562094459
SRX3405156,-0.7835786442,-0.3112176485
SRX3405157,-0.7310422827,0.295810035
SRX312063,1.9676332264,0.1893327639
SRX312064,1.8043602256,0.1678613604
SRX312065,1.8738327927,-0.6845379939
SRX312066,2.6904891573,-0.5567529896
SRX312067,2.8490864973,-0.5837742612
SRX312068,2.3969944879,-0.9098664675
SRX312069,2.3358196288,-0.9153044857
SRX312070,-0.18284454930000002,-0.0107771099
SRX312071,0.18284454930000002,0.0107771099
SRX312072,0.44010514710000004,-0.34537290940000004
SRX312073,0.43572211510000003,-0.3597820269
SRX312074,-0.9488492481,-1.6429406242
SRX312075,-1.014483837,-1.6432130877
SRX312076,-0.0742267019,-2.4348343635000003
ecoli_00001,0.0044972578000000004,-0.01164171
ecoli_00002,-0.0044972578000000004,0.01164171
ecoli_00003,-3.0644581959,-0.6940244830000001
ecoli_00004,-3.3621775648,-1.072648193
ecoli_00005,0.1934301574,-0.29271737000000003
ecoli_00006,-0.14179455500000002,-0.3638154
ecoli_00007,-2.6227855287,-0.37554615
ecoli_00008,-2.7656419001,-0.42726524
ecoli_00009,-0.9792500874000001,-0.40719294
ecoli_00010,-0.9293914899,-0.38888722000000003
ecoli_00011,0.183751724,-0.09708397
ecoli_00012,0.1033536503,-0.09599975000000001
ecoli_00014,0.3266752087,-0.25259054000000003
ecoli_00015,-0.29711198720000004,-0.20636768
ecoli_00016,-0.1165985989,-0.13596409
ecoli_00017,0.0509247829,-0.03282263
ecoli_00018,0.0665220713,-0.08436744
ecoli_00019,-0.8800710933,-0.31749068
ecoli_00020,-0.8688239750000001,-0.26522032
ecoli_00021,0.08060290810000001,-0.09725503
ecoli_00022,-0.0701831817,-0.14415623
ecoli_00023,-1.4153136727,-0.480100356
ecoli_00024,-1.4020214223,-0.43780535
ecoli_00025,-1.5401217563,-0.36656416
ecoli_00026,-1.528907478,-0.27357684
ecoli_00027,-0.6647554795,0.2274396
ecoli_00028,-1.061027791,0.30784091
ecoli_00029,-0.8581884824,0.12546447
ecoli_00030,-0.6407667675000001,0.1488817
ecoli_00031,-1.9807166622,0.06384899000000001
ecoli_00032,-1.8673575661,0.03403801
ecoli_00033,-0.3249324934,-0.26887009
ecoli_00034,-0.2542592939,-0.49716302100000004
ecoli_00035,0.3940956299,0.3625209
ecoli_00036,0.7993647061,0.31627001
ecoli_00037,0.16860948580000001,0.20808448000000002
ecoli_00038,0.8570723546000001,0.1513594
ecoli_00039,-0.1960928662,0.23073662
ecoli_00040,-0.1570227674,0.13001687
ecoli_00041,-0.8020985956000001,-0.30092759999999996
ecoli_00042,-0.4572126473,-0.19214711
ecoli_00043,0.2320674274,-0.30941163
ecoli_00044,0.5326930671,-0.26496448
ecoli_00045,0.6439637135,-0.26036956
ecoli_00046,0.3519148534,-0.27374641
ecoli_00047,-0.6543523174,-0.35011749999999997
ecoli_00048,-0.1918591882,-0.23017134
ecoli_00049,-0.6836083931,-0.18571492
ecoli_00050,-1.6991331995999999,-0.619665303
ecoli_00051,-1.1735585892,-0.41678455000000003
ecoli_00052,-0.7320861622,-0.46201224
ecoli_00053,-0.5678645814000001,-0.45940358000000003
ecoli_00054,-2.1656293359,-0.823787359
ecoli_00055,-1.7155786291,-0.6692287650000001
ecoli_00056,-1.3652448096,-0.31974963
ecoli_00057,-1.0371858829,-0.27927106
ecoli_00058,-1.0674598279,-0.492263198
ecoli_00059,-1.1925517683,-0.40191275
ecoli_00060,0.20809874820000002,0.06089709
ecoli_00061,0.1372875403,0.04774304
ecoli_00062,-0.6643207054,-0.24984238
ecoli_00063,-0.9292096174000001,-0.18606416
ecoli_00064,-3.6420801725,-1.768785747
ecoli_00065,-3.763128165,-1.60188357
ecoli_00066,-4.2286094389,-2.108711887
ecoli_00067,-3.9042080539,-2.047493032
ecoli_00068,-0.6072187806,0.11695164
ecoli_00070,-0.2874552517,-0.23467701
ecoli_00071,-0.5986367466,-0.30810333
ecoli_00072,-0.6553796184,-0.32713585
ecoli_00073,-1.2088758874,-0.42433926
ecoli_00074,-0.4046095431,-0.36819001
ecoli_00075,-1.3911526297,0.16952413
ecoli_00077,-0.750280338,0.02859596
ecoli_00078,-0.8162083115000001,0.48235206
ecoli_00079,-0.5519314944,-0.489868083
ecoli_00080,-0.7586041858,-0.25947829
ecoli_00081,-0.4053749575,-0.16589605000000002
ecoli_00082,-2.5792168357,-0.7937532780000001
ecoli_00083,-2.7619168804000003,-1.007436182
ecoli_00084,-2.0697968494,-0.7812257650000001
ecoli_00085,-1.4031455548,-0.567632298
ecoli_00086,-2.3155802739,-0.912469379
ecoli_00087,-2.2528439582,-0.928845298
ecoli_00088,-0.2752297984,-0.14619799
ecoli_00089,-0.3176687413,-0.16313055
ecoli_00090,0.0297986779,-0.17590444
ecoli_00091,0.058438869000000004,-0.07839542000000001
ecoli_00092,-0.7841225081000001,-0.15020317
ecoli_00093,0.2096966659,-0.14559594
ecoli_00094,-9.0410372826,-1.593807688
ecoli_00095,-9.1354284232,-1.529605959
ecoli_00096,-0.4727778184,0.20338541000000002
ecoli_00097,-0.3371643928,0.22428217
ecoli_00098,-9.3474520487,-1.654974314
ecoli_00099,-9.27411241,-1.659310064
ecoli_00100,-0.25071554890000003,-0.29452587
ecoli_00101,-0.6315906957,-0.23889059999999998
ecoli_00102,-0.4667162166,-0.24658735
ecoli_00103,-7.4864659429,-2.250047412
ecoli_00104,-8.2786305039,-2.232371337
ecoli_00105,-0.5667823423,-0.30661565
ecoli_00106,-1.1275853872,-0.29483978
ecoli_00107,-0.6162801837,-0.26687029
ecoli_00108,0.0098602236,0.12869008
ecoli_00109,-0.013664202200000001,0.08123358
ecoli_00110,-0.5434731335,-0.03978781
ecoli_00111,-0.4435787074,-0.09250152
ecoli_00112,-0.24393109170000002,-0.02866873
ecoli_00113,-2.0043589008,0.23935111
ecoli_00114,-2.4014770513,0.08016228
ecoli_00115,-2.1576219151,0.0555708
ecoli_00116,-0.5127391321,-0.40847084
ecoli_00117,-0.6132225132,-0.43283973000000003
ecoli_00118,-1.1122068408,-0.42214575
ecoli_00119,-0.8086764362000001,-0.37599616
ecoli_00120,-1.015716297,-0.33779719
ecoli_00121,-0.7328343605000001,-0.31697267
ecoli_00122,-0.8532512193,-0.24442594
ecoli_00123,-0.9891710259000001,-0.40478448
ecoli_00124,-1.0130890664,-0.24804841
ecoli_00125,-0.501820731,-0.25690686
ecoli_00126,0.0167369164,-0.028286199999999997
ecoli_00127,-0.9840011615,-0.32551995
ecoli_00128,-0.3308878673,-0.46284116000000003
ecoli_00129,-0.9154547209,-0.30673697
ecoli_00130,-0.9522987337000001,-0.13352759
ecoli_00131,-1.1790453174,-0.44090492000000003
ecoli_00132,-0.0692289616,-0.18141898
ecoli_00133,-1.0610429172,0.02694655
ecoli_00134,0.2465354786,-0.10089377000000001
ecoli_00135,-0.3446333669,-0.45554957
ecoli_00136,0.5868147031000001,-0.17557376
ecoli_00137,0.20249086230000002,-0.34553532000000003
ecoli_00138,-1.7542788615,-1.106744179
ecoli_00139,-0.031265208100000004,-0.45454868
ecoli_00140,-0.3504459807,-0.28569004
ecoli_00141,-0.2142751104,-0.27727535000000003
ecoli_00142,-2.6745745372,-1.123708629
ecoli_00143,0.7539377544,-0.32933045
ecoli_00144,-4.3108192800000005,-2.208593492
ecoli_00145,-2.4349251603,-1.22288826
ecoli_00146,-1.1370206192,-0.26204188
ecoli_00147,-0.5290481956,0.08305934
ecoli_00148,-0.6481708048,-0.28219376
ecoli_00149,-0.6990500168,-0.5586294470000001
ecoli_00150,-0.4192697929,-0.01839781
ecoli_00151,-2.5040750797999998,-0.788568907
ecoli_00152,-1.0375753609,-0.504243603
ecoli_00153,-1.0429872656999999,-0.4955059
ecoli_00154,-1.1633024285,-0.781212087
ecoli_00155,-1.4491475231,-1.081478057
ecoli_00157,-0.7202762791,-0.5697957290000001
ecoli_00158,-1.3705356141,-0.560090508
ecoli_00159,-0.0999911872,-0.8671927960000001
ecoli_00160,0.2578052718,-0.38103017
ecoli_00169,0.42804879370000004,0.06347384
ecoli_00170,0.47562831040000003,0.00921479
ecoli_00171,0.24899606770000002,-0.15474256
ecoli_00172,0.6911102549,0.17742326
ecoli_00173,-5.6111047762,0.25443381
ecoli_00174,-4.9511585857,0.40943524000000003
ecoli_00175,-2.0468278434,-0.43020659
ecoli_00176,-2.8585076734,-0.6894574240000001
ecoli_00177,-4.1621208881,-1.38914273
ecoli_00178,-4.3935695277,-1.728700302
ecoli_00179,-3.1692214444,0.49080945000000004
ecoli_00180,-3.5432592151,0.42829762
ecoli_00181,-0.9581420314,0.03236606
ecoli_00182,-0.8429750623000001,0.00803655
ecoli_00183,0.7402809853,0.28264288
ecoli_00184,0.9649308222,0.32083455
ecoli_00185,0.0279671428,0.058785
ecoli_00186,0.13624808400000002,-0.00912936
ecoli_00187,-0.242279249,-0.0365714
ecoli_00188,-0.610654353,-0.08693455
ecoli_00189,-0.014741167900000001,-0.02905121
ecoli_00190,-0.3466749972,0.059710030000000004
ecoli_00191,-0.5113327408,-0.08445652000000001
ecoli_00192,-1.4383876334,-0.30024594
ecoli_00193,0.7296269437,0.27143482
ecoli_00194,0.7188459588,0.30022169
ecoli_00195,0.3410394437,0.10733268
ecoli_00196,1.3632681238,0.48952253
ecoli_00197,1.0542433448,0.46172305
ecoli_00198,0.5796038525,0.15487786
ecoli_00199,-0.0603891903,-0.17537371000000002
ecoli_00200,-0.0888577222,-0.07718896
ecoli_00201,-0.41207238100000004,-0.0800705
ecoli_00202,-1.0327339216,-0.1430551
ecoli_00203,-0.9601993459,-0.29998502
ecoli_00204,-0.5605449767,-0.26181165
ecoli_00205,-0.2230245677,0.24298552
ecoli_00206,-0.2562718751,0.35132101
ecoli_00207,-1.4283479769,-0.20330401
ecoli_00208,-1.2960934994,-0.29169976000000003
ecoli_00209,-0.1386279421,-0.08912223
ecoli_00210,-0.038564255400000004,-0.01004875
ecoli_00211,-0.6894344613000001,-0.02918246
ecoli_00212,-0.48928883370000004,-0.11547148
ecoli_00213,-0.6052126859,0.17370274
ecoli_00214,-1.2099625838999999,-0.21776249
ecoli_00215,-0.13293487110000002,-0.07307209
ecoli_00216,-0.0388912196,-0.03263652
ecoli_00217,-0.4804097416,-0.05516978
ecoli_00218,-1.3223914627,-0.37959796
ecoli_00219,-0.0290458961,-0.17940493
ecoli_00220,-0.19623237030000001,-0.1263042
ecoli_00221,-0.8100440059,-0.0622388
ecoli_00222,-0.4347138807,-0.06653646
ecoli_00223,-0.5999322723,-0.1669341
ecoli_00224,-0.50346039,-0.17797947
ecoli_00225,-0.3614097986,0.31964699
ecoli_00226,-0.8978491599,-0.11753828000000001
ecoli_00227,0.0576848385,0.07226071
ecoli_00228,0.5581732516,0.06248798
ecoli_00229,-1.1077950874,-0.02970654
ecoli_00230,-1.0584648507,-0.06966261
ecoli_00231,-1.0324404481,-0.31138188
ecoli_00232,-0.9570770382,-0.23852831
ecoli_00233,0.14183836930000002,0.09487494
ecoli_00234,0.0765308951,0.11269868
ecoli_00235,-0.1823935387,-0.6702027690000001
ecoli_00236,-0.0586214061,-0.8400275580000001
ecoli_00237,-1.319404591,-0.20800443000000002
ecoli_00238,-1.6019587415,-0.17410899
ecoli_00239,-0.9185556341000001,-0.29801178
ecoli_00240,-0.9268798044000001,-0.27174836
ecoli_00241,-1.7909732788000001,-0.38475493
ecoli_00242,-0.9105264047,-0.03855089
ecoli_00243,-1.1105299908,0.01776822
ecoli_00244,-0.6037002253,-0.28835679000000003
ecoli_00245,-0.9644413573,-0.39857271
ecoli_00246,-1.2745006593000001,-0.637938282
ecoli_00247,-1.3411596995,-0.7121514
ecoli_00248,-0.9184192133,-0.13741472
ecoli_00249,-0.5672250416,-0.551283626
ecoli_00250,-0.49018849870000003,-0.58050524
ecoli_00251,-0.2236615441,-0.29434625000000003
ecoli_00252,-0.0675201617,-0.19569644
ecoli_00253,-0.29258004460000003,-0.26436319
ecoli_00254,-0.052429713700000005,-0.18312684
ecoli_00255,-0.34454885160000004,-0.614576156
ecoli_00256,-0.6854124539,-0.7606980680000001
ecoli_00257,0.1127944679,-0.5587764740000001
ecoli_00258,0.1775951774,-0.6404226040000001
ecoli_00259,-1.9493091329,-0.671023727
ecoli_00260,-1.8049141577999999,-0.683802274
ecoli_00261,0.3435203437,-0.18615218
ecoli_00262,1.0022352669,-0.11331335000000001
ecoli_00263,-0.0405741344,0.09720816
ecoli_00264,0.057788549,0.19116583
ecoli_00265,-1.3990716018,-0.26105259000000003
ecoli_00266,-1.5093421003,-0.22935575
ecoli_00267,-0.7267369298,0.10194157
ecoli_00268,-0.6167180323,0.11070787
ecoli_00269,-0.4212725014,0.12408899
ecoli_00270,-0.8764121764,0.04517944
ecoli_00271,0.031118912300000003,0.05430786
ecoli_00272,-0.19495706670000001,0.12852993000000001
ecoli_00273,-0.1210266609,0.24063004000000002
ecoli_00274,-0.1524534957,0.21198176
ecoli_00275,0.0757974435,0.16018778
ecoli_00276,0.0126080431,0.09342974
ecoli_00277,0.2419100633,-0.26808569
ecoli_00278,-0.1865165954,-0.15292358
ecoli_00279,-0.1402135628,-0.17273662
ecoli_00280,-0.1960838947,-0.30427998
ecoli_00281,-0.3184368594,-0.963906997
ecoli_00282,0.0370279633,-0.729987248
ecoli_00283,0.6983912552,0.35550835000000003
ecoli_00284,0.7348816832,0.37793925
ecoli_00285,-0.11929379600000001,-0.08162854
ecoli_00286,0.1508633841,-0.026731460000000002
ecoli_00287,-1.3205305874,-0.16229624
ecoli_00288,-1.3499196182,-0.18057665
ecoli_00289,0.7103479808000001,0.51154067
ecoli_00290,0.5760000984,0.46337016000000003
ecoli_00291,-0.41246073650000004,0.21381844
ecoli_00292,-0.0717315308,0.07591557
ecoli_00293,-0.0047280052000000005,0.04561992
ecoli_00294,-0.0511900864,0.05912618
ecoli_00295,-0.2267902471,0.00533065
ecoli_00296,-0.15419071040000001,-0.02938775
ecoli_00297,-0.1737175117,-0.01176607
ecoli_00298,-0.0806879478,-0.09053855
ecoli_00299,0.653889535,-0.03138267
ecoli_00300,0.5670451624,-0.04183174
ecoli_00301,-0.0150303452,0.33323196
ecoli_00302,-0.4889559444,0.45691446
ecoli_00303,0.0824896968,0.25037611
ecoli_00304,-0.1779541053,0.0773232
ecoli_00305,-0.2320867391,0.27674044000000003
ecoli_00306,-0.1694648271,0.11631183
ecoli_00307,-0.6628795645000001,0.0553896
ecoli_00308,-0.2808753108,0.03072981
ecoli_00309,-1.3437691215,0.13318965
ecoli_00310,-1.2750369473,0.08433547
ecoli_00311,-1.1516059446,0.06602767
ecoli_00312,-1.275260318,0.06603256
ecoli_00313,0.3296650084,0.20875959
ecoli_00314,0.8405231613,0.22473191
ecoli_00315,-0.6022497729,0.09737311
ecoli_00316,-0.8404999948,0.07873335000000001
ecoli_00317,-0.9458468567,-0.17023841
ecoli_00318,-0.9707095357000001,-0.12017589999999999
ecoli_00319,-0.1158337509,0.08325838
ecoli_00320,-0.37501245250000004,0.01536032
ecoli_00321,-0.0822255248,0.33563127
ecoli_00322,-0.4256580428,0.3669557
ecoli_00323,0.6372547915,0.1244222
ecoli_00324,0.7965319936,0.10579559000000001
ecoli_00325,0.5633357474,0.03817485
ecoli_00326,0.38525029310000003,0.07670667
ecoli_00327,-0.0512491105,0.44391536000000004
ecoli_00328,0.4162068936,0.26528858
ecoli_00329,0.1515593663,0.39307759000000003
ecoli_00330,0.1414863026,0.48729608
ecoli_00331,0.6980838631,0.48082097
ecoli_00332,0.5014347897,0.52501042
ecoli_00333,0.18641793210000002,0.2120538
ecoli_00334,0.0039755511,0.28869409
ecoli_00335,0.8297354716,-0.03178388
ecoli_00336,1.27769046,0.14208676
ecoli_00337,0.713099241,0.29004413
ecoli_00338,0.8257969388,0.22931725
ecoli_00339,0.8356351268000001,0.058007199999999995
ecoli_00340,0.8813521772,0.10202989999999999
ecoli_00341,0.8436352569000001,-0.03982716
ecoli_00342,0.72515727,0.01314232
ecoli_00343,0.5379561869,0.41260815
ecoli_00344,0.3304877619,0.28171779
ecoli_00345,0.8499640134,0.28986345
ecoli_00346,0.7668639689000001,0.30855238
ecoli_00347,0.21488675510000002,0.34940393000000003
ecoli_00348,0.2297797204,0.2045978
ecoli_00349,0.3238670314,0.35848346000000003
ecoli_00350,0.132743134,0.50684359
ecoli_00351,-0.9996372711,-0.16785485
ecoli_00352,-0.1763804633,0.20122215000000002
ecoli_00353,0.0701436755,0.42471604
ecoli_00354,0.1970949015,0.37638763000000003
ecoli_00355,-0.5283669778,0.21257669999999998
ecoli_00356,-0.39839317630000004,0.27375419
ecoli_00357,-0.0351912234,0.4458261
ecoli_00358,-0.1594930787,0.41603942
ecoli_00359,0.8797303355,0.55815454
ecoli_00360,0.9473682004,0.62799598
ecoli_00361,0.7195113196,0.79791422
ecoli_00362,1.3350775041,0.95693476
ecoli_00363,-0.6622070351,-0.25888674
ecoli_00364,-0.28205019130000003,-0.03890048
ecoli_00365,-5.6903016,-3.008981241
ecoli_00366,-6.1748535689,-3.04641655
ecoli_00367,-7.1989071335,-2.751771626
ecoli_00368,-6.9429872134,-2.736818597
ecoli_00369,-0.0072902132,-0.16459738000000002
ecoli_00370,-0.1250773843,-0.37902998
ecoli_00371,-5.1658031681,-3.331796678
ecoli_00372,-5.2296443626,-2.924358988
ecoli_00373,-6.5292054415,-3.234400994
ecoli_00374,-6.9990099225,-3.187440226
ecoli_00375,-0.7192291786,-0.605157371
ecoli_00376,-1.2327541616,-0.515767543
ecoli_00377,-5.7299966312,-2.036743429
ecoli_00378,-5.7407727454,-2.167946797
ecoli_00379,-8.0134834283,-2.415466852
ecoli_00380,-8.4661962534,-2.494355515
ecoli_00381,-1.4970861685,-0.39921219999999996
ecoli_00382,-2.0407978787,-0.596111169
ecoli_00383,-5.4327266426,-2.613070847
ecoli_00384,-5.27619516,-2.593732105
ecoli_00385,-6.6259825633,-2.286276152
ecoli_00386,-6.5615563214,-2.3223952150000002
ecoli_00387,-0.8645375717,-0.7110936320000001
ecoli_00388,-0.8481539469,-0.74030853
ecoli_00389,-6.1932503908,-2.247825273
ecoli_00390,-5.757466165,-2.085224962
ecoli_00391,-6.5347916058,-2.625730985
ecoli_00392,-6.4897501056,-2.53850969
ecoli_00393,0.8091574158,0.05014264
ecoli_00394,0.163309654,0.15686469
ecoli_00395,1.5751321754,0.34877371
ecoli_00396,1.1574117388,0.27855391
ecoli_00397,-0.3860432418,-0.14284623
ecoli_00398,-0.7260581525,-0.28906252
ecoli_00399,0.1112278906,0.41202515
ecoli_00400,-0.2530832182,0.31564227
ecoli_00401,1.1581120386000001,0.41067581000000003
ecoli_00402,0.9408111786000001,0.5526681
ecoli_00403,-0.1516208238,0.28582806
ecoli_00404,0.3372552085,0.31464813
ecoli_00405,0.2324206436,0.48185567
ecoli_00406,0.3822985705,0.41281159
ecoli_00407,0.6968053381,0.36526211000000003
ecoli_00408,0.8001176599000001,0.31662597000000003
ecoli_00409,0.495071372,0.19396614
ecoli_00410,0.0592505051,-0.02294698
ecoli_00411,0.9232180986,0.37995049999999997
ecoli_00412,0.9553929154,0.39448269999999996
ecoli_00413,1.5297626262000001,0.42355381000000003
ecoli_00414,1.3883600945,0.40527485
ecoli_00415,0.22312070920000002,0.1537477
ecoli_00416,0.7611664431,0.22744643
ecoli_00417,0.377166133,0.43443466000000003
ecoli_00418,0.8262563297000001,0.33584919999999996
ecoli_00419,1.1023525535,0.44365641
ecoli_00420,1.4043959522,0.44066302
ecoli_00421,0.22978925360000002,0.11084082
ecoli_00422,0.0539684744,0.10588531
ecoli_00423,0.5557542776000001,0.29849836
