,-0.08448998466430623,-0.06336748849822967,-0.042244992332153106,-0.021122496166076546,1.3877787807814457e-17,0.021122496166076574,0.04224499233215313,0.0633674884982297,0.08448998466430625,0.10561248083038281,0.12673497699645936,0.14785747316253595,0.16897996932861248,0.190102465494689,0.2112249616607656,0.23234745782684219,0.2534699539929187,0.27459245015899525,0.29571494632507184,0.3168374424911484
IHF_genes,[],['glnP'],['glnH'],"['paaC' 'sgbE' 'ulaG' 'mtr' 'glcD' 'atoA' 'aceA' 'ilvG' 'ilvM' 'paaI'
 'yiaM' 'amiA' 'yjbF' 'aceB' 'paaD' 'hemF']","['atoB' 'yiaL' 'ompR' 'ihfB' 'proW' 'folA' 'rtcB' 'yadV' 'sgbU' 'csgE'
 'glcE' 'flhD' 'fimA' 'glcA' 'pspG' 'aceK' 'atoE' 'pspA' 'rseC' 'fimD'
 'sgbH' 'flhC' 'proX' 'paaH' 'paaG' 'atoD' 'paaZ' 'ompC' 'rseA' 'ilvA'
 'rtcA' 'rseD' 'rpoE' 'yjbG' 'pspB' 'glcG' 'yjbE' 'hipA' 'uspB' 'fimC'
 'fimI' 'ulaD' 'tyrP' 'ilvE' 'ibpB' 'ulaF' 'paaE' 'fimH' 'rseB' 'pspC'
 'adiA' 'ulaC' 'ulaA' 'rpoH' 'envZ' 'yjbH' 'ilvD' 'dcuD' 'yiaK' 'paaA'
 'lyxK' 'yiaN' 'paaK' 'pspE' 'fimG' 'cysH' 'paaJ' 'glcF' 'htrE' 'hpt'
 'cysI' 'fimF' 'plaR' 'gcd']","['paaB' 'proV' 'cysJ' 'yiaO' 'glcB' 'fimB' 'csgF' 'ulaE' 'csgD' 'hipB'
 'csgG' 'ompF' 'uspA' 'pspD' 'ulaB' 'gltA']",['paaF'],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis_genes,[],[],['glnL' 'ntrC'],['glcC' 'yfaE' 'trg' 'xylG' 'ptsG' 'nrdB' 'tufB'],"['mazG' 'bglB' 'xylR' 'glnA' 'cbpM' 'rpsO' 'cbpA' 'nrdA' 'mazE' 'recF'
 'gyrA' 'mazF' 'nanK' 'gltX' 'nanE' 'malG' 'gyrB' 'msrA' 'xylF' 'rimP'
 'malE' 'gadC' 'cspI' 'mtlA' 'aldB' 'yhcH' 'marR' 'pyrD' 'guaB' 'dnaN'
 'pdxA' 'malF' 'trmA' 'topA' 'gadB' 'fau' 'xylH' 'katE' 'marB' 'cspA'
 'deoC' 'crp' 'queA' 'hns' 'mtlD' 'rbfA' 'dnaA' 'deoA' 'nusA' 'pnp' 'flxA'
 'bglG' 'rsmA' 'hupB' 'fadB' 'truB' 'guaA' 'apaG' 'marA' 'deoD' 'infB']",['nanT' 'mtlR' 'deoB' 'apaH' 'bglF' 'nanA' 'hupA' 'proP' 'fadA' 'acnB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NsrR_genes,[],[],[],['norR' 'bdcA' 'grxD' 'tsgA' 'dsdC' 'thrS' 'mepH' 'infC'],"['tehA' 'bamE' 'wecC' 'rffC' 'wzyE' 'rffT' 'rffG' 'pheS' 'rffH' 'cdd'
 'rffM' 'pgpC' 'mhpT' 'pheT' 'ydbD' 'lrp' 'wecE' 'wzxE' 'wecB' 'dkgB'
 'rfe' 'rpmI' 'yeaE' 'tehB' 'tadA']",['wzzE' 'feaR' 'feaB'],['waaH'],[],[],[],[],[],[],[],[],[],[],[],[],[]
FlhDC_genes,[],[],[],"['ycgR' 'ppdA' 'ppdC' 'flgF' 'fliR' 'gltI' 'fliE' 'fliS' 'gltJ' 'fliI'
 'fliD' 'gltK' 'recC' 'fliT' 'flgB']","['fliG' 'gltL' 'fliQ' 'flhA' 'fliL' 'flgC' 'flgG' 'ygbK' 'mglB' 'flgH'
 'flgA' 'fliM' 'fliO' 'flgD' 'hydN' 'ppdB' 'pdeH' 'flgE' 'ygdB' 'flgN'
 'flgK' 'fliP' 'flhB' 'fliN' 'fliK' 'flgL' 'flgJ' 'hypF']",['flgI' 'flhE' 'flgM' 'fliJ' 'fliF' 'fliH' 'mdh'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NarL_genes,[],[],[],[],['hybB' 'hybC' 'torA' 'hybE' 'hybO' 'hybF' 'torC' 'hybD'],['hybG' 'hybA' 'torD'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and IHF_genes,[],[],[],['prmC' 'prfA' 'fnr' 'pstA' 'hemA' 'tdcA'],"['yeiL' 'ssuC' 'tdcB' 'dppA' 'tdcE' 'pstC' 'tdcD' 'tdcG' 'dppD' 'dppB'
 'sucB' 'sucC' 'dppC' 'pstS' 'tdcC' 'sucA' 'ssuA' 'ssuE' 'dppF' 'phoU'
 'pstB' 'gltD' 'sodA' 'sucD']",['tdcF' 'ssuB' 'gltB' 'ssuD' 'gltF'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and Fis_genes,[],[],[],['grcA' 'gadX' 'cyoB'],['lpd' 'rpsI' 'rplM' 'cyoA' 'cyoC' 'gadA' 'cyoE'],['cyoD' 'hlyE'],[],['ansB'],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and NsrR_genes,[],[],[],['aceF' 'aceE'],['rplT' 'ygbA' 'hmp'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and FlhDC_genes,[],[],[],[],[],['yecR'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and NarL_genes,[],[],[],['cydC' 'moeB' 'moeA' 'nikD' 'nikR' 'ompW' 'cydD'],"['ynfG' 'ynfH' 'dcuB' 'ynfF' 'dmsD' 'citX' 'nikE' 'dpiA' 'dcuA' 'nikC'
 'dpiB' 'nikB' 'aspA' 'citE' 'ynfE' 'frdD']",['dcuR' 'citC' 'citG' 'dcuS' 'frdC' 'citF' 'frdB' 'frdA'],['caiF' 'nikA'],[],[],[],[],[],[],[],[],[],[],[],[],[]
IHF and Fis_genes,[],['glnQ'],[],['dps' 'carA' 'carB'],['patA' 'osmE'],['dusB' 'acs' 'actP' 'sra' 'fis' 'osmY'],['yjcH'],[],[],[],[],[],[],[],[],[],[],[],[],[]
IHF and NsrR_genes,[],[],[],['hycI'],"['hycA' 'hycC' 'hycE' 'hypA' 'hycD' 'hycH' 'hycG' 'sufC' 'sufE' 'sufB'
 'hycF' 'sufS' 'sufD' 'sufA']",['hycB' 'ihfA'],['sodB'],[],[],[],[],[],[],[],[],[],[],[],[],[]
NarP and NarL_genes,[],[],[],[],['ydeP'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis and FlhDC_genes,[],[],[],['mglA'],['mglC'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis and NarL_genes,[],[],[],['ogt'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, NarP, and NarL_genes",[],[],['fdnH' 'fdnG'],['fdnI'],['ydhY'],['ydhU' 'ydhV' 'ydhW' 'ydhT' 'fdhF' 'ydhX'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarP, Fis, NsrR, and NarL_genes",[],[],['yeaR'],[],['yoaG'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, Fis, and NsrR_genes",[],[],['ndh'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, NarP, and NarL_genes",[],[],[],['norV'],['norW'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, and NarL_genes",[],[],[],['ubiC'],['ubiA' 'focA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, Fis, and NarL_genes",[],[],[],['nuoA' 'nuoJ' 'nuoB' 'nuoG' 'nuoK' 'pflB' 'nuoI' 'dmsC'],"['nuoL' 'dmsB' 'nuoH' 'nuoF' 'nuoE' 'nuoC' 'nuoM' 'narG' 'narJ' 'narH'
 'dmsA']",['nuoN' 'narI' 'narK'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, Fis, and NarL_genes",[],[],[],['fumB'],['adhE'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, NarP, FlhDC, and NarL_genes",[],[],[],['ccmH' 'napF'],"['ccmA' 'napC' 'napA' 'ccmF' 'napH' 'napG' 'ccmD' 'ccmG' 'napB' 'ccmC'
 'ccmB' 'napD' 'ccmE']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, Fis, and FlhDC_genes",[],[],[],['glpC'],['glpA' 'glpB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"IHF, NsrR, and FlhDC_genes",[],[],[],['fliA'],['tcyJ'],[],['fliZ'],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, NarP, Fis, and NarL_genes",[],[],[],['nirD'],[],['nirB' 'cysG'],['nirC'],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, NarP, NsrR, and NarL_genes",[],[],[],[],['ytfE' 'poxB'],['hcp' 'hcr'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, and NsrR_genes",[],[],[],[],['hypD' 'hypE' 'hypB' 'fhlA' 'hypC'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, and Fis_genes",[],[],[],[],['glpQ' 'glpT'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarP, Fis, and NarL_genes",[],[],[],[],[],[],['hyaF' 'hyaE' 'hyaC' 'hyaD'],['hyaA' 'hyaB'],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, NarP, Fis, NsrR, FlhDC, and NarL_genes",[],[],[],[],[],[],[],[],['nrfF'],['nrfE' 'nrfG'],[],[],[],[],['nrfD'],['nrfA'],[],['nrfC' 'nrfB'],[],[]
