,A,RpoE
hot_tale__hot_ale10_30c__1,-1.1914506052216256,0.4837509855000004
hot_tale__hot_ale10_30c__2,-1.5112984747425062,0.4250319005000005
hot_tale__hot_ale10_37c__1,-2.868432675260981,-0.02045314350000016
hot_tale__hot_ale10_37c__2,-2.801029136914936,0.029880823500000094
hot_tale__hot_ale10_44c__1,0.2381345802949049,1.4651262134999996
hot_tale__hot_ale10_44c__2,0.7076205406518852,1.6895113664999997
hot_tale__hot_ale16_30c__1,0.1777828216308089,0.5257951105000007
hot_tale__hot_ale16_30c__2,0.2583186343190422,0.566837897500001
hot_tale__hot_ale16_37c__1,-0.8446076118690752,0.323071413500001
hot_tale__hot_ale16_37c__2,-0.6613559408276549,0.2928073505000004
hot_tale__hot_ale16_44c__1,0.2553319971751005,1.1836845655
hot_tale__hot_ale16_44c__2,0.5567914743518538,1.3130090525
pdhr_ale__pdhR-13_51__1,-1.156743465948559,0.5055617105000003
pdhr_ale__pdhR-13_51__2,-0.9466921836953326,0.6543046864999997
pdhr_ale__pdhR-14_46__1,1.0895631153512384,0.9187497424999992
pdhr_ale__pdhR-14_46__2,0.7021236989695631,0.9000688555000007
pdhr_ale__pdhR-15_51__1,-0.70282018089817,0.7842089845000011
pdhr_ale__pdhR-15_51__2,-0.1009993699553803,0.9064251755000008
pdhr_ale__pdhR-16_49__1,1.5108044005499282,1.1825671465000005
pdhr_ale__pdhR-16_49__2,1.1441090769086022,1.3932466325000004
tcs__del_atoC_LiAcet__1,0.4743214950192914,0.8508692105000009
tcs__del_atoC_LiAcet__2,1.0949420349344872,0.9007693745000012
tcs__del_atoC_LiCl__1,0.9849392058893406,0.9956656714999994
tcs__del_atoC_LiCl__2,0.8862854993868784,1.0740678035000002
tcs__del_atoC_m9__1,0.4408678251026385,0.9601190095000014
tcs__del_atoC_m9__2,0.6074393940632921,0.9822619585000004
tcs__del_baeR_etoh__1,-0.4947385981114104,1.0810881105000014
tcs__del_baeR_etoh__2,-0.6489528530943548,1.0556117824999998
tcs__del_baeR_lb__1,0.3064888287510316,0.8435424124999997
tcs__del_baeR_lb__2,-0.245040495996843,0.8474939545000009
tcs__del_btsR_01xlb__1,1.7811228552693767,2.234671563500001
tcs__del_btsR_01xlb__2,1.9324198334127456,2.2313108235000008
tcs__del_btsR_lb__1,6.3099548695027226,1.3733040815000006
tcs__del_btsR_lb__2,6.013466848400955,1.4224507734999996
tcs__del_btsR_pyruvate__1,1.2805654110762164,2.071234780500001
tcs__del_btsR_pyruvate__2,1.404244788015817,2.0821921565
tcs__del_cpxR_etoh__1,1.0983470741698311,1.4058931675000004
tcs__del_cpxR_etoh__2,1.0492317876414403,1.3577390425000004
tcs__del_cpxR_lb__1,2.373952432998992,1.7266966025000006
tcs__del_cpxR_lb__2,3.104210983654326,1.6458687775000005
tcs__del_cusR_CuSO4__1,3.0969427616375502,0.5767844414999992
tcs__del_cusR_CuSO4__2,2.97151496270563,0.6614636565000005
tcs__del_cusR_lb__1,2.899869408082277,0.36982564550000063
tcs__del_cusR_lb__2,2.5822243371075952,0.4427733625000005
tcs__del_kdpE_01-kcl__1,6.026157248561491,2.2742852534999987
tcs__del_kdpE_01-kcl__2,6.194003342068015,2.356260543500001
tcs__del_kdpE_115-kcl__1,-0.950649759825206,0.8894144005000015
tcs__del_kdpE_115-kcl__2,-0.9791566380251396,1.0456325614999995
tcs__del_phoB_m9__1,0.4078228348387944,1.289015538500001
tcs__del_phoB_m9__2,0.4384433739996498,1.2094726605000012
tcs__del_phoB_m9p__1,14.648241537069577,2.3058214535
tcs__del_phoB_m9p__2,14.751630156238832,2.3610454035000004
tcs__del_rcsB_etoh__1,-1.8944421971713636,1.3671665465
tcs__del_rcsB_etoh__2,-2.277632794401528,1.4260069825000006
tcs__del_rcsB_lb__1,8.292535336300674,2.2785885335000007
tcs__del_rcsB_lb__2,8.045029488786986,2.2963955035000008
tcs__del_zraR_lb__1,5.404899233065654,0.5909169775000009
tcs__del_zraR_lb__2,5.68852668076844,0.8422148655000008
tcs__del_zraR_zncl2__1,9.361726309721542,2.3481113135000005
tcs__del_zraR_zncl2__2,9.233503131729128,2.2692314735
tcs__wt_01-kcl__1,3.118944568423611,2.1626685635000005
tcs__wt_01-kcl__2,2.862260179143303,2.0696544975
tcs__wt_01xlb__1,1.843176435639593,2.1740979934999998
tcs__wt_01xlb__2,1.6901787341430472,2.196734513500001
tcs__wt_115-kcl__1,-0.7466240441035958,1.0156497165000005
tcs__wt_115-kcl__2,-0.9561202084912804,1.0839075384999999
tcs__wt_CuSO4__1,1.6310199942156771,0.014398220500001281
tcs__wt_CuSO4__2,1.993810618356357,0.06382760450000191
tcs__wt_etoh__1,0.190316330961805,1.557957161500001
tcs__wt_etoh__2,1.146696229632116,1.6457592035000008
tcs__wt_lb__1,6.404012960456036,2.1099988725000003
tcs__wt_lb__2,6.394952117432516,2.086764841500001
tcs__wt_LiAcet__1,0.3748712842832793,1.0225867515000004
tcs__wt_LiAcet__2,0.2940295614418423,0.8976177075000003
tcs__wt_LiCl__1,-0.1370025401109194,0.9553373745000008
tcs__wt_LiCl__2,-0.1403953516048207,0.8763835435000011
tcs__wt_m9p__1,13.037537354813292,2.3211723435000007
tcs__wt_m9p__2,12.701546910349313,2.4673120834999995
tcs__wt_pyr__1,0.9137644205567952,2.0756030985
tcs__wt_pyr__2,1.5372079696962369,2.1154671465000003
tcs__wt_zncl2__1,9.411349534576235,2.2489510835
tcs__wt_zncl2__2,9.230600246872743,2.2917913735000006
ros_tale__0_0_0pq__1,-1.9961245524924789,-0.07672581149999935
ros_tale__0_0_0pq__2,-2.0161317013882742,-0.10035496049999804
ros_tale__0_0_250pq__1,-2.1427395563263048,0.7796541715000007
ros_tale__0_0_250pq__2,-1.8763700604734252,0.7583912324999993
ros_tale__1_mid_250pq__1,-0.5599888466387855,0.7519436885000008
ros_tale__1_mid_250pq__2,-0.4753701350138472,0.6943757285000007
ros_tale__1_0_0pq__3,-1.1496936141777667,0.2234354174999993
ros_tale__1_0_0pq__4,-1.4112423571194004,0.27320542750000065
ros_tale__1_0_250pq__1,-1.418838700780747,0.09067734350000034
ros_tale__1_0_250pq__2,-1.0910237111155698,0.1505567274999997
ros_tale__1_0_750pq__1,-0.929283985371478,0.3326567905000015
ros_tale__1_0_750pq__2,-2.6193335862242173,0.35219707450000115
ros_tale__1_1_0pq__1,-0.0847633181571075,0.6540830725000006
ros_tale__1_1_0pq__2,-0.2051012317218801,0.6977090864999997
ros_tale__1_1_250pq__1,-0.6702724756981968,0.4987140055000001
ros_tale__1_1_250pq__2,-1.290347991254064,0.3779141035000002
ros_tale__1_1_750pq__1,-1.930527970361814,0.28123912550000085
ros_tale__1_1_750pq__2,-1.5284814457802,0.32579718850000106
ros_tale__1_2_0pq__1,-0.1402878691944891,0.5845213535000013
ros_tale__1_2_0pq__2,0.0867879087402879,0.6214821355000009
ros_tale__1_2_250pq__1,-0.0986354012898166,0.5188417504999999
ros_tale__1_2_250pq__2,-0.7816588515439434,0.3122497274999993
ros_tale__1_2_750pq__1,-0.8125849937032105,0.25401167550000103
ros_tale__1_2_750pq__2,-0.8570743244707718,0.2072994184999999
ros_tale__1_3_0pq__1,-0.8864269044341859,0.8042032035000002
ros_tale__1_3_0pq__2,-0.4899677408380866,0.6538174965000003
ros_tale__1_3_250pq__1,0.3300456058820418,0.6267132885000013
ros_tale__1_3_250pq__2,0.3234600395206262,0.6411088285000002
ros_tale__1_3_250pq__3,0.0837431039380686,0.8494642855000016
ros_tale__1_3_250pq__4,-0.5494704132420134,0.6365831515
ros_tale__1_3_750pq__1,2.341869994020052,1.5999910585000006
ros_tale__1_3_750pq__2,2.499189738654982,1.5178100675000008
ros_tale__1_4_0pq__1,-1.378570557105783,0.4707032165000005
ros_tale__1_4_0pq__2,-1.1759651009254142,0.5093826655000004
ros_tale__1_4_250pq__1,-0.4933703154028786,0.6140786235000011
ros_tale__1_4_250pq__2,0.2715564083348805,1.4205306405000009
ros_tale__1_4_750pq__1,1.1623926254247032,1.3989905335000008
ros_tale__1_4_750pq__2,0.9362604382290216,1.3569770334999998
ros_tale__1_4_750pq__3,3.282505941065359,2.2237805635
ros_tale__1_4_750pq__4,2.386418151134676,2.6500101135000005
ros_tale__2_mid_250pq__1,-1.5108540059885924,0.8036897785000008
ros_tale__2_mid_250pq__2,-1.910941472059726,0.4817687245000002
ros_tale__2_0_0pq__1,-2.280160754488941,0.6680532315000001
ros_tale__2_0_0pq__2,-1.9374800269405217,0.6441627775000001
ros_tale__2_0_250pq__1,-2.189601457604554,-0.12533131449999946
ros_tale__2_0_250pq__2,-1.883832213750097,-0.027575340499999438
ros_tale__2_0_750pq__1,-0.963264077696724,0.6792540124999995
ros_tale__2_0_750pq__2,-1.913552053975528,0.7803901585000013
ros_tale__2_1_0pq__1,0.4685504339889544,0.5544688205000003
ros_tale__2_1_0pq__2,0.2202976403987223,0.4441527515000008
ros_tale__2_1_250pq__1,-1.0063265877585843,0.05569431149999904
ros_tale__2_1_250pq__2,-1.630104516804109,0.34768502250000033
ros_tale__2_1_750pq__1,-1.9493654416640391,0.3765467144999999
ros_tale__2_1_750pq__2,-1.7810035937237567,0.646618074500001
ros_tale__2_1_750pq__3,-1.3830621205816285,0.5658047934999999
ros_tale__2_2_0pq__1,-0.0090767650973319,0.3166597105000015
ros_tale__2_2_0pq__2,-0.4517394630692118,0.5517626945000007
ros_tale__2_2_250pq__1,-2.0743635823470696,-0.2413721695
ros_tale__2_2_250pq__2,-2.1605355265496677,0.01884051850000024
ros_tale__2_2_750pq__1,-1.369775645163838,0.07727692850000079
ros_tale__2_2_750pq__2,-0.2383324778995793,0.18707219150000046
ros_tale__2_3_0pq__1,0.3266741066106094,0.5659599765000003
ros_tale__2_3_0pq__2,-0.2015225133820907,0.4840522155000002
ros_tale__2_3_250pq__1,-0.9821248704292308,0.11460710149999898
ros_tale__2_3_250pq__2,-0.9966140062756824,0.0162804775000005
ros_tale__2_3_750pq__1,-1.2619806799302615,0.11723055250000057
ros_tale__2_3_750pq__2,-1.718538796947442,0.04592652250000029
ros_tale__3_0_0pq__1,-0.5674573727561308,0.2355779395000006
ros_tale__3_0_0pq__2,-0.960817091959825,0.013058005500000469
ros_tale__3_0_250pq__1,-0.3002120205780731,-0.11450547849999992
ros_tale__3_0_250pq__2,-0.4069081619909474,-0.09488752850000017
ros_tale__3_0_750pq__1,-2.4039115769236314,0.7847165675000003
ros_tale__3_0_750pq__2,-3.09718550082882,0.9678744755000004
ros_tale__3_1_0pq__1,1.5049119537773878,0.5796469665000004
ros_tale__3_1_0pq__2,1.5180102019731851,0.21998944649999966
ros_tale__3_1_250pq__1,0.3074753118486542,-0.02886171249999947
ros_tale__3_1_250pq__2,0.3489177694438372,-0.16965170749999992
ros_tale__3_1_750pq__1,0.6861859616672521,0.03768147050000081
ros_tale__3_1_750pq__2,0.4672167890895256,-0.11594749849999975
ros_tale__3_2_0pq__1,0.4424830639683969,0.6531320264999998
ros_tale__3_2_0pq__2,0.222470205528811,0.6954090075000003
ros_tale__3_2_0pq__3,0.3234929036005662,0.8037071495000009
ros_tale__3_2_0pq__4,0.3680742180402083,0.8952290344999998
ros_tale__3_2_250pq__1,7.292142998328503,3.0258170735000007
ros_tale__3_2_250pq__2,5.831980325404918,2.2710710334999997
ros_tale__3_2_750pq__1,0.9089326744954548,0.4375880595000013
ros_tale__3_2_750pq__2,3.980491076895522,1.2703757555
ros_tale__3_3_0pq__1,-1.7542589324146862,0.4445546955000008
ros_tale__3_3_0pq__2,-2.2353584928197923,0.3382565865
ros_tale__3_3_0pq__3,-1.2459343145806945,0.4599475285000008
ros_tale__3_3_0pq__4,-2.029251047228619,0.3939907335000008
ros_tale__3_3_250pq__1,-0.2101440173129229,0.7314190635000006
ros_tale__3_3_250pq__2,0.3580870867431345,0.8531680405000017
ros_tale__3_3_750pq__1,0.1162314342663351,0.9396756825000008
ros_tale__3_3_750pq__2,-0.8644420265692194,0.7222414835000013
ros_tale__3_4_0pq__1,-0.6083598294078315,0.7741435855000011
ros_tale__3_4_0pq__2,-0.9718632973518544,0.5938545074999997
ros_tale__3_4_250pq__1,0.2409905463046043,0.9985470335000012
ros_tale__3_4_250pq__2,0.4136082233343005,0.9173875445000004
ros_tale__3_4_750pq__1,0.4470824210215113,1.4532943185000011
ros_tale__3_4_750pq__2,0.9410525618863448,1.5103774135000003
pcoli__atASMT_325G__1,0.0494726757279745,0.8799562645000005
pcoli__atASMT_325G__2,0.0592155391528655,0.9129762684999996
pcoli__bpTDC__1,-2.2239945215949586,0.2334860635000009
pcoli__bpTDC__2,-2.069073725787027,0.1775614885000003
pcoli__BRCA__1,-2.3122056990161663,0.1719767885000003
pcoli__BRCA__2,-2.5563721441855245,0.14248909350000005
pcoli__BRCActrl__1,-2.58474424485391,0.30674262850000034
pcoli__BRCActrl__2,-2.9920137582885955,0.30134126350000123
pcoli__BRCAswap__1,-0.7654224123408979,0.7653940324999997
pcoli__BRCAswap__2,-0.6216822139693682,0.8164796105000001
pcoli__btAANAT__1,0.2131910841286017,0.7860048914999993
pcoli__btAANAT__2,0.3257202256432979,1.0116900945000005
pcoli__btASMT__1,5.974282888635829e-06,0.6268810514999998
pcoli__btASMT__2,-0.0243564591433684,0.6462990415000007
pcoli__CC1__1,1.8955554372424428,1.4464514885000008
pcoli__CC1__2,2.468555609590636,1.6380814105000001
pcoli__ccCOMT__1,-0.4594540159485587,0.6434436925
pcoli__ccCOMT__2,-0.4444716234291581,0.5947059945000001
pcoli__ckDDC__1,1.015735000933398,1.2375583105000008
pcoli__ckDDC__2,0.7459617826673696,1.1270151424999997
pcoli__CNTF_belt__1,-0.9939150430675238,0.5732352135000003
pcoli__CNTF_belt__2,-0.3330283675185972,0.6685182165000008
pcoli__cobPNMT__1,-0.3663543268678023,0.7754993465000002
pcoli__cobPNMT__2,-0.1165201670000147,0.7790516664999991
pcoli__cvPhhB__1,-0.1395629223394752,0.7805718785
pcoli__cvPhhB__2,-0.3255126058434976,0.8784239295000003
pcoli__ggAANAT__1,-1.4080819161415163,0.3152851114999997
pcoli__ggAANAT__2,-1.5214429275782066,0.2880762964999999
pcoli__ggTPH__1,0.4234572366590962,0.9609072775000004
pcoli__ggTPH__2,-0.2665471226860489,0.8432343625000005
pcoli__hsAANAT__1,2.835026248848789,2.1252955234999997
pcoli__hsAANAT__2,3.1472879455510947,2.1288363935000003
pcoli__hsASMT__1,-1.4111162416286538,0.6314482645000012
pcoli__hsASMT__2,-1.5422768086065983,0.5562731675000006
pcoli__hsPNMT_mb__1,-0.3433512160059502,0.6368259434999999
pcoli__hsPNMT_mb__2,-0.3972384013870247,0.6538329414999993
pcoli__hsTPH__1,-1.6278984943991035,0.2594584295000004
pcoli__hsTPH__2,-2.001328996373469,0.3458815225000009
pcoli__hsTPH_E2K__1,0.6682785237869067,1.0806142255000015
pcoli__hsTPH_E2K__2,0.6657445117436079,1.062828123500001
pcoli__hsTPH_E2K_N91I_P99C__1,-1.0195565637154895,0.4126518165000004
pcoli__hsTPH_E2K_N91I_P99C__2,-1.7740926370359755,0.2407421584999998
pcoli__hsTPH_N158trunc__1,-0.4399326510043779,0.8633539555000009
pcoli__hsTPH_N158trunc__2,-0.3331766344303163,0.8055798625000001
pcoli__hsTPH_N174trunc__1,0.387790223780251,0.9181100905000008
pcoli__hsTPH_N174trunc__2,-0.3059655087980312,1.0178847695000002
pcoli__hsTPH_Ntermtrunc__1,-1.8157965872989077,0.7913212134999998
pcoli__hsTPH_Ntermtrunc__2,-1.171853941058761,0.9083301085000012
pcoli__hsTPH1__1,0.9274336920063876,1.2326859255000002
pcoli__hsTPH1__2,0.9866186836168742,1.2423181495000009
pcoli__MBP__1,-2.311171558007476,-0.018172032499999883
pcoli__MBP__2,-0.983716908398983,0.3240213445000002
pcoli__msCOMT__1,-2.39674985043622,-0.026252977499999552
pcoli__msCOMT__2,-2.471517647954062,0.058343496500000036
pcoli__ocAANAT__1,-0.9555297916707178,0.3800871355000002
pcoli__ocAANAT__2,-0.5440391755895194,0.35724571250000103
pcoli__osTDC_K374H__1,-0.7379850089537494,0.8758332945000014
pcoli__osTDC_K374H__2,-0.9754872483327764,0.9691103124999998
pcoli__osTDC_K374L__1,-2.733617700350003,0.03491778050000072
pcoli__osTDC_K374L__2,-2.443102194905387,0.042917872500000336
pcoli__osTDC_K374Q__1,-0.1013602755449827,0.8577268945000007
pcoli__osTDC_K374Q__2,-0.0378018361152819,0.7914610525000008
pcoli__osTDC_L360V__1,-2.0556253655446683,0.4589699445000015
pcoli__osTDC_L360V__2,-2.2695810490877744,0.36190657750000105
pcoli__pmTPH__1,-1.651947422360695,-0.1511541654999995
pcoli__pmTPH__2,-2.2777348552897565,-0.2716734004999992
pcoli__RFC__1,-1.3947552134314751,0.4492570735000001
pcoli__RFC__2,-1.8824159830395069,0.38165971450000136
pcoli__RFCctrl__1,2.398285428593009,1.9663275475000008
pcoli__RFCctrl__2,2.584266389272352,2.1568403435000008
pcoli__RFCnopause__1,2.7624011037077936,2.157695543500001
pcoli__RFCnopause__2,2.26290085801635,1.9780963775
pcoli__RFCpluspause__1,1.411560244191717,1.5203561215000008
pcoli__RFCpluspause__2,1.1781896124358917,1.5854017774999996
pcoli__rnCOMT_sol__1,2.2921420683935723,2.0070026545000013
pcoli__rnCOMT_sol__2,2.222141898600688,1.8876692835000008
pcoli__rnPNMT__1,-2.6379096324596896,-0.0257046824999998
pcoli__rnPNMT__2,-2.7663423499773034,-0.17108561249999976
pcoli__rnTDC__1,-1.9915197598101133,0.26561342649999986
pcoli__rnTDC__2,-1.914252069456283,0.2612667025000004
pcoli__rnTDC_trunc__1,-2.2119148838789613,0.4031891974999997
pcoli__rnTDC_trunc__2,-2.4592955744071903,0.2928075425000003
pcoli__saCOMT_T2A__1,-0.7963116563440265,0.5255081335000007
pcoli__saCOMT_T2A__2,-0.9294677830324743,0.4484695045000002
pcoli__sfCOMT__1,-1.5744577467264846,0.1585486464999999
pcoli__sfCOMT__2,-1.945087954281496,0.12820344950000084
pcoli__sgAANAT_D63G__1,-0.2348194623180584,0.7278241365000007
pcoli__sgAANAT_D63G__2,-0.0193731288419062,0.7039546155000007
pcoli__ssDDC__1,-0.9906875807768516,0.5933067044999998
pcoli__ssDDC__2,-1.5703465375114134,0.5447491225000007
pcoli__TP53B__1,0.1583618233704123,1.0627321075000005
pcoli__TP53B__2,-0.039015179905359,1.0404495045000015
pcoli__WT__1,-0.3764159924846767,1.1583613725
pcoli__WT__2,-0.2424345611422237,1.2256709965
cck__glu_ale4__1,-1.471585822924687,-0.1961163534999999
cck__glu_ale4__2,-0.7540181501886087,-0.24154813449999946
cck__cck_ale1__1,-0.3502572640793157,-0.17192426250000106
cck__cck_ale1__2,-0.1015543286611365,-0.20354279049999932
cck__cck_ale2__1,-1.009398179308386,-0.21540248350000105
cck__cck_ale2__2,-0.3635947028657347,-0.2240433274999996
cck_pgi__gmos_delpgi__1,2.6458995016922766,1.3374477354999996
cck_pgi__gmos_delpgi__2,0.8371134393899311,1.0725555155000013
cck_pgi__pgi_ale1__1,-0.849200894801355,-0.04173033449999952
cck_pgi__pgi_ale1__2,0.0566898961701052,0.22547276550000106
cck_pgi__pgi_ale2__2,0.7424100252802862,0.6012927525000009
cck_pgi__pgi_ale3__1,-0.8042029027381532,-0.08337351149999961
cck_pgi__pgi_ale3__2,0.6580809996380009,0.17899029550000026
cck_pgi__pgi_ale4__1,0.6020817574158095,0.3597390405000009
cck_pgi__pgi_ale4__2,2.2017987682526243,0.09608940550000078
cck_pgi__pgi_ale4__3,1.8683225815610047,0.11125369350000014
cck_pgi__pgi_ale5__1,-1.5632810906482744,-0.013232780499999208
cck_pgi__pgi_ale5__2,-0.5719881626527713,-0.2074892065
cck_pgi__pgi_ale6__1,0.3311802979041332,0.3182075685000001
cck_pgi__pgi_ale6__2,-0.3494198710425588,-0.13840388949999927
cck_pgi__pgi_ale7__1,1.5951767207730654,0.6571709495000011
cck_pgi__pgi_ale7__2,2.7688520395166387,0.5011587285000001
cck_pgi__pgi_ale8__1,-2.130720589278136,-0.5225670844999994
cck_pgi__pgi_ale8__2,-0.8963473004660802,-0.6813834204999996
cck_sdh__gmos_delsdhCB__1,3.3015672943571017,1.3963445575000009
cck_sdh__gmos_delsdhCB__2,1.855232715357249,1.1394749095000003
cck_sdh__sdh_ale1__1,0.6535558815987002,0.4645566205000016
cck_sdh__sdh_ale1__2,0.763383570799749,0.35213875850000065
cck_sdh__sdh_ale2__1,0.58042314741478,0.2093530114999993
cck_sdh__sdh_ale3__2,0.8824923774334056,0.3029778835000005
cck_sdh__sdh_ale3__1,0.4911262973194871,0.2550947215000008
cck_sdh__sdh_ale3__3,0.3510741121138554,0.2910906275000009
cck_pts__gmos_delptsHIcrr__2,-0.8024252124461494,0.5239569355000011
cck_pts__gmos_delptsHIcrr__1,-0.5298276904446769,0.3743072395000002
cck_pts__pts_ale1__2,-1.1601752068651046,-0.02928591249999979
cck_pts__pts_ale1__1,-1.8855908027326247,-0.1022123334999998
cck_pts__pts_ale2__2,0.6545019153873994,-0.24611463749999984
cck_pts__pts_ale2__1,0.361192874765381,-0.1525498014999993
cck_pts__pts_ale3__2,-1.7847655372842472,-1.5045065694999993
cck_pts__pts_ale3__1,-1.9024746557200052,-1.3116153025
cck_pts__pts_ale4__2,-0.3116962707006319,-0.484495098500001
cck_pts__pts_ale4__1,-1.030547227165415,-0.5199234794999992
cck_gnd__gmos_delgnd__1,2.551905789697065,1.048119250500001
cck_gnd__gmos_delgnd__2,4.225380032505471,1.951922789500001
cck_gnd__gnd_ale1__1,0.2642119032260408,-0.04976231749999993
cck_gnd__gnd_ale1__2,0.3539309402359884,-0.2244499754999998
cck_gnd__gnd_ale2__1,-0.3068980174392473,-0.41529821249999976
cck_gnd__gnd_ale2__2,0.0663900563297184,-0.13701922549999954
cck_gnd__gnd_ale3__1,0.2779356640136536,-0.04866371649999923
cck_gnd__gnd_ale3__2,0.3963541904705661,-0.15873915850000042
cck_tpiA__gmos_deltpiA__1,-1.660423948675995,0.02676291450000079
cck_tpiA__gmos_deltpiA__2,-0.6410172729385628,0.5626627155000001
cck_tpiA__tpiA_ale1__1,-0.0017849885697416,-0.14146474449999946
cck_tpiA__tpiA_ale1__2,-0.248776200285704,-0.2035490894999992
cck_tpiA__tpiA_ale2__1,-0.6158764372927282,-0.009551445499999645
cck_tpiA__tpiA_ale2__2,-0.7420992584932301,-0.032192620499999165
cck_tpiA__tpiA_ale3__1,0.4959675996412493,0.5574256374999997
cck_tpiA__tpiA_ale3__2,-0.0459331932783305,0.5131667305000001
cck_tpiA__tpiA_ale4__1,-1.8980105712233255,-0.3853658534999997
cck_tpiA__tpiA_ale4__2,-1.2832188456776052,-0.5009535524999995
acid_tale__acid_ale1_pH7__1,-1.6933135846937228,-0.19486961349999987
acid_tale__acid_ale1_pH7__2,-1.7343380533982842,-0.21454525249999976
acid_tale__acid_ale1_pH5__1,-0.1178925181817241,0.9556843105000006
acid_tale__acid_ale1_pH5__2,0.1290556856536162,1.000539829500001
acid_tale__acid_ale2_pH7__1,-2.052239423423356,-0.4453102424999997
acid_tale__acid_ale2_pH7__2,-1.749146338254249,-0.4452538285000003
acid_tale__acid_ale2_pH5__1,0.2874022700442737,0.053973061499999815
acid_tale__acid_ale2_pH5__2,-1.8217234095324224,0.006291031499999988
acid_tale__low_Mg_ale_pH7__1,-0.8818300336745308,0.1511961424999999
acid_tale__low_Mg_ale_pH7__2,-1.2036859050585818,0.0891775775000001
acid_tale__low_Mg_ale_pH5__1,-0.2735789652538496,0.5117547005000009
acid_tale__low_Mg_ale_pH5__2,-0.623029088242701,0.34747683850000044
acid_tale__MES_ale_pH7__1,-1.534292313166754,-0.0923584894999987
acid_tale__MES_ale_pH7__2,-1.644372752420924,-0.1187014624999998
acid_tale__MES_ale_pH5__1,-0.3510640337175633,0.5460369635000006
acid_tale__MES_ale_pH5__2,0.7039552844263258,1.1965855825000011
acid_tale__gmos_pH7__1,-1.811745794179758,-0.15661441850000024
acid_tale__gmos_pH7__2,-1.600655910128118,-0.14706372949999924
acid_tale__gmos_pH5__1,-0.2313500400153011,0.4868305715000005
acid_tale__gmos_pH5__2,-0.0680958618896957,0.6157113104999999
adnB__wt_adn__1,3.743519951252349,1.9883293455000004
adnB__wt_adn__2,3.001848101052764,1.5722607674999995
adnB__delydhB_adn__1,5.530243434807173,1.9746975385000007
adnB__delydhB_adn__2,3.6167432860004345,1.8431908805000001
ytf2__wt_glc__1,0.8732870771963959,1.120957394500001
ytf2__wt_glc__2,0.8481958368576933,1.0416570825000004
ytf2__ybcM_glc__1,0.1031838816249119,1.0843837145000013
ytf2__ybcM_glc__2,-0.0904842021307293,1.1138498584999998
ytf2__ydhB_glc__1,1.1130216704476823,0.8971550444999998
ytf2__ydhB_glc__2,1.0981517274111234,0.9232225465
ytf2__yfeC_glc__1,1.0952176687271156,0.8688279565000006
ytf2__yfeC_glc__2,0.8642272927587963,0.9057806194999998
ytf2__yciT_glc__1,1.721370811680539,1.0955398135000003
ytf2__yciT_glc__2,1.4454145751359195,1.0575716625000011
ytf2__ydiZ_glc__1,0.4534428875936587,0.7689234625000001
ytf2__ydiZ_glc__2,0.9390942526873328,0.8241208895000014
ytf2__ynfL_glc__1,1.065348567442272,1.0429750175
ytf2__ynfL_glc__2,1.040637688008533,1.0342751605
ytf3__wt_glc2__1,0.1355930482466203,0.6735942415
ytf3__wt_glc2__2,-0.1577245259796666,0.6661150775000007
ytf3__wt_pH7_lactate__1,-0.0923118929263504,0.7993760045000009
ytf3__wt_pH7_lactate__2,0.4240246615779843,0.8343448425000002
ytf3__wt_pH55_lactate__1,0.6069039519955381,0.9038952745000001
ytf3__wt_pH55_lactate__2,0.1841865186194684,0.9160787614999996
ytf3__wt_pH55_HCl__1,1.627124481553294,1.2839155635000008
ytf3__wt_pH55_HCl__2,1.4694989953745132,1.288980371500001
ytf3__dyieP_pH7__1,-0.0438115214366477,0.6910232764999993
ytf3__dyieP_pH7__2,0.0707722895043135,0.6881478125000005
ytf3__dyieP_pH55__1,0.5725722720227522,0.7658097164999997
ytf3__dyieP_pH55__2,0.4833789350892836,0.8159797855000015
minicoli__aldA_f1c2__1,7.108486354549504,1.2974983903622608
minicoli__aldA_minE__1,7.690971234890743,1.307813627227981
minicoli__mg1655_glc__1,3.1618516858009658,1.154561947907636
minicoli__mg1655_glc__2,2.5699232360084863,1.0285074068666729
minicoli__minE_cyt__1,12.396637272908192,2.9906101865153967
minicoli__minE_cyt__2,11.63435880181124,2.8176703468051136
minicoli__minE_fruc__1,7.439056384176704,1.7874130561905162
minicoli__minE_fruc__2,7.4651945523477075,1.8702525087516049
minicoli__minE_glc__1,8.622534086143492,2.231703244238336
minicoli__minE_glc__2,8.834698364936216,2.216519131554005
minicoli__minE_glyc__1,8.26502391200649,2.6179775021367693
minicoli__minE_glyc__2,6.192532622299533,1.8564312751367533
minicoli__minE_Fe_starve__1,9.136409315112742,2.8011866479522203
minicoli__minE_Fe_starve__2,8.834377584348552,2.6678576289557756
minicoli__minE_LB__1,6.82113314618273,0.9352724656504988
minicoli__minE_LB__2,6.462264865070655,0.7715812408653537
minicoli__minE_N_starve__1,10.213056274327082,2.562095058094588
minicoli__minE_N_starve__2,9.853454371239092,2.536494523133904
minicoli__minE_osm__1,10.216206467166312,2.946128742739857
minicoli__minE_osm__2,10.066402681620346,2.9013015270366065
minicoli__minE_ph5__1,9.39927377666829,2.722586880038536
minicoli__minE_ph5__2,9.524189291053114,2.606558660295596
minicoli__minE-pyr__1,11.609519256859476,3.5553693993915907
minicoli__minE-pyr__2,8.729683295665174,2.4719394681701288
