,A,ihfB,IclR,Crp,ArcA,Cra
ecoli_00289,-3.4204128513,-0.316502855,-0.8492566695,0.44647993300000005,-0.21489506600000002,-0.21470511750000001
ecoli_00290,-3.2839196264,-0.027274305000000002,-0.9878380655000001,0.618285233,-0.033263391,-0.3306261005
ecoli_00291,-3.1320853071,0.21852216500000002,-0.6421948565000001,0.46214110300000005,0.428926898,0.0790396755
ecoli_00292,-3.4943995653,0.089544445,-0.8391899415,0.518639853,0.450352065,-0.0734280155
ecoli_00293,-3.1429597022,0.25115724500000003,-1.1181364905,0.47472340300000004,0.6083629190000001,0.0353346505
ecoli_00294,-2.6540238307,0.231592915,-1.1065991995,0.429799533,0.553352198,-0.0018049525
ecoli_00295,-0.44975309480000003,-0.39827128500000003,-1.3920419835,0.026469302,-0.163675489,-0.6794247415
ecoli_00296,-0.3985562837,-0.361897055,-1.3780014895,0.09906102300000001,-0.11664080600000001,-0.6278564055
ecoli_00297,-2.9345720346,0.234477855,-0.9525424995,0.49321258300000004,0.5165691680000001,-0.0891983695
ecoli_00298,-3.1248609332,0.152283425,-0.8759082535,0.508607923,0.559982902,-0.0803739825
ecoli_00299,-3.3070714532,-0.068099535,-0.6328557565,0.38566819300000005,0.13690308,-0.2769369845
ecoli_00300,-3.3854484726000003,-0.036035855000000006,-0.7904442525,0.362990173,0.13527434200000002,-0.2938275845
ecoli_00301,-4.2480609182,-0.18176504500000001,-0.8346859955,0.36842613300000004,0.32555621300000004,-0.3001390625
ecoli_00302,-5.2028042859,0.269205825,-0.9095894665,0.736125773,0.554928426,-0.4458674305
ecoli_00303,-0.7106078788,0.148042285,-0.7007224125,0.553279673,0.6222112750000001,-0.3317039425
ecoli_00304,-0.1861773851,-0.250908275,-0.9080511045,0.42430167300000005,0.385758567,-0.2140393105
ecoli_00305,-1.054436732,0.48513176500000005,-1.2278892035,0.904530523,0.21714596200000003,-0.3731903915
ecoli_00306,-0.8202347154,0.266281765,-1.3341666385,0.929254393,0.31143739,-0.39414975150000003
ecoli_00307,-1.2297114548,0.38202392500000004,-1.3959419355,0.9289372330000001,0.522454143,-0.3932079115
ecoli_00308,-1.2533977117,0.421074335,-1.0669708365,0.9358953230000001,0.48432147600000003,-0.2942019615
ecoli_00309,-2.1663303564,0.636740065,-1.1498608455000001,0.8647486830000001,0.7122535630000001,0.2206331685
ecoli_00310,-2.3005595363999998,0.691051775,-1.0526092505,0.829767083,0.651048905,0.1118040455
ecoli_00311,-5.4447838878,0.695164695,-0.7851558645000001,1.000233243,1.115899716,-0.048174719500000004
ecoli_00312,-4.6954746126,0.971904815,-0.5329830375,0.9954071830000001,0.5338657950000001,-0.3402880525
ecoli_00313,-0.7432458915,0.045415855000000005,-0.6692865605,0.503242803,0.41800140300000005,-0.3092731875
ecoli_00314,-0.6191161045,0.152257115,-0.5177845095,0.5733612730000001,0.41796379,-0.17641565350000002
ecoli_00315,-5.0618954048,0.5501011250000001,-1.0690920985,0.688985203,0.990161956,-0.06474065650000001
ecoli_00316,-4.570243184,0.532344675,-1.2404115165,0.689163233,0.9831297560000001,-0.1520650225
ecoli_00317,-4.2426305187,0.626683035,-1.0386657805,0.566404903,0.8927740160000001,-0.2111487195
ecoli_00318,-4.2942916403,0.596736845,-1.1759956675,0.587592463,0.9872195560000001,-0.058635081500000005
ecoli_00319,-5.6646278639,-0.15358316500000002,-0.8349534855,0.10847917900000001,0.07436142200000001,-0.0896427895
ecoli_00320,-5.5114746325,-0.036589665,-0.6538082055000001,0.14360144,0.095882301,-0.0698728435
ecoli_00321,-3.4762011177,0.775029505,-0.8252813765,1.042582673,0.8589243360000001,-0.6007593125
ecoli_00322,-3.9779103984,0.8413603550000001,-0.6687982755,1.027989663,0.844631216,-0.5026456095
ecoli_00323,-3.5992999098,-0.48556983000000004,-1.0118133685,0.09382866100000001,-0.146201738,-0.1736526655
ecoli_00324,-2.9637347493,-0.46299467600000005,-0.9657658505000001,0.13043923,-0.07992882,-0.1066645425
ecoli_00325,-2.5390543382,-0.5230424,-1.1057754165,0.057576022000000004,-0.058308609000000004,-0.1139529145
ecoli_00326,-2.0512938907,0.050135135000000004,-0.8058201985000001,0.46187418300000005,0.511779267,0.0174592985
ecoli_00327,-4.4251430782,0.5308955750000001,-0.3402907905,0.7723290730000001,0.48734367500000003,0.4358023165
ecoli_00328,-3.5594432515000003,0.239963105,-0.3000450455,0.495795953,0.55045278,0.1606344035
ecoli_00329,-4.4328162194,0.321393215,-0.3296303225,0.621328373,0.42652437200000004,0.3501225765
ecoli_00330,-4.1045411244,0.175331545,-0.47293722050000003,0.486348433,0.41923975900000005,0.3245514705
ecoli_00331,-3.5224164983,-0.012998075000000001,-0.48094264950000004,0.13801763,-0.47258526700000003,0.6820349205
ecoli_00332,-3.7470385142,-0.17918820500000002,-0.7852454735000001,0.15520324300000002,-0.319391246,0.6488653885
ecoli_00333,-3.5284730181,0.11520936500000001,-0.6443495025,0.211227453,-0.407849047,0.6121383695
ecoli_00334,-3.3451059338,-0.10849309500000001,-0.4405838185,0.156206473,-0.36088363100000004,0.6900592575000001
ecoli_00335,-4.2045117225,-0.712682895,-1.3088692995,-0.23326590800000002,-0.423750187,-0.2568402815
ecoli_00336,-4.4290512069,-0.45515782,-1.1226058025,-0.08594182800000001,-0.580132675,-0.1528743355
ecoli_00337,-4.3060714905,-0.19995716500000002,-1.0676757815,0.027939159,-0.432093592,0.3295441655
ecoli_00338,-4.9049885545,-0.057134725000000004,-0.9951042415,0.095125363,-0.32869141,0.39825510550000004
ecoli_00339,-4.1415844874,-0.6934130190000001,-1.2069197195,-0.186683067,-0.75174328,-0.31673114350000003
ecoli_00340,-4.1354275223,-0.61577951,-1.1541648495,-0.08065952300000001,-0.8265227650000001,0.0385580375
ecoli_00341,-3.9118034818,-0.8395102720000001,-1.1261364545,-0.32169368600000003,-1.194452202,-0.34107716450000003
ecoli_00342,-4.0876008314,-0.70593072,-1.2448169575,-0.22926116100000002,-0.979012392,-0.2926749605
ecoli_00343,-2.3682060305,-0.6174351720000001,-1.2622851245,-0.29073972200000003,-0.669338697,0.3667620935
ecoli_00344,-2.519407953,-0.7454431260000001,-1.2360727965,-0.328630297,-0.671754205,0.2693497675
ecoli_00345,-3.1240667658,-0.553778804,-0.9268340945,-0.103214605,-0.809541689,0.3920265375
ecoli_00346,-2.7460657969,-0.39342944500000004,-0.9704761445000001,-0.05797147800000001,-0.808753508,0.37092413350000003
ecoli_00347,-0.7501756374,-0.242068375,-0.8451015575,0.20789728300000002,0.15738168700000002,-0.1015453585
ecoli_00348,-0.8471363995000001,-0.145811075,-1.0168976775,0.288214413,0.158383399,-0.3156219655
ecoli_00349,-2.8296434655000002,-0.22252184500000002,-0.8950893095,0.16856253300000001,0.019257945000000002,-0.0694856845
ecoli_00350,-3.6630070592,-0.290125915,-0.7898300025,0.144982372,0.151773498,-0.0329812155
ecoli_00351,-3.6334012664,0.818727175,-0.1772175305,0.495849313,1.017115486,0.0900326495
ecoli_00352,-4.3079353856000004,-0.43698767,-0.5883987865,0.08223337900000001,0.043576312000000006,0.0908492365
ecoli_00353,-1.8340281029,-0.23280757500000002,-0.7043011995,0.260077643,0.044739098000000005,0.2280290295
ecoli_00354,-2.5491726163,-0.44035611500000005,-0.7763867845,0.110092349,0.057732437000000005,0.045015701500000005
ecoli_00355,4.2039803786,0.48633563500000004,-0.6129763355,0.946417433,0.7317756190000001,0.06744731250000001
ecoli_00356,3.4980790901,0.469224085,-0.6130994015,0.980365153,0.699000876,0.0447984965
ecoli_00357,2.7583830639,0.310422755,-0.35403250950000004,0.9986914830000001,0.7554666760000001,0.1602298815
ecoli_00358,2.9656799542,0.406436905,-0.5574686775000001,0.9749593430000001,0.7990900860000001,0.1413458675
ecoli_00359,4.0814985695,0.107600365,-0.5340128505,0.830338573,0.852278316,0.1241862345
ecoli_00360,3.9892305137,0.14424013500000002,-0.5503003615000001,0.926503413,0.908308306,0.1773132215
ecoli_00361,2.1050982793,0.21443858500000001,-0.47799481850000003,0.8096897230000001,1.097423036,0.3188783845
ecoli_00362,1.3178056037,0.256181475,-0.4268727195,0.9991721830000001,1.1680522660000001,0.3431820045
ecoli_00363,-3.0988923653000002,-0.7748466310000001,-0.5006947955000001,-0.219087253,0.38832677600000004,-0.3554692465
ecoli_00364,-3.1402825381,-0.64266658,-0.2282700325,0.06872793,0.5281267030000001,-0.2348982135
ecoli_00365,-7.9663122045,-1.939577305,0.1793513365,0.181883243,1.148398166,-0.8119926805000001
ecoli_00366,-5.627990852,-2.241790295,0.1898705015,0.46045822300000006,0.960487886,-0.8293008375
ecoli_00367,-10.6909511526,-1.209246395,-0.06534619950000001,-1.466715649,-0.9133811220000001,-1.3383975505
ecoli_00368,-10.5230849899,-1.408883126,-0.2195039175,-1.564214307,-0.9972484690000001,-1.2419825195
ecoli_00369,-5.7362513062,-0.692410551,0.1114564505,0.10006032100000001,0.49373369300000003,-0.5594952585
ecoli_00370,-3.8467037121,-0.760633267,-0.2707116985,-0.24440689100000001,0.239644822,-0.3955920685
ecoli_00371,-6.843588084,-2.122024952,0.0117198285,-0.15585906600000002,0.750131416,-1.0346190905
ecoli_00372,-6.8971856706,-1.985576121,0.1646302345,0.12222331400000001,1.117783896,-0.8550190215
ecoli_00373,-10.4401839756,-1.809309373,-0.3812039045,-2.568928611,-1.343260479,-1.9034436515
ecoli_00374,-9.9651480968,-1.769452582,-0.3969851635,-2.37205329,-1.375806483,-1.8338377315
ecoli_00375,-1.3726869823,-0.654139134,0.2716225935,-0.13952741600000002,0.42521249800000005,-0.4139257005
ecoli_00376,-1.9365663702,-0.673502463,0.0072975095,-0.121563182,0.202579652,-0.3658489225
ecoli_00377,-11.613327232,-1.495545031,0.2193299585,-1.138543574,-0.996780494,-1.1970739355
ecoli_00378,-11.8856593104,-1.3725593790000001,0.0473860245,-1.125744815,-0.869100763,-1.1370689815
ecoli_00379,-11.3213584811,-1.642703878,0.7730391455000001,-0.616348749,-0.76746688,-1.0500158225
ecoli_00380,-11.4147663624,-1.608883975,0.6596794395000001,-0.651084973,-0.6975454830000001,-1.1212806755
ecoli_00381,-2.5485623163,-0.7174840370000001,-0.0250605855,-0.424559634,0.322745916,-0.1439478705
ecoli_00382,-2.5700572688000003,-0.795013022,-0.3377009695,-0.35219075800000005,0.32773048800000004,-0.36378928450000003
ecoli_00383,-8.1944017787,-2.385835026,0.4505585025,0.17718560300000002,-0.031158746,-0.9479018825000001
ecoli_00384,-8.513082152700001,-2.377511802,0.4724379265,0.253641923,-0.000146966,-0.8289428295
ecoli_00385,-9.4111726632,-1.499025855,0.07126647650000001,-0.8382274850000001,-0.82586124,-0.9917317395
ecoli_00386,-9.8060176359,-1.429627373,0.0298107715,-0.903455694,-0.816201806,-1.0507998015
ecoli_00387,-1.6434806597,-0.797538743,0.14300276750000002,-0.296102011,0.259412766,-0.5461974325
ecoli_00388,-1.8418292653,-0.715373115,0.1323198455,-0.23094071100000002,0.25472500200000003,-0.6536082705
ecoli_00389,-8.7365561387,-1.969755932,0.7760490685,-0.708797459,-0.464657757,-1.2084995715
ecoli_00390,-9.1628941418,-1.89297845,1.1210970275,-0.968107711,-0.20812524200000002,-1.2680169395
ecoli_00391,-12.5257319146,-1.285918855,-0.33359776350000003,-1.356589447,-1.6314585560000001,-1.6057893564999999
ecoli_00392,-11.9465785048,-1.320916752,-0.2035151355,-1.123683673,-1.578264933,-1.5622716605
ecoli_00393,-6.1309675249,-0.311726125,-0.7881462785000001,0.062207968,-0.085024997,-0.2280425985
ecoli_00394,-5.6924963563,-0.313698215,-0.8339429495,0.01735881,-0.11169243100000001,-0.4117478885
ecoli_00395,-5.2477271181,-0.356550505,-0.6301032625,0.43556652300000004,-0.12554602,-0.3369046925
ecoli_00396,-5.3666975746,-0.286844505,-0.5315462755,0.40063680300000004,-0.12163840100000001,-0.4763269895
ecoli_00397,2.5928160688,0.8838351350000001,-0.2540808755,0.37188534300000003,0.147011691,0.3283116975
ecoli_00398,2.9289577872,0.915693485,-0.28477027450000003,0.35534419300000003,0.17322447,0.3002538615
ecoli_00399,-3.9225382052,0.005993265,-0.6094794095,0.739618883,0.59222252,0.1612692785
ecoli_00400,-4.3420574009,-0.007385775000000001,-0.8178353885,0.562500333,0.504056843,0.0925173505
ecoli_00401,-5.3152710015,-0.501685806,-0.9158436435,0.5847484430000001,0.22968818400000002,-0.30707745950000004
ecoli_00402,-4.7106505109,-0.528992617,-1.1714061565,0.18943374300000002,0.056962728000000004,-0.0948710745
ecoli_00403,-2.0749983063,0.11469567500000001,0.3113993995,-0.071245341,0.39358909999999997,0.1357722605
ecoli_00404,-1.6350107993,0.23116971500000003,0.3504345545,-0.002275453,0.6512664920000001,0.2854650045
ecoli_00405,-3.8955359015,-0.45345180900000004,-0.9343105125000001,0.515020333,0.508200498,0.0888244745
ecoli_00406,-3.911725996,-0.329073775,-0.8133547265000001,0.5286701730000001,0.554538969,0.14737257750000002
ecoli_00407,-2.870713876,-0.40363830500000003,-1.0249818055,0.349377103,0.131412035,-0.0341578565
ecoli_00408,-2.8940036771,-0.277036345,-0.9280543685,0.396319383,0.113307349,0.1189017955
ecoli_00409,-0.40993352850000003,0.227503365,0.0142875155,0.286434483,0.732414381,-0.12267522950000001
ecoli_00410,0.8015861106000001,0.238396985,0.33968641650000003,0.302318703,0.397215451,-0.1418937485
ecoli_00411,-5.5645410251000005,-0.546493917,-0.7893471265,-0.059878781000000006,0.047990289000000005,-0.3591463355
ecoli_00412,-6.1568515619,-0.407269425,-1.0160667225,0.027680622000000002,0.024226647,-0.2995226505
ecoli_00413,-5.0901456354,-0.459973854,-1.0316263335,-0.154360834,-0.16735893200000002,-0.4472478575
ecoli_00414,-4.6153715031,-0.44517688800000005,-1.1208660685,-0.04945323,-0.046169952,-0.21439937050000002
ecoli_00415,0.4869480324,0.082785365,0.7885239965,0.164713793,0.000397934,0.1914428035
ecoli_00416,-0.49252964850000003,0.259213805,0.6839030375,0.075804102,0.061681656,0.1219007205
ecoli_00417,-6.7036665395,-0.9095089900000001,-0.8027347855,-0.056768665,0.023464927,-0.058053794500000006
ecoli_00418,-7.3311756727,-0.7777570690000001,-0.7564071395,-0.10699186200000001,0.08428102900000001,-0.1176217075
ecoli_00419,-6.1257262321,-0.727489724,-0.7688211685,-0.007091699000000001,-0.240669923,-0.0756692025
ecoli_00420,-5.9777009697,-0.703668932,-0.7241249745,-0.044047578000000004,-0.24078269100000002,-0.0424388235
ecoli_00421,-0.7103749697,0.012718265000000001,1.0065061685,0.07381628,0.11352845800000001,0.3606678225
ecoli_00422,-1.5642495537,-0.09703083500000001,0.8840237885000001,0.140506256,0.055647699999999994,0.3881329455
ecoli_00423,-6.5502104735,-0.049583385,-0.8030644835,0.119931675,0.423811033,-0.0171176545
ecoli_00424,-5.7062593677999995,0.135071655,-0.7436712905,0.10594186400000001,0.36192860400000004,0.024780219500000002
ecoli_00425,-6.6737129124,-0.592842238,-1.0625553935,0.057352916000000004,0.23718312100000002,-0.2434496105
ecoli_00426,-6.2709708679,-0.58999575,-1.0025381805,0.174084083,0.35780927900000004,-0.2171794655
ecoli_00427,-5.1914790922,-0.367639655,-1.0071477815,-0.07088768,-0.065463742,-0.2633924185
ecoli_00428,-5.4667948840000005,-0.29849762500000004,-0.8159865705,0.028525377,0.0031101880000000003,-0.1993657325
ecoli_00429,-5.0576378888,-0.38001561500000003,-1.0639569675,0.032825572000000004,0.024472946000000002,-0.2251863155
ecoli_00430,-4.9816724842,-0.376293755,-1.0890339505,0.037217243000000004,0.055705313000000006,-0.3138012415
ecoli_00431,-0.0183529079,0.19238305500000003,1.0806181774999999,0.286125693,0.153475046,0.3286793945
ecoli_00432,1.6437011991000001,0.510890925,0.6322889475,0.30561196300000004,0.383165937,0.1371537125
ecoli_00433,0.7738818567,0.24630422500000002,0.8353778165,-0.027297961000000003,0.42902198,0.2043196165
ecoli_00434,0.2338101967,0.38751159500000004,0.49056856050000003,-0.086313521,0.47947808100000006,0.0383055815
ecoli_00435,-5.6085233622,-0.45869837300000005,-0.8427293635,0.23749544300000003,0.40552786700000004,0.1742360945
ecoli_00436,-5.8766552264000005,-0.355403095,-1.0415344835,0.42203483300000005,0.36391003800000005,0.2046892845
ecoli_00437,-5.2672016,-0.447231433,-1.0164365985,0.06875389400000001,-0.17456958,-0.3254524895
ecoli_00438,-5.0650338392,-0.371389305,-1.1255771655,0.12083432100000001,-0.112775311,-0.20625851950000001
ecoli_00439,-1.3861969014,0.178874645,0.3648275775,-0.035753444,0.547628596,0.0072313685
ecoli_00440,-1.1506902488,0.311857795,0.6085204385,0.110043497,0.138707938,0.0135728445
ecoli_00441,-5.3305997876,-0.467012603,-1.1498613235,0.129309161,0.123741612,0.061462300500000004
ecoli_00442,-5.1217567225,-0.372629985,-1.0994291835,0.251086443,0.148947619,0.0795101485
ecoli_00443,-5.1467574218,-0.431921053,-0.9947483815,-0.022647861000000002,-0.194823721,-0.0533457045
ecoli_00444,-4.9618100654,-0.424432715,-1.0022737535,-0.007290675000000001,-0.207813609,-0.11059279550000001
ecoli_00445,-3.1948687646,0.140553845,0.4136159895,0.039920518,0.116287575,0.2498183645
ecoli_00446,-3.2754334204,0.24958026500000002,0.7619963195,0.206041613,0.30610816900000004,0.4299435455
ecoli_00447,-4.4586096998,0.670059155,-1.1244917675,0.426042593,0.182452148,-0.1282312575
ecoli_00448,-5.2350131504,0.584683415,-1.0577976695,0.345369843,0.05675017500000001,-0.0017489555000000001
ecoli_00449,-2.7882573342,1.127235165,-1.1465626725,0.413744223,0.9022052260000001,-0.1284979795
ecoli_00450,-2.4664077299000002,1.086679905,-1.0755179485,0.374689043,0.805511006,-0.10850641250000001
ecoli_00451,-5.7267697313,0.419866055,-1.0249877925,0.208151253,-0.13942209900000002,-0.1142150975
ecoli_00452,-5.7266751762,0.633658665,-1.1946359715,0.291227723,-0.07192016500000001,-0.0220606105
ecoli_00453,-5.5082337162,0.992749325,-1.5478779885,0.35863981300000003,-0.052949313000000005,-0.0295689625
ecoli_00454,-3.9593899422,0.978565255,-1.2079419825,0.29102474300000003,0.362159938,0.06996596050000001
ecoli_00455,-1.5821737787,0.07488206500000001,-0.9949783655000001,0.372321163,-0.189834376,0.11987262350000001
ecoli_00456,-0.9226744063000001,0.076697995,-0.6598907125,0.554500683,0.008173476,0.31394053850000003
ecoli_00457,-1.6146494490999999,0.35601839500000004,-0.8278685575,0.729717593,0.169654342,0.1931644615
ecoli_00458,-1.346143923,-0.003665175,-0.6948210045000001,0.8032040530000001,0.06729879400000001,0.2529109075
ecoli_00459,-2.3939590863,0.390416185,-0.7990882755000001,0.699493633,0.15616148500000002,0.13470229150000002
ecoli_00460,-2.5303043701,0.45289707500000004,-0.6869880415,0.8078232030000001,0.239198092,0.2756682365
ecoli_00461,-9.4785556475,-1.004696949,-2.1888260715,0.7253874130000001,0.8641572160000001,1.8335522395
ecoli_00462,-8.209506486,-1.039493529,-1.8426385125,0.8432000030000001,0.973083856,2.0021776035
ecoli_00463,-3.6863478828,0.560565675,-1.3494191565,0.45295403300000003,1.333750346,0.5279175545
ecoli_00464,-3.8505785694,0.6126008350000001,-1.2954756155,0.513648663,1.312309306,0.5804894445000001
ecoli_00465,1.1086297726,0.9432713450000001,-0.45659173150000004,-1.00432669,1.8951162460000002,-1.5613833855
ecoli_00466,1.2961563344,0.936693195,-0.4641151385,-1.132510871,1.911921266,-1.3891346095000001
ecoli_00467,-7.2236528207,-0.685354248,-0.44712699450000004,0.905930643,1.350056986,1.2765130405
ecoli_00468,-7.1459280556,-0.7342108110000001,-0.5261046595000001,0.882795573,1.376970496,1.2704550625
ecoli_00469,0.9562563431000001,1.100573585,-0.4115827925,-1.207481932,1.913679546,-1.7581450445
ecoli_00470,0.8378408439,1.042834665,-0.4823497775,-1.260247428,1.8060344860000002,-1.7828460925
ecoli_00471,-8.8294785991,-1.245766886,-2.3684263915,1.209290043,1.558450116,1.7925485945
ecoli_00472,-8.7356165953,-1.365107315,-2.1498969305,1.196778413,1.512987446,1.8005069615
ecoli_00473,-6.2129550926,0.496570985,-1.1553232145,0.560846033,1.187646956,0.7477895285
ecoli_00474,-5.6659083929000005,0.521179295,-1.2412052485,0.640789563,1.183673156,0.7776630565
ecoli_00475,-2.6237064874,0.18434866500000002,-1.5507612425000001,1.046254113,1.134926456,0.0859257475
ecoli_00476,-2.7805658143,0.172252555,-1.2888535475,1.048489943,1.171369256,0.14349823350000002
ecoli_00477,-5.7992838541000005,-1.04493152,-0.7347576725,0.995224693,1.277705766,0.9697545555
ecoli_00478,-5.8811819709,-0.94008373,-0.7708722375,1.040602243,1.193604036,0.8775237925
ecoli_00479,-3.1468355698,1.188748505,-1.2050297605,0.088105161,1.209686186,-0.4134206025
ecoli_00480,-2.9548715508,1.132852455,-1.2029572875,0.12273579200000001,1.219010516,-0.4331493275
ecoli_00481,1.2652133586,0.315758295,-1.1082006095,0.04519701,0.749578626,-0.6108375715000001
ecoli_00482,0.9065692636,0.327461795,-1.1267533845,-0.003365355,0.8959164460000001,-0.6956772725
ecoli_00483,-1.4502039361,0.34490785500000004,-1.1661076345,0.731063943,0.43540830300000005,-0.3885892615
ecoli_00484,-1.3237191121,0.359382225,-1.1161999215,0.757859213,0.336615744,-0.4216058885
ecoli_00485,-5.5516099287,0.042946165,-2.3770282225,-0.51730162,0.9587748460000001,-1.5807294665
ecoli_00486,-5.6361981912,0.148344995,-2.2913298415,-0.48681598000000004,0.888778866,-1.5887457205
ecoli_00487,-5.2273124667,-1.113655764,-1.7201815665,0.858421713,1.239469466,1.1254918015
ecoli_00488,-5.3177589709,-1.286862524,-1.7231012685,0.9214160130000001,1.286611286,1.1849148595
ecoli_00489,-4.5044550543,-0.130483775,-1.6375776045000001,0.6655188230000001,0.593363677,0.9924813635
ecoli_00490,-4.4596345236,-0.11948199500000001,-1.5165560165,0.700550933,0.6304361510000001,1.0469467445
ecoli_00491,-4.5563124943,-1.008928745,-0.6319717025,0.536767573,0.805178606,0.8747017505
ecoli_00492,-4.8557709336,-1.091690486,-0.6679403825,0.5696375730000001,0.7645057460000001,0.8928557565
ecoli_00493,-4.1259399933,-0.38165406500000004,-1.0285050065,0.833890483,1.309449926,0.3764783115
ecoli_00494,-3.8053305602,-0.349034975,-1.0673605595,0.8158754130000001,1.256571656,0.3439924005
ecoli_00495,-1.1261528219999999,1.455038345,-1.1545413275,-0.04219238,0.8213794360000001,-0.9376892865
ecoli_00496,-1.8091785767,1.366600795,-1.1338247085,-0.041591509000000006,0.7716407660000001,-0.7406080245000001
ecoli_00497,1.4201671998,1.232707105,-0.5246284405,-1.18682151,1.765406416,-1.3288956045
ecoli_00498,1.3280217947000001,1.196058335,-0.4703108325,-1.187464975,1.713364286,-1.3977506645
ecoli_00499,0.6535144453,0.32144473500000004,-1.1263023655,-0.09970663,0.7587941960000001,-0.5887920295
ecoli_00500,0.7283965323,0.254998695,-0.9853626955,-0.12142913200000001,0.817858076,-0.6511352485
ecoli_00501,-3.7452895629,-0.34763808500000004,-1.6967920975,0.733850203,0.7807056960000001,0.4310718155
ecoli_00502,-3.6240653487000003,-0.33729100500000003,-1.7715137495,0.730520613,0.796525916,0.4800872685
ecoli_00503,-5.1630795665,-0.748208975,-2.1851141955,0.575463063,1.3944261660000001,1.0921585605
ecoli_00504,-5.3957629491,-0.77338142,-1.9154497135000002,0.539484413,1.321416506,0.9909839125000001
ecoli_00505,-6.8762061831,0.7751741050000001,-2.1394361865000002,0.9893765630000001,1.515113286,0.0047461995
ecoli_00506,-7.45320106,0.778722075,-1.8398033035,1.092255943,1.607825306,0.1492379845
ecoli_00507,-1.1895357046,0.017340905,-0.8357448745,0.649175273,-0.088775881,-0.16590414350000002
ecoli_00508,-1.333949585,0.268100265,-1.1185462945,0.406217943,-0.169818773,-0.0736678875
ecoli_00509,-1.9238655962000002,0.29628289500000005,-1.1148674085,0.574315623,0.22573171900000003,-0.0815533715
ecoli_00510,-1.6533459029,0.39963469500000004,-1.1914413415,0.6016396030000001,0.15109339300000002,-0.1015387645
ecoli_00511,-5.6499403628,0.076579375,-2.1500197495,-0.395497808,0.9089738660000001,-1.0628917865
ecoli_00512,-5.8700003588000005,0.131004705,-2.1425919355,-0.420119436,0.9448164760000001,-0.9667578475
ecoli_00513,1.2855885015,1.210572895,-0.4562285045,-1.287916309,1.9375935260000001,-1.5807947135
ecoli_00514,0.9766458224000001,1.222105615,-0.5350327785,-1.163147485,1.987175686,-1.6930221545
ecoli_00515,-5.1191038435,-0.7767742820000001,-0.7807444995,0.665530193,0.7711966060000001,0.1924077455
ecoli_00516,-5.1210720202,-0.85283599,-0.7756797065000001,0.6831118230000001,0.6683309540000001,0.21218892550000001
ecoli_00517,-4.1126502986,-0.8659966050000001,0.9822462785,0.040594261,0.066647027,-0.3911114745
ecoli_00518,-3.7211895412000002,-0.9510845130000001,0.7921397475,0.219280403,-0.139444285,-0.43659707550000004
ecoli_00519,-4.661376009,-0.892650067,0.6171879105,1.110700303,0.7034926290000001,-0.9780583065
ecoli_00520,-4.6268096585,-0.650211917,0.4638489065,0.843117993,0.510520804,-1.2340217545
ecoli_00521,-4.2503317801,-0.449078336,0.4581544375,0.9049245530000001,0.5737665230000001,-1.3495966115
ecoli_00522,-5.2112201764,-0.756018851,0.3814270315,1.048487963,0.650774197,-1.4567954405
ecoli_00523,-5.0780057244,-0.9738206110000001,0.7069659545,0.7018120830000001,0.334286132,-1.2052133145
ecoli_00524,-2.5095349495,0.609933425,-0.2508901865,0.40668794300000005,0.261113048,-0.4323602815
ecoli_00525,-2.3816408227,0.5490627650000001,-0.20156276950000002,0.36532405300000004,0.240423778,-0.3449293645
ecoli_00526,-2.7334426558000002,0.20033556500000002,0.0713691535,0.389190503,0.257043055,-0.39805806250000003
ecoli_00527,-2.5123763151,0.21333680500000002,0.0786473295,0.43728822300000003,0.21156323800000001,-0.5212387595
ecoli_00528,-5.3068550591,-0.101637155,0.3016490645,-0.610562742,0.383409127,-1.9343372025
ecoli_00529,-6.0084480419,-0.49744366,0.22213030350000001,-0.773419076,-0.29952612700000003,-1.5541468725
ecoli_00530,-3.8532503782000003,-1.24988038,0.3940520545,0.051653856000000005,-0.94411497,-0.8570549475
ecoli_00531,-4.1691419198,-1.09819233,0.09366189350000001,-0.9425002680000001,-1.248649327,-1.4953728025
ecoli_00532,-4.4823191736,-0.10574536500000001,1.0638335005,0.7026568830000001,0.5494004290000001,-1.0952503085
ecoli_00533,-4.1104434334,-0.101382835,1.0624623355,0.947477173,0.7754563160000001,-1.1767499755
ecoli_00534,-4.2540273492,-0.140543905,0.9646289015,0.7939082030000001,0.695047587,-0.9968852115000001
ecoli_00535,-4.1379687424,-0.151116715,1.0185542535,1.056964733,0.903529596,-1.1407109545
ecoli_00536,-3.6671321251,-0.28454211500000004,0.2568281515,-0.24247490100000002,-0.0036125550000000004,-1.2742185335
ecoli_00537,-3.2308456449,-0.218709975,0.42440185150000004,-0.20438087800000002,0.16108550400000002,-1.0188741495
ecoli_00538,-3.086802872,0.059289785000000005,-0.0707143115,0.088597729,0.20020821100000002,-1.2752378375
ecoli_00539,-3.3087586155,0.08908384500000001,-0.1015713785,0.14973729300000002,0.221042754,-1.3016613505
ecoli_00540,-7.022546027,-0.518450237,0.3792932035,-0.7757600000000001,0.22423083500000002,-2.2001054905
ecoli_00541,-7.2731438652,-0.47543456700000003,0.27546408850000004,-0.573824628,0.43619118300000004,-1.8967164115
ecoli_00542,-7.6260155682,-0.869744331,1.0900650465,-0.910153037,0.257730731,-1.7169205225000002
ecoli_00543,-7.4126176221,-1.050985093,0.9715008385,-0.9544832510000001,0.5135476840000001,-2.0475571795
