,A,FadR
UV_irr:wt0:3,-0.413363518780682,0.08681462634109671
UV_irr:wt1:1,-1.110972485925355,-0.19575755985610052
UV_irr:wt1:2,-1.5739277062394224,-0.16246444070847146
UV_irr:wt1:3,-0.5651875603813411,-0.16702086313060072
UV_irr:wt2:1,0.30242577312201,-0.10796816853912984
UV_irr:wt2:2,-0.17517115680594866,0.1165422673012566
UV_irr:wt2:3,0.5460587608620368,0.0043524042320584036
UV_irr:mut0:1,0.07952950181880811,-0.2297622237231671
UV_irr:mut0:2,0.9940254309161116,-0.08609417834257993
UV_irr:mut0:3,-0.4128509368562112,-0.34083322907297475
UV_irr:mut1:1,-0.9931634910002552,-0.20426553939610148
UV_irr:mut1:2,0.3356037612779497,-0.2668335977524734
UV_irr:mut1:3,-1.3935243136561573,-0.4299321842336612
UV_irr:mut2:1,0.06942738101313732,-0.2944434877021864
UV_irr:mut2:2,-0.2605955560300012,-0.16525000375926435
UV_irr:mut2:3,-0.6809724558541859,-0.050625384849452885
YtrA:overexpr:1,-0.08207791555252596,0.2976988183331901
YtrA:overexpr:2,-0.10478516386127217,0.33417998756400635
YtrA:overexpr:3,-0.22594524483316036,0.5732242227852211
YtrA:wt:1,0.3564665900092265,0.12259846268824325
YtrA:wt:2,-0.09277885003641437,-0.1536009068915849
YtrA:wt:3,-0.26368773997280626,0.03100244420334164
