,A,CysB
tcs__del_cusR_CuSO4__1,-9.8819478239,-1.753862387
tcs__del_cusR_CuSO4__2,-10.5108769644,-1.5672849819999999
tcs__del_cusR_lb__1,-10.8514641309,0.11765818600000001
tcs__del_cusR_lb__2,-11.4992978662,-0.008652689
tcs__del_kdpE_01-kcl__1,-5.1097954775,-0.674975874
tcs__del_kdpE_01-kcl__2,-4.6876235892,-0.6054170630000001
tcs__del_kdpE_115-kcl__1,-7.1258818977,-0.5507904290000001
tcs__del_kdpE_115-kcl__2,-9.1208704809,-0.604480087
tcs__del_phoB_m9__1,-0.9852104806,-0.044113865
tcs__del_phoB_m9__2,-1.0806323518,-0.14409544500000002
tcs__del_phoB_m9p__1,-3.5647255766,-1.396963101
tcs__del_phoB_m9p__2,-3.7365399448,-1.4972129170000001
tcs__del_rcsB_etoh__1,-18.0636155943,-0.651036782
tcs__del_rcsB_etoh__2,-18.2741956452,-0.6300615030000001
tcs__del_rcsB_lb__1,-22.8398389338,-1.140460141
tcs__del_rcsB_lb__2,-22.5962295776,-0.9075233170000001
tcs__del_zraR_lb__1,-21.1390999916,-0.308222143
tcs__del_zraR_lb__2,-21.2601114079,-0.150301499
tcs__del_zraR_zncl2__1,3.4105007043,-0.12960699
tcs__del_zraR_zncl2__2,3.3354416366,-0.044653001000000005
tcs__wt_01-kcl__1,-11.2383744715,-1.222718886
tcs__wt_01-kcl__2,-11.8325174542,-1.022651986
tcs__wt_01xlb__1,-14.9297843784,-1.11943714
tcs__wt_01xlb__2,-14.818068951,-0.9536378600000001
tcs__wt_115-kcl__1,-4.9146490265,-0.302855421
tcs__wt_115-kcl__2,-5.3543508593,-0.29897776600000003
tcs__wt_CuSO4__1,-18.5734599646,-1.261741613
tcs__wt_CuSO4__2,-19.0792930301,-1.304884449
tcs__wt_etoh__1,-15.4841238688,-1.148909405
tcs__wt_etoh__2,-15.870976732799999,-1.055503133
tcs__wt_lb__1,-17.69151985,-1.125477566
tcs__wt_lb__2,-18.1600649726,-0.9007212210000001
tcs__wt_LiAcet__1,-0.3361841987,-0.27841864
tcs__wt_LiAcet__2,-1.0617360708,-0.496284225
tcs__wt_LiCl__1,-0.080337213,-0.34926799999999997
tcs__wt_LiCl__2,-0.3990459746,-0.358829579
tcs__wt_m9p__1,-7.2966628362,-1.291429746
tcs__wt_m9p__2,-7.5258792253,-1.12063748
tcs__wt_pyr__1,-15.6180085031,-1.189490682
tcs__wt_pyr__2,-15.8523803267,-1.353315246
tcs__wt_zncl2__1,3.7282269624,0.07617686900000001
tcs__wt_zncl2__2,3.8040393658,0.024607884
ros_tale__0_0_0pq__1,3.4250325505,0.49694722
ros_tale__0_0_0pq__2,3.2960836403,0.430260949
ros_tale__0_0_250pq__1,-19.1045775078,-0.21486279300000002
ros_tale__0_0_250pq__2,-19.0135227274,-0.227287599
ros_tale__1_mid_250pq__1,-3.887767821,0.613882519
ros_tale__1_mid_250pq__2,-3.8149712383,0.58969169
ros_tale__1_0_0pq__1,8.1814465456,0.7853580360000001
ros_tale__1_0_0pq__2,8.073908119,0.7833909280000001
ros_tale__1_0_0pq__3,2.8629007187,0.62624609
ros_tale__1_0_0pq__4,2.881725941,0.6304750960000001
ros_tale__1_0_250pq__1,2.7606505129,0.38987060100000004
ros_tale__1_0_250pq__2,2.5968653664,0.485427009
ros_tale__1_0_750pq__1,3.4919666509000002,0.821096614
ros_tale__1_0_750pq__2,5.2990566016,0.830343465
ros_tale__1_1_0pq__1,-1.9751034157,0.7937033370000001
ros_tale__1_1_0pq__2,-1.6231222949,0.7177039980000001
ros_tale__1_1_250pq__1,-2.8148255103,0.414365085
ros_tale__1_1_250pq__2,-2.9060888498,0.37216159600000004
ros_tale__1_1_750pq__1,-4.6088465464,0.311832329
ros_tale__1_1_750pq__2,-4.3990891728,0.343720703
ros_tale__1_2_0pq__1,-7.456417826,-0.282308447
ros_tale__1_2_0pq__2,-3.0605501366,-0.499928038
ros_tale__1_2_250pq__1,-12.930519193,-0.47864892900000006
ros_tale__1_2_250pq__2,-10.4223761202,-0.5322050810000001
ros_tale__1_2_750pq__1,-7.8396602719,-0.341712495
ros_tale__1_2_750pq__2,-7.9394436867,-0.400079885
ros_tale__1_3_0pq__1,-8.5762698406,-0.661057117
ros_tale__1_3_0pq__2,-10.4695774344,-0.6345109520000001
ros_tale__1_3_250pq__1,-14.3421914438,-0.935833365
ros_tale__1_3_250pq__2,-9.7911184906,-0.506339478
ros_tale__1_3_250pq__3,-9.7401715149,-0.35814090600000004
ros_tale__1_3_250pq__4,-13.2688225503,-0.8991178970000001
ros_tale__1_3_750pq__1,-16.3275369958,-0.273791972
ros_tale__1_3_750pq__2,-17.0384083799,-0.5306471110000001
ros_tale__1_4_0pq__1,-13.211350737,-0.9522221070000001
ros_tale__1_4_0pq__2,-16.2411175658,-0.733351159
ros_tale__1_4_250pq__1,-14.7193220248,-0.400078869
ros_tale__1_4_250pq__2,-17.0324060347,-0.091249466
ros_tale__1_4_750pq__1,-17.7664086656,-0.026520127
ros_tale__1_4_750pq__2,-14.7220696967,-0.244772067
ros_tale__1_4_750pq__3,-17.2144843213,-0.05917936
ros_tale__1_4_750pq__4,-14.3637636263,-0.407245656
ros_tale__2_mid_250pq__1,-1.7916034052,0.6427267560000001
ros_tale__2_mid_250pq__2,-2.2040638535,0.590713006
ros_tale__2_0_0pq__1,1.7248142459,0.593882262
ros_tale__2_0_0pq__2,1.915458744,0.5550242430000001
ros_tale__2_0_0pq__3,3.0144844649,0.319280712
ros_tale__2_0_0pq__4,3.9732789978,0.43367803400000005
ros_tale__2_0_250pq__1,1.462361586,0.312083885
ros_tale__2_0_250pq__2,1.4875811725,0.263516246
ros_tale__2_0_750pq__1,-20.573050186,0.031726169
ros_tale__2_0_750pq__2,-20.5905054857,0.16062832200000002
ros_tale__2_1_0pq__1,8.1990445152,1.400239755
ros_tale__2_1_0pq__2,7.5812248636,0.78750789
ros_tale__2_1_250pq__1,0.1269600945,0.38944890400000004
ros_tale__2_1_250pq__2,4.2806512644,0.666245842
ros_tale__2_1_750pq__1,2.5656654629,0.42225934
ros_tale__2_1_750pq__2,2.2040515261,0.575234848
ros_tale__2_1_750pq__3,0.5957629667000001,0.35504169500000005
ros_tale__2_2_0pq__1,0.8080126258,0.36318215400000003
ros_tale__2_2_0pq__2,-5.8777162665,0.7424982750000001
ros_tale__2_2_250pq__1,-6.2115397528,-0.10221912
ros_tale__2_2_250pq__2,-12.3141097901,0.30678498
ros_tale__2_2_750pq__1,-11.9794089158,0.228492417
ros_tale__2_2_750pq__2,-19.388180309,-0.195706756
ros_tale__2_3_0pq__1,-12.8824676428,0.5701121650000001
ros_tale__2_3_0pq__2,-8.590548006,0.52282834
ros_tale__2_3_250pq__1,-8.623832567000001,0.154378387
ros_tale__2_3_250pq__2,-7.4158833584,0.179980415
ros_tale__2_3_750pq__1,-12.4028954942,0.44561705700000004
ros_tale__2_3_750pq__2,-6.7445816669,0.340755276
ros_tale__3_0_0pq__1,2.1613604756,0.32932708800000005
ros_tale__3_0_0pq__2,1.9687558898000002,0.24763415900000002
ros_tale__3_0_250pq__1,-10.8886395785,-0.49394475
ros_tale__3_0_250pq__2,-5.4012376661,-0.530419317
ros_tale__3_0_750pq__1,-18.1528045032,-0.839747931
ros_tale__3_0_750pq__2,-17.6495879552,-0.5555177520000001
ros_tale__3_1_0pq__1,5.2950671831000005,0.450994412
ros_tale__3_1_0pq__2,-5.9782702313,-0.20429918100000002
ros_tale__3_1_250pq__1,-17.4664264653,-0.5830309450000001
ros_tale__3_1_250pq__2,-20.4251488468,-0.69080075
ros_tale__3_1_750pq__1,-14.9863681301,-0.38473022900000003
ros_tale__3_1_750pq__2,-19.277398563,-0.7878800250000001
ros_tale__3_2_0pq__1,2.7913120612,0.11608388900000001
ros_tale__3_2_0pq__2,2.6608991267,0.082927626
ros_tale__3_2_0pq__3,2.8034251581,0.14235239100000002
ros_tale__3_2_0pq__4,3.0060171223,0.17358431700000002
ros_tale__3_2_250pq__1,-15.5156305299,0.013171114000000001
ros_tale__3_2_250pq__2,-2.003049532,0.91870248
ros_tale__3_2_750pq__1,6.4560860571,1.963133852
ros_tale__3_2_750pq__2,9.0285249644,1.808219613
ros_tale__3_3_0pq__1,1.1013242419,0.533230473
ros_tale__3_3_0pq__2,0.7372405516,0.41950935500000003
ros_tale__3_3_0pq__3,1.4832728623,0.558805283
ros_tale__3_3_0pq__4,0.9796143047,0.443229382
ros_tale__3_3_250pq__1,1.7537205232000002,0.36132393100000004
ros_tale__3_3_250pq__2,1.0400014878,0.45985336400000004
ros_tale__3_3_750pq__1,2.2564736355,0.312635152
ros_tale__3_3_750pq__2,2.6323357152,0.180773394
ros_tale__3_4_0pq__1,-13.935841563,0.251511569
ros_tale__3_4_0pq__2,-15.471343332,0.340776905
ros_tale__3_4_250pq__1,-19.4912695078,1.181151272
ros_tale__3_4_250pq__2,-18.9819528437,1.62812109
ros_tale__3_4_750pq__1,-12.6897139347,0.565900057
ros_tale__3_4_750pq__2,-16.2521408852,0.6461271390000001
pcoli__atASMT_325G__1,5.2902188466,0.321398032
pcoli__atASMT_325G__2,5.5810249419,0.291623397
pcoli__bpTDC__1,1.766193326,1.826039455
pcoli__bpTDC__2,2.2498544166,1.899614857
pcoli__BRCA__1,1.0108025221,1.800710799
pcoli__BRCA__2,1.2105450063,1.664245948
pcoli__BRCActrl__1,3.6722275788000003,2.39856494
pcoli__BRCActrl__2,3.5806233916,2.368542748
pcoli__BRCAswap__1,1.3041605824,1.121806286
pcoli__BRCAswap__2,0.4424969797,0.985726309
pcoli__btAANAT__1,-0.585708706,0.48242442500000005
pcoli__btAANAT__2,1.9795085518,0.48178521
pcoli__btASMT__1,1.693629659,1.214678796
pcoli__btASMT__2,1.6593274332,1.390273833
pcoli__CC1__1,5.449546074,0.261729783
pcoli__CC1__2,5.6279755429,0.57045717
pcoli__ccCOMT__1,4.1090400848,0.596176021
pcoli__ccCOMT__2,4.1683263424,0.603478009
pcoli__ckDDC__1,3.0105331408,0.36611659100000005
pcoli__ckDDC__2,2.7863888802,0.423787487
pcoli__CNTF_belt__1,0.7799300935,0.725503336
pcoli__CNTF_belt__2,-0.1033622113,0.771263539
pcoli__cobPNMT__1,2.5754766159,0.315978924
pcoli__cobPNMT__2,2.5700529907,0.26416772
pcoli__cvPhhB__1,2.906464424,0.362732951
pcoli__cvPhhB__2,3.2176669587,0.42492715000000003
pcoli__ggAANAT__1,2.0104538718,0.662869919
pcoli__ggAANAT__2,2.2210057236,0.527294244
pcoli__ggTPH__1,5.3813756983,0.680269625
pcoli__ggTPH__2,4.0377370897,0.474086239
pcoli__hsAANAT__1,2.2771444182,0.067896779
pcoli__hsAANAT__2,3.2433172916,0.081701723
pcoli__hsASMT__1,0.7519458768,1.624535259
pcoli__hsASMT__2,0.7041654734,1.657406044
pcoli__hsPNMT_mb__1,3.5959084603,0.21458189
pcoli__hsPNMT_mb__2,3.3753115589,0.13009105
pcoli__hsTPH__1,2.9190454076,0.854652492
pcoli__hsTPH__2,3.4544899161,0.931812682
pcoli__hsTPH_E2K__1,0.7264489808,0.6989245030000001
pcoli__hsTPH_E2K__2,0.48162613540000004,0.9612783640000001
pcoli__hsTPH_E2K_N91I_P99C__1,1.8525373784,1.003236851
pcoli__hsTPH_E2K_N91I_P99C__2,2.2446770129,0.9483116770000001
pcoli__hsTPH_N158trunc__1,3.1386819866,1.1491435779999999
pcoli__hsTPH_N158trunc__2,2.5568599093,1.266919271
pcoli__hsTPH_N174trunc__1,0.6367551316,0.444891421
pcoli__hsTPH_N174trunc__2,1.1740833715,0.846166422
pcoli__hsTPH_Ntermtrunc__1,-0.0022664896,2.292981043
pcoli__hsTPH_Ntermtrunc__2,-1.4850352898999999,1.389480926
pcoli__hsTPH1__1,1.9880737972,0.417386427
pcoli__hsTPH1__2,1.8915248848,0.45115933
pcoli__MBP__1,-0.8516419989,-0.022442575000000003
pcoli__MBP__2,-0.9954181581,0.5266348240000001
pcoli__msCOMT__1,2.3269736186,2.175249179
pcoli__msCOMT__2,2.5332736622,2.3154781140000003
pcoli__ocAANAT__1,2.5788398494,0.403561433
pcoli__ocAANAT__2,2.4576452113,0.409729718
pcoli__osTDC_K374H__1,-1.9095901018,0.210442009
pcoli__osTDC_K374H__2,-1.856806293,0.225609726
pcoli__osTDC_K374L__1,2.2077784254,2.337873632
pcoli__osTDC_K374L__2,2.1448086015,2.323405424
pcoli__osTDC_K374Q__1,2.4367339176,0.746637738
pcoli__osTDC_K374Q__2,1.7647279488,0.7056039310000001
pcoli__osTDC_L360V__1,2.6430809161,1.318142866
pcoli__osTDC_L360V__2,2.7861503948,1.458215036
pcoli__pmTPH__1,1.7590320402000001,1.055340924
pcoli__pmTPH__2,2.0557022136,1.230676777
pcoli__RFC__1,0.6716433175000001,-0.266988989
pcoli__RFC__2,1.0291500533,-0.206234187
pcoli__RFCctrl__1,4.0768334983,-0.155615628
pcoli__RFCctrl__2,2.3587317521,-0.32406877900000003
pcoli__RFCnopause__1,2.5247359885,-0.126453389
pcoli__RFCnopause__2,2.4382955165,0.082529291
pcoli__RFCpluspause__1,2.4592574857000002,0.699239968
pcoli__RFCpluspause__2,0.8795249765,0.656735623
pcoli__rnCOMT_sol__1,3.1453884957,0.082227408
pcoli__rnCOMT_sol__2,3.4599766468,-0.016627315
pcoli__rnPNMT__1,2.943119952,2.423149899
pcoli__rnPNMT__2,3.1524423097,2.60925802
pcoli__rnTDC__1,1.4992218158,1.3326123029999999
pcoli__rnTDC__2,1.7832392972000002,1.327581938
pcoli__rnTDC_trunc__1,2.4530250045,1.33376743
pcoli__rnTDC_trunc__2,2.8922668651,1.407980182
pcoli__saCOMT_T2A__1,-0.1734832532,0.256196814
pcoli__saCOMT_T2A__2,-1.4204376616,0.299898278
pcoli__sfCOMT__1,1.219182769,0.577243764
pcoli__sfCOMT__2,1.7636204313000001,0.507036028
pcoli__sgAANAT_D63G__1,3.0461222936,0.05490521600000001
pcoli__sgAANAT_D63G__2,2.5907908279000003,0.282812551
pcoli__ssDDC__1,3.0233156497,1.470940809
pcoli__ssDDC__2,3.1075140406,1.5340778529999999
pcoli__TP53B__1,1.3396319854,0.19272065800000002
pcoli__TP53B__2,0.5369812985,0.40210152200000004
pcoli__WT__1,-2.8937414335,1.017107178
pcoli__WT__2,-0.6001411048,1.2453927870000001
cck__glu_ale4__1,3.0515485251,0.25982137
cck__glu_ale4__2,2.4736240084,-0.098087408
cck__cck_ale1__1,2.6784811331,-0.18460320600000002
cck__cck_ale1__2,2.6324274848,-0.057753609000000004
cck__cck_ale2__1,3.8055050248,0.058352856
cck__cck_ale2__2,3.4616118932,0.040450396
cck_pgi__gmos_delpgi__1,2.0013623493,0.036331447
cck_pgi__gmos_delpgi__2,4.4294468538,0.378158412
cck_pgi__pgi_ale1__1,2.5375117822,0.6001055940000001
cck_pgi__pgi_ale1__2,2.4009550033,0.12779231600000002
cck_pgi__pgi_ale2__2,-1.0455364645,-0.009093608000000001
cck_pgi__pgi_ale3__1,4.1443064306,0.46234323600000005
cck_pgi__pgi_ale3__2,4.2528299733,0.114390714
cck_pgi__pgi_ale4__1,4.839156125,0.39253751800000003
cck_pgi__pgi_ale4__2,4.8126977783000005,-0.13814426800000001
cck_pgi__pgi_ale4__3,3.3462760877,-0.150242752
cck_pgi__pgi_ale5__1,1.9559208357000002,0.36671793
cck_pgi__pgi_ale5__2,1.7964427978000002,0.007608987
cck_pgi__pgi_ale6__1,3.0089439537,0.44443002000000004
cck_pgi__pgi_ale6__2,2.7011700329,0.087115547
cck_pgi__pgi_ale7__1,3.4356719766,0.559876582
cck_pgi__pgi_ale7__2,2.983895887,0.150448032
cck_pgi__pgi_ale8__1,3.0123056602,0.6485576160000001
cck_pgi__pgi_ale8__2,3.0526752837,0.268118054
cck_sdh__gmos_delsdhCB__1,-11.0746938153,-0.878210598
cck_sdh__gmos_delsdhCB__2,-2.1923510624,-0.6273527010000001
cck_sdh__sdh_ale1__1,-0.024984904500000002,0.023046719
cck_sdh__sdh_ale1__2,-0.006042029700000001,-0.01168261
cck_sdh__sdh_ale2__1,0.20200114500000002,0.01341063
cck_sdh__sdh_ale3__2,-0.3567239826,-0.0055150120000000006
cck_sdh__sdh_ale3__1,1.6218786258,-0.076221963
cck_sdh__sdh_ale3__3,1.458815838,-0.053549654
cck_pts__gmos_delptsHIcrr__2,6.8133257199,0.038292675000000005
cck_pts__gmos_delptsHIcrr__1,6.5458329719,0.082142243
cck_pts__pts_ale1__2,4.4106711661,-0.116120941
cck_pts__pts_ale1__1,3.8690488177,-0.038552517
cck_pts__pts_ale2__2,3.9069612205,0.30804863400000004
cck_pts__pts_ale2__1,4.0204672007,0.349883025
cck_pts__pts_ale3__2,5.7382504279,-0.48455374500000004
cck_pts__pts_ale3__1,5.3906453058,-0.203446223
cck_pts__pts_ale4__2,5.6779899731,0.47366827
cck_pts__pts_ale4__1,3.9368725454,0.373889256
cck_gnd__gmos_delgnd__1,-12.6686128682,-0.521825556
cck_gnd__gmos_delgnd__2,0.2027745817,-0.622466011
cck_gnd__gnd_ale1__1,3.8041058268,-0.154155079
cck_gnd__gnd_ale1__2,2.9271864053,-0.112810981
cck_gnd__gnd_ale2__1,3.2841971874,-0.081862314
cck_gnd__gnd_ale2__2,3.7244910428,-0.11626049999999999
cck_gnd__gnd_ale3__1,3.0980255097,-0.132311347
cck_gnd__gnd_ale3__2,3.0746996031,-0.27785798500000003
cck_tpiA__gmos_deltpiA__1,-1.9245419952,0.703825938
cck_tpiA__gmos_deltpiA__2,-3.6041241504,0.40417619400000004
cck_tpiA__tpiA_ale1__1,4.3642241813,1.017126388
cck_tpiA__tpiA_ale1__2,4.4586854652,0.9952362560000001
cck_tpiA__tpiA_ale2__1,2.3338309552,0.7493952610000001
cck_tpiA__tpiA_ale2__2,2.2473880853,0.519371033
cck_tpiA__tpiA_ale3__1,4.7456654352,0.7375395610000001
cck_tpiA__tpiA_ale3__2,5.0362879486,0.689561285
cck_tpiA__tpiA_ale4__1,3.9643225775,0.8729144120000001
cck_tpiA__tpiA_ale4__2,4.0904336814,0.874203287
acid_tale__acid_ale1_pH7__1,4.3295862047,0.26829431
acid_tale__acid_ale1_pH7__2,4.3341976624,0.300810189
acid_tale__acid_ale1_pH5__1,-2.5673286446,-0.283797409
acid_tale__acid_ale1_pH5__2,-3.0771993851,-0.367515798
acid_tale__acid_ale2_pH7__1,3.1010415229,0.223036578
acid_tale__acid_ale2_pH7__2,3.9499005084,0.25972489200000004
acid_tale__acid_ale2_pH5__1,3.5751020841,0.152409617
acid_tale__acid_ale2_pH5__2,4.8042644225,0.12082019000000001
acid_tale__low_Mg_ale_pH7__1,3.5199850371,0.105331668
acid_tale__low_Mg_ale_pH7__2,4.1083154117,0.28613065400000004
acid_tale__low_Mg_ale_pH5__1,2.2331797835,-0.055228149000000004
acid_tale__low_Mg_ale_pH5__2,2.9325830035,-0.023334633
acid_tale__MES_ale_pH7__1,5.5933406234,0.343980875
acid_tale__MES_ale_pH7__2,4.4949269749,0.280126792
acid_tale__MES_ale_pH5__1,2.9801121103,0.051623176
acid_tale__MES_ale_pH5__2,0.8822044603,-0.036789197
acid_tale__gmos_pH7__1,5.1013265977,0.421675095
acid_tale__gmos_pH7__2,4.5704909191,0.384120672
acid_tale__gmos_pH5__1,2.670340268,0.104053565
acid_tale__gmos_pH5__2,2.7467901012000002,0.09613032
adnB__wt_adn__1,1.8988311739000001,0.36124853300000004
adnB__wt_adn__2,-0.015312791000000001,0.488306512
adnB__delydhB_adn__1,-0.9162509335000001,-0.018442785
adnB__delydhB_adn__2,1.4847208711,0.058810531000000006
ytf2__wt_glc__1,0.9845300246,0.6906020930000001
ytf2__wt_glc__2,0.6802800691,0.596851773
ytf2__ybcM_glc__1,0.41327467440000004,-0.046028258
ytf2__ybcM_glc__2,0.4365392551,0.136233884
ytf2__ydhB_glc__1,0.8040466108000001,0.059132295
ytf2__ydhB_glc__2,1.0705049441,0.098168789
ytf2__yfeC_glc__1,1.1954829083,0.19359243
ytf2__yfeC_glc__2,1.2941098834,0.14417697100000001
ytf2__yciT_glc__1,-0.5824644524,0.122028097
ytf2__yciT_glc__2,-0.515498966,0.171145508
ytf2__ydiZ_glc__1,1.3450347959,0.25070310500000004
ytf2__ydiZ_glc__2,1.3699440821,0.35273491500000004
ytf2__ynfL_glc__1,-3.4104938888,0.16192963800000001
ytf2__ynfL_glc__2,-3.6136918129,0.262972091
misc2__dellon_glc__1,2.8115560112,0.17249091800000002
misc2__dellon_glc__2,2.8142663802000003,0.036030999
ytf3__wt_glc2__1,1.6791833433,0.10819622500000001
ytf3__wt_glc2__2,1.5232350593000001,0.135262822
ytf3__wt_pH7_lactate__1,1.1693480988,0.063672676
ytf3__wt_pH7_lactate__2,0.9652570761,0.048804074
ytf3__wt_pH55_lactate__1,0.1534998408,-0.008891535
ytf3__wt_pH55_lactate__2,0.925511249,0.112945028
ytf3__wt_pH55_HCl__1,1.3154235569,0.103941315
ytf3__wt_pH55_HCl__2,1.1190010827,0.00018613100000000002
ytf3__dyieP_pH7__1,1.9285774243,0.21572444100000002
ytf3__dyieP_pH7__2,1.671033454,0.079587302
ytf3__dyieP_pH55__1,1.9213502348,0.228820762
ytf3__dyieP_pH55__2,2.005876654,0.15126936100000002
