,A,GadX,GadW
svns_pgi__BmePgi24_15__1,-2.0479414920431687,-0.15438169750000075,-0.09487388999999967
svns_pgi__BmePgi24_15__2,-1.644221260918963,-0.10509354249999968,0.07919925100000036
svns_pgi__BmePgi24_26__1,-10.23323549825762,-0.7090673635,-0.3823489000000002
svns_pgi__BmePgi24_26__2,-10.76225079381885,-0.7048534715000008,-0.45342324799999995
svns_pgi__BmePgi24_41__1,-10.23060024884318,-0.39289340850000004,-0.19398785799999985
svns_pgi__BmePgi24_41__2,-14.095028818071956,-1.4875947045000002,-0.781859077
svns_pgi__BmePgi24_52__1,-10.049906279066164,-0.6791849755000019,-0.2597285559999998
svns_pgi__BmePgi24_52__2,-11.02684906396078,-1.0084784055,-0.5221780340000004
svns_pgi__PaePgi2_34__1,-8.796561110013291,-1.0348139375,-1.495300296
svns_pgi__PaePgi2_34__2,-8.88976418571345,-0.9523703495000008,-1.5466969869999998
svns_pgi__PaePgi2_63__1,-13.302855626016942,-1.2434492685,-1.8013579259999997
svns_pgi__PaePgi2_63__2,-12.739574458478874,-1.0285970265,-1.812986008
svns_pgi__PaePgi24_54__1,-10.423823049481063,-1.6844179355000002,-1.5233321880000004
svns_pgi__PaePgi24_54__2,-10.780745756691829,-1.6786213785,-1.710951174
svns_pgi__PaePgi24_90__1,-13.872388582238612,-2.3910121185,-1.873022493
svns_pgi__PaePgi24_90__2,-13.560375356433187,-2.0417512255000005,-1.960707859
abx_media__m9_ctrl__1,2.9207357144023045,1.7543605494999994,1.4702526229999997
abx_media__m9_ctrl__2,1.7416429541300962,1.2785649095,1.0967476009999997
abx_media__rpmi_ctrl__1,-14.225288922050224,-2.5542012015000006,-3.267590235
abx_media__rpmi_ctrl__2,-15.8139852064479,-3.0858233294999997,-3.5460337710000003
abx_media__camhb_ctrl__1,-12.184546066066083,-2.8222592505,-3.689769792
abx_media__camhb_ctrl__2,-12.87154065279458,-3.5607856985,-4.512560851
abx_media__m9_mero__1,0.3412524616722017,1.1793834155000005,0.6905471349999992
abx_media__m9_mero__2,0.9638679906759088,1.2867231864999995,0.9401046979999998
abx_media__rpmi_mero__1,-14.902262791229846,-3.1512241414999997,-3.576828542
abx_media__rpmi_mero__2,-14.79708639045623,-3.2363759945000004,-3.617323875
abx_media__camhb_mero__1,-12.987051797530452,-3.8070951395,-4.254496702
abx_media__camhb_mero__2,-13.039903311943023,-3.9466018225,-4.573696400999999
abx_media__m9_trisulf__1,-4.821813430983834,0.28291239650000044,0.4205903619999996
abx_media__m9_trisulf__2,-5.230412584281522,-0.10773344850000033,0.2960029359999998
abx_media__rpmi_trisulf__1,-13.648206447464617,-3.3159992445000004,-3.614357594
abx_media__rpmi_trisulf__2,-13.88113149362232,-3.3844024244999997,-3.360360812
abx_media__camhb_trisulf__1,-15.255408714364592,-3.8432497475000007,-3.8394739689999997
abx_media__camhb_trisulf__2,-15.530468549682633,-3.647958746500001,-4.260295307
abx_media__m9_cef__1,-2.1247173957501686,0.8842419224999993,0.884581947
abx_media__m9_cef__2,-2.039122912180116,0.6343994644999995,0.9505168359999984
abx_media__rpmi_cef__1,-17.953917922546545,-3.3793965905000007,-3.326692312
abx_media__rpmi_cef__2,-17.59549878713993,-3.469966539500001,-2.8098303980000003
abx_media__camhb_cef__1,-16.51567280420754,-4.5628209695000015,-4.1822488510000015
abx_media__camhb_cef__2,-16.176005722560788,-4.1191546185000005,-4.3585266460000005
abx_media__m9_cipro__1,-2.434691474453712,-0.3496679255000004,0.16776211200000013
abx_media__m9_cipro__2,-2.010473725922622,-0.06078472250000023,0.3699469140000007
abx_media__rpmi_cipro__1,-17.354378012531296,-2.9914089545000007,-2.8010360800000003
abx_media__rpmi_cipro__2,-17.727693277121382,-2.5756930475,-2.822133697
abx_media__camhb_cipro__1,-15.127711340008467,-5.0575483215000006,-4.893868697
abx_media__camhb_cipro__2,-15.097392491279642,-4.7357063595,-4.917834806
hot_tale__42c_ale3_30c__1,-11.17483704815172,-3.1895458985000005,0.3841595040000003
hot_tale__42c_ale3_30c__2,-11.007773214983532,-3.3054740445000004,0.30443908099999994
hot_tale__42c_ale3_37c__1,-15.560112076967163,-3.4337416445000004,-1.8442976590000004
hot_tale__42c_ale3_37c__2,-15.465940949190458,-3.2745179155000006,-1.890106807
hot_tale__42c_ale3_44c__1,-10.032393810968273,-0.5305872174999999,-1.402028499
hot_tale__42c_ale3_44c__2,-11.034318833553828,-0.4867010205000018,-1.6839079000000003
hot_tale__hot_ale3_mid_30c__1,-8.315768633690048,-3.7457702775,0.8242069330000001
hot_tale__hot_ale3_mid_30c__2,-8.676836948060638,-4.0328969245,0.8485590249999992
hot_tale__hot_ale3_mid_37c__1,-16.462498285796062,-4.3788427895,-1.340513485000001
hot_tale__hot_ale3_mid_37c__2,-16.614485999376974,-3.5039167985,-1.1194765679999996
hot_tale__hot_ale3_mid_44c__1,-8.704173983846065,-0.8758368695000005,-0.8080799780000003
hot_tale__hot_ale3_mid_44c__2,-11.60411542138873,-0.9826416715000006,-2.067601137
hot_tale__hot_ale3_30c__1,-6.425444154652741,-3.816039521500001,0.9331973449999992
hot_tale__hot_ale3_30c__2,-6.742322863904459,-3.9454299775,0.7461494590000006
hot_tale__hot_ale3_37c__1,-15.230608130426171,-2.8256511295000006,-0.8204763669999995
hot_tale__hot_ale3_37c__2,-15.610124324605067,-3.2561358645,-0.9097587409999992
hot_tale__hot_ale3_44c__1,-8.790001956301749,-0.5712976345000005,-1.4848965290000002
hot_tale__hot_ale3_44c__2,-9.30041916303949,-1.0045334675,-1.5213936250000009
hot_tale__hot_ale4_30c__1,-13.636183110442705,-3.3093762655000014,0.24054466300000146
hot_tale__hot_ale4_30c__2,-13.343210898029104,-3.4860268235000005,0.3917357719999997
hot_tale__hot_ale4_37c__1,-16.1319968455357,-3.1051855765000003,-1.304775523
hot_tale__hot_ale4_37c__2,-15.684525126883177,-3.4675098265000006,-1.2173441580000004
hot_tale__hot_ale4_44c__1,-12.635419001058333,-1.1078724515000005,-1.9932477690000001
hot_tale__hot_ale4_44c__2,-13.368985366171922,-1.0550464685000005,-1.930761627
hot_tale__hot_ale8_30c__1,-16.524301379377658,-4.1969542575,0.17196694300000015
hot_tale__hot_ale8_30c__2,-16.411420871192274,-4.3973154865,0.20834207700000015
hot_tale__hot_ale8_37c__1,-18.003990490077083,-3.3716601805,-1.4596949659999998
hot_tale__hot_ale8_37c__2,-17.58094061538977,-3.4195799005000005,-1.3947905589999996
hot_tale__hot_ale8_44c__1,-15.953958832563568,-1.2553401045,-1.7939560229999998
hot_tale__hot_ale8_44c__2,-15.66394982940572,-1.3719617084999989,-1.774621323
hot_tale__hot_ale9_mid_30c__1,-9.000485365141083,-3.2431795114999997,1.2457573979999994
hot_tale__hot_ale9_mid_30c__2,-9.329232035084884,-3.5326167705000007,1.0300363519999998
hot_tale__hot_ale9_30c__1,-12.830177661891424,-4.5219660275,0.2941684909999997
hot_tale__hot_ale9_30c__2,-13.125405454613126,-4.3923327985,0.4897789880000003
hot_tale__hot_ale9_mid_37c__1,-15.679952967725583,-3.0364218265,-0.764373344
hot_tale__hot_ale9_mid_37c__2,-16.17702295728681,-2.8494140475000007,-0.503692257
hot_tale__hot_ale9_37c__1,-17.17038790148247,-4.0004709705,-1.405265838
hot_tale__hot_ale9_37c__2,-16.945301237507227,-3.6069468645,-1.3565513879999995
hot_tale__hot_ale9_mid_44c__1,-13.314472268662728,-1.1560178965000008,-1.3315435850000004
hot_tale__hot_ale9_mid_44c__2,-13.658175258397623,-1.0773072675000002,-1.3196865750000004
hot_tale__hot_ale9_44c__1,-15.922946621861172,-2.1676840635000003,-2.446828205
hot_tale__hot_ale9_44c__2,-15.07617874131965,-1.8858286725,-2.3424552700000003
hot_tale__hot_ale10_30c__1,-8.497019142146678,-3.6257398265,0.9786133780000004
hot_tale__hot_ale10_30c__2,-8.36407782968267,-3.5884852235,0.9471326859999998
hot_tale__hot_ale10_37c__1,-16.408177914087947,-3.5244829175000003,-1.0612965140000004
hot_tale__hot_ale10_37c__2,-15.756879512149183,-3.4908774675000007,-1.2060379659999994
hot_tale__hot_ale10_44c__1,-11.477736630421887,-0.6056026815000006,-1.2705625539999996
hot_tale__hot_ale10_44c__2,-11.113533638120645,-0.5445547695000004,-1.0639592659999997
hot_tale__hot_ale16_30c__1,-8.905099578647599,-3.2420302425000003,1.0297075349999991
hot_tale__hot_ale16_30c__2,-9.40114136749416,-3.2604507415000006,1.1250663440000013
hot_tale__hot_ale16_37c__1,-15.45951010615254,-2.6962256495000005,-0.8629741089999996
hot_tale__hot_ale16_37c__2,-15.492570713911462,-2.8921934445000015,-0.8243520679999996
hot_tale__hot_ale16_44c__1,-12.532211432446177,-0.9720535895000006,-1.5142693159999991
hot_tale__hot_ale16_44c__2,-13.00116286466513,-0.8321317615000012,-1.6793924010000003
pdhr_ale__pdhR-13_51__1,-9.569339105188387,-0.1733012495000006,-0.4436807359999992
pdhr_ale__pdhR-13_51__2,-8.615055029444003,0.008065855499999941,-0.34203410000000023
pdhr_ale__pdhR-14_46__1,2.6676813412351223,1.7486966694999992,1.467339
pdhr_ale__pdhR-14_46__2,3.015518622970802,1.2253895364999998,1.0127463059999986
pdhr_ale__pdhR-15_51__1,-3.711449279013,-0.09934461950000006,0.11901861199999965
pdhr_ale__pdhR-15_51__2,-3.707873175068564,-0.1854348985000005,-0.07985431000000087
pdhr_ale__pdhR-16_49__1,6.77974441799055,2.5072357755000003,1.8381666140000013
pdhr_ale__pdhR-16_49__2,3.94710168142291,1.3744828414999992,0.970892138
tcs__del_atoC_LiAcet__1,1.260979291434695,-0.3470313385000008,-0.7052197280000003
tcs__del_atoC_LiAcet__2,1.2642340784684152,-0.7542443355000019,-1.0000614409999995
tcs__del_atoC_LiCl__1,2.04612740016413,0.43320078250000016,0.08954806300000051
tcs__del_atoC_LiCl__2,1.9795485074963728,0.4246753175000002,0.1453114840000005
tcs__del_atoC_m9__1,1.8610644334808355,0.6398247394999999,0.3337985469999998
tcs__del_atoC_m9__2,1.3828079551531456,0.5155610634999999,0.1983791409999993
tcs__del_baeR_etoh__1,2.35072245131441,0.1966753784999984,1.473412474999999
tcs__del_baeR_etoh__2,1.414300616020208,-0.5974463375000001,0.676027403
tcs__del_baeR_lb__1,13.906361749922604,1.895956332499999,1.8741541130000003
tcs__del_baeR_lb__2,14.14041558724177,2.016418485499999,1.9303110659999991
tcs__del_btsR_01xlb__1,15.35254262913506,1.0881353935,2.5435706379999994
tcs__del_btsR_01xlb__2,15.674359804422853,1.0361143475,2.5571005750000007
tcs__del_btsR_lb__1,-7.649807327246267,-1.3436558275,-2.021131973
tcs__del_btsR_lb__2,-7.610084543029268,-1.5047655884999989,-1.871907734
tcs__del_btsR_pyruvate__1,15.361593063587602,1.0435207435000002,2.5884361050000004
tcs__del_btsR_pyruvate__2,15.095591465339208,1.0310643944999995,2.528535893
tcs__del_cpxR_etoh__1,2.2750365734643494,0.8470205244999995,1.96341583
tcs__del_cpxR_etoh__2,2.202115287644973,0.8895346105000002,2.059671892
tcs__del_cpxR_lb__1,13.049861071346008,2.1972176255000004,2.0376481990000004
tcs__del_cpxR_lb__2,13.188919569960946,2.0450202455,2.0520670539999992
tcs__del_cusR_CuSO4__1,-2.2808397079087763,-0.8860245095000003,-0.4429163569999997
tcs__del_cusR_CuSO4__2,-2.274600399541545,-0.9309158215000012,-0.3422982459999995
tcs__del_cusR_lb__1,-8.72678777715439,-2.298592021500001,-2.37110674
tcs__del_cusR_lb__2,-7.954180842586037,-1.8671731465000008,-2.246175388
tcs__del_kdpE_01-kcl__1,12.025708545665154,2.2383458055000003,2.7144489579999997
tcs__del_kdpE_01-kcl__2,12.190782759167202,2.2182433454999995,2.7152547950000008
tcs__del_kdpE_115-kcl__1,1.998025440804613,0.8265091594999987,1.16803263
tcs__del_kdpE_115-kcl__2,1.758050190060696,0.8443563264999998,1.033647879
tcs__del_phoB_m9__1,2.6195265033165445,1.2144832494999989,0.7585782009999997
tcs__del_phoB_m9__2,2.5894826720841797,1.2570219794999993,0.7315169890000002
tcs__del_phoB_m9p__1,-11.625685179549851,-2.7592120675,-3.532424456
tcs__del_phoB_m9p__2,-11.570281301377143,-2.6648017575000003,-3.543862165
tcs__del_rcsB_etoh__1,-14.486457774089128,0.2475501634999997,1.8445806090000003
tcs__del_rcsB_etoh__2,-14.374743357208851,0.34273692650000065,1.9451146570000004
tcs__del_rcsB_lb__1,-10.312998882963935,1.4882584545000004,1.5648700799999995
tcs__del_rcsB_lb__2,-9.160922925190384,1.4789908015000002,1.4831985490000001
tcs__del_zraR_lb__1,-13.117620244006837,-2.0295518925,-2.142717051
tcs__del_zraR_lb__2,-13.25217061743026,-2.0711293385000005,-2.297985764
tcs__del_zraR_zncl2__1,-7.597096509058133,-0.1757048515000017,-0.4729377719999999
tcs__del_zraR_zncl2__2,-7.447114829900109,-0.2636573605000008,-0.5175987559999999
tcs__wt_01-kcl__1,11.542941179077896,2.175753135499999,2.2789444530000003
tcs__wt_01-kcl__2,11.243972883441872,2.2346417055,2.4093919109999997
tcs__wt_01xlb__1,14.081930509589816,0.7337686834999992,2.197853131
tcs__wt_01xlb__2,13.784223554674504,0.6954903134999988,2.1773644039999995
tcs__wt_115-kcl__1,1.098106878154022,0.4690406715000002,0.9211391420000004
tcs__wt_115-kcl__2,1.0608007017056584,0.4390020104999994,0.8728593099999991
tcs__wt_CuSO4__1,-8.701926768184842,-2.265709301500001,-1.859949052
tcs__wt_CuSO4__2,-8.66232976167131,-2.2505761425,-2.105956378
tcs__wt_etoh__1,-3.10048389865787,-0.0004248835000000284,1.8074267500000003
tcs__wt_etoh__2,-2.9742118130507684,-0.1263777595000004,1.7865141810000005
tcs__wt_lb__1,8.82746408059449,2.2861446554999976,2.2088232910000007
tcs__wt_lb__2,9.145577003014498,2.343301755499999,2.3032762339999997
tcs__wt_LiAcet__1,0.5367760528519824,-0.7060793375000003,-1.1960358180000004
tcs__wt_LiAcet__2,1.204322092188928,0.004063308499999252,-0.4725449179999997
tcs__wt_LiCl__1,0.1032586337399042,-0.2924198205000001,-0.412608498
tcs__wt_LiCl__2,0.2271233810158942,-0.11397347650000178,-0.417649548
tcs__wt_m9p__1,-12.517487636711396,-3.0886637055000015,-3.78011644
tcs__wt_m9p__2,-13.10612713315888,-3.5597368545000005,-4.034769454999998
tcs__wt_pyr__1,13.44939270848575,0.3395115724999993,1.7075910809999997
tcs__wt_pyr__2,13.630552347341414,0.37265735449999937,1.805490065
tcs__wt_zncl2__1,-11.949389520156393,-2.1483377385000004,-2.212460768
tcs__wt_zncl2__2,-11.883254449094428,-2.289535831500001,-2.36781913
ros_tale__0_0_0pq__1,-17.58676740710983,-2.6475817745000008,-2.3401135890000004
ros_tale__0_0_0pq__2,-17.72906995239107,-2.7984093215000003,-2.223274057
ros_tale__0_0_250pq__1,-14.358515615369194,-1.255333610500002,-0.7885245609999991
ros_tale__0_0_250pq__2,-14.478204898937385,-1.3868966705000003,-0.6884785430000004
ros_tale__1_mid_250pq__1,-15.855387812949935,-2.3886745925,-1.610578286
ros_tale__1_mid_250pq__2,-15.722966972419226,-2.3452510405,-1.578816465000001
ros_tale__1_0_0pq__3,-16.77084732124849,-2.622878168499999,-2.108194477
ros_tale__1_0_0pq__4,-16.602567133654123,-2.8292612895000007,-2.2042795550000003
ros_tale__1_0_250pq__1,-16.93429809425057,-2.9949753125000003,-2.35176774
ros_tale__1_0_250pq__2,-16.948511997808065,-3.1344185115,-2.4151827999999997
ros_tale__1_0_750pq__1,-17.471442459427077,-2.9711011155000007,-2.754570917
ros_tale__1_0_750pq__2,-17.864720760583197,-3.5873388625,-3.374614555
ros_tale__1_1_0pq__1,-18.07498667807616,-3.2353385755,-3.096720045
ros_tale__1_1_0pq__2,-18.54394779181411,-3.4904977335000003,-3.453013267
ros_tale__1_1_250pq__1,-18.688136023450376,-3.5289851855000007,-3.231505917
ros_tale__1_1_250pq__2,-18.561026026446044,-3.8991743545,-3.394488242
ros_tale__1_1_750pq__1,-18.366965007127227,-3.8388878245,-3.181752653
ros_tale__1_1_750pq__2,-18.272079265778743,-3.6982202705,-3.24299346
ros_tale__1_2_0pq__1,-17.15406125053797,-3.5784519905000005,-3.245178072
ros_tale__1_2_0pq__2,-18.321841551597156,-3.5249896035000012,-3.40515954
ros_tale__1_2_250pq__1,-17.285032213555734,-2.9799758935000003,-2.995324431
ros_tale__1_2_250pq__2,-17.044274429456156,-3.4182113965000003,-3.3006029669999997
ros_tale__1_2_750pq__1,-17.318237372561565,-3.352631697500001,-2.9524589339999996
ros_tale__1_2_750pq__2,-16.684638086901895,-2.6737957455000005,-2.437029958
ros_tale__1_3_0pq__1,-14.5601528383877,-3.3456958765000007,-1.7367610310000003
ros_tale__1_3_0pq__2,-14.879286444894245,-3.5571164655000014,-2.1123116360000003
ros_tale__1_3_250pq__1,-17.353540920555716,-4.561319725500001,-3.0412486010000004
ros_tale__1_3_250pq__2,-17.680978033382413,-5.171150191500001,-3.091877008
ros_tale__1_3_250pq__3,-17.283124990551133,-4.8918322815,-3.067431426
ros_tale__1_3_250pq__4,-19.271881296452385,-5.571862208500002,-4.647179116
ros_tale__1_3_750pq__1,-16.927325507400077,-3.3025953445000003,-2.8057743319999995
ros_tale__1_3_750pq__2,-15.915270229005516,-3.558214291500001,-2.554908359
ros_tale__1_4_0pq__1,-17.69366080219882,-3.3681964765000005,-2.5931148240000006
ros_tale__1_4_0pq__2,-17.445079169287663,-3.3037605515,-2.8549629010000004
ros_tale__1_4_250pq__1,-17.697156263961734,-3.4287406115000003,-2.849761417
ros_tale__1_4_250pq__2,-17.972963046800803,-3.4470534115000007,-3.29327561
ros_tale__1_4_750pq__1,-18.02025217064709,-3.6226578985000004,-3.699252665
ros_tale__1_4_750pq__2,-17.90703726117941,-2.9531270085,-3.234268019
ros_tale__1_4_750pq__3,-18.3561142765889,-4.905027276499999,-4.164809997
ros_tale__1_4_750pq__4,-17.318094354062435,-4.0048811955,-3.9674497289999997
ros_tale__2_mid_250pq__1,-14.13344522045242,-1.4627465775,-0.6106603659999994
ros_tale__2_mid_250pq__2,-13.778269326832303,-1.7638707045000004,-0.8872511330000004
ros_tale__2_0_0pq__1,-17.078776917728852,-1.8873082895,-2.075962745
ros_tale__2_0_0pq__2,-17.06308238783971,-1.6278747955000004,-1.87066961
ros_tale__2_0_250pq__1,-17.034193813063947,-3.2420310664999996,-2.053830748
ros_tale__2_0_250pq__2,-16.72630638520457,-3.2524732935000005,-2.5226596480000003
ros_tale__2_0_750pq__1,-13.346124984882511,-0.15401843749999955,0.6395762969999996
ros_tale__2_0_750pq__2,-13.29433519483408,-0.12787493350000026,0.6119995330000014
ros_tale__2_1_0pq__1,-18.111750556295515,-2.2455441474999995,-2.4130251519999995
ros_tale__2_1_0pq__2,-18.33496275900534,-1.8727066084999988,-2.023485779
ros_tale__2_1_250pq__1,-17.605250567542285,-1.2025628515000006,-1.9478378180000002
ros_tale__2_1_250pq__2,-18.070951989143165,-1.506273760500001,-2.505740287
ros_tale__2_1_750pq__1,-17.404869047717042,-1.5493173355000005,-2.3290736290000007
ros_tale__2_1_750pq__2,-17.15954529431775,-1.186245725500001,-2.1042821369999998
ros_tale__2_1_750pq__3,-17.83869807376321,-1.1853379795000007,-2.022471593
ros_tale__2_2_0pq__1,-17.672656271701683,-1.4981825424999995,-1.6359481210000002
ros_tale__2_2_0pq__2,-17.64285207414884,-0.2509316645000004,-0.311498963
ros_tale__2_2_250pq__1,-18.090834305412308,-1.4323782785,-1.2255455800000004
ros_tale__2_2_250pq__2,-18.144980987928477,0.0991750825000004,0.14722107800000028
ros_tale__2_2_750pq__1,-17.796750082618665,-0.025950432500000176,0.16142379599999934
ros_tale__2_2_750pq__2,-13.747802464447105,1.1972189495,1.3202993130000005
ros_tale__2_3_0pq__1,-18.31441629361145,-0.7313023265000007,-0.7874990700000009
ros_tale__2_3_0pq__2,-18.601624166041688,-1.315104486500001,-1.4648325359999994
ros_tale__2_3_250pq__1,-18.872174748484884,-1.6900115034999998,-1.812887158
ros_tale__2_3_250pq__2,-18.81819769455832,-2.2332461635000005,-1.95987574
ros_tale__2_3_750pq__1,-19.3146876433983,-1.7592189115000003,-1.7690547559999998
ros_tale__2_3_750pq__2,-19.05285015911084,-1.9330542405000009,-1.9296716590000005
ros_tale__3_0_0pq__1,-17.574918893474052,-2.3424051565,-2.433069134
ros_tale__3_0_0pq__2,-18.241413707401083,-2.4473434335000004,-2.695055893
ros_tale__3_0_250pq__1,-18.73767467628205,-2.5960978894999998,-2.206952133
ros_tale__3_0_250pq__2,-19.01743386353906,-2.4723414025,-2.5237807730000004
ros_tale__3_0_750pq__1,-13.624250494063496,-1.5289186055000004,-0.15709118400000044
ros_tale__3_0_750pq__2,-12.36933714151782,-1.9671963745000005,-0.4228539940000005
ros_tale__3_1_0pq__1,-17.406499895572466,-2.0517769484999993,-1.8275657730000001
ros_tale__3_1_0pq__2,-17.882576701423453,-1.6066358834999999,-1.596478223
ros_tale__3_1_250pq__1,-17.726321969568033,-1.5831603995000003,-1.807269471
ros_tale__3_1_250pq__2,-17.938666887788443,-1.5765802835000002,-1.5578737169999997
ros_tale__3_1_750pq__1,-17.717117555149244,-1.5037909024999996,-1.4785584550000008
ros_tale__3_1_750pq__2,-18.43734636134765,-1.9503798105000003,-1.886011372
ros_tale__3_2_0pq__1,-9.300673318359072,-1.1964541345000006,-1.6146464700000005
ros_tale__3_2_0pq__2,-8.934146131391952,-1.0649069424999995,-1.3999642600000008
ros_tale__3_2_0pq__3,-9.334334018110573,-0.9070409075,-1.0442038140000005
ros_tale__3_2_0pq__4,-9.575764222899256,-0.9347984775000002,-1.3182513350000002
ros_tale__3_2_250pq__1,-13.935944676154888,-1.3658654385000002,-1.4730232479999996
ros_tale__3_2_250pq__2,-15.12221169771853,-1.4859137684999988,-1.4487724700000006
ros_tale__3_2_750pq__1,-17.45485955983331,-1.6589892695,-2.333011762
ros_tale__3_2_750pq__2,-16.468913989632362,-2.1241408185,-2.89294737
ros_tale__3_3_0pq__1,-17.955442456793886,-3.9744495785000002,-3.369927923
ros_tale__3_3_0pq__2,-17.616513702189728,-3.2141905515000007,-3.239326081
ros_tale__3_3_0pq__3,-17.8800440549399,-3.6454655985,-3.191687688
ros_tale__3_3_0pq__4,-17.725956734172666,-3.0571738275000007,-3.3901768430000003
ros_tale__3_3_250pq__1,-17.269500625590634,-3.2228566785000003,-2.2734652619999998
ros_tale__3_3_250pq__2,-16.395481353118793,-2.5558169815000005,-1.9166158819999997
ros_tale__3_3_750pq__1,-17.543994001127412,-3.7229127925000007,-2.451949426
ros_tale__3_3_750pq__2,-17.269228796529934,-3.739560843500001,-2.697671797
ros_tale__3_4_0pq__1,-13.046506515268254,-2.4181037995000008,-2.551207462
ros_tale__3_4_0pq__2,-12.50339927175521,-2.1586707725,-2.7339431330000004
ros_tale__3_4_250pq__1,-13.983060602107695,-2.456743060500001,-2.640794547
ros_tale__3_4_250pq__2,-14.097354730491524,-2.5681765655,-2.3239030099999995
ros_tale__3_4_750pq__1,-14.990574428228271,-3.3979328245000007,-3.677114811
ros_tale__3_4_750pq__2,-14.807514917934464,-3.1404112915000004,-3.35010093
pcoli__atASMT_325G__1,-14.173426238749377,-0.7419004645000005,-0.0891436480000003
pcoli__atASMT_325G__2,-14.683722125148496,-1.0198579985,-0.21487832399999984
pcoli__bpTDC__1,-16.08770153905771,-1.7779847755000002,-1.5704908150000003
pcoli__bpTDC__2,-16.55142176725152,-1.937183021500001,-1.781490046
pcoli__BRCA__1,-16.190962812686585,-1.7559057324999996,-1.4632071919999996
pcoli__BRCA__2,-16.245392951408903,-1.8046749385,-1.5513966219999995
pcoli__BRCActrl__1,-16.59651045193424,-1.3186881085,-1.025651408
pcoli__BRCActrl__2,-16.96864731556297,-1.398037156500001,-1.2623912099999997
pcoli__BRCAswap__1,-13.302316663784527,-1.2892895424999995,-0.7749003500000002
pcoli__BRCAswap__2,-13.153647918394883,-1.1001593045,-0.7622077520000001
pcoli__btAANAT__1,-13.322053537396451,-0.8780488565000004,-0.4501835490000001
pcoli__btAANAT__2,-12.269317384631124,-0.9061736285000004,-0.6244467569999985
pcoli__btASMT__1,-13.72743079686261,-0.7136407465000012,-0.2980203680000004
pcoli__btASMT__2,-14.028379582475688,-0.7881754255000004,-0.4314505669999997
pcoli__CC1__1,-8.14495828316269,0.4112165655000002,0.6574949419999996
pcoli__CC1__2,-8.64121210323152,0.05774504549999904,0.8136235820000001
pcoli__ccCOMT__1,-14.673284754199369,-0.8835074345000002,-0.5106789209999993
pcoli__ccCOMT__2,-15.10298471273046,-0.8495148524999996,-0.5802035969999997
pcoli__ckDDC__1,-7.88305971164274,0.9021210984999986,0.5918250290000007
pcoli__ckDDC__2,-7.978589737185649,0.26084628049999914,0.527667117
pcoli__CNTF_belt__1,-13.433248476632665,-0.6152881945000006,-0.20008863099999985
pcoli__CNTF_belt__2,-12.11337889765167,-0.181027341500001,0.13227748500000036
pcoli__cobPNMT__1,-11.89799939502481,-0.2345993474999997,0.04134156599999983
pcoli__cobPNMT__2,-11.969668695742753,-0.2718294825000003,-0.07419801599999952
pcoli__cvPhhB__1,-14.034578889945694,-0.38195466450000026,0.0342201349999991
pcoli__cvPhhB__2,-13.72355998846215,-0.5703318585000003,-0.4522316230000003
pcoli__ggAANAT__1,-13.466076541222916,-0.8231911495000004,-0.4515950369999997
pcoli__ggAANAT__2,-13.435667759074136,-0.7648856265000017,-0.4633999480000002
pcoli__ggTPH__1,-14.001044355862724,-1.2314261445000003,-0.41574268699999983
pcoli__ggTPH__2,-14.633316977751935,-1.0611498335,-0.554468495000001
pcoli__hsAANAT__1,-8.702967869135598,-0.5219423474999996,0.16543595799999974
pcoli__hsAANAT__2,-9.935119383940837,-1.3362748374999995,-0.216732393
pcoli__hsASMT__1,-15.770836420642995,-1.2163589095000005,-1.1072706979999998
pcoli__hsASMT__2,-15.74135315189735,-1.2138613505000002,-1.053166633
pcoli__hsPNMT_mb__1,-12.733134613129394,-0.7954231305000006,-0.29514504599999913
pcoli__hsPNMT_mb__2,-12.362853521200371,-0.7448340065000005,-0.22604074000000016
pcoli__hsTPH__1,-15.50687168180957,-0.7893894384999989,-0.8408299009999993
pcoli__hsTPH__2,-16.055314207866424,-1.0176855745000006,-1.168232359
pcoli__hsTPH_E2K__1,-13.4132182960789,-0.939375805500001,-0.279263147
pcoli__hsTPH_E2K__2,-13.870491960461218,-0.8354934125,-0.16820824699999992
pcoli__hsTPH_E2K_N91I_P99C__1,-15.918170018231072,-1.6854202625,-1.2314283069999998
pcoli__hsTPH_E2K_N91I_P99C__2,-16.330588623143285,-1.4547212005000008,-1.1888764650000008
pcoli__hsTPH_N158trunc__1,-14.906463501704136,-0.8555721785000001,-0.34372083599999925
pcoli__hsTPH_N158trunc__2,-14.969278053729276,-0.8334686655000008,-0.32984136599999925
pcoli__hsTPH_N174trunc__1,-13.549846832519808,-0.4982843115000018,-0.2553462499999997
pcoli__hsTPH_N174trunc__2,-14.075578153521302,-0.6960024655000003,-0.5236883890000001
pcoli__hsTPH_Ntermtrunc__1,-14.57680293463446,-0.5392508645000005,-0.5323943309999999
pcoli__hsTPH_Ntermtrunc__2,-13.726591418223125,-0.9363677724999996,-0.8033708819999985
pcoli__hsTPH1__1,-12.70606156167904,-1.3777608374999994,-0.625852031
pcoli__hsTPH1__2,-12.90860428403442,-1.0643240335000002,-0.6030416609999998
pcoli__MBP__1,-15.100603312884475,-1.7823248324999996,-1.464902480999999
pcoli__MBP__2,-14.375593326316482,-1.5732165915000005,-1.0907250609999997
pcoli__msCOMT__1,-16.475518104418395,-1.8225712694999998,-1.59572351
