,A,GcvA
SRX254750,3.0924775403,-0.8807467215
SRX254751,4.251988004,-0.7012067998
SRX254752,4.3514056717,-1.0787467683
SRX254753,4.0861770859,-0.8556659014
SRX254754,6.6672099274,-0.9923555453
SRX254755,6.1507132030000005,-1.3435217757
SRX254756,4.8881590267,-1.0488234148
SRX254757,3.2979008286,-1.6463511801
SRX254758,2.3087755726,-1.407278239
SRX254759,1.6724449531,-0.8898824747
SRX254760,3.9467878004,-0.9311101949
SRX254761,4.0778539151,-1.1205723508
SRX254762,4.5281532765,-1.1285331939
SRX254763,6.373610388,-0.7391811436
SRX254764,5.2778506695,-0.8386448780000001
SRX254765,5.3897755489,-1.6273834339
SRX254766,2.5354018459,-1.258854182
SRX254767,1.8707410159000002,-0.9888321264000001
SRX254768,1.5492997907000001,-1.0561642725
SRX254772,0.6550466047,-0.8825925516
SRX254773,-2.1497349537,-0.4215390604
SRX254774,-1.7885204862,-0.2690011504
SRX254775,0.7171412735,0.1610627923
SRX254776,2.5694571958,-1.3149776850000001
SRX254777,-1.0520437714,1.0726448145
SRX254778,-1.6020736302,0.42084330410000004
SRX254779,-0.5552210053000001,-0.22678759440000001
SRX254780,-1.0888101637,0.10913190610000001
SRX254781,-1.8180747301,0.6704928404
SRX254782,-1.5441806241,0.3416924134
SRX254783,-1.5815154269,0.6659200510000001
SRX254784,-1.2501322128,0.8665976164
SRX254785,-0.7918654998,0.57554625
SRX254786,-1.2042288566,0.26487148790000004
SRX7136401,0.6321053118000001,-0.0649376456
SRX7136403,-0.5656994091,-0.035493049900000004
SRX7136405,1.1049552046,-1.5798285273000001
SRX7136407,0.9694214741,-1.3004815359
SRX7136409,1.2511383918,-1.1502831231
SRX7136411,-0.0664059026,0.1004306955
SRX3754949,0.0850751408,0.0020101773000000002
SRX3754950,-0.1316196701,0.035942198
SRX3754951,0.046544529300000005,-0.0379523752
SRX3754952,-0.0788696399,0.13645543300000001
SRX3754953,-0.10792217600000001,0.0608590462
SRX3754954,-0.1684788431,0.0799409626
SRX3754955,2.3101136144,-0.7419116133
SRX3754956,2.3754410200000002,-0.7520295662
SRX3754957,2.4094724108,-0.6891891159
SRX3754966,0.1695154254,-0.15169743130000002
SRX3754967,0.4029660684,-0.1394822836
SRX3754969,0.2665695885,-0.1284167367
SRX1424798,-0.9152817937000001,0.0343515287
SRX1424799,0.9152817937000001,-0.0343515287
SRX1424800,0.6116831703,0.1572690519
SRX1424801,0.6583393773,-0.0691279109
SRX1424802,-0.1914727823,0.2850242277
SRX1424803,1.4696775189,0.36232458030000003
SRX1424804,0.6602206380000001,0.6182001151000001
SRX1424805,0.7677191441,0.4490640153
SRX1424806,2.3647873969,0.28121039600000003
SRX1424807,2.8312492777,0.0800729022
SRX1424808,-6.6054713035,-0.3142740499
SRX1424809,-6.707314139,-0.4874872723
SRX1424816,-3.979876542,-0.3355894716
SRX1424817,-4.769915906,0.19177920010000002
SRX1424818,-7.3913335414,-0.2634936142
SRX1424819,-7.2938388006,-0.1218920916
SRX1424824,-5.8366031564,0.32774161160000004
SRX1424825,-4.559877636,0.24558110860000001
SRX1424826,-4.5334324426,0.2686053372
SRX1424827,-4.1874154316,0.2409063451
SRX1424828,-7.8713838653,0.5848479208
SRX1424829,-7.8330179469,0.49847016530000005
SRX1424830,-7.8216613248,0.2430424668
SRX1424831,-7.4506133781,0.5037766084
SRX1424834,-6.743640362,0.6232332837
SRX1424835,-6.7190839081,0.7268049809
SRX1424840,-7.5439246807,1.0707708646
SRX1424841,-7.5096123497,1.345854319
SRX1424842,-7.2264639286,0.7300069227
SRX1424843,-7.3538796407,0.7099473812
SRX1424844,-6.4103324878,0.6701027580000001
SRX1424845,-6.0557177123,0.8041372486
SRX1424846,-6.6373006448,-0.39215222450000004
SRX1424847,-5.0110422492,-0.1779176871
SRX5060277,-0.800882768,0.6428352785
SRX5060279,-7.6380654209,1.0579006324
SRX5060281,0.800882768,-0.6428352785
SRX5060283,-7.7149364512,0.9763172864
SRX5936089,0.0405208733,0.0670966813
SRX5936090,0.4472052442,-0.22590467790000002
SRX5936091,0.1924816236,0.1759208902
SRX5936092,-0.680207741,-0.0171128937
SRX5936093,1.132413513,-0.7310925866
SRX5936094,2.3815776689,-1.0826368747
SRX5936095,-1.5259464913,-1.1840614029
SRX5936096,-1.3545130684,-1.5210103092
SRX5936097,-0.9298601021,-0.45870140410000004
SRX5936098,-0.588067193,-0.5443714691
SRX5936099,-0.7274123932000001,-0.7079732848
SRX5936100,-0.3083720209,-0.5947870813
SRX5936101,-0.4828408615,-0.2950012308
SRX5936102,-0.2473727944,-0.9795122490000001
SRX5936103,-0.5193691332,-0.2074239209
SRX5936104,-0.6508020841000001,-0.0171114046
SRX5936105,-0.605738965,-0.31720344240000004
SRX5936106,-0.2955347632,-0.1411887063
SRX5936107,-0.7784532434,-0.0832170445
SRX5936108,-1.0304963065,-0.1578782917
SRX5936109,-0.6556013038,0.1745551464
SRX5936110,-0.9580347541,0.1029748211
SRX5936111,-1.2443189433,0.2217171832
SRX5936112,-0.2825051876,-0.22274707470000002
SRX5936113,-0.0360061906,-0.17926841000000002
SRX5936114,-0.7502046238000001,0.0989916831
SRX5936115,-0.9092431310000001,0.4474358419
SRX5936116,-0.39507267690000003,0.38967819140000004
SRX5936118,-1.2043645501,0.40250870590000004
SRX5936119,-0.0980921855,-0.1747065873
SRX5936121,-1.5246630906,0.3888343108
SRX5936122,-1.6581881504,0.5911950921
SRX5936123,-2.166044558,0.8060405214
SRX5936124,-1.7556919,0.7496345663
SRX5936125,-2.2805389272,0.49959891160000003
SRX5936126,-2.8195880017,0.4775061123
SRX5936128,-4.9434661314,0.1093496842
SRX5936129,-4.420129511,0.2638600827
SRX5936130,-0.4106950359,-0.9761263923000001
SRX5936131,-0.7555894316,-0.46887040630000004
SRX5936132,-0.4040841791,-0.208956463
SRX5936133,-0.025726737700000002,-1.1747993271000001
SRX5936134,0.3430175809,0.3782260007
SRX5936135,0.5321127747000001,0.15872974110000002
SRX5936137,1.8721378475,0.2415911202
SRX5936138,2.3694105627,0.12349942130000001
SRX5936139,3.1494895813,0.3233575242
SRX5936140,3.895170101,-0.3068111552
SRX5936141,5.3909514329,0.2523595421
SRX5936142,5.337933528,0.2266286801
SRX5936143,3.4373407451,0.2766620955
SRX5936144,3.5185326439,0.35051770860000003
SRX8557650,0.0391487422,-0.1095705491
SRX8557651,0.0058840444,-0.0280662066
SRX8557652,-0.0450327866,0.1376367557
SRX8557653,-2.9993585756,1.0492226823
SRX8557654,-3.676643587,1.1273236726
SRX8557655,-2.1511434038,0.8199760132
SRX8557656,-9.8353129485,1.1012626274
SRX8557657,-9.1560707867,1.2311763763
SRX8557658,-10.0303274519,1.1249603221
SRX8557659,-6.5633596922,1.3063376078
SRX8557660,-5.2452694541,1.020388795
SRX8557661,-5.3662708497,0.8982499415
SRX8557662,-3.0594691134,0.6021031859
SRX8557663,-3.1330607896,0.49188772140000003
SRX8557664,-3.2367729277,0.1699264091
SRX8557665,-2.9861453768,0.4109023445
SRX8557666,-2.3906728462,0.1402259005
SRX8557667,-3.1108254372,0.29999902770000003
SRX3405147,0.11441332,-0.0849350816
SRX3405148,-0.2397513897,0.14636889520000002
SRX3405149,0.1253380697,-0.0614338137
SRX3405150,2.6140728412,-0.6833446582
SRX3405151,1.3046434317,-0.7872832146000001
SRX3405152,3.5846220476,-0.4510730734
SRX3405153,2.1520427201,-0.3215292354
SRX3405154,1.8549623141,-0.4809939796
SRX3405155,1.854640851,-0.2746241319
SRX3405156,4.6895515377,-1.2973157728
SRX3405157,2.4480365472,-0.6688852994000001
SRX312063,-3.7922285028,0.3039061636
SRX312064,-3.7424869838,0.4398090925
SRX312065,-4.0585088527,-0.08032173000000001
SRX312066,-2.4621337705,0.7420463481
SRX312067,-2.6556232418,0.7154408135
SRX312068,-4.7765442816,-0.313030417
SRX312069,-4.7709568022,-0.3163140359
SRX312070,-0.007605995900000001,0.0100855454
SRX312071,0.007605995900000001,-0.0100855454
SRX312072,-1.8917596827,-0.2939792614
SRX312073,-2.0817064869,-0.1877422732
SRX312074,-3.3250856539,0.0478872043
SRX312075,-3.5363348129,0.024412741
SRX312076,-2.6617180636,-1.2030014068
ecoli_00001,0.0524290072,-0.0646637755
ecoli_00002,-0.0524290072,0.0646637755
ecoli_00003,-4.1112235645,0.0063318865
ecoli_00004,-4.0514161604,-0.1038594495
ecoli_00005,0.5286137946,-0.1154926445
ecoli_00006,0.5596057725,-0.0859194015
ecoli_00007,-2.1225679161,-0.1954695395
ecoli_00008,-1.8668659266,-0.2249829415
ecoli_00009,-0.5504790492,0.008404057500000001
ecoli_00010,-0.7303585615,0.0477273085
ecoli_00011,-0.4928442484,0.18277044950000002
ecoli_00012,-0.2704117455,0.0841871305
ecoli_00014,-0.1770944092,0.0011303285
ecoli_00015,0.273705397,-0.2220681115
ecoli_00016,-0.1289415877,0.1215067365
ecoli_00017,-0.24992169390000002,0.3767903555
ecoli_00018,0.0039017506,0.2622354215
ecoli_00019,-4.1849102581,-0.6802592125
ecoli_00020,-4.1787015302,-0.6149076385000001
ecoli_00021,-4.9762523657,-0.4099727985
ecoli_00022,-4.8395754225,-0.5148146665000001
ecoli_00023,-3.006872439,-0.9748724945
ecoli_00024,-2.9941981536,-0.6293858945
ecoli_00025,-4.4759666545,-0.9307891175
ecoli_00026,-4.3274204833,-0.5405997525
ecoli_00027,-1.1956629136,0.1898208245
ecoli_00028,-1.3309385417000001,0.0762400495
ecoli_00029,-1.1435977286,-0.0228796275
ecoli_00030,-0.9409852033,-0.0689560655
ecoli_00031,-0.7815430080000001,0.07812247750000001
ecoli_00032,-0.7548538776,0.0302315825
ecoli_00033,-2.1094158369000002,0.4541630595
ecoli_00034,-1.8321643546000002,0.0200384505
ecoli_00035,-0.9839608783,0.47978619250000004
ecoli_00036,-1.2437573258,0.2238135555
ecoli_00037,-0.8418748493,0.5241362565000001
ecoli_00038,-1.6248391091,0.6699842465
ecoli_00039,0.35415834820000003,0.0655284415
ecoli_00040,0.5010402853,0.0470905145
ecoli_00041,-2.1440845101,0.1279063555
ecoli_00042,-0.8775615799,0.0725146945
ecoli_00043,0.6945669250000001,-0.19992877250000002
ecoli_00044,0.5907179566,-0.2021888275
ecoli_00045,1.4061509389,-0.3429435375
ecoli_00046,1.303207045,-0.1920022245
ecoli_00047,0.055257802700000004,-0.24888904550000002
ecoli_00048,0.1018179406,-0.2448048355
ecoli_00049,-0.5014531433,0.1855368295
ecoli_00050,0.7586918823000001,0.6665107225
ecoli_00051,1.1482533569,0.4047883105
ecoli_00052,6.1215188131,0.39702372150000004
ecoli_00053,6.0692156934,0.5253776765
ecoli_00054,0.6580999682,0.48048894350000004
ecoli_00055,1.110599019,0.4687181185
ecoli_00056,-1.2839057844,0.27127758150000003
ecoli_00057,-1.3363157961,0.09827258450000001
ecoli_00058,0.1198117422,0.0937473575
ecoli_00059,0.10121150420000001,-0.0497664925
ecoli_00060,-0.7928493519,0.5069315685
ecoli_00061,-0.802925663,0.3032141185
ecoli_00062,-1.6333081566,0.2544111585
ecoli_00063,-2.0490939248,0.31625904850000003
ecoli_00064,-4.8416035094000005,-0.2422783645
ecoli_00065,-4.5435558036,-0.3726423555
ecoli_00066,-4.947549161,0.2021931495
ecoli_00067,-5.0542292939,0.2807094445
ecoli_00068,-5.7563369422,0.4393333715
ecoli_00070,-3.1593194107,0.4343279205
ecoli_00071,-3.4896062196,0.1320319315
ecoli_00072,-3.7644305069,0.3272571675
ecoli_00073,-4.0300808937,0.5112252935
ecoli_00074,-3.6057253353,0.6039150985
ecoli_00075,-3.544052731,0.4017392215
ecoli_00077,-5.3132185423,0.4181639045
ecoli_00078,-3.327420391,0.4471267155
ecoli_00079,-3.7133960744000003,0.4466618705
ecoli_00080,1.6798211804,-0.0147105095
ecoli_00081,-4.2952958202,0.3392603165
ecoli_00082,-0.7519772194000001,0.4125576935
ecoli_00083,-0.6300187732,0.43477580450000003
ecoli_00084,0.9214803308,0.5921635775
ecoli_00085,0.5045511797,0.5480442975
ecoli_00086,-3.4843679035,0.0038148795
ecoli_00087,-3.362186056,-0.0190809155
ecoli_00088,-2.8933474133,0.2792343095
ecoli_00089,-2.9530035559,0.1793478915
ecoli_00090,0.12402094050000001,-0.1430060575
ecoli_00091,0.2269921011,-0.1309893185
ecoli_00092,-0.3990930177,-0.4695287005
ecoli_00093,-0.0131088538,-0.2361497545
ecoli_00094,5.4511237067,-0.3949328405
ecoli_00095,5.2219650131,-0.5654493375
ecoli_00096,-1.5112864351000002,-0.057399976500000005
ecoli_00097,-1.7361970889,0.0591552875
ecoli_00098,4.4490035149,-0.15651412250000002
ecoli_00099,4.8137651757,-0.4437542795
ecoli_00100,0.2173031295,0.0132699375
ecoli_00101,1.7605263741,-0.2474151315
ecoli_00102,1.5724616539,-0.2749895385
ecoli_00103,2.826648627,-0.29526845150000003
ecoli_00104,2.9931752090000003,-0.3702216975
ecoli_00105,-0.44933947150000003,-0.0453739425
ecoli_00106,0.5149350704,-0.12388831750000001
ecoli_00107,0.2898790365,-0.0781756115
ecoli_00108,-0.0630371099,0.8539247665
ecoli_00109,-1.6000028906,0.9331214515
ecoli_00110,0.38049229090000003,0.22057661050000002
ecoli_00111,0.6426092376,0.3120313735
ecoli_00112,0.6911036136,0.3863340715
ecoli_00113,-2.3745961509,0.13433801850000002
ecoli_00114,-2.4653172409,0.2384457735
ecoli_00115,-2.282991393,0.4926786195
ecoli_00116,-2.5946426849,0.5640441745
ecoli_00117,-2.7229871679,0.4006380735
ecoli_00118,-2.963879721,0.7240652125
ecoli_00119,-0.9488671976,0.1116710135
ecoli_00120,-0.9123728252000001,0.3906601825
ecoli_00121,-1.5280043826,0.2038577375
ecoli_00122,-0.7205047663,0.0717141075
ecoli_00123,-1.0858871742,0.34792108250000003
ecoli_00124,-0.9872249959,0.2926495505
ecoli_00125,0.5198920058000001,0.3753439015
ecoli_00126,2.5428530937,0.1715543205
ecoli_00127,3.2393579289,-0.0790167375
ecoli_00128,2.633438848,-0.3566495095
ecoli_00129,0.9580579463000001,0.42476238250000004
ecoli_00130,-3.0882359616,0.27017660050000003
ecoli_00131,1.4831624095,0.1748446595
ecoli_00132,0.1246681275,0.1448845655
ecoli_00133,-3.6371943332,0.3421230805
ecoli_00134,0.40210424450000004,0.6240852235000001
ecoli_00135,0.5220444324,-0.0531113005
ecoli_00136,-0.0714383037,0.8435951805
ecoli_00137,-1.8616841340999999,-0.0588467845
ecoli_00138,-4.361850318,-0.0637746505
ecoli_00139,-5.1769813773,0.9992939535
ecoli_00140,0.7577199015,0.2422319185
ecoli_00141,-1.7268915562,0.36469785450000003
ecoli_00142,-3.7170125646,0.2826265385
ecoli_00143,-3.7774656341,0.1456692625
ecoli_00144,-5.0392849128,0.5039119935
ecoli_00145,2.1559743547,-0.1060515645
ecoli_00146,-4.41571202,0.2597131815
ecoli_00147,-4.3934335085,0.4075993975
ecoli_00148,-4.7684327176,0.5996534265
ecoli_00149,-2.6908328617,0.5734524935
ecoli_00150,-4.9633195222,0.5625989495
ecoli_00151,-6.2774960565,0.5522191895
ecoli_00152,-2.7610097624,0.6612872975
ecoli_00153,-3.4983456893,0.6991334075
ecoli_00154,-4.8333613559,0.0286639965
ecoli_00155,-4.4800314045,0.3898267845
ecoli_00157,-3.4171970512,0.2659773505
ecoli_00158,-4.9370305543,0.2609265915
ecoli_00159,-4.0667534276,0.5814189475
ecoli_00160,-3.4741326721,-0.048788411500000003
ecoli_00169,2.4009191437,0.1802630845
ecoli_00170,2.2141388976,0.1546144495
ecoli_00171,-0.6927179699,0.0866374605
ecoli_00172,-2.0489457569,0.4795497245
ecoli_00173,1.4607118173,-0.3438650495
ecoli_00174,2.3012401399,-0.3223028745
ecoli_00175,-4.6902334729,0.31693194550000003
ecoli_00176,-5.144783946,0.3627010155
ecoli_00177,-0.9052594937,0.2920059025
ecoli_00178,-0.8416461318,-0.042410695500000005
ecoli_00179,1.0244056346,0.21792348250000002
ecoli_00180,1.1390299697,0.1599857765
ecoli_00181,0.180079186,0.0114202955
ecoli_00182,0.6664977046,-0.15765345050000001
ecoli_00183,-4.116047543,0.6321665385
ecoli_00184,-4.4782659081,0.7272579695
ecoli_00185,-1.2932589537,0.027584076500000002
ecoli_00186,0.4881991733,-0.0634275935
ecoli_00187,-4.4511991465000005,0.2731059165
ecoli_00188,-4.2719062267,0.21651206850000002
ecoli_00189,-0.502769645,0.0596675745
ecoli_00190,-0.6469418855,0.1683125975
ecoli_00191,-1.9258853751,0.5621811425000001
ecoli_00192,-2.4224256806,0.35150450450000004
ecoli_00193,-2.3262631013,0.3462490595
ecoli_00194,-3.0553233129,0.3247194845
ecoli_00195,0.0361137081,0.2624439505
ecoli_00196,-4.6558341236,0.39798118050000003
ecoli_00197,-5.0398579931,0.5019691665
ecoli_00198,0.1236493677,0.3853749735
ecoli_00199,-0.5734793406,0.6416907435
ecoli_00200,-0.7154789028,0.8283027645000001
ecoli_00201,-5.4964875294,0.9166632885
ecoli_00202,-5.5026053285,0.9042592125000001
ecoli_00203,-4.4069583599,0.9662460165000001
ecoli_00204,-3.8976012401,0.7119788635000001
ecoli_00205,-5.4896772532,0.7639586875000001
ecoli_00206,-5.6122816587,0.8390553275
ecoli_00207,-4.510637714,1.0073460965
ecoli_00208,-2.9060063983,0.8643619695
ecoli_00209,-0.7997401962,0.8051874065
ecoli_00210,-1.2104435608,0.6419049545000001
ecoli_00211,-1.0922079657000001,0.46984588050000003
ecoli_00212,-1.4748325749,0.38285997850000003
ecoli_00213,-5.0234705008,0.7266069535
ecoli_00214,-4.4245489002,1.0572344285
ecoli_00215,-0.381032103,0.6657170705000001
ecoli_00216,-0.4036703431,0.4964055965
ecoli_00217,-1.5606439605,0.7621876805000001
ecoli_00218,-3.6849761808,0.8799733055000001
ecoli_00219,-0.8508601745000001,0.41408903150000004
ecoli_00220,-1.0550888415,0.5019277735000001
ecoli_00221,-2.3464292393,0.3607948845
ecoli_00222,-1.1219923554,0.34827576050000003
ecoli_00223,-3.7614244505,0.8088248805
ecoli_00224,-3.6296937885,0.5689665715000001
ecoli_00225,-5.2450452445,0.8243609425
ecoli_00226,-5.0239985943,0.7960748355
ecoli_00227,-2.8435969252,0.5027163325
ecoli_00228,-3.3572027192,0.47891423250000004
ecoli_00229,-2.0964714744,0.4826448645
ecoli_00230,-2.4951513259,0.5873133925
ecoli_00231,-2.0122415805,0.6474634025
ecoli_00232,-2.1818523348,0.4953872635
ecoli_00233,-3.667320551,0.5407469175
ecoli_00234,-3.2330626802,0.6264753315
ecoli_00235,-4.1438673965,0.35903480050000003
ecoli_00236,-3.7602885127,0.7172241435000001
ecoli_00237,-2.791314967,0.0102754065
ecoli_00238,-2.4531176377,0.2585200965
ecoli_00239,-1.461458785,0.2874761095
ecoli_00240,-1.6064426823,0.1970380545
ecoli_00241,-3.0612016387,0.1687603665
ecoli_00242,-1.0367595736,0.1258094125
ecoli_00243,-1.0793676288,0.2421641115
ecoli_00244,0.5700555818,-0.057303690500000004
ecoli_00245,0.4454361616,-0.2051838555
ecoli_00246,-3.5168297376,0.0217623135
ecoli_00247,-3.5531736117,0.23227141650000002
ecoli_00248,-3.2599016296,0.2248673615
ecoli_00249,-2.4684457041,0.5355455655
ecoli_00250,-2.133110894,0.4131347685
ecoli_00251,-1.818398861,-0.0518322765
ecoli_00252,-1.5119497562,0.1541074385
ecoli_00253,0.49591068130000004,0.41002110750000004
ecoli_00254,-0.0158701467,0.44919091250000004
ecoli_00255,-3.881105791,-0.1016252125
ecoli_00256,-4.0813270418,0.2294316295
ecoli_00257,-3.3339744517,0.036919837500000004
ecoli_00258,-3.1298825522,-0.1864342995
ecoli_00259,-4.5644186817,0.20979658950000002
ecoli_00260,-5.1416306235,0.3351855765
ecoli_00261,-3.6616607998,-0.0037082005
ecoli_00262,-3.817667287,0.0476197105
ecoli_00263,-0.6430746015000001,0.6507313225
ecoli_00264,-0.3971357856,0.5921573565
ecoli_00265,-4.0220067039,0.6284339185000001
ecoli_00266,-3.912493257,0.6978845715
ecoli_00267,-5.4078413429,0.048233159500000004
ecoli_00268,-5.7553751663,0.1498333705
ecoli_00269,-5.6542704186,-0.0330326825
ecoli_00270,-6.0101615293,-0.23346863550000002
ecoli_00271,-3.5704836644,0.4763262395
ecoli_00272,-3.9665502027,0.2482715345
ecoli_00273,-3.3895620044,0.4736606035
ecoli_00274,-3.1048362299,0.5040932195
ecoli_00275,-4.0576272349,0.7023725425
ecoli_00276,-3.8678109023,0.6021728785
ecoli_00277,-3.6584470944,0.6212788035
ecoli_00278,-3.9389840917,0.47325274450000004
ecoli_00279,-0.4061887642,0.8820539155
ecoli_00280,-0.0550525636,0.7000695835
ecoli_00281,0.9426655924,-0.4263838165
ecoli_00282,0.1616467704,-0.47631861350000004
ecoli_00283,-2.7132238405,0.4099454315
ecoli_00284,-3.0828611283,0.5197160175000001
ecoli_00285,-0.0657119028,0.2796713735
ecoli_00286,0.188155605,0.2353257135
ecoli_00287,-2.2339564309,0.2869266885
ecoli_00288,-1.3257609698000001,0.2673536895
ecoli_00289,-1.0241449131,0.4758869845
ecoli_00290,-1.734434336,0.6088175735
ecoli_00291,-3.6094859572,0.4532264475
ecoli_00292,-3.6195636408,0.7708689315
ecoli_00293,-3.9350069134,0.7370433405
ecoli_00294,-3.8388438721,0.6829133375
ecoli_00295,-1.4573398579,0.2645965495
ecoli_00296,-1.8452003251,0.2923210365
ecoli_00297,-4.3014036956,0.6833058735
ecoli_00298,-4.041794242,0.8033946915
ecoli_00299,0.8805018281,0.1189900935
ecoli_00300,0.838948911,0.1911553575
ecoli_00301,-2.8129179797,0.4481146415
ecoli_00302,-2.9921258313,1.1091705875
ecoli_00303,-0.744915423,0.5555470425
ecoli_00304,-0.9321995058,0.5815312715000001
ecoli_00305,-4.4310886381,0.2698759925
ecoli_00306,-4.294885935,0.3762970165
ecoli_00307,-4.6464156347,0.5125643295
ecoli_00308,-4.7110260366,0.1462886485
ecoli_00309,-5.6677820847,0.33333099250000003
ecoli_00310,-5.8046971795,0.2370983885
ecoli_00311,-6.5826565849000005,0.3935865605
ecoli_00312,-6.8882600146,0.6922836795
ecoli_00313,-1.7950666321000002,0.4941685865
ecoli_00314,-1.7555110578000002,0.4216930895
ecoli_00315,-5.4555940849,0.1489679045
ecoli_00316,-5.5586495209999995,0.1254113745
ecoli_00317,-6.485438057,0.1822485165
ecoli_00318,-6.3190804383,0.21590865850000002
ecoli_00319,-3.0465002377,0.3101191185
ecoli_00320,-3.2141031835,0.0707226155
ecoli_00321,-5.1871696565,0.5906413705
ecoli_00322,-5.3136131918,0.3649930135
ecoli_00323,1.5858417883,0.2256038545
ecoli_00324,1.1310228451,0.3642399955
ecoli_00325,0.9859752853,0.1692516835
ecoli_00326,-1.2306897484000001,0.36734317650000003
ecoli_00327,-2.4323128966,0.8054202855
ecoli_00328,-2.7619836825,0.8860498155000001
ecoli_00329,-2.4343728754000002,0.9979964505000001
ecoli_00330,-2.9728022953,0.8930626635000001
ecoli_00331,-3.7069758244,0.7896041775
ecoli_00332,-3.1833757854,0.5184705145
ecoli_00333,-3.8962306912,0.6364151545
ecoli_00334,-3.2776909828,0.5399212605
ecoli_00335,0.9416320271,-0.1176071935
ecoli_00336,-0.9158658590000001,0.0329872435
ecoli_00337,-1.8321452376,0.4268553325
ecoli_00338,-1.802734606,0.2949857805
ecoli_00339,1.8249705193999999,0.012973083500000001
ecoli_00340,-0.7246825088000001,0.1758947115
ecoli_00341,1.9232370997000001,0.1677988845
ecoli_00342,2.3195480584,0.0640052895
ecoli_00343,-1.2693683413999999,0.3285853345
ecoli_00344,-0.8664072412,0.2929978625
ecoli_00345,-3.0131570944,0.5323979075
ecoli_00346,-2.9582848147,0.5088865965
ecoli_00347,0.22668531400000003,0.5223463065
ecoli_00348,0.21555055990000002,0.4045158655
ecoli_00349,0.7943238124,0.4415642125
ecoli_00350,0.6724683772000001,0.5650489505
ecoli_00351,-5.1547961355,0.6534562365000001
ecoli_00352,0.6037658567,0.4376411075
ecoli_00353,-0.2253735654,0.5149517115
ecoli_00354,1.1332591081,0.5001188545
ecoli_00355,0.32986251710000003,1.1875313105
ecoli_00356,0.14741098390000001,0.9093305955000001
ecoli_00357,-0.5191889946,0.9841948905000001
ecoli_00358,-0.6400490039,0.9684792655000001
ecoli_00359,0.26828762040000004,0.6940084905
ecoli_00360,0.089999967,0.5702762995
ecoli_00361,0.2592752859,0.6753628215
ecoli_00362,-0.3345829054,0.7159353475
ecoli_00363,-4.6665014777,0.5313885325000001
ecoli_00364,-4.5985874518,0.21477940450000002
ecoli_00365,0.9914985375,0.4171542515
ecoli_00366,3.1627053185,0.7395594025000001
ecoli_00367,-4.2948027931,-0.0453932815
ecoli_00368,-3.8804490366,0.0087399055
ecoli_00369,-6.3904931712,0.35962217550000003
ecoli_00370,-4.7739596236,0.33557114050000003
ecoli_00371,2.0737928033,0.4877521285
ecoli_00372,1.9840354364000001,0.21830378450000001
ecoli_00373,-5.2259682367,-0.34655597050000003
ecoli_00374,-4.2822523172,-0.0848226135
ecoli_00375,-5.3233122774,-0.3275582835
ecoli_00376,-4.4384941531,-0.0859325665
ecoli_00377,-5.2568366117,0.1568901905
ecoli_00378,-5.4980814863,0.3640933075
ecoli_00379,-4.4478982611,0.6843898905
ecoli_00380,-4.1580775207,0.5180381175000001
ecoli_00381,-3.7236003405,-0.0119884445
ecoli_00382,-3.1924547228,-0.047480045500000005
ecoli_00383,-2.1003348304,1.3693115745
ecoli_00384,-2.2005474854,1.4389712495
ecoli_00385,-1.7469669989,0.2125323375
ecoli_00386,-2.2386549933,0.2719911755
ecoli_00387,-4.2111681738,-0.14824128150000002
ecoli_00388,-4.1011749432,-0.0743212075
ecoli_00389,-2.7956081776,0.5864432615
ecoli_00390,-3.4089986548,0.3837475355
ecoli_00391,-3.6904608229,-0.0877595665
ecoli_00392,-4.1150185426,-0.0749135725
ecoli_00393,1.3901713167,0.3397913165
ecoli_00394,0.9259230097000001,0.26425310550000003
ecoli_00395,0.6823169555,0.5442755395000001
ecoli_00396,0.7415456599,0.3179510095
ecoli_00397,-2.4425734011999998,1.2231145575
ecoli_00398,-2.1515388951,1.1076418375000001
ecoli_00399,-0.30516938660000004,0.5668964305
ecoli_00400,1.8861808873,0.32068844150000003
ecoli_00401,0.2997583049,0.3796768585
ecoli_00402,0.08098626020000001,0.32551523250000003
ecoli_00403,-1.9008912906000002,0.8950332015
ecoli_00404,-2.8617072768,1.0286799065
ecoli_00405,1.787064011,0.1441232825
ecoli_00406,2.4253608765,0.0253298365
ecoli_00407,0.18108960740000002,0.0580064365
ecoli_00408,0.0056366805,0.1704042825
ecoli_00409,-1.9902070659,0.7729067915000001
ecoli_00410,-1.9823825185000001,0.7457656445
ecoli_00411,0.5259311839,0.2126117535
ecoli_00412,0.49623364350000004,0.2497402255
ecoli_00413,-1.8423395341000002,0.3352829385
ecoli_00414,-1.57069809,0.4069339475
ecoli_00415,-2.0805224781,0.9127588025000001
ecoli_00416,-2.6796542817,0.9846428515000001
ecoli_00417,-2.7605313599,0.053494134500000005
ecoli_00418,-2.05156614,0.0859148145
ecoli_00419,-1.9644955437,0.3738182725
ecoli_00420,-2.2772185443,0.3503346375
ecoli_00421,-4.031262528,0.9605991115
ecoli_00422,-3.8956535096,0.9080230725
ecoli_00423,-4.7806496061,0.4623254935
ecoli_00424,-4.1685655774,0.3028733045
ecoli_00425,1.1834600585,0.1870248935
ecoli_00426,1.2600148063,0.2751463125
ecoli_00427,-3.7306664395,0.42022436550000003
ecoli_00428,-3.9079906981,0.4985226575
ecoli_00429,-3.5460497343,0.34456736450000003
ecoli_00430,-3.4757305689,0.3683195815
