,b3643_1
omics__wt_thr__2,6.2334217641
omics__bw_ac__1,7.0267702447
omics__bw_ac__2,6.7164899588
omics__bw_fum__1,7.9591756922
omics__bw_fum__2,7.8988485404
omics__bw_glc__1,7.9603691653
omics__bw_glc__2,7.9504209894999995
omics__bw_pyr__1,7.557897839
omics__bw_pyr__2,7.6319392592
ompr__wt_nacl__1,6.1245595814
ompr__wt_nacl__2,6.2627803237
ompr__bw_delompr_nacl__1,6.5363568398
ompr__bw_delompr_nacl__2,6.4597771905
minspan__wt_ade__1,6.4185004814
minspan__wt_glc__1,7.1679248395
minspan__wt_glc__2,6.8478354106
minspan__wt_glc__3,7.0273682756
minspan__wt_glc__4,7.0878950064
minspan__wt_glc_anaero__1,5.6630535161
minspan__wt_glc_anaero__2,5.0872873027
minspan__wt_trp__1,5.7099253389
minspan__bw_delcra_glc__1,6.0627099244
minspan__bw_delcra_glc__2,5.9254610449000005
minspan__bw_delcra_trp__1,5.776996031
minspan__bw_delmntr__1,6.7625041546
minspan__bw_delnac_ade__1,5.9912661296
minspan__bw_delnac_glc__1,7.1341081288
cra_crp__wt_ac__1,6.6443483721
cra_crp__wt_ac__2,6.7953062786
cra_crp__wt_fru__1,6.8222581156
cra_crp__wt_fru__2,7.1071495023
cra_crp__delcra_ac__1,6.5564772668
cra_crp__delcra_ac__2,6.5250428419
cra_crp__delcra_fru__1,7.2544544434
cra_crp__delcra_fru__2,7.3034213614
cra_crp__delcra_glc__1,7.5501737387
cra_crp__delcra_glc__2,7.4106394081
rpoB__wt_031__1,6.8738482757
rpoB__wt_044__1,7.4510578142
rpoB__wt_lb__1,6.0960354935
rpoB__wt_lb__2,6.0160840173
rpoB__rpoBE546V_031__1,6.986308816
rpoB__rpoBE546V_044__1,7.3931264456
rpoB__rpoBE546V_lb__1,7.1870469661
rpoB__rpoBE546V_lb__2,7.2384434054
rpoB__rpoBE546V_glc__1,7.4986055311
rpoB__rpoBE672K_glc__1,8.3636576505
rpoB__rpoBE672K_glc__2,8.413448023
rpoB__rpoBE672K_lb__1,8.0965095343
rpoB__rpoBE672K_lb__2,8.0396302629
crp__wt_fru__1,7.5365874565
crp__wt_glyc__1,7.2770616247
crp__wt_glyc__2,7.2927251469
crp__delar1_glyc__1,5.8553762117
crp__delar1_glyc__2,6.0964585533
crp__delar1ar2_glyc__1,7.6908048832
crp__delar1ar2_glyc__2,7.9033470735
crp__delar1ar2_glyc__3,7.7851986672999995
crp__delar2_glyc__1,6.1903847981
crp__delar2_glyc__2,6.1809384928
crp__delar2_glyc__3,6.2766675768999995
crp__delcrp_fru__1,7.2223404775
crp__delcrp_fru__2,7.1961572269
crp__delcrp_fru__3,7.3111547591
crp__delcrp_glc__1,7.5165101065
crp__delcrp_glc__2,7.4394965108
crp__delcrp_glc__3,7.4168789705
crp__delcrp_glyc__1,7.1088357268
crp__delcrp_glyc__2,7.1415336858
crp__delcrp_glyc__3,7.0180493119
glu__glu_ale3__1,4.9805296176
glu__glu_ale4__1,5.9761439971
glu__glu_ale5__1,5.9143261789
glu__glu_ale6__1,6.4411056746
glu__glu_ale8__1,4.7213690507
glu__glu_ale9__1,4.3398276314
glu__glu_ale10__1,5.1260161991
42c__wt_42c__1,7.5202855219
42c__42c_ale1__1,4.314249431
42c__42c_ale2__1,4.9450036978
42c__42c_ale3__1,6.7429022666
42c__42c_ale4__1,3.9137508947
42c__42c_ale5__1,6.3517687345
42c__42c_ale6__1,6.3733848641
42c__42c_ale8__1,5.3442078291
42c__42c_ale9__1,6.5423018865
42c__42c_ale10__1,4.155771755
ssw__wt_ac__1,6.3345449143
ssw__wt_glc__1,6.7666209858
ssw__wt_glyc__1,6.8875802919
ssw__wt_xyl__1,5.7915295445
ssw__glc_ale1__1,5.9673829635
ssw__glc_ale2__1,5.5985736542
ssw__glc_ale3__1,6.5752196576
ssw__glyc_ale1__1,6.9493036356
ssw__glyc_ale2__1,6.5884664997
ssw__xyl_ale1__1,5.6965353775
ssw__xyl_ale2__1,5.855732265
ssw__xyl_ale3__1,5.761452949
ssw__glc_ac_ac2__1,6.3429251064
ssw__glc_ac_glc1__1,6.4559834876
ssw__glc_ac_glc2__1,5.2975229121
ssw__glc_glyc_glc__1,5.1162528797
ssw__glc_glyc_glyc__1,5.3935214873
ssw__glc_xyl_glc__1,6.9901096918
ssw__glc_xyl_xyl__1,7.2730891307
pgi__glu4_delpgi__1,5.815927119
pgi__pgi_ale1__1,7.5250981391
pgi__pgi_ale2__1,7.4397333661000005
pgi__pgi_ale3__1,7.3229300608
pgi__pgi_ale5__1,7.3342943057
pgi__pgi_ale6__1,7.2779304798
pgi__pgi_ale7__1,7.2992783938
pgi__pgi_ale8__1,7.2068527928
ica__wt_glc__1,6.4192958314
ica__wt_glc__2,6.3488927207
ica__wt_glc__3,6.76297746
ica__wt_glc__4,6.2349943739
ica__arg_sbt__1,4.637658651
ica__arg_sbt__2,5.1212553777
ica__cytd_rib__1,3.9389463682
ica__cytd_rib__2,4.1673537597
ica__gth__1,6.9671592303
ica__gth__2,7.0769532112
ica__leu_glcr__1,5.0607589059
ica__leu_glcr__2,5.3814595614
ica__met_glc__1,6.384061542
ica__met_glc__2,6.6259242413
ica__no3_anaero__1,5.4790035496
ica__no3_anaero__2,5.7075886153
ica__phe_acgam__1,6.2167709711
ica__phe_acgam__2,6.4333696324
ica__thm_gal__1,6.1740363622
ica__thm_gal__2,6.1361861455
ica__tyr_glcn__1,6.188789977
ica__tyr_glcn__2,6.1509303852
ica__ura_pyr__1,6.2222718225
ica__ura_pyr__2,5.7318224443
ica__wt_glc__5,5.929084688
ica__wt_glc__6,6.0451524323
ica__bw_delpurR_cytd__1,7.2627560582
ica__bw_delpurR_cytd__2,7.2435775529
ica__ade_glc__1,7.1163187014
ica__ade_glc__2,6.9213226491
ytf__wt_glc__1,6.6528940403
ytf__wt_glc__2,6.5502556693
ytf__delyafC__1,6.4178169621
ytf__delyafC__2,6.4577000973
ytf__delyeiE__1,7.5387120264
ytf__delyeiE__2,7.3211865848
ytf__delyiaJ__1,6.1342257468
ytf__delyiaJ__2,6.01776355
ytf__delyieP__1,6.69197869
ytf__delyieP__2,6.3809043438
ytf__wt_ph5__1,7.2972475393
ytf__wt_ph5__2,7.221092607
ytf__wt_ph8__1,7.0848262744
ytf__wt_ph8__2,7.0821576829
ytf__delybaO__1,6.2282886116
ytf__delybaO__2,6.8846048403
ytf__delybaQ__1,7.4025595536
ytf__delybaQ__2,7.3120940423
ytf__delybiH__1,5.4730120648
ytf__delybiH__2,6.0132019869
ytf__delydcI_ph5__1,7.3053977076
ytf__delydcI_ph5__2,7.2362654532
ytf__delydcI_ph8__1,7.0074686233
ytf__delydcI_ph8__2,7.2936908673
ytf__delyddM__1,7.1594299384
ytf__delyddM__2,7.04247707
ytf__delyheO__1,6.1376751095
ytf__delyheO__2,6.3914883567
fps__bw_glc__1,7.4913142933
fps__bw_glc__2,7.4512026862
fps__fps_thrA_ale1__1,7.1063014952
fps__fps_thrA_ale1__2,6.9788411986
fps__fps_thrA_ale2__1,6.8605406004
fps__fps_thrA_ale2__2,6.8888655236
fps__fps_serB_ale1__1,7.0326978591
fps__fps_serB_ale1__2,6.9511310968
fps__fps_serB_ale4__1,7.0892085647
fps__fps_serB_ale4__2,6.9576735891
fps__fps_ptsI_ale1__1,6.5926596744
fps__fps_ptsI_ale1__2,6.5918861378999996
fps__fps_ptsI_ale3__1,6.7712641843
fps__fps_ptsI_ale3__2,6.6658476569000005
pal__lyx_ale2_f6__1,6.4104844162
pal__lyx_ale2__1,9.4945146526
pal__lyx_ale2__2,9.4187928822
pal__lyx_ale4__1,9.4945146526
pal__lyx_ale4__2,9.4187928822
pal__5drib_ale10_f18__1,7.5179828567
pal__5drib_ale10_f18__2,7.1585299345
pal__5drib_ale10__1,6.411127741
pal__arab_ale14_f9__1,6.9508716434
pal__arab_ale14_f9__2,6.8666868701
pal__arab_ale14__1,7.7584072585
pal__arab_ale14__2,7.713406548
pal__arab_ale16__1,6.9607138979
pal__arab_ale16__2,7.0850116842
pal__tartr_ale26_f10__1,5.9888898434
pal__tartr_ale26_f10__2,5.7817826207
pal__tartr_ale26__1,6.0899782554
pal__tartr_ale26__2,6.0825775616
pal__tartr_ale28_f10__1,5.9043382425
pal__tartr_ale28_f10__2,6.3864950458
pal__tartr_ale28__1,6.567474701
pal__tartr_ale28__2,6.9843654973
efeU__delmenFentC_citr__1,7.0044718804
efeU__delmenFentC_citr__2,6.6652027204
efeU__delmenFentC__1,6.5996735204
efeU__delmenFentC__2,6.5890609052
efeU__menFentC_ale39__1,5.5907816181
efeU__menFentC_ale39__2,5.6510188632
efeU__menFentC_ale29__1,4.0536556301
efeU__menFentC_ale29__2,4.5708409508
efeU__menFentC_ale30__1,7.3686867361
efeU__menFentC_ale30__2,7.0724830775
efeU__menFentCubiC_ale36__1,7.1241480421
efeU__menFentCubiC_ale36__2,7.1836465517
efeU__menFentCubiC_ale37__1,6.9641254376
efeU__menFentCubiC_ale37__2,6.9149852748
efeU__menFentCubiC_ale38__1,7.470403617
efeU__menFentCubiC_ale38__2,7.4344742261
