,A,GlcC,PdhR,ArcA,ihfB
ecoli_00616,-4.653928339,-3.4250469150000002,0.46570997900000005,0.511094622,-0.664774753
ecoli_00617,-4.8895968499,-3.743407918,0.383160437,0.425896441,-0.693988244
ecoli_00618,-2.6139238633,-1.556849823,-0.17128696300000001,0.19736424400000002,-0.29706712500000004
ecoli_00619,-2.1971644627,-1.3950717030000002,-0.23100962700000002,0.210802772,-0.29380178500000004
ecoli_00620,1.9537611848,0.48508305,-0.748097019,2.048441456,1.463623175
ecoli_00621,1.9203956765,0.419221414,-0.5856754040000001,1.990108766,1.494380965
ecoli_00622,-1.0424146095,-0.146914747,0.7562556260000001,0.04498786,0.22948868500000003
ecoli_00623,-1.3789199033,-0.22646036900000002,0.779352722,0.103098007,0.23820617500000002
ecoli_00624,-1.5323030322,0.48427471200000005,0.7746370170000001,0.378559301,0.514330825
ecoli_00625,-1.6148700578000001,0.538373164,0.7141890350000001,0.36998961500000005,0.370737925
ecoli_00626,-2.1092171689,0.41336418500000005,0.9367887880000001,0.19094988400000001,0.083314765
ecoli_00627,-2.1435028507,0.32203976500000003,0.867613963,0.185832415,0.069082845
ecoli_00628,-1.5484434828,1.481341165,0.9937007470000001,0.7478487060000001,0.18947349500000002
ecoli_00629,-1.1985206413,1.415356367,0.8075142310000001,0.822133306,0.133589245
ecoli_00630,-1.5308937358999999,-0.5358758020000001,0.464112972,0.57696863,0.917496175
ecoli_00631,-1.4806049563,-0.6657745890000001,0.39038934200000003,0.6370936500000001,1.035549985
ecoli_00632,-1.5122503904,-0.74221012,0.535695915,0.323861084,0.5520848150000001
ecoli_00633,-1.6062340575,-1.526600015,0.36208268200000004,0.27958708600000004,0.555115985
ecoli_00634,-1.8772005536,-0.513787426,0.644529608,0.367003185,0.686704335
ecoli_00635,-1.8149559084,-0.770630362,0.6034812190000001,0.415723973,0.7940552550000001
ecoli_00636,-0.8061907003000001,-0.917980384,0.29240414600000003,0.689232144,1.138283835
ecoli_00637,-1.2849666096,-1.127123018,0.48021603700000004,0.49854365700000003,1.028434795
ecoli_00638,-1.2600263146000001,0.029109467000000003,0.710570138,0.207124303,0.410782715
ecoli_00639,-1.5040223926,-0.030259499000000002,0.6831642090000001,0.135602372,0.35958486500000003
ecoli_00640,-0.0189525675,-0.051808031000000004,0.676396026,0.64864206,1.098912665
ecoli_00641,0.3859106901,0.343455554,0.5082813780000001,0.71046172,0.8824161150000001
ecoli_00642,-1.3483251777,-0.25245542200000004,0.738839966,0.420432377,0.47925305500000004
ecoli_00643,-1.3993138476,-0.42231252,0.626413898,0.47953411300000004,0.6728564450000001
ecoli_00644,-1.1423938687,-0.34888845500000004,0.787322874,0.303324142,0.284564975
ecoli_00645,-0.8308727841,-0.381871744,0.779037533,0.322389862,0.28185787500000004
ecoli_00646,-1.8087220455000002,-0.166294519,0.854018912,0.057619355000000004,0.254282775
ecoli_00647,-1.7003453553,-0.5925150220000001,0.9327296450000001,0.277355495,0.485982265
ecoli_00648,-1.8783119011,-0.066666535,0.739970949,0.21586797400000002,0.260959535
ecoli_00649,-1.815382225,-0.08863401400000001,0.676908253,0.12626112,0.295162105
ecoli_00650,-1.8119083651,-0.968857912,0.630856932,0.11468483400000001,0.224120605
ecoli_00651,-2.1068510854999998,-0.635852769,0.839745421,0.070815561,0.11325776500000001
ecoli_00652,0.24963196370000001,-1.701558838,0.088554119,1.089893306,1.246747625
ecoli_00653,-0.6527393490000001,-1.8077006660000001,0.253279798,0.903433806,1.262952225
ecoli_00654,-1.5685119024,0.025807992000000002,0.770122788,0.265788397,0.464873735
ecoli_00655,-1.4020396251,0.17134948500000002,0.8165310100000001,0.330022315,0.37343606500000004
ecoli_00656,-1.1247108456000001,-0.39407676900000005,0.7062298720000001,0.040300772000000006,0.291465275
ecoli_00657,-1.152790506,-0.585317608,0.68212037,0.12697175200000002,0.276043525
ecoli_00658,-2.3621221374,-0.224987857,0.8390884750000001,-0.175521843,0.064708835
ecoli_00659,-2.8041085183,-0.068084167,1.016165245,0.09615961,0.09849440500000001
ecoli_00660,-1.4802529770000001,-0.752491468,0.6505835130000001,0.526622704,0.9019469250000001
ecoli_00661,-1.1988358142,-0.6860684210000001,0.65549607,0.628575133,0.8548870150000001
ecoli_00662,-2.3379236787,0.12191257800000001,0.9459799630000001,-0.08709583800000001,0.24889085500000002
ecoli_00663,-1.8716795306,-0.043784974000000004,0.866124192,-0.018978383,0.167138795
ecoli_00664,-1.3347853062000001,-0.48094316000000004,0.7263500540000001,0.49277853,0.30525573500000003
ecoli_00665,-1.7123715874,-0.217674157,0.7934628970000001,0.481644575,0.36285334500000005
ecoli_00666,-1.9908480545,-1.392621488,0.531302775,0.19621347500000003,0.9229170050000001
ecoli_00667,-1.582898255,-0.7884051670000001,0.633211331,0.490658674,0.6854901050000001
ecoli_00668,-0.8794394041,0.699519055,0.7401668290000001,0.853001546,1.094570805
ecoli_00669,-1.1054725362,-0.57637296,0.394850207,0.7565656460000001,1.385971565
ecoli_00670,-0.773416023,-1.006507047,0.42056739200000004,0.680069985,0.893005295
ecoli_00671,-1.1487740204999999,-1.17600058,0.47499073100000005,0.6759045060000001,0.8963619450000001
ecoli_00672,-2.4502398801,-2.564798771,-0.080102224,-0.573046228,0.107615625
ecoli_00673,-2.6563125289,-0.853666322,0.46503320400000003,-0.051903538000000006,0.8126329750000001
ecoli_00674,-2.0110859075,-0.24715478800000001,0.5115288060000001,0.079404681,0.146692115
ecoli_00675,-2.3253973239,-0.508387147,0.6365399030000001,-0.044857836000000005,0.008338235000000001
ecoli_00676,-1.7264691035,-0.13848960100000002,0.685246258,0.16575990100000002,0.343833905
ecoli_00677,-1.9026486797,-0.064527233,0.727260193,0.2116699,0.31392150500000005
ecoli_00678,-0.6854981711,-0.735273991,0.093588932,0.851500016,1.283960655
ecoli_00679,-0.4237034785,-0.713475937,0.221097346,0.979614336,1.646649845
ecoli_00680,-1.8518886970000001,-0.8641797290000001,0.7614060970000001,-0.064751683,-0.0025753950000000003
ecoli_00681,-1.7202638779,-0.60575334,0.516074196,0.13687585800000002,0.044617885
ecoli_00682,-1.0379115525,-0.782597348,0.526659921,0.43024290200000004,0.7409232450000001
ecoli_00683,-1.2230896101,-0.792500654,0.521003031,0.45649869600000004,0.7893113850000001
ecoli_00684,-1.667713677,-0.34074178200000005,0.72395746,0.17240939800000002,0.213034735
ecoli_00685,-1.1984323793,0.09526060900000001,0.8464907890000001,0.273833125,0.286647295
ecoli_00686,-2.1869296685,-0.35799710700000004,0.641999752,-0.33557125600000004,-0.542287796
ecoli_00687,-2.132276435,-0.22672519800000002,0.544670771,-0.103547147,-0.41813227500000005
ecoli_00688,-2.2689611467,-0.6438474820000001,0.9708792530000001,-0.193622802,-0.042492765
ecoli_00689,-2.6924166692,-0.67938301,0.9251659910000001,-0.271951257,-0.05563172500000001
ecoli_00690,-0.23997578390000002,-1.633801841,0.063450294,0.8765261360000001,1.244599755
ecoli_00691,-0.3299893145,-1.789514293,0.14333146900000002,0.8084935360000001,1.195212395
ecoli_00692,-0.4988635887,-2.134302233,0.045218676000000006,0.9157442760000001,1.277978395
ecoli_00693,0.49163382850000004,-2.022101116,-0.17937038800000002,1.011176016,1.2688223650000001
ecoli_00694,0.29417513840000004,-1.064298519,0.154122694,0.902283076,0.7064890450000001
ecoli_00695,0.1404580575,-0.726778967,-0.051497786000000004,0.9472996260000001,0.7123646450000001
ecoli_00696,-0.362742182,-1.423168284,0.09434353200000001,0.823034806,1.321847665
ecoli_00697,-0.31487956,-1.438390746,0.11224441700000001,0.8417998760000001,1.358654825
ecoli_00698,-2.683101153,-0.743522195,0.682730505,-0.087156416,-0.138566415
ecoli_00699,-2.4341124714,-0.28628378200000004,0.800472661,-0.047135399,-0.260910865
ecoli_00700,-1.8428729574,0.051876311,0.722743121,0.12196417600000001,0.15724927500000002
ecoli_00701,-2.0485705545,0.11047122100000001,0.8482640370000001,0.059651514,0.24430457500000002
ecoli_00702,-1.966600303,-0.150896636,0.37483037,0.10154764100000001,0.35363555500000005
ecoli_00703,-1.961152803,-0.367995194,0.8623839160000001,0.171203867,0.359096935
ecoli_00704,-1.6053398828,-0.034393131,0.8068058810000001,-0.0422892,0.20285039500000002
ecoli_00705,-1.2115121496,-0.160985168,0.8412878890000001,-0.0050907420000000005,0.17900243500000002
ecoli_00706,-2.1136707653,-0.2590804,0.8650780060000001,-0.104639965,0.018296925000000002
ecoli_00707,-1.7923409855,-0.715137915,0.822606834,-0.08689561,-0.126603595
ecoli_00708,-1.4814773069,-0.320696313,0.852267587,0.063928575,0.21465630500000002
ecoli_00709,-2.2870205005,-0.698078513,1.051425086,-0.046721704,0.056648645000000004
ecoli_00710,-1.7882240935,-0.177396369,0.826974584,0.380732609,0.579620345
ecoli_00711,-1.2147777039,0.004152803,0.791807103,0.5413918120000001,0.548219425
ecoli_00712,-0.9316752672,-0.13281376,0.653166531,0.217165399,0.479602405
ecoli_00713,-0.9623806346,-0.12422796700000001,0.685612922,0.26082317,0.5183036950000001
ecoli_00714,-0.0656673473,-0.66430892,0.258120733,1.1453485460000001,1.518822565
ecoli_00715,-0.8032402119000001,-0.6628512630000001,0.22976969800000002,1.070647936,1.598293755
ecoli_00716,-0.9579025402,-0.154003721,0.332757745,0.14242569800000002,0.842483995
ecoli_00717,-0.9543782192,-0.76199799,-0.20308484400000001,0.23916410400000002,0.388702445
ecoli_00718,-1.6184063033,-0.9041706270000001,-0.19126800200000002,-0.036123555,0.128377715
ecoli_00719,-1.4508486248999999,-1.147635899,-0.182699571,0.042168756,0.157465675
ecoli_00720,-1.4308696211,-1.026666615,-0.130552422,0.11719557800000001,0.013104265
ecoli_00721,-1.4967759293,-0.8579625980000001,-0.174655798,0.14509675,-0.029159615000000003
ecoli_00722,6.0455574044,-0.70870899,-1.132159841,0.548075038,0.27706467500000004
ecoli_00723,6.0987147913,0.013393607,-1.021581482,0.49255982000000004,0.050797045000000006
ecoli_00724,1.6077119996,-0.022276117,-0.622726761,0.155626605,0.190522785
ecoli_00725,3.7323347415,-0.7517672080000001,-1.032258001,0.458879289,0.026093085000000002
ecoli_00727,7.8243558257,-0.36874826600000005,-1.222146252,0.9356459460000001,0.44689495500000004
ecoli_00728,3.2585550361,-0.09740359800000001,-0.5372683970000001,0.080522988,0.310244735
ecoli_00729,3.8987484361,-0.587443842,-0.9804573550000001,0.319070503,-0.08744309500000001
ecoli_00730,7.8522635859,-0.768514534,-0.49736980700000005,-0.060545762,0.5186149950000001
ecoli_00731,7.441020608,-1.205221703,-1.164849375,-0.023064144,0.035103995
ecoli_00732,7.7841816911,-1.311398341,-0.983092791,-0.026233267,0.074921925
ecoli_00733,10.5378306323,0.09586472700000001,-0.6406311480000001,0.6346640520000001,0.387921505
ecoli_00734,9.5074235009,-0.377817728,-1.211025789,0.6909501880000001,0.089578665
ecoli_00735,8.0497434468,-0.11307921400000001,-0.586791272,0.28762259500000004,0.6129683850000001
ecoli_00736,10.4202578709,-0.462905163,-0.8638102040000001,0.536174008,0.15115166500000002
ecoli_00737,2.8836438869,-0.35343755600000004,-0.801297551,0.17530578100000002,0.7453702050000001
ecoli_00738,3.3894662397,-0.689826766,-1.262865485,0.46740904,0.295785625
ecoli_00739,10.9236446241,-0.015585024000000001,-0.27792031100000003,0.174656744,0.703560815
ecoli_00740,10.9329664907,-0.48645341900000005,-0.612277112,0.394370202,0.249876495
ecoli_00741,-0.059518202000000006,-3.713184298,-3.854050282,1.322502666,1.046529055
ecoli_00742,1.1341628663,-3.702204229,-4.194657408,0.5798925810000001,0.9514397750000001
ecoli_00743,0.6171055524,-0.447031832,-0.12700919700000002,0.998987676,0.8348676650000001
ecoli_00744,0.4140683046,-0.36502528100000003,-0.13195810600000002,0.9379760260000001,0.837305095
ecoli_00745,0.14908076650000002,-0.315125413,0.000738644,0.736952856,0.667542205
ecoli_00746,0.0110664513,-0.254243977,0.06137971800000001,0.803381376,0.733626585
ecoli_00747,-0.4404524916,-0.41637734400000004,-0.100091419,0.695367646,0.568807075
ecoli_00748,-0.3870820446,-0.381610828,-0.107332036,0.681227083,0.5951379450000001
ecoli_00749,2.8179938451,-2.210401999,-0.8844129230000001,-0.47601407300000004,-0.327138825
ecoli_00750,3.9609221414,-2.040294576,-1.257227267,-0.33705242,-0.247118355
ecoli_00751,1.1113422993,-0.965398073,-0.09231639999999999,0.9351348060000001,0.44672369500000003
ecoli_00752,1.1219446955,-0.9376036940000001,-0.083295116,0.876612566,0.47335884500000003
ecoli_00753,-0.5694781891,-0.96485164,-0.8090272190000001,0.115148097,0.051775695000000004
ecoli_00754,-0.2188368565,-1.210340438,-0.9052658320000001,0.09984643500000001,0.0058354850000000005
ecoli_00755,-1.7716829593,-0.726712523,0.058033498,0.41419806800000003,-0.651264758
ecoli_00756,-1.4559468882,-0.7768513770000001,-0.019649682,0.5783373190000001,-0.32246742500000003
ecoli_00757,0.060462792,-1.003532695,-0.8921673250000001,0.046307297000000004,0.08030092500000001
ecoli_00758,-0.22261523260000002,-0.9701860440000001,-1.031922532,0.036329173,0.09726459500000001
ecoli_00759,-1.5004567348,-4.045452561,-3.627383672,0.319589504,1.048444065
ecoli_00760,-2.1032622819,-4.007052556,-3.622899335,0.503198241,1.207673445
ecoli_00761,-1.138327064,-0.7208024980000001,0.149536004,0.20693571300000002,0.16689092500000002
ecoli_00762,-1.318285031,-0.6991591810000001,0.184013848,0.188642002,0.200658835
ecoli_00763,-1.4150368255,-0.813012723,0.01918723,0.101779039,0.186564275
ecoli_00764,-0.6195711924,-0.607634004,0.14441073100000001,0.172979991,0.14256685500000002
ecoli_00765,-1.2488360393,-0.6709571520000001,-0.000319961,0.155982392,0.259075495
ecoli_00766,-0.9479843821,-0.7889230340000001,0.157358785,0.23824755400000003,0.22985128500000002
ecoli_00767,10.5049402048,0.778202673,-1.117703759,0.7806081060000001,-0.14978443500000002
ecoli_00768,9.6902676053,0.932707107,-1.330755519,0.813794416,-0.244867415
ecoli_00769,1.6050085427,-0.77235938,-0.557667998,0.5988579620000001,0.506975205
ecoli_00770,1.8147865818,-0.684771574,-0.652869547,0.589313505,0.504270635
ecoli_00771,7.3636752749,-0.386815646,-1.153864755,0.630282656,0.5628485750000001
ecoli_00772,6.4411907322,-0.45290027600000005,-1.037587343,0.582770958,0.446366925
ecoli_00773,0.4543039864,-0.9038293180000001,-0.765786277,0.694016618,0.521839385
ecoli_00774,1.4674937249,-0.7062766650000001,-0.8825402090000001,0.6840427720000001,0.621347145
ecoli_00775,0.1872552743,-0.743977485,-0.8677339190000001,0.744539256,0.371361985
ecoli_00776,0.15729890600000002,-0.808900964,-0.798433292,0.7080815420000001,0.416004335
ecoli_00777,-2.6533787559,-1.853341321,-0.189276528,0.057748651000000005,-0.118275265
ecoli_00778,-2.5431376496,-2.059095415,-0.254725821,0.000836439,-0.09381905500000001
ecoli_00779,-2.7120361567,-3.961835401,-2.153326504,0.393058448,-0.043575325000000005
ecoli_00780,-2.7992385702,-3.613715567,-2.299729321,0.51636355,-0.050591175
ecoli_00781,-2.7677085792,-1.807395212,-0.45163996500000003,-0.058615956000000004,-0.13953246500000002
ecoli_00782,-2.2253771845,-1.599086287,-0.43036983300000003,-0.003295563,-0.084533575
ecoli_00783,-2.6882736943000003,-1.043959693,-0.24339012100000001,0.054635539000000004,-0.14809028500000002
ecoli_00784,-2.0642740688,-2.909277795,0.003982057000000001,0.312142354,-0.20983636500000002
ecoli_00785,-2.8991838032,-2.0039068,-0.133787026,-0.7608421670000001,-0.22948815500000003
ecoli_00786,-2.972846913,-2.235606366,-0.17844721900000002,-0.879332121,-0.305050535
ecoli_00787,-2.553121307,-0.43685684500000005,0.14544263200000002,-0.028056045,0.33864483500000003
ecoli_00788,-2.2346022276,-0.558157945,0.068266008,-0.12884752500000002,0.352936165
ecoli_00789,-2.2943265617,-1.50283886,-0.43522214200000003,0.041432463,-0.179845215
ecoli_00790,-2.5064535221,-1.7800075720000001,-0.299672547,0.037419389000000004,-0.133927275
ecoli_00791,-2.3619572135,-0.849441902,0.081148809,0.6634502010000001,0.17805272500000002
ecoli_00792,-3.070928243,-2.491915845,0.6271455450000001,1.148891356,0.5808612550000001
ecoli_00793,-1.6860238839,-1.812074556,-0.400174678,-0.020226017000000002,-0.12245240500000001
ecoli_00794,-1.9827958604,-1.849961864,-0.334134843,-0.031017067000000002,-0.11016321500000001
ecoli_00795,-2.3365135427,-0.690550169,0.060777548,0.5256937780000001,0.258050795
ecoli_00796,-2.9397503782000003,-0.496890109,0.019336034000000002,0.521895651,0.214724405
ecoli_00797,-0.1258978551,-0.41287105300000004,-0.48565509900000003,0.527252585,0.525156825
ecoli_00798,-0.7420802817000001,-0.5743174670000001,-0.9787697980000001,0.717952429,-0.230701535
ecoli_00799,-2.6572070936000003,-0.9647041380000001,-1.17698313,0.501672778,0.7912719850000001
ecoli_00800,-0.7884587766000001,-0.7550357710000001,-0.564740776,0.5728210220000001,0.263191565
ecoli_00818,-1.0392376284,-0.829706885,-0.085445428,0.444428965,0.049464605
ecoli_00819,-1.4910703668,-0.96551093,-0.253283221,0.29555535,0.228083955
ecoli_00820,-0.6445886803,-2.363043802,-0.9843418580000001,0.185566797,0.6497454850000001
ecoli_00821,-0.5684765511000001,-2.51330569,-0.947898521,0.129607239,0.597850285
ecoli_00822,-0.5422788008,-1.127480273,-0.166581697,0.38896984100000004,0.7921500050000001
ecoli_00823,-0.14681565060000001,-1.234708691,-0.325511636,0.33696669,0.687099105
ecoli_00824,-0.5357940393,-0.9918036040000001,-0.20505339700000003,0.26844590900000004,0.459227755
ecoli_00825,-0.7111656767,-1.266203747,-0.241943496,0.34219276400000004,0.594893945
ecoli_00826,-1.7898245819,-1.022243689,-0.41824034200000004,0.43932199800000005,-0.048493855
ecoli_00827,-1.4750809508,-0.9489675160000001,-0.532826099,0.42732075500000005,-0.077813195
ecoli_00828,-1.9386621848,-0.635793778,-0.49562134700000005,0.110599163,-0.258789885
ecoli_00829,-1.7485170465,-0.643976008,-0.385160019,0.039726156000000006,-0.312792925
ecoli_00830,-0.8087244294,-0.88822489,-0.542741031,0.49324980500000004,0.42990684500000004
ecoli_00831,-1.15134986,-0.697870987,-0.390166028,0.46775206900000005,0.347088265
ecoli_00832,-0.8998271575000001,-2.980954423,-0.26971849800000003,-0.3140845,0.251723305
ecoli_00833,-1.2092932234,-2.45965989,-0.6455053660000001,-0.8715660150000001,0.612739765
ecoli_00834,-0.1047750939,-0.33236860100000004,-0.29102843500000003,0.43664024300000004,-0.215305075
ecoli_00835,0.23425379100000002,-0.398608424,-0.10863729700000001,0.53975684,-0.21921100500000001
ecoli_00836,-0.7703594175,-0.586614929,0.184563535,0.394528943,-0.35766615500000004
ecoli_00837,-0.38519552830000003,-0.378714997,0.195398453,0.379399407,-0.386588745
ecoli_00838,-0.5705548523,-0.43919528700000005,0.37985665,0.9337171660000001,0.24783653500000002
ecoli_00839,-0.2378502244,-0.105329665,0.441121388,0.795086936,0.23684876500000002
ecoli_00840,-0.4019979355,-0.495122382,-0.229111256,1.031077886,0.055893475000000005
ecoli_00841,0.0592469367,-0.36741446,-0.23947163800000001,0.9522224260000001,0.10318142500000001
ecoli_00842,-0.5092037341,-0.28127177800000003,-0.479629933,0.412248104,-0.056106615000000006
ecoli_00843,-0.4132153276,-0.37535526700000005,-0.42383479500000004,0.30771917800000004,-0.07265621500000001
ecoli_00844,-1.3882879025000001,-0.38183818,-0.46869280100000005,0.356117652,-0.24658312500000001
ecoli_00845,-1.0413388426,-0.370115572,0.017793652,0.40373836900000004,-0.565017465
