,A,Fnr
tcs__del_cpxR_lb__2,19.9468654521,-1.663140319
tcs__del_cusR_CuSO4__1,15.0457757471,-1.092642111
tcs__del_cusR_CuSO4__2,14.8457970692,-1.03221939
tcs__del_cusR_lb__1,26.3531251753,-1.824259277
tcs__del_cusR_lb__2,26.6913740089,-1.824737212
tcs__del_kdpE_01-kcl__1,1.64150101,-0.49775268800000005
tcs__del_kdpE_01-kcl__2,1.6022238541,-0.48845080900000004
tcs__del_kdpE_115-kcl__1,-0.1282953357,-0.629519641
tcs__del_kdpE_115-kcl__2,0.6305697322,-0.510347726
tcs__del_phoB_m9__1,17.0715391507,-1.330013863
tcs__del_phoB_m9__2,17.5371001237,-1.340629176
tcs__del_phoB_m9p__1,11.3466616169,-2.154292839
tcs__del_phoB_m9p__2,11.4967268443,-2.186921256
tcs__del_rcsB_etoh__1,11.4224110153,-0.363607589
tcs__del_rcsB_etoh__2,11.2348419041,-0.26936122900000004
tcs__del_rcsB_lb__1,19.8328382652,-1.5861596310000001
tcs__del_rcsB_lb__2,19.5166897247,-1.554112041
tcs__del_zraR_lb__1,1.7522968453,-0.982470728
tcs__del_zraR_lb__2,2.0608649678,-0.9951957260000001
tcs__del_zraR_zncl2__1,11.6316089933,-1.358499992
tcs__del_zraR_zncl2__2,11.9711150218,-1.388633639
tcs__wt_01-kcl__1,8.9472979432,-0.989835321
tcs__wt_01-kcl__2,9.9225716528,-1.046526627
tcs__wt_01xlb__1,2.2846573009,-0.627626621
tcs__wt_01xlb__2,2.2654250774999998,-0.594704153
tcs__wt_115-kcl__1,0.5483826532,-0.6038745640000001
tcs__wt_115-kcl__2,0.2149043588,-0.619591071
tcs__wt_CuSO4__1,8.4873940895,-0.9148683420000001
tcs__wt_CuSO4__2,9.3416384208,-0.9852227830000001
tcs__wt_etoh__1,9.9998709516,-0.49219957300000006
tcs__wt_etoh__2,10.1901870545,-0.5109897880000001
tcs__wt_lb__1,16.5463618993,-1.3424401160000001
tcs__wt_lb__2,16.0513617322,-1.381257632
tcs__wt_LiAcet__1,20.7830709549,-1.647171522
tcs__wt_LiAcet__2,20.9424302437,-1.672436319
tcs__wt_LiCl__1,21.887556419,-1.592588379
tcs__wt_LiCl__2,21.9827590157,-1.618416323
tcs__wt_m9p__1,13.5196583581,-1.822635071
tcs__wt_m9p__2,13.1438174142,-1.744095974
tcs__wt_pyr__1,2.314684544,-0.5684677490000001
tcs__wt_pyr__2,2.1434778633000002,-0.546228793
tcs__wt_zncl2__1,7.1206212674,-1.034137505
tcs__wt_zncl2__2,7.580335019,-1.030251514
ros_tale__1_112_0pq__1,-1.4171407004,-0.004000038
ros_tale__1_112_0pq__2,4.8509618467,-0.298286875
ros_tale__1_112_250pq__1,16.5974513777,-0.390843082
ros_tale__1_112_250pq__2,14.4151221425,-0.357732802
ros_tale__1_112_750pq__1,13.2733991191,-0.113309328
ros_tale__1_112_750pq__2,14.0109536199,-0.344769418
ros_tale__1_112_750pq__3,11.4124765854,-0.24647739000000002
ros_tale__3_76_0pq__1,-0.0499637654,0.529609298
ros_tale__3_76_0pq__2,-0.1826788471,0.48756842800000005
ros_tale__3_76_0pq__3,0.17287342960000002,0.392257358
ros_tale__3_76_0pq__4,0.6175236567,0.350241148
ros_tale__3_76_250pq__1,10.5096768628,0.9029290280000001
ros_tale__3_76_250pq__2,13.2808603189,0.609610548
ros_tale__3_76_750pq__1,13.2151180855,0.641891428
ros_tale__3_76_750pq__2,6.3922523625,0.6362542680000001
ros_tale__7_103_0pq__1,20.0883581588,-0.069928169
ros_tale__7_103_0pq__2,25.5390799741,-0.356938888
ros_tale__7_103_0pq__3,20.4266152165,-0.20300362200000002
ros_tale__7_103_0pq__4,25.8417489469,-0.56719329
ros_tale__7_103_250pq__1,16.127534035,0.176819585
ros_tale__7_103_250pq__2,16.0145791805,-0.014051734000000001
ros_tale__7_103_750pq__1,16.3159481094,0.16454690600000002
ros_tale__7_103_750pq__2,16.2247875864,0.04942089
ros_tale__9_77_0pq__1,10.9209575153,1.140941988
ros_tale__9_77_0pq__2,11.6833303032,1.045733608
ros_tale__9_77_250pq__1,5.1466582998,1.687118618
ros_tale__9_77_250pq__2,1.5628864373,1.924601218
ros_tale__9_77_750pq__1,11.9979637606,1.2535135880000001
ros_tale__9_77_750pq__2,9.0080572241,1.4200948580000001
ros_tale__11_83_0pq__1,11.4855013497,-0.029437925
ros_tale__11_83_0pq__2,11.0669143585,0.023303834000000002
ros_tale__11_83_250pq__1,12.2449466736,-0.12311351100000001
ros_tale__11_83_250pq__2,14.1042252056,-0.25887170600000003
ros_tale__11_83_750pq__1,13.3113675901,-0.12083388
ros_tale__11_83_750pq__2,14.2889356817,-0.140030082
ros_tale__13_87_0pq__1,15.21031802,-0.746910359
ros_tale__13_87_0pq__2,12.299563308,-0.46070500500000006
ros_tale__13_87_250pq__1,16.8442901315,-0.561469801
ros_tale__13_87_250pq__2,18.5048920836,-0.629128047
ros_tale__13_87_750pq__1,17.7074645138,-0.506875812
ros_tale__13_87_750pq__2,16.2106724761,-0.46959708200000005
ros_tale__14_27_0pq__1,17.7060492453,-0.021811511000000002
ros_tale__14_27_0pq__2,18.0966166799,0.12091694500000001
ros_tale__14_27_250pq__1,22.3590031061,0.583430698
ros_tale__14_27_250pq__2,18.685833047,0.684444928
ros_tale__14_27_750pq__1,-1.7581159967,2.044364118
ros_tale__14_27_750pq__2,0.3287677665,2.007240748
ros_tale__16_28_250pq__1,-0.20036886240000001,-0.44488061100000004
ros_tale__16_28_250pq__2,0.11577723250000001,-0.566406158
ros_tale__16_32_0pq__1,14.2254578834,-0.623195319
ros_tale__16_32_0pq__2,14.056091277,-0.482923786
ros_tale__16_32_0pq__3,0.4529935061,-0.717700459
ros_tale__16_32_0pq__4,0.0320905554,-0.64186743
ros_tale__16_32_250pq__1,0.39757316130000003,-0.679187866
ros_tale__16_32_250pq__2,0.5124917841000001,-0.6098498250000001
ros_tale__16_32_750pq__1,5.1341837378,-0.366249486
ros_tale__16_32_750pq__2,6.7686717319,-0.163033003
ros_tale__17_104_0pq__1,27.3117578508,-1.778704773
ros_tale__17_104_0pq__2,27.6812246375,-1.87458859
ros_tale__17_104_250pq__1,20.9689866158,-0.870340709
ros_tale__17_104_250pq__2,23.5351611062,-0.9554763430000001
ros_tale__17_104_250pq__3,23.9350675431,-1.000417803
ros_tale__17_104_250pq__4,21.5902668202,-0.683897696
ros_tale__17_104_750pq__1,21.7514564286,-0.948053416
ros_tale__17_104_750pq__2,21.063013791,-0.945781996
ros_tale__18_24_250pq__1,0.2219946152,-0.6740969290000001
ros_tale__18_24_250pq__2,-0.1562002377,-0.770029595
ros_tale__18_36_0pq__1,10.2918443036,-1.033200047
ros_tale__18_36_0pq__2,12.8935838892,-1.203083779
ros_tale__18_36_0pq__3,-0.3120795672,-1.047631244
ros_tale__18_36_0pq__4,-1.1947511074000001,-0.9799620080000001
ros_tale__18_36_250pq__1,-0.28807492360000003,-0.89488495
ros_tale__18_36_250pq__2,-0.39425987100000004,-0.9689770120000001
ros_tale__18_36_750pq__1,2.8524650347,-0.641609003
ros_tale__18_36_750pq__2,2.256778807,-0.582725383
ros_tale__19_91_0pq__1,25.1407034902,-1.900315751
ros_tale__19_91_0pq__2,26.2703319635,-1.906916504
ros_tale__19_91_250pq__1,23.9968783067,-1.496060902
ros_tale__19_91_250pq__2,24.5768153032,-1.77884102
ros_tale__19_91_750pq__1,19.7637740004,-1.362481013
ros_tale__19_91_750pq__2,21.2073388838,-1.310339443
ros_tale__19_91_750pq__3,18.8351932375,-0.630128715
ros_tale__19_91_750pq__4,20.4293337918,-0.791538139
ros_tale__21_97_0pq__1,1.7033685013,0.808790208
ros_tale__21_97_0pq__2,15.0511067539,-0.15626136300000001
ros_tale__21_97_250pq__1,14.1565692275,0.052103735000000005
ros_tale__21_97_250pq__2,18.6827834059,-0.18145813
ros_tale__21_97_750pq__1,3.8708262233,0.812325618
ros_tale__21_97_750pq__2,15.5398700019,0.179824972
ros_tale__25_111_0pq__1,3.8669113686000003,-0.8299582590000001
ros_tale__25_111_0pq__2,9.6051002866,-0.8454112730000001
ros_tale__25_111_250pq__1,5.1033678631,-0.647607354
ros_tale__25_111_250pq__2,10.3183861511,-0.612683498
ros_tale__25_111_750pq__1,9.0237336541,-0.618440988
ros_tale__25_111_750pq__2,9.1917348963,-0.6966102150000001
ros_tale__29_119_0pq__1,10.0596447907,-0.240071578
ros_tale__29_119_0pq__2,12.8537856768,-0.594975123
ros_tale__29_119_250pq__1,13.2102117233,-0.596275301
ros_tale__29_119_250pq__2,10.9714866679,-0.163952428
ros_tale__29_119_750pq__1,11.4478470954,-0.109945651
ros_tale__29_119_750pq__2,12.1698915118,-0.35768003600000003
ros_tale__ALE4_0pq__1,-0.3525644099,-0.654336129
ros_tale__ALE4_0pq__2,-0.144782409,-0.677531934
ros_tale__ALE4_250pq__1,2.1884260333,-0.275686384
ros_tale__ALE4_250pq__2,1.5941969645,-0.23889179400000002
pcoli__atASMT_325G__1,1.3909577498,-0.460226424
pcoli__atASMT_325G__2,1.1942944043,-0.44076187600000005
pcoli__bpTDC__1,6.4357849445,-0.39054706100000003
pcoli__bpTDC__2,7.1710858834,-0.33950688700000003
pcoli__BRCA__1,1.6909746763,-0.43615873400000005
pcoli__BRCA__2,1.674526366,-0.46865413
pcoli__BRCActrl__1,13.4901985853,-0.403988891
pcoli__BRCActrl__2,16.1594385368,-0.444489053
pcoli__BRCAswap__1,1.6017440440000001,-0.5007945340000001
pcoli__BRCAswap__2,1.4700672198,-0.5053284840000001
pcoli__btAANAT__1,1.0018592312,-0.466470657
pcoli__btAANAT__2,1.3820490088000001,-0.37675922300000003
pcoli__btASMT__1,1.2920219981,-0.500119204
pcoli__btASMT__2,1.160313834,-0.415345976
pcoli__CC1__1,1.3039864565000001,-0.511825053
pcoli__CC1__2,1.1901147656,-0.31485701400000005
pcoli__ccCOMT__1,1.4859490553999999,-0.482160317
pcoli__ccCOMT__2,1.8461365527,-0.40976297300000003
pcoli__ckDDC__1,7.9575534627,-0.630122988
pcoli__ckDDC__2,10.0431337841,-0.638148942
pcoli__CNTF_belt__1,1.0440281411,-0.298386825
pcoli__CNTF_belt__2,1.2639115578,-0.38006166300000005
pcoli__cobPNMT__1,1.9487420116,-0.40089768800000003
pcoli__cobPNMT__2,2.3744659061,-0.42101342
pcoli__cvPhhB__1,1.6812449435999999,-0.5254932990000001
pcoli__cvPhhB__2,7.8442235547,-0.743997498
pcoli__ggAANAT__1,2.3364786635,-0.46272072300000006
pcoli__ggAANAT__2,1.1558645363,-0.420530377
pcoli__ggTPH__1,0.9218116521,-0.454985071
pcoli__ggTPH__2,2.7148830884,-0.497514312
pcoli__hsAANAT__1,-0.3245925476,0.022332146
pcoli__hsAANAT__2,0.7311749477,-0.17518171200000002
pcoli__hsASMT__1,3.5435408467,-0.48296065600000004
pcoli__hsASMT__2,5.9844343943,-0.402594561
pcoli__hsPNMT_mb__1,1.5443607854999999,-0.3763032
pcoli__hsPNMT_mb__2,1.473256885,-0.42449361100000005
pcoli__hsTPH__1,2.1378089004,-0.43643012200000003
pcoli__hsTPH__2,7.3279215745,-0.5736641880000001
pcoli__hsTPH_E2K__1,1.9573451563000002,-0.125359269
pcoli__hsTPH_E2K__2,2.3728749856,-0.087385535
pcoli__hsTPH_E2K_N91I_P99C__1,1.2911526915,-0.329506452
pcoli__hsTPH_E2K_N91I_P99C__2,1.2562920428,-0.42721245100000005
pcoli__hsTPH_N158trunc__1,4.1269177983,-0.040118541
pcoli__hsTPH_N158trunc__2,5.3780658328,-0.089151637
pcoli__hsTPH_N174trunc__1,1.4616082646000002,-0.45094076
pcoli__hsTPH_N174trunc__2,4.5407215295,-0.25446565200000004
pcoli__hsTPH_Ntermtrunc__1,2.2595514812,0.081208522
pcoli__hsTPH_Ntermtrunc__2,0.4504243215,-0.36300764
pcoli__hsTPH1__1,1.6120438567000002,-0.457813974
pcoli__hsTPH1__2,1.5377887786,-0.416483586
pcoli__MBP__1,5.2106155456,-0.911700291
pcoli__MBP__2,6.1198562006,-0.326153116
pcoli__msCOMT__1,1.4406514878,-0.417527969
pcoli__msCOMT__2,1.9343498826,-0.350991349
pcoli__ocAANAT__1,1.5432340797,-0.39319892100000003
pcoli__ocAANAT__2,1.3091574723,-0.40912006900000003
pcoli__osTDC_K374H__1,0.9811908902,-0.486733729
pcoli__osTDC_K374H__2,1.3621447399,-0.540014471
pcoli__osTDC_K374L__1,5.0845734312,-0.341437437
pcoli__osTDC_K374L__2,5.6567344122000005,-0.278014552
pcoli__osTDC_K374Q__1,1.3924730300000001,-0.554256646
pcoli__osTDC_K374Q__2,1.203854675,-0.5038226680000001
pcoli__osTDC_L360V__1,5.3461806803,-0.557847917
pcoli__osTDC_L360V__2,8.4224383928,-0.462101802
pcoli__pmTPH__1,1.2840031856,-0.361514938
pcoli__pmTPH__2,5.1282218609,-0.25580899
pcoli__RFC__1,1.5359511921,-0.39788874500000004
pcoli__RFC__2,1.6758808465000001,-0.392249092
pcoli__RFCctrl__1,-0.0283449656,-0.444479887
pcoli__RFCctrl__2,0.1707112126,-0.440878498
pcoli__RFCnopause__1,-0.0689313445,-0.286424479
pcoli__RFCnopause__2,0.0473126643,-0.08273235300000001
pcoli__RFCpluspause__1,0.3499368928,0.15455127
pcoli__RFCpluspause__2,0.9123359647,0.07042016200000001
pcoli__rnCOMT_sol__1,0.1896471683,-0.172748066
pcoli__rnCOMT_sol__2,0.41132484880000003,-0.433783454
pcoli__rnPNMT__1,5.0861344413,-0.317963561
pcoli__rnPNMT__2,6.9988268347,-0.187636618
pcoli__rnTDC__1,1.3914112129,-0.426911403
pcoli__rnTDC__2,2.2041083817000002,-0.374873799
pcoli__rnTDC_trunc__1,2.014159156,-0.404417173
pcoli__rnTDC_trunc__2,7.292388876,-0.444723462
pcoli__saCOMT_T2A__1,1.3048013782,-0.428602874
pcoli__saCOMT_T2A__2,1.3174286758,-0.37812269
pcoli__sfCOMT__1,2.0480796138,-0.449602194
pcoli__sfCOMT__2,2.1919013532,-0.503153504
pcoli__sgAANAT_D63G__1,1.758216409,-0.504442709
pcoli__sgAANAT_D63G__2,4.2042078456,-0.505781927
pcoli__ssDDC__1,3.6022497324,-0.487620437
pcoli__ssDDC__2,5.7746473185,-0.440656914
pcoli__TP53B__1,1.3469925248,-0.37519571700000004
pcoli__TP53B__2,1.6530378687,-0.39368933300000003
pcoli__WT__1,1.7263886568,-0.017957380000000002
pcoli__WT__2,1.8114381065,0.065247204
cck__glu_ale4__1,-0.4101335265,-0.359452357
cck__glu_ale4__2,-0.6266592223,-0.830568478
cck__cck_ale1__1,-0.7723641512,-0.9610595980000001
cck__cck_ale1__2,-1.2425383716,-0.9317755310000001
cck__cck_ale2__1,-1.2577704021,-0.968537508
cck__cck_ale2__2,-1.2749197237,-0.9813371310000001
cck_pgi__gmos_delpgi__1,0.5950511533,-0.462809046
cck_pgi__gmos_delpgi__2,0.7973874623,-0.16406430800000002
cck_pgi__pgi_ale1__1,0.8289772752000001,-0.428273263
cck_pgi__pgi_ale1__2,0.1121160181,-0.763997408
cck_pgi__pgi_ale2__2,0.18822640070000002,-0.7069345330000001
cck_pgi__pgi_ale3__1,-0.3124587091,-0.32058263600000003
cck_pgi__pgi_ale3__2,-1.2490828649,-0.846577046
cck_pgi__pgi_ale4__1,-0.7586444999,-0.45959830300000004
cck_pgi__pgi_ale4__2,-1.1471721173,-1.119133921
cck_pgi__pgi_ale4__3,-0.7130926625,-1.059300256
cck_pgi__pgi_ale5__1,0.668169122,-0.22886420100000002
cck_pgi__pgi_ale5__2,0.2568782115,-0.698604067
cck_pgi__pgi_ale6__1,0.1338522466,-0.39119517
cck_pgi__pgi_ale6__2,-0.3382995586,-0.8692978560000001
cck_pgi__pgi_ale7__1,0.6136040093,-0.355468852
cck_pgi__pgi_ale7__2,0.13690810550000002,-0.788864768
cck_pgi__pgi_ale8__1,-0.4969609434,-0.15190588100000002
cck_pgi__pgi_ale8__2,-0.9856968849000001,-0.5813522750000001
cck_sdh__gmos_delsdhCB__1,25.6857998511,-2.153072614
cck_sdh__gmos_delsdhCB__2,22.9090911191,-1.833458404
cck_sdh__sdh_ale1__1,-0.21142834400000002,-0.8717332860000001
cck_sdh__sdh_ale1__2,0.031883214300000004,-0.832016394
cck_sdh__sdh_ale2__1,-0.8166544862,-0.8793918270000001
cck_sdh__sdh_ale3__2,-0.2444607872,-0.78100001
cck_sdh__sdh_ale3__1,-0.44162165600000003,-0.942097155
cck_sdh__sdh_ale3__3,-0.8771296703,-0.891283338
cck_pts__gmos_delptsHIcrr__2,8.2317206725,-1.367867184
cck_pts__gmos_delptsHIcrr__1,8.4060179726,-1.12302913
cck_pts__pts_ale1__2,-1.1480629312,-0.9976202350000001
cck_pts__pts_ale1__1,-0.7761637102000001,-0.9334525690000001
cck_pts__pts_ale2__2,-0.6687343652000001,-1.367776943
cck_pts__pts_ale2__1,-0.7064185437,-1.4130985740000002
cck_pts__pts_ale3__2,-1.137058665,-1.120795099
cck_pts__pts_ale3__1,-0.9769797538,-1.133876401
cck_pts__pts_ale4__2,-1.1363118447,-0.709741882
cck_pts__pts_ale4__1,-0.7442736958,-0.7506745410000001
cck_gnd__gmos_delgnd__1,16.8217974663,-1.7581264189999999
cck_gnd__gmos_delgnd__2,16.2638479174,-1.735542686
cck_gnd__gnd_ale1__1,-1.4824227021,-0.9005377990000001
cck_gnd__gnd_ale1__2,-1.2639222669,-0.9051531070000001
cck_gnd__gnd_ale2__1,-1.387760566,-0.890671647
cck_gnd__gnd_ale2__2,-0.6813401236000001,-0.9525487850000001
cck_gnd__gnd_ale3__1,-1.2034785442,-0.8742065520000001
cck_gnd__gnd_ale3__2,-1.2033052601,-0.974660595
cck_tpiA__gmos_deltpiA__1,5.4766819499,-0.223833986
cck_tpiA__gmos_deltpiA__2,3.8298686393,-0.61930912
cck_tpiA__tpiA_ale1__1,-0.82811616,-0.453161741
cck_tpiA__tpiA_ale1__2,-0.5782222123,-0.45167639800000003
cck_tpiA__tpiA_ale2__1,-0.3368710252,-0.405913379
cck_tpiA__tpiA_ale2__2,-0.0015398405,-0.6912261780000001
cck_tpiA__tpiA_ale3__1,-0.0045983,-0.860453227
cck_tpiA__tpiA_ale3__2,-0.0016158476,-0.875080285
cck_tpiA__tpiA_ale4__1,-0.2610434842,-0.866990239
cck_tpiA__tpiA_ale4__2,-0.5724585255,-0.870113672
acid_tale__acid_ale1_pH7__1,-1.2483030989000001,-0.673721619
acid_tale__acid_ale1_pH7__2,-1.0968130697,-0.7296190680000001
acid_tale__acid_ale1_pH5__1,20.2425289488,-1.6861938410000001
acid_tale__acid_ale1_pH5__2,20.9552677613,-1.878975825
acid_tale__acid_ale2_pH7__1,-0.541606009,-0.623965144
acid_tale__acid_ale2_pH7__2,-0.4983905226,-0.602857631
acid_tale__acid_ale2_pH5__1,-0.4636005378,-0.619788553
acid_tale__acid_ale2_pH5__2,10.2325694228,-0.873934305
acid_tale__low_Mg_ale_pH7__1,-1.1593394205,-0.8099119770000001
acid_tale__low_Mg_ale_pH7__2,-0.8473088055,-0.7988871120000001
acid_tale__low_Mg_ale_pH5__1,0.4725434935,-0.640705841
acid_tale__low_Mg_ale_pH5__2,0.4282715166,-0.68451218
acid_tale__MES_ale_pH7__1,-1.3371823396,-0.7351243470000001
acid_tale__MES_ale_pH7__2,-1.7470968176000001,-0.748227484
acid_tale__MES_ale_pH5__1,1.1839009997,-0.773382533
acid_tale__MES_ale_pH5__2,6.4707996084,-0.932560217
acid_tale__gmos_pH7__1,-1.3583891153,-0.7014007320000001
acid_tale__gmos_pH7__2,-1.0914097506,-0.651219827
acid_tale__gmos_pH5__1,0.6056036458,-0.733972559
acid_tale__gmos_pH5__2,-0.2249534689,-0.620611539
adnB__wt_adn__1,1.0115483564,-1.266129456
adnB__wt_adn__2,2.8010850519,-0.350882532
adnB__delydhB_adn__1,2.1591181421,-1.84947893
adnB__delydhB_adn__2,1.0235050202,-1.212460708
ytf2__wt_glc__1,0.7694242796,-0.36913316900000004
ytf2__wt_glc__2,0.5159211911,-0.43140754000000003
ytf2__ybcM_glc__1,4.2993960231,-0.6108619550000001
ytf2__ybcM_glc__2,4.4496875998,-0.479471609
ytf2__ydhB_glc__1,-0.1908496757,-0.47064091500000005
ytf2__ydhB_glc__2,0.4547219141,-0.48730954800000004
ytf2__yfeC_glc__1,0.4293375491,-0.504541804
ytf2__yfeC_glc__2,0.1335151058,-0.5076367540000001
ytf2__yciT_glc__1,0.8305297065,-0.550100842
ytf2__yciT_glc__2,0.7309567595,-0.6373314050000001
ytf2__ydiZ_glc__1,0.0055925135,-0.473158259
ytf2__ydiZ_glc__2,0.2592678458,-0.42645444800000004
ytf2__ynfL_glc__1,0.7676798836000001,-0.41808168900000003
ytf2__ynfL_glc__2,0.4234767198,-0.334242449
misc2__dellon_glc__1,0.0746253402,0.34939167800000004
misc2__dellon_glc__2,0.5049489363,0.519417178
ytf3__wt_glc2__1,1.2344937293,-0.485554256
ytf3__wt_glc2__2,0.7449225093,-0.360020973
ytf3__wt_pH7_lactate__1,2.8317120833000002,-0.5143138700000001
ytf3__wt_pH7_lactate__2,2.9547961283,-0.593609637
ytf3__wt_pH55_lactate__1,5.8802894821,-0.6581930260000001
ytf3__wt_pH55_lactate__2,2.306086161,-0.449162096
ytf3__wt_pH55_HCl__1,2.5783353781000002,-0.55335194
ytf3__wt_pH55_HCl__2,2.5658752897,-0.6147100510000001
ytf3__dyieP_pH7__1,0.5152963605,-0.413300108
ytf3__dyieP_pH7__2,1.3562227968,-0.451285506
ytf3__dyieP_pH55__1,0.8083039239,-0.341483713
ytf3__dyieP_pH55__2,1.0062891179,-0.370973207
