,A,Fnr,NarL
cck_pgi__pgi_ale5__1,-0.1314840803,-0.22886420100000002,0.0965427135
cck_pgi__pgi_ale5__2,-0.0128097973,-0.698604067,-0.1690726395
cck_pgi__pgi_ale6__1,-0.8893450811,-0.39119517,0.27279989250000003
cck_pgi__pgi_ale6__2,-0.0191492687,-0.8692978560000001,-0.1189925505
cck_pgi__pgi_ale7__1,-0.49341042290000003,-0.355468852,0.1170010155
cck_pgi__pgi_ale7__2,0.057305113500000004,-0.788864768,-0.1224753575
cck_pgi__pgi_ale8__1,0.0224092762,-0.15190588100000002,0.0980957395
cck_pgi__pgi_ale8__2,-0.2541381958,-0.5813522750000001,-0.1403017965
cck_sdh__gmos_delsdhCB__1,7.9231128721,-2.153072614,0.9577260555
cck_sdh__gmos_delsdhCB__2,12.9954022832,-1.833458404,1.2829432885
cck_sdh__sdh_ale1__1,0.7623456004,-0.8717332860000001,0.1662700885
cck_sdh__sdh_ale1__2,2.7341636282,-0.832016394,0.30321213150000004
cck_sdh__sdh_ale2__1,0.5476895486,-0.8793918270000001,0.0605521315
cck_sdh__sdh_ale3__2,0.1642308309,-0.78100001,0.1116408455
cck_sdh__sdh_ale3__1,0.40894964710000004,-0.942097155,-0.0864084085
cck_sdh__sdh_ale3__3,0.180521391,-0.891283338,-0.11876943150000001
cck_pts__gmos_delptsHIcrr__2,4.7045548859,-1.367867184,-0.0909655275
cck_pts__gmos_delptsHIcrr__1,3.8766333711,-1.12302913,-0.13545914450000002
cck_pts__pts_ale1__2,1.1638046225,-0.9976202350000001,-0.2160116335
cck_pts__pts_ale1__1,1.2716606885,-0.9334525690000001,-0.2966142805
cck_pts__pts_ale2__2,-0.7421027857,-1.367776943,-0.7527068005
cck_pts__pts_ale2__1,-0.4517748112,-1.4130985740000002,-0.6565486025
cck_pts__pts_ale3__2,1.53799255,-1.120795099,-0.9239654305
cck_pts__pts_ale3__1,1.6074360498,-1.133876401,-0.6381105895
cck_pts__pts_ale4__2,-0.7132381775000001,-0.709741882,-0.6865628525
cck_pts__pts_ale4__1,-1.3314838392000001,-0.7506745410000001,-0.7730456335
cck_gnd__gmos_delgnd__1,4.7496328005,-1.7581264189999999,0.7423524005000001
cck_gnd__gmos_delgnd__2,6.3872061026,-1.735542686,0.9820097895000001
cck_gnd__gnd_ale1__1,0.059302760700000005,-0.9005377990000001,-0.5338358005
cck_gnd__gnd_ale1__2,0.0444821953,-0.9051531070000001,-0.3519824015
cck_gnd__gnd_ale2__1,0.6270809350000001,-0.890671647,-0.43004323650000004
cck_gnd__gnd_ale2__2,1.1025372866,-0.9525487850000001,-0.3637060365
cck_gnd__gnd_ale3__1,0.11420550160000001,-0.8742065520000001,-0.3175386865
cck_gnd__gnd_ale3__2,1.9888888749,-0.974660595,-0.0969884815
cck_tpiA__gmos_deltpiA__1,3.7504498639,-0.223833986,-0.0358744825
cck_tpiA__gmos_deltpiA__2,3.9875597195,-0.61930912,-0.2372376455
cck_tpiA__tpiA_ale1__1,1.1956618873,-0.453161741,-0.0046118425
cck_tpiA__tpiA_ale1__2,0.9046751114,-0.45167639800000003,0.1112011705
cck_tpiA__tpiA_ale2__1,0.596050831,-0.405913379,0.0020100925
cck_tpiA__tpiA_ale2__2,0.9344519559000001,-0.6912261780000001,-0.09773722750000001
cck_tpiA__tpiA_ale3__1,1.1350364027,-0.860453227,-0.0696266685
cck_tpiA__tpiA_ale3__2,1.6395494939000002,-0.875080285,-0.0231452545
cck_tpiA__tpiA_ale4__1,1.6838801036,-0.866990239,0.4562402625
cck_tpiA__tpiA_ale4__2,2.569066052,-0.870113672,0.5276794545
acid_tale__acid_ale1_pH7__1,-0.13550986610000001,-0.673721619,-0.3882596935
acid_tale__acid_ale1_pH7__2,-0.0980325563,-0.7296190680000001,-0.4530958185
acid_tale__acid_ale1_pH5__1,7.8236738393,-1.6861938410000001,0.0404185195
acid_tale__acid_ale1_pH5__2,11.3069759759,-1.878975825,0.4396251195
acid_tale__acid_ale2_pH7__1,0.161209337,-0.623965144,0.0682693585
acid_tale__acid_ale2_pH7__2,0.15657239080000002,-0.602857631,0.0705149235
acid_tale__acid_ale2_pH5__1,3.1280477514,-0.619788553,0.2923998865
acid_tale__acid_ale2_pH5__2,4.518158965,-0.873934305,0.4249205595
acid_tale__low_Mg_ale_pH7__1,0.2621721193,-0.8099119770000001,-0.7947534245000001
acid_tale__low_Mg_ale_pH7__2,0.0040754769000000005,-0.7988871120000001,-0.5075561365
acid_tale__low_Mg_ale_pH5__1,6.9206560677,-0.640705841,-0.0704268985
acid_tale__low_Mg_ale_pH5__2,8.2863518232,-0.68451218,0.0384016395
acid_tale__MES_ale_pH7__1,-0.40264526510000004,-0.7351243470000001,-0.6963044715000001
acid_tale__MES_ale_pH7__2,-0.5438394069,-0.748227484,-0.6922107615
acid_tale__MES_ale_pH5__1,5.0620713167,-0.773382533,0.0470680715
acid_tale__MES_ale_pH5__2,7.746862294,-0.932560217,0.4736475295
acid_tale__gmos_pH7__1,0.10148904560000001,-0.7014007320000001,-0.4407953935
acid_tale__gmos_pH7__2,-0.0689977651,-0.651219827,-0.4829654065
acid_tale__gmos_pH5__1,6.5984806994,-0.733972559,0.030203814500000002
acid_tale__gmos_pH5__2,5.2153345748,-0.620611539,-0.1135068335
adnB__wt_adn__1,0.9733932616000001,-1.266129456,-1.5303865945
adnB__wt_adn__2,4.9960770365,-0.350882532,-1.4267996655
adnB__delydhB_adn__1,-0.1370990649,-1.84947893,-2.6117934965
adnB__delydhB_adn__2,-0.4056085116,-1.212460708,-1.2349381365
ytf2__wt_glc__1,-0.5354616298,-0.36913316900000004,-0.3962228975
ytf2__wt_glc__2,-0.7582774474,-0.43140754000000003,-0.4647902935
ytf2__ybcM_glc__1,1.5945639472000002,-0.6108619550000001,-0.2786471065
ytf2__ybcM_glc__2,1.6064861984,-0.479471609,-0.3293468485
ytf2__ydhB_glc__1,0.2821087115,-0.47064091500000005,-0.2798938995
ytf2__ydhB_glc__2,0.8786449502,-0.48730954800000004,-0.3104366645
ytf2__yfeC_glc__1,0.5970432636,-0.504541804,-0.4414590915
ytf2__yfeC_glc__2,0.4220094921,-0.5076367540000001,-0.3999695005
ytf2__yciT_glc__1,-0.7563101259,-0.550100842,-0.6381665165
ytf2__yciT_glc__2,-0.5759584769,-0.6373314050000001,-0.7197927745
ytf2__ydiZ_glc__1,0.0217700891,-0.473158259,-0.7677580275
ytf2__ydiZ_glc__2,-0.6442247702,-0.42645444800000004,-0.7151323415
ytf2__ynfL_glc__1,-0.6582765579000001,-0.41808168900000003,-0.5126629765
ytf2__ynfL_glc__2,-0.4902820472,-0.334242449,-0.36853121050000004
misc2__dellon_glc__1,0.2780100175,0.34939167800000004,-0.4105492865
misc2__dellon_glc__2,-0.5877071297,0.519417178,-0.7020863385
ytf3__wt_glc2__1,-0.4468377759,-0.485554256,-0.6001066655
ytf3__wt_glc2__2,-0.210123003,-0.360020973,-0.5297932525
ytf3__wt_pH7_lactate__1,1.2535070979,-0.5143138700000001,-0.4450588375
ytf3__wt_pH7_lactate__2,1.2183231141,-0.593609637,-0.4530281225
ytf3__wt_pH55_lactate__1,4.7407843533000005,-0.6581930260000001,-0.5466195805
ytf3__wt_pH55_lactate__2,2.2749917393,-0.449162096,-0.38416190650000004
ytf3__wt_pH55_HCl__1,3.2545303663,-0.55335194,-0.3298288515
ytf3__wt_pH55_HCl__2,3.4773967802,-0.6147100510000001,-0.3882837555
ytf3__dyieP_pH7__1,-0.0579460524,-0.413300108,-0.6664045555
ytf3__dyieP_pH7__2,-0.0523190682,-0.451285506,-0.6698855995
ytf3__dyieP_pH55__1,0.103408728,-0.341483713,-0.7236744345
ytf3__dyieP_pH55__2,0.43265237900000003,-0.370973207,-0.4768536135
