,A,CcpA
spbeta:phi3T_pep_20m:2,-7.2172694717732275,-0.3055353930545888
spbeta:phi3T_nopep_10m:2,13.102987890825707,0.09186195675587427
spbeta:phi3T_nopep_20m:2,-4.629587287355641,-0.32421598833036924
spbeta:phi3T_pep_10m:3,-13.164014922321188,0.2249702315139164
spbeta:phi3T_pep_20m:3,2.527085409670755,-0.2091724517682412
spbeta:phi3T_nopep_10m:3,-13.452272797731966,0.14877280809704274
spbeta:phi3T_nopep_20m:3,3.6190080692238737,-0.15531612884306156
spore_genes:wt_0h:1,-0.10025441533819404,0.33851314402238764
spore_genes:delyphF_0h:1,-1.6693006622233364,0.21884266217202608
spore_genes:delyphF_0h:2,-0.05150904885652237,-0.1532910424229046
spore_genes:delyphF_0h:3,-1.0506226003756158,-0.02419746106358378
spore_genes:delygaB_0h:1,10.318947810829373,-1.0312376158905945
spore_genes:delygaB_0h:2,11.017332686882328,-1.1634470073865524
spore_genes:delygaB_0h:3,11.524743829223482,-1.1831903699448256
spore_genes:wt_3h:1,-1.269613743213816,-0.7134263970034995
spore_genes:wt_3h:2,-1.503499132800069,-0.9414717010756356
spore_genes:wt_3h:3,-4.282111673816631,-0.5983046141933732
spore_genes:delyizD_3h:1,-4.0539081787991,-0.6205492320759314
spore_genes:wt_0h:2,-0.6133961178359957,-0.1030472378853684
spore_genes:delyizD_3h:2,-4.1767941205917944,-1.0719820076459845
spore_genes:delyizD_3h:3,-3.0341483198596637,-0.9698642933040712
spore_genes:delykzB_3h:1,-5.349848836807784,-1.0150896887426841
spore_genes:delykzB_3h:2,-9.538358311311669,-0.9982347591610914
spore_genes:delykzB_3h:3,-7.7728538434902275,-0.8136864962740633
spore_genes:delyphF_3h:1,2.3717611762687625,-0.5891611034653249
spore_genes:delyphF_3h:2,-1.818002543258548,-0.7619242412826308
spore_genes:delyphF_3h:3,2.7179225637881945,-0.7972523260819813
spore_genes:delygaB_3h:1,-1.2298522132820835,-1.1705241203657586
spore_genes:delygaB_3h:2,-0.7400212398825319,-1.1065399997786871
spore_genes:wt_0h:3,0.7136505331741899,-0.23546590613701926
spore_genes:delygaB_3h:3,-1.039062098441509,-0.9695813954101924
spore_genes:delyizD_0h:1,0.2797066322111384,0.2909257703778785
spore_genes:delyizD_0h:2,1.5918544512487174,0.1144351557043164
spore_genes:delyizD_0h:3,-0.035437970778664576,-0.2716322871495267
spore_genes:delykzB_0h:1,-3.5989104506804863,0.14470068925423885
spore_genes:delykzB_0h:2,-3.6400015325842894,-0.4071931093852657
spore_genes:delykzB_0h:3,-2.39323591324485,-0.3494240217248885
swarming:comIQ12L:1,0.0858343258508906,0.18600119315611965
swarming:comIQ12L:2,-1.4222392515808446,-0.05273997185009094
swarming:comIQ12L:3,1.3364049257299575,-0.13326122130603044
swarming:comIQ12L_delefp:1,-7.0131378232486234,0.06842515955001005
swarming:comIQ12L_delefp:2,-4.072301551491564,-0.09358700289686972
swarming:comIQ12L_delefp:3,-9.415963713169903,-0.3358850882833391
swarming:comIQ12L_delefp_fliYS164A:1,-7.806481200052093,0.051410936975520016
swarming:comIQ12L_delefp_fliYS164A:2,5.084048602367023,0.2287600544194248
swarming:comIQ12L_delefp_fliYS164A:3,-7.723239738404641,-0.24059203770718615
swarming:comIQ12L_delefp_nusGN21S:1,-11.145236286702392,-0.16426905084774646
swarming:comIQ12L_delefp_nusGN21S:2,-11.628893243241803,-0.3700275220433866
swarming:comIQ12L_delefp_nusGN21S:3,-8.440120958272738,-0.19137355860530286
synant49:ctrl:1,-6.363218035842322,-0.19891166870811536
synant49:ctrl:2,0.17123151132793246,0.09815840255879316
synant49:ctrl:3,6.1919865245143875,0.100753266149324
synant49:synant49:1,-1.0840399521104824,-0.6019256589212585
synant49:synant49:2,3.2510482566920507,-0.4361730544948124
synant49:synant49:3,5.748259634224222,-0.25841021757628546
tasA:wt_72h:1,12.251259748010323,0.17147066146711687
tasA:wt_72h:2,10.700198158288117,0.5151428458414751
tasA:deltasA_72h:1,2.8371874854028665,0.7403811431208949
tasA:deltasA_72h:2,4.031507594806819,0.4606550039365409
tasA:wt_24h:1,-0.1794596385947895,0.19156851073902811
tasA:wt_24h:2,0.1794596385947893,-0.19156851073902906
tasA:wt_48h:1,14.028186244223356,-0.4847193520802824
tasA:wt_48h:2,16.622217136142474,-0.3274288822975091
tasA:deltasA_24h:1,5.862027121993724,0.6705679122029071
tasA:deltasA_24h:2,8.610215478496237,0.6949355007967961
tasA:deltasA_48h:1,8.851354055961517,0.9600979680195492
tasA:deltasA_48h:2,7.8637448958390035,0.8957788230256982
yacP:wt:1,-0.4345708948535198,0.042316133431571146
yacP:delyacP:1,-0.06937365599663592,-0.24278294946247314
yacP:yacP_induced:1,-24.14847380224166,-0.33733437275785505
yacP:yacP_no_induce:1,-20.046398183496734,-0.1468381567026693
yacP:wt:2,0.3853880815136436,-0.04521202672179392
yacP:delyacP:2,0.4270008565504449,-0.11333220722643668
yacP:yacP_induced:2,-26.5488162944569,-0.4246982644597015
yacP:yacP_no_induce:2,-26.286143470566568,-0.4758346564225917
yacP:wt:3,0.04918281333987682,0.002895893290222773
yacP:delyacP:3,-0.6136471825297222,-0.12692532823478153
yacP:yacP_induced:3,-6.804004984949435,-0.21866667290921704
yacP:yacP_no_induce:3,-2.7834620134790287,-0.0989565185990191
yonO:wt:1,1.1339945890905965,0.12125482250790752
yonO:wt:2,-1.1213823558528455,0.2884490304043279
yonO:wt:3,-0.012612233237738992,-0.40970385291223455
yonO:wt_mmc:1,-10.733544968486973,-2.4636492286812635
yonO:wt_mmc:2,-13.259465054859335,-2.4391301169872133
yonO:wt_mmc:3,-8.788275074201085,-2.5231954795744316
yonO:delyonO:1,-0.09456467088440833,0.4752931081252232
yonO:delyonO:2,-0.8877410478195735,0.2117427276969348
yonO:delyonO:3,3.1087428511580053,-0.17248965070348274
yonO:delyonO_mmc:1,-9.83966443558047,-1.9524971135735385
yonO:delyonO_mmc:2,-9.681059132434296,-2.252189763816559
yonO:delyonO_mmc:3,-7.7724495371676126,-2.8020653207242923
yydF:ctrl:1,0.3982697881255951,0.06337928513888967
yydF:ctrl:2,1.0073221542490955,-0.028111233842645692
yydF:ctrl:3,-1.4055919423747012,-0.035268051296245766
yydF:yydF:1,-0.8858695880589855,-0.07183861917255285
yydF:yydF:2,-0.410188425956496,-0.14983782559683154
yydF:yydF:3,-1.4575825586204667,-0.3026040347697769
