,A,Fnr,ihfB,Fis,NarL,ArcA
hot_tale__hot_ale3_mid_37c__2,-1.5019796128854928,-0.5292693580000005,-0.5289926170000019,0.21928864299999876,-0.7295481665000008,0.05696272800000024
hot_tale__hot_ale3_mid_44c__1,-3.9614129118693735,-1.1714352350000006,0.11469567499999833,0.5281928529999984,-1.3677582404999995,0.3935890999999998
hot_tale__hot_ale3_mid_44c__2,-5.878295869658099,-1.2013848630000012,0.2311697149999983,0.4859254489999998,-0.6799400215000002,0.6512664919999995
hot_tale__hot_ale3_30c__1,-0.6571007964906719,-0.6191741980000014,-0.4534518090000006,0.2107226449999988,-0.7456317544999997,0.5082004980000008
hot_tale__hot_ale3_30c__2,-0.1512521841478611,-0.5715778280000006,-0.32907377500000123,0.08194114299999987,-0.6637240274999998,0.5545389689999993
hot_tale__hot_ale3_37c__1,0.2225153688899641,-0.7227219680000019,-0.4036383050000012,-0.00933300000000159,-0.8143446074999998,0.13141203500000032
hot_tale__hot_ale3_37c__2,0.2666001619416704,-0.6857150900000004,-0.27703634500000085,-0.19452722500000166,-0.7327369644999999,0.1133073489999994
hot_tale__hot_ale3_44c__1,-0.8254823788323392,-1.5972039140000014,0.2275033649999987,0.5157548629999997,-0.8433266234999994,0.7324143809999999
hot_tale__hot_ale3_44c__2,-0.432185186578487,-1.0994406470000015,0.2383969849999996,0.08085197299999969,-0.7923595355000002,0.39721545100000105
hot_tale__hot_ale4_30c__1,-3.356640209174637,-0.5107969040000011,-0.5464939170000012,0.8558944629999985,-0.7568600765000006,0.04799028899999946
hot_tale__hot_ale4_30c__2,-3.71101391461219,-0.4443462910000005,-0.4072694250000009,0.8426077329999995,-0.6745658194999997,0.024226647000000767
hot_tale__hot_ale4_37c__1,-4.005963935902147,-0.4454435780000008,-0.4599738540000011,0.5912204629999991,-0.4799404205000002,-0.16735893199999907
hot_tale__hot_ale4_37c__2,-3.147874293196097,-0.3388817700000004,-0.4451768880000007,0.3021252289999996,-0.4385081024999993,-0.046169951999999626
hot_tale__hot_ale4_44c__1,-5.412676553311342,-0.3646092800000016,0.08278536499999943,-0.2861026200000012,-0.08856976650000004,0.00039793400000043283
hot_tale__hot_ale4_44c__2,-4.830778456306369,-0.5246024060000014,0.2592138049999981,-0.056523724000001614,-0.12219313549999987,0.06168165600000109
hot_tale__hot_ale8_30c__1,-0.92591921450602,-0.6861498490000013,-0.9095089900000008,0.7996789129999993,-0.4733550484999984,0.023464927000000912
hot_tale__hot_ale8_30c__2,-1.518496824188828,-0.6402435630000003,-0.7777570690000015,0.8264814429999987,-0.4103529565000006,0.08428102899999956
hot_tale__hot_ale8_37c__1,-1.3532025380287245,-0.5045901850000014,-0.7274897240000016,0.4595230599999986,-0.30836901249999915,-0.24066992300000045
hot_tale__hot_ale8_37c__2,-2.2342023091244023,-0.5124674050000007,-0.7036689320000011,0.4268042599999991,-0.3172314654999999,-0.2407826909999997
hot_tale__hot_ale8_44c__1,-2.4981169285212825,-0.32521259600000185,0.012718264999998395,-0.38799655600000094,0.4310402934999997,0.11352845799999932
hot_tale__hot_ale8_44c__2,-2.646984903531748,-0.3328383620000004,-0.09703083500000176,-0.11569428900000035,0.28209759750000085,0.05564769999999975
hot_tale__hot_ale9_mid_30c__1,-1.8348621318563123,-0.632539361000001,-0.04958338500000181,0.9897555029999996,-0.33009216849999845,0.4238110329999998
hot_tale__hot_ale9_mid_30c__2,-1.3816161988020093,-0.553225578000001,0.13507165499999907,0.9308610029999986,-0.24252976949999994,0.3619286040000009
hot_tale__hot_ale9_30c__1,0.1787228733045711,-0.4970335490000011,-0.5928422380000011,0.6841337329999995,-0.8644760724999996,0.23718312100000105
hot_tale__hot_ale9_30c__2,-0.4390989043435039,-0.4297348410000019,-0.5899957500000017,0.6838434529999997,-0.7912126084999995,0.3578092789999996
hot_tale__hot_ale9_mid_37c__1,-1.439303686557425,-0.5066094210000003,-0.3676396550000014,0.6025187529999982,-0.4892257485,-0.06546374200000038
hot_tale__hot_ale9_mid_37c__2,-2.526596355401283,-0.4761660850000009,-0.2984976250000013,0.7505160229999994,-0.4169995815000007,0.0031101880000008464
hot_tale__hot_ale9_37c__1,-0.1303012700768653,-0.5408338400000012,-0.38001561500000136,0.4327099519999997,-0.6802163474999992,0.024472945999999496
hot_tale__hot_ale9_37c__2,-0.5198631893436166,-0.5423655520000015,-0.3762937550000007,0.453376346999999,-0.6042122615000007,0.0557053130000007
hot_tale__hot_ale9_mid_44c__1,-3.8885328736981615,-0.4461392180000008,0.19238305499999875,-0.06204519300000123,-0.2540971174999997,0.1534750460000005
hot_tale__hot_ale9_mid_44c__2,-2.3504283643871737,-0.680025241000001,0.5108909249999982,-0.3963894070000009,0.10775057849999924,0.38316593699999935
hot_tale__hot_ale9_44c__1,-0.5460465302679551,-0.6060665230000009,0.24630422499999935,-0.3496356790000004,-0.20135758249999916,0.4290219799999999
hot_tale__hot_ale9_44c__2,-0.0370200282709125,-0.6258130630000007,0.3875115949999994,-0.1352341060000004,-0.21170781949999995,0.4794780809999999
hot_tale__hot_ale10_30c__1,-1.4339062004531666,-0.5646101130000005,-0.4586983730000007,0.4512548629999991,-0.8579470845000001,0.40552786700000004
hot_tale__hot_ale10_30c__2,-1.251641221647901,-0.5686878670000013,-0.3554030950000016,0.5338281129999984,-0.8320020884999995,0.3639100380000002
hot_tale__hot_ale10_37c__1,-1.6223974683068445,-0.6518988060000019,-0.4472314330000007,0.2987292799999999,-0.9100796795,-0.17456958
hot_tale__hot_ale10_37c__2,-1.90340516493326,-0.6178540090000021,-0.37138930500000106,0.3067085459999994,-0.8913156854999995,-0.11277531100000004
hot_tale__hot_ale10_44c__1,-5.558745683799156,-1.0294929110000002,0.17887464499999872,0.049579639999999266,-0.5701095055000005,0.5476285960000009
hot_tale__hot_ale10_44c__2,-6.229919669207301,-0.6899675100000007,0.3118577949999999,-0.20847917600000088,-0.5118017244999997,0.1387079379999996
hot_tale__hot_ale16_30c__1,-2.5400133051468123,-0.6833289310000019,-0.4670126030000006,0.6307159229999986,-0.6838693684999999,0.12374161199999988
hot_tale__hot_ale16_30c__2,-2.9090803347555583,-0.4706665020000021,-0.37262998500000144,0.6985527329999996,-0.5485812645000001,0.14894761899999942
hot_tale__hot_ale16_37c__1,-4.087452052061734,-0.7201027580000012,-0.4319210530000017,0.313093434999999,-1.0055411605,-0.19482372100000056
hot_tale__hot_ale16_37c__2,-4.285216291922193,-0.7577169790000013,-0.4244327150000018,0.3310321569999992,-0.9989605034999984,-0.20781360900000045
hot_tale__hot_ale16_44c__1,-6.601014500567943,-0.6132700370000013,0.14055384499999946,0.14238874799999834,-0.7385856815,0.11628757499999942
hot_tale__hot_ale16_44c__2,-6.6699411492833205,-0.6345339150000004,0.24958026499999875,0.2257932159999996,-0.4397113315000008,0.3061081689999998
pdhr_ale__pdhR-13_51__1,0.7148343317859129,-1.4739400540000016,0.6700591549999988,0.04113786399999952,-0.8010420484999994,0.18245214799999945
pdhr_ale__pdhR-13_51__2,-0.9928848057581108,-1.5672037760000013,0.5846834149999989,0.2587790299999995,-0.7811465095000001,0.056750174999999466
pdhr_ale__pdhR-14_46__1,-1.398119206899611,-1.124824807000001,1.1272351649999983,-0.38320211100000107,-0.3802087294999996,0.9022052259999996
pdhr_ale__pdhR-14_46__2,1.4904224790161478,-1.181267665,1.086679904999999,-0.0986612270000009,-0.3273251774999997,0.8055110059999997
pdhr_ale__pdhR-15_51__1,-2.469706475022276,-1.3757046910000008,0.4198660549999982,0.3133158039999984,-0.9761005144999996,-0.13942209899999902
pdhr_ale__pdhR-15_51__2,-2.957775119723227,-1.3769132070000012,0.6336586649999987,0.1833017349999988,-0.7803540804999995,-0.07192016499999987
pdhr_ale__pdhR-16_49__1,-2.9269199078164223,-1.4417818780000022,0.9927493249999984,-0.3903912950000006,-0.5638357965000003,-0.05294931299999917
pdhr_ale__pdhR-16_49__2,-1.6567210708803533,-1.4356569600000009,0.9785652549999996,-0.3920261120000017,-0.5128694395000002,0.3621599379999996
tcs__del_atoC_LiAcet__1,2.540397945433243,-1.5293521880000007,0.07488206499999883,-0.6646710270000007,-0.5654890544999995,-0.1898343760000003
tcs__del_atoC_LiAcet__2,2.63303556820262,-1.4608699120000015,0.07669799499999819,-0.6059585270000003,-0.4132689664999996,0.008173475999999624
tcs__del_atoC_LiCl__1,1.867706463995881,-1.573940725,0.35601839499999954,-0.8568027540000022,-0.3804213774999994,0.1696543419999994
tcs__del_atoC_LiCl__2,2.151846502052869,-1.5873975410000014,-0.0036651750000018532,-0.6334539220000011,-0.19101789249999968,0.06729879400000094
tcs__del_atoC_m9__1,1.6479882493956963,-1.6109603370000016,0.3904161849999994,-0.8459306680000012,-0.4846049565000001,0.15616148500000016
tcs__del_atoC_m9__2,2.036832593472616,-1.537168137000002,0.4528970749999992,-0.8777779950000006,-0.4006434665000001,0.2391980920000005
tcs__del_baeR_etoh__1,1.2069540851087834,-0.7947728310000013,-1.0046969490000013,-4.580359271000001,-1.4537137614999995,0.8641572160000006
tcs__del_baeR_etoh__2,1.7710993474728545,-0.7115958160000009,-1.0394935290000014,-4.616734858000001,-1.1451116345,0.9730838560000006
tcs__del_baeR_lb__1,-1.239351160023779,-1.9598796140000017,0.5605656749999994,-2.9703903820000006,-0.3820145015000005,1.3337503460000004
tcs__del_baeR_lb__2,-1.3679884707329328,-1.9921486990000008,0.6126008349999985,-3.2148831300000005,-0.3027732245000001,1.3123093059999995
tcs__del_btsR_01xlb__1,-3.0722119206944027,-0.9138769640000016,0.9432713449999994,-0.8735078020000007,-1.5646758445,1.8951162460000008
tcs__del_btsR_01xlb__2,-3.0356750595952904,-0.8770422170000014,0.9366931949999984,-0.733253521,-1.6569003935,1.911921266
tcs__del_btsR_lb__1,3.4800586045788977,-1.810002138000001,-0.6853542480000012,-2.3248173880000014,0.2682209975000003,1.3500569860000002
tcs__del_btsR_lb__2,3.719679892485441,-1.9117865330000023,-0.7342108110000005,-2.0168881190000016,0.5264552055000005,1.3769704960000002
tcs__del_btsR_pyruvate__1,-3.8729177379516586,-0.7551962090000011,1.1005735849999994,-0.8411960460000003,-1.4637153035,1.913679546000001
tcs__del_btsR_pyruvate__2,-3.592388868447882,-0.8057040050000008,1.0428346649999989,-0.7198397090000022,-1.4390991645,1.806034486
tcs__del_cpxR_etoh__1,0.6477630469155495,-1.2727007130000008,-1.2457668860000002,-4.550710786000001,-1.1978485065000006,1.5584501159999995
tcs__del_cpxR_etoh__2,0.5920293054562904,-1.2851437090000015,-1.3651073150000013,-4.437634923000001,-1.067277462499999,1.5129874460000003
tcs__del_cpxR_lb__1,-1.223652784566867,-1.7675928730000017,0.4965709849999982,-3.8646288810000007,-0.5703100065000006,1.187646956
tcs__del_cpxR_lb__2,-0.9703943328150972,-1.6631403190000018,0.5211792949999996,-3.867960520000001,-0.2487453894999998,1.1836731559999991
tcs__del_cusR_CuSO4__1,2.688324931226691,-1.0926421110000015,0.18434866499999814,-2.7915488490000016,-0.3636793205000002,1.1349264560000003
tcs__del_cusR_CuSO4__2,3.1413990798636906,-1.0322193899999998,0.17225255499999825,-2.870571335,-0.18071320550000006,1.1713692560000002
tcs__del_cusR_lb__1,7.369393413622244,-1.8242592770000008,-1.0449315200000004,-2.746438998000001,-0.4904922565000005,1.2777057660000004
tcs__del_cusR_lb__2,7.216199316898804,-1.8247372120000012,-0.9400837300000012,-2.538323333000001,-0.5804042374999998,1.193604036
tcs__del_kdpE_01-kcl__1,-4.660561970763738,-0.4977526880000021,1.1887485049999995,-0.6584425610000011,-0.4611358805000005,1.2096861860000008
tcs__del_kdpE_01-kcl__2,-4.716416588661577,-0.4884508090000015,1.1328524549999983,-0.7083558840000013,-0.4103342555000005,1.2190105160000009
tcs__del_kdpE_115-kcl__1,-5.834095113126688,-0.6295196410000017,0.3157582949999984,-1.2890832330000013,-0.6257547715000005,0.7495786259999999
tcs__del_kdpE_115-kcl__2,-5.560612365778456,-0.5103477260000009,0.3274617949999996,-1.163286869000002,-0.4813081514999995,0.8959164460000011
tcs__del_phoB_m9__1,2.5189503083528417,-1.3300138630000014,0.3449078549999989,-1.076082735,-0.5446831014999995,0.4354083030000009
tcs__del_phoB_m9__2,2.587423977049008,-1.3406291760000002,0.3593822249999992,-1.1293486480000006,-0.5484098884999984,0.3366157439999995
tcs__del_phoB_m9p__1,-2.998581199078132,-2.154292839000002,0.04294616499999826,-1.5594520260000009,-2.4385274455,0.9587748460000008
tcs__del_phoB_m9p__2,-2.995330189275318,-2.186921256000001,0.14834499499999865,-1.5278851440000016,-2.4518684995,0.8887788660000009
tcs__del_rcsB_etoh__1,-1.6423034148915767,-0.3636075890000008,-1.1136557640000009,-4.521711251000001,-1.5638156055000003,1.239469466000001
tcs__del_rcsB_etoh__2,-0.7310324735737476,-0.26936122900000115,-1.2868625240000018,-4.323496289000001,-1.6198489715000006,1.2866112859999994
tcs__del_rcsB_lb__1,1.733752632749576,-1.5861596310000008,-0.13048377500000186,-3.438243162000002,-0.4140866384999997,0.593363677000001
tcs__del_rcsB_lb__2,1.5256770662367916,-1.5541120410000016,-0.11948199500000099,-3.4077794630000016,-0.31566760950000017,0.6304361509999996
tcs__del_zraR_lb__1,7.743493932041552,-0.9824707280000008,-1.0089287450000004,-1.4226392330000015,-1.1970788515000006,0.8051786060000001
tcs__del_zraR_lb__2,7.54449718467797,-0.9951957260000004,-1.091690486000001,-0.9575911450000004,-1.2487042324999995,0.7645057460000011
tcs__del_zraR_zncl2__1,4.271639140120932,-1.3584999920000005,-0.3816540650000011,-1.7338233290000016,-0.4872285585,1.309449926000001
tcs__del_zraR_zncl2__2,4.405074768893814,-1.3886336390000018,-0.3490349750000004,-1.8038088780000008,-0.4377521274999996,1.2565716560000002
tcs__wt_01-kcl__1,-6.475762481757567,-0.9898353210000009,1.4550383449999984,-2.189852301000001,-0.11596214849999953,0.8213794360000009
tcs__wt_01-kcl__2,-6.815710829252624,-1.0465266270000004,1.3666007949999983,-1.6007646800000002,-0.3606601305000003,0.7716407660000009
tcs__wt_01xlb__1,-2.954656426427257,-0.627626621000001,1.2327071049999994,-1.2614741600000006,-1.2507584405000003,1.7654064159999994
tcs__wt_01xlb__2,-2.9094823794920432,-0.5947041530000003,1.1960583349999985,-1.2703336480000011,-1.3054678684999999,1.713364286000001
tcs__wt_115-kcl__1,-6.907174788741885,-0.6038745640000016,0.32144473499999826,-0.8231890910000015,-0.6241446924999998,0.758794196000002
tcs__wt_115-kcl__2,-6.851446483931226,-0.6195910710000003,0.2549986949999994,-1.0249420580000006,-0.7729185295000001,0.8178580760000003
tcs__wt_CuSO4__1,4.917711321061376,-0.914868342000002,-0.3476380850000016,-2.370451174000001,-1.0277409524999994,0.7807056960000001
tcs__wt_CuSO4__2,5.043477990666935,-0.9852227830000012,-0.3372910050000009,-2.4766393340000006,-0.8030274405000002,0.7965259160000002
tcs__wt_etoh__1,1.1114550328653825,-0.4921995730000006,-0.7482089750000007,-3.892846311,-0.7731925864999996,1.3944261660000006
tcs__wt_etoh__2,0.7056294484378861,-0.5109897880000016,-0.7733814200000015,-3.841647178000001,-0.6362122115000002,1.3214165060000005
tcs__wt_lb__1,-1.812726167101168,-1.3424401160000006,0.7751741049999996,-3.6367526270000017,-0.5131804205000003,1.5151132859999998
tcs__wt_lb__2,-1.3600058994018829,-1.3812576320000003,0.7787220749999992,-3.3668086220000006,-0.4637121334999996,1.6078253060000005
tcs__wt_LiAcet__1,2.1805224549420665,-1.6471715220000007,0.017340904999999296,-0.784922250000001,-0.3308512255,-0.08877588100000011
tcs__wt_LiAcet__2,2.7387252734164544,-1.672436319000001,0.2681002649999993,-1.1289387600000005,-0.5648129184999995,-0.16981877299999934
tcs__wt_LiCl__1,2.163424243752513,-1.5925883790000022,0.2962828949999992,-1.0956466710000008,-0.4023529274999991,0.2257317190000005
tcs__wt_LiCl__2,1.671323485678409,-1.6184163230000017,0.3996346949999996,-1.2083407210000008,-0.6673889215000006,0.15109339300000002
tcs__wt_m9p__1,-3.825564303505133,-1.822635071,0.07657937499999967,-1.3390706160000008,-1.9433092615,0.9089738660000002
tcs__wt_m9p__2,-3.79887295991363,-1.7440959740000022,0.13100470499999872,-1.2696708610000016,-1.9217833885,0.9448164759999996
tcs__wt_pyr__1,-2.814212672033504,-0.5684677490000016,1.2105728949999983,-1.4940969990000017,-1.2674985455000003,1.9375935260000008
tcs__wt_pyr__2,-2.9862292787746925,-0.5462287930000009,1.2221056149999985,-1.5594622980000024,-1.2846637915000008,1.9871756860000005
tcs__wt_zncl2__1,4.888757307928075,-1.0341375050000003,-0.7767742820000016,-1.2363525310000014,-0.8197582784999984,0.7711966060000002
tcs__wt_zncl2__2,4.553931224580503,-1.0302515140000017,-0.8528359900000009,-1.2345245210000009,-0.9198018515000008,0.668330954
ros_tale__0_0_0pq__1,1.034239984288416,-0.6543361290000007,-0.29706712500000165,0.8130151529999985,-0.7388326664999996,0.19736424400000094
ros_tale__0_0_0pq__2,1.6087976140966314,-0.677531934000001,-0.2938017850000012,0.7591989329999986,-0.6087178795000003,0.21080277200000094
ros_tale__0_0_250pq__1,1.084817539598644,-0.2756863840000019,1.4636231749999986,-2.1696986370000007,0.7133759504999997,2.048441456000001
ros_tale__0_0_250pq__2,1.4327530412908993,-0.2388917940000006,1.4943809649999995,-2.011124475000001,0.7126471465000002,1.9901087660000003
ros_tale__1_mid_250pq__1,1.903741822520798,-0.4448806110000003,-0.32276307500000107,0.06710131999999902,-0.7243672665000007,0.3912652659999996
ros_tale__1_mid_250pq__2,2.13882188477475,-0.5664061580000013,-0.2930924750000017,0.09623615499999973,-0.6857966614999995,0.38658636899999976
ros_tale__1_0_0pq__3,0.9611417607158056,-0.7177004590000013,-0.2918646050000007,0.4327478699999983,-0.8161099874999991,0.18575091399999974
ros_tale__1_0_0pq__4,0.8343301892971641,-0.6418674300000013,-0.2922434550000013,0.4206036279999985,-0.8836127894999999,0.2114197339999997
ros_tale__1_0_250pq__1,-0.1320898312450409,-0.6791878660000013,-0.4652354850000009,0.2434154949999989,-1.1952573895,0.15879195199999965
ros_tale__1_0_250pq__2,-0.417550802931716,-0.6098498250000013,-0.4838349040000018,0.1808242179999997,-1.0507179024999995,0.15699518299999934
ros_tale__1_0_750pq__1,-1.1450254894564855,-0.36624948600000096,-0.2302758950000001,-0.17107552000000048,-2.5402709905000003,0.2151648090000009
ros_tale__1_0_750pq__2,-0.924593798957973,-0.16303300300000068,0.08051488499999948,-1.1726902830000014,-1.7915617565000002,0.319740371
ros_tale__1_1_0pq__1,1.4757335127898037,-0.029437925000001638,-1.0700173100000008,-1.0258190349999996,-1.7465379134999999,-0.14357819900000024
ros_tale__1_1_0pq__2,1.6094741410258755,0.023303833999998247,-1.1030725730000004,-0.8163535440000018,-1.6270249324999997,-0.18103812400000047
ros_tale__1_1_250pq__1,1.3715154469613429,-0.12311351100000145,-1.1488553770000005,-1.0261418110000005,-1.8696774365,-0.2760949869999987
ros_tale__1_1_250pq__2,1.392158752856941,-0.2588717060000008,-0.9061221570000004,-1.2030941970000004,-1.8244539364999997,-0.28364754399999903
ros_tale__1_1_750pq__1,1.574998683668915,-0.12083388000000105,-0.9090295740000016,-2.030618167000001,-1.8934433284999999,-0.3853751219999992
ros_tale__1_1_750pq__2,0.5670746353465335,-0.1400300820000009,-0.6581965830000005,-1.8253976990000016,-1.7726852084999996,-0.302820358
ros_tale__1_2_0pq__1,-2.350635973137489,-0.7469103590000009,-1.1304818590000014,-0.02273321700000075,-2.2244668655,-0.15808183499999906
ros_tale__1_2_0pq__2,-2.710017675500786,-0.4607050050000012,-1.0979514990000006,0.2642400899999995,-2.3924394714999995,-0.32601079199999994
ros_tale__1_2_250pq__1,-3.6458376305183577,-0.5614698010000012,-0.7678107230000002,-0.25937967800000017,-2.1940850795,0.1230369919999994
ros_tale__1_2_250pq__2,-3.468459374088694,-0.6291280470000018,-0.5014282960000003,-0.3863759520000016,-1.8264850234999999,0.17255643800000087
ros_tale__1_2_750pq__1,-2.6694323741376955,-0.5068758120000005,-0.5396704150000016,-0.8260008180000007,-1.7433209995,0.3402692409999997
ros_tale__1_2_750pq__2,-3.3442548128035474,-0.4695970820000017,-0.4184585450000018,-0.924568926000001,-2.1714816835,0.28101984300000105
ros_tale__1_3_0pq__1,-5.202193256158655,-1.7787047730000012,0.4144101549999988,-1.2421107000000011,-1.7995051445000003,0.43983647600000003
ros_tale__1_3_0pq__2,-4.614249893747589,-1.874588590000001,0.4207752549999988,-1.3628868940000007,-1.6596569795000002,0.3920207330000007
ros_tale__1_3_250pq__1,-0.2911451773175701,-0.8703407090000024,-0.09119649500000017,-0.7988855109999999,-2.1305453955,0.7061011130000008
ros_tale__1_3_250pq__2,-1.2720685428108347,-0.9554763430000008,0.18637689499999865,-1.3571465949999997,-1.6237211205000002,0.6200422880000005
ros_tale__1_3_250pq__3,-1.8207869047424337,-1.0004178030000013,-0.25625172500000026,-1.155846760000001,-1.571112017499999,0.5387263680000007
ros_tale__1_3_250pq__4,0.0595300642349313,-0.6838976960000007,0.16089092499999855,-0.4887705350000005,-1.3911057424999995,0.9171451259999994
ros_tale__1_3_750pq__1,-2.305339583816321,-0.9480534160000004,-0.5423704530000002,-0.39445776100000174,-2.0511425955,0.6481270759999997
ros_tale__1_3_750pq__2,-1.6993795548901829,-0.9457819960000008,-0.4106519150000008,-0.4870691490000016,-2.0115204375,0.445417956
ros_tale__1_4_0pq__1,-3.013801849565712,-1.9003157510000008,0.7322895249999988,-1.1364775700000005,-0.8314362334999998,0.19594456000000093
ros_tale__1_4_0pq__2,-2.638966318673817,-1.9069165040000016,0.4307701549999994,-1.288805471,-0.9146237704999997,0.08939118800000045
ros_tale__1_4_250pq__1,-2.9348183214103325,-1.4960609020000015,0.39407791499999867,-0.8338684610000016,-0.4885653424999994,0.3220699880000009
ros_tale__1_4_250pq__2,-1.8932027022644544,-1.7788410200000015,-0.033236975000001216,-0.943310405,-0.7313105465000005,0.04523031799999977
ros_tale__1_4_750pq__1,-1.3698865598918288,-1.3624810130000018,-0.0832875650000009,-0.228900212000001,-1.2248396305,0.17019406000000006
ros_tale__1_4_750pq__2,-0.3557574394856753,-1.310339443000002,-0.4445194470000011,-0.29251746200000106,-1.248474612499999,-0.055404989999999536
ros_tale__1_4_750pq__3,0.8372214176993523,-0.6301287150000014,0.36094371499999933,-0.7185369170000016,-1.1090555945,-0.146255459999999
ros_tale__1_4_750pq__4,2.0274813421898337,-0.7915381390000018,-0.0008650550000002255,-1.76310051,-0.9898636015000006,-0.6842217220000002
ros_tale__2_mid_250pq__1,1.5918618467100842,-0.674096929000001,0.5566811749999996,-0.29239659700000153,0.002900199499999978,1.2590368159999998
ros_tale__2_mid_250pq__2,2.4300307199416857,-0.7700295950000005,0.044054444999998665,-0.031356612000001505,-0.2337367724999995,0.8139953460000005
ros_tale__2_0_0pq__1,-3.4918515855141665,-1.0332000470000011,0.15041881499999832,-1.1901711510000013,-1.7621037475000003,0.5161010200000007
ros_tale__2_0_0pq__2,-2.847926334387393,-1.2030837790000015,0.2961731849999989,-1.3917865700000007,-1.6079884074999995,0.6021820450000009
ros_tale__2_0_250pq__1,-1.5673759500237654,-0.8948849500000016,-0.5350269250000004,0.28258660599999885,-0.8817618314999995,0.7208552979999999
ros_tale__2_0_250pq__2,-1.7026270681768845,-0.9689770120000016,-0.4748101150000004,0.36480556099999895,-1.0448200934999994,0.6508755760000007
ros_tale__2_0_750pq__1,1.652022079627016,-0.641609003000001,0.6769577349999985,-1.109809858000002,-1.2761237974999995,1.5461977260000008
ros_tale__2_0_750pq__2,1.0916943344640806,-0.5827253830000014,0.7600181149999994,-1.2697995020000017,-1.2702009665,1.5840776860000003
ros_tale__2_1_0pq__1,-2.3180554028730502,-0.004000038000000927,-0.8659966050000012,-0.3910662570000003,-2.2131058125000003,0.06664702700000014
ros_tale__2_1_0pq__2,-1.6728233931711065,-0.2982868750000005,-0.9510845130000014,-0.3973918040000015,-2.1104281645,-0.13944428499999972
ros_tale__2_1_250pq__1,-2.4539350466893506,-0.3908430820000017,-0.8926500670000017,-1.7001642190000013,-1.5516010224999992,0.7034926289999994
ros_tale__2_1_250pq__2,-2.2790256290353628,-0.35773280200000107,-0.6502119170000018,-1.8725659300000004,-1.6620210774999995,0.5105208040000004
ros_tale__2_1_750pq__1,-2.495162464298756,-0.11330932800000147,-0.4490783360000013,-1.9578167610000008,-1.6107359365000002,0.5737665229999998
ros_tale__2_1_750pq__2,-4.391581271807364,-0.34476941800000205,-0.7560188510000003,-1.6044757110000007,-1.8849882575,0.6507741970000005
ros_tale__2_1_750pq__3,-3.8752373692417463,-0.2464773900000008,-0.9738206110000008,-1.0648551210000008,-2.1288456344999998,0.3342861320000008
ros_tale__2_2_0pq__1,-2.559594775526166,-0.8299582590000014,-0.8101516240000013,0.07697432599999843,-2.4249442675,-0.2546886399999995
ros_tale__2_2_0pq__2,-1.816940913070656,-0.8454112730000016,-0.8215792280000009,-0.7949919610000009,-1.6811806305,-0.2477617979999991
ros_tale__2_2_250pq__1,-0.973117792463609,-0.6476073540000016,-0.6815045200000007,0.11033218799999922,-2.4917287644999995,-0.04219574999999942
ros_tale__2_2_250pq__2,-0.8256271384094629,-0.6126834980000009,-1.0306508920000006,-0.5383455380000015,-2.3300522655,-0.4073105479999999
ros_tale__2_2_750pq__1,-0.6143153293847721,-0.6184409880000015,-0.9141063800000016,-0.7730443090000012,-1.8987000375000005,-0.41696341599999975
ros_tale__2_2_750pq__2,-0.3550706088551675,-0.6966102150000015,-0.3966197850000004,0.07180531199999862,-1.5359188825,-0.2770833049999997
ros_tale__2_3_0pq__1,-2.3802289539998056,-0.24007157800000198,-1.1432706060000015,-0.4883917380000007,-1.8181148945,0.11370136500000072
ros_tale__2_3_0pq__2,-1.5996128079744245,-0.5949751230000011,-0.5396704520000011,-0.4886142430000007,-2.0019324365,0.42063777200000096
ros_tale__2_3_250pq__1,-1.8694997547015049,-0.5962753010000004,-0.4605642280000009,-0.9212534760000004,-2.3994855025,0.4331221220000003
ros_tale__2_3_250pq__2,-0.0141770454087723,-0.16395242800000176,-1.3851055860000017,-1.3410489170000002,-3.0048782075,0.4630200060000007
ros_tale__2_3_750pq__1,-1.777034535553501,-0.10994565100000032,-0.6647747530000014,-0.822794634000001,-2.1174233595,0.5110946219999999
ros_tale__2_3_750pq__2,-1.227711798331014,-0.3576800360000014,-0.6939882440000016,-0.7322588760000013,-2.5786150995000003,0.4258964410000008
ros_tale__3_0_0pq__1,0.0764434536880292,-0.021811511000001005,-0.8597776440000011,-0.16598346900000038,-2.0453695115,-0.5373164279999987
ros_tale__3_0_0pq__2,0.5341548230889557,0.1209169449999994,-0.8969574320000007,-0.16737619200000076,-2.2734699155,-0.4360983589999989
ros_tale__3_0_250pq__1,0.6776046068411757,0.583430697999999,-0.7157152090000007,-1.0194024080000013,-1.5536719334999995,-0.10285135500000032
ros_tale__3_0_250pq__2,-0.2747442255940992,0.6844449279999996,-0.8278185830000009,-0.8759214550000003,-1.5475424205,-0.17602064099999915
ros_tale__3_0_750pq__1,0.2000184789830651,2.044364117999999,1.0848845849999993,-2.8642874730000014,-0.7174491485000001,1.3674984860000006
ros_tale__3_0_750pq__2,-2.3425933770796985,2.0072407479999987,1.1105349249999996,-2.8173003160000007,-0.9698444615,0.9365732859999998
ros_tale__3_1_0pq__1,-10.202233597202133,0.8087902079999996,-1.2394694250000011,0.2247291539999985,-2.1821245595,-0.06993992199999965
ros_tale__3_1_0pq__2,-10.072802796308762,-0.15626136300000049,-0.9061142330000004,0.5036187429999988,-1.8952417805,0.521034976000001
