,A,rcsB
tcs__del_cpxR_lb__1,0.1423721184,-0.035065169
tcs__del_cpxR_lb__2,-0.6719320431,-0.023487236
tcs__del_cusR_CuSO4__1,-1.7595544485999999,0.538810533
tcs__del_cusR_CuSO4__2,-1.5165462963,0.5764528800000001
tcs__del_cusR_lb__1,-1.7159232307,0.09108326700000001
tcs__del_cusR_lb__2,-1.6953976142,0.048888058000000005
tcs__del_kdpE_01-kcl__1,2.748361459,0.061771917
tcs__del_kdpE_01-kcl__2,2.7682418774,0.13956121400000002
tcs__del_kdpE_115-kcl__1,3.5728320044,-8.5253e-05
tcs__del_kdpE_115-kcl__2,3.5653957364,0.027414196000000002
tcs__del_phoB_m9__1,0.8610283101,0.161873956
tcs__del_phoB_m9__2,0.9349080495000001,0.12010886500000001
tcs__del_phoB_m9p__1,1.8707838386,0.02890506
tcs__del_phoB_m9p__2,1.8158462736,0.004365593
tcs__del_rcsB_etoh__1,-1.2912359625,-8.931931499000001
tcs__del_rcsB_etoh__2,-1.1763951886,-8.931931499000001
tcs__del_rcsB_lb__1,-1.8004211419,-8.931931499000001
tcs__del_rcsB_lb__2,-1.7290354763,-8.633433781
tcs__del_zraR_lb__1,-1.8262208149,0.12803272100000002
tcs__del_zraR_lb__2,-1.7014797116,0.16423220500000002
tcs__del_zraR_zncl2__1,-1.6841382659000002,0.40354764800000004
tcs__del_zraR_zncl2__2,-1.2403332164,0.46797068700000005
tcs__wt_01-kcl__1,4.5865578404,0.07849613600000001
tcs__wt_01-kcl__2,4.4975605117,-0.0037924060000000003
tcs__wt_01xlb__1,0.5412063692,-0.722598586
tcs__wt_01xlb__2,0.6769224648000001,-0.64359844
tcs__wt_115-kcl__1,9.5998462673,0.012610185000000001
tcs__wt_115-kcl__2,9.0444243209,0.026806490000000002
tcs__wt_CuSO4__1,-1.109663641,0.081837774
tcs__wt_CuSO4__2,-1.8636214234000001,0.17432487400000002
tcs__wt_etoh__1,-1.8492577327,0.695437795
tcs__wt_etoh__2,-1.5406873579,0.629054686
tcs__wt_lb__1,-0.6021877727,0.21410632200000002
tcs__wt_lb__2,-0.1666463164,0.283536971
tcs__wt_LiAcet__1,0.21470865220000002,-0.021754969000000002
tcs__wt_LiAcet__2,0.0640996806,-0.13957581500000002
tcs__wt_LiCl__1,0.1623930442,-0.050478113000000005
tcs__wt_LiCl__2,0.1815503866,-0.085245031
tcs__wt_m9p__1,0.44400742660000003,-0.068340145
tcs__wt_m9p__2,0.9379632645,0.031402691
tcs__wt_pyr__1,0.9669601635,-0.8292062250000001
tcs__wt_pyr__2,0.8441714711,-0.7122302770000001
tcs__wt_zncl2__1,-0.7871788282000001,0.24058018
tcs__wt_zncl2__2,-0.5338483719,0.25998171200000003
ros_tale__0_0_0pq__1,-0.29786796190000003,-0.085373632
ros_tale__0_0_0pq__2,-0.1099016285,-0.059293772
ros_tale__0_0_250pq__1,0.3866198998,0.7537661080000001
ros_tale__0_0_250pq__2,0.703170166,0.748598302
ros_tale__1_mid_250pq__1,0.5450941552,0.024221793000000002
ros_tale__1_mid_250pq__2,0.3498387307,0.082099949
ros_tale__1_0_0pq__1,-0.4083137439,0.193654764
ros_tale__1_0_0pq__2,0.010991230500000001,0.23725348000000002
ros_tale__1_0_0pq__3,0.3443901927,-0.018931347
ros_tale__1_0_0pq__4,0.1491341578,0.007738471
ros_tale__1_0_250pq__1,0.5361309,0.12266800200000001
ros_tale__1_0_250pq__2,0.8825126969,0.133007561
ros_tale__1_0_750pq__1,0.3544380755,0.29634117800000004
ros_tale__1_0_750pq__2,0.1883409016,0.402945137
ros_tale__1_1_0pq__1,0.28597606740000003,0.48097724500000005
ros_tale__1_1_0pq__2,0.35592815110000003,0.5870498740000001
ros_tale__1_1_250pq__1,0.31451556,0.524893436
ros_tale__1_1_250pq__2,0.9125802911,0.5796157150000001
ros_tale__1_1_750pq__1,0.9281167297,0.741096748
ros_tale__1_1_750pq__2,1.0944204225,0.870467423
ros_tale__1_2_0pq__1,0.47519609300000004,-0.180312093
ros_tale__1_2_0pq__2,0.7349852640000001,-0.277363293
ros_tale__1_2_250pq__1,0.3800201948,0.125724366
ros_tale__1_2_250pq__2,0.44809664860000004,0.26537994
ros_tale__1_2_750pq__1,0.0682804591,0.397905679
ros_tale__1_2_750pq__2,0.4345403204,0.28587723600000003
ros_tale__1_3_0pq__1,1.5866282433999999,0.9364090860000001
ros_tale__1_3_0pq__2,2.1327660861,0.930585838
ros_tale__1_3_250pq__1,0.8488692072,0.69924909
ros_tale__1_3_250pq__2,0.6539744921,0.6106761580000001
ros_tale__1_3_250pq__3,0.71391009,0.5461625520000001
ros_tale__1_3_250pq__4,-0.20279918160000002,0.029371618000000002
ros_tale__1_3_750pq__1,1.7905365378,0.8781550250000001
ros_tale__1_3_750pq__2,1.7064560484,0.8848120570000001
ros_tale__1_4_0pq__1,0.7699135457,0.34541262500000003
ros_tale__1_4_0pq__2,1.0381657103,0.024017674000000003
ros_tale__1_4_250pq__1,-0.0963378331,-0.004775125000000001
ros_tale__1_4_250pq__2,0.1881515041,0.10704741400000001
ros_tale__1_4_750pq__1,0.1860919355,0.15077890600000002
ros_tale__1_4_750pq__2,0.7477257508,0.18512466700000002
ros_tale__1_4_750pq__3,-0.9408049326000001,0.18834589300000001
ros_tale__1_4_750pq__4,-0.8129275290000001,0.284606218
ros_tale__2_mid_250pq__1,0.4036915743,0.42427421200000004
ros_tale__2_mid_250pq__2,0.4743312454,0.314493897
ros_tale__2_0_0pq__1,0.7243431531000001,0.302860752
ros_tale__2_0_0pq__2,0.16154150620000002,0.353911556
ros_tale__2_0_0pq__3,0.5114951218,-0.18871601300000002
ros_tale__2_0_0pq__4,0.6492091959,-0.008618814
ros_tale__2_0_250pq__1,1.4722549074,0.167149149
ros_tale__2_0_250pq__2,1.28637858,0.185445564
ros_tale__2_0_750pq__1,0.8104673296,-0.029425394
ros_tale__2_0_750pq__2,0.9128769731,0.021235808000000002
ros_tale__2_1_0pq__1,-0.1582915785,-0.021277469
ros_tale__2_1_0pq__2,0.9228066808000001,-0.009430426
ros_tale__2_1_250pq__1,1.0755092798,0.5936617660000001
ros_tale__2_1_250pq__2,0.7569905467,0.459157515
ros_tale__2_1_750pq__1,-0.0544860712,0.699990039
ros_tale__2_1_750pq__2,0.7483681857000001,0.577536303
ros_tale__2_1_750pq__3,0.30316242120000003,0.375263306
ros_tale__2_2_0pq__1,1.9040855936,-0.246179327
ros_tale__2_2_0pq__2,0.7402540185,0.081303809
ros_tale__2_2_250pq__1,1.3964144509,-0.157040547
ros_tale__2_2_250pq__2,1.5793173120000001,-0.090494508
ros_tale__2_2_750pq__1,1.3978105446,0.104286762
ros_tale__2_2_750pq__2,0.6196232321,-0.175387598
ros_tale__2_3_0pq__1,0.22974516760000002,0.321993949
ros_tale__2_3_0pq__2,0.5197015729,0.36121000400000003
ros_tale__2_3_250pq__1,0.9436732629000001,0.491500578
ros_tale__2_3_250pq__2,0.7077981753,0.5238282670000001
ros_tale__2_3_750pq__1,0.6534224479,0.673332192
ros_tale__2_3_750pq__2,0.5758628215,0.524210347
ros_tale__3_0_0pq__1,0.9286888068,-0.39257555200000005
ros_tale__3_0_0pq__2,0.6346741859,-0.421629876
ros_tale__3_0_250pq__1,0.817694778,0.168850355
ros_tale__3_0_250pq__2,0.1740099998,0.14740128200000002
ros_tale__3_0_750pq__1,1.8435021173,0.693664499
ros_tale__3_0_750pq__2,1.3847800435,0.572572808
ros_tale__3_1_0pq__1,0.8376156649000001,-0.24527494300000002
ros_tale__3_1_0pq__2,1.3863638894,-0.51858454
ros_tale__3_1_250pq__1,1.1300459174,-0.189959081
ros_tale__3_1_250pq__2,0.8711236427,-0.334881087
ros_tale__3_1_750pq__1,1.7369121032,0.079602692
ros_tale__3_1_750pq__2,1.691762087,-0.20517405600000002
ros_tale__3_2_0pq__1,3.8695588781,-0.41285797900000004
ros_tale__3_2_0pq__2,3.8588243695,-0.36004917200000003
ros_tale__3_2_0pq__3,3.827373089,-0.5393633830000001
ros_tale__3_2_0pq__4,3.7159308965,-0.533881135
ros_tale__3_2_250pq__1,2.5807195335,0.063748652
ros_tale__3_2_250pq__2,2.5902928229,-0.21617049700000002
ros_tale__3_2_750pq__1,2.1352810914,-0.142263476
ros_tale__3_2_750pq__2,3.1011891675,-0.278357764
ros_tale__3_3_0pq__1,2.4857145727,-0.37884367
ros_tale__3_3_0pq__2,2.8775898579,-0.40781088800000004
ros_tale__3_3_0pq__3,2.2371001963,-0.383486733
ros_tale__3_3_0pq__4,2.8111287496,-0.49066369200000004
ros_tale__3_3_250pq__1,2.9444700559,-0.335632949
ros_tale__3_3_250pq__2,3.133491277,-0.20133066900000002
ros_tale__3_3_750pq__1,2.6390024078,0.02746003
ros_tale__3_3_750pq__2,2.0786692356,-0.132439577
ros_tale__3_4_0pq__1,1.3000059846,-0.526594366
ros_tale__3_4_0pq__2,0.875446064,-0.39060369100000003
ros_tale__3_4_250pq__1,0.8221285637,-0.333473114
ros_tale__3_4_250pq__2,1.5558718396,-0.17135507
ros_tale__3_4_750pq__1,1.8889544536,-0.46964079200000003
ros_tale__3_4_750pq__2,1.720300278,-0.486588489
pcoli__atASMT_325G__1,0.8362863891000001,-0.18550312200000002
pcoli__atASMT_325G__2,0.38566439350000004,-0.179475605
pcoli__bpTDC__1,0.4800838599,-0.076776984
pcoli__bpTDC__2,0.8303009564,-0.14985175
pcoli__BRCA__1,0.49192039320000003,-0.354299907
pcoli__BRCA__2,0.4560990961,-0.38413740500000004
pcoli__BRCActrl__1,-0.1458124439,-0.176399136
pcoli__BRCActrl__2,0.040406783200000004,-0.178339409
pcoli__BRCAswap__1,0.8887262176,-0.215794691
pcoli__BRCAswap__2,0.7513030355,-0.162856586
pcoli__btAANAT__1,0.629320815,-0.239624585
pcoli__btAANAT__2,0.2415642459,-0.183220668
pcoli__btASMT__1,0.8344450249,-0.23947101
pcoli__btASMT__2,0.8919201943,-0.133259077
pcoli__CC1__1,0.1890894012,-0.11455931800000001
pcoli__CC1__2,0.256470013,0.01509838
pcoli__ccCOMT__1,0.5229254159,-0.21785083900000002
pcoli__ccCOMT__2,0.6438934738000001,-0.22952250400000002
pcoli__ckDDC__1,-0.172750077,-0.263605409
pcoli__ckDDC__2,0.32258823610000004,-0.37036460200000004
pcoli__CNTF_belt__1,1.3523283471,-0.138941323
pcoli__CNTF_belt__2,1.8537502732000002,-0.059901081
pcoli__cobPNMT__1,0.8583931399,-0.23941767700000002
pcoli__cobPNMT__2,0.7829501594,-0.20944610300000002
pcoli__cvPhhB__1,0.5186053097000001,-0.20285091200000002
pcoli__cvPhhB__2,0.6699483701000001,-0.17189937500000002
pcoli__ggAANAT__1,0.6377636619,-0.26414300900000004
pcoli__ggAANAT__2,0.687142534,-0.35037458200000005
pcoli__ggTPH__1,1.0277193124,-0.19201901400000002
pcoli__ggTPH__2,1.337380568,-0.24106753500000003
pcoli__hsAANAT__1,1.5311055619,-0.043687271
pcoli__hsAANAT__2,2.0035064848,0.018535648000000002
pcoli__hsASMT__1,0.3003153773,-0.235515297
pcoli__hsASMT__2,0.3747894095,-0.26412533800000004
pcoli__hsPNMT_mb__1,0.3431588903,-0.265245558
pcoli__hsPNMT_mb__2,0.1596366468,-0.240473756
pcoli__hsTPH__1,0.34025748910000003,-0.361743386
pcoli__hsTPH__2,0.1419828017,-0.44221652
pcoli__hsTPH_E2K__1,0.7271606391000001,-0.005084028
pcoli__hsTPH_E2K__2,0.7627503401,-0.017525623
pcoli__hsTPH_E2K_N91I_P99C__1,0.5845633857,-0.23905892
pcoli__hsTPH_E2K_N91I_P99C__2,0.5873275019,-0.38957747200000004
pcoli__hsTPH_N158trunc__1,3.1294940819,-0.034307164
pcoli__hsTPH_N158trunc__2,2.7495201314,0.016624634000000003
pcoli__hsTPH_N174trunc__1,0.8514065859000001,-0.150614411
pcoli__hsTPH_N174trunc__2,0.7709585201,-0.168912253
pcoli__hsTPH_Ntermtrunc__1,-0.3342964921,-0.403369786
pcoli__hsTPH_Ntermtrunc__2,0.3206606893,-0.071231501
pcoli__hsTPH1__1,0.6339770100000001,-0.09021862200000001
pcoli__hsTPH1__2,0.9166843384000001,-0.062234652
pcoli__MBP__1,1.4661092228000001,-0.467403343
pcoli__MBP__2,1.0168952397,-0.307153809
pcoli__msCOMT__1,-0.2094399305,-0.3095851
pcoli__msCOMT__2,-0.1610005367,-0.275586631
pcoli__ocAANAT__1,1.0887997509,-0.29725850200000004
pcoli__ocAANAT__2,0.3529912609,-0.305196279
pcoli__osTDC_K374H__1,1.8415435345,0.103203918
pcoli__osTDC_K374H__2,1.9498304788,0.08220747
pcoli__osTDC_K374L__1,-0.0332937338,-0.269279928
pcoli__osTDC_K374L__2,0.1900832383,-0.23102919400000002
pcoli__osTDC_K374Q__1,0.5651972949,-0.166695061
pcoli__osTDC_K374Q__2,0.4304063207,-0.142263819
pcoli__osTDC_L360V__1,0.8141835996,-0.34175266800000004
pcoli__osTDC_L360V__2,0.6247587043,-0.335853322
pcoli__pmTPH__1,-0.3938148479,-0.43337378400000004
pcoli__pmTPH__2,-0.5481631856,-0.369742565
pcoli__RFC__1,0.7178186962,-0.404823863
pcoli__RFC__2,0.8909661862,-0.39373675100000005
pcoli__RFCctrl__1,1.873661121,-0.144207748
pcoli__RFCctrl__2,2.1922014383,-0.11147768100000001
pcoli__RFCnopause__1,2.0044836103,-0.07896667
pcoli__RFCnopause__2,2.0569772314,-0.10415673900000001
pcoli__RFCpluspause__1,4.0639170781,-0.053281378000000004
pcoli__RFCpluspause__2,4.2059742693,-0.18536121300000002
pcoli__rnCOMT_sol__1,0.9070964735,-0.027887778000000002
pcoli__rnCOMT_sol__2,1.3566356131,-0.05901187
pcoli__rnPNMT__1,-0.0617234142,-0.43435869400000005
pcoli__rnPNMT__2,0.22684300470000002,-0.49239822200000005
pcoli__rnTDC__1,0.7441265271,-0.27984016
pcoli__rnTDC__2,0.4133811456,-0.23091802300000003
pcoli__rnTDC_trunc__1,0.41048468190000004,-0.18278861300000002
pcoli__rnTDC_trunc__2,-0.25172148510000003,-0.238379374
pcoli__saCOMT_T2A__1,0.2949705938,-0.13525409800000002
pcoli__saCOMT_T2A__2,0.5652644302000001,-0.061808896
pcoli__sfCOMT__1,1.0014832445,-0.396224964
pcoli__sfCOMT__2,0.8639522159,-0.434974167
pcoli__sgAANAT_D63G__1,0.5523629170000001,-0.27108239900000003
pcoli__sgAANAT_D63G__2,0.6550327137,-0.12775154700000002
pcoli__ssDDC__1,0.1496777897,-0.266093601
pcoli__ssDDC__2,-0.0057876292,-0.216443759
pcoli__TP53B__1,0.8031384696,-0.28926308700000003
pcoli__TP53B__2,0.1170198072,-0.23081567200000003
pcoli__WT__1,0.6126912394,-0.33765590500000003
pcoli__WT__2,0.628805032,-0.154082949
cck__glu_ale4__1,2.339705393,-0.100256837
cck__glu_ale4__2,2.919138363,-0.184259051
cck__cck_ale1__1,5.4347861499,-0.25271681100000004
cck__cck_ale1__2,5.5656323148,-0.2707388
cck__cck_ale2__1,3.2675844241,-0.319503716
cck__cck_ale2__2,3.828437554,-0.28451459100000004
cck_pgi__gmos_delpgi__1,1.4891876863,-0.087656281
cck_pgi__gmos_delpgi__2,0.6478310822000001,-0.10563536800000001
cck_pgi__pgi_ale1__1,22.6984196365,-0.101964077
cck_pgi__pgi_ale1__2,21.8405116047,-0.09254173900000001
cck_pgi__pgi_ale2__2,22.9802028159,0.027002633
cck_pgi__pgi_ale3__1,26.4803436312,-0.13177053
cck_pgi__pgi_ale3__2,26.8514559462,-0.115816756
cck_pgi__pgi_ale4__1,34.918905432,0.12225648900000001
cck_pgi__pgi_ale4__2,35.5499581669,-0.175434841
cck_pgi__pgi_ale4__3,36.5175842832,-0.12403614800000001
cck_pgi__pgi_ale5__1,10.8965718312,0.07666122
cck_pgi__pgi_ale5__2,9.6387809145,-0.05037052
cck_pgi__pgi_ale6__1,4.2292623148,-0.06724661900000001
cck_pgi__pgi_ale6__2,5.2233107114,-0.07763695200000001
cck_pgi__pgi_ale7__1,2.8043039949,-0.10954406
cck_pgi__pgi_ale7__2,3.4200747526,-0.134067027
cck_pgi__pgi_ale8__1,4.5326348443,-0.068686384
cck_pgi__pgi_ale8__2,5.3591021627,-0.17612060100000002
cck_sdh__gmos_delsdhCB__1,-1.1280913137,-0.030516454000000002
cck_sdh__gmos_delsdhCB__2,-1.0462608256,-0.43189395
cck_sdh__sdh_ale1__1,8.0278237409,0.29040155500000003
cck_sdh__sdh_ale1__2,8.3676519365,0.19999378
cck_sdh__sdh_ale2__1,6.5377625599,0.077171656
cck_sdh__sdh_ale3__2,6.497465589,0.061330223
cck_sdh__sdh_ale3__1,7.0485784207,-0.020046697000000002
cck_sdh__sdh_ale3__3,7.3235445195,-0.011556157000000001
cck_pts__gmos_delptsHIcrr__2,45.2530078576,0.618530529
cck_pts__gmos_delptsHIcrr__1,47.5216621638,0.797775479
cck_pts__pts_ale1__2,12.186529295,1.9221040710000001
cck_pts__pts_ale1__1,12.150652271,1.9262978510000002
cck_pts__pts_ale2__2,14.6984981208,0.682088782
cck_pts__pts_ale2__1,15.2575676305,0.6262814950000001
cck_pts__pts_ale3__2,20.6087712766,1.143527501
cck_pts__pts_ale3__1,21.4463129651,1.2000782110000001
cck_pts__pts_ale4__2,0.23165943660000002,-0.658094276
cck_pts__pts_ale4__1,0.39647935370000004,-0.6559607860000001
cck_gnd__gmos_delgnd__1,-0.6010212936,-0.031861503
cck_gnd__gmos_delgnd__2,-0.1051002473,-0.09560419
cck_gnd__gnd_ale1__1,8.192589197,-0.237223495
cck_gnd__gnd_ale1__2,8.3931309091,-0.14707261600000002
cck_gnd__gnd_ale2__1,4.7671623791,-0.22398240400000002
cck_gnd__gnd_ale2__2,4.810070652,-0.29852499800000004
cck_gnd__gnd_ale3__1,10.8799737508,-0.08611835600000001
cck_gnd__gnd_ale3__2,8.7210715203,-0.3179009
cck_tpiA__gmos_deltpiA__1,3.7203725341,-0.07178688600000001
cck_tpiA__gmos_deltpiA__2,8.471392737,-0.081635171
cck_tpiA__tpiA_ale1__1,2.9952129358,0.17899862
cck_tpiA__tpiA_ale1__2,2.7100990873,0.08925115600000001
cck_tpiA__tpiA_ale2__1,0.6135923292000001,0.013266499000000001
cck_tpiA__tpiA_ale2__2,-0.0001324206,-0.11788337300000001
cck_tpiA__tpiA_ale3__1,3.9756105772,0.13983419700000002
cck_tpiA__tpiA_ale3__2,4.3774929269000005,-0.048883981
cck_tpiA__tpiA_ale4__1,2.5519635073,-0.033387868
cck_tpiA__tpiA_ale4__2,3.8443137266000003,-0.051380511000000004
acid_tale__acid_ale1_pH7__1,1.0637161606,-0.22716511600000003
acid_tale__acid_ale1_pH7__2,1.4217678314,-0.24844829999999998
acid_tale__acid_ale1_pH5__1,0.042432563400000005,0.108852948
acid_tale__acid_ale1_pH5__2,0.2073929941,0.093898988
acid_tale__acid_ale2_pH7__1,0.1216428068,-0.24205505900000002
acid_tale__acid_ale2_pH7__2,0.17910111920000002,-0.254551638
acid_tale__acid_ale2_pH5__1,2.3418822559,-0.14222094400000002
acid_tale__acid_ale2_pH5__2,3.4688332797,-0.383275358
acid_tale__low_Mg_ale_pH7__1,2.4969073685,-0.15144078400000002
acid_tale__low_Mg_ale_pH7__2,2.7118676934,-0.147879265
acid_tale__low_Mg_ale_pH5__1,2.3194796791,0.29321820800000004
acid_tale__low_Mg_ale_pH5__2,2.43334156,0.133209441
acid_tale__MES_ale_pH7__1,0.41013047810000003,-0.245376278
acid_tale__MES_ale_pH7__2,0.6592892140000001,-0.18686618600000002
acid_tale__MES_ale_pH5__1,-0.6265018728,0.073761792
acid_tale__MES_ale_pH5__2,-0.8527871608,0.362155824
acid_tale__gmos_pH7__1,0.1750139336,-0.13047765
acid_tale__gmos_pH7__2,0.2883780949,-0.136022756
acid_tale__gmos_pH5__1,0.42330661740000003,0.14635604100000002
acid_tale__gmos_pH5__2,-0.1087699305,0.219415997
adnB__wt_adn__1,0.8777928418000001,-0.11226223
adnB__wt_adn__2,1.3050316863,0.258486257
adnB__delydhB_adn__1,2.1669385999,-0.060641517000000006
adnB__delydhB_adn__2,-0.0455359002,-0.10075692
ytf2__wt_glc__1,0.0138414122,-0.022577396000000003
ytf2__wt_glc__2,-0.0380604809,-0.059170442000000004
ytf2__ybcM_glc__1,0.8601545983000001,-0.21630152800000002
ytf2__ybcM_glc__2,0.029506062000000003,-0.072696169
ytf2__ydhB_glc__1,0.3932923723,-0.000970606
ytf2__ydhB_glc__2,0.5250137821,-0.038673159000000006
ytf2__yfeC_glc__1,0.4783296971,-0.081538288
ytf2__yfeC_glc__2,0.7934162922,0.002602718
ytf2__yciT_glc__1,-0.23639522610000002,-0.177945447
ytf2__yciT_glc__2,0.3035208876,-0.179752862
ytf2__ydiZ_glc__1,0.0191147232,-0.172124255
ytf2__ydiZ_glc__2,-0.3664889235,-0.166317833
ytf2__ynfL_glc__1,-0.18962482390000002,-0.061665301000000006
ytf2__ynfL_glc__2,-0.041900596000000005,-0.011988272000000001
misc2__dellon_glc__1,36.2020428861,-0.489304868
misc2__dellon_glc__2,35.9023424859,-0.46543155300000005
ytf3__wt_glc2__1,0.4426567585,-0.105330844
ytf3__wt_glc2__2,0.2174129522,-0.072119655
ytf3__wt_pH7_lactate__1,1.5552525269,-0.17727104200000002
ytf3__wt_pH7_lactate__2,1.9448757426,-0.13827150200000002
ytf3__wt_pH55_lactate__1,1.1639548738,0.026725006000000003
ytf3__wt_pH55_lactate__2,1.8198176875,0.025972033000000002
ytf3__wt_pH55_HCl__1,1.33466653,0.077063614
ytf3__wt_pH55_HCl__2,1.225282912,-0.039679895
ytf3__dyieP_pH7__1,1.1958194916,-0.09066850400000001
ytf3__dyieP_pH7__2,1.3251434573,-0.14794225500000002
ytf3__dyieP_pH55__1,2.3466214849,-0.005860082
ytf3__dyieP_pH55__2,2.4612041574,-0.033324165
