,A,ihfB,Fnr,Fis,ArcA,NarL
nquinone__ubiC_ale2__1,2.4184736302,0.25115724500000003,-0.5499352390000001,-0.24485352000000002,0.6083629190000001,0.0432040395
nquinone__ubiC_ale2__2,2.437599455,0.231592915,-0.502872402,-0.19319528200000002,0.553352198,-0.0254979635
nquinone__ubiC_ale3__1,-2.1953993746,-0.39827128500000003,-0.582336814,-0.361696719,-0.163675489,-0.8959829055
nquinone__ubiC_ale3__2,-2.1927149257,-0.361897055,-0.559977896,-0.473564554,-0.11664080600000001,-0.9659653555000001
nquinone__ubiC_ale4__1,1.2047086884,0.234477855,-0.600151792,-0.022457094,0.5165691680000001,0.006563358500000001
nquinone__ubiC_ale4__2,1.2809303833999999,0.152283425,-0.536388949,-0.25175880300000003,0.559982902,0.20412599850000002
nquinone__delpdhR__1,0.3575842524,-0.068099535,-0.8817682130000001,0.22637792,0.13690308,-1.1638198045
nquinone__delpdhR__2,0.5066033917,-0.036035855000000006,-0.867665945,0.34277249200000004,0.13527434200000002,-1.2477763025
quinone__glu_ale4__1,1.4570610861,-0.18176504500000001,-0.7937296570000001,0.31662175200000003,0.32555621300000004,-0.6137973695
quinone__glu_ale4__2,0.6160717083,0.269205825,-1.334528925,-0.27949202300000003,0.554928426,0.0829422195
quinone__delmenF__1,0.7464817603,0.148042285,-0.626396132,0.6238538530000001,0.6222112750000001,-0.0494158055
quinone__delmenF__2,1.9115001835,-0.250908275,-0.590486033,0.407589272,0.385758567,-0.0662774065
quinone__menF_ale5__1,2.3756242015,0.48513176500000005,-1.5730570959999999,-1.792849418,0.21714596200000003,0.0309599235
quinone__menF_ale5__2,3.15589341,0.266281765,-1.5773257790000001,-1.7853024400000002,0.31143739,-0.0016961125
quinone__menF_ale6__1,1.6340297824999999,0.38202392500000004,-2.032580734,-1.281845157,0.522454143,-0.043633226500000004
quinone__menF_ale6__2,1.9175326297000002,0.421074335,-2.029661312,-1.213505,0.48432147600000003,0.0596387385
quinone__menF_ale7__1,0.8581048654000001,0.636740065,-2.266448492,-1.144200232,0.7122535630000001,0.2125941685
quinone__menF_ale7__2,1.2494027887999999,0.691051775,-2.358642473,-1.062283034,0.651048905,0.2025237555
quinone__menF_ale8__1,0.42184724960000003,0.695164695,-2.30937575,-1.326145408,1.115899716,0.3216119255
quinone__menF_ale8__2,-0.9814575624,0.971904815,-0.821020288,-1.634018473,0.5338657950000001,0.3095147625
quinone__delmenFubiC__1,-0.4616114918,0.045415855000000005,-0.544667939,-0.06451722800000001,0.41800140300000005,0.0021142935
quinone__delmenFubiC__2,-0.6801547094,0.152257115,-0.530756546,0.061991157000000005,0.41796379,0.1372844705
quinone__menFubiC_ale1__1,2.3303766657000002,0.5501011250000001,-2.548110757,-0.728266246,0.990161956,0.7491145085
quinone__menFubiC_ale1__2,2.3249001306,0.532344675,-2.574525767,-0.725914032,0.9831297560000001,0.6345051145
quinone__menFubiC_ale2__1,2.3081681005,0.626683035,-2.5041279210000003,-0.625071371,0.8927740160000001,0.9392737995
quinone__menFubiC_ale2__2,2.4110325139,0.596736845,-2.445112978,-0.62426598,0.9872195560000001,1.0102653855
quinone__menFubiC_ale3__1,3.8943393698,-0.15358316500000002,-0.505443239,0.14885626700000001,0.07436142200000001,-0.1866845735
quinone__menFubiC_ale3__2,3.9606751631,-0.036589665,-0.5051048730000001,0.077107833,0.095882301,-0.20458765950000002
quinone__menFubiC_ale4__1,0.4976766225,0.775029505,-1.639778015,-1.046684625,0.8589243360000001,0.22164052750000002
quinone__menFubiC_ale4__2,0.7756490532,0.8413603550000001,-1.525707863,-1.061123279,0.844631216,0.12060501250000001
oxyR__wt_glc__1,3.3268239113,-0.48556983000000004,-0.8089780310000001,1.008042233,-0.146201738,-1.1792619845
oxyR__wt_glc__2,3.4819676847,-0.46299467600000005,-0.6878140150000001,0.869858153,-0.07992882,-1.2122088055
oxyR__wt_h2o2__1,3.1227721348,-0.5230424,-0.770999387,0.913504893,-0.058308609000000004,-1.2092205445
oxyR__wt_h2o2__2,2.7855805705,0.050135135000000004,-0.5165665970000001,0.616684833,0.511779267,-0.7819696075
oxyR__glu_ale4__1,1.3285230746,0.5308955750000001,-0.49981868,0.474343952,0.48734367500000003,-0.41918834250000003
oxyR__glu_ale4__2,1.9135569665,0.239963105,-1.053543247,0.733082353,0.55045278,-0.4418706255
oxyR__glu_ale4_h2o2__1,1.0222136976,0.321393215,-0.876172555,0.524785193,0.42652437200000004,-0.3740276255
oxyR__glu_ale4_h2o2__2,0.5627933913000001,0.175331545,-1.004410894,0.218363469,0.41923975900000005,-0.3782253115
oxyR__oxyR_ale17__1,1.26592287,-0.012998075000000001,-0.9421467330000001,-0.21022535,-0.47258526700000003,-0.7739573245
oxyR__oxyR_ale17__2,1.5346137829000002,-0.17918820500000002,-1.093086918,-0.328531883,-0.319391246,-0.8888965105000001
oxyR__oxyR_ale17_h2o2__1,1.3397259119,0.11520936500000001,-0.979628476,0.136944699,-0.407849047,-0.9141537815
oxyR__oxyR_ale17_h2o2__2,1.6473851954,-0.10849309500000001,-0.589808277,0.21885896400000002,-0.36088363100000004,-1.1604518145
oxyR__oxyR_ale18__1,4.463023459,-0.712682895,-1.166562635,1.037321973,-0.423750187,-1.5072900635000002
oxyR__oxyR_ale18__2,3.2397420289,-0.45515782,-0.672576971,1.046110623,-0.580132675,-1.4919827405000001
oxyR__oxyR_ale18_h2o2__1,1.481908872,-0.19995716500000002,-1.09189336,0.116352668,-0.432093592,-0.9541385955
oxyR__oxyR_ale18_h2o2__2,1.5201377557,-0.057134725000000004,-1.139352826,-0.026201397,-0.32869141,-1.0521794555
oxyR__oxyR_ale19__1,4.0144176312,-0.6934130190000001,-1.045196496,1.189862043,-0.75174328,-1.6118221615000001
oxyR__oxyR_ale19__2,3.4536439122,-0.61577951,-0.7250733540000001,1.046570473,-0.8265227650000001,-1.4187666805
oxyR__oxyR_ale19_h2o2__1,3.8814625953,-0.8395102720000001,-0.735836771,1.036456733,-1.194452202,-1.5853093894999999
oxyR__oxyR_ale19_h2o2__2,4.0129880649,-0.70593072,-0.803938064,0.975658863,-0.979012392,-1.4801573155
oxyR__oxyR_ale20__1,2.7676410683,-0.6174351720000001,-1.402755684,-0.058915348000000006,-0.669338697,-1.0670861065
oxyR__oxyR_ale20__2,2.6085535010000003,-0.7454431260000001,-1.428067927,-0.029860925000000003,-0.671754205,-0.9915333705
oxyR__oxyR_ale20_h2o2__1,2.3104187632,-0.553778804,-1.098697508,0.150638443,-0.809541689,-0.9357440225
oxyR__oxyR_ale20_h2o2__2,2.1102422483,-0.39342944500000004,-1.1274932340000001,0.071561994,-0.808753508,-0.8875884925
svns_pgi__BmePgi24_15__1,3.976439939,-0.242068375,-0.5360552860000001,0.8566230530000001,0.15738168700000002,-0.3760668075
svns_pgi__BmePgi24_15__2,3.4540911966,-0.145811075,-0.536045576,0.7949840930000001,0.158383399,-0.38049006350000003
svns_pgi__BmePgi24_26__1,3.243400345,-0.22252184500000002,-0.524884001,0.9098056830000001,0.019257945000000002,-0.9001993245000001
svns_pgi__BmePgi24_26__2,2.0961260041,-0.290125915,-0.48640995000000004,1.020238573,0.151773498,-0.7239035175
svns_pgi__BmePgi24_41__1,0.3598278026,0.818727175,-0.446965349,0.408983164,1.017115486,0.0858218905
svns_pgi__BmePgi24_41__2,3.277264745,-0.43698767,-0.467055863,0.7854916930000001,0.043576312000000006,-0.7092105915
svns_pgi__BmePgi24_52__1,4.0918940615,-0.23280757500000002,-0.494457847,0.8188250130000001,0.044739098000000005,-0.6891163765
svns_pgi__BmePgi24_52__2,3.3582865675,-0.44035611500000005,-0.541468839,0.850229483,0.057732437000000005,-0.7073035485
svns_pgi__PaePgi2_34__1,1.9209164208,0.48633563500000004,-0.355877681,0.257376687,0.7317756190000001,0.14320868650000002
svns_pgi__PaePgi2_34__2,1.3748739491,0.469224085,-0.371652078,0.317308755,0.699000876,0.056953975500000004
svns_pgi__PaePgi2_63__1,0.25719884600000004,0.310422755,-0.330622578,-0.018749232,0.7554666760000001,-0.1039783605
svns_pgi__PaePgi2_63__2,0.5941047177000001,0.406436905,-0.390185284,-0.041486231000000005,0.7990900860000001,-0.22807424850000002
svns_pgi__PaePgi24_54__1,2.9177930904,0.107600365,-0.8311115560000001,0.44470543,0.852278316,-0.10879174350000001
svns_pgi__PaePgi24_54__2,2.6153638696,0.14424013500000002,-0.8662979580000001,0.43804132300000004,0.908308306,-0.1511696985
svns_pgi__PaePgi24_90__1,2.9869443332000003,0.21443858500000001,-0.770292729,0.48623346500000003,1.097423036,-0.3593032335
svns_pgi__PaePgi24_90__2,1.9777470307,0.256181475,-0.7893792930000001,0.624318373,1.1680522660000001,-0.42999641250000004
abx_media__m9_ctrl__1,1.4394317889,-0.7748466310000001,-0.893828944,-0.110975184,0.38832677600000004,-1.2446789615
abx_media__m9_ctrl__2,0.5941896378,-0.64266658,-0.8991160770000001,0.12504452300000002,0.5281267030000001,-1.3104621935
abx_media__rpmi_ctrl__1,0.048454793100000004,-1.939577305,-1.5575180670000002,1.660646693,1.148398166,-0.6316149025000001
abx_media__rpmi_ctrl__2,3.1974883842,-2.241790295,-1.58392193,1.569078573,0.960487886,-0.3341771625
abx_media__camhb_ctrl__1,-0.2761683989,-1.209246395,-1.179529736,1.9071262230000001,-0.9133811220000001,-2.6131021825
abx_media__camhb_ctrl__2,0.9553944258,-1.408883126,-1.261389653,1.751255813,-0.9972484690000001,-2.5333668405000003
abx_media__m9_mero__1,-2.3439272314,-0.692410551,-0.9119070650000001,0.068560206,0.49373369300000003,-2.3783633935
abx_media__m9_mero__2,0.7301677868,-0.760633267,-1.133278434,0.126381815,0.239644822,-1.9206515735
abx_media__rpmi_mero__1,2.2129595215,-2.122024952,-1.653565839,1.279271183,0.750131416,-1.4034768095
abx_media__rpmi_mero__2,1.8730431503,-1.985576121,-1.832894068,1.580369343,1.117783896,-1.0727006215000001
abx_media__camhb_mero__1,0.4178872347,-1.809309373,-1.464487794,1.587596363,-1.343260479,-2.9774129215
abx_media__camhb_mero__2,1.0405804661,-1.769452582,-1.4166246660000001,1.588643803,-1.375806483,-3.0560450505
abx_media__m9_trisulf__1,2.9700585491,-0.654139134,-0.46760251500000005,-0.032365693,0.42521249800000005,-1.8272529995
abx_media__m9_trisulf__2,3.4777075186,-0.673502463,-0.569228457,0.224967291,0.202579652,-1.6281453685
abx_media__rpmi_trisulf__1,-0.5352393848,-1.495545031,-0.7884398340000001,1.520727603,-0.996780494,-1.6446397755
abx_media__rpmi_trisulf__2,0.017764639000000002,-1.3725593790000001,-0.754359556,1.502625933,-0.869100763,-1.6024175795
abx_media__camhb_trisulf__1,1.113726341,-1.642703878,-0.686895557,1.520355993,-0.76746688,-2.2186303355
abx_media__camhb_trisulf__2,1.0794148446,-1.608883975,-0.741423825,1.4155661830000001,-0.6975454830000001,-2.2708530125
abx_media__m9_cef__1,2.4512645942,-0.7174840370000001,-0.60199696,0.46159249,0.322745916,-1.5982843585
abx_media__m9_cef__2,2.7522183746,-0.795013022,-0.801525192,0.6555212930000001,0.32773048800000004,-1.5207189815
abx_media__rpmi_cef__1,1.4619005280000001,-2.385835026,-0.830792595,1.080170473,-0.031158746,-2.0186258885
abx_media__rpmi_cef__2,1.0050989511,-2.377511802,-0.741680714,1.055675403,-0.000146966,-1.8782758075000001
abx_media__camhb_cef__1,1.9063166456,-1.499025855,-1.081759613,1.578386303,-0.82586124,-2.2702762055
abx_media__camhb_cef__2,2.1815783542,-1.429627373,-1.061934583,1.6467797430000002,-0.816201806,-2.4516748775
abx_media__m9_cipro__1,1.8859752615,-0.797538743,-0.775849203,0.014654271000000002,0.259412766,-1.3917499185
abx_media__m9_cipro__2,1.5771410611,-0.715373115,-0.853964598,-0.052372151000000006,0.25472500200000003,-1.6073914875000002
abx_media__rpmi_cipro__1,0.8256217323,-1.969755932,-1.010053522,1.190109813,-0.464657757,-1.6759964105
abx_media__rpmi_cipro__2,-0.3361560766,-1.89297845,-0.9865308030000001,1.108673243,-0.20812524200000002,-1.9203096015
abx_media__camhb_cipro__1,1.5915526059,-1.285918855,-0.659868235,1.514446123,-1.6314585560000001,-2.2605209705
abx_media__camhb_cipro__2,1.7707292824,-1.320916752,-0.729364565,1.456631613,-1.578264933,-2.1954210295
hot_tale__42c_ale3_30c__1,-1.672557246,-0.311726125,-0.31695025400000004,1.032676373,-0.085024997,-0.6455651495
hot_tale__42c_ale3_30c__2,-2.8150329217000003,-0.313698215,-0.340003802,1.010794233,-0.11169243100000001,-0.6768525995
hot_tale__42c_ale3_37c__1,-3.0190963954,-0.356550505,-0.375398277,0.9126266730000001,-0.12554602,-0.5762783755
hot_tale__42c_ale3_37c__2,-2.238112952,-0.286844505,-0.34373242200000004,0.829763903,-0.12163840100000001,-0.6036873375
hot_tale__42c_ale3_44c__1,-1.7896634504,0.8838351350000001,-0.629555328,-1.265274609,0.147011691,0.39378304550000004
hot_tale__42c_ale3_44c__2,-1.9879301986,0.915693485,-0.7233255390000001,-1.487063213,0.17322447,0.4017930665
hot_tale__hot_ale3_mid_30c__1,-1.4410816464,0.005993265,-0.41708877800000005,0.37418627600000004,0.59222252,-0.5350687825
hot_tale__hot_ale3_mid_30c__2,-2.6255943875,-0.007385775000000001,-0.416571966,0.201678769,0.504056843,-0.4399935325
hot_tale__hot_ale3_mid_37c__1,-1.85742794,-0.501685806,-0.35677252800000003,0.519294193,0.22968818400000002,-0.7768702585
hot_tale__hot_ale3_mid_37c__2,-1.2506957055,-0.528992617,-0.5292693580000001,0.219288643,0.056962728000000004,-0.7295481665
hot_tale__hot_ale3_mid_44c__1,-1.0872444524,0.11469567500000001,-1.1714352350000001,0.5281928530000001,0.39358909999999997,-1.3677582405
hot_tale__hot_ale3_mid_44c__2,-3.6032608781,0.23116971500000003,-1.201384863,0.485925449,0.6512664920000001,-0.6799400215
hot_tale__hot_ale3_30c__1,-1.208646999,-0.45345180900000004,-0.6191741980000001,0.21072264500000001,0.508200498,-0.7456317545000001
hot_tale__hot_ale3_30c__2,-0.7221143040000001,-0.329073775,-0.571577828,0.08194114300000001,0.554538969,-0.6637240275
hot_tale__hot_ale3_37c__1,-0.034253796,-0.40363830500000003,-0.722721968,-0.009333,0.131412035,-0.8143446075
hot_tale__hot_ale3_37c__2,-0.0292433016,-0.277036345,-0.68571509,-0.19452722500000003,0.113307349,-0.7327369645
hot_tale__hot_ale3_44c__1,-0.4535085511,0.227503365,-1.597203914,0.5157548630000001,0.732414381,-0.8433266235
hot_tale__hot_ale3_44c__2,0.22346536620000002,0.238396985,-1.099440647,0.08085197300000001,0.397215451,-0.7923595355
hot_tale__hot_ale4_30c__1,-3.0074572762,-0.546493917,-0.510796904,0.855894463,0.047990289000000005,-0.7568600765
hot_tale__hot_ale4_30c__2,-3.2350034111,-0.407269425,-0.444346291,0.842607733,0.024226647,-0.6745658195
hot_tale__hot_ale4_37c__1,-2.9987797233,-0.459973854,-0.445443578,0.5912204630000001,-0.16735893200000002,-0.4799404205
hot_tale__hot_ale4_37c__2,-2.1024239745,-0.44517688800000005,-0.33888177,0.302125229,-0.046169952,-0.4385081025
hot_tale__hot_ale4_44c__1,-3.1062513105,0.082785365,-0.36460928,-0.28610262000000003,0.000397934,-0.08856976650000001
hot_tale__hot_ale4_44c__2,-3.0094290311,0.259213805,-0.5246024060000001,-0.056523724000000004,0.061681656,-0.12219313550000001
hot_tale__hot_ale8_30c__1,-1.6727849608,-0.9095089900000001,-0.6861498490000001,0.799678913,0.023464927,-0.47335504850000004
hot_tale__hot_ale8_30c__2,-1.6341745157,-0.7777570690000001,-0.6402435630000001,0.826481443,0.08428102900000001,-0.41035295650000003
hot_tale__hot_ale8_37c__1,-0.7634779395,-0.727489724,-0.5045901850000001,0.45952306,-0.240669923,-0.3083690125
hot_tale__hot_ale8_37c__2,-1.7645397755,-0.703668932,-0.512467405,0.42680426,-0.24078269100000002,-0.31723146550000003
hot_tale__hot_ale8_44c__1,-1.4197216839,0.012718265000000001,-0.325212596,-0.38799655600000005,0.11352845800000001,0.4310402935
hot_tale__hot_ale8_44c__2,-1.5766725885000001,-0.09703083500000001,-0.332838362,-0.115694289,0.055647699999999994,0.2820975975
hot_tale__hot_ale9_mid_30c__1,-2.2127880097,-0.049583385,-0.6325393610000001,0.989755503,0.423811033,-0.3300921685
hot_tale__hot_ale9_mid_30c__2,-1.8582078669,0.135071655,-0.553225578,0.9308610030000001,0.36192860400000004,-0.24252976950000002
hot_tale__hot_ale9_30c__1,-0.3496425959,-0.592842238,-0.497033549,0.684133733,0.23718312100000002,-0.8644760725
hot_tale__hot_ale9_30c__2,-0.7119178614,-0.58999575,-0.42973484100000003,0.683843453,0.35780927900000004,-0.7912126085000001
hot_tale__hot_ale9_mid_37c__1,-0.8267672835000001,-0.367639655,-0.5066094210000001,0.602518753,-0.065463742,-0.4892257485
hot_tale__hot_ale9_mid_37c__2,-2.0831118218,-0.29849762500000004,-0.476166085,0.7505160230000001,0.0031101880000000003,-0.4169995815
hot_tale__hot_ale9_37c__1,0.1379225428,-0.38001561500000003,-0.54083384,0.432709952,0.024472946000000002,-0.6802163475
hot_tale__hot_ale9_37c__2,-0.4193223962,-0.376293755,-0.542365552,0.453376347,0.055705313000000006,-0.6042122615000001
hot_tale__hot_ale9_mid_44c__1,-2.1880603045,0.19238305500000003,-0.446139218,-0.062045193000000005,0.153475046,-0.2540971175
hot_tale__hot_ale9_mid_44c__2,-0.868559107,0.510890925,-0.6800252410000001,-0.396389407,0.383165937,0.1077505785
hot_tale__hot_ale9_44c__1,0.1760612954,0.24630422500000002,-0.6060665230000001,-0.34963567900000003,0.42902198,-0.20135758250000002
hot_tale__hot_ale9_44c__2,0.5646891177,0.38751159500000004,-0.6258130630000001,-0.13523410600000002,0.47947808100000006,-0.2117078195
hot_tale__hot_ale10_30c__1,-1.2347437225,-0.45869837300000005,-0.5646101130000001,0.451254863,0.40552786700000004,-0.8579470845
hot_tale__hot_ale10_30c__2,-1.408565335,-0.355403095,-0.5686878670000001,0.533828113,0.36391003800000005,-0.8320020885
hot_tale__hot_ale10_37c__1,-0.9932816408,-0.447231433,-0.651898806,0.29872928,-0.17456958,-0.9100796795
hot_tale__hot_ale10_37c__2,-1.4200738552,-0.371389305,-0.6178540090000001,0.306708546,-0.112775311,-0.8913156855000001
hot_tale__hot_ale10_44c__1,-3.7067459925,0.178874645,-1.029492911,0.04957964,0.547628596,-0.5701095055000001
hot_tale__hot_ale10_44c__2,-3.979000834,0.311857795,-0.68996751,-0.20847917600000002,0.138707938,-0.5118017245
hot_tale__hot_ale16_30c__1,-2.4137218541,-0.467012603,-0.683328931,0.630715923,0.123741612,-0.6838693685
hot_tale__hot_ale16_30c__2,-2.6175865912000003,-0.372629985,-0.47066650200000004,0.6985527330000001,0.148947619,-0.5485812645
hot_tale__hot_ale16_37c__1,-3.6169722573,-0.431921053,-0.720102758,0.31309343500000003,-0.194823721,-1.0055411605
hot_tale__hot_ale16_37c__2,-3.7280275967,-0.424432715,-0.757716979,0.331032157,-0.207813609,-0.9989605035
hot_tale__hot_ale16_44c__1,-5.1302823301,0.140553845,-0.613270037,0.142388748,0.116287575,-0.7385856815
hot_tale__hot_ale16_44c__2,-5.6964871608,0.24958026500000002,-0.634533915,0.22579321600000002,0.30610816900000004,-0.4397113315
pdhr_ale__pdhR-13_51__1,2.4775450484,0.670059155,-1.473940054,0.041137864,0.182452148,-0.8010420485
pdhr_ale__pdhR-13_51__2,1.3122286792,0.584683415,-1.567203776,0.25877903,0.05675017500000001,-0.7811465095
pdhr_ale__pdhR-14_46__1,0.7983654559000001,1.127235165,-1.124824807,-0.383202111,0.9022052260000001,-0.3802087295
pdhr_ale__pdhR-14_46__2,3.0614000122,1.086679905,-1.181267665,-0.098661227,0.805511006,-0.3273251775
pdhr_ale__pdhR-15_51__1,-0.2890689336,0.419866055,-1.3757046910000001,0.31331580400000003,-0.13942209900000002,-0.9761005145
pdhr_ale__pdhR-15_51__2,-0.1923948779,0.633658665,-1.376913207,0.18330173500000002,-0.07192016500000001,-0.7803540805
pdhr_ale__pdhR-16_49__1,-0.2187062263,0.992749325,-1.441781878,-0.390391295,-0.052949313000000005,-0.5638357965
pdhr_ale__pdhR-16_49__2,0.8638363803,0.978565255,-1.43565696,-0.39202611200000004,0.362159938,-0.5128694395
tcs__del_atoC_LiAcet__1,3.6593921309,0.07488206500000001,-1.529352188,-0.664671027,-0.189834376,-0.5654890545
tcs__del_atoC_LiAcet__2,3.8579509188000003,0.076697995,-1.4608699120000002,-0.6059585270000001,0.008173476,-0.4132689665
tcs__del_atoC_LiCl__1,3.3996103328,0.35601839500000004,-1.573940725,-0.856802754,0.169654342,-0.3804213775
tcs__del_atoC_LiCl__2,3.2885314869,-0.003665175,-1.587397541,-0.6334539220000001,0.06729879400000001,-0.1910178925
tcs__del_atoC_m9__1,2.9965490757,0.390416185,-1.610960337,-0.845930668,0.15616148500000002,-0.4846049565
tcs__del_atoC_m9__2,3.2004509941,0.45289707500000004,-1.537168137,-0.8777779950000001,0.239198092,-0.4006434665
tcs__del_baeR_etoh__1,3.6285044935,-1.004696949,-0.7947728310000001,-4.580359271,0.8641572160000001,-1.4537137615
tcs__del_baeR_etoh__2,4.5574495538,-1.039493529,-0.711595816,-4.616734858,0.973083856,-1.1451116345
tcs__del_baeR_lb__1,1.8008054885,0.560565675,-1.959879614,-2.970390382,1.333750346,-0.3820145015
tcs__del_baeR_lb__2,1.970102855,0.6126008350000001,-1.992148699,-3.21488313,1.312309306,-0.3027732245
tcs__del_btsR_01xlb__1,-1.1068399427,0.9432713450000001,-0.9138769640000001,-0.873507802,1.8951162460000002,-1.5646758445
tcs__del_btsR_01xlb__2,-1.0856705114,0.936693195,-0.8770422170000001,-0.7332535210000001,1.911921266,-1.6569003935
tcs__del_btsR_lb__1,5.4645992214,-0.685354248,-1.8100021380000002,-2.324817388,1.350056986,0.2682209975
tcs__del_btsR_lb__2,5.5914400854,-0.7342108110000001,-1.911786533,-2.016888119,1.376970496,0.5264552055
tcs__del_btsR_pyruvate__1,-1.7064555747,1.100573585,-0.7551962090000001,-0.8411960460000001,1.913679546,-1.4637153035
tcs__del_btsR_pyruvate__2,-1.6071814437,1.042834665,-0.8057040050000001,-0.719839709,1.8060344860000002,-1.4390991645
tcs__del_cpxR_etoh__1,2.1882426713,-1.245766886,-1.272700713,-4.550710786,1.558450116,-1.1978485065
tcs__del_cpxR_etoh__2,1.8916272012,-1.365107315,-1.285143709,-4.437634923,1.512987446,-1.0672774624999999
tcs__del_cpxR_lb__1,1.7466125848,0.496570985,-1.767592873,-3.864628881,1.187646956,-0.5703100065
tcs__del_cpxR_lb__2,2.0496378549,0.521179295,-1.663140319,-3.86796052,1.183673156,-0.2487453895
tcs__del_cusR_CuSO4__1,5.4654695361,0.18434866500000002,-1.092642111,-2.7915488489999998,1.134926456,-0.3636793205
tcs__del_cusR_CuSO4__2,5.6584121018,0.172252555,-1.03221939,-2.870571335,1.171369256,-0.1807132055
tcs__del_cusR_lb__1,8.8172260437,-1.04493152,-1.824259277,-2.746438998,1.277705766,-0.4904922565
tcs__del_cusR_lb__2,8.5171402801,-0.94008373,-1.824737212,-2.538323333,1.193604036,-0.5804042375
tcs__del_kdpE_01-kcl__1,-3.5805188876000003,1.188748505,-0.49775268800000005,-0.6584425610000001,1.209686186,-0.46113588050000004
tcs__del_kdpE_01-kcl__2,-3.3853015384000003,1.132852455,-0.48845080900000004,-0.708355884,1.219010516,-0.4103342555
tcs__del_kdpE_115-kcl__1,-5.1596798346,0.315758295,-0.629519641,-1.289083233,0.749578626,-0.6257547715
tcs__del_kdpE_115-kcl__2,-4.8801288829,0.327461795,-0.510347726,-1.163286869,0.8959164460000001,-0.4813081515
tcs__del_phoB_m9__1,3.4609858561,0.34490785500000004,-1.330013863,-1.076082735,0.43540830300000005,-0.5446831015
tcs__del_phoB_m9__2,3.6808754799,0.359382225,-1.340629176,-1.1293486480000001,0.336615744,-0.5484098885
tcs__del_phoB_m9p__1,-1.4162735026,0.042946165,-2.154292839,-1.559452026,0.9587748460000001,-2.4385274455
tcs__del_phoB_m9p__2,-1.3893194256,0.148344995,-2.186921256,-1.527885144,0.888778866,-2.4518684995
tcs__del_rcsB_etoh__1,-0.5207119171,-1.113655764,-0.363607589,-4.521711251,1.239469466,-1.5638156054999999
tcs__del_rcsB_etoh__2,-0.07738647750000001,-1.286862524,-0.26936122900000004,-4.323496289,1.286611286,-1.6198489715000002
tcs__del_rcsB_lb__1,4.6835672024,-0.130483775,-1.5861596310000001,-3.438243162,0.593363677,-0.4140866385
tcs__del_rcsB_lb__2,4.6228384506,-0.11948199500000001,-1.554112041,-3.407779463,0.6304361510000001,-0.3156676095
tcs__del_zraR_lb__1,7.6912158436,-1.008928745,-0.982470728,-1.422639233,0.805178606,-1.1970788515
tcs__del_zraR_lb__2,7.455655833,-1.091690486,-0.9951957260000001,-0.9575911450000001,0.7645057460000001,-1.2487042325
tcs__del_zraR_zncl2__1,6.5772220619,-0.38165406500000004,-1.358499992,-1.733823329,1.309449926,-0.4872285585
tcs__del_zraR_zncl2__2,6.3282267782,-0.349034975,-1.388633639,-1.803808878,1.256571656,-0.43775212750000003
tcs__wt_01-kcl__1,-5.3618098435,1.455038345,-0.989835321,-2.189852301,0.8213794360000001,-0.1159621485
tcs__wt_01-kcl__2,-5.9131011075,1.366600795,-1.046526627,-1.6007646800000002,0.7716407660000001,-0.3606601305
tcs__wt_01xlb__1,-0.9860411125,1.232707105,-0.627626621,-1.2614741600000001,1.765406416,-1.2507584405
tcs__wt_01xlb__2,-1.0460688541,1.196058335,-0.594704153,-1.270333648,1.713364286,-1.3054678685
tcs__wt_115-kcl__1,-6.0331655492,0.32144473500000004,-0.6038745640000001,-0.823189091,0.7587941960000001,-0.6241446925
tcs__wt_115-kcl__2,-6.1370365823,0.254998695,-0.619591071,-1.024942058,0.817858076,-0.7729185295000001
tcs__wt_CuSO4__1,7.3474720523,-0.34763808500000004,-0.9148683420000001,-2.3704511740000003,0.7807056960000001,-1.0277409525
tcs__wt_CuSO4__2,7.4735759250000005,-0.33729100500000003,-0.9852227830000001,-2.476639334,0.796525916,-0.8030274405000001
tcs__wt_etoh__1,2.5704282204,-0.748208975,-0.49219957300000006,-3.892846311,1.3944261660000001,-0.7731925865
tcs__wt_etoh__2,2.7362616913,-0.77338142,-0.5109897880000001,-3.841647178,1.321416506,-0.6362122115000001
tcs__wt_lb__1,1.7096403299,0.7751741050000001,-1.3424401160000001,-3.636752627,1.515113286,-0.5131804205
tcs__wt_lb__2,1.9947790924,0.778722075,-1.381257632,-3.366808622,1.607825306,-0.4637121335
tcs__wt_LiAcet__1,3.3447031404,0.017340905,-1.647171522,-0.78492225,-0.088775881,-0.3308512255
tcs__wt_LiAcet__2,3.5664969086,0.268100265,-1.672436319,-1.12893876,-0.169818773,-0.5648129185
tcs__wt_LiCl__1,3.2566885132,0.29628289500000005,-1.592588379,-1.095646671,0.22573171900000003,-0.4023529275
tcs__wt_LiCl__2,3.0031714394,0.39963469500000004,-1.618416323,-1.208340721,0.15109339300000002,-0.6673889215000001
tcs__wt_m9p__1,-0.7919878124,0.076579375,-1.822635071,-1.339070616,0.9089738660000001,-1.9433092615
tcs__wt_m9p__2,-0.9786887740000001,0.131004705,-1.744095974,-1.269670861,0.9448164760000001,-1.9217833885000002
tcs__wt_pyr__1,-0.8362431253,1.210572895,-0.5684677490000001,-1.494096999,1.9375935260000001,-1.2674985455
tcs__wt_pyr__2,-0.7946799368,1.222105615,-0.546228793,-1.5594622980000001,1.987175686,-1.2846637914999999
