,A,CsgD,RpoS,CpxR,BtsR,FliZ
DDB2__PD-005_del-qseF_Fed-batch_6h__2,5.999392112220986,2.935519089155568,2.2192549492864235,0.11098932271548813,0.07861990282805653,0.7407946714462703
DDB2__PD-005_del-qseF_Fed-batch_6h__3,6.492550838723969,3.1996860516340746,2.4241200357748927,0.18996562884973225,0.2928091811920845,1.8238142245194084
DDB2__PD-005_del-qseF_Fed-batch_15h__1,5.900250203625301,2.539797924412685,2.423007626557624,0.030281048955005833,0.4922984506858974,1.2473551773725609
DDB2__PD-005_del-qseF_Fed-batch_15h__2,5.97838118692593,2.722362860037297,2.4059235207216254,-0.07293886331680888,0.33675917283575885,1.7008648160500917
DDB2__PD-003_del-qseF_Fed-batch_21h__1,6.214548346765008,2.6615408963838867,2.2850128752370846,-0.02906483634130197,0.6295199569275871,2.570718529238304
DDB2__PD-003_del-qseF_Fed-batch_21h__2,6.749160164517124,2.7100834900521225,2.278765062841728,0.12503968344872265,0.7225521928000607,2.994969434579785
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-3.945925139511145,-1.0267228799779824,1.4784403745245562,-0.06525644609407166,-1.424767723009596,1.8041848169651864
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-2.2860602585732392,-0.16944332560114714,1.2916923331383217,0.13436367789529413,-0.3423999295669198,2.0855597450908423
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-2.5097269498195818,0.05121623689817323,0.9793258356481438,0.2777846110479487,-0.387612347455879,2.6010301515285037
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,5.402962505734439,2.8342677588704657,2.4065521722346883,0.09206189045749193,-0.004402916133019018,1.9560511508355016
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,6.245833939203955,2.9013081401931475,2.258312888720642,0.2380510273470211,0.22300383658075876,1.5656807615965525
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,4.390865421111679,1.8617190584967125,2.3003327876467115,0.1928045987217697,0.4232861428162398,1.2309881891673928
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,3.973440290504457,2.0560740836967,2.4740415041548687,0.039886192256807014,0.5314528390553468,1.2473000286961815
DDB3__PD-009_del-arcA_Batch_6h__1,-4.812604233533269,-1.5387442893624472,1.3511083801617954,-0.27100226742718725,-0.7762214740418907,0.2667401931137774
DDB3__PD-009_del-arcA_Batch_6h__2,-4.788884343073184,-1.0602374231967602,1.3592141962309745,-0.2640773296054544,-0.9226362412662396,0.7085340508448978
DDB3__PD-009_del-arcA_Fed-batch_6h__1,5.069444627447213,2.3112596663926954,2.157758779999821,0.002462240877397548,0.13493034397402326,0.8611898486052265
DDB3__PD-009_del-arcA_Fed-batch_6h__2,6.882998804429204,3.0949597002711164,1.8480844229806068,0.09341477635144636,-0.0364837231664632,1.33835031044217
DDB3__PD-009_del-arcA_Fed-batch_15h__1,9.423848466731066,3.9896274372636498,2.241684515983442,0.036192137290589343,0.6782045334302449,1.229224772381933
DDB3__PD-009_del-arcA_Fed-batch_15h__2,9.332830900298951,3.950075309692016,2.1991564550845712,-0.2165633508903282,0.4834814692302762,0.9394996477564996
DDB3__PD-006_del-baeR_Batch_12h__1,-4.353307016574964,-0.825975124843283,1.4228029117553564,-0.01878321379000525,-1.092578200574719,4.969620169667189
DDB3__PD-006_del-baeR_Batch_12h__2,-4.906242182324177,-1.275207419457046,1.5636376323256638,0.03717538332366743,-0.6801118745855517,4.613930803864179
DDB3__PD-009_del-baeR_Batch_12h__1,-3.150760867823209,-1.267278337537963,1.5365175350888407,-0.08444964321996906,-0.7261205377371276,3.98234024457029
DDB3__PD-009_del-baeR_Batch_12h__2,-5.120574932273841,-1.4268767055057028,1.6501431610283517,-0.013198220483644718,-0.7842913656056538,4.016911302183585
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-3.114742856199397,0.2592083147781512,2.0130847250306707,0.1860588833858845,-1.7766849319444702,1.1854814573321946
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-3.907085688926671,-0.06822121384213453,2.0641961624842686,0.1446287838343281,-1.2425347962653763,1.3506538610863659
DDB3__PD-009_del-baeR_Fed-batch_12h__1,0.9509039373666324,0.947626781023004,1.6324828169612164,0.3573668025504784,0.4566381560222421,3.6320029356327694
DDB3__PD-009_del-baeR_Fed-batch_12h__2,0.2893207908926924,0.6537759712477618,1.7935632047925054,-0.1298852771894028,0.37137709576945,3.7920529764429816
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-1.339622161206249,0.1971639634421765,1.724123918621876,-0.18953800631964854,0.36378082184108784,2.7661456018248654
DDB3__PD-006_del-lsrB_Batch_6h__1,-4.466123914424277,-1.0346979714626023,1.3307996296602769,-0.1761440979475628,-0.429707482084484,2.6574790321854485
DDB3__PD-006_del-lsrB_Batch_6h__2,-3.946164130676268,-0.9602669811471064,1.2641754621072554,-0.2786347036898125,-0.5592194137393776,2.7373168514597177
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.617196839584086,1.8685141723530432,1.327582549931222,-0.005932524417886498,0.385486642402908,1.3134371676428485
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,5.913039658369342,2.9247854616973723,2.3937749005883475,0.09152696849605846,0.4984582561483926,1.3127258984853312
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,6.416849001509624,2.9226852218280968,2.3574415591615363,0.06449631990900072,0.1398677172541989,1.190896974151455
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,4.51580871883847,2.2699556894658186,2.4954027198351607,0.08288005038950708,0.3993651496640238,1.5710957414745683
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,4.900827254553584,2.2088542614438165,2.4227523954585592,0.000453585926674549,0.3202012465362367,2.140012023596172
DDB3__PD-009_del-lsrK_Batch_6h__1,-4.738060848008899,-1.098791839619908,1.1474654587129258,-0.16632576286861767,-0.4949873768636834,5.993377721496381
DDB3__PD-009_del-lsrK_Batch_6h__2,-5.640882294048359,-1.872600441567215,1.2926379767585858,-0.20560532862827866,-0.5616015020375098,5.5926082623744975
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,7.989966595118196,3.385674047208157,2.36777534284626,0.15207556874398165,0.3889776018337514,2.5711787272265854
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,3.937952705866594,1.850244340720616,1.7851082282417678,-0.15930848069071324,0.006017768714800198,0.8476660762578287
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,6.092425981978663,2.6441583687700767,2.0603413155643,0.04414227420050665,0.04724789668643314,5.438265662758938
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,2.9571515218312627,1.1629920928915416,2.506252591851849,-0.14422547710037925,0.5715059006816254,4.066960599410743
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,5.956252124946623,2.4634118028472383,2.115307384069929,0.011928252725606823,0.4949382228722241,5.331398858157214
DDB3__PD-006_del-lsrR_Batch_6h__1,-3.5168541586188566,-0.8384125664337858,1.1621707451432126,-0.06639216750300747,-0.4627852521903675,5.87079119313514
DDB3__PD-006_del-lsrR_Batch_6h__2,-2.56878392424819,-0.3921370089950642,1.1968202462267763,0.1321861642065496,-0.34805239877406713,5.796075757815541
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,7.565784237458262,3.509959523428764,2.225389038716326,0.195096998479146,0.541197597652185,1.8494182084637645
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,6.955481266545398,3.1750216143628105,2.258999059791103,-0.05925382775049037,0.35293793740237955,1.7286493480848737
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,4.9294687446929455,2.296277361554882,2.3154167606575484,0.040359184655510916,0.6510199568625783,3.653050453805872
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,4.928418368739884,2.142298879108649,2.3027523249713404,-0.090936286812223,0.5699709074788313,3.5678436157552325
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,5.6957919499813805,2.3051559160233435,2.23774695603718,-0.17356349916331748,0.4665347669739015,3.5369146666483244
DDB3__PD-009_del-luxS_Batch_6h__1,-3.634735480858958,-1.4837020027211525,1.1885211794344883,-0.1134395608791845,-0.447762533636598,0.7399868795390239
DDB3__PD-009_del-luxS_Batch_6h__2,-3.868895516392824,-0.6551323389298478,1.2113954942412004,0.11338661330859345,-1.1930927327406189,1.1124089536320474
DDB3__PD-009_del-luxS_Fed-batch_6h__1,5.105688979027173,2.2985222005322683,2.0678026053871217,0.06162860754689702,-0.16574839588555612,0.7008293285261584
DDB3__PD-009_del-luxS_Fed-batch_6h__2,7.008279831861231,2.8521215133076585,2.56872294452171,-0.12739715261644502,-0.12968834348715408,2.6152010863070325
DDB3__PD-009_del-luxS_Fed-batch_15h__1,8.94498855400878,3.5560031996797608,2.1422111168118114,0.12196932531325545,0.2614627403866976,1.8150114106563795
DDB3__PD-009_del-luxS_Fed-batch_15h__2,9.388535585718971,3.8799773242690136,2.1323003460565437,0.008805742992581855,0.17518809355807718,1.0309377509988489
DDB3__PD-006_del-rpoS_Batch_9h__1,-5.246941323261553,-1.6904184691422328,-1.2714299320695996,-0.013891466972149049,-0.24768875931652803,1.2954381507467252
DDB3__PD-006_del-rpoS_Batch_9h__2,-6.572962866144833,-2.173012946474219,-1.4909916888527182,-0.11071004431756926,-0.16213930670528676,1.096886102570708
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-4.264970136818393,-1.587508403542059,-0.8635949373896672,-0.07095500915733233,0.5416112141157452,1.0365586112197116
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-4.289023593404452,-1.604993800593732,-0.7727166195738775,-0.12743403985345747,-0.08820069179978951,1.3139050872801852
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-4.681037928803423,-1.4621075802246333,-0.6795442621417518,0.09406303525367754,0.4557505571103153,0.538306767729225
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-5.960946280989512,-1.2139026597897742,-1.22392311644262,-0.13832996305790246,-0.08956429837221869,0.7019556288030895
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-4.734220008322344,-1.4393180922355535,-1.1251889789187093,-0.2647660710241784,0.12262931819411273,1.0637583310405017
DDB3__PD-009_del-tnaA_Batch_6h__1,-6.113301062204208,-1.7223358441206615,1.3372274478805313,-0.2697435508504213,-0.5413588741998376,2.5988682619456416
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,6.372335807454175,2.4354303656934206,2.4790982643174395,-0.2247843157452527,-0.008755007062920761,1.116028803868157
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,5.71564526063533,2.8039132880283475,2.3883387724231167,0.0834704412147822,0.6998087578274692,1.8855249004639407
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,5.147979870796665,1.9923624576098309,2.594665395146309,-0.08922169780034395,0.4346608371657919,1.5747680310351029
