,A,PhoB
time_course__lb_72hr__2,0.9893943814,1.0164334954
time_course__lb_72hr__3,0.43184729120000004,0.9725263142
time_course__lb_144hr__1,0.430754917,0.4478465474
time_course__lb_144hr__2,0.4001735468,0.5218003253
time_course__lb_144hr__3,1.1990235929,0.6065965143000001
time_course__lb_192hr__1,0.4233033143,0.958854011
time_course__lb_192hr__2,-0.3025839804,0.9007848205000001
time_course__lb_192hr__3,0.7090829874,1.09033903
triclosan__wt__1,-1.6660909808,-0.1135407588
triclosan__wt__2,-1.7109903065,0.16596655230000001
triclosan__wt__3,3.3770812874000002,-0.052425793500000005
triclosan__evo_amx_tcs__1,-2.4585825686,-0.304628285
triclosan__evo_amx_tcs__2,1.7258912821,-0.4039051249
triclosan__evo_amx_tcs__3,-1.847908053,-0.21741661080000002
triclosan__evo_chl_tcs__1,-2.7469787629,-0.3705271771
triclosan__evo_chl_tcs__2,-1.7392638655,0.2427546984
triclosan__evo_chl_tcs__3,-1.2421013768,0.2927483899
triclosan__evo_tet_tcs__1,-0.7611010936,-0.5434474511
triclosan__evo_tet_tcs__2,-0.8953814,0.9167671075
truHMM__48C_15m__1,-10.5986184722,-1.4193823919000002
truHMM__48C_15m__2,-10.2556577606,-1.4419742604999999
truHMM__48C_15m__3,-13.1216098145,-1.8993141564
truHMM__48C_30m__1,-8.4498790258,-2.4032706732999998
truHMM__48C_30m__2,-8.895027091,-2.4070574323000002
truHMM__48C_60m__1,-10.4536071414,-3.733683736
truHMM__48C_60m__2,-10.4151566416,-3.74102668
truHMM__phos_0h__1,-0.1221710461,-0.0055166432
truHMM__phos_0h__2,0.1221710461,0.0055166432
truHMM__phos_2h__1,20.5184095515,-2.4683103264
truHMM__phos_2h__2,20.5430645636,-2.4385614792
truHMM__phos_4h__1,31.0027574941,-2.7904582237
truHMM__phos_4h__2,30.838247845,-2.807574589
truHMM__phos_4h__3,26.2308642741,-3.3747783184
control__wt_glc__1,0.3108895565,0.022011199000000002
control__wt_glc__2,-0.3108895565,-0.022011199000000002
fur__wt_dpd__1,3.7800799545,0.49364744400000005
fur__wt_dpd__2,4.5752478357,0.6525144970000001
fur__wt_fe__1,1.3896015333,-0.33624591
fur__wt_fe__2,1.090159638,-0.251041913
fur__delfur_dpd__1,3.5204122805,0.48604134
fur__delfur_dpd__2,3.3986414387,0.240288086
fur__delfur_fe2__1,1.4326421857,0.022271428000000003
fur__delfur_fe2__2,1.8459717329,0.086509865
acid__wt_ph5__1,1.2617584092,0.28386598700000004
acid__wt_ph5__2,1.5215087747,0.45290884800000003
acid__delgadx_ph5__1,1.4542393845000001,0.111884694
acid__delgadw_ph5__1,1.2943771608,0.517494837
acid__delgadw_ph5__2,1.6800581773,0.460631214
acid__delgade_ph5__1,1.5086074286,0.641170009
acid__delgade_ph5__2,1.2711763231,0.568871652
oxidative__wt_pq__1,2.4121870051,0.521026505
oxidative__wt_pq__2,2.270799998,0.8105942770000001
oxidative__deloxyr_pq__1,1.3604211830000001,0.8091225999999999
oxidative__deloxyr_pq__2,1.6082548682,0.7159930750000001
oxidative__delsoxr_pq__1,1.6849849663,0.40233147300000005
oxidative__delsoxr_pq__2,2.5632518102,0.5397652470000001
oxidative__delsoxs_pq__1,2.3209197514,0.6787950770000001
oxidative__delsoxs_pq__2,2.045386354,0.6795322500000001
nac_ntrc__wt_csn__1,1.9499234737000002,0.70581766
nac_ntrc__wt_csn__2,1.7106635351000001,0.722466445
nac_ntrc__wt_cytd__1,0.7705770235,0.25602124200000004
nac_ntrc__wt_cytd__2,0.5187877758,0.12034849700000001
nac_ntrc__wt_gln__1,1.2947536482,0.57113174
nac_ntrc__wt_gln__2,1.2114210176,0.6968090960000001
nac_ntrc__bw_delnac_csn__1,4.9082927149,0.9693647620000001
nac_ntrc__bw_delnac_csn__2,3.1505937755,0.539851195
nac_ntrc__bw_delnac_cytd__1,0.9037430879,0.42477888
nac_ntrc__bw_delnac_cytd__2,0.9757164126000001,0.132614102
nac_ntrc__bw_delnac_gln__1,0.6401477497,0.222514347
nac_ntrc__bw_delnac_gln__2,0.30872523620000003,0.155833298
nac_ntrc__bw_delnac_nh4__1,-0.36690420430000004,-0.16307021100000002
nac_ntrc__bw_delnac_nh4__2,0.0038304383000000003,-0.17171707500000002
misc__wt_no_te__1,1.4620156626,0.362815842
misc__wt_no_te__2,1.6406451818,0.20767909
misc__bw_delcbl__1,2.2288749724,-0.054349497000000004
misc__bw_delcbl__2,1.9813688079,0.078080284
misc__bw_delfabr__1,1.5119859707,-0.036756825
misc__bw_delfabr__2,1.4427937524,-0.27888402100000004
misc__bw_delfadr__1,1.4735377933,0.055554175000000004
misc__bw_delfadr__2,1.5595597872,0.08151739200000001
misc__nitr_031__1,2.4634794358,0.6076943020000001
omics__wt_glu__1,2.5874117879,0.077462982
omics__wt_glu__2,2.2936075603,0.282243562
omics__wt_gly__1,2.4022658511,0.058642946
omics__wt_gly__2,4.4842608721,0.097070845
omics__wt_thr__1,10.8875833393,0.30545267
omics__wt_thr__2,9.273328797,0.20350092
omics__bw_ac__1,-0.038917444700000005,0.032939517
omics__bw_ac__2,-0.10459127580000001,0.057512668
omics__bw_fum__1,0.4263595302,0.17821879100000002
omics__bw_fum__2,0.5003586293,0.259079693
omics__bw_glc__1,0.7242786606,0.071672731
omics__bw_glc__2,0.6627391903000001,-0.186028414
omics__bw_pyr__1,-0.1882205925,-0.167707658
omics__bw_pyr__2,-0.0702188753,0.25778189
ompr__wt_nacl__1,4.4342908769000005,-0.53037413
ompr__wt_nacl__2,3.9121664896,-0.42613677400000005
ompr__bw_delompr_nacl__1,4.4080213811,-0.6306148970000001
ompr__bw_delompr_nacl__2,5.0877673374,-0.381703169
minspan__wt_ade__1,-1.0440985538,-0.7445519540000001
minspan__wt_glc__1,0.5604761848,-0.7262216290000001
minspan__wt_glc__2,-0.4401076947,-0.6447048470000001
minspan__wt_glc__3,0.608096458,-0.391720618
minspan__wt_glc_anaero__1,-1.2368175405,-0.29310278
minspan__wt_glc_anaero__2,-1.4400997789,-0.508831304
minspan__wt_trp__1,-1.1532696351,-0.6536301440000001
minspan__bw_delcra_glc__1,-0.15784335,-0.891919152
minspan__bw_delcra_trp__1,0.1562726443,-0.630348373
minspan__bw_delmntr__1,0.8641279776,-0.6604540999999999
minspan__bw_delnac_ade__1,-1.191104333,-1.488642728
minspan__bw_delnac_glc__1,1.2041562474,-0.5626343140000001
cra_crp__wt_ac__1,2.1918727036,-0.192730494
cra_crp__wt_ac__2,3.3359235042,-0.160796145
cra_crp__wt_fru__1,2.9867279612,0.44613096300000005
cra_crp__wt_fru__2,1.8207896105999999,0.49113128400000006
cra_crp__delcra_ac__1,0.5645864823,-0.09888292800000001
cra_crp__delcra_ac__2,0.5519343404,-0.024220662
cra_crp__delcra_fru__1,1.6323673429,0.24507790100000001
cra_crp__delcra_fru__2,2.0606445034,0.388442286
cra_crp__delcra_glc__1,0.8657685724,0.016547114
cra_crp__delcra_glc__2,0.6799341288,0.11660711500000001
rpoB__wt_031__1,-0.4203818976,0.168568762
rpoB__wt_044__1,0.8525922285,0.23178289400000002
rpoB__wt_lb__1,0.8658875020000001,-0.28936932800000004
rpoB__wt_lb__2,0.6718580149000001,0.12926552600000002
rpoB__rpoBE546V_031__1,0.3659383885,0.30834904300000004
rpoB__rpoBE546V_044__1,0.1133437627,0.521447067
rpoB__rpoBE546V_lb__1,0.5115169955000001,0.24508400100000002
rpoB__rpoBE546V_lb__2,0.9469469742000001,0.125082669
rpoB__rpoBE546V_glc__1,0.8995795150000001,0.042226481
rpoB__rpoBE672K_glc__1,1.1229967022,-0.78429118
rpoB__rpoBE672K_glc__2,1.0509334191,-1.339148882
rpoB__rpoBE672K_lb__1,-0.1216180971,-0.181600437
rpoB__rpoBE672K_lb__2,0.6629812247,-0.35981423500000004
crp__wt_fru__1,-0.11601330650000001,-0.263270875
crp__wt_glyc__1,0.1863404435,-0.15422654600000002
crp__wt_glyc__2,-0.36988948920000003,-0.169850893
crp__delar1_glyc__1,1.2689593881,-0.16788697200000002
crp__delar1_glyc__2,0.7673577219000001,0.24507624700000002
crp__delar1ar2_glyc__1,2.7782721226,0.359928688
crp__delar1ar2_glyc__2,1.9135647899000001,0.22270624700000002
crp__delar1ar2_glyc__3,1.8759534624,0.432346595
crp__delar2_glyc__1,-0.3439738063,0.39724635
crp__delar2_glyc__2,-0.110866298,-0.023272774000000003
crp__delar2_glyc__3,0.3271812268,0.359729713
crp__delcrp_fru__1,2.5028178702,0.410423564
crp__delcrp_fru__2,3.3730764365,0.544330526
crp__delcrp_fru__3,2.7350969776,0.5963568960000001
crp__delcrp_glc__1,3.5520594859,0.7367287690000001
crp__delcrp_glc__2,2.868827994,0.49549939
crp__delcrp_glc__3,3.3656266694,0.399243171
crp__delcrp_glyc__1,2.6129164685,0.29728043600000004
crp__delcrp_glyc__2,2.8272544995,0.674683997
crp__delcrp_glyc__3,2.6681230510000002,0.43483354900000004
glu__glu_ale3__1,-0.0142239349,-0.468250518
glu__glu_ale4__1,0.3733630034,-0.7579673520000001
glu__glu_ale5__1,0.8754209164000001,-0.9364227310000001
glu__glu_ale6__1,1.8124596075000001,-0.9269405030000001
glu__glu_ale8__1,-0.749611044,-0.5230809390000001
glu__glu_ale9__1,0.4759247863,-0.773978979
glu__glu_ale10__1,0.3722941872,-0.8766990050000001
42c__wt_42c__1,0.4674738673,-0.319607861
42c__42c_ale1__1,-0.044480064400000005,-0.765567903
42c__42c_ale2__1,1.1902639656,-0.861525957
42c__42c_ale3__1,0.6240999859,-0.566273754
42c__42c_ale4__1,0.8946936001,-0.49631791100000006
42c__42c_ale5__1,0.4374319358,-0.403923515
42c__42c_ale6__1,1.6768896908,-1.107472242
42c__42c_ale8__1,1.1225102922,-0.603940836
42c__42c_ale9__1,0.6057776399,-0.8395549320000001
42c__42c_ale10__1,0.0274840561,-0.408495843
ssw__wt_ac__1,1.931434243,0.0036198310000000004
ssw__wt_glc__1,0.1401623886,-0.8717232260000001
ssw__wt_glyc__1,1.7974141636,-0.549927366
ssw__wt_xyl__1,-0.8233055394000001,-0.700325528
ssw__glc_ale1__1,-0.5697848062,0.184655106
ssw__glc_ale2__1,-0.5784955185,-0.311064222
ssw__glc_ale3__1,-0.7158706495,-0.84072017
ssw__glyc_ale1__1,-0.2899526821,-0.041023445000000006
ssw__glyc_ale2__1,-0.9472241376,-0.78732882
ssw__xyl_ale1__1,9.655692699,-0.332277957
ssw__xyl_ale2__1,2.5906453273,-0.058094546000000004
ssw__xyl_ale3__1,6.511885766,-0.366361769
ssw__glc_ac_ac2__1,0.7846129266,-0.8323421270000001
ssw__glc_ac_glc1__1,4.3257518342,-0.422929999
ssw__glc_glyc_glc__1,0.8483266603,-0.730790606
ssw__glc_glyc_glyc__1,3.3595859881,-0.7070318720000001
ssw__glc_xyl_glc__1,0.0436887651,-0.8567272770000001
ssw__glc_xyl_xyl__1,0.2265553928,-0.108935902
ica__wt_glc__1,0.44587316250000003,-0.574782203
ica__wt_glc__2,0.0451400137,-0.5825166860000001
ica__wt_glc__3,0.1311855776,-0.376099503
ica__wt_glc__4,-0.7265955555,0.029974626
ica__arg_sbt__1,4.509549831,-0.8234019220000001
ica__arg_sbt__2,-0.0041255888,-1.023818061
ica__cytd_rib__1,0.8881620389,0.14398128500000001
ica__cytd_rib__2,3.9616071815,0.077528398
ica__gth__1,2.6050911482,0.292388421
ica__gth__2,3.6334843011,-0.16890463900000002
ica__leu_glcr__1,-0.7738103588,-0.979366226
ica__leu_glcr__2,-0.6978833056,-0.9641239540000001
ica__met_glc__1,0.2610042178,-0.686042355
ica__met_glc__2,0.2707295952,-0.521393353
ica__no3_anaero__1,-1.0357327557,-0.253165845
ica__no3_anaero__2,-0.8201070195,-0.265487644
ica__phe_acgam__1,-0.275903932,-0.581414261
ica__phe_acgam__2,0.1260746595,-0.709856618
ica__thm_gal__1,0.655338384,0.15060900700000002
ica__thm_gal__2,2.2132521224,0.15400286300000002
ica__tyr_glcn__1,0.0081391119,-0.22566581
ica__tyr_glcn__2,0.1238537866,-0.285074159
ica__ura_pyr__1,-0.4801386781,-0.37402136500000005
ica__ura_pyr__2,-1.6247975276000002,0.010548783
ica__wt_glc__5,-0.47725737770000004,-0.0042977350000000004
ica__wt_glc__6,-0.3986177254,0.090215823
ica__bw_delpurR_cytd__1,0.34300948410000004,-0.47556159400000003
ica__bw_delpurR_cytd__2,-0.8465156672,0.015189020000000001
ica__ade_glc__1,-0.5204767771000001,-0.17188119999999998
ica__ade_glc__2,0.8838955693,-0.6706418980000001
ytf__wt_glc__1,0.2088447782,-0.271243088
ytf__wt_glc__2,-0.5170521647,-0.35239612000000003
ytf__delyafC__1,-1.2249377768,-0.011879716
ytf__delyafC__2,-1.4384069055,0.099256307
ytf__delyeiE__1,-1.4509415277,0.16541222700000002
ytf__delyeiE__2,-0.7217864204000001,0.28648924200000003
ytf__delyiaJ__1,-1.3783026076,0.015397967
ytf__delyiaJ__2,-1.2995998928999999,0.28191144300000004
ytf__delyieP__1,-1.1196035791,-0.070248027
ytf__delyieP__2,-1.2168775795,0.027310279000000003
ytf__wt_ph5__1,0.4082037686,0.24964659300000003
ytf__wt_ph5__2,0.4394979378,0.29505669100000004
ytf__wt_ph8__1,-0.5859188396,-0.035690933
ytf__wt_ph8__2,0.2532487699,-0.192731646
ytf__delybaO__1,-1.0463555335999999,-0.081854411
ytf__delybaO__2,-1.2876224674,-0.11205100500000001
ytf__delybaQ__1,0.07082064660000001,-0.041238296
ytf__delybaQ__2,0.323239333,0.10387604800000001
ytf__delybiH__1,-0.4989378827,-0.19308734800000002
ytf__delybiH__2,-1.1264264621,-0.06924846700000001
ytf__delydcI_ph5__1,0.1252742689,0.133480124
ytf__delydcI_ph5__2,0.4661495849,-0.08009709999999999
ytf__delydcI_ph8__1,-0.5696190278000001,-0.025374661000000003
ytf__delydcI_ph8__2,-0.7022915918,-0.06183766
ytf__delyddM__1,-0.062137192800000005,0.832749264
ytf__delyddM__2,-0.2224903514,0.69799743
ytf__delyheO__1,-1.1197593557,-0.157957028
ytf__delyheO__2,-1.2058694589,-0.140968008
fps__bw_glc__1,-0.0149238452,-0.17204290800000002
fps__bw_glc__2,-0.0167011033,-0.107360732
fps__fps_thrA_ale1__1,-0.5179640639,0.02860488
fps__fps_thrA_ale1__2,-0.2016219935,0.018152858
fps__fps_thrA_ale2__1,-0.2206443984,-0.24455269400000001
fps__fps_thrA_ale2__2,-0.5879018932,-0.49851678200000005
fps__fps_serB_ale1__1,0.0594204121,0.043279577
fps__fps_serB_ale1__2,-0.5397357591,0.025957566
fps__fps_serB_ale4__1,0.6440813373000001,-0.032508698
fps__fps_serB_ale4__2,1.5001891167,0.12100314200000001
fps__fps_ptsI_ale1__1,0.49337415160000003,-0.139046015
fps__fps_ptsI_ale1__2,-0.3045239299,-0.305667001
fps__fps_ptsI_ale3__1,-0.3628174769,0.14037032700000002
fps__fps_ptsI_ale3__2,-0.21194909380000002,0.245534783
pal__lyx_ale2_f6__1,1.3554557881,0.043441123000000005
pal__lyx_ale2__1,0.5183649208000001,0.472503616
pal__lyx_ale2__2,0.0397306991,0.08867501900000001
pal__lyx_ale4__1,0.1915282178,0.109710337
pal__lyx_ale4__2,0.744137461,-0.239424556
pal__5drib_ale10_f18__1,0.8560407383,0.06283324
pal__5drib_ale10_f18__2,1.1233342655,0.138386837
pal__5drib_ale10__1,-0.7525248680000001,0.020572894
pal__arab_ale14_f9__1,1.8401226358,0.48348564
pal__arab_ale14_f9__2,0.9844639461,0.455371006
pal__arab_ale14__1,-0.7985981364,-0.34979303700000003
pal__arab_ale14__2,-0.19383723490000002,-0.504625756
pal__arab_ale16__1,-0.050806101400000005,-0.018694104
pal__arab_ale16__2,0.5282491287000001,0.029334239
pal__tartr_ale26_f10__1,1.1290198733,0.201444863
pal__tartr_ale26_f10__2,1.162980061,-0.119015744
pal__tartr_ale26__1,0.875216336,-0.07944807300000001
pal__tartr_ale26__2,1.3384417097,0.23910170800000002
pal__tartr_ale28_f10__1,1.4860392963,0.454210088
pal__tartr_ale28_f10__2,1.2850136878,0.11191192900000001
pal__tartr_ale28__1,0.9155478112000001,-0.115175147
pal__tartr_ale28__2,0.5624218009,-0.088690269
efeU__delmenFentC_citr__1,1.6676699942000002,-0.47824613800000004
efeU__delmenFentC_citr__2,-0.07883925160000001,-0.500116224
efeU__delmenFentC__1,1.0303961713,0.182629902
efeU__delmenFentC__2,1.0632712094,0.003286967
efeU__menFentC_ale39__1,0.1825902485,-0.43491446500000003
efeU__menFentC_ale39__2,-0.1287176952,-0.5325290690000001
efeU__menFentC_ale29__1,-0.21063861900000003,-0.727519585
efeU__menFentC_ale29__2,0.9764161674,-0.9322149890000001
efeU__menFentC_ale30__1,3.3555934541,-0.48144585300000003
efeU__menFentC_ale30__2,1.0771384233,-0.520671749
efeU__menFentCubiC_ale36__1,0.058473254,0.048799438
efeU__menFentCubiC_ale36__2,0.8350420676,0.098386387
efeU__menFentCubiC_ale37__1,-0.2936790272,0.33845778
efeU__menFentCubiC_ale37__2,-0.0396965935,0.122291117
efeU__menFentCubiC_ale38__1,0.4748030858,0.39818642800000004
efeU__menFentCubiC_ale38__2,1.2504156622,0.336071344
misc2__salc_glc__1,-0.9902222682,0.34943897300000004
misc2__salc_glc__2,-1.0609104995,0.275376824
misc2__dbcn_glc__1,0.7425810263,0.519099632
misc2__dbcn_glc__2,0.5875759675000001,0.880151659
misc2__tyr_glc__1,-0.3484438074,0.109761094
misc2__tyr_glc__2,0.761920295,0.016665733000000002
misc2__arg_cytd__1,-0.17230313600000002,-0.176074747
misc2__arg_cytd__2,0.3842050832,-0.181912871
misc2__delyheO_pyr__1,-0.1799532166,-0.291753647
misc2__delyheO_pyr__2,-0.27922866,0.006634076
nquinone__delubiC__1,-0.6651605595,-0.392335507
nquinone__delubiC__2,-1.1592272718,-0.308233026
nquinone__ubiC_ale1__1,0.9870692647,0.028796869000000003
nquinone__ubiC_ale1__2,0.37194339460000003,-0.08912338900000001
nquinone__ubiC_ale2__1,0.1959127306,0.04526947
nquinone__ubiC_ale2__2,-0.1229931085,0.22040651800000002
nquinone__ubiC_ale3__1,0.6003040542,-0.603801476
nquinone__ubiC_ale3__2,-0.0189614476,-0.576512103
nquinone__ubiC_ale4__1,-0.30967841900000004,0.103478235
nquinone__ubiC_ale4__2,1.1577885988,0.13606362700000002
nquinone__delpdhR__1,0.316002278,-0.40422165
nquinone__delpdhR__2,0.2897612721,-0.28269487800000004
quinone__glu_ale4__1,0.8604163878000001,-0.371839246
quinone__glu_ale4__2,0.4269629742,-0.56244078
quinone__delmenF__1,0.1504413281,-0.036527034
quinone__delmenF__2,0.7367319403,-0.18578469900000003
quinone__menF_ale5__1,-0.16037624220000002,-0.32763857100000005
quinone__menF_ale5__2,-0.5943004756,-0.430356558
quinone__menF_ale6__1,1.6338416598,-0.39768848700000003
quinone__menF_ale6__2,-0.9281962897,-0.563251536
quinone__menF_ale7__1,2.492563175,-0.502306726
quinone__menF_ale7__2,3.4541278962,-0.7694393570000001
quinone__menF_ale8__1,0.9857433376,-0.555202547
quinone__menF_ale8__2,0.4692446723,-0.310565029
quinone__delmenFubiC__1,0.3268222025,-0.003452876
quinone__delmenFubiC__2,0.2273253161,-0.047965381
quinone__menFubiC_ale1__1,1.3001424864,-0.846592521
quinone__menFubiC_ale1__2,0.14103844170000002,-1.801505932
quinone__menFubiC_ale2__1,-0.0222390736,-0.855555672
quinone__menFubiC_ale2__2,-0.37317793920000003,-0.6994678990000001
quinone__menFubiC_ale3__1,-0.8492914895,-0.501425552
quinone__menFubiC_ale3__2,1.129690508,-0.35596924500000005
quinone__menFubiC_ale4__1,-0.4450532486,-0.28903898
quinone__menFubiC_ale4__2,-0.1980185085,-0.13627234800000002
oxyR__wt_glc__1,-0.2003511905,-0.176851312
oxyR__wt_glc__2,-0.02827153,0.021432045
oxyR__wt_h2o2__1,0.5446236095,-0.18694153700000002
oxyR__wt_h2o2__2,0.49596703870000003,0.328660359
oxyR__glu_ale4__1,-0.8613506297,-0.18336428100000002
oxyR__glu_ale4__2,-0.18811442550000002,-0.14511177
oxyR__glu_ale4_h2o2__1,-0.2356546364,-0.144536292
oxyR__glu_ale4_h2o2__2,-0.33455160170000003,-0.285147761
oxyR__oxyR_ale17__1,-0.8311067579,-0.369960181
oxyR__oxyR_ale17__2,-0.8346912925000001,-0.352628098
oxyR__oxyR_ale17_h2o2__1,-0.5532063684,-0.17779888
oxyR__oxyR_ale17_h2o2__2,-0.438813161,-0.365669108
oxyR__oxyR_ale18__1,-0.2323727335,-0.339798619
oxyR__oxyR_ale18__2,0.209868295,-0.29588757800000004
oxyR__oxyR_ale18_h2o2__1,-0.9470790073,-0.476334723
oxyR__oxyR_ale18_h2o2__2,-0.7202005614,-0.26792097200000003
oxyR__oxyR_ale19__1,-0.6002209944,-0.522771384
oxyR__oxyR_ale19__2,-0.5710302662,-0.300035379
oxyR__oxyR_ale19_h2o2__1,-0.3034091268,-0.512692999
oxyR__oxyR_ale19_h2o2__2,-0.4315748769,-0.587527554
oxyR__oxyR_ale20__1,-0.6288959270000001,-0.691140975
oxyR__oxyR_ale20__2,-0.27296324920000004,-0.707579199
oxyR__oxyR_ale20_h2o2__1,-0.8052327861,-0.477876697
oxyR__oxyR_ale20_h2o2__2,-0.6784549528,-0.6720691990000001
svns_pgi__BmePgi24_15__1,-0.3556679108,-0.042363131000000005
svns_pgi__BmePgi24_15__2,-0.0959067791,0.016273012
svns_pgi__BmePgi24_26__1,-0.4354178309,-0.115597237
svns_pgi__BmePgi24_26__2,-0.8070163799000001,-0.291599763
svns_pgi__BmePgi24_41__1,0.0576176839,0.49680598400000003
svns_pgi__BmePgi24_41__2,-0.24107344730000002,-0.2781241
svns_pgi__BmePgi24_52__1,-0.22684292490000002,-0.0007872020000000001
svns_pgi__BmePgi24_52__2,0.1067215435,-0.12821762
svns_pgi__PaePgi2_34__1,0.336380665,-0.007975924
svns_pgi__PaePgi2_34__2,0.0028924703,0.232497519
svns_pgi__PaePgi2_63__1,0.760378604,0.006304603000000001
svns_pgi__PaePgi2_63__2,0.061410737300000004,0.20721434400000002
svns_pgi__PaePgi24_54__1,-0.5841523059,0.134685881
svns_pgi__PaePgi24_54__2,-0.7286616234000001,0.19021089
svns_pgi__PaePgi24_90__1,-0.8950943932000001,-0.03509633
svns_pgi__PaePgi24_90__2,-1.2028621239,0.07671436100000001
abx_media__m9_ctrl__1,1.2430919138,-0.733029562
abx_media__m9_ctrl__2,0.9666383774,-0.731863263
abx_media__rpmi_ctrl__1,1.0914754726,-1.393117217
abx_media__rpmi_ctrl__2,0.3963753017,-1.191518443
abx_media__camhb_ctrl__1,2.2751798216,-1.5391526309999999
abx_media__camhb_ctrl__2,1.7110799516,-1.7218032920000002
abx_media__m9_mero__1,1.5306914458,-1.396342553
abx_media__m9_mero__2,1.1456246956,-0.972549171
abx_media__rpmi_mero__1,1.7665589050000001,-2.702263502
abx_media__rpmi_mero__2,0.894061455,-1.635248945
abx_media__camhb_mero__1,3.4460979739,-1.288249482
abx_media__camhb_mero__2,3.0774514279,-1.222944186
abx_media__m9_trisulf__1,1.0294132528,-0.7623481950000001
abx_media__m9_trisulf__2,0.7390170261,-1.047387079
abx_media__rpmi_trisulf__1,1.0379069862,-0.7458398860000001
abx_media__rpmi_trisulf__2,0.9512522431,-0.8242730920000001
abx_media__camhb_trisulf__1,0.9021563913,-1.089808046
abx_media__camhb_trisulf__2,1.0275316188,-1.131434204
abx_media__m9_cef__1,1.0793427509,-0.513700546
abx_media__m9_cef__2,1.2700816821,-0.8861337300000001
abx_media__rpmi_cef__1,1.1000722956,-1.147935995
abx_media__rpmi_cef__2,0.855131343,-1.152183849
abx_media__camhb_cef__1,1.5794062866,-1.241381753
abx_media__camhb_cef__2,1.3620457648,-1.372294917
abx_media__m9_cipro__1,1.5394318867,-0.803207101
abx_media__m9_cipro__2,1.8757479398,-0.800243087
abx_media__rpmi_cipro__1,0.9625900038,-1.344330257
abx_media__rpmi_cipro__2,0.6788293647,-1.405002932
abx_media__camhb_cipro__1,0.7755151705000001,-1.529727622
abx_media__camhb_cipro__2,0.948234659,-1.5739952110000002
hot_tale__42c_ale3_30c__1,-0.37305527780000003,-0.49107682300000005
hot_tale__42c_ale3_30c__2,1.7906387881999999,-0.7616159760000001
hot_tale__42c_ale3_37c__1,-0.9297712721,-0.5655668420000001
hot_tale__42c_ale3_37c__2,-0.5442013095,-0.48525947300000005
hot_tale__42c_ale3_44c__1,0.2218194983,0.802194556
hot_tale__42c_ale3_44c__2,0.5447572934,0.7645560180000001
hot_tale__hot_ale3_mid_30c__1,0.6459774219000001,-0.17687286100000002
hot_tale__hot_ale3_mid_30c__2,1.2581233691,-0.185543584
hot_tale__hot_ale3_mid_37c__1,-0.1962739082,-0.284482991
hot_tale__hot_ale3_mid_37c__2,-1.1692188863,-0.21586802800000002
hot_tale__hot_ale3_mid_44c__1,-0.9576894291,0.42201313300000004
hot_tale__hot_ale3_mid_44c__2,-0.0714305256,0.7697668480000001
hot_tale__hot_ale3_30c__1,1.5325296243,0.00361059
hot_tale__hot_ale3_30c__2,-0.8901792765000001,0.09696193900000001
hot_tale__hot_ale3_37c__1,-0.4892411008,-0.33702807
hot_tale__hot_ale3_37c__2,-0.6940087346,-0.227533179
hot_tale__hot_ale3_44c__1,-0.44066123690000003,0.41880494100000004
hot_tale__hot_ale3_44c__2,0.1659679429,0.6641326780000001
hot_tale__hot_ale4_30c__1,0.36649544970000003,-0.561974435
hot_tale__hot_ale4_30c__2,-0.12426358100000001,-0.729931018
hot_tale__hot_ale4_37c__1,-0.5348663858,-0.49472814400000004
hot_tale__hot_ale4_37c__2,-0.9273685873,-0.41303990700000004
hot_tale__hot_ale4_44c__1,0.14616067970000002,0.41801235400000003
hot_tale__hot_ale4_44c__2,-0.4781432236,0.6582111540000001
hot_tale__hot_ale8_30c__1,2.5371095883,-0.793186147
hot_tale__hot_ale8_30c__2,0.3451100347,-0.44238040500000003
hot_tale__hot_ale8_37c__1,-0.3951383907,-0.217144532
hot_tale__hot_ale8_37c__2,0.19953794090000002,-0.40948615800000004
hot_tale__hot_ale8_44c__1,0.9192325214,0.6870186960000001
hot_tale__hot_ale8_44c__2,1.9246990813,0.43483093
hot_tale__hot_ale9_mid_30c__1,-0.7234618887,-0.19582105600000002
hot_tale__hot_ale9_mid_30c__2,-0.22612622470000002,-0.061346635000000004
hot_tale__hot_ale9_30c__1,-0.8253150506,-0.125504995
hot_tale__hot_ale9_30c__2,-0.9614923154,-0.317373265
hot_tale__hot_ale9_mid_37c__1,-1.1771603341,-0.21924464000000002
hot_tale__hot_ale9_mid_37c__2,-0.7871080439,-0.041310940000000004
hot_tale__hot_ale9_37c__1,-1.1579097968,-0.28692689400000004
hot_tale__hot_ale9_37c__2,-1.3076047715999999,-0.135072585
hot_tale__hot_ale9_mid_44c__1,-0.15896296040000002,0.651997413
hot_tale__hot_ale9_mid_44c__2,-0.258806068,1.107085531
hot_tale__hot_ale9_44c__1,-0.8392313063,0.659834236
hot_tale__hot_ale9_44c__2,-0.378968533,0.73797953
hot_tale__hot_ale10_30c__1,-0.2969983416,-0.043009386000000004
hot_tale__hot_ale10_30c__2,-0.38295148960000003,0.068560808
hot_tale__hot_ale10_37c__1,-0.6806275957,-0.11517896300000001
hot_tale__hot_ale10_37c__2,-0.6329406237,-0.017206451
hot_tale__hot_ale10_44c__1,2.3673072824,0.7061954690000001
hot_tale__hot_ale10_44c__2,3.5458029026,0.9538342340000001
hot_tale__hot_ale16_30c__1,-1.0318508629,-0.39070078
hot_tale__hot_ale16_30c__2,-0.4776506552,-0.20452825900000002
