sample,USA300HOU_RS08520
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,7.465460094656517
USA300_TCH1516_U01-Set003_CAMHB_Control_3,7.5816021180602196
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,7.447813561769923
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,7.568325213012023
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,7.489497840592862
USA300_LAC_ICA-Set001_R10LB_Control_1,7.066466362251284
USA300_LAC_ICA-Set001_R10LB_Control_2,7.0419571091616335
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,6.942435135704242
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,6.849669496107607
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,7.8111282847602865
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,7.630443959216603
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,7.095266078397057
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.5347403410690035
USA300_TCH1516_BK-Set001_THB_Control_1,6.628758244646224
USA300_TCH1516_BK-Set001_THB_Control_2,7.628319554610639
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,7.5496877654891295
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,7.565762603543737
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,7.913772963321557
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,7.653717345122876
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,7.153990506625452
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,7.424584065405996
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,8.283445068951274
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,8.246937070835504
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,7.873589053626692
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,7.547940388795363
USA300_LAC_ICA-Set002_CAMHB_Control_1,8.274086652448105
USA300_LAC_ICA-Set002_CAMHB_Control_2,8.19517028550072
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,8.16695372655993
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,8.190190996076474
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,8.195511423255763
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,8.182769170595797
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,7.988880611913202
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,8.10683131036324
USA300_SNFM1_ICA-Set002_R10LB_Control_1,8.028651420489727
USA300_SNFM1_ICA-Set002_R10LB_Control_2,8.03196870004061
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,8.1523699976851
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,8.162725926556536
USA300_SNFR19_ICA-Set002_R10LB_Control_1,8.149888252524327
USA300_SNFR19_ICA-Set002_R10LB_Control_2,8.13418490449543
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,8.088470290580634
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,8.243471336171877
USA300_TCH1516_ICA-Set002_R10LB_Control_1,7.609993713936018
USA300_TCH1516_ICA-Set002_R10LB_Control_2,8.012888693146282
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,7.7024971766928765
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,8.015485330451448
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,7.723455794700133
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,7.924370239670441
USA300_TCH1516_ICA-Set003_250nMParaquat_1,7.998857629664438
USA300_TCH1516_ICA-Set003_250nMParaquat_2,7.892608818870523
USA300_TCH1516_ICA-Set003_2gLGalactose_1,7.90494376949124
USA300_TCH1516_ICA-Set003_2gLGalactose_2,7.945000956848745
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,8.074131556898184
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,7.609721928924634
USA300_TCH1516_ICA-Set003_Control_1,8.681754503270527
USA300_TCH1516_ICA-Set003_Control_2,8.466455056055947
USA300_TCH1516_ICA-Set003_StationaryPhase_1,7.978475165399604
USA300_TCH1516_ICA-Set003_StationaryPhase_2,7.615164873598165
