,b3777_2
omics__bw_fum__1,4.2648768488
omics__bw_fum__2,4.7744162686
omics__bw_glc__1,4.316221524
omics__bw_glc__2,4.4565399206
omics__bw_pyr__1,3.6913834629
omics__bw_pyr__2,3.7002352237
ompr__wt_nacl__1,0.0
ompr__wt_nacl__2,2.4917231821
ompr__bw_delompr_nacl__1,1.0912708803
ompr__bw_delompr_nacl__2,2.4022098610000002
minspan__wt_ade__1,5.2309930319
minspan__wt_glc__1,4.1908497836
minspan__wt_glc__2,4.7406565429
minspan__wt_glc__3,4.3863809843
minspan__wt_glc__4,5.1494960955
minspan__wt_glc_anaero__1,5.3913004235
minspan__wt_glc_anaero__2,5.1678004268
minspan__wt_trp__1,5.6961688081
minspan__bw_delcra_glc__1,5.5133072917
minspan__bw_delcra_glc__2,5.2231806566
minspan__bw_delcra_trp__1,5.890557463
minspan__bw_delmntr__1,4.8890580423
minspan__bw_delnac_ade__1,5.3865917133
minspan__bw_delnac_glc__1,5.506088707
cra_crp__wt_ac__1,1.7475350129
cra_crp__wt_ac__2,2.5684241908
cra_crp__wt_fru__1,0.8038344241000001
cra_crp__wt_fru__2,1.9539722097
cra_crp__delcra_ac__1,3.1684561759
cra_crp__delcra_ac__2,2.6399223191
cra_crp__delcra_fru__1,3.3019104144
cra_crp__delcra_fru__2,2.1420374266
cra_crp__delcra_glc__1,1.3714507041
cra_crp__delcra_glc__2,2.4152207989
rpoB__wt_031__1,3.1355079331
rpoB__wt_044__1,3.8600515479
rpoB__wt_lb__1,0.0
rpoB__wt_lb__2,1.5067568918
rpoB__rpoBE546V_031__1,3.2115405508
rpoB__rpoBE546V_044__1,3.7184424264000002
rpoB__rpoBE546V_lb__1,0.0
rpoB__rpoBE546V_lb__2,2.6509305393
rpoB__rpoBE546V_glc__1,4.4161878606
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,1.544394795
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.0
crp__wt_fru__1,3.2276940924
crp__wt_glyc__1,3.2474560976
crp__wt_glyc__2,2.9592033308000003
crp__delar1_glyc__1,2.6206826003
crp__delar1_glyc__2,2.2881003019
crp__delar1ar2_glyc__1,0.0
crp__delar1ar2_glyc__2,1.8575284075
crp__delar1ar2_glyc__3,0.0
crp__delar2_glyc__1,1.8911675941000001
crp__delar2_glyc__2,0.0
crp__delar2_glyc__3,0.0
crp__delcrp_fru__1,0.0
crp__delcrp_fru__2,1.3854741273
crp__delcrp_fru__3,1.2563328625999999
crp__delcrp_glc__1,1.8100103813000001
crp__delcrp_glc__2,1.6549899237
crp__delcrp_glc__3,1.3274948828
crp__delcrp_glyc__1,2.066513333
crp__delcrp_glyc__2,2.0372081555
crp__delcrp_glyc__3,0.0
glu__glu_ale3__1,4.7360569863
glu__glu_ale4__1,3.586680714
glu__glu_ale5__1,2.7602551052
glu__glu_ale6__1,2.1038364185
glu__glu_ale8__1,4.8975082029
glu__glu_ale9__1,4.1586438385
glu__glu_ale10__1,4.5164013578
42c__wt_42c__1,0.0
42c__42c_ale1__1,3.3012459584
42c__42c_ale2__1,3.2809964554
42c__42c_ale3__1,3.8659432278
42c__42c_ale4__1,4.0136881588
42c__42c_ale5__1,4.5541295219
42c__42c_ale6__1,4.7372149626999995
42c__42c_ale8__1,4.8176174026
42c__42c_ale9__1,2.6881197376
42c__42c_ale10__1,4.4634110983
ssw__wt_ac__1,4.8256314546
ssw__wt_glc__1,5.371399919
ssw__wt_glyc__1,3.9253239749
ssw__wt_xyl__1,4.9681967668
ssw__glc_ale1__1,4.7554071936
ssw__glc_ale2__1,3.8298015467
ssw__glc_ale3__1,4.8761304025
ssw__glyc_ale1__1,3.0288442308
ssw__glyc_ale2__1,3.3022406128
ssw__xyl_ale1__1,5.927237019
ssw__xyl_ale2__1,5.770240172
ssw__xyl_ale3__1,4.2061590699
ssw__glc_ac_ac2__1,5.8214816935
ssw__glc_ac_glc1__1,5.2568962475
ssw__glc_ac_glc2__1,5.9286134679
ssw__glc_glyc_glc__1,5.8461339373
ssw__glc_glyc_glyc__1,4.8350941092
ssw__glc_xyl_glc__1,4.1481883602
ssw__glc_xyl_xyl__1,4.0618946341
pgi__glu4_delpgi__1,2.5009973738999998
pgi__pgi_ale1__1,4.3796666508
pgi__pgi_ale2__1,3.8854240963
pgi__pgi_ale3__1,4.2737605996
pgi__pgi_ale5__1,3.837388616
pgi__pgi_ale6__1,4.0601819302
pgi__pgi_ale7__1,4.0182412438
pgi__pgi_ale8__1,3.3854375388
ica__wt_glc__1,2.9418287845
ica__wt_glc__2,4.2057790181
ica__wt_glc__3,4.5917743821
ica__wt_glc__4,4.4599727832
ica__arg_sbt__1,3.0192510074
ica__arg_sbt__2,2.1922836683
ica__cytd_rib__1,4.075937846
ica__cytd_rib__2,3.9216865137
ica__gth__1,4.7664283137
ica__gth__2,4.892204973
ica__leu_glcr__1,3.8051352556999998
ica__leu_glcr__2,3.3163307416
ica__met_glc__1,3.3441609184
ica__met_glc__2,3.3919238338
ica__no3_anaero__1,5.11571483
ica__no3_anaero__2,4.9393221445
ica__phe_acgam__1,3.4865248043
ica__phe_acgam__2,2.6381927096
ica__thm_gal__1,2.4445901834
ica__thm_gal__2,2.6663042634
ica__tyr_glcn__1,4.2333002794
ica__tyr_glcn__2,3.5674124897
ica__ura_pyr__1,4.185269053
ica__ura_pyr__2,4.0548267006
ica__wt_glc__5,3.0043219615
ica__wt_glc__6,3.9022159864
ica__bw_delpurR_cytd__1,3.0315288676
ica__bw_delpurR_cytd__2,3.3778007666
ica__ade_glc__1,3.6042158354
ica__ade_glc__2,4.301637134
ytf__wt_glc__1,5.3525416917
ytf__wt_glc__2,5.1289621185
ytf__delyafC__1,4.9595414501
ytf__delyafC__2,5.1930320261
ytf__delyeiE__1,4.1216947799
ytf__delyeiE__2,3.5521893964
ytf__delyiaJ__1,5.2232892884
ytf__delyiaJ__2,5.5254922821
ytf__delyieP__1,5.4136611985
ytf__delyieP__2,5.5346813204
ytf__wt_ph5__1,4.6622571211
ytf__wt_ph5__2,4.5270915854
ytf__wt_ph8__1,4.6261782235
ytf__wt_ph8__2,4.4274795334
ytf__delybaO__1,5.1889003354
ytf__delybaO__2,4.9186958366999995
ytf__delybaQ__1,4.0913803799
ytf__delybaQ__2,4.1996541379
ytf__delybiH__1,5.177535014
ytf__delybiH__2,6.0652874102
ytf__delydcI_ph5__1,3.8817648904
ytf__delydcI_ph5__2,4.8953123501
ytf__delydcI_ph8__1,4.55283169
ytf__delydcI_ph8__2,4.6873476956
ytf__delyddM__1,4.726163124
ytf__delyddM__2,4.9512139873
ytf__delyheO__1,4.6385928795
ytf__delyheO__2,4.8448236058
fps__bw_glc__1,4.8684122014
fps__bw_glc__2,4.4166178591
fps__fps_thrA_ale1__1,4.1625539113
fps__fps_thrA_ale1__2,4.5440277626
fps__fps_thrA_ale2__1,4.5853747514
fps__fps_thrA_ale2__2,4.4698049551
fps__fps_serB_ale1__1,4.0474484397
fps__fps_serB_ale1__2,4.7974627001
fps__fps_serB_ale4__1,5.4279865914
fps__fps_serB_ale4__2,5.9367215565
fps__fps_ptsI_ale1__1,4.4973617617
fps__fps_ptsI_ale1__2,4.5281963265
fps__fps_ptsI_ale3__1,4.5766012564
fps__fps_ptsI_ale3__2,4.2230132236
pal__lyx_ale2_f6__1,4.6015329888
pal__lyx_ale2__1,4.3560387428
pal__lyx_ale2__2,3.9378873542
pal__lyx_ale4__1,4.3560387428
pal__lyx_ale4__2,3.9378873542
pal__5drib_ale10_f18__1,4.7146360065
pal__5drib_ale10_f18__2,4.0181064631
pal__5drib_ale10__1,4.1617120682
pal__arab_ale14_f9__1,4.3665923979
pal__arab_ale14_f9__2,4.3981383661
pal__arab_ale14__1,6.0028648624
pal__arab_ale14__2,3.9058538458000003
pal__arab_ale16__1,4.9188122686
pal__arab_ale16__2,4.1555092453
pal__tartr_ale26_f10__1,4.5780824966
pal__tartr_ale26_f10__2,4.718275758
pal__tartr_ale26__1,5.0244553768
pal__tartr_ale26__2,4.7405239007
pal__tartr_ale28_f10__1,4.2455377369
pal__tartr_ale28_f10__2,4.8763993146
pal__tartr_ale28__1,4.4901668607000005
pal__tartr_ale28__2,5.183305185
efeU__delmenFentC_citr__1,3.7941235197000003
efeU__delmenFentC_citr__2,4.4307376536
efeU__delmenFentC__1,4.6774467794
efeU__delmenFentC__2,4.672498457
efeU__menFentC_ale39__1,4.8044910131
efeU__menFentC_ale39__2,4.2604443877
efeU__menFentC_ale29__1,3.933990084
efeU__menFentC_ale29__2,4.4248324024
efeU__menFentC_ale30__1,3.0764286138
efeU__menFentC_ale30__2,2.2116576414
efeU__menFentCubiC_ale36__1,2.6470538468
efeU__menFentCubiC_ale36__2,3.8748398291
efeU__menFentCubiC_ale37__1,4.4357451044000005
efeU__menFentCubiC_ale37__2,4.1756025609
efeU__menFentCubiC_ale38__1,4.3055596613
efeU__menFentCubiC_ale38__2,4.4094327886
