,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
20,Carbon__M9Na_ethanol_Mid,16.16052494585675,1.6309457719030465,2.0,40.0,15.00727213079658,41.0,17.313777760916924
21,Carbon__M9Na_fructose_Mid,4.5472856517323885,7.3468104681051445,2.0,42.0,9.74226515382185,43.0,-0.6476938503570726
22,Carbon__M9Na_fumarate_Mid,54.59952020723722,2.599809206516785,2.0,44.0,56.437862926956456,45.0,52.76117748751798
23,Carbon__M9Na_glucoseGrowth_Late,-2.396905790081499,0.2994700473149989,2.0,46.0,-2.185148488862807,47.0,-2.608663091300191
24,Carbon__M9Na_glucoseGrowth_Mid,3.3306690738754696e-16,1.510660789111154,2.0,48.0,-1.068198488053118,49.0,1.0681984880531186
25,Carbon__M9Na_glucoseGrowth_Stat,4.030464398740984,0.2472544466410208,2.0,50.0,3.85562910284259,51.0,4.205299694639376
26,Carbon__M9Na_ribose_Mid,31.610149967467947,19.312273885210224,2.0,52.0,17.95431014310393,53.0,45.26598979183197
27,Carbon__M9Na_succinate_Mid,-4.187533741966704,2.2788160602842105,2.0,54.0,-2.576167452662927,55.0,-5.798900031270482
28,Carbon__M9Na_sucrose_Mid,46.81207696867558,0.7712333244238416,2.0,56.0,47.35742128225272,57.0,46.26673265509844
29,TF__LBv2_HapROver_Late,-21.99895015504048,3.2330414513169483,2.0,58.0,-24.28505568912389,59.0,-19.712844620957068
30,TF__LBv2_HapROver_Mid,-11.458333542675518,0.6444535234607951,2.0,60.0,-11.91403099927421,61.0,-11.002636086076826
31,TF__LBv2_HapROver_Stat,-13.127969179749503,0.8378240747959451,2.0,62.0,-13.72040026447906,63.0,-12.535538095019945
32,TF__LBv2_LuxOOver_Late,-30.954554552600072,0.3457828804223733,2.0,64.0,-31.19905997216495,65.0,-30.710049133035195
33,TF__LBv2_LuxOOver_Mid,-8.812985058645923,0.8312140222029354,2.0,66.0,-8.225227986928882,67.0,-9.400742130362964
34,TF__LBv2_LuxOOver_Stat,-3.921312567153567,1.180557204802983,2.0,68.0,-3.0865325620587423,69.0,-4.756092572248392
35,TF__LBv2_QstROver_Late,-21.610019950099826,0.9770532146367281,2.0,70.0,-20.91913899645008,71.0,-22.30090090374957
36,TF__LBv2_QstROver_Mid,-8.387978655114251,1.7182275698106158,2.0,72.0,-9.60294902134902,73.0,-7.173008288879482
37,TF__LBv2_QstROver_Stat,-10.78912359309806,0.6277903478444741,2.0,74.0,-11.233038405222349,75.0,-10.34520878097377
38,TF__LBv2_TfoXOver_Late,-34.922663384189335,0.39957975014549324,2.0,76.0,-35.20520893514204,77.0,-34.64011783323663
39,TF__LBv2_TfoXOver_Mid,-9.652724683831082,0.07664545864952654,2.0,78.0,-9.59852816027285,79.0,-9.706921207389316
40,TF__LBv2_TfoXOver_Stat,-3.9742891581119038,0.3474798166879552,2.0,80.0,-3.728583823406392,81.0,-4.219994492817415
41,Stress-I__20-300-T1,1.571060210285423,0.6744162981085492,2.0,82.0,1.0941758725501398,83.0,2.0479445480207064
42,Stress-I__20-300-T2,-0.460427744508563,0.896255197804928,2.0,84.0,-1.094175872550118,85.0,0.1733203835329921
43,Stress-II-1__LBv2_LowpH_Mid,2.4118828369215914,0.77986691866208,2.0,86.0,2.9633320235306058,87.0,1.860433650312577
44,Stress-II-1__LBv2_highSalt_Mid,-28.959376160721316,0.7258859484521558,2.0,88.0,-28.446097284202768,89.0,-29.472655037239864
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-5.491943210232382,1.657671840552978,2.0,90.0,-6.664094209669377,91.0,-4.319792210795385
46,Stress-III__R_wt,8.382183835919932e-15,0.7691409200950798,2.0,92.0,-0.5438647602872831,93.0,0.5438647602872999
47,Stress-III__R_s,2.401746983493924,0.7024196576636257,2.0,94.0,1.9050612803212408,95.0,2.898432686666607
48,Competence-condition__OSS_TfoXOver_Stat,-12.160656207231284,1.1412215074275416,2.0,96.0,-12.967621673969234,97.0,-11.353690740493336
49,Competence-condition__OSS_VectorOnly_Stat,9.020562075079397e-16,0.3283592150398412,2.0,98.0,0.2321850276197644,99.0,-0.2321850276197626
50,Competence-Recovery__LBv2_TfoXOver_Recov,-22.36689456295101,1.3230352669424912,2.0,100.0,-23.302421771955,101.0,-21.43136735394702
51,Competence-Recovery__LBv2_VectorOnly_Recov,3.552713678800501e-15,14.719063072791833,2.0,102.0,-10.407949311483604,103.0,10.40794931148361
