,A,CusR,HprR,CueR
misc2__arg_cytd__1,3.114973772428077,0.2716433640000009,0.08369266749999937,-1.4515879399999996
misc2__arg_cytd__2,2.468959866063287,0.27761728599999896,0.35010870250000004,-1.2055689630000002
misc2__delyheO_pyr__1,1.3654003780383004,0.3176190349999999,0.6194726644999999,-0.6595383349999997
misc2__delyheO_pyr__2,1.005706520056668,0.3002288630000001,0.5519913485000005,-0.6003183990000007
misc2__dellon_glc__1,-10.429249764453813,-2.3294743989999995,-0.5204174674999997,0.21933059800000002
misc2__dellon_glc__2,-10.7667930045545,-1.9998503859999996,-0.3600273234999989,0.03553887900000064
nquinone__delubiC__1,0.2692450135344307,-0.1392865549999991,0.2667536874999996,-1.3282217859999994
nquinone__delubiC__2,-3.5191121165829258,-0.8631135040000011,0.14535822150000044,-0.958237188
nquinone__ubiC_ale1__1,0.6707528432218414,0.16695360499999978,0.4702026235000005,-0.4850423449999992
nquinone__ubiC_ale1__2,0.8591796999068465,0.18180301400000065,0.7735390565000007,-0.6287587059999984
nquinone__ubiC_ale2__1,0.4946645675311161,0.015333878000000743,0.6295823555000002,-0.5221305949999993
nquinone__ubiC_ale2__2,0.5799361343130287,-0.009201370000000429,0.4716963715000011,-0.8132629969999998
nquinone__ubiC_ale3__1,-3.584896552721064,-1.3185933379999994,-0.9958370885,-1.651990196
nquinone__ubiC_ale3__2,-3.9319815184511824,-1.398281604,-0.8513700215000002,-1.5059209979999997
nquinone__ubiC_ale4__1,0.8720438587139937,0.101284048000001,0.5983357865000007,-0.7771263640000008
nquinone__ubiC_ale4__2,0.5730509659126767,0.110595538000001,0.8390903295000003,-0.40106884599999937
nquinone__delpdhR__1,1.4892099471695093,-0.21877631199999925,-0.22645222349999905,-1.286581689
nquinone__delpdhR__2,1.3821419680619365,-0.1946868049999999,-0.16764383949999928,-1.4940946409999991
quinone__glu_ale4__1,2.295874330875203,-0.3317657049999996,-1.7030702765,-1.3276396210000003
quinone__glu_ale4__2,2.647075455746523,-0.2739632909999994,-1.7518908364999994,-0.7026291879999995
quinone__delmenF__1,0.7501917390379514,-0.05092733899999935,0.4410091965000005,-0.3313331540000002
quinone__delmenF__2,0.6787457790856025,0.04317825200000058,0.4207506395000005,-0.6425197009999994
quinone__menF_ale5__1,2.0695320067358973,-0.07167135899999978,-0.08243547449999955,-0.0465478459999984
quinone__menF_ale5__2,2.2907486823334056,-0.18479159699999936,-0.33445663750000065,-0.42975034300000026
quinone__menF_ale6__1,2.8730270658552195,0.009145257000000129,-0.17095177649999993,-0.4283766799999995
quinone__menF_ale6__2,2.6631721925414213,-0.2918701579999992,-0.21310476149999946,-0.4511211390000005
quinone__menF_ale7__1,-2.0215516786616687,-2.295264097,-0.9716808644999996,-0.4929041290000002
quinone__menF_ale7__2,-2.2469876104215034,-2.1639192680000003,-0.8490011554999999,-0.3749647730000003
quinone__menF_ale8__1,-4.403600449049341,-3.0448242899999998,-0.4672750424999999,-0.5186499640000006
quinone__menF_ale8__2,-6.331854258881172,-2.656254508999999,-0.08196059550000001,-0.437546349999999
quinone__delmenFubiC__1,-7.899669604513575,-1.525072023999999,0.029954690500000325,-0.22744001700000016
quinone__delmenFubiC__2,-8.668332892536494,-1.5953429239999997,0.11797408950000055,-0.2380883369999989
quinone__menFubiC_ale1__1,-1.5852532534652617,-2.5422611459999995,-0.7877254924999999,-0.8460292349999996
quinone__menFubiC_ale1__2,-0.6842918384324364,-2.530130435,-0.8780371144999997,-0.6698109199999998
quinone__menFubiC_ale2__1,-0.7284451403604271,-2.182112736999999,-0.7793630904999995,-0.3119979490000002
quinone__menFubiC_ale2__2,0.3042330233380603,-1.8191356129999996,-0.9328402295,-0.39903801999999894
quinone__menFubiC_ale3__1,0.9920322221816548,-0.2054165389999998,0.009053834500000413,-1.3092459519999995
quinone__menFubiC_ale3__2,0.8607705788162353,-0.17398345599999931,0.05210106150000105,-1.0525629680000002
quinone__menFubiC_ale4__1,2.122295291568025,0.4198326640000012,0.6612400645000003,-0.3966659659999996
quinone__menFubiC_ale4__2,3.048594601168536,0.857982647,1.0383829274999998,-0.11109666900000016
oxyR__wt_glc__1,1.4693464911334817,0.07246647600000068,-0.1682306484999989,-1.1957781249999997
oxyR__wt_glc__2,1.1716227345230823,-0.12804615299999966,-0.1263903864999998,-1.1832656099999994
oxyR__wt_h2o2__1,1.0646930567083697,-0.016998528999999433,-0.007652103499999008,-1.2868525970000002
oxyR__wt_h2o2__2,1.0451636501030608,0.0025238970000005523,0.3700866515000003,-1.1907304559999998
oxyR__glu_ale4__1,2.267695800030946,0.21847527700000047,-1.2520347794999998,-1.1164867579999995
oxyR__glu_ale4__2,2.353540573906337,0.06761181600000032,-1.4210094555,-1.2580903029999997
oxyR__glu_ale4_h2o2__1,2.8951336887168675,0.37562888999999977,-0.9511217084999996,-0.8507524899999996
oxyR__glu_ale4_h2o2__2,4.2686832508328205,0.7265599930000004,-0.8620099194999993,-0.7234999559999995
oxyR__oxyR_ale17__1,4.678486508015654,1.0350537500000003,0.6815735284999986,-0.9172790590000002
oxyR__oxyR_ale17__2,5.6256359876498765,1.261302323000001,0.7086176665000004,-0.7872948380000002
oxyR__oxyR_ale17_h2o2__1,3.4453324298108883,0.5862878820000006,0.5175074574999998,-0.8907997390000002
oxyR__oxyR_ale17_h2o2__2,3.503166634511207,0.7432089260000003,0.5795960845000003,-1.032621507
oxyR__oxyR_ale18__1,2.025264923349672,-0.2798672679999994,-0.4147942234999995,-1.89804573
oxyR__oxyR_ale18__2,1.9133457736830213,-0.12054676099999904,-0.14825106649999942,-1.4767441799999992
oxyR__oxyR_ale18_h2o2__1,5.268565374194504,0.9313412980000004,0.21149078050000011,-0.970208273
oxyR__oxyR_ale18_h2o2__2,4.776036894333017,0.8192270540000006,0.020149973500000584,-1.0179192119999998
oxyR__oxyR_ale19__1,2.39195268145965,0.0765009860000001,0.12306158350000017,-1.4033144430000002
oxyR__oxyR_ale19__2,2.3261154057950524,0.09021397099999984,0.17286026150000033,-1.4652524349999991
oxyR__oxyR_ale19_h2o2__1,2.599822696704725,-0.06306754099999877,0.0743705195000004,-1.830463238
oxyR__oxyR_ale19_h2o2__2,2.3470827965559966,-0.010017160999998607,0.027926976500000755,-1.80452034
oxyR__oxyR_ale20__1,0.9506801057449208,-0.7507736699999992,-0.22515293050000015,-0.7244771160000001
oxyR__oxyR_ale20__2,0.3655331928647691,-0.9046527500000004,-0.4361343034999994,-0.8538696679999997
oxyR__oxyR_ale20_h2o2__1,5.189380341190093,1.0137483870000006,0.625670586500001,-0.8549536919999996
oxyR__oxyR_ale20_h2o2__2,5.240104839802433,0.9510099700000004,0.6539540165000011,-0.8078687890000005
svns_pgi__BmePgi24_15__1,1.0609170046023155,0.2639421480000008,0.7880719535000003,-0.996472347
svns_pgi__BmePgi24_15__2,0.0962331184316537,0.18494518500000007,0.7272223374999998,-0.942298999
svns_pgi__BmePgi24_26__1,0.4657318596242585,-0.019872893999999697,0.811755851500001,-1.3580025229999997
svns_pgi__BmePgi24_26__2,0.3210450461169624,0.2161360160000001,0.7524849965000007,-1.2222697340000002
svns_pgi__BmePgi24_41__1,-0.4670995277601828,0.041778289999999885,0.7801004284999999,-1.0202516180000003
svns_pgi__BmePgi24_41__2,-0.1028760445692025,-0.026512728999999347,0.5794215674999998,-1.4675337969999998
svns_pgi__BmePgi24_52__1,0.5004422173930334,-0.061535040999999076,0.6955006655,-1.3859881930000002
svns_pgi__BmePgi24_52__2,-0.1120585961308042,0.06528785200000088,0.6323181445000001,-1.2880406109999996
svns_pgi__PaePgi2_34__1,-0.505456988441668,0.28417020400000137,0.347950656500001,-0.904671522
svns_pgi__PaePgi2_34__2,-0.3820630395975803,0.41063156600000017,0.4549249965000008,-0.8511165480000003
svns_pgi__PaePgi2_63__1,-0.2521951875438322,0.2579852850000002,0.2315525205000002,-1.0139677879999995
svns_pgi__PaePgi2_63__2,-0.4806695235272127,0.15702628000000018,0.37157588350000026,-1.0357128859999998
svns_pgi__PaePgi24_54__1,0.6694949031269783,0.3940141449999999,0.7038738134999996,-0.8370014799999996
svns_pgi__PaePgi24_54__2,0.7560323866032682,0.5524895639999999,0.702610151500001,-0.9175304649999996
svns_pgi__PaePgi24_90__1,1.5033230055848987,0.30901043600000033,0.7969676915000008,-1.024027587
svns_pgi__PaePgi24_90__2,1.2869521665041066,0.4767781349999991,1.031267176500001,-1.0748490449999997
abx_media__m9_ctrl__1,3.280141430259873,1.2758832540000018,2.1720717484999987,-0.4605163599999997
abx_media__m9_ctrl__2,3.734764094398687,1.10203982,1.9914067424999988,-0.3639494619999999
abx_media__rpmi_ctrl__1,-5.655780485195911,-1.530421411999999,-1.2933724645,-2.2023726509999992
abx_media__rpmi_ctrl__2,-14.18559700680022,-2.2223199409999994,-1.5659044584999997,-2.136442724
abx_media__camhb_ctrl__1,-12.86662489406334,-2.190394765,-1.279864057499999,-2.932467104
abx_media__camhb_ctrl__2,-12.738691391828558,-2.445596890999999,-1.3941207725,-2.797636119
abx_media__m9_mero__1,3.2312790081272023,0.6623018910000003,1.8510699545,-0.8537790730000001
abx_media__m9_mero__2,3.0932427590857774,0.6268188790000009,1.5488717034999988,-0.8591060979999998
abx_media__rpmi_mero__1,-14.111264937680424,-2.6922572339999995,-1.9821175125,-2.836215102
abx_media__rpmi_mero__2,-13.838710808299728,-2.548085081999999,-2.0097835765000003,-2.428273502
abx_media__camhb_mero__1,-13.127714522288532,-2.9573021659999994,-2.0225441015,-3.260627732
abx_media__camhb_mero__2,-13.103596616608357,-3.157117645,-1.8665571305000002,-3.249296554
abx_media__m9_trisulf__1,5.034570928177417,1.0758146330000002,1.9931625785,-0.8812928619999996
abx_media__m9_trisulf__2,5.381765474262332,1.4877149359999997,2.0373747824999993,-0.8955874059999998
abx_media__rpmi_trisulf__1,-14.04226425596716,-2.066352304,-1.8204548385,-2.0629986879999995
abx_media__rpmi_trisulf__2,-14.005222033854402,-1.9560188799999996,-1.7850479234999996,-2.1473629030000003
abx_media__camhb_trisulf__1,-14.526984991542086,-2.651256791999999,-1.7444597384999998,-2.222174867
abx_media__camhb_trisulf__2,-14.576474459647972,-2.2690736069999997,-1.9233531265000001,-2.315925675
abx_media__m9_cef__1,5.552849884538478,1.4621762230000002,1.7872261005,-0.8472619809999999
abx_media__m9_cef__2,5.98209991576009,1.140566627,1.5311019195000002,-0.924318304999999
abx_media__rpmi_cef__1,-14.122454359137572,-2.391236634,-1.4396512374999997,-2.0700616000000003
abx_media__rpmi_cef__2,-13.271445707821188,-2.193142569,-1.2931426774999997,-1.9733074169999998
abx_media__camhb_cef__1,-13.842205212547306,-2.512442814,-1.1011421605000002,-2.740902565
abx_media__camhb_cef__2,-13.24216740015904,-2.7814418519999995,-1.3288748444999996,-2.8250654039999996
abx_media__m9_cipro__1,5.91222770702305,1.5511026270000006,1.9700303725,-1.3638705169999996
abx_media__m9_cipro__2,6.52764841776414,1.6766944930000012,2.2159884895000013,-1.1952625959999998
abx_media__rpmi_cipro__1,-14.1474832914425,-2.58670042,-2.0883560315,-2.381641264
abx_media__rpmi_cipro__2,-5.802977146120997,-1.6441055329999994,-1.7223674864999996,-2.727309087
abx_media__camhb_cipro__1,-13.68166962376288,-2.3906280030000002,-2.2637270805000003,-2.762839184
abx_media__camhb_cipro__2,-13.902474097061106,-2.3613321229999995,-2.6597472255000003,-3.058222193
hot_tale__42c_ale3_30c__1,-0.4288438835403811,-0.17621521399999995,0.1338364934999996,-1.6952742579999995
hot_tale__42c_ale3_30c__2,-0.8254602478486436,-0.2661513949999996,0.2672853755000002,-1.5167666859999995
hot_tale__42c_ale3_37c__1,1.0304137535118545,0.3614789980000008,0.4073660244999999,-0.976594702
hot_tale__42c_ale3_37c__2,0.685719059474167,0.2366908330000008,0.08537813249999981,-1.2468994659999997
hot_tale__42c_ale3_44c__1,1.7711661218841053,1.2776039790000002,1.2731506605000007,0.1781303240000005
hot_tale__42c_ale3_44c__2,1.175170147197111,1.3958983860000007,1.1591182745,0.12790721699999974
hot_tale__hot_ale3_mid_30c__1,-9.953239378766725,-1.365572104,0.15769054850000064,-1.1592358040000006
hot_tale__hot_ale3_mid_30c__2,2.328490605463808,0.97203221,0.9617611784999998,-1.2564884909999998
hot_tale__hot_ale3_mid_37c__1,2.9081208238970904,0.6445963549999991,0.21284840550000167,-1.109509792
hot_tale__hot_ale3_mid_37c__2,2.5447983579176325,0.4276497070000005,0.1940449124999999,-1.599464651
hot_tale__hot_ale3_mid_44c__1,2.330039646847062,0.5380519100000001,0.4256312334999999,-0.5772684479999999
hot_tale__hot_ale3_mid_44c__2,3.924295808797509,1.2853893369999998,0.49119094950000003,-0.5527514770000002
hot_tale__hot_ale3_30c__1,-5.297310334732,-1.031705485999999,-0.06289952449999969,-1.1472464559999995
hot_tale__hot_ale3_30c__2,-0.5562039703795074,-0.1902331499999992,-0.016900540500000002,-1.1233614109999994
hot_tale__hot_ale3_37c__1,2.6429000477456386,0.4577622410000002,-0.3416915464999999,-1.1785674769999996
hot_tale__hot_ale3_37c__2,2.086579940774661,0.40777156700000017,-0.1258750915000002,-1.1596147820000002
hot_tale__hot_ale3_44c__1,2.526153897272663,1.0306560510000002,0.01322006749999982,-0.6840878119999996
hot_tale__hot_ale3_44c__2,2.447455342440899,0.7377230220000008,-0.08288421550000002,-0.7819898459999983
hot_tale__hot_ale4_30c__1,0.5584553122107255,0.06938948600000039,0.5732018575,-1.4501564890000005
hot_tale__hot_ale4_30c__2,0.4914849007270825,-0.03179233399999948,0.5617107105000017,-1.5449529019999997
hot_tale__hot_ale4_37c__1,1.3255738122620635,0.21330834900000092,0.10125936650000078,-1.8535383719999998
hot_tale__hot_ale4_37c__2,1.6716321579011648,0.2622820610000005,-0.14137049750000052,-1.4006246759999996
hot_tale__hot_ale4_44c__1,3.2312862375517875,1.172319421000001,0.6043106715000004,-0.1058104059999998
hot_tale__hot_ale4_44c__2,2.7125876879738597,1.202784426000001,0.6537625285000006,-0.5034266599999997
hot_tale__hot_ale8_30c__1,1.6498480865831626,0.6021138040000009,0.1550302695000001,-1.4149502259999984
hot_tale__hot_ale8_30c__2,1.5789495650373326,0.5656864949999996,0.16189806150000052,-1.3239527779999998
hot_tale__hot_ale8_37c__1,1.973054216484643,0.5119602050000003,-0.15210705749999942,-1.2281382359999995
hot_tale__hot_ale8_37c__2,1.5877528587305696,0.5870831550000002,-0.2710914315000004,-1.1975659779999999
hot_tale__hot_ale8_44c__1,3.342411088486535,1.5002140730000004,0.5607427175000002,-0.003203679999999487
hot_tale__hot_ale8_44c__2,3.283930620723741,1.5000255640000013,0.4234480244999999,-0.08295348099999966
hot_tale__hot_ale9_mid_30c__1,-0.0176386266823518,0.1241119390000014,0.7484975705000005,-1.3282243549999997
hot_tale__hot_ale9_mid_30c__2,0.2126789914065777,0.0992136600000002,0.6007630254999999,-1.364138272
hot_tale__hot_ale9_30c__1,0.7434526191699707,-0.06161901299999961,0.2899616705000003,-1.7572863119999995
hot_tale__hot_ale9_30c__2,0.5631988530868155,-0.06604770000000038,0.25018906550000164,-1.6842570240000008
hot_tale__hot_ale9_mid_37c__1,0.5116820473881534,-0.03757267199999959,0.1499212115000006,-1.3640632959999994
hot_tale__hot_ale9_mid_37c__2,0.286838259896609,0.02051472800000198,0.28820768549999976,-1.6555744279999995
hot_tale__hot_ale9_37c__1,1.012414506725749,0.010314466000000522,0.040305453500000255,-1.7630496459999998
hot_tale__hot_ale9_37c__2,0.7438402034782099,-0.01059257899999988,0.024665804500000558,-1.353533906
hot_tale__hot_ale9_mid_44c__1,2.438812858873977,1.4628911910000006,1.1040579374999997,-0.4980312109999998
hot_tale__hot_ale9_mid_44c__2,2.5035004457923806,1.2565121460000004,0.9087582184999999,-0.23795155499999954
hot_tale__hot_ale9_44c__1,2.8642850870609866,1.4099132230000002,0.8997951545000005,-0.5730485009999997
hot_tale__hot_ale9_44c__2,2.7552315565671983,1.041219750999999,0.8003836434999999,-0.4537089629999995
hot_tale__hot_ale10_30c__1,2.0027346533945245,0.4974450009999991,0.7425506455000006,-1.2301841730000005
hot_tale__hot_ale10_30c__2,2.0731324118534773,0.5186669359999989,0.6083690415000005,-1.2994078790000003
hot_tale__hot_ale10_37c__1,2.8713164956776733,0.27894792499999976,0.15500133849999995,-1.6710072689999995
hot_tale__hot_ale10_37c__2,2.789020724018138,0.2722096299999999,0.20226240750000013,-1.5905317409999995
hot_tale__hot_ale10_44c__1,3.243846471826531,1.3601820359999994,0.9830362975,-0.5646752549999992
hot_tale__hot_ale10_44c__2,3.427795550318669,1.5733023549999992,1.3860750635,-0.37890102999999975
hot_tale__hot_ale16_30c__1,1.0478319261705225,0.21456938800000105,0.27585576450000016,-1.4905614419999995
hot_tale__hot_ale16_30c__2,1.2248008853710195,0.1880155150000009,0.5040242345000001,-1.4995191199999995
hot_tale__hot_ale16_37c__1,1.5884951640363634,0.27008724900000125,-0.02874481249999938,-1.5550604799999992
hot_tale__hot_ale16_37c__2,1.6065262227662271,0.2810038359999991,-0.0528161125000004,-1.6071221209999995
hot_tale__hot_ale16_44c__1,2.797842785609214,1.3705427500000005,0.9724560525,-0.24682635200000025
hot_tale__hot_ale16_44c__2,3.006510406710312,1.5895782260000004,1.0614464815000009,-0.3077498470000002
pdhr_ale__pdhR-13_51__1,0.7891302736967503,-0.173412396999999,0.5862354095000004,-1.3483942949999994
pdhr_ale__pdhR-13_51__2,1.2428348884600535,-0.1560337529999991,0.44882913249999934,-1.3410490509999995
pdhr_ale__pdhR-14_46__1,0.6572717531532006,-0.10151974499999916,0.9491379405,-0.7134569580000001
pdhr_ale__pdhR-14_46__2,0.4463842507646829,-0.15734701899999948,0.4110191775000001,-0.5065819940000003
pdhr_ale__pdhR-15_51__1,2.566689139466945,0.2889232140000013,0.4342364244999999,-1.343789858
pdhr_ale__pdhR-15_51__2,1.8796756572600624,-0.042903398999999176,0.3236254734999999,-1.3486570919999998
pdhr_ale__pdhR-16_49__1,0.549858218208477,-0.2324904909999992,0.5220467575000001,-0.5352337949999989
pdhr_ale__pdhR-16_49__2,0.396522982894639,-0.13757192299999946,0.4097428705000006,-0.5460967390000002
tcs__del_atoC_LiAcet__1,6.442687061329244,1.5819212740000008,1.1022789624999998,-0.7669919529999998
tcs__del_atoC_LiAcet__2,6.72835897628126,1.5690900790000004,0.9191589105000002,-0.467518407
tcs__del_atoC_LiCl__1,6.115669003047644,1.4971019910000007,1.1009308784999998,-0.43009582399999946
tcs__del_atoC_LiCl__2,6.087898039021585,1.4173189630000014,0.8125482065000007,-0.3926788969999997
tcs__del_atoC_m9__1,5.03267306637739,0.4421692930000001,0.4569533234999996,-0.7142505759999995
tcs__del_atoC_m9__2,4.878588272787743,0.36657554800000014,0.24277908650000055,-0.5982258730000005
tcs__del_baeR_etoh__1,-11.40422784467138,-3.339805901,-0.12199027549999995,-0.0012257430000000016
tcs__del_baeR_etoh__2,-11.660887822474262,-3.2888056709999995,-0.23889672849999946,0.1423961459999994
tcs__del_baeR_lb__1,-12.95305068543728,-3.4228846449999994,-0.7907529174999999,0.8732517870000001
tcs__del_baeR_lb__2,-13.790704155753076,-3.609020713,-0.9641682454999998,0.909023178
tcs__del_btsR_01xlb__1,-14.931722966335558,-2.8428642710000003,-1.3271684734999996,1.1064595119999998
tcs__del_btsR_01xlb__2,-13.876051661520394,-2.8436478910000003,-1.2317613444999995,1.0628956600000017
tcs__del_btsR_lb__1,-14.063198029401416,-2.8876723429999998,-0.4235801854999997,-1.235100784
tcs__del_btsR_lb__2,-13.970733992951766,-2.600779348,-0.3469290625000001,-1.0785367140000002
tcs__del_btsR_pyruvate__1,-14.245226790075796,-2.7585900599999995,-1.3235448824999994,1.0313072179999994
tcs__del_btsR_pyruvate__2,-14.498551672821383,-2.618577659,-1.2294443254999994,1.015618228
tcs__del_cpxR_etoh__1,-14.18210434248516,-3.728129176,0.1706522174999998,0.01778993400000051
tcs__del_cpxR_etoh__2,-13.76540796972575,-3.5630056469999998,0.033421235500000535,0.10083610700000012
tcs__del_cpxR_lb__1,-13.468941598992696,-3.085188553,-0.4178656314999998,0.8621222759999999
tcs__del_cpxR_lb__2,-13.802011711659995,-3.341600289,-0.6385908274999998,0.8830874980000001
tcs__del_cusR_CuSO4__1,-14.772852903782654,-6.944846208,-1.3951813144999994,-0.8795531049999994
tcs__del_cusR_CuSO4__2,-15.710605940765523,-6.944846208,-1.1721098004999997,-0.6191750209999984
tcs__del_cusR_lb__1,-16.278097365441013,-6.944846208,-1.1405861044999996,-1.2920417119999996
tcs__del_cusR_lb__2,-15.756110523006653,-6.944846208,-0.8663089534999999,-1.561312997
tcs__del_kdpE_01-kcl__1,-5.1710363620566815,-0.7798417889999998,0.26079111950000033,0.6244648959999992
tcs__del_kdpE_01-kcl__2,-4.765995786143799,-0.7222657539999995,0.18912099249999947,0.6876275500000002
tcs__del_kdpE_115-kcl__1,-12.795070172719315,-2.269124819,0.4337799174999999,-0.2062069959999997
tcs__del_kdpE_115-kcl__2,-12.957767483945704,-2.3979673319999995,0.5686222425,-0.04912757099999965
tcs__del_phoB_m9__1,2.000964256157024,1.1895046990000004,1.1893856595,-0.4948216959999998
tcs__del_phoB_m9__2,2.2756213330729067,1.2457044890000013,1.257846346500001,-0.5318432570000002
tcs__del_phoB_m9p__1,-0.5620539717128513,-0.7906598459999987,0.7820715744999998,0.02633210599999991
tcs__del_phoB_m9p__2,-0.6022394877064184,-0.7095115369999991,0.8270745945,-0.02433802699999976
tcs__del_rcsB_etoh__1,-13.92606745356554,-3.0203608229999994,0.19795067750000064,0.16215542800000016
tcs__del_rcsB_etoh__2,-14.296477252859512,-3.032424267,0.2335656745000003,0.2560259150000004
tcs__del_rcsB_lb__1,-12.070276990128209,-2.973449162,-1.0469381914999998,0.20492767300000025
tcs__del_rcsB_lb__2,-11.975658109843703,-2.388193647,-0.7415007375,0.14452544199999995
tcs__del_zraR_lb__1,-14.86790321315246,-2.228264082999999,-0.5363139605000002,-2.19034
tcs__del_zraR_lb__2,-14.751863908591636,-2.309141329999999,-0.4157409575000006,-1.754829249
tcs__del_zraR_zncl2__1,-9.383347776564694,-2.1261747229999988,-0.10601437349999898,-1.1163079809999994
tcs__del_zraR_zncl2__2,-9.468027148645929,-2.018362947,-0.15382095549999966,-1.1406106879999998
tcs__wt_01-kcl__1,-11.583562417458172,-2.2231021659999994,0.2989858805000001,0.7954974740000003
tcs__wt_01-kcl__2,-11.22017743632408,-2.1234880119999997,0.4387478985,0.7847248140000005
tcs__wt_01xlb__1,-13.517467892481216,-2.6914736329999998,-1.3040535415,0.893065762
tcs__wt_01xlb__2,-13.914978308655098,-2.815237966,-1.2804544994999991,0.8333171500000011
tcs__wt_115-kcl__1,-12.826178019178162,-2.162098579,0.4634357135,-0.11592088999999905
tcs__wt_115-kcl__2,-13.083048336468194,-2.2144063969999994,0.6292166424999994,-0.09307191400000027
tcs__wt_CuSO4__1,7.42865656243918,0.9191288550000004,0.9603047995000004,-1.3503315959999984
tcs__wt_CuSO4__2,7.800507884476571,0.9527557580000005,0.8526548324999998,-0.9400410030000002
tcs__wt_etoh__1,-14.243412491744431,-2.9537754139999994,-0.0909938265000001,0.0017458400000007757
tcs__wt_etoh__2,-14.494362528535182,-2.715965196999999,-0.1011250634999996,-0.04676177499999934
tcs__wt_lb__1,-2.4221051015014026,-1.2927712489999994,0.017379776500000332,0.004392914000000303
tcs__wt_lb__2,-2.0853246652916124,-1.3661167150000004,0.04960985449999989,0.031222872999999932
tcs__wt_LiAcet__1,4.934169856933342,1.481272056,1.0789441435000002,-0.5284409419999996
tcs__wt_LiAcet__2,4.778494698618231,1.5861791280000013,1.1705894695000003,-0.6543184549999994
tcs__wt_LiCl__1,4.696013555377217,1.4721745420000012,1.1627389455,-0.8138960219999998
tcs__wt_LiCl__2,4.683391375827791,1.3977553890000003,1.1300965965000005,-0.7062325159999999
tcs__wt_m9p__1,1.9764842188307432,-0.1798425529999994,0.8061404794999998,-0.11228762999999907
tcs__wt_m9p__2,1.971848940931214,-0.14776926699999926,0.9341368684999996,0.04152074799999994
tcs__wt_pyr__1,-13.858226246284564,-2.596353583,-1.4268404824999994,0.7563628280000003
tcs__wt_pyr__2,-14.064521497717504,-2.7438949029999997,-1.3790421385,0.6514739120000002
tcs__wt_zncl2__1,-10.450692906536087,-2.104340644,-0.5698457124999994,-1.2705409439999995
tcs__wt_zncl2__2,-10.282435108319714,-2.078767883,-0.5601931494999999,-1.4080118189999995
ros_tale__0_0_0pq__1,0.8079424075002366,-0.3966642649999992,-1.0299683054999995,-1.662769904999999
ros_tale__0_0_0pq__2,0.8288884923762222,-0.32493972999999965,-1.1727764894999997,-1.6886823290000006
ros_tale__0_0_250pq__1,3.744660862652842,0.8129455449999998,-0.1508242055000002,-0.3987587049999997
ros_tale__0_0_250pq__2,3.0165093528995164,0.6055276770000004,-0.4483268185,-0.391051107
ros_tale__1_mid_250pq__1,-9.046169382455178,-1.583610901999999,-0.5590304254999996,-1.7192709030000002
ros_tale__1_mid_250pq__2,-9.013907702759754,-1.4697438309999988,-0.5387269854999994,-1.6391572979999998
ros_tale__1_0_0pq__3,-0.8288527003975084,0.111781864000001,-0.7872118534999997,-1.332810577
ros_tale__1_0_0pq__4,-0.9814840584903876,0.08412625700000033,-0.5278680704999994,-1.565816356
ros_tale__1_0_250pq__1,1.9343977923987683,0.9125743870000004,-0.040795214499998345,-1.3254241269999998
ros_tale__1_0_250pq__2,1.8813594361242767,0.9832243970000007,0.1099759735000001,-1.2244441859999995
ros_tale__1_0_750pq__1,4.222347674085222,0.907955416,1.2448777185000006,-1.4104605819999998
ros_tale__1_0_750pq__2,4.093592667960062,0.7352991830000004,0.9897286305000002,-1.3690549399999998
ros_tale__1_1_0pq__1,2.836792125498837,0.3875701720000002,0.5177233944999999,-1.5344875880000002
ros_tale__1_1_0pq__2,3.118300382070199,0.4850000650000004,0.4132057334999999,-1.4181270099999992
ros_tale__1_1_250pq__1,2.6055985355147486,-0.1782943139999995,-0.3676707334999989,-1.587282312
ros_tale__1_1_250pq__2,2.031579713758029,-0.5473647439999993,-0.8836875024999999,-1.4907585559999994
ros_tale__1_1_750pq__1,-0.5747693210139542,-1.6578640179999995,-1.2749402874999998,-1.4895956730000002
ros_tale__1_1_750pq__2,1.3127638659921723,-1.4194742919999994,-1.2229603424999995,-1.3724545269999997
ros_tale__1_2_0pq__1,-5.338244887995604,-2.79213812,-2.1386158025,-2.1321073530000003
ros_tale__1_2_0pq__2,5.725395996580849,1.2097576350000008,0.4053259805000007,-1.898255799
ros_tale__1_2_250pq__1,-6.005801988029544,-2.721914759,-2.1248434935,-1.8445076780000005
ros_tale__1_2_250pq__2,-2.8501751908942863,-2.945835949,-1.9022522335,-1.605928253
ros_tale__1_2_750pq__1,-2.014035149052808,-2.3961618289999995,-1.8533805794999998,-1.4821974129999995
ros_tale__1_2_750pq__2,-1.1363696423212584,-2.334486986999999,-2.3129398105,-1.552997037
ros_tale__1_3_0pq__1,-2.196764892540214,-3.1156630349999994,-1.6061154305,-1.2195115119999995
ros_tale__1_3_0pq__2,-1.977307565486409,-3.088489553,-1.7265378335,-1.2643642919999998
ros_tale__1_3_250pq__1,-2.140127915825856,-2.9257750719999995,-2.0606863165,-1.8179138859999997
ros_tale__1_3_250pq__2,-2.486846571081196,-2.5298354169999997,-1.9015060005000002,-1.4626096559999997
ros_tale__1_3_250pq__3,-2.697249118250989,-3.1310482639999995,-1.5242109384999996,-1.1634903449999996
ros_tale__1_3_250pq__4,-2.1043522341032848,-2.583714264,-1.6452963415000001,-1.009209707
ros_tale__1_3_750pq__1,-10.706736368530647,-3.1163622829999995,-1.5466911884999996,-1.187629939999999
