,A,TdcA,Crp,Fnr,ihfB
efeU__menFentC_ale39__2,1.4175325071,1.954189525,0.5730386230000001,-2.096847789,0.252124195
efeU__menFentC_ale29__1,1.1448580241,0.462047507,0.911502773,-2.366996998,0.5006850850000001
efeU__menFentC_ale29__2,0.9612213015000001,0.026866569000000003,0.943276293,-2.395424304,0.521677585
efeU__menFentC_ale30__1,1.9129048102000001,0.8572942830000001,0.106685208,-0.5423336,-0.189715765
efeU__menFentC_ale30__2,0.9095162722000001,-0.176872031,0.063971556,-0.41125174000000003,-0.220002785
efeU__menFentCubiC_ale36__1,0.0022156411,-0.20952410100000002,0.821857583,-0.459053835,0.28719155500000004
efeU__menFentCubiC_ale36__2,0.050760610500000004,0.096332524,0.648169773,-0.5276504510000001,0.25688472500000004
efeU__menFentCubiC_ale37__1,0.3863952134,0.376724942,0.843077653,-0.42921199800000004,0.346392305
efeU__menFentCubiC_ale37__2,0.2342247221,0.14163383300000001,0.8884085730000001,-0.379678224,0.490369765
efeU__menFentCubiC_ale38__1,1.4659157218,0.732092437,0.348438943,-0.403674517,-0.32222528500000003
efeU__menFentCubiC_ale38__2,1.2641692149,0.573684764,0.309908293,-0.37325750100000005,-0.262492545
misc2__salc_glc__1,0.2526974628,0.32615857,-0.030941686000000003,-0.22932395800000002,-0.24330995500000002
misc2__salc_glc__2,0.8499335351,0.163204651,-0.041858422,-0.033457264,-0.073045625
misc2__dbcn_glc__1,-0.3681213605,-0.949861405,-0.41418928400000005,-0.7301900130000001,-1.271892759
misc2__dbcn_glc__2,0.2921372759,-0.696130506,-0.322180379,-0.809273511,-0.634524159
misc2__tyr_glc__1,-0.0812256512,0.061984017,0.482338413,-0.557564307,0.254435625
misc2__tyr_glc__2,0.2783640253,0.764696424,0.519726133,-0.55390057,0.410888815
misc2__arg_cytd__1,0.36989222180000003,0.44561465100000003,0.10509646700000001,-1.103463808,-0.48980773
misc2__arg_cytd__2,0.14730292620000002,-0.40704018900000005,0.09710128400000001,-0.7432087820000001,-0.5114058730000001
misc2__delyheO_pyr__1,0.7741096985,1.175004234,1.000412783,-0.7526202150000001,0.115925255
misc2__delyheO_pyr__2,0.7720780645,1.13220746,1.013481493,-0.41916110700000003,0.059341995
nquinone__delubiC__1,0.2718322416,-0.6366833510000001,0.44647993300000005,-0.609506733,-0.316502855
nquinone__delubiC__2,0.14638909760000002,-0.021648025,0.618285233,-0.60441007,-0.027274305000000002
nquinone__ubiC_ale1__1,0.6481176415000001,0.270591607,0.46214110300000005,-0.43235832,0.21852216500000002
nquinone__ubiC_ale1__2,0.6996904607000001,0.202663375,0.518639853,-0.606702598,0.089544445
nquinone__ubiC_ale2__1,1.1890517209,0.345195817,0.47472340300000004,-0.5499352390000001,0.25115724500000003
nquinone__ubiC_ale2__2,1.0370707474,-0.014534839,0.429799533,-0.502872402,0.231592915
nquinone__ubiC_ale3__1,0.1501657301,-0.037496694000000004,0.026469302,-0.582336814,-0.39827128500000003
nquinone__ubiC_ale3__2,0.20512616890000002,0.034634359,0.09906102300000001,-0.559977896,-0.361897055
nquinone__ubiC_ale4__1,1.1164366968,0.423536827,0.49321258300000004,-0.600151792,0.234477855
nquinone__ubiC_ale4__2,1.5083405024,0.791634692,0.508607923,-0.536388949,0.152283425
nquinone__delpdhR__1,0.41427171030000004,0.32243644800000004,0.38566819300000005,-0.8817682130000001,-0.068099535
nquinone__delpdhR__2,0.43793661840000003,0.5385418710000001,0.362990173,-0.867665945,-0.036035855000000006
quinone__glu_ale4__1,0.0045848959,-0.363558934,0.36842613300000004,-0.7937296570000001,-0.18176504500000001
quinone__glu_ale4__2,-0.4790512743,-0.085790352,0.736125773,-1.334528925,0.269205825
quinone__delmenF__1,0.9154576632,0.513485602,0.553279673,-0.626396132,0.148042285
quinone__delmenF__2,1.1193777331,0.30057457800000004,0.42430167300000005,-0.590486033,-0.250908275
quinone__menF_ale5__1,0.9913617508,2.041285891,0.904530523,-1.5730570959999999,0.48513176500000005
quinone__menF_ale5__2,1.2003880065,1.865386245,0.929254393,-1.5773257790000001,0.266281765
quinone__menF_ale6__1,1.6867652536,2.671077501,0.9289372330000001,-2.032580734,0.38202392500000004
quinone__menF_ale6__2,1.0136403686,2.63044554,0.9358953230000001,-2.029661312,0.421074335
quinone__menF_ale7__1,2.3331228319,3.913014989,0.8647486830000001,-2.266448492,0.636740065
quinone__menF_ale7__2,2.6047554354,3.934728813,0.829767083,-2.358642473,0.691051775
quinone__menF_ale8__1,2.1719701111,2.901768213,1.000233243,-2.30937575,0.695164695
quinone__menF_ale8__2,1.9255108167000001,1.564160397,0.9954071830000001,-0.821020288,0.971904815
quinone__delmenFubiC__1,0.9766249560000001,-0.30420031000000003,0.503242803,-0.544667939,0.045415855000000005
quinone__delmenFubiC__2,0.19434879430000002,-0.20471315,0.5733612730000001,-0.530756546,0.152257115
quinone__menFubiC_ale1__1,1.5222438562,1.546517624,0.688985203,-2.548110757,0.5501011250000001
quinone__menFubiC_ale1__2,1.1639542907,1.669785493,0.689163233,-2.574525767,0.532344675
quinone__menFubiC_ale2__1,0.6550575767,0.9714592590000001,0.566404903,-2.5041279210000003,0.626683035
quinone__menFubiC_ale2__2,0.2177984124,0.747392974,0.587592463,-2.445112978,0.596736845
quinone__menFubiC_ale3__1,1.083248399,-0.154665342,0.10847917900000001,-0.505443239,-0.15358316500000002
quinone__menFubiC_ale3__2,1.0074938989,0.173967945,0.14360144,-0.5051048730000001,-0.036589665
quinone__menFubiC_ale4__1,1.5047574329,1.7330334010000001,1.042582673,-1.639778015,0.775029505
quinone__menFubiC_ale4__2,1.4753563561,1.877698002,1.027989663,-1.525707863,0.8413603550000001
oxyR__wt_glc__1,0.2849623056,-0.35961987500000003,0.09382866100000001,-0.8089780310000001,-0.48556983000000004
oxyR__wt_glc__2,0.6286034203,-0.08599351300000001,0.13043923,-0.6878140150000001,-0.46299467600000005
oxyR__wt_h2o2__1,0.6630986661,0.10985441900000001,0.057576022000000004,-0.770999387,-0.5230424
oxyR__wt_h2o2__2,0.8601460409,-0.10951545500000001,0.46187418300000005,-0.5165665970000001,0.050135135000000004
oxyR__glu_ale4__1,-0.6464731189,-0.49409852200000004,0.7723290730000001,-0.49981868,0.5308955750000001
oxyR__glu_ale4__2,-0.5401643063,-0.783869447,0.495795953,-1.053543247,0.239963105
oxyR__glu_ale4_h2o2__1,-0.1683203643,-0.069200484,0.621328373,-0.876172555,0.321393215
oxyR__glu_ale4_h2o2__2,-0.417237436,-0.533811358,0.486348433,-1.004410894,0.175331545
oxyR__oxyR_ale17__1,0.6270632762,-0.026913246000000002,0.13801763,-0.9421467330000001,-0.012998075000000001
oxyR__oxyR_ale17__2,0.7794249559,-0.6063591700000001,0.15520324300000002,-1.093086918,-0.17918820500000002
oxyR__oxyR_ale17_h2o2__1,0.9457728664,-0.11435853800000001,0.211227453,-0.979628476,0.11520936500000001
oxyR__oxyR_ale17_h2o2__2,1.3148047713,-0.40300480400000005,0.156206473,-0.589808277,-0.10849309500000001
oxyR__oxyR_ale18__1,0.2089250094,-0.05639998500000001,-0.23326590800000002,-1.166562635,-0.712682895
oxyR__oxyR_ale18__2,0.4145711387,-0.40409533200000003,-0.08594182800000001,-0.672576971,-0.45515782
oxyR__oxyR_ale18_h2o2__1,0.398920578,-0.19891967200000002,0.027939159,-1.09189336,-0.19995716500000002
oxyR__oxyR_ale18_h2o2__2,0.46679372,-0.615787669,0.095125363,-1.139352826,-0.057134725000000004
oxyR__oxyR_ale19__1,0.4612574561,-0.19894520200000002,-0.186683067,-1.045196496,-0.6934130190000001
oxyR__oxyR_ale19__2,0.22041055280000002,-0.272937935,-0.08065952300000001,-0.7250733540000001,-0.61577951
oxyR__oxyR_ale19_h2o2__1,0.1229779886,0.16122835,-0.32169368600000003,-0.735836771,-0.8395102720000001
oxyR__oxyR_ale19_h2o2__2,0.1469747113,-0.020036761,-0.22926116100000002,-0.803938064,-0.70593072
oxyR__oxyR_ale20__1,0.470278701,-0.346107744,-0.29073972200000003,-1.402755684,-0.6174351720000001
oxyR__oxyR_ale20__2,0.3701046901,-0.384046716,-0.328630297,-1.428067927,-0.7454431260000001
oxyR__oxyR_ale20_h2o2__1,0.6145079022000001,-0.357153694,-0.103214605,-1.098697508,-0.553778804
oxyR__oxyR_ale20_h2o2__2,0.1416838142,-0.142537723,-0.05797147800000001,-1.1274932340000001,-0.39342944500000004
svns_pgi__BmePgi24_15__1,1.6207830571000001,0.39172902200000004,0.20789728300000002,-0.5360552860000001,-0.242068375
svns_pgi__BmePgi24_15__2,1.4375836285,0.05985368,0.288214413,-0.536045576,-0.145811075
svns_pgi__BmePgi24_26__1,2.0010835241,0.44837573500000005,0.16856253300000001,-0.524884001,-0.22252184500000002
svns_pgi__BmePgi24_26__2,1.3636397842,0.808308659,0.144982372,-0.48640995000000004,-0.290125915
svns_pgi__BmePgi24_41__1,2.3129288858,0.736866495,0.495849313,-0.446965349,0.818727175
svns_pgi__BmePgi24_41__2,1.8931660772,0.263091448,0.08223337900000001,-0.467055863,-0.43698767
svns_pgi__BmePgi24_52__1,1.8486463983,0.21897254500000002,0.260077643,-0.494457847,-0.23280757500000002
svns_pgi__BmePgi24_52__2,1.5366826843,0.237959523,0.110092349,-0.541468839,-0.44035611500000005
svns_pgi__PaePgi2_34__1,1.3603209224000001,-0.011044987000000001,0.946417433,-0.355877681,0.48633563500000004
svns_pgi__PaePgi2_34__2,1.5685115819000002,0.7388831260000001,0.980365153,-0.371652078,0.469224085
svns_pgi__PaePgi2_63__1,2.0987057191,0.8361586470000001,0.9986914830000001,-0.330622578,0.310422755
svns_pgi__PaePgi2_63__2,1.7216295716999999,1.127030933,0.9749593430000001,-0.390185284,0.406436905
svns_pgi__PaePgi24_54__1,0.9033073075,0.683122687,0.830338573,-0.8311115560000001,0.107600365
svns_pgi__PaePgi24_54__2,0.7687019642,1.005304552,0.926503413,-0.8662979580000001,0.14424013500000002
svns_pgi__PaePgi24_90__1,1.4141912383,0.504500445,0.8096897230000001,-0.770292729,0.21443858500000001
svns_pgi__PaePgi24_90__2,0.8935995703,0.6406474870000001,0.9991721830000001,-0.7893792930000001,0.256181475
abx_media__m9_ctrl__1,-0.5897599558000001,0.020514901000000002,-0.219087253,-0.893828944,-0.7748466310000001
abx_media__m9_ctrl__2,-0.15982349410000002,-0.33154513700000005,0.06872793,-0.8991160770000001,-0.64266658
abx_media__rpmi_ctrl__1,4.6813037279,5.573179409,0.181883243,-1.5575180670000002,-1.939577305
abx_media__rpmi_ctrl__2,4.6585254999,4.405873983,0.46045822300000006,-1.58392193,-2.241790295
abx_media__camhb_ctrl__1,2.7214545095,3.960712359,-1.466715649,-1.179529736,-1.209246395
abx_media__camhb_ctrl__2,2.642965575,3.399490602,-1.564214307,-1.261389653,-1.408883126
abx_media__m9_mero__1,-0.5676559788000001,-0.293005675,0.10006032100000001,-0.9119070650000001,-0.692410551
abx_media__m9_mero__2,-0.14008884130000002,0.27486123100000004,-0.24440689100000001,-1.133278434,-0.760633267
abx_media__rpmi_mero__1,2.3407448372,3.31505307,-0.15585906600000002,-1.653565839,-2.122024952
abx_media__rpmi_mero__2,3.7058400832,4.898847025,0.12222331400000001,-1.832894068,-1.985576121
abx_media__camhb_mero__1,2.1246162899,0.9622373740000001,-2.568928611,-1.464487794,-1.809309373
abx_media__camhb_mero__2,2.0761899671,0.951329953,-2.37205329,-1.4166246660000001,-1.769452582
abx_media__m9_trisulf__1,-0.1953169018,-0.7708010230000001,-0.13952741600000002,-0.46760251500000005,-0.654139134
abx_media__m9_trisulf__2,-0.7042011201,-0.124147881,-0.121563182,-0.569228457,-0.673502463
abx_media__rpmi_trisulf__1,0.5188232555,-0.428088344,-1.138543574,-0.7884398340000001,-1.495545031
abx_media__rpmi_trisulf__2,0.6113835558,-0.10490202300000001,-1.125744815,-0.754359556,-1.3725593790000001
abx_media__camhb_trisulf__1,1.1155869567,0.7593768830000001,-0.616348749,-0.686895557,-1.642703878
abx_media__camhb_trisulf__2,1.1620575064,0.723969995,-0.651084973,-0.741423825,-1.608883975
abx_media__m9_cef__1,-0.6383040443,-0.0174061,-0.424559634,-0.60199696,-0.7174840370000001
abx_media__m9_cef__2,-0.8087562417,-0.40842275800000005,-0.35219075800000005,-0.801525192,-0.795013022
abx_media__rpmi_cef__1,-0.2656105311,-0.093819043,0.17718560300000002,-0.830792595,-2.385835026
abx_media__rpmi_cef__2,-0.5305088698,0.036695604,0.253641923,-0.741680714,-2.377511802
abx_media__camhb_cef__1,1.5430483579,-0.507935435,-0.8382274850000001,-1.081759613,-1.499025855
abx_media__camhb_cef__2,1.5555602354,0.145207849,-0.903455694,-1.061934583,-1.429627373
abx_media__m9_cipro__1,-1.0891977312,-1.069510816,-0.296102011,-0.775849203,-0.797538743
abx_media__m9_cipro__2,-0.9495169636,-0.906455569,-0.23094071100000002,-0.853964598,-0.715373115
abx_media__rpmi_cipro__1,1.1108067342,0.7311442930000001,-0.708797459,-1.010053522,-1.969755932
abx_media__rpmi_cipro__2,0.5954308519,0.553848079,-0.968107711,-0.9865308030000001,-1.89297845
abx_media__camhb_cipro__1,0.9798600359,-0.125141158,-1.356589447,-0.659868235,-1.285918855
abx_media__camhb_cipro__2,0.1741670303,-0.212499882,-1.123683673,-0.729364565,-1.320916752
hot_tale__42c_ale3_30c__1,-0.35751035800000003,-0.78955874,0.062207968,-0.31695025400000004,-0.311726125
hot_tale__42c_ale3_30c__2,-1.1479673876,-0.28874542400000003,0.01735881,-0.340003802,-0.313698215
hot_tale__42c_ale3_37c__1,-0.6015050704,0.201101111,0.43556652300000004,-0.375398277,-0.356550505
hot_tale__42c_ale3_37c__2,-0.5051727005000001,0.299293493,0.40063680300000004,-0.34373242200000004,-0.286844505
hot_tale__42c_ale3_44c__1,2.9590391175,1.554655211,0.37188534300000003,-0.629555328,0.8838351350000001
hot_tale__42c_ale3_44c__2,2.6261275028,0.650293937,0.35534419300000003,-0.7233255390000001,0.915693485
hot_tale__hot_ale3_mid_30c__1,-0.3217933298,0.09341018300000001,0.739618883,-0.41708877800000005,0.005993265
hot_tale__hot_ale3_mid_30c__2,-1.1487690994,-0.359335889,0.562500333,-0.416571966,-0.007385775000000001
hot_tale__hot_ale3_mid_37c__1,-0.2252310776,-0.773641816,0.5847484430000001,-0.35677252800000003,-0.501685806
hot_tale__hot_ale3_mid_37c__2,-0.5684222024000001,-0.328294609,0.18943374300000002,-0.5292693580000001,-0.528992617
hot_tale__hot_ale3_mid_44c__1,1.5035462048000001,0.769793067,-0.071245341,-1.1714352350000001,0.11469567500000001
hot_tale__hot_ale3_mid_44c__2,1.1547429884,1.024009994,-0.002275453,-1.201384863,0.23116971500000003
hot_tale__hot_ale3_30c__1,0.0235653468,0.12453763400000001,0.515020333,-0.6191741980000001,-0.45345180900000004
hot_tale__hot_ale3_30c__2,-0.5780053899,-0.36486706500000005,0.5286701730000001,-0.571577828,-0.329073775
hot_tale__hot_ale3_37c__1,0.11272749080000001,-0.094259837,0.349377103,-0.722721968,-0.40363830500000003
hot_tale__hot_ale3_37c__2,0.4364613053,0.092468489,0.396319383,-0.68571509,-0.277036345
hot_tale__hot_ale3_44c__1,1.8871297407,1.370275533,0.286434483,-1.597203914,0.227503365
hot_tale__hot_ale3_44c__2,2.6008034355,0.5770453950000001,0.302318703,-1.099440647,0.238396985
hot_tale__hot_ale4_30c__1,-1.5236266402,-0.449994761,-0.059878781000000006,-0.510796904,-0.546493917
hot_tale__hot_ale4_30c__2,-0.7964191383,-0.243940812,0.027680622000000002,-0.444346291,-0.407269425
hot_tale__hot_ale4_37c__1,0.2313808183,0.21290731100000002,-0.154360834,-0.445443578,-0.459973854
hot_tale__hot_ale4_37c__2,-0.0353709934,0.06892821,-0.04945323,-0.33888177,-0.44517688800000005
hot_tale__hot_ale4_44c__1,1.7455326125,0.810389639,0.164713793,-0.36460928,0.082785365
hot_tale__hot_ale4_44c__2,1.7159284837,0.80679996,0.075804102,-0.5246024060000001,0.259213805
hot_tale__hot_ale8_30c__1,-0.9072784305,-0.7212676570000001,-0.056768665,-0.6861498490000001,-0.9095089900000001
hot_tale__hot_ale8_30c__2,-1.2567270668,-0.264140704,-0.10699186200000001,-0.6402435630000001,-0.7777570690000001
hot_tale__hot_ale8_37c__1,-0.6653965436,-0.019173135,-0.007091699000000001,-0.5045901850000001,-0.727489724
hot_tale__hot_ale8_37c__2,-0.32315089550000003,0.145888494,-0.044047578000000004,-0.512467405,-0.703668932
hot_tale__hot_ale8_44c__1,1.5708115217,0.32251659800000004,0.07381628,-0.325212596,0.012718265000000001
hot_tale__hot_ale8_44c__2,1.2778623919,0.6203169430000001,0.140506256,-0.332838362,-0.09703083500000001
hot_tale__hot_ale9_mid_30c__1,0.0868679768,0.419912487,0.119931675,-0.6325393610000001,-0.049583385
hot_tale__hot_ale9_mid_30c__2,-0.24271265420000002,-0.075919784,0.10594186400000001,-0.553225578,0.135071655
hot_tale__hot_ale9_30c__1,-1.5000724956,-0.12108642900000001,0.057352916000000004,-0.497033549,-0.592842238
hot_tale__hot_ale9_30c__2,-0.9303015547000001,-0.10976789,0.174084083,-0.42973484100000003,-0.58999575
hot_tale__hot_ale9_mid_37c__1,0.7046906975,0.154006216,-0.07088768,-0.5066094210000001,-0.367639655
hot_tale__hot_ale9_mid_37c__2,0.7716714077,0.84049091,0.028525377,-0.476166085,-0.29849762500000004
hot_tale__hot_ale9_37c__1,-0.3767494255,0.321418442,0.032825572000000004,-0.54083384,-0.38001561500000003
hot_tale__hot_ale9_37c__2,-0.4017975945,0.224506377,0.037217243000000004,-0.542365552,-0.376293755
hot_tale__hot_ale9_mid_44c__1,2.1876385192,0.84070519,0.286125693,-0.446139218,0.19238305500000003
hot_tale__hot_ale9_mid_44c__2,3.1185014753,1.134042298,0.30561196300000004,-0.6800252410000001,0.510890925
hot_tale__hot_ale9_44c__1,2.0163312317,0.6376371820000001,-0.027297961000000003,-0.6060665230000001,0.24630422500000002
hot_tale__hot_ale9_44c__2,1.8121095766000002,0.805183536,-0.086313521,-0.6258130630000001,0.38751159500000004
hot_tale__hot_ale10_30c__1,-0.8191083088000001,-0.4410888,0.23749544300000003,-0.5646101130000001,-0.45869837300000005
hot_tale__hot_ale10_30c__2,-1.2379357987,-0.7004971120000001,0.42203483300000005,-0.5686878670000001,-0.355403095
hot_tale__hot_ale10_37c__1,0.0014619895,0.411030832,0.06875389400000001,-0.651898806,-0.447231433
hot_tale__hot_ale10_37c__2,-0.1904479861,0.441123246,0.12083432100000001,-0.6178540090000001,-0.371389305
hot_tale__hot_ale10_44c__1,2.3254314657,1.580781526,-0.035753444,-1.029492911,0.178874645
hot_tale__hot_ale10_44c__2,2.0156679505,1.012375532,0.110043497,-0.68996751,0.311857795
hot_tale__hot_ale16_30c__1,-0.2288065444,-0.631565911,0.129309161,-0.683328931,-0.467012603
hot_tale__hot_ale16_30c__2,-0.2272402499,-0.49064066,0.251086443,-0.47066650200000004,-0.372629985
hot_tale__hot_ale16_37c__1,0.3289677522,0.5741056330000001,-0.022647861000000002,-0.720102758,-0.431921053
hot_tale__hot_ale16_37c__2,0.059247551,0.276047088,-0.007290675000000001,-0.757716979,-0.424432715
hot_tale__hot_ale16_44c__1,1.9086007605000002,0.8617475320000001,0.039920518,-0.613270037,0.140553845
hot_tale__hot_ale16_44c__2,2.4234800186,0.836007375,0.206041613,-0.634533915,0.24958026500000002
pdhr_ale__pdhR-13_51__1,0.6797293397,0.6667114350000001,0.426042593,-1.473940054,0.670059155
pdhr_ale__pdhR-13_51__2,0.8023525399,0.6323059040000001,0.345369843,-1.567203776,0.584683415
pdhr_ale__pdhR-14_46__1,1.5355541436,0.796347953,0.413744223,-1.124824807,1.127235165
pdhr_ale__pdhR-14_46__2,1.6641301572,0.42718953800000004,0.374689043,-1.181267665,1.086679905
pdhr_ale__pdhR-15_51__1,1.0959752447,0.8010403850000001,0.208151253,-1.3757046910000001,0.419866055
pdhr_ale__pdhR-15_51__2,0.7096580957,0.391119767,0.291227723,-1.376913207,0.633658665
pdhr_ale__pdhR-16_49__1,1.0369125269,0.447554475,0.35863981300000003,-1.441781878,0.992749325
pdhr_ale__pdhR-16_49__2,1.5944988306,0.30027559200000004,0.29102474300000003,-1.43565696,0.978565255
tcs__del_atoC_LiAcet__1,0.0934091542,1.34873502,0.372321163,-1.529352188,0.07488206500000001
tcs__del_atoC_LiAcet__2,-0.122059652,1.086007785,0.554500683,-1.4608699120000002,0.076697995
tcs__del_atoC_LiCl__1,0.2204936595,1.741536939,0.729717593,-1.573940725,0.35601839500000004
tcs__del_atoC_LiCl__2,0.6513466345000001,1.754586253,0.8032040530000001,-1.587397541,-0.003665175
tcs__del_atoC_m9__1,0.046761422600000005,1.9739871990000002,0.699493633,-1.610960337,0.390416185
tcs__del_atoC_m9__2,0.138302703,1.341694301,0.8078232030000001,-1.537168137,0.45289707500000004
tcs__del_baeR_etoh__1,30.4822650035,11.093441281,0.7253874130000001,-0.7947728310000001,-1.004696949
tcs__del_baeR_etoh__2,30.4900760095,10.137597431,0.8432000030000001,-0.711595816,-1.039493529
tcs__del_baeR_lb__1,19.45602553,7.622171258,0.45295403300000003,-1.959879614,0.560565675
tcs__del_baeR_lb__2,19.1858871537,7.698854767,0.513648663,-1.992148699,0.6126008350000001
tcs__del_btsR_01xlb__1,6.9875326328,1.676009304,-1.00432669,-0.9138769640000001,0.9432713450000001
tcs__del_btsR_01xlb__2,0.1560411984,0.7694601050000001,-1.132510871,-0.8770422170000001,0.936693195
tcs__del_btsR_lb__1,23.2462147422,10.039269531,0.905930643,-1.8100021380000002,-0.685354248
tcs__del_btsR_lb__2,23.1138900816,9.981150531,0.882795573,-1.911786533,-0.7342108110000001
tcs__del_btsR_pyruvate__1,0.9516678304,0.874314875,-1.207481932,-0.7551962090000001,1.100573585
tcs__del_btsR_pyruvate__2,0.7199382559,0.628859829,-1.260247428,-0.8057040050000001,1.042834665
tcs__del_cpxR_etoh__1,29.6563053954,11.078459181,1.209290043,-1.272700713,-1.245766886
tcs__del_cpxR_etoh__2,29.9432251572,11.056003041,1.196778413,-1.285143709,-1.365107315
tcs__del_cpxR_lb__1,23.7274689505,8.522538751,0.560846033,-1.767592873,0.496570985
tcs__del_cpxR_lb__2,24.1418753819,8.485593504,0.640789563,-1.663140319,0.521179295
tcs__del_cusR_CuSO4__1,23.7174822744,6.742523269,1.046254113,-1.092642111,0.18434866500000002
tcs__del_cusR_CuSO4__2,23.2410420525,6.88464751,1.048489943,-1.03221939,0.172252555
tcs__del_cusR_lb__1,18.6948164563,9.798137251,0.995224693,-1.824259277,-1.04493152
tcs__del_cusR_lb__2,19.1567118795,10.298556511,1.040602243,-1.824737212,-0.94008373
tcs__del_kdpE_01-kcl__1,0.5879624938,0.38485472400000004,0.088105161,-0.49775268800000005,1.188748505
tcs__del_kdpE_01-kcl__2,0.7617892055000001,0.149839625,0.12273579200000001,-0.48845080900000004,1.132852455
tcs__del_kdpE_115-kcl__1,0.021920671000000003,-0.26122075,0.04519701,-0.629519641,0.315758295
tcs__del_kdpE_115-kcl__2,0.0999367625,-0.5302858770000001,-0.003365355,-0.510347726,0.327461795
tcs__del_phoB_m9__1,0.2566696798,0.9709483760000001,0.731063943,-1.330013863,0.34490785500000004
tcs__del_phoB_m9__2,-0.0396748956,1.023862422,0.757859213,-1.340629176,0.359382225
tcs__del_phoB_m9p__1,-0.17542463120000001,0.034014907000000004,-0.51730162,-2.154292839,0.042946165
tcs__del_phoB_m9p__2,0.10757140550000001,0.090094032,-0.48681598000000004,-2.186921256,0.148344995
tcs__del_rcsB_etoh__1,26.6478963377,9.799526021,0.858421713,-0.363607589,-1.113655764
tcs__del_rcsB_etoh__2,27.1477616919,9.753698011000001,0.9214160130000001,-0.26936122900000004,-1.286862524
tcs__del_rcsB_lb__1,29.3122465344,10.395728591,0.6655188230000001,-1.5861596310000001,-0.130483775
tcs__del_rcsB_lb__2,29.5265653202,10.437473341,0.700550933,-1.554112041,-0.11948199500000001
tcs__del_zraR_lb__1,10.4345088286,4.308148422,0.536767573,-0.982470728,-1.008928745
tcs__del_zraR_lb__2,10.5043615668,4.256830986,0.5696375730000001,-0.9951957260000001,-1.091690486
tcs__del_zraR_zncl2__1,7.9545924692,5.568309861,0.833890483,-1.358499992,-0.38165406500000004
tcs__del_zraR_zncl2__2,7.8936682554,5.635108507,0.8158754130000001,-1.388633639,-0.349034975
tcs__wt_01-kcl__1,1.3896966738,0.381926592,-0.04219238,-0.989835321,1.455038345
tcs__wt_01-kcl__2,1.1512455199,-0.070246669,-0.041591509000000006,-1.046526627,1.366600795
tcs__wt_01xlb__1,0.9039445694,1.211346632,-1.18682151,-0.627626621,1.232707105
tcs__wt_01xlb__2,0.8597694684,1.319827314,-1.187464975,-0.594704153,1.196058335
tcs__wt_115-kcl__1,0.041456665000000004,-0.578293909,-0.09970663,-0.6038745640000001,0.32144473500000004
tcs__wt_115-kcl__2,-0.1229575277,-0.33412761100000005,-0.12142913200000001,-0.619591071,0.254998695
tcs__wt_CuSO4__1,11.4932927454,6.736451719,0.733850203,-0.9148683420000001,-0.34763808500000004
tcs__wt_CuSO4__2,11.5995984967,7.166299055,0.730520613,-0.9852227830000001,-0.33729100500000003
tcs__wt_etoh__1,24.0630408127,9.507945501,0.575463063,-0.49219957300000006,-0.748208975
tcs__wt_etoh__2,24.0300870214,9.452122831,0.539484413,-0.5109897880000001,-0.77338142
tcs__wt_lb__1,24.9676552196,9.374053061,0.9893765630000001,-1.3424401160000001,0.7751741050000001
tcs__wt_lb__2,25.3478263409,9.309057431,1.092255943,-1.381257632,0.778722075
tcs__wt_LiAcet__1,-0.3515710144,1.319094481,0.649175273,-1.647171522,0.017340905
tcs__wt_LiAcet__2,-0.38713876750000004,1.693009019,0.406217943,-1.672436319,0.268100265
tcs__wt_LiCl__1,0.3301531408,2.220270747,0.574315623,-1.592588379,0.29628289500000005
tcs__wt_LiCl__2,0.1782586197,2.268292689,0.6016396030000001,-1.618416323,0.39963469500000004
tcs__wt_m9p__1,-0.1775206655,-0.055297414,-0.395497808,-1.822635071,0.076579375
tcs__wt_m9p__2,-0.0176915456,-0.13936927500000001,-0.420119436,-1.744095974,0.131004705
tcs__wt_pyr__1,0.9307942960000001,1.071080082,-1.287916309,-0.5684677490000001,1.210572895
tcs__wt_pyr__2,0.8050928569,1.632061981,-1.163147485,-0.546228793,1.222105615
tcs__wt_zncl2__1,9.371758778,4.044074201,0.665530193,-1.034137505,-0.7767742820000001
tcs__wt_zncl2__2,9.3244422892,3.9321349320000003,0.6831118230000001,-1.030251514,-0.85283599
ros_tale__1_112_0pq__1,-1.3419274647,0.5158516590000001,0.040594261,-0.004000038,-0.8659966050000001
ros_tale__1_112_0pq__2,-1.9173360001000002,0.189602884,0.219280403,-0.298286875,-0.9510845130000001
ros_tale__1_112_250pq__1,-0.737800631,0.044596878,1.110700303,-0.390843082,-0.892650067
ros_tale__1_112_250pq__2,-1.0107737576,0.135894875,0.843117993,-0.357732802,-0.650211917
ros_tale__1_112_750pq__1,-0.45178670120000003,0.695231436,0.9049245530000001,-0.113309328,-0.449078336
ros_tale__1_112_750pq__2,-0.6380126816,0.6323147720000001,1.048487963,-0.344769418,-0.756018851
ros_tale__1_112_750pq__3,-0.6833723228,1.090097988,0.7018120830000001,-0.24647739000000002,-0.9738206110000001
ros_tale__3_76_0pq__1,0.4286179686,-0.413625126,0.40668794300000005,0.529609298,0.609933425
ros_tale__3_76_0pq__2,0.5325501724,-0.091053138,0.36532405300000004,0.48756842800000005,0.5490627650000001
ros_tale__3_76_0pq__3,0.2299168081,-0.348429832,0.389190503,0.392257358,0.20033556500000002
