,A,Crp,GntR
pcoli__hsTPH_N158trunc__2,4.18480968267885,0.3858976930000004,0.06674763699999886
pcoli__hsTPH_N174trunc__1,2.05976885220021,0.3836390329999997,-0.33252762800000113
pcoli__hsTPH_N174trunc__2,3.968693396041196,0.6533793929999998,0.1133034449999979
pcoli__hsTPH_Ntermtrunc__1,4.024337968958933,0.5076168729999999,0.5713400979999994
pcoli__hsTPH_Ntermtrunc__2,1.6723218343456154,0.580596903,-0.2427381200000012
pcoli__hsTPH1__1,2.1822435427107902,0.5255677930000004,-0.2283913140000013
pcoli__hsTPH1__2,2.077067142464049,0.5415309229999998,-0.3008824600000004
pcoli__MBP__1,1.6169099604536348,-0.3459770999999989,-0.5914493810000003
pcoli__MBP__2,2.677159686860421,0.026489270000000783,-0.0650724820000006
pcoli__msCOMT__1,0.9755856033588992,-0.10757294999999978,-0.5139927360000005
pcoli__msCOMT__2,1.1757417800091532,-0.09238089099999948,-0.3657450150000008
pcoli__ocAANAT__1,1.8692651578915065,0.3196315130000009,-0.3787598070000007
pcoli__ocAANAT__2,2.068651706505936,0.2939196830000004,-0.4064287840000009
pcoli__osTDC_K374H__1,1.282014035750923,0.6863196630000008,-0.062380926000000336
pcoli__osTDC_K374H__2,1.7529668801282776,0.6933763230000007,-0.13737111900000087
pcoli__osTDC_K374L__1,1.324082442542327,-0.030107002999999462,-0.33668425500000154
pcoli__osTDC_K374L__2,1.5353972154014883,0.15281107300000052,-0.3596855270000008
pcoli__osTDC_K374Q__1,2.2582356754482227,0.4485571030000006,-0.4128397460000004
pcoli__osTDC_K374Q__2,2.370801016295552,0.4643148630000002,-0.24180830700000036
pcoli__osTDC_L360V__1,1.967065289679612,0.2966241729999997,-0.3760677280000007
pcoli__osTDC_L360V__2,2.963464403766057,0.3820168630000005,-0.25773207300000056
pcoli__pmTPH__1,1.5862579139706776,-0.10026360400000024,-0.3006911500000013
pcoli__pmTPH__2,1.9568157526636785,0.08226395500000018,-0.1697271270000007
pcoli__RFC__1,1.693698765900996,0.06813715200000026,-0.3296983010000005
pcoli__RFC__2,1.6798768947468543,0.008882815999999849,-0.32288645300000063
pcoli__RFCctrl__1,1.5631968141834474,0.4522689930000006,-0.04348191100000065
pcoli__RFCctrl__2,1.369997718238746,0.5165584929999998,-0.11264162800000045
pcoli__RFCnopause__1,1.6166915362611514,0.6708687229999999,0.08705692900000006
pcoli__RFCnopause__2,2.2884157037381736,0.6748039729999995,0.15260570999999867
pcoli__RFCpluspause__1,2.976888583192693,0.7640610930000005,0.27117664900000005
pcoli__RFCpluspause__2,3.5602407716178157,0.5214214130000006,0.2518123149999987
pcoli__rnCOMT_sol__1,2.1670665919320835,0.8270174130000001,-0.02533397800000081
pcoli__rnCOMT_sol__2,2.100873846922644,0.6395325229999997,-0.1483615630000008
pcoli__rnPNMT__1,1.7896587134811035,0.1635869329999995,-0.370819613000001
pcoli__rnPNMT__2,2.6537665586451267,0.07451194300000097,-0.11105880200000053
pcoli__rnTDC__1,1.8771179901742223,0.08798361800000087,-0.3865693520000004
pcoli__rnTDC__2,2.1601015279432176,0.17114607300000095,-0.3704591240000008
pcoli__rnTDC_trunc__1,1.8499443023455648,0.3075571430000004,-0.04177633700000083
pcoli__rnTDC_trunc__2,1.8255242033114616,0.43504015300000104,0.07353818999999895
pcoli__saCOMT_T2A__1,1.4638642491086984,0.3335838930000001,-0.2840242470000005
pcoli__saCOMT_T2A__2,1.4329534067237426,0.4038707630000005,-0.22136977400000116
pcoli__sfCOMT__1,1.8875786941830317,0.1572444130000008,-0.4324282460000006
pcoli__sfCOMT__2,1.8384521589991545,0.06503750799999962,-0.5653175750000008
pcoli__sgAANAT_D63G__1,1.7794199525796357,0.18900217300000044,-0.3510022470000003
pcoli__sgAANAT_D63G__2,1.988868336224655,0.43052260299999995,-0.37892792500000105
pcoli__ssDDC__1,1.7429095560957657,0.20759201300000107,-0.4755740080000006
pcoli__ssDDC__2,2.4094659362700126,0.3251403029999995,-0.3490564619999992
pcoli__TP53B__1,1.7256586265750034,0.4237391030000008,-0.2422708680000003
pcoli__TP53B__2,1.9270613042458704,0.4437453829999996,-0.2305356180000011
pcoli__WT__1,3.5358989684373068,0.5471816730000008,0.6753103639999996
pcoli__WT__2,3.728673994146817,0.4334316830000001,0.7320876799999985
cck__glu_ale4__1,-0.1549855634793066,0.10431546100000057,-0.6686848920000008
cck__glu_ale4__2,-0.2083614148809241,0.21222904300000067,-0.9321661569999992
cck__cck_ale1__1,-0.049981428772363,0.14875797300000038,-0.9949434410000002
cck__cck_ale1__2,0.3507855155833433,0.21173196300000008,-1.0444322969999993
cck__cck_ale2__1,0.8488799378416642,0.24320085299999936,-0.9802874030000012
cck__cck_ale2__2,0.1819423058637016,0.2196628030000003,-0.9823945270000012
cck_pgi__gmos_delpgi__1,1.7410126654842029,0.6099491930000003,-0.4040365330000011
cck_pgi__gmos_delpgi__2,2.8559842431161,0.5151660729999996,-0.5372358990000006
cck_pgi__pgi_ale1__1,1.9626404086290712,0.0871969090000011,-0.4074503759999999
cck_pgi__pgi_ale1__2,2.0296044424754167,0.4703615729999999,-0.6696001190000009
cck_pgi__pgi_ale2__2,2.39609541001446,0.6450278430000012,-0.5427889810000002
cck_pgi__pgi_ale3__1,2.0874618049861806,0.2577020430000001,-0.3435601150000016
cck_pgi__pgi_ale3__2,2.1016912839706707,0.527121343000001,-0.644972096
cck_pgi__pgi_ale4__1,0.0619321977737236,0.025670410000000032,-0.9376226710000006
cck_pgi__pgi_ale4__2,0.284721180641608,0.14926491299999967,-1.4646338180000011
cck_pgi__pgi_ale4__3,0.2806890069803394,0.2310494330000008,-1.2175698230000007
cck_pgi__pgi_ale5__1,2.005229338333776,0.26444670300000084,-0.4638803680000008
cck_pgi__pgi_ale5__2,2.3051616243846804,0.4910110930000009,-0.7808556009999998
cck_pgi__pgi_ale6__1,1.3590502218088951,0.40659345300000105,-0.484802074000001
cck_pgi__pgi_ale6__2,2.0177525479959373,0.6293582329999996,-0.763490753000001
cck_pgi__pgi_ale7__1,0.3605168434118461,0.4198053730000009,-0.6326655940000006
cck_pgi__pgi_ale7__2,0.6968898311561321,0.7252530329999995,-0.8631954150000016
cck_pgi__pgi_ale8__1,1.449385081884932,0.2900276829999999,-0.4778030479999993
cck_pgi__pgi_ale8__2,0.6481247475690012,0.6440838830000004,-0.8532933700000012
cck_sdh__gmos_delsdhCB__1,1.0986376311663169,0.8479485130000004,-0.1193430160000002
cck_sdh__gmos_delsdhCB__2,-0.1387164779271618,0.8298960530000006,-0.13974128600000044
cck_sdh__sdh_ale1__1,-0.219630174464092,0.5440714730000007,-0.6363757450000014
cck_sdh__sdh_ale1__2,0.0279695450457748,0.5592394929999998,-0.844872541
cck_sdh__sdh_ale2__1,-0.0834247432338346,0.4799116730000002,-0.7779333100000017
cck_sdh__sdh_ale3__2,0.7277853868550924,0.5564179130000007,-0.6722297720000006
cck_sdh__sdh_ale3__1,0.6134466209357723,0.4938992930000001,-0.6734078010000006
cck_sdh__sdh_ale3__3,-0.0296807910168242,0.4853280929999997,-0.9202403310000004
cck_pts__gmos_delptsHIcrr__2,0.8334293948749214,0.4644968830000007,-0.5774456420000007
cck_pts__gmos_delptsHIcrr__1,0.2184815909532744,0.649161093,-0.5525098580000005
cck_pts__pts_ale1__2,-0.7863842886282915,0.3294758729999998,-0.6377159880000011
cck_pts__pts_ale1__1,-0.1831368486544721,0.2967783530000005,-0.6067786990000004
cck_pts__pts_ale2__2,-0.7909986151398818,0.20189095299999948,-1.0681031350000003
cck_pts__pts_ale2__1,-0.4428295971937857,0.2751297130000001,-1.177798597000001
cck_pts__pts_ale3__2,1.0837842555354542,-0.4453421809999991,-1.118297816
cck_pts__pts_ale3__1,0.6950057048192417,-0.1455219379999999,-0.8354421620000005
cck_pts__pts_ale4__2,-0.5312806818425314,0.4206787429999999,-0.9277774810000006
cck_pts__pts_ale4__1,-0.0958351367344667,0.3875030329999998,-0.995189314000001
cck_gnd__gmos_delgnd__1,0.9536812672456828,0.5155411030000003,-0.5178774120000007
cck_gnd__gmos_delgnd__2,0.5592279910085698,0.4190796030000001,-0.2978819450000003
cck_gnd__gnd_ale1__1,1.3863841105550108,0.11322853200000085,-0.8972347010000004
cck_gnd__gnd_ale1__2,0.9697232191887708,0.14549259800000058,-1.0385553320000005
cck_gnd__gnd_ale2__1,3.447574375517411,0.057324061000000974,-1.4681399570000009
cck_gnd__gnd_ale2__2,3.4022634186547056,0.0516023170000004,-1.3406107480000005
cck_gnd__gnd_ale3__1,-0.1540045982900309,0.04701789499999976,-1.0062226950000008
cck_gnd__gnd_ale3__2,0.2356787965997236,0.07806117700000037,-1.0650325100000009
cck_tpiA__gmos_deltpiA__1,2.6164499079410355,0.5549454330000003,-0.5927201609999999
cck_tpiA__gmos_deltpiA__2,2.335188621785396,0.6484744429999996,-0.8644540410000001
cck_tpiA__tpiA_ale1__1,2.740638164524845,0.5753141230000001,-0.4352188220000004
cck_tpiA__tpiA_ale1__2,2.32442409308627,0.5862271529999994,-0.2756322950000003
cck_tpiA__tpiA_ale2__1,-0.051426007025082,0.6931617929999998,-0.4587746850000016
cck_tpiA__tpiA_ale2__2,1.117987638360037,0.4825762030000007,-0.7366732450000013
cck_tpiA__tpiA_ale3__1,0.9788946012833188,0.44486670300000064,-0.4364078650000014
cck_tpiA__tpiA_ale3__2,0.2934062103553978,0.42426745300000057,-0.5979130219999993
cck_tpiA__tpiA_ale4__1,1.2468835397261726,0.2272038629999997,-0.5527537210000002
cck_tpiA__tpiA_ale4__2,0.8193803652435986,0.19612825299999948,-0.5342369659999999
acid_tale__acid_ale1_pH7__1,-0.0709764529075245,0.15268897300000006,-1.184323256
acid_tale__acid_ale1_pH7__2,0.2001224616399051,0.126066680000001,-1.1057495669999993
acid_tale__acid_ale1_pH5__1,1.0996500610451356,0.7941495229999997,-0.4905809660000005
acid_tale__acid_ale1_pH5__2,1.6656712780312646,0.8152700330000009,-0.4694387030000007
acid_tale__acid_ale2_pH7__1,0.4842123825896697,0.3388400730000001,-0.9977075420000006
acid_tale__acid_ale2_pH7__2,0.5911474285626241,0.3230544630000001,-0.9537363460000003
acid_tale__acid_ale2_pH5__1,0.2659590923447173,0.432644723000001,-0.5934339430000009
acid_tale__acid_ale2_pH5__2,0.996343808191558,0.4854809929999994,-0.7952901220000008
acid_tale__low_Mg_ale_pH7__1,0.650354712180117,0.3007467029999997,-0.9700828760000002
acid_tale__low_Mg_ale_pH7__2,1.0924606345096408,0.3462454630000007,-1.060328192000001
acid_tale__low_Mg_ale_pH5__1,0.0138330350828071,0.6085887329999995,-0.6106970230000011
acid_tale__low_Mg_ale_pH5__2,0.0087041357253153,0.5572315630000002,-0.6534727119999992
acid_tale__MES_ale_pH7__1,0.7285926605551936,0.4305318729999996,-1.0633970260000003
acid_tale__MES_ale_pH7__2,0.3025161849424985,0.4747332229999994,-1.121202524000001
acid_tale__MES_ale_pH5__1,-0.2884553192049797,0.4750174830000002,-0.7370935480000007
acid_tale__MES_ale_pH5__2,-0.1314615778819396,0.709374983,-0.3328669440000009
acid_tale__gmos_pH7__1,0.6872539267222944,0.4296040630000011,-0.9910488650000016
acid_tale__gmos_pH7__2,0.8418458509153836,0.4446293130000001,-0.884643650000001
acid_tale__gmos_pH5__1,0.3461568740890569,0.6502280230000004,-0.7398098960000006
acid_tale__gmos_pH5__2,0.4429883156813117,0.7174304530000004,-0.6953984280000007
adnB__wt_adn__1,-1.5215275537424062,-0.4159558469999993,-0.15767968200000038
adnB__wt_adn__2,-0.6101878135703115,0.22959581299999954,-0.10112117000000163
adnB__delydhB_adn__1,-1.6222083198495838,-0.5303189100000001,-0.13742744400000095
adnB__delydhB_adn__2,-1.0828559410822662,-0.2645061010000003,-0.2938093190000011
ytf2__wt_glc__1,-1.4204278879355277,0.2079942330000009,-0.5889877580000009
ytf2__wt_glc__2,-1.4552143913362705,0.2538454530000003,-0.5026657530000005
ytf2__ybcM_glc__1,0.0275020945039665,0.49687887299999994,-0.7684240420000004
ytf2__ybcM_glc__2,0.5088397619962695,0.5496294230000007,-0.37732489700000027
ytf2__ydhB_glc__1,-0.3985482247843843,0.3261516029999996,-0.8901165400000011
ytf2__ydhB_glc__2,-0.6883815892868159,0.3955030429999997,-0.5846645470000009
ytf2__yfeC_glc__1,0.0697641500890976,0.2082961430000001,-0.6645543000000016
ytf2__yfeC_glc__2,-1.292676498337119,0.3760682129999999,-0.7532579950000011
ytf2__yciT_glc__1,-1.1874327244244085,0.4599342330000002,-0.6358557220000005
ytf2__yciT_glc__2,-1.260359652029987,0.5174864029999995,-0.7535294080000003
ytf2__ydiZ_glc__1,-1.1009128368887808,0.2818442530000009,-0.7520487080000011
ytf2__ydiZ_glc__2,-0.6772569100089886,0.28140171300000105,-0.6797318560000001
ytf2__ynfL_glc__1,-1.215280718782684,0.5107562229999996,-0.5261656330000006
ytf2__ynfL_glc__2,-1.148894227329844,0.523190413,-0.44464781900000094
ytf3__wt_glc2__1,-0.148656707758035,0.45626287299999996,-0.6062879850000016
ytf3__wt_glc2__2,0.0256139930512336,0.5116651829999999,-0.4683035590000007
ytf3__wt_pH7_lactate__1,-0.5389773025222973,0.560872303,-0.6397099659999999
ytf3__wt_pH7_lactate__2,-0.3134931155406411,0.5532738630000011,-0.5735694960000002
ytf3__wt_pH55_lactate__1,-0.3260508937791475,0.7780642029999996,-0.4374008060000003
ytf3__wt_pH55_lactate__2,-0.5536255912745162,0.7423117129999994,-0.4633442600000004
ytf3__wt_pH55_HCl__1,-0.4729115219868532,0.6150495429999996,-0.36076551900000103
ytf3__wt_pH55_HCl__2,-0.6084125853700549,0.6014201329999995,-0.3472753000000015
ytf3__dyieP_pH7__1,-0.0472628990871013,0.4791694330000009,-0.5914699220000008
ytf3__dyieP_pH7__2,-0.4910199706611201,0.42496669299999995,-0.5140626959999999
ytf3__dyieP_pH55__1,-0.4958193930690029,0.4390071130000006,-0.693072614000001
ytf3__dyieP_pH55__2,-0.2370721918673228,0.623551333,-0.6172067580000009
minicoli__aldA_f1c2__1,5.716307340823596,0.7631858827982381,-0.2751913903551397
minicoli__aldA_minE__1,4.473834749927654,0.255888508978142,-0.8940006697626339
minicoli__mg1655_glc__1,-1.5860551361744184,-0.8470184669947685,-0.8874093483866918
minicoli__mg1655_glc__2,-0.9407160959478454,-0.8039264138958604,-0.7958620504143656
minicoli__minE_cyt__1,3.480349514180415,0.7601914841850306,0.2896920960847833
minicoli__minE_cyt__2,2.8635164259285077,0.4729475383347843,0.049079462640995615
minicoli__minE_fruc__1,4.061563608675021,0.34172110794916755,-0.33658971614033817
minicoli__minE_fruc__2,4.022237807838783,0.461542666559108,-0.36419882302090745
minicoli__minE_glc__1,2.9704550842428703,0.2938109111467888,-0.16377709781558014
minicoli__minE_glc__2,2.610426282346718,0.10430003951357314,-0.4881916949313832
minicoli__minE_glyc__1,5.068854002476045,0.575831448418306,0.09117635931229984
minicoli__minE_glyc__2,6.114862823413099,0.6844880187857836,0.17640257218031152
minicoli__minE_Fe_starve__1,4.430093200031161,0.5804469724508969,0.22216185220050197
minicoli__minE_Fe_starve__2,4.439706531799582,0.6236096478485607,0.3594336022185889
minicoli__minE_LB__1,5.480504948102365,-0.5768918406871162,-0.4720822629954551
minicoli__minE_LB__2,5.429445517243476,-0.8092098841975535,-0.396217056548009
minicoli__minE_N_starve__1,3.5898132808102736,0.3528053698058322,0.11126114305792713
minicoli__minE_N_starve__2,3.1226858510059103,0.4807614269391625,-0.16815798028999307
minicoli__minE_osm__1,3.3157063498387136,0.3547041686708319,0.2981829949025867
minicoli__minE_osm__2,3.635926415486378,0.5658446295801518,0.33149195818256594
minicoli__minE_ph5__1,3.346939020815624,0.6501761031624761,0.2726249825716813
minicoli__minE_ph5__2,3.282213024349517,0.6347492200625684,0.04703408066897108
minicoli__minE-pyr__1,6.167561212534116,0.9884421842001724,-0.2344344126435045
minicoli__minE-pyr__2,6.684323634944199,0.5805078277861995,0.17295589543421294
minicoli__minE_sorb__1,4.140944427113827,0.6284983244472482,-0.33824208214431195
minicoli__minE_sorb__2,4.199385968262714,0.6064916202251851,-0.4639380510822954
minicoli__minE_urid__1,3.1859408797529265,0.4108001218596762,-0.6372755616302683
minicoli__minE_urid__2,3.2921779559553204,0.34830946039232913,-0.6417072684826399
minicoli__W3110_cyt__1,-0.7812352811798466,-0.2741512513245965,-1.134457001563523
minicoli__W3110_cyt__2,-0.5988233373430419,-0.2471138346472994,-1.1651015244890903
minicoli__W3110_glc__1,0.579252232503079,-0.3286400323548726,-1.6095738966862625
minicoli__W3110_glc__2,-0.4345421822866954,-0.4080395046534289,-1.4568962112117054
minicoli__W3110_glyc__1,-1.1135771245585555,0.1888029313895725,-1.120193016694876
minicoli__W3110_glyc__2,-1.9580260425060712,0.16079573130215685,-0.8282162196386231
minicoli__W3110_Fe_starve__1,-0.9038972570448658,-0.39335282894219503,-0.4085667459134879
minicoli__W3110_Fe_starve__2,-1.590952015390775,-0.3767980913136952,-0.5120511619322023
minicoli__W3110_LB__1,3.8556051253428607,0.4782054662101167,-0.4990082724543763
minicoli__W3110_LB__2,4.386223647828096,0.4998332578699021,-0.4456545765432285
minicoli__W3110_N_starve__1,-2.0637392625951887,-0.3672969470778735,-1.1515448974640083
minicoli__W3110_N_starve__2,-2.0949065407629037,-0.17080551194691118,-1.1835386888848838
minicoli__W3110_osm__1,-0.049193217697885,0.18475333822734186,-0.6686394559290711
minicoli__W3110_osm__2,-1.0720248366309932,0.21075048409365135,-0.7925542470100106
minicoli__W3110_ph5__1,-1.0471306820087587,-0.0020982938586069366,-0.7180784586967803
minicoli__W3110_ph5__2,-0.8399974257554291,0.06374104599613695,-0.4163851778010592
minicoli__W3110_pyr__1,-0.5913218564798357,0.6437353797175921,-0.9562868597662684
minicoli__W3110_pyr__2,-2.069124957811338,0.8084862253725884,-0.6257169158553575
minicoli__W3110_sorb__1,-0.6587767803633375,-0.3697472429572191,-1.8253755089380717
minicoli__W3110_sorb__2,-0.665196658529708,-0.2282472383218792,-1.9041257973994643
minicoli__W3110_urid__1,-0.9965553333082806,-0.14597371871249898,-1.2746813898030045
minicoli__W3110_urid__2,-1.5116902608219729,0.0011588474703554395,-1.1499189709608892
minicoli__W3110_WT_glc__1,-2.2293752998369105,-0.05853650097271945,-0.6283833954568969
minicoli__W3110_WT_glc__2,-1.468381325171444,-0.2736059720925805,-1.0522710822214691
minicoli__W3110_WT_osm__1,-1.5908409198802866,-0.4068572548991813,-1.0792232361776757
minicoli__W3110_WT_osm__2,-2.681707149861944,-0.26682409365055193,-0.5946587159837815
eep__BOP27__1,1.4727972119663832,0.09382866102208354,-0.9748900653088226
eep__BOP27__2,0.9496933497322612,0.13043922998821067,-0.9064058650714184
eep__BOP1000__1,-0.3002725825110995,0.7723290743721964,-0.5392103106503043
eep__BOP1000__2,0.0286869584454272,0.49579595280529,-0.5521293563453007
eep__BOP27_ndh-cydB-appC__1,-2.0594493819140767,0.7178399562547568,-0.4629671124912642
eep__BOP27_ndh-cydB-appC__2,-2.599451791203933,0.7133880226929996,-0.41411643285402094
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.325628449851357,-0.5253466876128723,-1.91394352275241
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.723608812248093,-0.2758437215494869,-1.6174189932324652
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.3000307981110032,0.028680680978968812,-1.1356754684947683
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.8608774342345628,0.12755066767542012,-1.070094394885346
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.4076662522834682,0.3217998396952169,-1.0200854914854682
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.178341113770042,0.7396323977227315,-0.5444495982363176
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.4282510268979869,0.3720932222038407,-1.1139197550135045
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.0763629947097741,0.6134547669373926,-0.9945137596142316
eep__BOP27_nuoB-cydB-appC__1,-0.5255414517326896,0.4882750943039085,-0.1758611587918324
eep__BOP27_nuoB-cydB-appC__2,-1.4651226192050837,0.11815421918128875,-0.6492804537128256
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,1.3744264932417871,-0.21372449261360948,-0.9993471982458244
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,1.140984319748309,-0.06724694596392844,-0.8375507987924875
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.8454368824480639,0.08839676249674255,-0.5754262834105477
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,1.047793277686865,0.15877789631800887,-0.4645245719102134
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,3.826860728851912,-0.17916595071337582,-1.4956925868079924
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,3.239395434260664,-0.09374282793228694,-1.3323215861072404
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,3.491095688449065,-0.21533576919100209,-1.1619453381106783
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,3.1088955024277283,-0.22582268173968426,-1.2782602352440993
eep__BOP27_ndh-cyoB__1,0.4107683843561055,0.3901020806678357,-0.5326617258923996
eep__BOP27_ndh-cyoB__2,0.1449886468206964,0.4659621036932382,-0.5365331702165186
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,2.733518151046588,-0.3892631557815793,-1.2351509821566404
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,2.4884060521382274,-0.3696585111725295,-1.2843871507192386
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,4.543421739429749,-0.0005791883812236165,-0.6848166531998432
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,4.739024592292697,0.02281436954393712,-0.6003899400959503
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,3.753128939517804,0.2178899696497876,-0.7304083288812375
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,3.6385962545434056,0.20618357401769136,-0.547317889789678
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,4.00103300226242,0.22911237248339056,-1.242123364503693
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,3.541897193714839,0.3309433360820844,-1.0004747800756384
eep__BOP27_nuoB-cyoB__1,0.4462660429765362,0.3184592194490801,-0.5597394358986278
eep__BOP27_nuoB-cyoB__2,0.3937535176059667,0.4559210903879496,-0.4408950074308944
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.4379807502224371,0.7765435519830799,-0.1358191271537912
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.2398756455258032,0.59322303693056,-0.23865168759024516
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.381973283426506,0.9087634004837568,-0.22213671752719755
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.6175810692571571,0.8216013681301941,-0.20377879330832727
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,2.3940128530882427,0.4719138623499397,-0.20514092601320133
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,3.0415893127768903,0.5587931596523799,-0.07339057767504009
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.5485900619978321,0.6343408622266598,-0.05259995468207102
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.6161517153173304,0.6467570174864914,-0.16130452555491193
eep__BOP27_ndh-cydB__1,1.5868312399636717,0.5795424806329965,-0.37922770651498094
eep__BOP27_ndh-cydB__2,0.4404729111381678,0.5830047350587346,-0.5202748895501541
eep__BOP27_nuoB-cydB__1,0.9479476213356128,0.7793213906795806,-0.3022226581528127
eep__BOP27_nuoB-cydB__2,-0.0165389634885328,0.8418525340196368,-0.30324887337795303
DDB2__PD-005_BW25113_Batch_6h__1,-0.9860465234250668,-0.12723029239772998,-0.968896448076488
DDB2__PD-005_BW25113_Batch_6h__2,-0.7384210119865124,-0.19715708438903512,-0.8137960220150724
DDB2__PD-003_BW25113_Batch_9h__1,-1.7525003147916904,-0.16807586777489902,-1.0792182114944673
DDB2__PD-003_BW25113_Batch_9h__2,-1.6354865927055489,-0.15998061409660205,-0.9610369661528786
DDB2__PD-003_BW25113_Fed-batch_6h__1,1.866086789928212,-0.027134141818516252,-1.397210962636688
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.4053176307672226,-0.17852551024006402,-1.1134295895128714
DDB2__PD-005_BW25113_Fed-batch_6h__1,2.2096214342005127,-0.3223346990388993,-0.9232487187010134
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.2426412365279829,-0.142315246792732,-0.7163536127255057
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.4029740153437265,-0.0021470405809242976,-1.301677462344652
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.4264723832916482,0.2350709659175898,-1.1064169473187082
DDB2__PD-005_BW25113_Fed-batch_15h__2,2.4987491734455034,0.2314675354999398,-1.174516559044882
DDB2__PD-003_BW25113_Fed-batch_21h__1,1.794182677284679,0.3617103437948988,-1.0215005994963873
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.824693947102797,0.5141217169364491,-0.7190539838203005
DDB2__PD-004_del-basS_Batch_6h__1,0.0430944151912474,-0.3925529624361753,-0.7154013773630714
DDB2__PD-004_del-basS_Batch_6h__2,0.5325093850336025,-0.3297445270973629,-0.7673554031965963
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.6942157021665065,-0.5282964282981357,-1.5692932282439207
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.80706903879722,-0.04672945896208347,-1.4722531714627722
DDB2__PD-004_del-basS_Fed-batch_15h__1,2.8336464177995224,-0.18462207311152845,-1.3866862236505604
DDB2__PD-004_del-basS_Fed-batch_15h__2,2.401112747249269,0.11541921525898854,-1.2577571200809237
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.7363074492713712,-0.10203008187775353,-0.9175485961299286
DDB2__PD-004_del-kdpE_Batch_6h__2,0.0433164720926959,-0.13771078535060433,-0.8121341235672368
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.008642731754854,-0.30953429046660297,-1.4933762679972515
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,1.2965425129306711,-0.20352765843154152,-1.403831967042373
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,1.5272895536637785,0.19855716077668184,-1.2239900511418904
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,0.9581402956145828,0.3785889334450516,-1.2287224901899227
DDB2__PD-005_del-phoB_Batch_6h__1,-0.7257197913180916,-0.18690698319940324,-0.9315491470676962
DDB2__PD-005_del-phoB_Batch_6h__2,-1.6547981157728149,-0.22105351110348792,-0.8890866335831786
DDB2__PD-005_del-phoB_Batch_6h__3,-0.5980630374095579,-0.14235715509988545,-1.2542838040082538
DDB2__PD-003_del-phoB_Batch_9h__1,-1.5325664586934036,-0.27939917001360826,-0.8305345438278007
DDB2__PD-003_del-phoB_Batch_9h__2,-0.7314994051363523,-0.2833164869874789,-1.218895366235483
DDB2__PD-003_del-phoB_Fed-batch_6h__1,1.364969898470059,-0.024235422345480373,-1.4272199032856214
DDB2__PD-003_del-phoB_Fed-batch_6h__2,1.2349569675884362,-0.06170063906209222,-1.1999659658641484
DDB2__PD-005_del-phoB_Fed-batch_6h__1,1.485802276318097,0.431330570779684,-1.2439665598957026
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.3644297951177946,0.0373685130868342,-1.4286909379976764
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.3854432239560852,0.24940911188163994,-0.9717293904176224
