,A,KdpE
hot_tale__hot_ale9_37c__1,0.2365771989425526,-0.6669927870000003
hot_tale__hot_ale9_37c__2,0.1250970073710689,-0.8227462070000002
hot_tale__hot_ale9_mid_44c__1,1.9955962188754748,0.26168504999999964
hot_tale__hot_ale9_mid_44c__2,2.432208974430343,0.25198288400000024
hot_tale__hot_ale9_44c__1,3.637351247823273,0.5639475389999999
hot_tale__hot_ale9_44c__2,3.524371486404851,0.256230167
hot_tale__hot_ale10_30c__1,0.4135073146952684,-1.187803342
hot_tale__hot_ale10_30c__2,0.9143662248941308,-1.0939818629999998
hot_tale__hot_ale10_37c__1,0.6800946333773927,-0.8550522570000001
hot_tale__hot_ale10_37c__2,0.4110377921782537,-1.144023438
hot_tale__hot_ale10_44c__1,2.9514813048191137,0.4306507229999994
hot_tale__hot_ale10_44c__2,2.4392775139370317,0.320063212
hot_tale__hot_ale16_30c__1,-1.1660533056154856,-0.994837573
hot_tale__hot_ale16_30c__2,-1.1520991203740072,-0.9297539840000001
hot_tale__hot_ale16_37c__1,-0.7309427785742906,-0.6647767230000001
hot_tale__hot_ale16_37c__2,-0.7092770634336959,-0.5749973420000005
hot_tale__hot_ale16_44c__1,1.127588374382498,0.6162538920000005
hot_tale__hot_ale16_44c__2,1.7184403578445904,0.6354782509999994
pdhr_ale__pdhR-13_51__1,-2.3154867473520566,-0.839276527
pdhr_ale__pdhR-13_51__2,-2.236178135115176,-1.017150762
pdhr_ale__pdhR-14_46__1,-1.8763889649360617,-0.7362842479999999
pdhr_ale__pdhR-14_46__2,-1.328976254157395,-0.6990859200000004
pdhr_ale__pdhR-15_51__1,-2.082052983686465,-0.8413669700000002
pdhr_ale__pdhR-15_51__2,-2.1548986926677203,-0.9902012640000001
pdhr_ale__pdhR-16_49__1,-1.10130130316236,-0.5079190479999998
pdhr_ale__pdhR-16_49__2,-0.544185156123937,-0.474259826
tcs__del_atoC_LiAcet__1,-3.158146691027166,-1.1047048900000005
tcs__del_atoC_LiAcet__2,-3.178788585108687,-1.137216575
tcs__del_atoC_LiCl__1,-2.5767738602484145,-1.0896788479999997
tcs__del_atoC_LiCl__2,-3.286828898090401,-0.9128245610000004
tcs__del_atoC_m9__1,-2.758662804012206,-0.8766880510000004
tcs__del_atoC_m9__2,-2.170452520897027,-1.147599016
tcs__del_baeR_etoh__1,-3.1690937703801554,-0.9160656230000002
tcs__del_baeR_etoh__2,-2.362733737892345,-1.0249969159999999
tcs__del_baeR_lb__1,-2.51421974548638,-0.65071887
tcs__del_baeR_lb__2,-1.9396116354188004,-0.5681336920000001
tcs__del_btsR_01xlb__1,1.4233421212263166,0.6595332649999994
tcs__del_btsR_01xlb__2,1.9624141929314984,0.7051825139999996
tcs__del_btsR_lb__1,-4.522017472972171,-0.971516315
tcs__del_btsR_lb__2,-4.859611598824739,-0.7648198260000001
tcs__del_btsR_pyruvate__1,1.95344296224296,0.9848704999999996
tcs__del_btsR_pyruvate__2,1.841041214451435,0.6994597599999999
tcs__del_cpxR_etoh__1,-3.251130510430843,-0.7714957900000003
tcs__del_cpxR_etoh__2,-3.244556843475183,-1.0903832629999999
tcs__del_cpxR_lb__1,-1.6607132454569975,-0.7763810370000002
tcs__del_cpxR_lb__2,-1.0201753174830908,-0.3635822610000004
tcs__del_cusR_CuSO4__1,-1.3931499982484516,-0.7582422370000002
tcs__del_cusR_CuSO4__2,-1.485938244337918,-0.8160433400000002
tcs__del_cusR_lb__1,-3.401459115217747,-1.3710888690000005
tcs__del_cusR_lb__2,-3.82567813896619,-1.55938372
tcs__del_kdpE_01-kcl__1,-0.1479714832647684,-4.594535039
tcs__del_kdpE_01-kcl__2,-0.6686676451864859,-4.594535039
tcs__del_kdpE_115-kcl__1,-2.474535524775923,-4.594535039
tcs__del_kdpE_115-kcl__2,-2.6487347442920632,-4.594535039
tcs__del_phoB_m9__1,-1.437076224456279,-0.54313652
tcs__del_phoB_m9__2,-1.2198012465254182,-0.5093272400000002
tcs__del_phoB_m9p__1,15.532773366739248,-1.7545717319999998
tcs__del_phoB_m9p__2,15.852086019572493,-1.5511791760000002
tcs__del_rcsB_etoh__1,-1.5450859528446204,-0.617266645
tcs__del_rcsB_etoh__2,-1.5959672929481474,-0.7982747740000002
tcs__del_rcsB_lb__1,-0.8346260910734198,-0.5303750379999999
tcs__del_rcsB_lb__2,-0.7544674973703656,-0.7402137660000001
tcs__del_zraR_lb__1,-3.337857233416853,-0.976921732
tcs__del_zraR_lb__2,-3.545074617085817,-0.951280127
tcs__del_zraR_zncl2__1,0.1771919500696974,-0.2016968700000001
tcs__del_zraR_zncl2__2,0.4995197145226227,-0.4026192679999987
tcs__wt_01-kcl__1,21.074871911020388,4.651902197
tcs__wt_01-kcl__2,21.08632471843508,4.519093386000001
tcs__wt_01xlb__1,2.3905135821661,0.7678706179999999
tcs__wt_01xlb__2,2.0957528497063707,0.9050373780000004
tcs__wt_115-kcl__1,-1.4339863310672656,-0.37462630100000016
tcs__wt_115-kcl__2,-1.5422922484137558,-0.976834454
tcs__wt_CuSO4__1,-2.8505690101668564,-1.055083922
tcs__wt_CuSO4__2,-2.905701858705453,-1.1456714829999999
tcs__wt_etoh__1,-1.2034833220763668,-0.629094233
tcs__wt_etoh__2,-0.9355292353003536,-0.14749281799999991
tcs__wt_lb__1,-1.4919233594231525,-0.9927212979999998
tcs__wt_lb__2,-2.12357714230854,-0.6453821790000003
tcs__wt_LiAcet__1,-3.286773979921564,-1.0955271520000005
tcs__wt_LiAcet__2,-2.8656939931737155,-0.9091403710000004
tcs__wt_LiCl__1,-2.699262055732896,-0.76822831
tcs__wt_LiCl__2,-2.0783227103708986,-0.9097558010000002
tcs__wt_m9p__1,15.32595926558528,-1.5316261620000002
tcs__wt_m9p__2,14.902392974717992,-1.485551122
tcs__wt_pyr__1,2.733373176271326,1.0022771670000001
tcs__wt_pyr__2,2.3013115010013228,0.972084187
tcs__wt_zncl2__1,-0.345887909481032,-0.9006694450000001
tcs__wt_zncl2__2,-0.3867940027674154,-0.7656781010000002
ros_tale__0_0_0pq__1,-1.4603871087742044,-0.7575488210000003
ros_tale__0_0_0pq__2,-1.1259645220465295,-0.5349422740000005
ros_tale__0_0_250pq__1,-1.474069342674308,0.28801132099999993
ros_tale__0_0_250pq__2,-1.6062008041090352,0.10988832199999976
ros_tale__1_mid_250pq__1,-1.0794356191236203,-0.6308755960000001
ros_tale__1_mid_250pq__2,-1.1181351757766116,-0.4166139680000001
ros_tale__1_0_0pq__3,-1.3315776312773868,-0.6629896909999999
ros_tale__1_0_0pq__4,-1.6121027845001248,-0.7285895920000001
ros_tale__1_0_250pq__1,-1.3163010495568523,-0.8171952720000002
ros_tale__1_0_250pq__2,-1.143328283698504,-0.675780665
ros_tale__1_0_750pq__1,-3.5870723817472454,-1.9653601750000005
ros_tale__1_0_750pq__2,-2.6272916670985005,-2.041353131
ros_tale__1_1_0pq__1,-4.257063482018024,-2.4120500270000003
ros_tale__1_1_0pq__2,-3.691030555011643,-2.182899475
ros_tale__1_1_250pq__1,-4.114918367086878,-2.5931510920000003
ros_tale__1_1_250pq__2,-4.079961242159039,-2.705370846
ros_tale__1_1_750pq__1,-4.085164946571635,-2.73368536
ros_tale__1_1_750pq__2,-4.612609871672426,-2.544311606
ros_tale__1_2_0pq__1,-3.790174733346396,-2.7146870130000003
ros_tale__1_2_0pq__2,-4.372131709743265,-2.7594988889999996
ros_tale__1_2_250pq__1,-3.3535318959719183,-2.449081418
ros_tale__1_2_250pq__2,-4.4170965806235305,-2.13315791
ros_tale__1_2_750pq__1,-4.302627464796259,-2.149245064
ros_tale__1_2_750pq__2,-3.226952911345057,-2.306186657
ros_tale__1_3_0pq__1,-5.232004395341833,-2.7446221370000004
ros_tale__1_3_0pq__2,-4.784000845088949,-2.8357916750000003
ros_tale__1_3_250pq__1,-3.3418212004060166,-2.211492594
ros_tale__1_3_250pq__2,-3.2397751616292108,-2.05017485
ros_tale__1_3_250pq__3,-2.828285046354761,-1.4960314959999998
ros_tale__1_3_250pq__4,-3.388505712682525,-1.342168515
ros_tale__1_3_750pq__1,-3.636090929730565,-2.1904217590000004
ros_tale__1_3_750pq__2,-3.518883900134492,-2.256316941
ros_tale__1_4_0pq__1,-2.780744931789866,-2.256064758
ros_tale__1_4_0pq__2,-2.952972550594498,-1.8834066540000003
ros_tale__1_4_250pq__1,-2.978098433662944,-1.547187385
ros_tale__1_4_250pq__2,-3.675226047078192,-1.617874065
ros_tale__1_4_750pq__1,-3.0794976549025965,-1.453437403
ros_tale__1_4_750pq__2,-2.935071786340516,-2.073420585
ros_tale__1_4_750pq__3,-2.364516647455277,-0.8972713080000001
ros_tale__1_4_750pq__4,-2.2999335463545667,-0.843504415
ros_tale__2_mid_250pq__1,-1.5397108466195104,-0.416358378
ros_tale__2_mid_250pq__2,-1.6173542842667104,-0.2923750079999996
ros_tale__2_0_0pq__1,-3.9466200224714862,-2.423324174
ros_tale__2_0_0pq__2,-4.072926633458403,-1.680357883
ros_tale__2_0_250pq__1,0.1096466409945979,-0.8228169240000001
ros_tale__2_0_250pq__2,-0.2184409628452216,-0.8518656510000002
ros_tale__2_0_750pq__1,-2.700289226817952,-1.3266922820000002
ros_tale__2_0_750pq__2,-2.985546857769742,-1.35023099
ros_tale__2_1_0pq__1,-4.157147480696304,-1.357394643
ros_tale__2_1_0pq__2,-2.6409741709240326,-1.5363771130000003
ros_tale__2_1_250pq__1,-2.888566192439849,-1.36158862
ros_tale__2_1_250pq__2,-2.015569708727955,-1.036247727
ros_tale__2_1_750pq__1,-2.3021201311705983,-1.709281658
ros_tale__2_1_750pq__2,-3.06905486365491,-1.6978667159999998
ros_tale__2_1_750pq__3,-3.0123446740328923,-1.7587187130000002
ros_tale__2_2_0pq__1,-1.4922272316227614,-1.3749742219999999
ros_tale__2_2_0pq__2,-2.342156627963298,-1.3095270279999998
ros_tale__2_2_250pq__1,-2.027152889531093,-1.496338018
ros_tale__2_2_250pq__2,-3.015596500589345,-1.2883260350000003
ros_tale__2_2_750pq__1,-2.383086533593654,-1.2788434510000002
ros_tale__2_2_750pq__2,-2.7635626058427176,-0.9691239500000002
ros_tale__2_3_0pq__1,-2.9235662676741447,-1.789600263
ros_tale__2_3_0pq__2,-3.15955550432941,-2.225830158
ros_tale__2_3_250pq__1,-2.760367182914449,-2.08819504
ros_tale__2_3_250pq__2,-2.0129940098443693,-2.667183926
ros_tale__2_3_750pq__1,-2.78061139553071,-2.143460253
ros_tale__2_3_750pq__2,-2.798868374443843,-2.415261463
ros_tale__3_0_0pq__1,-2.032765031766954,-1.601774689
ros_tale__3_0_0pq__2,-1.4005301828885537,-1.223775593
ros_tale__3_0_250pq__1,-0.7442908389378108,-1.428938144
ros_tale__3_0_250pq__2,-1.5883480953567763,-1.449906156
ros_tale__3_0_750pq__1,0.7165705632743541,-0.5656450309999999
ros_tale__3_0_750pq__2,1.181074140381022,-0.9203859000000004
ros_tale__3_1_0pq__1,-1.9743785493249228,-1.5035557490000002
ros_tale__3_1_0pq__2,-1.5492135742592978,-1.8016448250000003
ros_tale__3_1_250pq__1,-2.532549252525508,-1.368477274
ros_tale__3_1_250pq__2,-1.8294733595204888,-1.6835983140000002
ros_tale__3_1_750pq__1,-2.5311947601182907,-1.472144375
ros_tale__3_1_750pq__2,-1.6615199849310662,-1.417551887
ros_tale__3_2_0pq__1,-1.0164312271305334,-0.6420327120000002
ros_tale__3_2_0pq__2,-0.9669361137547194,-0.4229033729999987
ros_tale__3_2_0pq__3,-1.6716160030759852,-0.5862321440000002
ros_tale__3_2_0pq__4,-1.5079219486404478,-0.37089587300000026
ros_tale__3_2_250pq__1,-1.461625994281668,-2.575683991
ros_tale__3_2_250pq__2,-1.0243822787468222,-1.8580205280000002
ros_tale__3_2_750pq__1,-2.178272137951741,-2.228157366
ros_tale__3_2_750pq__2,-1.0997549256427646,-2.112321522
ros_tale__3_3_0pq__1,-3.0211582140164706,-1.667289298
ros_tale__3_3_0pq__2,-3.020787387077025,-1.3458046890000002
ros_tale__3_3_0pq__3,-2.6166104722174897,-1.4020877129999998
ros_tale__3_3_0pq__4,-3.272130283749776,-1.3825273400000002
ros_tale__3_3_250pq__1,-1.4761392619186104,-2.1112630460000004
ros_tale__3_3_250pq__2,-1.188245474325199,-1.3996663440000003
ros_tale__3_3_750pq__1,-1.5293041349954486,-1.7758727310000002
ros_tale__3_3_750pq__2,-2.2204612168272275,-2.026528135
ros_tale__3_4_0pq__1,0.0567780117758796,-1.5169569470000002
ros_tale__3_4_0pq__2,-0.3191442491148308,-1.3654843690000005
ros_tale__3_4_250pq__1,-0.4833620607443556,-1.228412672
ros_tale__3_4_250pq__2,-1.1122338416211828,-1.6951260820000005
ros_tale__3_4_750pq__1,-0.7725837054961818,-2.042062462
ros_tale__3_4_750pq__2,-0.959564418752928,-1.4016969500000005
pcoli__atASMT_325G__1,-0.692680639868199,-0.4141710490000001
pcoli__atASMT_325G__2,-0.5258534699847712,-0.07557869000000039
pcoli__bpTDC__1,-0.6926549012289204,-0.680009702
pcoli__bpTDC__2,-0.8426134437558126,-0.5803102429999987
pcoli__BRCA__1,0.1289326326581911,-0.3315321039999999
pcoli__BRCA__2,-0.0978864255434721,-0.3657826050000006
pcoli__BRCActrl__1,-0.8792379333778904,-0.2872282800000008
pcoli__BRCActrl__2,-0.5358612827614381,-0.1882001100000004
pcoli__BRCAswap__1,-0.2518302240468184,-0.13175060599999974
pcoli__BRCAswap__2,-0.2842217070145902,-0.4110146219999997
pcoli__btAANAT__1,-0.619280386106517,-0.1743985669999999
pcoli__btAANAT__2,-0.5451063854210398,-0.4405316990000001
pcoli__btASMT__1,-0.5222789999892682,-0.452737999
pcoli__btASMT__2,-0.7428484583101342,-0.238828045
pcoli__CC1__1,0.0184767541876064,0.08558284099999991
pcoli__CC1__2,0.2026597720684572,-0.20321944500000025
pcoli__ccCOMT__1,-0.5603611245250798,-0.33081413100000034
pcoli__ccCOMT__2,-0.7297762362439876,-0.3547375050000001
pcoli__ckDDC__1,-0.6910784616982514,-0.5063612160000002
pcoli__ckDDC__2,-0.1054070855130671,0.012268079999999236
pcoli__CNTF_belt__1,-0.0792370271646875,-0.12362038200000035
pcoli__CNTF_belt__2,-0.2322988706033539,-0.4059846900000004
pcoli__cobPNMT__1,0.5750860884539184,-0.0762953030000002
pcoli__cobPNMT__2,0.3713149239623014,-0.10765606899999992
pcoli__cvPhhB__1,-0.6943139725278072,-0.031866077000000104
pcoli__cvPhhB__2,-0.9506996645916328,-0.22145704099999985
pcoli__ggAANAT__1,-0.7824727615381113,-0.058390466999999724
pcoli__ggAANAT__2,-0.3951089341815106,-0.15295494099999996
pcoli__ggTPH__1,-0.0491659113613983,-0.40451806
pcoli__ggTPH__2,-0.2652055847696614,-0.16122419499999996
pcoli__hsAANAT__1,1.957371533145913,0.5542179889999996
pcoli__hsAANAT__2,1.3159082222919587,0.07702143000000028
pcoli__hsASMT__1,-0.7743204116107755,-0.4466749429999997
pcoli__hsASMT__2,-0.8493045075802077,-0.3622830229999998
pcoli__hsPNMT_mb__1,-0.2319351734453307,-0.1136439779999998
pcoli__hsPNMT_mb__2,-0.0375317590714777,-0.32538235500000035
pcoli__hsTPH__1,-0.717615166390659,-0.6273642280000002
pcoli__hsTPH__2,-0.3797389215309488,-0.16253613700000002
pcoli__hsTPH_E2K__1,-0.5056946094219122,-0.2602022550000003
pcoli__hsTPH_E2K__2,-0.2110649635126399,-0.3625416500000007
pcoli__hsTPH_E2K_N91I_P99C__1,-0.2930178166226865,-0.5740508150000005
pcoli__hsTPH_E2K_N91I_P99C__2,-0.2372827699719597,-0.223350215
pcoli__hsTPH_N158trunc__1,-0.6145091429094987,-0.4716411579999997
pcoli__hsTPH_N158trunc__2,-0.8096350347291257,-0.632303345
pcoli__hsTPH_N174trunc__1,-0.2586393569496889,-0.3557601800000008
pcoli__hsTPH_N174trunc__2,-0.5454934071116995,-0.4575124320000006
pcoli__hsTPH_Ntermtrunc__1,-0.4598929539551584,0.29016362999999945
pcoli__hsTPH_Ntermtrunc__2,-0.4948692869404374,-0.11733750000000055
pcoli__hsTPH1__1,-0.2815308592150491,-0.28307596700000026
pcoli__hsTPH1__2,-0.0319793411223302,-0.22872900900000026
pcoli__MBP__1,-0.6954067551918294,-0.3850558370000003
pcoli__MBP__2,-1.0837398003163212,-0.2638073170000004
pcoli__msCOMT__1,0.2508682354187658,-0.20309050200000026
pcoli__msCOMT__2,-0.0336394060397006,-0.3167890610000006
pcoli__ocAANAT__1,-0.5538922812958209,-0.5642616179999997
pcoli__ocAANAT__2,-0.3943270903540528,-0.16206425599999985
pcoli__osTDC_K374H__1,-0.0066407827040748,0.16789126999999926
pcoli__osTDC_K374H__2,-0.1305078667529509,0.1248546570000002
pcoli__osTDC_K374L__1,-0.5594159961285314,-0.1686284459999996
pcoli__osTDC_K374L__2,-0.2499659391931654,-0.10553235300000008
pcoli__osTDC_K374Q__1,0.0695717038852288,-0.3597400860000004
pcoli__osTDC_K374Q__2,-0.1227688673481632,-0.31123223200000005
pcoli__osTDC_L360V__1,-0.4996538768252904,-0.489891546
pcoli__osTDC_L360V__2,-0.5129472213055255,-0.4596037989999999
pcoli__pmTPH__1,-0.2664876813602867,-0.3264132159999997
pcoli__pmTPH__2,-0.4844012333768171,-0.38744242100000026
pcoli__RFC__1,0.511830374006977,-0.6278142830000002
pcoli__RFC__2,0.3148226635497216,-0.5101692329999999
pcoli__RFCctrl__1,1.2374888561910833,0.17190265599999946
pcoli__RFCctrl__2,1.149333327505241,0.228371643
pcoli__RFCnopause__1,1.3478974657130345,0.29395752399999964
pcoli__RFCnopause__2,1.8984982781299613,0.35887235299999976
pcoli__RFCpluspause__1,0.4837689427311312,0.4264599949999992
pcoli__RFCpluspause__2,0.6609266410522374,0.5712187860000002
pcoli__rnCOMT_sol__1,0.9251337786790916,0.35061600900000034
pcoli__rnCOMT_sol__2,0.6690707601415314,0.060486674999999934
pcoli__rnPNMT__1,-0.227460231898463,-0.3559920710000002
pcoli__rnPNMT__2,-0.2174460557171407,-0.4447161980000001
pcoli__rnTDC__1,-0.1409234145329767,-0.42761408199999984
pcoli__rnTDC__2,-0.3396963013983369,-0.2189251050000003
pcoli__rnTDC_trunc__1,-0.247921266628379,-0.08749495300000021
pcoli__rnTDC_trunc__2,-1.1670152045542337,-0.08508388400000033
pcoli__saCOMT_T2A__1,-0.5456512276497689,-0.17547932799999974
pcoli__saCOMT_T2A__2,-0.2862666407453857,-0.23712919400000046
pcoli__sfCOMT__1,-0.4754584615658904,-0.5938803899999998
pcoli__sfCOMT__2,-0.5189567447503909,-0.4340635930000003
pcoli__sgAANAT_D63G__1,-0.180954404439408,-0.5208118050000001
pcoli__sgAANAT_D63G__2,-0.4237941478923083,-0.23793282599999974
pcoli__ssDDC__1,-0.3199572322595345,-0.4630726550000004
pcoli__ssDDC__2,-0.4722269579453569,-0.4335414560000004
pcoli__TP53B__1,-0.1808271393830143,-0.32596824899999977
pcoli__TP53B__2,-0.5122960021346192,-0.39815828600000014
pcoli__WT__1,0.259600865314385,0.3784875249999997
pcoli__WT__2,0.0384073947202062,0.44839768000000013
cck__glu_ale4__1,-0.7309492382998648,-0.2413846700000004
cck__glu_ale4__2,-1.1350593593581235,-0.6383694490000003
cck__cck_ale1__1,-0.9657983173494682,-0.4601833710000003
cck__cck_ale1__2,-1.1638427130722624,-0.5637993750000003
cck__cck_ale2__1,-1.0116073085878554,-0.4852466100000008
cck__cck_ale2__2,-1.1844244593806572,-0.8535731670000001
cck_pgi__gmos_delpgi__1,0.0272414158148526,0.34685812299999963
cck_pgi__gmos_delpgi__2,0.4735074342456901,0.0346597149999992
cck_pgi__pgi_ale1__1,0.058579037615939,0.15590540200000014
cck_pgi__pgi_ale1__2,-1.23133786049078,-0.008280164000000312
cck_pgi__pgi_ale2__2,-0.9838524016211332,0.3193245869999997
cck_pgi__pgi_ale3__1,-0.0923722554267863,0.12345718100000005
cck_pgi__pgi_ale3__2,-0.9306532650398968,-0.06566934200000052
cck_pgi__pgi_ale4__1,-0.2806641097145329,-0.1255591279999999
cck_pgi__pgi_ale4__2,-1.0629428683765718,-0.610815477
cck_pgi__pgi_ale4__3,-1.095841386232772,-0.5144070149999997
cck_pgi__pgi_ale5__1,0.17379286724707,0.07268491999999949
cck_pgi__pgi_ale5__2,-0.5961847891259902,-0.09903445499999997
cck_pgi__pgi_ale6__1,-0.8453377133470913,-0.09962142899999993
cck_pgi__pgi_ale6__2,-1.3714169849000564,-0.2440489059999997
cck_pgi__pgi_ale7__1,-1.2625073552423405,-0.13532406500000072
cck_pgi__pgi_ale7__2,-1.629586474060659,-0.2913445919999997
cck_pgi__pgi_ale8__1,-0.8901560227396945,-0.5190872200000003
cck_pgi__pgi_ale8__2,-1.2534738260349811,-0.6891819990000001
cck_sdh__gmos_delsdhCB__1,-2.409710196513565,-0.013080305000000791
cck_sdh__gmos_delsdhCB__2,-2.02755669910058,0.05482298300000021
cck_sdh__sdh_ale1__1,-0.2482251611923805,-0.05735339200000045
cck_sdh__sdh_ale1__2,-0.9605139279069824,0.07363787799999955
cck_sdh__sdh_ale2__1,-0.5188202088528574,-0.09651309499999973
cck_sdh__sdh_ale3__2,-0.773583876411278,-0.14617870200000027
cck_sdh__sdh_ale3__1,-1.007019680659957,-0.03114147900000042
cck_sdh__sdh_ale3__3,-0.6713354116153735,-0.0003881860000003456
cck_pts__gmos_delptsHIcrr__2,-1.450571472829352,-0.4852177490000002
cck_pts__gmos_delptsHIcrr__1,-1.9752818090095,-0.3344962029999996
cck_pts__pts_ale1__2,3.6764790612615146,0.09603780199999967
cck_pts__pts_ale1__1,3.846172774402935,0.16655823299999994
cck_pts__pts_ale2__2,-0.6507389739851246,-0.6470295410000002
cck_pts__pts_ale2__1,-0.8166598470423045,-0.7651346220000002
cck_pts__pts_ale3__2,1.5259799120242663,-0.81091946
cck_pts__pts_ale3__1,1.9396094726566528,-0.8697340360000001
cck_pts__pts_ale4__2,-1.3107393459153531,-0.6938630350000001
cck_pts__pts_ale4__1,-1.105117883741862,-0.7039998890000003
cck_gnd__gmos_delgnd__1,-0.6051477180349812,0.1936374169999997
cck_gnd__gmos_delgnd__2,-0.5160686344699305,0.08438740899999964
cck_gnd__gnd_ale1__1,-0.9919663440911036,-0.5805644069999998
cck_gnd__gnd_ale1__2,-1.0541803844409083,-0.7104435370000002
cck_gnd__gnd_ale2__1,-0.3192959042009036,-0.489312033
cck_gnd__gnd_ale2__2,-0.8652883738400695,-0.3828362840000006
cck_gnd__gnd_ale3__1,0.0269939647243867,-0.5660804200000005
cck_gnd__gnd_ale3__2,-0.4871866679399212,-0.4676201920000001
cck_tpiA__gmos_deltpiA__1,-0.3303309503085413,0.1012681199999994
cck_tpiA__gmos_deltpiA__2,1.9338325104238847,0.6484619999999994
cck_tpiA__tpiA_ale1__1,-1.3243226349363562,0.20634833899999985
cck_tpiA__tpiA_ale1__2,-0.6986115015360466,0.21707404799999971
cck_tpiA__tpiA_ale2__1,-1.0791997366870512,0.044422799000000346
cck_tpiA__tpiA_ale2__2,-1.6425787545395163,-0.5187765510000002
cck_tpiA__tpiA_ale3__1,-0.3552082827564969,0.09456831499999918
cck_tpiA__tpiA_ale3__2,-0.3998546876506791,-0.03268826000000047
cck_tpiA__tpiA_ale4__1,-1.0138571944806378,0.1237139049999998
cck_tpiA__tpiA_ale4__2,-0.7394158286852556,0.14616695800000026
acid_tale__acid_ale1_pH7__1,-0.7181514361094722,-0.9515343300000004
acid_tale__acid_ale1_pH7__2,-0.6935193738346251,-0.676432465
acid_tale__acid_ale1_pH5__1,-2.712621368155661,-1.0504416940000003
acid_tale__acid_ale1_pH5__2,-3.2501667295711507,-1.0653260690000002
acid_tale__acid_ale2_pH7__1,-1.2978143708125307,-0.7594048350000002
acid_tale__acid_ale2_pH7__2,-0.9234853407158948,-0.6533911130000001
acid_tale__acid_ale2_pH5__1,-1.2905825563694877,-0.6865836010000002
acid_tale__acid_ale2_pH5__2,-1.145181258814667,-0.8091095630000003
acid_tale__low_Mg_ale_pH7__1,-0.7708118480301284,-0.3459848650000001
acid_tale__low_Mg_ale_pH7__2,-0.9502933663053535,-0.799546834
acid_tale__low_Mg_ale_pH5__1,-1.2874763968645788,-0.16253645000000014
acid_tale__low_Mg_ale_pH5__2,-0.653730579038111,0.036628036999999836
acid_tale__MES_ale_pH7__1,-0.8947874233062224,-0.572930285
acid_tale__MES_ale_pH7__2,-0.8507266095008716,-0.6585448280000001
acid_tale__MES_ale_pH5__1,-1.2528919268196863,-0.12548920900000038
acid_tale__MES_ale_pH5__2,-1.042507443986166,0.013180257000000141
acid_tale__gmos_pH7__1,-0.8760526243986497,-0.8385223160000002
acid_tale__gmos_pH7__2,-1.3119604706375712,-0.6993544620000001
acid_tale__gmos_pH5__1,-1.1540118898005622,-0.21293939600000036
acid_tale__gmos_pH5__2,-1.3465145203987898,-0.1033025209999998
adnB__wt_adn__1,-1.407572375399826,-0.655873728
adnB__wt_adn__2,-1.4253380249842067,-1.638974701
adnB__delydhB_adn__1,-1.6291836975864833,-0.9183973720000004
adnB__delydhB_adn__2,-0.1933857135033111,-0.927798064
ytf2__wt_glc__1,-0.4762215544645316,-0.007800469000000199
ytf2__wt_glc__2,-0.291544420650473,-0.09036608899999976
ytf2__ybcM_glc__1,-0.866913806196491,-0.43797494699999984
ytf2__ybcM_glc__2,0.2440634939300074,-0.33441881500000026
ytf2__ydhB_glc__1,0.8412664744123424,-0.40889379700000017
ytf2__ydhB_glc__2,0.4617629335755861,0.08673398300000024
ytf2__yfeC_glc__1,0.7656958007179056,-0.33297738300000024
ytf2__yfeC_glc__2,0.5619935977349907,-0.2701461650000008
ytf2__yciT_glc__1,-0.1777839234820797,-0.21626905000000016
ytf2__yciT_glc__2,-0.4786925454464674,-0.3614480670000004
ytf2__ydiZ_glc__1,-0.49307903463664,-0.7020806850000003
ytf2__ydiZ_glc__2,-0.5855447595535964,-0.4628241229999999
ytf2__ynfL_glc__1,-0.5535551990863187,-0.3421022330000003
ytf2__ynfL_glc__2,-0.8264825747231102,-0.10100991500000056
ytf3__wt_glc2__1,-0.456654768245786,-0.5554308130000001
ytf3__wt_glc2__2,-0.1740113932890174,-0.4529539200000006
ytf3__wt_pH7_lactate__1,-0.210311714569257,-0.43192929499999977
ytf3__wt_pH7_lactate__2,0.0507410204781923,-0.5599972930000003
ytf3__wt_pH55_lactate__1,0.192971987919104,-0.6642122600000002
ytf3__wt_pH55_lactate__2,-0.127713747826964,-0.4106327570000001
ytf3__wt_pH55_HCl__1,-0.0551844836103225,-0.3423318990000004
ytf3__wt_pH55_HCl__2,-0.1293825501185819,-0.4938083239999997
ytf3__dyieP_pH7__1,-0.6070873135874384,-0.7034535060000002
ytf3__dyieP_pH7__2,-0.3729823991788298,-0.633870924
ytf3__dyieP_pH55__1,0.122215681880495,-0.7312537990000001
ytf3__dyieP_pH55__2,-0.9426507177209824,-0.9136823560000004
minicoli__aldA_f1c2__1,0.8996488029322116,-0.16203407578612872
minicoli__aldA_minE__1,0.9374047357616664,-0.40038048614151656
minicoli__mg1655_glc__1,-2.0412577673435943,-1.0182572620031165
minicoli__mg1655_glc__2,-2.254783113479929,-0.9076495099432282
minicoli__minE_cyt__1,1.338530011305488,-0.20919840697491576
minicoli__minE_cyt__2,0.9802929633464116,-0.2921176156856751
minicoli__minE_fruc__1,-0.0457601713249188,-0.6658221808322402
minicoli__minE_fruc__2,0.3553196821741786,-0.6598524460910848
minicoli__minE_glc__1,0.8791131297530828,-0.6714565523421028
minicoli__minE_glc__2,-0.0606918817458785,-0.8546452349949698
minicoli__minE_glyc__1,2.318189937860775,0.5660647677403112
