,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
67,Stressors__Etha,19.9123254786,0.9454333909395009,3.0,161.0,19.7065415746,162.0,19.0867326244,163.0,20.9437022368,,,,,,,,,,
68,Stress Time Course__SMM,-4.027901151866668,0.8572566228865538,3.0,164.0,-4.3907197767,165.0,-4.6440887938,166.0,-3.0488948851,,,,,,,,,,
69,Stress Time Course__Salt,0.5280329063,0.7904163119511102,3.0,167.0,-0.21575853890000002,168.0,1.358010129,169.0,0.4418471288,,,,,,,,,,
70,Stress Time Course__Mt0,-2.7652294248500002,0.7365021569671633,2.0,170.0,-2.2444437553,171.0,-3.2860150944,,,,,,,,,,,,
71,Stress Time Course__M0t45,-0.02716453073333332,0.7150624563922738,3.0,172.0,0.18582560280000002,173.0,0.5572027034,174.0,-0.8245218984,,,,,,,,,,
72,Stress Time Course__M0t90,-0.1285225446,2.406003893609911,3.0,175.0,-1.4972052234,176.0,-1.537954242,177.0,2.6495918316,,,,,,,,,,
73,Stress Time Course__M40t45,0.15107810243333333,1.0716441947811755,3.0,178.0,1.1906679541,179.0,-0.9499749291,180.0,0.2125412823,,,,,,,,,,
74,Stress Time Course__M40t90,7.0369243475,3.2562131793327413,3.0,181.0,6.0757656995,182.0,4.3694797184,183.0,10.6655276246,,,,,,,,,,
75,Stress Time Course__dia0,-2.9135403834000004,1.6264678322150206,3.0,184.0,-1.0354659328,185.0,-3.8575653670000003,186.0,-3.8475898504,,,,,,,,,,
76,Stress Time Course__dia5,-0.7760025644333334,1.1212402579959069,3.0,187.0,0.40163603610000004,188.0,-0.8989300199,189.0,-1.8307137095,,,,,,,,,,
77,Stress Time Course__dia15,-0.012262477699999977,1.1353493451593046,3.0,190.0,-1.310368354,191.0,0.7955638398,192.0,0.4780170811,,,,,,,,,,
78,Stressors__Diami,7.163070527766666,1.0944869876242418,3.0,193.0,6.6225915875,194.0,8.4226601141,195.0,6.4439598817,,,,,,,,,,
79,Stressors__Paraq,4.849812612033333,0.7200844076497664,3.0,196.0,4.8879685657,197.0,5.550060463,198.0,4.1114088074,,,,,,,,,,
80,Stressors__H2O2,8.0018529718,0.42671478369795174,3.0,199.0,7.8114386181,200.0,8.490623723,201.0,7.7034965743,,,,,,,,,,
81,Stressors__Oxctl,3.053882980333333,0.7581576369479341,3.0,202.0,2.4523397706,203.0,2.8038258209,204.0,3.9054833495,,,,,,,,,,
82,Carbon Transition__GM-0.1,-2.0367917904333335,1.472423700668701,3.0,205.0,-3.5847595295,215.0,-1.8718058383,225.0,-0.6538100035000001,,,,,,,,,,
83,Carbon Transition__GM-0.2,-2.4519657962999997,1.6251446549879804,3.0,206.0,-2.8455271175,216.0,-3.8441871068999998,226.0,-0.6661831645,,,,,,,,,,
84,Carbon Transition__GM+5,-3.3851538350333334,1.2058254866422087,3.0,207.0,-3.7789549392,217.0,-4.3448455283000005,227.0,-2.0316610376,,,,,,,,,,
85,Carbon Transition__GM+15,-3.511524446233333,0.547390827228253,3.0,208.0,-3.3070285175,219.0,-4.1317229672,229.0,-3.095821854,,,,,,,,,,
86,Carbon Transition__GM+25,-1.7080205817999998,0.23313642248027042,3.0,209.0,-1.6773673728,220.0,-1.9549672999999999,230.0,-1.4917270726,,,,,,,,,,
87,Carbon Transition__GM+45,-1.5579214727000001,0.6214362569553151,3.0,210.0,-1.9770152026,221.0,-1.8528083057,231.0,-0.8439409098,,,,,,,,,,
88,Carbon Transition__GM+60,0.34426650650000007,0.37945320868495375,3.0,211.0,0.6351721716000001,222.0,-0.0849382566,232.0,0.4825656045,,,,,,,,,,
89,Carbon Transition__GM+90,1.2567179251999998,1.0186820475063034,3.0,212.0,1.2431972285,223.0,2.2820930226,233.0,0.2448635245,,,,,,,,,,
90,Carbon Transition__GM+120,0.46115057705000007,1.9031817993483027,2.0,213.0,-0.8846021791,234.0,1.8069033332000002,,,,,,,,,,,,
91,Carbon Transition__GM+150,-0.18038533073333332,0.7021086726633403,3.0,214.0,0.4963993453,224.0,-0.1322178869,235.0,-0.9053374506,,,,,,,,,,
92,Carbon Transition__GM+10,-2.49722930145,2.2050183192044077,2.0,218.0,-4.0564127076,228.0,-0.9380458953,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-0.4097836951,0.4585313589582808,3.0,236.0,-0.4035820384,244.0,0.0456153803,254.0,-0.8713844272,,,,,,,,,,
94,Carbon Transition__MG+5,-0.1678796177,0.6915453830341872,3.0,237.0,-0.25890527420000004,246.0,-0.8094044625,256.0,0.5646708836000001,,,,,,,,,,
95,Carbon Transition__MG+10,0.042921937599999994,1.265386713131344,3.0,238.0,1.1630263392,247.0,0.29541397,257.0,-1.3296744964,,,,,,,,,,
96,Carbon Transition__MG+15,0.04066900613333332,1.2251136101900386,3.0,239.0,1.4436930119,248.0,-0.504171087,258.0,-0.8175149065,,,,,,,,,,
97,Carbon Transition__MG+25,0.030780835199999967,1.1516841704606613,3.0,240.0,1.3040796031,249.0,-0.9381472183,259.0,-0.2735898792,,,,,,,,,,
98,Carbon Transition__MG+45,0.7169019955666666,0.29817859219425985,3.0,241.0,0.6910298237,250.0,1.0271736594,260.0,0.43250250360000003,,,,,,,,,,
99,Carbon Transition__MG+120,2.6871657233,1.0794109727334387,3.0,242.0,3.1788424431,253.0,3.4332036412,263.0,1.4494510856,,,,,,,,,,
100,Carbon Transition__MG+150,-4.01292156495,0.34069764024288707,2.0,243.0,-4.2538311767,264.0,-3.7720119532,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-0.57241824455,1.1001929687968326,2.0,245.0,0.2055356643,255.0,-1.3503721534,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.2669944096,0.7612407305679515,2.0,251.0,1.8052728923,261.0,0.7287159269,,,,,,,,,,,,
103,Carbon Transition__MG+90,0.5707588519,1.386411692241102,2.0,252.0,1.551099961,262.0,-0.4095822572,,,,,,,,,,,,
