,A,FliA
ecoli_00638,0.1832541164,-1.437688568
ecoli_00639,0.212361701,-1.339051418
ecoli_00640,0.3806978835,-1.4680191200000001
ecoli_00641,0.4379414911,-1.926768492
ecoli_00642,0.2342195132,-0.9105821310000001
ecoli_00643,0.0211168568,-1.582790232
ecoli_00644,0.0862007727,-0.6383143330000001
ecoli_00645,0.3081763169,-0.467265278
ecoli_00646,0.7747207653,-0.665323725
ecoli_00647,0.4450374843,-0.214464021
ecoli_00648,0.0027541956000000003,-1.425207539
ecoli_00649,-0.15697357080000002,-1.275873014
ecoli_00650,-0.047014439500000005,-1.357138589
ecoli_00651,0.0259420793,-1.311534366
ecoli_00652,1.1635308004,-1.474427627
ecoli_00653,1.0271413931,-1.0733088020000001
ecoli_00654,0.2303906795,-1.681868205
ecoli_00655,0.1986097736,-1.812357918
ecoli_00656,-0.3912775505,-1.723552741
ecoli_00657,-0.2371743164,-1.428441851
ecoli_00658,-0.12909056400000002,-1.559605863
ecoli_00659,0.1701207488,-1.540501471
ecoli_00660,0.4952072852,-1.40131962
ecoli_00661,0.6961096498,-1.660175627
ecoli_00662,0.21762095280000002,-1.501823576
ecoli_00663,0.0817868424,-1.9670994080000002
ecoli_00664,0.7213129432000001,-1.3120435590000001
ecoli_00665,0.8855122364,-1.6765661550000002
ecoli_00666,0.1090351667,-1.549931465
ecoli_00667,0.19030826050000002,-1.634033542
ecoli_00668,1.5265803016000001,-1.430527292
ecoli_00669,0.9336943992000001,-1.609746825
ecoli_00670,0.3179502058,-1.139127759
ecoli_00671,0.39747272650000004,-0.9665376960000001
ecoli_00672,1.8367438923,-1.047039192
ecoli_00673,1.9168273552000001,-1.6337422350000002
ecoli_00674,1.0616577588,-1.919292396
ecoli_00675,0.573136045,-1.940992089
ecoli_00676,0.1684261042,-1.332674329
ecoli_00677,-0.0072375613000000005,-1.05780168
ecoli_00678,1.3477255861000002,-0.7281538550000001
ecoli_00679,1.5050844483999999,-1.040930895
ecoli_00680,0.913902198,-1.76780098
ecoli_00681,0.6158949826,-1.554097492
ecoli_00682,0.4067993347,-1.121299091
ecoli_00683,-0.1863377098,-1.143761247
ecoli_00684,0.4552468334,-1.3594614950000001
ecoli_00685,0.1395292613,-1.706877225
ecoli_00686,-0.15253832820000002,-1.9870538940000002
ecoli_00687,-0.0978672998,-2.601829
ecoli_00688,0.1519865679,-0.664817231
ecoli_00689,0.1380766387,-0.64052743
ecoli_00690,0.9923039297,-0.9875805910000001
ecoli_00691,1.0756029556,-1.5211738559999999
ecoli_00692,0.7599781378,-1.425044743
ecoli_00693,0.9191354854,-1.492340078
ecoli_00694,0.5986972874000001,-1.590559233
ecoli_00695,1.0881891819,-2.122928719
ecoli_00696,1.1757454814,-1.119411223
ecoli_00697,1.0451995754,-1.301259383
ecoli_00698,0.2536025463,-1.959218778
ecoli_00699,0.3971153629,-2.200331911
ecoli_00700,0.29823423730000004,-1.8695929640000002
ecoli_00701,0.245650642,-2.028319072
ecoli_00702,1.2806275399,-2.032698146
ecoli_00703,1.2761681468,-1.78555788
ecoli_00704,0.18724679530000002,-1.5874130430000002
ecoli_00705,0.0382079918,-1.516800795
ecoli_00706,-0.16415342530000002,-1.054190535
ecoli_00707,0.141528293,-1.108374366
ecoli_00708,-0.10288530130000001,-0.6713683650000001
ecoli_00709,-0.6986104101,-0.769593796
ecoli_00710,0.2731308253,-1.8221851560000002
ecoli_00711,0.4568952553,-1.773336139
ecoli_00712,0.4506379632,-1.375292756
ecoli_00713,0.4495725085,-1.5610004270000002
ecoli_00714,1.8860764628000002,-1.305058977
ecoli_00715,1.4756795746,-1.198755025
ecoli_00716,12.4490733472,2.734665913
ecoli_00717,7.4652729837,0.90561085
ecoli_00718,7.7786815091,0.816805047
ecoli_00719,7.4740007234,0.9344518540000001
ecoli_00720,3.2758032802,0.7165795500000001
ecoli_00721,2.3674744972,0.43959062800000004
ecoli_00722,6.2064950776,0.858666911
ecoli_00723,15.9074263236,3.971959845
ecoli_00724,0.7391213233,0.79834393
ecoli_00725,-1.3591496842,-1.14617931
ecoli_00727,0.2891595332,-0.49957624700000003
ecoli_00728,0.2641559738,1.950152789
ecoli_00729,0.056731349900000005,-0.109724924
ecoli_00730,3.2362976494,1.8141997060000001
ecoli_00731,2.5789209307,0.513138675
ecoli_00732,2.2787172916,0.515136828
ecoli_00733,2.0415998425,1.9666900580000002
ecoli_00734,2.3531798344,1.35279613
ecoli_00735,10.4395569991,2.822984828
ecoli_00736,1.9024494780999999,0.8600707460000001
ecoli_00737,15.2073019217,3.561885611
ecoli_00738,10.7712165044,2.0814283160000002
ecoli_00739,3.9675324072,1.8366701
ecoli_00740,3.3297093532,0.507598281
ecoli_00741,2.3701197841,-0.196104727
ecoli_00742,3.441555922,0.179752415
ecoli_00743,1.5033939232,-0.618609057
ecoli_00744,-0.1161421784,-1.092561686
ecoli_00745,2.5116299272,-0.644291363
ecoli_00746,2.5505548831000002,-0.308110205
ecoli_00747,1.3209369393000001,-0.610182726
ecoli_00748,1.5118228710000001,0.20934026
ecoli_00749,4.8617246884,1.660960181
ecoli_00750,3.5057265237,0.8493654150000001
ecoli_00751,-0.6458003763,-1.6732369610000002
ecoli_00752,-0.8002885213,-2.157871507
ecoli_00753,-1.1155951100000001,-1.6126286890000001
ecoli_00754,-1.5217202635,-2.438282736
ecoli_00755,-1.1327733035,-2.114205855
ecoli_00756,-1.1485018359999999,-2.4598199530000002
ecoli_00757,15.9122258232,3.162690596
ecoli_00758,14.4673473489,2.913863736
ecoli_00759,1.7814540353,-1.639727579
ecoli_00760,1.5081300308999999,-1.732333292
ecoli_00761,5.8926009922,0.9495176980000001
ecoli_00762,3.8308225753,0.5359412
ecoli_00763,9.2260726224,1.835927903
ecoli_00764,14.9746413515,2.99864575
ecoli_00765,3.8918849741,1.014976036
ecoli_00766,3.9277451882000003,0.150784457
ecoli_00767,16.8592673894,3.678724518
ecoli_00768,13.4939215626,3.54907311
ecoli_00769,17.271918707,4.054133228
ecoli_00770,20.0579767984,4.5057050069999995
ecoli_00771,16.2723512228,4.267864391
ecoli_00772,16.3152372229,4.011261991
ecoli_00773,19.2898513645,4.342508874
ecoli_00774,15.548690799100001,3.707021637
ecoli_00775,13.6016923664,3.590852548
ecoli_00776,11.6404138319,3.315219826
ecoli_00777,5.0817906876,2.467444272
ecoli_00778,3.8375889794,2.215096278
ecoli_00779,16.2063387644,4.237003863
ecoli_00780,14.6505400183,3.938432767
ecoli_00781,3.8366647787,2.018568478
ecoli_00782,2.4374605719,1.63977312
ecoli_00783,10.9288894742,3.360282074
ecoli_00784,10.2246018615,3.034142003
ecoli_00785,1.2383931731,0.8331609170000001
ecoli_00786,1.0575620414,0.726399472
ecoli_00787,5.7519697125,1.926040156
ecoli_00788,-0.0502890527,0.426787181
ecoli_00789,20.0599730867,4.635209684
ecoli_00790,18.7037506363,4.603303778
ecoli_00791,23.819027192,4.976980459
ecoli_00792,22.2572548392,4.693670183
ecoli_00793,23.9421039634,5.039081943
ecoli_00794,24.0097165385,5.022040108
ecoli_00795,28.425743474,5.955648126
ecoli_00796,28.5964563477,6.145828079
ecoli_00797,-0.8018147297,-0.956211012
ecoli_00798,-2.2525491313,-1.398004606
ecoli_00799,0.5573376750000001,-0.8373569120000001
ecoli_00800,-0.069195001,-0.933486392
ecoli_00818,-0.540163469,-0.281031331
ecoli_00819,-0.5543106634,-0.321860229
ecoli_00820,0.5185084469,-0.26238308800000004
ecoli_00821,0.6055306498,-0.454878294
ecoli_00822,-0.12726242910000002,-0.850307565
ecoli_00823,0.2097459384,-0.283395928
ecoli_00824,0.1427520479,-0.255055105
ecoli_00825,0.6395712526,-0.463568362
ecoli_00826,-1.0106910308,-0.703546328
ecoli_00827,-0.8233751317,-0.396019736
ecoli_00828,-0.6864233368,0.289575444
ecoli_00829,-0.5138158644,0.40355412900000004
ecoli_00830,-0.2162492261,-0.124937141
ecoli_00831,-0.7813810538,-0.028933615000000003
ecoli_00832,26.2319762423,5.090582469
ecoli_00833,25.364150613,4.8876469920000005
ecoli_00834,-0.5716744221,0.043136665000000005
ecoli_00835,-0.6507485212,0.111251339
ecoli_00836,-1.3747052996,-0.490426055
ecoli_00837,-1.2012666123,-0.806212566
ecoli_00838,-0.9768911544000001,-0.569144493
ecoli_00839,-0.78826865,-0.9351031040000001
ecoli_00840,-0.8818850241,-0.986311322
ecoli_00841,-0.8235472727,-1.318215525
ecoli_00842,-0.5987698443,-0.48151554900000004
ecoli_00843,-0.7030997666000001,0.0040207770000000006
ecoli_00844,-1.2272740696,-0.160204004
ecoli_00845,-1.2787693693,-0.546229489
