,A,ResD
SRX5577068,15.645407045390467,1.0691025985710985
SRX533166,0.5015419894359456,-0.11132977018523517
SRX533171,-0.5015419894359671,0.11132977018523517
SRX533786,-0.10525902552826327,-0.4091535737094407
SRX533787,-1.9630170926138373,-0.09448067524252757
SRX533789,0.6476629717409689,-0.3055173146755985
SRX533791,-1.7673484264347603,-0.16565086993908906
SRX533792,-1.0333976941034104,-0.6568076506753391
SRX533793,-2.06673530238841,-0.15095419598406234
SRX533794,-1.4841360672934056,-0.24626699705862
SRX533795,-1.0849487567553877,-0.0011805257494392762
SRX4703435,-0.9457648774221143,-0.16020358488757316
SRX4703436,0.3543142341081953,0.15375445283433287
SRX4703437,0.59145064331392,0.006449132053238493
SRX4703438,-1.9325188011853631,0.6169316543780718
SRX4703439,-1.5921513253819637,0.5119072194137829
SRX4703440,-1.5023843814400393,0.6103465553251732
SRX6902408,3.960774474286828,0.6289132379019264
SRX6902409,5.30005617942515,0.32976651221914555
SRX6902410,4.4817582154527145,0.44234520294297575
SRX6902411,-1.8162415661218416,-0.6873848085211351
SRX6902412,-0.3291023299464239,-0.7979378411391584
SRX6902413,0.009486640659653616,-0.5758287353684652
SRX6902414,-0.011037740677963656,-0.11229029940422564
SRX6902415,0.011037740677970618,0.11229029940422564
SRX5278698,-0.06524947576453563,-0.07968396721007663
SRX5278699,-0.02222203233580176,0.08481299012418564
SRX5278700,0.0874715081003602,-0.005129022914108994
SRX5278701,2.40168361234986,-0.061022945004352465
SRX5278702,0.9019374547438662,0.20129793194479276
SRX5278703,3.8818366857773574,0.4409087118729973
SRX5278704,-7.983034276535062,0.07229422612558256
SRX5278705,-8.698910019789286,-0.7369091399624539
SRX5278707,-4.2513618431416464,0.12897240863766335
SRX5278708,-4.323100257655464,0.6219135604841481
SRX5278709,-3.0440161999318267,0.8894446215689396
SRX5278710,1.2560800918356223,-0.17762231445258705
SRX5278711,0.7745786916517656,-0.0031208683148475913
SRX5278713,1.1124472120864706,0.4552773631487668
SRX5278714,6.239187290312983,0.4609748407081611
SRX5278715,12.870685363038135,0.36514981057560814
SRX5278716,-1.0436930321635298,0.4893668631630748
SRX5278717,0.4918118872710756,0.4471658101629785
SRX5278718,-0.8987422099939347,0.6505526951036753
SRX5278719,-1.4854803956420854,0.9570989231833896
SRX5278720,-0.35819642784453776,0.2972499527566077
SRX5278721,2.1095917264124493,0.6130697363133697
SRX1254783,-8.135214087723568,-1.5571590079793296
SRX1254784,-4.780418132608988,-0.9037064149942752
SRX1254785,-3.6008791582495028,-0.44413301581343395
SRX1254786,-5.065705338578393,-1.0642346322747454
SRX1473807,-0.026877806322785868,0.047908906854241096
SRX1473808,0.4494736328731937,-0.06681187947765553
SRX1473809,-0.422595826550456,0.01890297262341445
SRX7520944,0.7063670821760409,-0.17666496912266005
SRX7520945,1.003490479500598,-0.015528888153542475
SRX7520946,-0.8804336893311995,0.004921388239872647
SRX7520947,-0.8294238723454473,0.187272469036329
SRX7520948,12.882339831477466,-0.19278378510729066
SRX7520949,13.329526020098774,-0.010551859756039228
SRX7520950,9.863115486701675,-0.43523113739056907
SRX7520951,10.263043801199505,-0.21592547109613047
SRX959206,-1.1820381996896354,0.472688514351912
SRX959207,-1.204670110698571,0.7085109421040343
SRX959208,0.9871771731357448,0.8082648647688284
SRX959209,3.9878419570319674,0.5275175066885058
SRX959210,-0.04863829369876098,0.1413956879570346
SRX959211,2.5386489669073846,0.005849356913716797
SRX959212,-0.581543216921578,0.17022699301689048
SRX959213,0.7103356539564466,0.2287126352552296
SRX959214,-1.4087498887729424,0.27084512359008794
SRX959215,0.7443531897218589,-0.11269278284839945
SRX959216,0.041000085148309336,-0.4303376614926737
SRX959217,0.494604176867956,-0.12675430752113306
SRX3269802,0.8017808878680067,0.14064999323554694
SRX3269803,-0.8017808878680157,-0.14064999323554786
SRX3269804,0.15759769315455435,-2.5105384529691026
SRX3269805,-2.2197679999802404,-1.4252489991257793
SRX3269806,1.0086683463161707,-1.4804716006043623
SRX3269807,6.128166390201403,1.3633793971447616
SRX3269808,11.750163043988282,2.0025711195282785
SRX3269809,12.51773715315157,2.2733747245957296
SRX3269810,17.221955537814125,2.08604146166304
SRX3269811,21.22259959069787,2.2322720745827134
SRX2529102,-1.916758295042528,0.05897676045626987
SRX2529103,1.9167582950425293,-0.05897676045626987
SRX2529104,-6.740644898084991,0.7867779328830949
SRX2529105,-7.324965067084073,0.5642017433426387
ERX1981712,-0.5850618714310505,1.2030571379762582
ERX1981713,-1.5807470677223148,1.3936474523328035
ERX1981714,-2.0295302982607506,1.5061735799377622
ERX1981715,-0.7386911318944204,-0.4931270104850265
ERX1981716,0.4305362020477795,-0.022145015540964152
ERX1981717,0.3081549298466431,0.5152720260259924
ERX2274784,-2.4886918818820565,-0.5145702084591122
ERX2274785,2.764280164246783,1.5650952982772637
ERX2274786,0.08094010306920225,-0.13153249966408787
ERX2274787,-2.815072375023854,0.9001224585798013
ERX2274788,-2.7553112352783455,0.7881649928479639
ERX2274789,-6.536954287833893,0.4938111867135406
ERX2274790,-1.8511351155192048,-0.4318365856277877
ERX2274791,3.2302075411205005,1.4529156830040506
ERX2274792,-2.7689460417124456,-0.10619918029960562
ERX2274793,-0.9993717023078384,0.751093578954622
ERX2274794,-3.5510216436631272,0.6770640772834708
ERX2274795,-2.2040149235686357,0.6701668897520756
ERX2274796,-3.0664077042688285,-0.5867467291807706
ERX2274797,0.11295448990952832,-0.5489749653286617
ERX2274798,2.95345321435932,1.1357216945094306
ERX2274799,-3.738378309492585,0.7962972390874423
ERX2274800,-6.21395928940677,0.4832468488462149
ERX2274801,-2.370645959219635,2.383187604442888
ERX1819430,4.53299674232892,0.10149895814437393
ERX1819431,4.154891358845067,0.001294752681115341
ERX1819432,4.155677594706105,0.11706925995321882
ERX1819433,4.725125725806307,0.031674094037386524
ERX1819434,2.6062189691971143,0.07004783646033452
ERX1819435,0.5088505244745639,-0.411385135702032
ERX1819436,7.236570427377894,0.664626249085865
ERX1819437,2.233307484468102,0.05630690580598596
ERX1819438,-0.03314242643554312,0.2589073771972572
ERX1819439,7.517331703682152,0.36778757500897896
ERX1819440,1.122133742895233,0.08866516161702975
ERX1819441,7.4759288318413795,0.3206975692771632
ERX1819442,-2.573076542761559,-0.3289552136575944
ERX1819443,6.867115931871146,0.6060672556082825
ERX1819444,-2.3394085951721957,-0.3260477027505493
ERX1819445,7.5543387300010565,0.8049413248175359
ERX3440914,-3.2732054055457787,-0.3679900706819268
ERX3440915,-1.1420463531748144,-0.4403315074870786
ERX3440916,1.2430121452148777,-0.2856408310723939
ERX3440917,1.39568320935366,-0.007325104001610683
ERX3440918,-15.636340432283594,-1.9410445099645708
ERX3440919,-18.44419769676445,-2.160166731982412
ERX3440920,-18.568817020777352,-2.143332454566321
ERX3440921,-25.704240822103767,-2.623433704580961
ERX3440922,-24.971084266896977,-2.4965625234480244
ERX3440923,-22.5258041595685,-2.567228777086947
ERX3440924,-22.233895702896348,-2.1448893444165047
ERX3440925,2.5763391272045872,0.14115055031588852
ERX3440926,-22.517631447696356,-1.9430333002873812
ERX3440927,-22.618079795598,-2.020752766473461
ERX3440928,-25.06830479646687,-2.530360623430857
ERX3440929,-25.69453818065667,-3.0759518008100644
ERX3440930,-26.128868980082363,-2.7283998629420134
ERX3440931,-25.9151304313986,-2.8316422492526447
ERX3440932,-21.70957903334016,-2.3683519248021705
ERX3440933,-24.9295135360642,-2.7654482058790646
ERX3440934,-24.26384297737669,-2.1727924796065903
ERX3440935,-22.669290601399112,-1.9776535568361044
ERX3440936,0.6968662783411946,0.22683952036604005
ERX3440937,-23.07018561540513,-2.0382485406839823
ERX3440938,-2.1928991688767736,-0.5731665704272757
ERX3440939,1.0133474566181464,0.011986777418856677
ERX3440940,-0.19740523491452294,0.014653001240001018
ERX3440941,-3.811192628860287,-0.7336057012929
ERX3440942,-5.144726635234858,-0.7569954321688606
ERX3440943,-5.889010592156611,-0.6919209768224874
SRX5347612,-2.3415612472507084,-0.5675709420643722
SRX5347613,1.9536780326961851,0.07314316887585638
SRX5347614,0.3878832145545371,0.4944277731885141
SRX5347615,-0.7674644627406992,-0.2848424659342719
SRX5347616,-2.4696709553717215,0.3426631938752305
SRX5347617,-1.0013036708931375,0.4818858181574184
SRX5347618,0.3981212082500552,-0.08285628402217426
SRX5347619,-3.152378158798681,0.4984680897493429
SRX5347620,-1.3200308418866695,0.3782333045981776
SRX5347621,3.352219076379652,0.34375214656948216
SRX5347622,2.032282076876064,0.02662218935776295
SRX5347623,1.3096346296659085,0.4831872762523153
SRX8170783,-1.1728073760354585,-0.11304984799614992
SRX8170784,0.428006150732384,-0.06378539981177768
SRX8170785,0.74480122530304,0.17683524780792936
SRX8170786,-2.500960046081928,-0.009858439008223918
SRX8170787,-1.9620650823536432,-0.15823457387034612
SRX8170788,-1.779601283960379,-0.3080357762725896
SRX5177009,5.003603741258324,1.9619330533855701
SRX5177010,7.321281539812838,1.5349010699936771
SRX5177011,16.510131715903476,2.9180937943865475
SRX5177012,10.657493827267006,2.4139672403507597
SRX7354731,1.1943681793895868,0.09129381054978758
SRX7354732,-1.1943681793896008,-0.09129381054978848
SRX7354733,-1.3610108612380598,1.139198590165682
SRX7354734,-0.2543449407059036,1.7634876600645075
SRX7354735,10.018327917512288,2.937907759539689
SRX7354736,7.1449109079875575,2.5828216660243184
SRX7354737,13.59588724755584,3.658095722897164
SRX7354738,15.015504619166805,3.7808878420712766
SRX2508581,-0.1814136925129048,0.028133263314672696
SRX2508582,0.18653620331465615,0.11694902567823462
SRX2508583,-0.8424762353776012,-0.5303939947963894
SRX2508584,-0.9702482062670192,-0.227444282008026
SRX2508585,0.08680226292342548,-0.08686212589015252
SRX2508586,0.09198358105296106,0.1691304087189298
SRX2508587,-0.6138992093440322,-0.6638592387954381
SRX2508588,-0.7800997931623516,-0.33386526293797925
SRX2508589,0.09461142958947702,0.0587288625754816
SRX2508590,0.3986173512977132,0.26066851751802034
SRX2508591,-1.5137690619281354,-0.2624166683829348
SRX2508592,-0.7860682782528656,-0.0558007871593853
SRX1736086,-5.258814733255009,-0.3353724042072219
SRX1736087,4.739015468874478,0.09613111102902394
SRX1736088,0.5197992643805375,0.2392412931781962
SRX1736089,-3.91723737724208,-3.3778949137777583
SRX1736090,-8.194611303487724,-3.950016328015544
SRX1736091,-5.287063609151824,-3.2953782252866186
SRX1736092,-0.2555981019929761,-0.1995027956078621
SRX1736093,0.7453445013085639,-0.2527447875930617
SRX1736094,-4.14823125872553,-0.4703148827764094
SRX1736095,-2.307676552277889,-2.7847810267559265
SRX1736096,-4.52710805977907,-3.05838066158387
SRX1736097,-6.185437899381652,-2.8586869979960188
SRX7176371,-0.3806387209625535,-0.13545470492780345
SRX7176372,0.1506102087665127,0.15141612362039414
SRX7176373,0.230028512196036,-0.015961418692592492
SRX7176374,-0.6424317366178132,-0.11853148480678576
SRX7176375,-0.41194196573962705,0.047324594819540884
SRX7176376,-0.6447332704450076,-0.03100414811613472
