,A,fur
ica__arg_sbt__1,-5.34691571487,8.928550864330289
ica__arg_sbt__2,-3.2087583719,9.06453126807634
ica__cytd_rib__1,-8.31291450402,9.53249748099486
ica__cytd_rib__2,-9.94440215628,9.62554422940076
ica__gth__1,1.2246570105399999,10.2739795627008
ica__gth__2,0.37924242856299994,10.6556222231253
ica__leu_glcr__1,-2.0455748318799998,9.60071061066359
ica__leu_glcr__2,-1.35056097458,9.5382209467695
ica__met_glc__1,-1.7303504803099998,9.02696597448023
ica__met_glc__2,-1.03962178124,9.11225193208808
ica__no3_anaero__1,3.16683376138,9.32954770732912
ica__no3_anaero__2,3.3092234779900003,9.37122324347817
ica__phe_acgam__1,-0.136210228652,9.20330456423941
ica__phe_acgam__2,-0.7521626366490001,9.18621452329127
ica__thm_gal__1,-2.67690665967,9.23537019375415
ica__thm_gal__2,-2.87234078486,9.00871230970809
ica__tyr_glcn__1,-2.65690941578,9.153842288845881
ica__tyr_glcn__2,-3.6473684461,9.164433677625741
ica__ura_pyr__1,1.3370323543,9.67374739293423
ica__ura_pyr__2,2.10052753411,9.64251657892731
ica__wt_glc__5,-4.1864477013,9.15322462631013
ica__wt_glc__6,-7.283157344510001,9.15707623910628
ica__bw_delpurR_cytd__1,-1.15136768673,9.004325632945449
ica__bw_delpurR_cytd__2,-0.9602170136700001,8.89434462851872
ica__ade_glc__1,0.0667185809261,9.73020035071002
ica__ade_glc__2,-0.11468791452400001,9.52918534649729
ytf__wt_glc__1,0.7907687864899999,9.587481607692421
ytf__wt_glc__2,-1.3435082570899999,9.657612790981359
ytf__delyafC__1,-12.4834579815,9.12968896628565
ytf__delyafC__2,-9.7305428403,9.28315798566556
ytf__delyeiE__1,-14.7884508991,9.31174620338242
ytf__delyeiE__2,-15.5591425401,9.27727171469067
ytf__delyiaJ__1,-16.3596422046,9.351977666798
ytf__delyiaJ__2,-13.736022376300001,9.53213224300776
ytf__delyieP__1,-2.5332528685900004,9.893010092819491
ytf__delyieP__2,-1.4221933728799998,9.85114167620407
ytf__wt_ph5__1,2.10086267398,9.6040959526946
ytf__wt_ph5__2,0.907905664093,9.80437911157244
ytf__wt_ph8__1,-0.0484080372825,9.511100724951891
ytf__wt_ph8__2,0.647144724167,9.62266053236893
ytf__delybaO__1,-16.2612417531,9.342601822806019
ytf__delybaO__2,-10.076531011,9.74558839214655
ytf__delybaQ__1,-0.255764000999,9.42705649778606
ytf__delybaQ__2,-0.206121726012,9.47231882598773
ytf__delybiH__1,-0.5253592382469999,9.52119129792417
ytf__delybiH__2,2.96690650023,9.57324792674551
ytf__delydcI_ph5__1,0.998575023023,9.621750392152949
ytf__delydcI_ph5__2,0.45377941338100003,9.76649687990608
ytf__delydcI_ph8__1,1.4089612592299998,9.73748787268955
ytf__delydcI_ph8__2,0.560612521855,9.69396274103531
ytf__delyddM__1,-9.98174194504,9.65030004092067
ytf__delyddM__2,-6.96458806828,9.803593488716471
ytf__delyheO__1,-15.1989599876,9.1201722115026
ytf__delyheO__2,-9.924445052060001,9.230468536947349
fps__bw_glc__1,0.914530461597,9.78761719130649
fps__bw_glc__2,1.10934178244,9.45015918552067
fps__fps_thrA_ale1__1,0.00993095857025,9.61184860137904
fps__fps_thrA_ale1__2,-0.970306472265,9.45869783706609
fps__fps_thrA_ale2__1,-1.97357106746,9.74257151471842
fps__fps_thrA_ale2__2,-1.6962442733,9.520996624539348
fps__fps_serB_ale1__1,0.60163297194,9.53014124896096
fps__fps_serB_ale1__2,0.424780554059,9.59195628033797
fps__fps_serB_ale4__1,2.20136102355,10.3487057019865
fps__fps_serB_ale4__2,0.550065853355,10.547880898572402
fps__fps_ptsI_ale1__1,-1.37733412641,10.0137780886469
fps__fps_ptsI_ale1__2,-1.56055957093,9.78814561954656
fps__fps_ptsI_ale3__1,-2.4214086371900003,9.74099155121434
fps__fps_ptsI_ale3__2,-1.5437248291999999,9.70929332459075
pal__lyx_ale2_f6__1,-0.22724542612,9.75159933204085
pal__lyx_ale2__1,-0.6993329028090001,9.59168479005395
pal__lyx_ale2__2,-1.21181884802,9.34118833839342
pal__lyx_ale4__1,-0.6993329028090001,9.59168479005395
pal__lyx_ale4__2,-1.21181884802,9.34118833839342
pal__5drib_ale10_f18__1,-3.3794692396099997,9.64404461317314
pal__5drib_ale10_f18__2,-3.77967786584,9.68614192278303
pal__5drib_ale10__1,-2.8188386394700005,9.826602730472642
pal__arab_ale14_f9__1,-1.13675929426,9.92756394144324
pal__arab_ale14_f9__2,0.232450000101,9.824889087858269
pal__arab_ale14__1,-0.9238319272799999,9.66911406851481
pal__arab_ale14__2,0.0998176907772,9.490054857463461
pal__arab_ale16__1,-0.6276276720080001,9.45736397265383
pal__arab_ale16__2,-2.8286492282499998,9.437125663224721
pal__tartr_ale26_f10__1,-0.709817799684,9.613151383502359
pal__tartr_ale26_f10__2,0.7099215529699999,9.78580777647077
pal__tartr_ale26__1,-0.994209392131,9.466108613628391
pal__tartr_ale26__2,0.35211686619800003,9.50089379260229
pal__tartr_ale28_f10__1,-1.9734955708200002,9.94473589473997
pal__tartr_ale28_f10__2,-0.956352546868,10.0218934464863
pal__tartr_ale28__1,0.136358378589,9.79553474863771
pal__tartr_ale28__2,-1.10031927763,10.1526640368155
efeU__delmenFentC_citr__1,-3.41602921727,9.38781833213646
efeU__delmenFentC_citr__2,-4.28598614305,9.29420602119304
efeU__delmenFentC__1,0.8931950166429999,9.75481773408335
efeU__delmenFentC__2,1.0947868598100001,9.82448306340858
efeU__menFentC_ale39__1,-11.5999637243,9.140177562742801
efeU__menFentC_ale39__2,-11.6262068382,9.0963317098407
efeU__menFentC_ale29__1,-2.77371443602,11.3987595884183
efeU__menFentC_ale29__2,-2.74911810665,11.4264779795065
efeU__menFentC_ale30__1,-12.1000100655,10.2453623771079
efeU__menFentC_ale30__2,-8.02852669254,10.2906292315235
efeU__menFentCubiC_ale36__1,1.78906818178,8.94450178266203
efeU__menFentCubiC_ale36__2,1.3812017493200002,8.860814629412891
efeU__menFentCubiC_ale37__1,0.58947982802,9.11378916307422
efeU__menFentCubiC_ale37__2,1.3904130098899998,9.158374558395382
efeU__menFentCubiC_ale38__1,-7.634208221970001,9.80414996859483
efeU__menFentCubiC_ale38__2,-1.66463777917,9.42329373121438
