,A,RpoH
SRX254760,4.6978349189,-0.2948125179
SRX254761,4.1276044846,0.2307165732
SRX254762,4.5084110823,0.2361938986
SRX254763,8.2636383198,0.3923880946
SRX254764,11.6739934987,-0.20167926160000002
SRX254765,11.703092602,-0.2192573143
SRX254766,9.8678636172,-1.072345255
SRX254767,9.8496423024,-0.9055652420000001
SRX254768,9.739842941500001,-0.9446438549
SRX254772,0.06693563670000001,0.11847285440000001
SRX254773,-2.8136693283,1.0312060164
SRX254774,-2.296304294,0.7140038909
SRX254775,0.9138175512000001,-0.5937658972000001
SRX254776,4.2056678686,-0.6821771107
SRX254777,-4.9605008288,0.42258906300000004
SRX254778,-4.0591512122,0.8793683569
SRX254779,-2.2496731997,0.8114324727000001
SRX254780,-2.5945107397,1.010188236
SRX254781,-6.7486492272,1.0302041266
SRX254782,-4.9982357539,0.8549552688000001
SRX254783,-6.6148847,1.1883128208
SRX254784,-5.5970108354,0.1753586402
SRX254785,-2.93108319,0.3163230791
SRX254786,-2.7264697456,0.2107543614
SRX7136401,-0.8267724812,0.062314271600000005
SRX7136403,-1.208130256,0.020981221300000002
SRX7136405,0.3893684935,-0.7941854351000001
SRX7136407,0.8953704974000001,-0.7187056202000001
SRX7136409,1.0224535996,-0.894772043
SRX7136411,2.0349027372,-0.0832954929
SRX3754949,0.3380598825,0.1296534271
SRX3754950,0.2973695373,0.1016918896
SRX3754951,-0.6354294198,-0.2313453167
SRX3754952,0.7057656050000001,0.34453441430000004
SRX3754953,0.6773888177,0.2273199421
SRX3754954,-0.5741179199,0.054444612600000004
SRX3754955,6.8073913060999995,-2.2441015544
SRX3754956,6.6811352052,-2.3365802763
SRX3754957,6.8811148602,-2.429021249
SRX3754966,0.006049195,-0.43661990580000004
SRX3754967,-0.0252667305,-0.4051532854
SRX3754969,-0.11366274280000001,-0.7658064099
SRX1424798,-0.47681917100000004,-0.055198456300000004
SRX1424799,0.47681917100000004,0.055198456300000004
SRX1424800,-0.0524772468,0.1471779976
SRX1424801,0.8265176612,0.0439337017
SRX1424802,-0.9375174178000001,0.5158699917
SRX1424803,-0.3657369704,0.741879544
SRX1424804,2.8893701687,0.6905274977
SRX1424805,3.9776477466999998,0.6763993718
SRX1424806,1.111892465,0.9998480156
SRX1424807,1.2501610978,0.7908001605
SRX1424808,3.3651123591,-0.4481401286
SRX1424809,3.0706425104,-0.2842104218
SRX1424816,-1.3300326615,-0.9565960059
SRX1424817,-2.6260671399,-0.8998513971000001
SRX1424818,12.9305690291,-0.2752785846
SRX1424819,14.3827787309,-0.0661714566
SRX1424824,7.1917167433,0.44208139420000003
SRX1424825,7.4703510973,0.6772005433
SRX1424826,5.1006434957,0.307549616
SRX1424827,5.6632399982,0.4325420667
SRX1424828,7.6938736477,0.7370001396
SRX1424829,9.6188507355,0.7947228899000001
SRX1424830,8.5021865936,0.6265366942
SRX1424831,8.9500608363,0.702873162
SRX1424834,5.7470186716,0.046817131000000005
SRX1424835,4.5705164159,-0.0287863353
SRX1424840,7.5406997218,2.8095916156
SRX1424841,5.1850325837,2.8907139946
SRX1424842,6.2063561832,1.6214946988999999
SRX1424843,7.1432064973,1.7202439346
SRX1424844,5.4434726806,1.626145106
SRX1424845,6.8226943772,1.8221866807
SRX1424846,-0.0191631396,-0.4435729701
SRX1424847,0.37260774,0.2499759392
SRX5060277,1.4606738598,0.0607390348
SRX5060279,0.5830046962000001,0.9854161343000001
SRX5060281,-1.4606738598,-0.0607390348
SRX5060283,1.184198725,1.3633191369
SRX5936089,-0.1590902747,-0.1162594332
SRX5936090,0.6724042539,-0.21789707020000001
SRX5936091,-0.1929538173,-0.0390931031
SRX5936092,-0.3203601619,0.3732496066
SRX5936093,5.4323168424,0.3011212592
SRX5936094,5.8146684004,0.2509823202
SRX5936095,8.3382053194,0.24599320770000002
SRX5936096,8.1574677676,0.2254897546
SRX5936097,1.8892102391,0.1865250189
SRX5936098,1.9995024793,0.29741150110000003
SRX5936099,-1.256189689,-0.2457640049
SRX5936100,-0.6519667847,-0.0989359497
SRX5936101,-0.8045247644,-0.4059283878
SRX5936102,0.3846144804,-0.11365059999999999
SRX5936103,0.6184798471,-0.49839722210000004
SRX5936104,0.21605012480000002,-0.5266227984
SRX5936105,1.1266964754,-0.69519003
SRX5936106,1.5554373300000002,-0.4150254805
SRX5936107,2.1342030352,-0.6241237979
SRX5936108,2.2350861794,-0.49749302510000004
SRX5936109,3.0839980745,-0.4726173503
SRX5936110,2.7550727587,-0.542362471
SRX5936111,2.9806566121999998,-0.7418272175
SRX5936112,4.3229863588,-0.4388138997
SRX5936113,4.9202636217,-0.3343891317
SRX5936114,4.8299352316,-0.2701549198
SRX5936115,3.6410609571,-0.66584782
SRX5936116,3.9336240453,-0.5471229379
SRX5936118,3.6207838882,-0.22740535580000001
SRX5936119,4.3510886945,-0.1551790915
SRX5936121,2.5087370089,0.14571774610000002
SRX5936122,2.396838325,0.1101397587
SRX5936123,3.4401671328,0.6568114131
SRX5936124,3.7288202968,0.8115826092
SRX5936125,2.223983254,0.5685006140000001
SRX5936126,1.8516806596,0.4785683731
SRX5936128,-4.3445158589,1.0321860142000001
SRX5936129,-3.961376124,0.9437388086
SRX5936130,-3.7079547063,0.4986581854
SRX5936131,-4.3325624646,0.4477479539
SRX5936132,-4.1198710764,0.8295603981
SRX5936133,-3.2037828885,1.261232904
SRX5936134,-3.0578721894,0.7837493729
SRX5936135,-2.6854809539,0.6160811136000001
SRX5936137,3.1873642604,0.6021980247000001
SRX5936138,3.262536102,0.7722232716
SRX5936139,2.5890619525,0.6764084260000001
SRX5936140,3.1787526788,0.9449765717
SRX5936141,1.7365064569,0.7159084549
SRX5936142,1.5817581567999999,0.6993574985000001
SRX5936143,2.3400940143,0.4379484811
SRX5936144,2.6453434172,0.5651448145
SRX8557650,0.3892143893,-0.0076870539
SRX8557651,-0.2567331278,0.019266396800000002
SRX8557652,-0.1324812616,-0.011579342900000001
SRX8557653,6.0024320748,1.1065224839
SRX8557654,6.0705318706,1.056783813
SRX8557655,6.4177303792,0.9986946118000001
SRX8557656,2.6483296825,1.2636971589
SRX8557657,2.4770190484,1.4328349415
SRX8557658,2.6915530745,1.295927954
SRX8557659,-1.4913820121,0.5414662695
SRX8557660,0.0584450887,0.6384693793
SRX8557661,0.3903202947,0.7589361419
SRX8557662,-2.5035226558,0.17278491840000001
SRX8557663,-0.9620272408,0.3781327712
SRX8557664,-0.8110601177000001,0.2848707697
SRX8557665,0.0071867803,0.24861659700000002
SRX8557666,0.2864631961,0.051139073800000004
SRX8557667,-0.30570524860000003,0.1743720176
SRX3405147,0.5415609658,0.13268318540000001
SRX3405148,1.0800273324,0.2961652385
SRX3405149,-1.6215882982,-0.4288484239
SRX3405150,-5.4203531878,-0.7214772348
SRX3405151,-4.2228007499,-1.3486647687
SRX3405152,-0.4701470032,-0.0745372843
SRX3405153,-3.1564771056,-0.5299242343
SRX3405154,3.9345156893,-0.14015032600000002
SRX3405155,5.4992209128,-0.0300867871
SRX3405156,-4.8527701139,0.967732927
SRX3405157,2.2635973228,-0.0166274828
SRX312063,-2.4265774418,-1.8822811306
SRX312064,-2.4628687806,-1.8846259921000001
SRX312065,-0.2840823339,-1.8774067623000001
SRX312066,24.1081377727,-0.5493088544
SRX312067,24.1512695915,-0.5256804377000001
SRX312068,24.4758793538,0.0099885624
SRX312069,24.4394620929,0.0040431848
SRX312070,0.1139290837,-0.0052592584
SRX312071,-0.1139290837,0.0052592584
SRX312072,8.9416979249,-0.7766976111
SRX312073,8.8638933473,-0.7790612087000001
SRX312074,3.609637682,-0.9144983990000001
SRX312075,3.5027936609,-0.9363037388000001
SRX312076,5.4731130932,-0.8513533915
ecoli_00001,-0.1686624947,-0.0025814055
ecoli_00002,0.1686624947,0.0025814055
ecoli_00003,2.4397127774,0.9163972805
ecoli_00004,2.2302015637,1.0405267245
ecoli_00005,-0.1567119731,-0.5084434435
ecoli_00006,0.1262047189,-0.49362730250000003
ecoli_00007,1.0639277698,0.8341778645
ecoli_00008,1.0571383277,0.8030110295
ecoli_00009,3.3570967612000002,0.035653884500000003
ecoli_00010,3.451983748,0.09435808450000001
ecoli_00011,2.8801144285999998,0.0792176395
ecoli_00012,3.0332106195,-0.0604358165
ecoli_00014,2.7574209152,-0.0097070575
ecoli_00015,3.8285807645,-0.061254354500000004
ecoli_00016,3.5526263928,-0.026058295500000002
ecoli_00017,3.0494536761,-0.052038598500000005
ecoli_00018,3.3804031023,-0.0777910135
ecoli_00019,-0.6868186401,1.3085100935
ecoli_00020,-0.4602005496,1.4555448125
ecoli_00021,1.0676664635,1.1684874925
ecoli_00022,1.4087070637,1.2458497015
ecoli_00023,-2.1130445573,1.0304058985
ecoli_00024,-2.1313323399,0.9661748225000001
ecoli_00025,0.445745013,1.2611123714999999
ecoli_00026,0.8090339152,1.3326696855
ecoli_00027,0.9660623907,0.6784466145
ecoli_00028,1.1964365383,0.5890524185
ecoli_00029,-0.46620764670000003,0.44245937150000003
ecoli_00030,-0.3457184385,0.4587771765
ecoli_00031,0.3918964474,0.7322602265
ecoli_00032,0.4350918635,0.8357734755
ecoli_00033,0.8999811066000001,1.0486154195
ecoli_00034,1.7799234537,1.2529465325
ecoli_00035,2.0449160433,0.7635658775
ecoli_00036,2.3414506441,0.6051893165000001
ecoli_00037,-0.8034064925000001,0.7816900235
ecoli_00038,-0.9559186644000001,0.8072109705
ecoli_00039,4.3309814669,0.032679981500000004
ecoli_00040,4.2540652154,0.1080009645
ecoli_00041,1.7521087051,0.3735531025
ecoli_00042,1.9281066272,0.2535045875
ecoli_00043,5.1075520561,-0.1553616525
ecoli_00044,5.0918894241,-0.1838086395
ecoli_00045,5.9019542967,-0.3290080355
ecoli_00046,5.9957333996,-0.4380904855
ecoli_00047,4.5040768213,-0.0045732375000000006
ecoli_00048,4.0334371856,0.0557026365
ecoli_00049,2.3912800652,0.3085846735
ecoli_00050,2.2341450841,-0.3315417865
ecoli_00051,2.7947714881,-0.1262882955
ecoli_00052,3.4990884683,-0.0714942115
ecoli_00053,3.2731007532,0.07240529750000001
ecoli_00054,-1.3032303912,0.6585219305000001
ecoli_00055,-0.6154146342,0.5023839605
ecoli_00056,-0.31563843410000003,0.2087806955
ecoli_00057,-0.3909414788,0.1507203175
ecoli_00058,2.0499353127,0.4502188875
ecoli_00059,2.0521682323,0.5176238215
ecoli_00060,1.0331494698,0.5301341495
ecoli_00061,0.9689005971,0.6470471245
ecoli_00062,1.4955954904,0.4583157805
ecoli_00063,1.297317982,0.5045712005
ecoli_00064,1.2544055286,1.1369315205000001
ecoli_00065,1.0303964363,1.3021742325
ecoli_00066,9.2898814716,1.5058905075
ecoli_00067,9.3197453464,1.4984535275
ecoli_00068,-1.1726310362,-0.5370177135
ecoli_00070,1.1985698870000001,-0.2858121575
ecoli_00071,0.1275853041,-0.2473157325
ecoli_00072,0.1497222359,-0.2302732265
ecoli_00073,1.4330416725,-0.3388484155
ecoli_00074,1.3305518255,-0.3819653525
ecoli_00075,-2.0484439158,-0.0578159665
ecoli_00077,0.0917008146,0.37064244350000003
ecoli_00078,-2.4380857911,0.0373271665
ecoli_00079,-1.2296301014,0.1918218945
ecoli_00080,-2.331287583,-0.3118562375
ecoli_00081,-3.4041913338,-0.3048554515
ecoli_00082,-2.2861623091,-0.0462790795
ecoli_00083,-2.2945585377,-0.11424740650000001
ecoli_00084,1.5985533186,-0.1035195065
ecoli_00085,1.4705197632,-0.0926060555
ecoli_00086,-1.3704461281,0.38350224050000004
ecoli_00087,-1.6193582182,0.4258808785
ecoli_00088,2.6473312986,0.020514267500000002
ecoli_00089,2.6890606310000003,0.0967051255
ecoli_00090,3.1976227134,0.0137858705
ecoli_00091,3.4520609482,0.0069680625
ecoli_00092,2.8953028713,0.1215050455
ecoli_00093,2.6327224654,-0.0896495915
ecoli_00094,2.3530914806,0.5375923535
ecoli_00095,2.4738102976,0.5501618045000001
ecoli_00096,1.9186382768999999,0.6412325775000001
ecoli_00097,2.4733762946,0.7212500425
ecoli_00098,1.9055571876,0.9229984975000001
ecoli_00099,1.4850252189,0.8778519535
ecoli_00100,3.0718984952,-0.33221376750000003
ecoli_00101,3.6057025177,-0.40670952250000003
ecoli_00102,3.8438236653,-0.42209742250000004
ecoli_00103,3.0752018281,0.2176569865
ecoli_00104,2.9696074275,0.2566309465
ecoli_00105,-3.1409587045,-0.22940688850000002
ecoli_00106,-3.164650138,-0.3523379265
ecoli_00107,-4.0968072536,-0.3442807895
ecoli_00108,2.4186513851,0.7111657395000001
ecoli_00109,3.5204648853,0.9175130215
ecoli_00110,1.8392362280999999,0.037484921500000004
ecoli_00111,2.1293172685,0.0076496945
ecoli_00112,1.9735853746,-0.07902189550000001
ecoli_00113,2.1343811137,-0.0344367435
ecoli_00114,2.0609422953,-0.0375224055
ecoli_00115,1.9997494476000002,-0.0885141125
ecoli_00116,3.0207473331,0.6161261225
ecoli_00117,3.16255876,0.5875629305
ecoli_00118,2.8655372706,0.5785308675
ecoli_00119,3.1244351116,0.6834815625
ecoli_00120,3.1285927318,0.5490799805000001
ecoli_00121,2.7327064683,0.5154435675
ecoli_00122,2.5495919236,0.29652398550000003
ecoli_00123,2.2311343612,0.4193187715
ecoli_00124,2.4753965846,0.3970715515
ecoli_00125,3.7196448559,1.3997430395000001
ecoli_00126,7.6293702272,0.010458888500000001
ecoli_00127,7.2890412863,-0.3500366935
ecoli_00128,2.3429786894,-0.6457246695000001
ecoli_00129,2.5519075258,0.9089740975
ecoli_00130,-0.426390296,0.45810523150000004
ecoli_00131,4.5179260818,1.0753171585
ecoli_00132,4.4354461441,0.2202389375
ecoli_00133,-3.3115206362,0.1667071195
ecoli_00134,5.6527803982,0.5734081975
ecoli_00135,2.3142714438,0.24756859250000002
ecoli_00136,3.9235133055,1.1085452125
ecoli_00137,0.3063412983,-0.2478266405
ecoli_00138,-2.6299243054,0.6028873855
ecoli_00139,2.720561403,1.4043876015
ecoli_00140,2.7035905576,-0.1583267885
ecoli_00141,0.5393290813,1.3246792115
ecoli_00142,2.9160891339,0.6814079725000001
ecoli_00143,-3.8718109702,-0.4122422075
ecoli_00144,1.2894098837,0.1915209275
ecoli_00145,1.3953089835,0.2164462885
ecoli_00146,7.9096055546,0.4299451945
ecoli_00147,0.1111594088,0.1497704605
ecoli_00148,-2.320496288,-0.2841493235
ecoli_00149,7.7312264622,-0.0858485295
ecoli_00150,-2.5411501911,-0.2287460765
ecoli_00151,-2.9407234919,0.3266436305
ecoli_00152,0.7837207689,0.5253024995
ecoli_00153,1.1527712724,-0.3186755115
ecoli_00154,-2.9098019991,-0.9509524925
ecoli_00155,-3.0030587664,-0.30792529550000003
ecoli_00157,0.2976554782,0.6274494255
ecoli_00158,2.8782668982,0.34226794450000003
ecoli_00159,2.2415717898,0.3337790035
ecoli_00160,4.5837698927,-0.7243945945
ecoli_00169,2.2427304686,-1.1448341925
ecoli_00170,2.3511552877,-1.1951906815
ecoli_00171,2.7386679171,-0.5187241555000001
ecoli_00172,2.603646316,-0.5721339635
ecoli_00173,-1.5190789116999999,-0.5761741015
ecoli_00174,-2.248137921,-0.5873045575
ecoli_00175,3.2257450253,0.2242779745
ecoli_00176,0.62235544,0.1276066325
ecoli_00177,0.5418341505000001,0.6780507905000001
ecoli_00178,0.3774295358,0.6610818445000001
ecoli_00179,-2.3799479344,-1.0476407515
ecoli_00180,-3.3350372878,-1.1170701025
ecoli_00181,2.5690988145,-1.0971552115
ecoli_00182,2.3812086793000002,-1.1991852355
ecoli_00183,2.4691425305,-0.2452488395
ecoli_00184,1.9860480971,-0.32349660350000004
ecoli_00185,1.9907108996,-0.6682372665
ecoli_00186,1.0669195542,-0.7379192615
ecoli_00187,1.6645476941,-0.4516317225
ecoli_00188,1.4235689202000001,-0.3829641795
ecoli_00189,1.2948133386,-0.7744721335
ecoli_00190,1.0484185922,-0.7154407825
ecoli_00191,0.4947606644,-0.6706693985000001
ecoli_00192,-1.1364689194,-0.3480525755
ecoli_00193,2.3491853875,-0.5603702635
ecoli_00194,2.7334880232,-0.40812139150000004
ecoli_00195,3.6373758107,-0.7229277925
ecoli_00196,0.7717701633,-0.0500284635
ecoli_00197,0.8869882683,-0.10802515650000001
ecoli_00198,3.7434559696000003,-0.7658928225
ecoli_00199,1.3056907848,-0.20927914350000001
ecoli_00200,3.1261644836,0.0753910265
ecoli_00201,-0.3121675709,0.1521979125
ecoli_00202,-0.3290723397,0.12675511450000002
ecoli_00203,-0.6643430173,-0.4431865575
ecoli_00204,-0.4499579587,-0.6048669295
ecoli_00205,-0.3219483299,-0.25601179350000003
ecoli_00206,0.1891113252,0.0385824385
ecoli_00207,1.8407358642,0.3090155975
ecoli_00208,1.4710701583999999,0.6916859365
ecoli_00209,1.3730897402,-0.5429303695000001
ecoli_00210,0.5848977431,-0.3957367305
ecoli_00211,1.6762848992000001,-0.19940039750000002
ecoli_00212,1.8414301734,-0.0321801145
ecoli_00213,0.353500974,0.005131264500000001
ecoli_00214,1.2457115551,0.0686367455
ecoli_00215,1.7865216555,-0.3593675195
ecoli_00216,1.6085354844,-0.22417048550000002
ecoli_00217,-0.7100784915,0.6223138395000001
ecoli_00218,0.6045360349000001,0.8691073185
ecoli_00219,-0.1253948757,-0.7436486065
ecoli_00220,0.0844755559,-0.6829473915000001
ecoli_00221,1.1603729841,-0.050257248500000004
ecoli_00222,2.0258756751,-0.2250787495
ecoli_00223,-0.8726237013,-0.0058948145000000006
ecoli_00224,-0.6165563023,-0.0112600015
ecoli_00225,0.6400072052,0.1653627735
ecoli_00226,1.1449238974,0.24700942850000002
ecoli_00227,1.592618035,-0.5405613865000001
ecoli_00228,1.3142980872,-0.3429133455
ecoli_00229,-0.346418596,-0.1472699425
ecoli_00230,0.1206998118,-0.3424955535
ecoli_00231,0.7433945947,-0.6185592895
ecoli_00232,1.3618566055999999,-0.5940167505
ecoli_00233,0.8403425124,-0.3518656805
ecoli_00234,0.7821236894,-0.46483947550000004
ecoli_00235,-0.9616851981000001,-0.3926770075
ecoli_00236,-0.760867461,-0.5053868185
ecoli_00237,1.6499832005,-0.35002181250000003
ecoli_00238,1.7186495678,-0.4139357605
ecoli_00239,1.9208645036,-0.5294469075
ecoli_00240,2.1079625812,-0.4680353615
ecoli_00241,-0.020885125600000002,0.051469558500000005
ecoli_00242,2.9197481944,0.0674452415
ecoli_00243,1.9225564045999999,0.08714155750000001
ecoli_00244,3.1510913172,-0.4784504425
ecoli_00245,3.1411347979,-0.4380573615
ecoli_00246,-1.5733137696,-0.2316383475
ecoli_00247,-2.0567362019,-0.2773723025
ecoli_00248,1.0664364801,-0.2189687595
ecoli_00249,1.7567519733,0.19614101550000002
ecoli_00250,1.8522825723,0.0651578245
ecoli_00251,-1.1105222883,-0.8013487015
ecoli_00252,-0.8697291514000001,-0.6563447275000001
ecoli_00253,-2.2312253956,-0.34256291450000004
ecoli_00254,0.7394522247,0.1086596885
ecoli_00255,0.0729615834,-0.0668097195
ecoli_00256,0.2727031462,0.0563631485
ecoli_00257,5.7802301916,-0.3360581865
ecoli_00258,4.5665265703,-0.2545395265
ecoli_00259,4.5672430147,0.8141447865
ecoli_00260,3.6326942885999998,0.8269981385
ecoli_00261,1.8820605821,-0.28123345450000004
ecoli_00262,-0.0875372828,0.0170186615
ecoli_00263,1.0561888754,-0.36826329150000003
ecoli_00264,1.78772394,0.058095679500000004
ecoli_00265,0.22139185460000002,-0.1257065205
ecoli_00266,-0.0434510956,-0.1327203545
ecoli_00267,0.24907137170000002,0.5973421875
ecoli_00268,-0.1351958619,0.3828632795
ecoli_00269,-1.4218235864,0.4922053745
ecoli_00270,-1.9681565681,0.3372232235
ecoli_00271,3.2981841989,-0.3317702395
ecoli_00272,3.8420568168,-0.2121393215
ecoli_00273,1.9281240378,0.0258162795
ecoli_00274,1.5223310463000002,-0.0924778955
ecoli_00275,0.9782654748,-0.3630987355
ecoli_00276,0.8626376102000001,-0.3033655635
ecoli_00277,2.6459846811,-0.5602763285
ecoli_00278,2.1048727355,-0.3607347045
ecoli_00279,3.8495059469,0.4128122835
ecoli_00280,3.4777954724,0.9787452195
ecoli_00281,0.8291523816,-0.1929672945
ecoli_00282,3.4905431869,-0.0056567905
ecoli_00283,0.5184271112000001,-0.2603373695
ecoli_00284,0.3001816103,-0.23027564250000002
ecoli_00285,2.7950876078,-0.5453135375
ecoli_00286,2.8280358496,-0.5060487435000001
ecoli_00287,0.4158824995,0.0292864075
ecoli_00288,0.706299228,0.0145126735
ecoli_00289,2.4322503967,-0.4704500325
ecoli_00290,1.4063189851,-0.5350459245
ecoli_00291,0.8983118109,-0.34031809350000003
ecoli_00292,1.0899068645,-0.5809037865000001
ecoli_00293,0.4912197468,-0.2485338095
ecoli_00294,1.0128139174,-0.10779143050000001
ecoli_00295,2.0221850397,-0.7498959495
ecoli_00296,1.6716520121,-0.7121240775000001
ecoli_00297,0.5196286745,-0.2811750135
ecoli_00298,0.5130101912,-0.4321075575
ecoli_00299,2.7437665598,-0.7334631535
ecoli_00300,2.6851365838,-0.9317624275
ecoli_00301,3.0338003235,-0.7460329465000001
ecoli_00302,3.0798027214,-0.1019584405
ecoli_00303,2.0181989918,-0.26649166750000003
ecoli_00304,1.8453768091,-0.2051467405
ecoli_00305,0.8023280034,0.44710724550000003
ecoli_00306,1.1631123895,0.5678297165
ecoli_00307,-0.2088856275,0.23115325750000001
ecoli_00308,0.1003817592,0.2112794995
ecoli_00309,-1.9402492632000001,0.0475528775
ecoli_00310,-1.8622527879000002,0.0259653795
ecoli_00311,-4.3415965472,0.058696131500000005
ecoli_00312,-4.390964008,0.2746366615
ecoli_00313,0.8965465784000001,-0.2862369105
ecoli_00314,1.1740892437000001,-0.2858282445
ecoli_00315,0.2962704272,-0.4769478835
ecoli_00316,0.7622829653000001,-0.6616936705
ecoli_00317,0.3251685633,-0.6049460155
ecoli_00318,0.6001656064,-0.5433035485000001
ecoli_00319,3.2958881623,-0.5234052325
ecoli_00320,2.8028490844,-0.5427756675000001
ecoli_00321,-0.7032039372000001,0.7188081085
ecoli_00322,-0.8058141284,0.9977936595
ecoli_00323,3.4093485816999998,-0.7512837785
ecoli_00324,3.2863175356,-0.7101771305
ecoli_00325,2.5767768405,-0.5683435605
ecoli_00326,2.4586685484,-0.2827224405
ecoli_00327,1.2587345408,-0.0366722465
ecoli_00328,0.6715055667000001,-0.3519155655
ecoli_00329,1.6254210375,-0.0071797125
ecoli_00330,0.6836048616,-0.2161294265
ecoli_00331,-0.2923096034,-0.4348685195
ecoli_00332,1.1918705306,-0.34402401650000003
ecoli_00333,-1.4094864223,-0.23698014250000002
ecoli_00334,-1.5271561997,-0.3445940865
ecoli_00335,4.0461592568,-0.8938607675
ecoli_00336,3.4303299367,-0.8668922715
ecoli_00337,1.0151262158,-0.8557770815
ecoli_00338,0.3739359265,-0.6929525495000001
ecoli_00339,3.9932255601,-0.7931730185
ecoli_00340,3.5229838097,-0.6889610565000001
ecoli_00341,3.7117344474,-0.9750368925
ecoli_00342,3.9258455535000003,-0.9088275445
ecoli_00343,1.075245655,-1.0455794475
ecoli_00344,2.0054139448,-1.0104877495
ecoli_00345,0.5576670633,-0.7813307305
ecoli_00346,-0.0196416319,-0.7838995525
ecoli_00347,1.8903804916,-0.4750295235
ecoli_00348,1.7209695552,-0.4906664375
ecoli_00349,2.6432441321,-0.4512936635
ecoli_00350,2.4633192354,-0.33195390950000003
ecoli_00351,-0.904488256,0.3308000675
ecoli_00352,3.1076681846,-0.3494936195
ecoli_00353,2.8001950356,-0.3703171175
ecoli_00354,3.3594352196,-0.4479818345
ecoli_00355,0.8032878226,-0.43180093350000004
ecoli_00356,0.27923987170000003,-0.4806968455
ecoli_00357,0.5490791988,-0.3098935075
ecoli_00358,0.44433101420000004,-0.2263516385
ecoli_00359,0.9924455375000001,-0.4056025895
ecoli_00360,0.6463801258,-0.3546399045
ecoli_00361,0.7822513364,-0.2331813885
ecoli_00362,0.0118728232,-0.1097040945
ecoli_00363,-3.4972186109,0.2848135905
ecoli_00364,-3.1762215179,0.3887707365
ecoli_00365,0.7789124939000001,0.0631856885
ecoli_00366,3.1211386266,0.17561619650000002
ecoli_00367,-6.2206757341,-0.5410990225
ecoli_00368,-5.5245888014,-0.7753339875
ecoli_00369,-5.0120346087,0.5738074115
ecoli_00370,-3.6022118155,0.0736215835
ecoli_00371,0.9663673604,0.0737419035
ecoli_00372,1.3542887541,0.10788030350000001
ecoli_00373,-7.0947174973,-0.9930330725000001
ecoli_00374,-6.8131073806,-0.8797283375
ecoli_00375,-3.0654672716,0.6593674475
ecoli_00376,-1.4821196984,0.5512718085
ecoli_00377,3.0826643346,0.6723811835
ecoli_00378,2.7011482236,0.6744679705000001
ecoli_00379,-1.6724501428,1.1603164305
ecoli_00380,-1.6975072523999999,1.0455507605
ecoli_00381,-1.3243720319,0.5502543785
ecoli_00382,-0.1398396382,0.4557828675
ecoli_00383,2.4678104274,1.6867676375
ecoli_00384,2.3240348539,1.7932651775
ecoli_00385,-2.164171902,0.08030211250000001
ecoli_00386,-3.1427368607,0.0372246235
ecoli_00387,-1.2720456822,1.1022813395
ecoli_00388,-1.3408191516999999,1.3646881765
ecoli_00389,3.4172405949,1.5996977075
ecoli_00390,3.1854711045,1.9360822375
ecoli_00391,0.1209122898,0.1861199225
ecoli_00392,-0.5137100177,0.42501084850000004
ecoli_00393,1.2311315885,-0.9253251305
ecoli_00394,0.0713329729,-0.9381797835000001
ecoli_00395,4.7149287474,-0.9572127435000001
ecoli_00396,4.9271805932,-0.8799391355
ecoli_00397,8.1585278884,1.6183332075
ecoli_00398,7.2948217874,1.7373481575
ecoli_00399,-1.1330242995,-1.1310384135
ecoli_00400,-0.1887140185,-1.0590336935
ecoli_00401,4.5565817541,-1.0274100185
ecoli_00402,4.8683874746,-0.6749308455
ecoli_00403,7.6567582807,0.5997391555
ecoli_00404,8.6489294921,0.9685934125000001
ecoli_00405,-0.6047772081,-1.2132297245
ecoli_00406,0.2441136207,-1.1372315935
ecoli_00407,5.2099845859,-0.6882437415
ecoli_00408,5.1006185732,-0.5833441905
ecoli_00409,10.0094475271,0.9841707145
ecoli_00410,11.5801482691,0.9396353285000001
ecoli_00411,3.8353019475,-1.0966008595
ecoli_00412,3.5962380377,-0.9967830905
ecoli_00413,5.8888396301,-0.5972070635
ecoli_00414,6.165221415,-0.4969261515
ecoli_00415,7.8510635943,0.42098510250000004
ecoli_00416,10.427003221,0.8722934835
ecoli_00417,1.2511921899,-0.8498550075
ecoli_00418,1.9811079584,-0.7203092875
ecoli_00419,5.2632861019,-0.37110204550000003
ecoli_00420,4.9608977732,-0.2858735525
ecoli_00421,10.8243241037,1.2274293125
ecoli_00422,9.7462351981,0.8898423945
ecoli_00423,0.5953773634,-1.2667098015
ecoli_00424,1.1213745162,-1.1445094955
ecoli_00425,3.9809143819,-1.0497338265
ecoli_00426,3.8764852101000002,-1.1532032085
ecoli_00427,4.2080932272,-0.7406188545
ecoli_00428,3.8822010989,-0.7191632325
ecoli_00429,4.6685053355,-0.7491845785
ecoli_00430,4.5028049471,-0.7769771195
ecoli_00431,7.1580795581,0.5888609375
ecoli_00432,10.3316987706,1.4499708315
ecoli_00433,9.0927492011,0.4047864675
ecoli_00434,9.2154203468,0.7823945525
ecoli_00435,0.47275756210000003,-0.9974277975
ecoli_00436,0.7297023437,-1.1494516895
ecoli_00437,3.5565725629,-0.8260639725000001
ecoli_00438,4.1019607199,-0.8032777445
ecoli_00439,8.4381132673,0.8947680815
ecoli_00440,8.1733953979,1.0152329395
ecoli_00441,1.6510889423,-1.3342842445
ecoli_00442,1.8011207611,-1.2740653705
ecoli_00443,5.1554296101,-0.8199651085
ecoli_00444,5.1255379607,-0.8953895255000001
