,A,ZraR
minicoli__W3110_glc__1,-0.5164232707585177,-0.07363429647730557
minicoli__W3110_glc__2,1.237968374379122,-0.11072053977498353
minicoli__W3110_glyc__1,-0.5230246773442767,0.5754611040603734
minicoli__W3110_glyc__2,0.0106465207439647,0.9936411830684312
minicoli__W3110_Fe_starve__1,-0.0727385233197735,1.2013473793291485
minicoli__W3110_Fe_starve__2,-0.5008699674516118,1.126800614607287
minicoli__W3110_LB__1,1.7495073428246064,1.9704354796178247
minicoli__W3110_LB__2,1.9980746971300185,2.0515536421700395
minicoli__W3110_N_starve__1,2.972271656397627,1.1287969166187095
minicoli__W3110_N_starve__2,2.830577073109566,1.131320054456618
minicoli__W3110_osm__1,0.3002933333929551,0.9307317891928388
minicoli__W3110_osm__2,0.9501326811852466,0.8456909185015018
minicoli__W3110_ph5__1,-0.437615145139054,1.0088494363730949
minicoli__W3110_ph5__2,0.3591431099259048,1.1768173923211125
minicoli__W3110_pyr__1,0.5081744893076099,0.7476173514424449
minicoli__W3110_pyr__2,1.157269183261886,1.191122962310573
minicoli__W3110_sorb__1,0.0777050686684163,-0.1879868391745192
minicoli__W3110_sorb__2,-0.4260824699602205,-0.13774989676376134
minicoli__W3110_urid__1,-0.125068773852463,0.3732409263305012
minicoli__W3110_urid__2,-0.8019835828787724,0.2804770292891612
minicoli__W3110_WT_glc__1,-0.1924253354848869,1.020928051824002
minicoli__W3110_WT_glc__2,-0.3644221253971291,0.7159190996010949
minicoli__W3110_WT_osm__1,0.6264209640354536,0.7927408059657655
minicoli__W3110_WT_osm__2,1.1932238475919072,1.248287284632246
eep__BOP27__1,-0.4127483162324256,1.4360146430303642
eep__BOP27__2,0.0138874831771442,1.43718273169284
eep__BOP1000__1,-0.054261322436367,2.1064853572234643
eep__BOP1000__2,0.5744845646509026,1.890351883398799
eep__BOP27_ndh-cydB-appC__1,0.4082588542812791,2.2126638019286475
eep__BOP27_ndh-cydB-appC__2,0.8754863612207716,2.4324404502151067
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.5883570162965106,0.7325274980618031
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,2.8803796420531103,1.4391174298791536
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,1.316281986228933,1.0219180007643236
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.9941988033203052,1.1067842704047806
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,2.0269016803271667,1.6956870183088504
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,1.482751375629046,2.0715647711749026
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.814265700573906,1.517259036793742
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.2990926467335957,1.5358858300552032
eep__BOP27_nuoB-cydB-appC__1,0.1722109594149018,2.2547391113510726
eep__BOP27_nuoB-cydB-appC__2,1.743180023568111,2.2174450723977874
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,1.918974317804164,2.1503967178329124
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,2.1222004275851774,2.1426519259698247
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.5424792148376731,2.291109215608755
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,1.6528437084389769,2.6682805648581582
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.9257789686873616,1.3474390425383478
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,2.5692664856679035,1.414852641327674
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-1.262051521699908,1.432656060337016
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,2.6417819775973514,1.5353650868925441
eep__BOP27_ndh-cyoB__1,-0.2787328907265065,0.3996253123968092
eep__BOP27_ndh-cyoB__2,0.4922476447481297,0.6183686044311818
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.7714830666970138,1.055148071514802
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,1.7853545532464252,1.1312946003926818
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.0707738213201519,1.1230681527057214
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,0.943168091450145,1.5335677581413996
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,1.7630554445862197,1.0548456653461495
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.1173819880802538,1.091884670741663
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,1.0911447449341911,1.2042638878816394
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,2.136593857172984,1.2133660399483537
eep__BOP27_nuoB-cyoB__1,0.2108838064348384,-0.020661064670239426
eep__BOP27_nuoB-cyoB__2,-0.3687401062335587,0.4082310249663284
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,2.1066314948886764,2.55096542102514
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.9699968974538185,2.616591321621874
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,1.5470849219142924,2.5904163138843583
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,1.656670933377576,2.653449054269684
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.8038728392882115,2.9336754652674886
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.5740177866677831,2.8601097741016512
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,2.694988984664221,2.6984768488163544
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,3.3562785830891886,2.8361842055106763
eep__BOP27_ndh-cydB__1,-0.4551589866235854,1.245730861641814
eep__BOP27_ndh-cydB__2,2.0111796128938124,1.184779657253208
eep__BOP27_nuoB-cydB__1,-1.117467422316545,1.2304048814147266
eep__BOP27_nuoB-cydB__2,-0.7012597078982993,0.7390747918121332
DDB2__PD-005_BW25113_Batch_6h__1,-2.7015396073763647,0.6548759822813128
DDB2__PD-005_BW25113_Batch_6h__2,-1.2533015460022323,0.8350719168993996
DDB2__PD-003_BW25113_Batch_9h__1,-0.931222711422438,0.6261821551070423
DDB2__PD-003_BW25113_Batch_9h__2,-1.351136492509524,0.22291437642809786
DDB2__PD-003_BW25113_Fed-batch_6h__1,-1.3282490511233709,0.31751848302050023
DDB2__PD-003_BW25113_Fed-batch_6h__2,-3.8550922601953057,0.44278622778764204
DDB2__PD-005_BW25113_Fed-batch_6h__1,0.0505237195129378,1.4622196794508144
DDB2__PD-005_BW25113_Fed-batch_6h__2,-3.024952287743953,1.5510111130162192
DDB2__PD-005_BW25113_Fed-batch_6h__3,-1.601612451558614,0.592857684213624
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.3782424098116474,1.268725004230752
DDB2__PD-005_BW25113_Fed-batch_15h__2,-0.3203942722239815,0.8663394147137855
DDB2__PD-003_BW25113_Fed-batch_21h__1,-0.3960176259085222,1.276598097317581
DDB2__PD-003_BW25113_Fed-batch_21h__2,-3.270646671116011,0.831068495587489
DDB2__PD-004_del-basS_Batch_6h__1,-1.2279548815335557,1.0948638643182766
DDB2__PD-004_del-basS_Batch_6h__2,-0.7813576567153829,1.1834869185135313
DDB2__PD-004_del-basS_Fed-batch_6h__1,-1.2458799518396155,1.0697963503652987
DDB2__PD-004_del-basS_Fed-batch_6h__2,-1.7373446012269418,0.8185872699988854
DDB2__PD-004_del-basS_Fed-batch_15h__1,-2.05792753309872,0.9921248732752416
DDB2__PD-004_del-basS_Fed-batch_15h__2,0.0803692365112232,1.124732052226724
DDB2__PD-004_del-kdpE_Batch_6h__1,-1.3205423442983466,1.2337457778679024
DDB2__PD-004_del-kdpE_Batch_6h__2,-1.8463843847331,1.3307091647291664
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-2.071011065572085,0.9015903275404368
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-1.0186502829238275,0.9816561265601741
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-1.5126422232211734,1.0375432132427735
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-1.0635230281011303,0.9747982809853912
DDB2__PD-005_del-phoB_Batch_6h__1,-1.8814136092141367,0.8837617785191156
DDB2__PD-005_del-phoB_Batch_6h__2,0.8602683056112704,1.06599134381158
DDB2__PD-005_del-phoB_Batch_6h__3,-1.4078069016720327,0.5329809161535306
DDB2__PD-003_del-phoB_Batch_9h__1,-1.3845129777304004,0.746706818395904
DDB2__PD-003_del-phoB_Batch_9h__2,1.416756692770607,0.7791243568885622
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-3.229082554843293,0.6962962415473619
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-4.295387503098781,0.4217973648099527
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-3.838075359447436,1.421468239477289
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-1.3590132908535513,0.706979708701081
DDB2__PD-005_del-phoB_Fed-batch_15h__1,0.4315824359076906,1.109320321653911
DDB2__PD-005_del-phoB_Fed-batch_15h__2,0.1185116719382307,1.0660891744419807
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-0.6038508871377816,1.3524549819909537
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-0.2433265894333713,1.2504971970786394
DDB2__PD-004_del-qseB_Batch_6h__1,-0.1041068382649778,0.9498537848766566
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-2.9927616680023466,0.9862182599491818
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-1.5638848138508703,0.8959274274437048
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-1.1251289489230183,1.0187648709478014
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-0.6602088550138838,1.0529745766402523
DDB2__PD-004_del-qseC_Batch_6h__1,-1.592753363914175,1.2165437368176688
DDB2__PD-004_del-qseC_Batch_6h__2,-1.4488313506740051,1.2487400386715175
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-1.0989058078159526,0.6987435167140892
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-1.9843004349471451,1.4993504730345264
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-1.7808338418192589,0.7407181168154668
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-3.7840122879562217,1.1024617195112458
DDB2__PD-005_del-qseF_Batch_6h__1,-0.8999625671843884,0.8024344570940065
DDB2__PD-005_del-qseF_Batch_6h__2,-0.7465338795154787,0.6281737040767852
DDB2__PD-003_del-qseF_Batch_6h__1,-0.807175393081934,0.9391579417727676
DDB2__PD-003_del-qseF_Batch_6h__2,-0.9133520252410176,0.7030306938875408
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-2.1830009202996146,0.9628036144190256
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-1.2515124863418952,0.6130694609779401
DDB2__PD-005_del-qseF_Fed-batch_6h__1,0.2541475616620545,1.482242875538572
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-3.015088943039132,1.0760112551046803
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-1.419685718973757,0.8740748767234692
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-1.3972539357617255,1.1779128441232736
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-2.6042098867790755,0.7535849874921348
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-1.2920868321524874,1.2329427289957648
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-1.297548412041899,0.8594511041672295
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-1.4700857833786614,1.0305085438446242
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.4931469036742047,0.7213556762569686
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-0.872638459186924,0.37430163954478013
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-3.437345803525957,1.6574783183623567
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-1.9609890497650448,0.6314277003400437
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-0.2456554365508075,1.136672431490969
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-0.944413420547604,1.0939876148358354
DDB3__PD-009_del-arcA_Batch_6h__1,0.1109787020764808,0.8535381858168138
DDB3__PD-009_del-arcA_Batch_6h__2,-1.2684109243411714,1.1836853492926291
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-1.0315412129414014,1.165556311745664
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-1.8540001934699155,-0.1086917136873371
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-1.170261405089596,0.5095493885908176
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-0.982396655549986,0.4664036100118709
DDB3__PD-006_del-baeR_Batch_12h__1,-0.3017613891696897,1.2287453500594872
DDB3__PD-006_del-baeR_Batch_12h__2,3.1163305470081863,1.0669830348081364
DDB3__PD-009_del-baeR_Batch_12h__1,0.8423134405010224,1.538711453936931
DDB3__PD-009_del-baeR_Batch_12h__2,0.8011999024500128,1.6748616636025262
DDB3__PD-006_del-baeR_Fed-batch_12h__1,2.627139112197687,1.3688344402238144
DDB3__PD-006_del-baeR_Fed-batch_12h__2,3.7088293452228975,1.4650542606363222
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-3.9224227286904743,0.7701049733030088
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-0.151829882519582,0.9614735164707936
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-0.8742519780498247,1.194168315324045
DDB3__PD-006_del-lsrB_Batch_6h__1,-1.1049097125254757,1.1705539614469809
DDB3__PD-006_del-lsrB_Batch_6h__2,0.6472062786938648,0.9682332767863686
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-1.5517697635567689,0.916017812797934
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-1.9324996424338512,1.227024950419155
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-2.6146809058099656,1.0259392380399044
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-2.1435754537704037,1.3843357715403002
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-1.817181783407928,1.6552419176690214
DDB3__PD-009_del-lsrK_Batch_6h__1,-2.2195213172283585,0.7469167585044665
DDB3__PD-009_del-lsrK_Batch_6h__2,-4.182243826634903,1.1344819669436577
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-1.8209416582777396,1.2578579469940752
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-3.292523447075662,0.7487061262888495
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-1.1133902773383535,0.8658536628854585
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,0.296589252049089,2.0334448234870464
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-0.0213485703689671,0.7285477659352328
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.7426980947105186,0.8314365591947284
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.8949070823308427,0.8628925616876121
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-2.607275511810753,1.1556513476361872
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-2.51648217502618,1.1733320933224842
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,0.1071732991766096,1.4146982190844637
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-0.9074122827249628,1.0890572609192368
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-0.2469924451128224,0.6019335473370289
DDB3__PD-009_del-luxS_Batch_6h__1,-0.0025653270151676,0.05037895680396076
DDB3__PD-009_del-luxS_Batch_6h__2,-0.743965736517946,0.8840322595014105
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-1.201208694008688,1.169015222815783
DDB3__PD-009_del-luxS_Fed-batch_6h__2,0.4531458084302253,1.7050688892263834
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-0.8443317818424437,0.9228167759468432
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-1.448905086744511,0.8094737566040244
DDB3__PD-006_del-rpoS_Batch_9h__1,-1.4625791453611698,1.470601076354106
DDB3__PD-006_del-rpoS_Batch_9h__2,-2.67074782513188,0.960386265375894
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-0.420199568806334,1.1247482829032125
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-4.107876072597647,1.012955944748961
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,1.546939106848997,1.095885555054657
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-1.382065710719614,1.5028913013075125
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-3.5970187812511107,1.117714399118486
DDB3__PD-009_del-tnaA_Batch_6h__1,0.5335983919662964,0.918177215707602
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-0.9669501724795244,1.6239527326525098
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-0.7965585708155893,0.9645405636997322
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-1.028460263361553,1.6822655687495636
