,A,Cbl,CysB
SRX3648449,-0.275737457,-0.5255771516000001,0.5381928291
SRX3648450,-0.07599315970000001,1.0682441281,-0.2158512645
SRX3648451,0.0301123631,1.2137864759,-0.1957144201
SRX3648452,0.29797273100000005,-0.6098921176000001,-0.21970328150000001
SRX3648453,0.3302785659,-0.5483754212,-0.3285983555
SRX3648454,1.1201251812,-0.9277625234,-0.2938433602
SRX3648455,0.9587678348,-1.7623819071,-0.5777737747
SRX3648456,1.4879629003,-1.3153915695,-0.4469506949
SRX3648457,-0.44534678790000004,-0.6045383959,-0.6781663121
SRX3648458,-0.9004780335,0.6173545005000001,-0.9746341207
SRX3648459,-0.2393775306,-0.4435024209,-0.7418250081000001
SRX3648460,-0.1680228672,-1.6139570557,-0.3646187608
SRX3648461,0.32894384260000004,0.48474635590000004,-1.0504971413
SRX3648462,0.5355580141,-1.5108197777,-1.1365930692
SRX3648463,-0.6154719501,-0.8260927445,0.15321794860000001
SRX3648464,-0.35845502,0.7277038788,-0.319329167
SRX3648465,0.6994848445,0.2059726043,-0.053555180200000004
SRX3648466,-0.0507119715,-0.36695731340000004,0.46944128090000004
SRX3648467,-0.1966445563,0.7242983967000001,-0.0048011096
SRX3648468,0.2194705164,-0.6800595642,-0.1831766825
SRX3648469,1.4395346045,-1.2378071655,-0.2089646835
SRX3648470,1.7464016168,0.6131428644,0.48364689730000004
SRX3648471,3.2808363923,1.9214225775,1.0255090368
SRX3648472,3.8267261646,3.9228011391,0.0323990396
SRX3648473,1.8449773377,-1.1775354891,-0.7867403055000001
SRX3648475,0.25470826150000003,-1.7627017929000002,-0.4402606401
SRX3648476,-0.0269949871,0.0140890037,-1.0183941369
SRX3648477,0.5898107907,-1.6121929464,-1.1776566834
SRX3648478,-0.5997806677,-0.2628542823,-0.3722697096
SRX3648479,-0.9874437367000001,2.6590682536,-0.7131751669
SRX3648480,-0.8425912324,-0.5991557693,-0.6037173421
SRX3648481,0.1791191664,-1.021292024,-0.7843689269
SRX3648482,1.1695090673,-1.1132414393,-1.6604321867
SRX3648483,1.8784702663,-1.1534009219,-1.8388863984000001
SRX1429221,-1.8880807547,-0.9416414413,-0.16536621440000002
SRX1429222,0.2641533996,-0.1503317568,-0.032622481200000004
SRX1429223,1.6239273552,1.0919731981,0.19798869560000001
SRX1429224,-1.5287870093,-0.5618446268,-0.15351603600000002
SRX1429225,-1.915418979,-1.0146246562,-0.1764170012
SRX1429226,-3.288619659,-1.1290376079,0.0469378408
SRX1429227,-2.7778180158,-0.9681001017,-0.07922650020000001
SRX1429228,-0.8633633637,-0.5540628271,-0.0317288477
SRX1429229,-2.8374512591,-0.8412447507,0.141375417
SRX1429230,-4.0678254822,-0.6872208119000001,0.32920965300000005
SRX1429231,-1.0222778873,-0.0687280614,0.3115676052
SRX1429232,-3.9274441599000003,-0.720039744,0.2850983198
SRX1429233,-4.1263369618,-0.7750513773000001,0.2900758405
SRX1429234,-3.8527862909,-0.8645410803,0.3875361365
SRX1429235,-3.3288623928,-1.2768864502000001,0.17645875360000002
SRX1429236,-1.2890875345000001,-0.6343169996,-0.247301352
SRX1429237,-2.6954901567,-0.48135565160000005,0.0750037212
SRX1429238,-3.5811039583,-0.5778947382,0.1157051048
SRX1429239,-3.7237650628,-0.8810082523,0.0420278787
SRX1429240,-3.8449061549,-0.8284642037000001,0.15131446040000002
SRX1429241,-4.4333275419,-0.7315220621,0.1963827334
SRX1429242,-1.8041817259,-1.0792302924,-0.44146989140000004
SRX1429243,-3.9146625247999998,-0.9655478439,0.0231423431
SRX1429244,-3.2456583649,-0.9359129211,-0.0189072029
ERX2339161,-0.3296936009,-0.2898946093,-0.0062035379
ERX2339162,0.3296936009,0.2898946093,0.0062035379
ERX2339163,0.5033205156,-3.7299180867,1.534008102
ERX2339164,0.8681557654000001,-3.7731353467,1.1320696094
ERX2339165,0.6579023955000001,0.1442689162,1.0255044829
ERX2339166,1.5631183066,0.9958482095000001,0.6146647176000001
ERX2339167,2.1343620624,1.7197813782,1.5530601565
ERX2339168,0.3314233855,0.2677500875,-0.4896667736
ERX2339169,0.8252861949,0.3221582954,-0.2291768475
ERX2339170,0.5318737017,-3.4892159365,1.4227391804
ERX2339171,1.6123845431000001,-4.0522337792,1.0730600499
SRX7656012,1.3891029723,0.21732679300000002,0.2611511158
SRX7656013,0.7307361085,-0.0506870569,0.0776523127
SRX7656014,0.9260514178,-0.1045111138,-0.092496851
SRX7656015,-0.9186362411000001,-0.4978072315,-0.092163296
SRX7656016,-0.4035358023,0.5607533358,0.3056664268
SRX7656017,-0.6959066428,1.229886519,0.4188885571
SRX7656018,-0.3503251484,0.9208004428000001,0.3221969093
SRX7656019,-1.3902958759000001,-0.7401490043000001,-0.03217574
SRX7656020,-0.6302311947,1.0446986519,0.2194070893
SRX7656021,-0.48394503380000004,0.33069213670000003,-0.048934203200000005
SRX7656022,-0.3374947937,0.3623859306,0.0838104602
SRX7656023,0.3039969397,1.1351877919,0.13013384220000002
SRX7656024,-1.0469329268,-0.3677863957,0.14176255440000002
SRX7656025,3.927152756,2.465640723,0.6176761519
SRX7656026,0.5894240867,0.5361348824000001,0.2530659467
SRX7656027,0.6815829905,0.1280942441,0.0917566948
SRX7656028,1.9418935853,0.4677154054,-0.014115020800000001
SRX7656029,1.7540102992,0.089956614,0.0010972268
SRX7656030,6.3764052887,-0.2208485556,0.17984814370000002
SRX7656031,6.1475529309,0.2359880103,0.11698432010000001
SRX7656032,5.8080186723,0.13061517250000002,0.048613176800000005
SRX7656033,6.3816064048,0.3487385014,0.025108688400000002
SRX7656034,6.9592617433,0.3401288847,0.0041157259000000005
SRX7656035,6.7902293247,-0.1016673553,-0.028026248400000002
SRX7656036,0.4701586498,0.0511975053,0.057276678600000006
SRX7656037,1.2309695241,-0.028559923100000002,-0.057962770600000005
SRX7656038,0.6392659953000001,-0.2103597956,-0.0357752885
SRX7656039,0.1506290069,-0.012798183400000001,-0.0931163819
SRX7656040,-0.3650562207,-0.4525393668,-0.1277465894
SRX7656041,0.2144272137,0.4653375502,0.2208629712
SRX7656042,1.5045461685000001,-0.0044529417,-0.047867872000000006
SRX7656043,1.6808592232000001,-0.0641823799,0.1656453238
SRX7656044,1.7129069829999999,-0.5675422924,-0.1478887878
SRX7656045,1.2500846762,-0.1901615113,-0.020602675600000002
SRX7656046,1.3458299397,0.0089431804,-0.3396622741
SRX7656047,0.8385249839000001,-0.6971060704,-0.152432387
SRX7656048,1.3262911701,0.0239559254,-0.157726511
SRX7656049,1.9690804579,-0.4768636992,-0.40564323220000004
SRX7656050,2.7521039057000003,-0.2791303374,-0.22643836280000001
SRX7656051,0.8237604578000001,0.4469675891,-0.30917534220000004
SRX7656052,1.0537606498,0.45148253660000004,-0.0688331293
SRX7656053,3.5514191922,0.5027247672,-0.111523462
SRX7656054,1.5934751236,-0.2003594219,-0.0390359169
SRX7656055,2.3585578217,0.1169259525,0.12221029870000001
SRX7656056,2.6224308534,-0.2969185972,0.0203884964
SRX7656057,2.3072996131,-0.6759712627000001,-0.14264007210000001
SRX7656058,0.6917044974000001,-0.4548669872,0.014301718000000001
SRX7656059,1.5113230112,-0.3654784742,-0.1649507192
SRX7656060,1.6404270178,-0.2475513483,-0.20836709280000001
SRX7656061,2.1584446547,-0.5782253075,-0.1339077646
SRX7656062,1.570728099,-0.3935469634,-0.1340399985
SRX7656063,1.1965999733000001,0.5625904027,-0.0164253809
SRX7656064,1.3526824867,0.4649265563,-0.0022331401000000002
SRX7656065,1.2480750657,0.5550648616,0.1307552441
SRX7656066,2.262796948,-0.3159620859,-0.9494653192
SRX7656067,1.9625542056,-0.12014510910000001,-0.7663654581
SRX7656068,1.3080972727,-0.2731687316,-0.6943387444
SRX7656069,0.8346067865,-0.37571970720000003,-0.9430179127
SRX7656070,1.8972477626000002,-0.0612232703,-0.7724019884000001
SRX7656071,2.8646495607,0.40136328050000003,-0.702865115
SRX7656072,1.4514248422,-0.5471506588,-0.9389200324
SRX7656073,1.3992209905,-0.7526741570000001,-1.0747521873
SRX7656074,3.7092058003,0.33160466790000004,-0.937298548
SRX7656075,3.4275093798,0.8677963586,0.1480701158
SRX7656076,4.125308951,1.4323209375000001,0.09445829260000001
SRX7656077,3.2634013614,1.2416382589000001,-0.1175820322
SRX7656078,1.4201668588,0.6486220085000001,0.0439518351
SRX7656079,0.6747904324,-0.0218022379,-0.1160358162
SRX7656080,2.058554396,0.6200569351,0.0230949382
SRX7656081,1.697833062,0.0253486664,-0.3775440896
SRX7656082,2.4844995842,0.7515490295,0.0405160382
SRX7656083,2.0032441253,0.7987006429,-0.1977936076
SRX7656084,0.6205782274,0.6158640133000001,-0.09940485980000001
SRX7656085,1.7189663135000002,0.4382118365,-0.09459502260000001
SRX7656086,4.4674615212,1.253302589,0.1619742586
SRX7656087,1.6168216923,1.5898827335,0.1291334042
SRX7656088,2.5616849158,1.907567274,0.1768542529
SRX7656089,1.2294283126,1.716099234,0.1234628774
SRX7656090,0.7365856326,-0.1383026536,-0.2663056672
SRX7656091,0.4941378541,-0.2222236864,-0.2642398788
SRX7656092,0.4191067813,-0.1309947692,-0.1687147777
SRX7656093,0.1170086572,-0.3496484087,-0.29899440450000003
SRX7656094,1.0425114438,-0.1961211708,-0.6111417303000001
SRX7656095,0.6480895291000001,-0.47820900650000003,-0.33706368810000004
SRX7656096,0.9230472951,0.2070473838,0.1440121043
SRX7656097,1.0411531921,-0.1890446661,0.069159578
SRX7656098,1.61125023,0.1530510981,-0.0701578517
SRX7656099,2.110221266,1.0565404706,0.27389551100000004
SRX7656100,4.081693996,1.7447392526,0.45841923240000004
SRX7656101,2.1474829135,0.9705017149,0.2694338445
SRX7656102,6.5785130802000005,0.5318059536,0.024431422
SRX7656103,7.0909937323,0.0739396761,-0.1252305061
SRX7656104,6.1605005504,0.6098696998,0.3746958378
SRX7656105,2.5830839527,1.4268493428,0.3180153731
SRX7656106,2.2389929829,1.1474838536,0.2980387
SRX7656107,2.9032617949,1.2987632202000001,-0.0633963068
SRX7656108,-0.5153361777000001,0.49030594450000003,-0.1864899741
SRX7656109,-0.7955835120000001,-0.3869014778,-0.2450885469
SRX7656110,-0.3634191664,0.5114191371,-0.1012642768
SRX7656111,-0.8388274941,-0.8513611499,-1.0432871935
SRX7656112,-1.8881184485,-1.196088793,-0.2503349554
SRX7656113,0.4701950997,0.4630126289,-0.15782988650000002
SRX7656114,0.4130709897,0.1765125415,-0.15337445930000002
SRX7656115,-0.6654752060000001,-0.5101271433,-0.3529201753
SRX7656116,1.2860049625,0.9306398023,0.2608887133
SRX7656117,2.9438287329,1.8680639627,0.29822569
SRX7656118,9.2498843911,3.5274295435000003,0.8792633365
SRX7656119,8.529002521,3.1922150262,0.47194943840000003
SRX7656120,0.6630071244,-0.3723513235,0.1360711009
SRX7656121,1.5776613551,-0.4651581759,-0.1419395844
SRX7656122,1.3905836911,0.1113201961,0.055694355200000004
SRX7656123,1.2196356967,-0.0283494688,0.0906552779
SRX7656124,1.8358500943,0.0872660473,-0.1263496842
SRX7656125,0.5976457408,-0.4889208419,-0.2102285084
SRX7656126,0.289366393,-0.4797618986,-0.31941789400000004
SRX7656127,-0.19352744800000002,-0.3806555265,-0.400490045
SRX7656128,-0.0086946869,-0.3193792461,-0.056420442
SRX7656129,1.6656318844,1.3435547446,0.4109032663
SRX7656130,1.5330398618999999,1.3207990146,0.47231458390000003
SRX7656131,1.9442601728,1.5643046229,0.637027978
SRX7656132,4.324006518,1.8803754587000001,0.4201196049
SRX7656133,2.9672895379,1.2435652199,0.27970428940000003
SRX7656134,1.7918783256,0.8348229237,0.3728954466
SRX7656135,2.5022572727,0.8422404701,0.5690009197
SRX7656136,1.4131208236,0.5734398510000001,0.051893404600000005
SRX7656137,1.6935302128,0.4321235309,0.1549212298
SRX7656138,1.4849677729000001,0.5805380066,0.1447126204
SRX7656139,0.7401590917,0.20651751710000002,0.2301868887
SRX7656140,0.3565866883,0.28931343,0.21537873500000002
SRX7656141,0.7122623165,0.3066505443,-0.06280853210000001
SRX7656142,0.3223685323,0.2886169317,-0.0296049263
SRX7656143,0.3622810797,0.2675185894,0.1096864777
SRX7656144,4.5507296131,2.4280324967,0.5467788987000001
SRX7656145,4.1319799552,2.2050661178,0.6304165551
SRX7656146,4.3097742942,2.4107433275,0.5872278756
SRX5388319,0.13190074840000002,0.1803034776,-0.22280259970000002
SRX5388320,0.2147129949,-0.42420446640000004,-0.18270256340000002
SRX5388321,-0.3466137433,0.2439009888,0.4055051631
SRX5388322,0.5059195406,0.1672258006,-0.0855731101
SRX5388323,0.1206042616,0.0972448142,0.2749691785
SRX5388324,0.3403688664,0.6328080851,0.8835659801
SRX5388325,0.5395225171,1.1369005082,0.192213704
SRX5388326,-0.0140603159,-0.08342619700000001,0.3589318633
SRX5388327,-0.0719749173,0.6025249036,1.0042340727
SRX8708326,0.5236835447,0.47235345510000004,0.1883231535
SRX8708328,1.210194993,-0.40901762350000004,-0.7668429131000001
SRX8708335,-0.187283593,0.116603492,0.1835573769
SRX8708336,-0.5606061722,0.001822508,0.2649717616
SRX8708337,-0.4623052278,0.2905916235,0.31831377450000004
SRX8708338,0.42106828550000003,1.1526038078,0.25224948070000003
SRX8708339,0.34198229480000003,0.727566076,0.08561105050000001
SRX8708340,0.2726697762,0.5109658092,0.06452211220000001
SRX8708365,0.6959286047000001,0.2816947177,0.4228614559
SRX8708366,-0.29289110220000003,0.5411255666,0.2243912463
SRX8708368,-0.042556461500000003,0.3999780939,0.2437920832
SRX8708369,-0.5611834386,0.2086700081,0.3582387577
SRX8708370,-1.1284494233,0.22098523920000002,0.5868304585
SRX8708371,-0.4801416187,0.1936867542,0.3094399302
SRX4166001,-1.7755074651,-0.27531821700000003,-0.0723044691
SRX4166002,1.9933542757,-0.5880525812,0.050741247100000005
SRX4166003,-0.2178468107,0.8633707983000001,0.021563222
SRX4166004,-1.3597681378,0.7643637878,0.1665859743
SRX4166005,-1.4934584056,0.9010209496,0.1050015634
SRX4166006,0.1430599337,0.9180628311000001,0.0772613483
SRX4166007,1.1862262408,2.3926738034,0.032064421
SRX4166008,2.2421967189,1.4155442244,0.0213985216
SRX4166009,0.5945406331,1.2999217623,-0.41248003790000004
SRX4166010,8.7894610426,1.9886126495,-0.27473174240000003
SRX4166011,2.145622857,0.1409333499,-0.3995751397
SRX4166012,5.1548784927,1.3825903988000001,-0.5966646668000001
SRX5000481,-0.09705308,-0.2207047427,-0.2144126241
SRX5000482,0.10993555340000001,-0.3561062412,-0.1171354478
SRX5000483,-0.3019150782,0.3602794248,0.25343762070000003
SRX5000484,-0.0659715626,0.4667297962,0.056797178000000004
SRX5000485,-0.10768085620000001,0.7299164009,0.2417311123
SRX5000486,-0.5395623041000001,0.3793536824,0.2158451643
SRX5000487,0.06673031800000001,0.5931400794,-0.12607853460000001
SRX5000488,-0.13067318390000002,0.1068962391,-0.0942951147
SRX5000489,-0.7279262607,0.24872893680000002,0.0924758957
SRX5000490,0.2671280813,0.7796162621,0.2413681949
SRX5000491,-0.0363784796,-0.1274162653,-0.1426816059
SRX5000492,-0.1787084251,1.0518339566,1.517781195
SRX5000493,-0.5049670999,0.74030845,1.4836526741
SRX5000494,-0.8048286064,0.4939753428,1.5089825891
SRX5000495,0.6096188235000001,1.1027867798,1.5169299655000001
SRX5000496,0.5586911215,0.6505971159,1.5829845164
SRX5000497,-0.25351102670000003,-0.0203842834,0.0397487817
SRX5000498,0.46222063750000003,0.2710207699,-0.07954536620000001
SRX5000499,0.0016474741000000002,0.5204075524,1.6370789591000001
SRX5000500,-0.2087096108,-0.25063648650000003,0.0397965845
SRX5000501,-0.5660441933,0.39352642790000003,-0.1012760519
SRX5000502,-0.2946762124,0.0439965848,0.0488895295
SRX5000503,0.0921381675,0.2224376931,-0.0295203029
SRX5000504,-0.6012155692000001,-0.4224950187,-0.0324171423
SRX5000505,-0.0405741134,-0.1079684942,0.140803815
SRX5000506,0.0808288738,-0.49257559900000003,0.0900055968
SRX5000507,-0.0396084263,0.017123271500000002,-0.06661483800000001
SRX5000508,0.7933947239,0.1157292738,-0.0859948288
SRX5000509,-0.0336523319,-0.1091042956,-0.226115635
SRX5000510,0.1766367487,-0.1029431507,-0.2391757019
SRX5000511,-0.22986189410000002,0.22771931620000002,-0.21557171990000001
SRX5000512,-0.18612393230000002,-0.0824300356,-0.0339800804
SRX5000513,-0.2899480418,0.1770095397,-0.0096988444
SRX5000514,0.1994188274,-0.1698244593,-0.1623826169
SRX5000515,-0.2612096829,0.1333854871,-0.1750038466
SRX5000516,-0.0280511716,0.10044172400000001,-0.16375954580000002
SRX4124772,-0.033421571500000004,0.0459110826,-0.2411999116
SRX4124773,-0.6094489848,-0.0100071234,-0.0778684364
SRX4124774,-0.4009228348,0.1693416034,0.0694961821
SRX4124775,0.4009228348,-0.1693416034,-0.0694961821
SRX5323946,0.26409822850000003,0.380902638,-0.043430592600000005
SRX5323947,-0.26409822850000003,-0.380902638,0.043430592600000005
SRX5323948,0.5611007865000001,1.5851428649,0.5725838548000001
SRX5323949,-0.6970354846,1.2968022997,0.6284459638000001
SRX5323950,0.2046236372,1.7267615913,0.2748485202
SRX5323951,-0.0718671386,1.5779810465000002,0.3222386204
SRX5323952,0.4859204072,1.241934246,0.32904217880000003
SRX5323953,0.7318445586,1.5510046297,0.5688434692000001
SRX5323954,0.1642650324,1.9696220464,0.6531853423
SRX5323955,-0.6277901017,1.2911474336,0.4205764672
DRX093856,-0.10046116840000001,-0.304084994,-0.2128244082
DRX093857,1.1795080455,0.5608710021000001,-0.1519908317
DRX093858,1.6222608206,1.117863656,0.2567224455
DRX093859,0.6311895119,-0.28875532460000003,0.2395002615
DRX093860,0.6381455835000001,-0.3343079127,0.31410797760000003
DRX093861,-0.1541368304,0.3678870086,0.13480649490000002
DRX093862,2.066965889,1.2427848037,0.1147695288
DRX093863,1.6204636159999999,1.7618142329,0.3153534884
DRX093864,0.6875108941,0.4318922922,0.0945619541
DRX093865,-0.2298701661,-0.7336798449,-0.0021674203
DRX093866,0.2545979988,-0.0638020146,0.0780179134
DRX093867,1.7207909908999999,1.6320771351999999,0.2795285353
DRX093868,0.49117116310000003,1.6457889665,0.24363516870000002
DRX093869,1.4480310929,1.6856575856,0.5172212564
DRX093870,0.3463702523,-0.6277798251000001,0.2714014137
SRX6366242,-5.918246938,-0.0334454612,-0.0069424554
SRX6366243,-2.8581184739000003,-0.5320978143,-0.2990066339
SRX6366244,-4.4969589938,-0.2220596487,0.9110861720000001
SRX6366245,3.7480261924000002,0.39111507030000003,0.0500024816
SRX6366246,8.6323873144,0.7846915076000001,-0.049894799600000005
SRX6366247,4.1930945862,0.4042846886,0.7353731959
SRX6366248,-0.4564233002,0.0408649146,0.0459650478
SRX6366249,-2.5543977953,-0.19432913300000001,-0.1452599091
SRX6366250,1.7766612786,0.3430162382,-0.09750587670000001
SRX6366251,2.4954038943,0.3794099952,-0.29711646280000004
SRX6366252,-0.6484442092,-0.27417922570000003,-0.1405766461
SRX6366253,0.6484442092,0.27417922570000003,0.1405766461
SRX254739,-6.6546507506,-3.8629123592,-0.5123608794
SRX254740,-6.8236933526,-3.831615588,-0.6546136032000001
SRX254741,-6.9550427976,-3.8804801213,-0.4123398116
SRX254742,-6.7910651674,-4.0279321007,-0.7610533389
SRX254743,-6.6868492195,-3.9090929576,-0.4980658371
SRX254744,-6.9555872666,-4.1568376209,-0.5284101855000001
SRX254745,-7.0624598532,-3.9187850955,-0.7261054373
SRX254746,-6.9450876539,-3.5223459967,-0.6165819167000001
SRX254747,-7.3293617234,-3.396126209,-0.8733451133000001
SRX254748,-7.1133137688,-3.5986822873,-1.196235614
SRX254749,-7.1413179021,-3.5234754147,-1.3870387369000001
SRX254750,-6.8865972312,-4.4510368727,-1.2372255719
SRX254751,-6.8744329392,-3.7507781706000003,-0.8621353365000001
SRX254752,-8.7425100326,-3.2480007618,-0.8509086028
SRX254753,-8.0641213272,-3.919514806,-1.0020622843
SRX254754,-7.835595594,-3.3728601483,-0.4578785173
SRX254755,-7.8835113861,-3.6046627581,-0.773082044
SRX254756,-7.7270926736,-3.3626137785,-0.2890233779
SRX254757,-6.0910303725,-4.4311672977,-1.3919339082
SRX254758,-5.2656417681,-2.8716025761,-0.7283250699
SRX254759,-5.5554996943,-2.4072914601,-0.4290609611
SRX254760,-8.4038936099,-3.9149917089,-0.9379901635000001
SRX254761,-8.3179454821,-3.622256423,-0.9056842626
SRX254762,-8.4334830188,-3.3079903142,-0.8109531103000001
SRX254763,-7.764100557,-3.5244878749,-0.3984007196
SRX254764,-8.6969942517,-3.8591274606,-0.4691575573
SRX254765,-8.158407739,-4.4003924366,-0.8499558624
SRX254766,-6.8691529799,-3.8779789507,-0.9597979202
SRX254767,-6.2043729337,-4.0365020023,-1.0449219273
SRX254768,-6.6797707911,-3.4650092997,-0.9530674757
SRX254772,-2.1954547385,0.9411078129,0.1252782795
SRX254773,-1.7010115834000001,0.054562270700000005,0.5586187431
SRX254774,-3.0051228317,-0.0622665264,0.5868246771
SRX254775,1.0245870895,0.9887666113,0.017412584000000002
SRX254776,-3.9333699149,0.6743192130000001,-0.0318687505
SRX254777,4.7103966668,1.5363643832,0.326578994
SRX254778,0.6687831979000001,1.3372612731,1.106028814
SRX254779,-1.2246290411,0.9823224543,0.8870736698
SRX254780,-2.7197759607,0.5238505723,1.0374071458
SRX254781,3.2834650846,1.3883458733,0.20331441690000002
SRX254782,1.3571755714,0.7898731824,0.6652839694
SRX254783,3.7518021942,1.1614002808000001,0.2033528117
SRX254784,4.502018687,1.9760864210000002,0.2988353126
SRX254785,2.7318226277,1.5868761357999999,0.6463756930000001
SRX254786,2.3253986983,1.2774581516,0.6285022922
SRX7136401,0.1016426819,-0.5779564804,0.0516436963
SRX7136403,-0.1048674126,0.5736921217000001,0.11054634290000001
SRX7136405,-1.9005635909,0.7768402272,0.43307820690000004
SRX7136407,-1.5509035747,1.1627087178,0.5895743698
SRX7136409,-1.2259357293,0.047851378800000004,0.1358239014
SRX7136411,0.0032247307,0.0042643587,-0.1621900392
SRX3754949,-0.0396140077,-0.0309829498,-0.0019631892000000002
SRX3754950,-0.1709959901,-0.0245865465,-0.0398304357
SRX3754951,0.2106099978,0.0555694962,0.0417936249
SRX3754952,-0.4255198163,-0.39214395080000003,0.018999911
SRX3754953,-0.3696661466,-0.15809594700000001,0.0009896752
SRX3754954,0.3612699183,-0.32618674340000003,0.0651421939
SRX3754955,-0.5688266439,-4.8920229614,0.45156487500000003
SRX3754956,-0.4816425856,-4.9747794692,0.46664136370000003
SRX3754957,-0.5894569525000001,-4.8600372501999995,0.52566124
SRX3754966,-0.48946585410000004,0.6233646057000001,-0.0325621537
SRX3754967,-0.3422128195,0.5222560585,-0.0671668967
SRX3754969,-0.4598829996,0.8452900961,0.0795213408
SRX1424798,-0.2825470613,-0.1485429796,-0.0649110608
SRX1424799,0.2825470613,0.1485429796,0.0649110608
SRX1424800,0.24352223150000002,0.2316629657,0.1190790495
SRX1424801,0.4283234234,0.5178900765000001,0.1837280846
SRX1424802,-1.2293518326,0.3089320937,0.4744970322
SRX1424803,-0.3470042931,0.4024531656,0.6164122955
SRX1424804,-0.9245034842000001,1.3041726801,0.8520222695
SRX1424805,-1.0626539716,1.1888219722,1.0057536821
SRX1424806,0.04685492,0.010503050100000001,0.6933180347
SRX1424807,-0.8228987617,0.1282123947,0.4857452833
SRX1424808,-0.2003620952,-0.11022951510000001,0.1711007225
SRX1424809,0.5061567605,-0.018762357,-0.0674857814
SRX1424816,0.17666137810000002,0.6409244869,0.7645931934
SRX1424817,2.7182902849,0.693092224,0.8496118832
SRX1424818,1.0840849009,5.3528154178000005,-0.5905617204
SRX1424819,0.2828897603,5.2015532256,-0.5576507642
SRX1424824,1.6236351275,5.0275400578,-0.0015231626
SRX1424825,0.2851628652,5.0180760625,0.0271753821
SRX1424826,-0.0896067541,5.5020792525,0.4315860488
SRX1424827,0.0701191399,5.5747453287,0.3586762298
SRX1424828,-0.2938698748,6.0764469854,-0.3303366224
SRX1424829,0.0033881222,6.0141490488,-0.5112932678000001
SRX1424830,0.3747607707,6.0186171379,-0.6232024810000001
SRX1424831,0.8462998931,6.1002388597,-0.5200016575
SRX1424834,1.2140463025,4.6101932982000005,-0.6587117952
SRX1424835,2.6412888663,4.5686873517,-0.38334835240000004
SRX1424840,2.115122551,4.1651822787,0.2527854959
SRX1424841,4.1184753337,3.6127623899,0.5285742676
SRX1424842,2.1747671425,3.5295648049,-0.2928497016
SRX1424843,1.7576646463999999,2.6676012734,-0.3078331697
SRX1424844,4.3608412034,5.3712598895,0.7334234785
SRX1424845,3.9953309727,5.2309834291,0.7025535147
SRX1424846,2.8746858778,6.5388663474,-0.0903329124
SRX1424847,2.4580314712,6.917377464,0.264239977
SRX5060277,-0.5322625228,0.3833818815,-0.0707140575
SRX5060279,1.7012688449,0.664573238,-0.1066766873
SRX5060281,0.5322625228,-0.3833818815,0.0707140575
SRX5060283,1.4945609139,0.3551461114,-0.0489452889
SRX5936089,0.4493612974,0.6778466859000001,0.08025844630000001
SRX5936090,0.2639436173,-0.18270542920000002,-0.0327780703
SRX5936091,0.1826222567,0.8314357744,0.19176840990000002
SRX5936092,-0.8959271714,-1.3265770311,-0.2392487858
SRX5936093,0.4063104993,-0.07613661640000001,-2.2152530862
SRX5936094,1.6607539913,0.6321675628,-2.0080933805
SRX5936095,-0.9607438450000001,-1.8112975746000002,-2.8205861922
SRX5936096,-0.7534420395,-1.8663384641,-2.9681290491
SRX5936097,-0.6707292559,-1.8744799434,-2.8109738329000002
SRX5936098,-1.5016325557,-1.8154256887,-2.7647200862
SRX5936099,-1.1105864331,-2.1256506611,-2.3933130885000002
SRX5936100,-1.3122248439,-2.0097912925,-2.511885273
SRX5936101,-0.7592356968,-1.3876093026,-2.5111123108999998
SRX5936102,-0.7228187933,-1.7156307133,-2.4917668139
SRX5936103,-1.2376193361,-1.6684439063,-2.6610019346
SRX5936104,-0.28070465510000003,-1.5925057637000002,-2.4426662668
SRX5936105,-0.452599587,-1.7055748188000002,-2.6389361751
SRX5936106,-0.5245811730000001,-1.6358517477999999,-2.7896314476
SRX5936107,-0.8288417685,-1.9176909041,-2.690623154
SRX5936108,-1.2973696503,-1.7015220966,-3.0203585743
SRX5936109,-0.3072505076,-1.7634329248,-2.8063287437
SRX5936110,-0.6816073221000001,-1.7783272225000002,-2.8436799656
SRX5936111,-0.10712885600000001,-1.6631761838,-2.8177269234
SRX5936112,-0.5764561156,-1.9110980268,-3.0814775921
SRX5936113,0.3441051909,-1.9527647167,-2.7929156072
SRX5936114,-0.6819617442,-2.1184301895,-2.8128646436
SRX5936115,0.059918826700000004,-2.0431043578,-2.9385955755
SRX5936116,0.0224249889,-1.8702950258,-2.805363089
SRX5936118,-0.2278923806,-2.0437317326,-2.2359386404
SRX5936119,-0.2791126506,-1.8507983183,-2.7901050786
SRX5936121,-0.6169347771,-2.158692278,-2.4155696188
SRX5936122,-0.8020834343000001,-2.2447080139,-2.2875984086
SRX5936123,-0.6468768469,-2.4731920842,-2.4083957998
SRX5936124,-0.4610891261,-2.1100945611,-1.9334618166
SRX5936125,-0.6166251311000001,-2.4366268111,-2.1933178242
SRX5936126,-0.4427124592,-2.4150531255,-2.3125939078
SRX5936128,1.9822619023999999,2.2794455126,1.0302160068
SRX5936129,2.8113191484,2.2077110573,1.035949568
SRX5936130,4.0425108354,2.339853894,1.3768374052
SRX5936131,4.4243959809,2.6381063901,1.4604276894
SRX5936132,8.1986904415,3.8804089723,2.4321680245
SRX5936133,8.3690610704,3.3871527084,2.06732791
SRX5936134,11.3987964769,4.3236619172,2.2682345482
SRX5936135,11.127152749,4.2638073646,2.315447173
