,A,Nac,TorR,Crp
ros_tale__1_4_750pq__4,-0.5867160881595564,-0.5295420140000004,-1.6501959939999995,0.2525884729999994
ros_tale__2_mid_250pq__1,-1.992945609718682,-1.6771193369999997,0.022415324999999875,0.4665373430000006
ros_tale__2_mid_250pq__2,-1.4938371911872403,-1.6437144840000002,-0.09959826299999984,0.22496456300000034
ros_tale__2_0_0pq__1,-5.036824462057706,-0.3229955550000003,-1.4239231909999996,1.323272493000001
ros_tale__2_0_0pq__2,-5.074218178200312,-0.5029594499999996,-1.5304932999999998,1.432955703000001
ros_tale__2_0_250pq__1,-2.663751921943688,-1.833624975,0.04536537500000026,0.4367484630000007
ros_tale__2_0_250pq__2,-2.771174541977305,-1.855846255,0.035310420000000065,0.4668021630000006
ros_tale__2_0_750pq__1,-4.096068499842194,0.11376462000000045,-1.636025847,0.39065801299999947
ros_tale__2_0_750pq__2,-3.7566166620974006,0.27864587899999993,-1.5384243569999998,0.5452427929999999
ros_tale__2_1_0pq__1,-4.04069183069655,-0.8808648699999999,-1.194816791,0.040594261000000735
ros_tale__2_1_0pq__2,-3.66486019508804,-0.986913982,-1.8283096009999995,0.21928040300000085
ros_tale__2_1_250pq__1,-4.373122311599575,-0.4141075519999999,-0.977562291,1.1107003029999998
ros_tale__2_1_250pq__2,-4.413983168414597,-0.945310102,-1.4444888899999997,0.8431179929999999
ros_tale__2_1_750pq__1,-3.9595749051032674,-0.8038224510000003,-1.1587646339999995,0.9049245530000009
ros_tale__2_1_750pq__2,-4.95014887165686,-0.5904491260000002,-1.077976075,1.0484879629999997
ros_tale__2_1_750pq__3,-4.773332941768439,-0.35181083300000004,-1.405680237,0.7018120830000001
ros_tale__2_2_0pq__1,-3.2070946423485527,0.6395830189999998,-1.5874260589999998,0.07986402600000098
ros_tale__2_2_0pq__2,-3.957432522498989,2.449850752,-1.5079599199999998,0.7592634930000006
ros_tale__2_2_250pq__1,-3.796555668881885,2.110240714000001,-1.966648541,0.17330999300000016
ros_tale__2_2_250pq__2,-3.462189837119097,2.4004771290000004,-2.074100688,0.4292550130000006
ros_tale__2_2_750pq__1,-3.75989251196896,2.475779696,-1.6901451449999998,0.5576607930000002
ros_tale__2_2_750pq__2,-2.9350614644323176,3.3826509579999997,-1.6358608639999996,0.305956793
ros_tale__2_3_0pq__1,-3.108568793067205,2.6823826429999995,-2.177223242,0.860010453000001
ros_tale__2_3_0pq__2,-2.983693020456937,1.279070174,-2.085973021,0.9657211629999995
ros_tale__2_3_250pq__1,-3.15847564234329,1.1561326130000014,-1.9394276139999995,0.8571940530000006
ros_tale__2_3_250pq__2,-3.39398214242027,0.17699374000000034,-2.611291404,0.8164901330000003
ros_tale__2_3_750pq__1,-3.2633253104710587,1.5631590060000002,-1.926050217,1.0268770230000008
ros_tale__2_3_750pq__2,-3.475914323999186,0.2558404830000001,-2.3322278990000003,0.8530044829999994
ros_tale__3_0_0pq__1,-1.777734906021311,-1.1773767640000001,-1.9369641209999997,-0.037079375999999435
ros_tale__3_0_0pq__2,-1.841880999104898,-0.973242479,-1.898710651,-0.11367244899999918
ros_tale__3_0_250pq__1,-1.4780727782575789,-1.3950387119999998,-1.3749695519999998,0.40781697300000097
ros_tale__3_0_250pq__2,-2.633992388635634,-1.7653635250000002,-1.1372523909999996,0.32149887299999946
ros_tale__3_0_750pq__1,-3.135854709761634,-0.20843093199999974,-0.04962190899999985,0.9638811429999999
ros_tale__3_0_750pq__2,-2.04250345184413,-0.3028985779999997,0.1303465880000001,1.2263716430000002
ros_tale__3_1_0pq__1,-3.750423212330288,-1.54117735,-1.6912342689999995,-0.3878339709999992
ros_tale__3_1_0pq__2,-1.8034680026354155,-0.834071062,-1.7100863039999998,-0.1844513249999995
ros_tale__3_1_250pq__1,-3.234052389580418,-1.0502886070000002,-1.997150314,0.006036631000000625
ros_tale__3_1_250pq__2,-2.208953527605193,-1.3151073980000003,-2.079529945,0.018638845999999987
ros_tale__3_1_750pq__1,-4.750024252260336,-1.165852851,-1.281147135,0.2312163030000001
ros_tale__3_1_750pq__2,-3.2847642423040098,-0.8033446720000001,-1.6839138630000001,-0.14456363200000055
ros_tale__3_2_0pq__1,-2.1429832743243256,-2.130415838,-0.24111576899999945,0.4066879429999997
ros_tale__3_2_0pq__2,-2.1850849692450005,-2.2546199330000003,-0.14474421300000007,0.36532405300000015
ros_tale__3_2_0pq__3,-1.837903647942165,-2.2621204180000003,0.05699172200000024,0.38919050299999997
ros_tale__3_2_0pq__4,-1.4151799823637932,-1.987662254,0.12271787800000045,0.4372882229999995
ros_tale__3_2_250pq__1,-1.1492292439880087,0.03301796299999982,-1.7616260649999995,-0.6105627419999989
ros_tale__3_2_250pq__2,-1.2038935846840602,-0.4884754180000002,-2.451423217,-0.7734190759999997
ros_tale__3_2_750pq__1,-1.913953954970961,0.427025124,-2.055091572,0.05165385599999972
ros_tale__3_2_750pq__2,-1.9419067822797744,-1.211360483,-2.268695785,-0.942500268
ros_tale__3_3_0pq__1,-1.993658869507153,-1.347370294,-1.252080403,0.7026568829999995
ros_tale__3_3_0pq__2,-1.870288956150188,-1.1614154859999999,-1.230467477,0.9474771730000012
ros_tale__3_3_0pq__3,-1.6539213209922567,-1.5707139540000001,-1.5314108049999997,0.7939082030000009
ros_tale__3_3_0pq__4,-1.7724763820084992,-1.45773742,-0.968492778,1.056964733000001
ros_tale__3_3_250pq__1,-1.3422540355171693,-1.3210184960000002,-2.2880380430000002,-0.2424749009999996
ros_tale__3_3_250pq__2,-1.433241069012118,-1.18124423,-1.6675481739999998,-0.20438087800000027
ros_tale__3_3_750pq__1,-2.1255986670343803,-1.9003387669999998,-2.044793978,0.08859772899999996
ros_tale__3_3_750pq__2,-2.2991168411997864,-1.4718795880000002,-1.7954928079999997,0.14973729299999938
ros_tale__3_4_0pq__1,-2.8311498742648964,0.5565902070000002,-2.297156712,-0.77576
ros_tale__3_4_0pq__2,-2.1286730195176173,0.37560320800000013,-2.343875038,-0.5738246280000006
ros_tale__3_4_250pq__1,-2.557717152990344,1.4899658519999999,-1.7533463499999995,-0.9101530370000006
ros_tale__3_4_250pq__2,-2.142069022870237,1.2392997179999998,-2.063652589,-0.9544832509999992
ros_tale__3_4_750pq__1,-2.4252049938696,1.2369724369999997,-1.880633205,-0.5881765019999996
ros_tale__3_4_750pq__2,-2.181523869059609,1.572649994999999,-2.2037414440000003,-0.8824148349999987
pcoli__atASMT_325G__1,-0.5487768018701404,-1.042666826,0.12805085799999993,0.39244801300000104
pcoli__atASMT_325G__2,-0.3031079436071678,-1.1694460550000003,0.2781885370000001,0.3862526830000004
pcoli__bpTDC__1,-0.4373763790339979,-1.2758140819999997,0.6825486019999998,0.4069758429999997
pcoli__bpTDC__2,-0.8289245993250225,-1.7310349349999998,0.6116894940000002,0.4233997630000008
pcoli__BRCA__1,0.0708059539064143,-1.207661011,0.6197741800000003,0.1922484830000002
pcoli__BRCA__2,0.0428373899998258,-1.3461142190000002,0.6187416270000003,0.13060547899999975
pcoli__BRCActrl__1,-0.7125933966999931,-0.829841102,0.8450227950000002,0.5297558630000001
pcoli__BRCActrl__2,-0.39650665886356,-1.3382591440000002,0.9473050819999996,0.6039318930000004
pcoli__BRCAswap__1,-0.2594264488156367,-1.0235062570000002,0.384154101,0.5027589629999998
pcoli__BRCAswap__2,-0.399435153945508,-0.970452693,0.3231663860000005,0.5975511529999995
pcoli__btAANAT__1,0.2818893668344149,-1.2767838460000005,0.1561948200000005,0.4415692730000007
pcoli__btAANAT__2,-0.0673489127718993,-1.5614579030000002,0.21592356400000054,0.5931168230000008
pcoli__btASMT__1,-0.1190349112927138,-1.5314850040000003,0.2881563500000004,0.5267685130000004
pcoli__btASMT__2,-0.1821599692693537,-1.4523380030000002,0.1217119560000004,0.4398579030000001
pcoli__CC1__1,-1.1869493458467366,-0.9229275870000002,0.015140076999999863,0.5250160430000008
pcoli__CC1__2,-1.6012984944058268,-0.972830778,0.06504424500000018,0.7535511330000002
pcoli__ccCOMT__1,-0.8316625880332381,-1.324211181,0.3029903230000004,0.32429840300000023
pcoli__ccCOMT__2,-0.3761553367280424,-1.17924864,0.27497817300000005,0.3246729930000001
pcoli__ckDDC__1,-1.4542160878175492,-0.8373041969999999,0.3001376259999997,0.4412481530000001
pcoli__ckDDC__2,-1.5644459030507338,-0.8880493770000002,0.3929709919999995,0.3277997730000006
pcoli__CNTF_belt__1,-0.9198917140229692,-1.20239437,0.25232326999999977,0.4538994830000007
pcoli__CNTF_belt__2,-0.9983594388234474,-1.5277841200000002,0.22133255600000007,0.7698701030000006
pcoli__cobPNMT__1,-0.7783360863818575,-1.030208354,0.1284509370000002,0.31993813300000085
pcoli__cobPNMT__2,-0.6794198076161838,-1.2861060430000002,0.0006600410000006107,0.31512674300000043
pcoli__cvPhhB__1,-0.613919129994769,-1.0388328270000002,0.250034232,0.3107973630000007
pcoli__cvPhhB__2,-0.0407540517804918,-1.229589593,0.31864637600000023,0.44784689299999947
pcoli__ggAANAT__1,-0.5501811391863232,-1.51116356,0.010913754999999805,0.30753451300000023
pcoli__ggAANAT__2,-0.4399582481114669,-1.325156519,0.2632330850000004,0.22264438300000045
pcoli__ggTPH__1,0.5824520793197925,-1.2683603569999995,0.23608931199999986,0.34126333300000056
pcoli__ggTPH__2,0.7342696424808153,-1.23048175,0.06754736400000018,0.2785746030000009
pcoli__hsAANAT__1,-2.856843451876543,-0.739345433,0.08356908799999996,0.7291858229999999
pcoli__hsAANAT__2,-2.392609930388901,-0.7757633230000001,0.1351841079999998,0.8515544630000011
pcoli__hsASMT__1,-0.0417485921674981,-1.295210281,0.4568729990000007,0.3583849729999997
pcoli__hsASMT__2,-0.2863586754497746,-1.3836187349999998,0.5145684909999995,0.4368300129999998
pcoli__hsPNMT_mb__1,-0.816231445482818,-1.4051408459999999,0.2347952110000007,0.30390439299999983
pcoli__hsPNMT_mb__2,-0.9124145071732456,-1.2017392730000005,0.3131867260000005,0.3157969930000011
pcoli__hsTPH__1,0.1323254273196716,-1.5981355599999998,0.3307584310000005,0.05462641999999995
pcoli__hsTPH__2,0.0014319119733267,-1.445020886,0.3839064400000005,0.23617991300000085
pcoli__hsTPH_E2K__1,-1.1381247502996834,-1.3336438569999998,0.3933696050000002,0.7089765630000002
pcoli__hsTPH_E2K__2,-1.664380326311378,-1.3614494269999995,0.7458010390000016,0.6612184729999999
pcoli__hsTPH_E2K_N91I_P99C__1,-0.568667044583992,-1.0922964659999999,0.30945339500000024,0.18841008300000084
pcoli__hsTPH_E2K_N91I_P99C__2,0.4955038299407328,-1.3631064659999999,0.19040797800000053,0.04870661100000007
pcoli__hsTPH_N158trunc__1,-0.5646085004750009,-1.5212820830000002,0.753138250000001,0.4504965429999999
pcoli__hsTPH_N158trunc__2,-0.6415161822169485,-1.2877055179999999,0.8232256869999999,0.3858976930000004
pcoli__hsTPH_N174trunc__1,-0.7338594159525649,-1.039902738,0.06275038500000019,0.3836390329999997
pcoli__hsTPH_N174trunc__2,-0.2960053582373213,-1.1428056769999997,0.3895431190000007,0.6533793929999998
pcoli__hsTPH_Ntermtrunc__1,-1.5432577399783562,-0.4973325900000001,0.5551680040000004,0.5076168729999999
pcoli__hsTPH_Ntermtrunc__2,-1.313743993842372,-0.7659946350000002,0.465851894,0.580596903
pcoli__hsTPH1__1,0.0060825290948553,-0.9050159630000004,0.24459116299999994,0.5255677930000004
pcoli__hsTPH1__2,-0.0345296833865032,-1.0354613990000001,0.10117860999999984,0.5415309229999998
pcoli__MBP__1,0.5347799606261218,-1.1905244390000005,0.07105939699999997,-0.3459770999999989
pcoli__MBP__2,-0.977705363907198,-0.91360235,0.5195164950000004,0.026489270000000783
pcoli__msCOMT__1,0.8447912465475955,-1.1920253180000002,0.5595052460000005,-0.10757294999999978
pcoli__msCOMT__2,0.645431625600201,-1.283777267,0.5383104409999993,-0.09238089099999948
pcoli__ocAANAT__1,-0.4433834144418584,-1.5211258219999997,0.03378340900000065,0.3196315130000009
pcoli__ocAANAT__2,-0.2503741093755492,-1.270347412,0.10297568000000012,0.2939196830000004
pcoli__osTDC_K374H__1,-0.8176857207421732,-1.13009271,0.29654740000000057,0.6863196630000008
pcoli__osTDC_K374H__2,-1.1516843160038763,-0.5899309419999996,0.29948451200000026,0.6933763230000007
pcoli__osTDC_K374L__1,0.720283092726274,-1.655980284,1.0827519550000009,-0.030107002999999462
pcoli__osTDC_K374L__2,0.4851395280100858,-1.6526594810000002,1.1190221870000006,0.15281107300000052
pcoli__osTDC_K374Q__1,0.0596695650137695,-1.292057265,0.360564106,0.4485571030000006
pcoli__osTDC_K374Q__2,-0.054315719779176,-1.31740981,0.3250598580000004,0.4643148630000002
pcoli__osTDC_L360V__1,-0.1593207101076911,-1.849390804,0.4584432430000005,0.2966241729999997
pcoli__osTDC_L360V__2,-0.5361410933861274,-1.530475676,0.5886715320000002,0.3820168630000005
pcoli__pmTPH__1,1.2847942336027496,-1.7197187219999996,0.255175747,-0.10026360400000024
pcoli__pmTPH__2,0.9934672844469102,-1.634599287,0.6485241650000004,0.08226395500000018
pcoli__RFC__1,0.3861130839343485,-1.693674271,-0.02008733100000004,0.06813715200000026
pcoli__RFC__2,0.1622941652066721,-1.542079615,-0.03401149399999959,0.008882815999999849
pcoli__RFCctrl__1,-2.3842803897828766,-0.6104374989999997,-0.03351525899999963,0.4522689930000006
pcoli__RFCctrl__2,-2.13956105545612,-0.6123437490000017,0.10097832199999957,0.5165584929999998
pcoli__RFCnopause__1,-2.4075871801880053,-0.580532045,-0.0874019929999994,0.6708687229999999
pcoli__RFCnopause__2,-3.533313066331685,-1.1318921360000005,0.0611860609999999,0.6748039729999995
pcoli__RFCpluspause__1,-1.9928457865690803,-0.6270516119999998,0.3196640120000005,0.7640610930000005
pcoli__RFCpluspause__2,-1.2069244092171758,-0.40947478,0.2625191120000005,0.5214214130000006
pcoli__rnCOMT_sol__1,-2.3123903155925603,-0.550726321,0.04220367699999983,0.8270174130000001
pcoli__rnCOMT_sol__2,-1.9642788110996037,-0.7449898630000003,0.016326668000000488,0.6395325229999997
pcoli__rnPNMT__1,1.3540410957869895,-1.432416415,0.638327576,0.1635869329999995
pcoli__rnPNMT__2,0.6809129617027126,-1.5068389360000003,0.8912727840000016,0.07451194300000097
pcoli__rnTDC__1,0.0786288599430872,-1.5002406959999999,0.564223471,0.08798361800000087
pcoli__rnTDC__2,-0.5107711183030009,-1.4835679070000003,0.5889290159999998,0.17114607300000095
pcoli__rnTDC_trunc__1,0.4824769093064355,-1.102482653,0.6461228750000005,0.3075571430000004
pcoli__rnTDC_trunc__2,0.7367209104750337,-1.3948236859999998,0.7313117250000003,0.43504015300000104
pcoli__saCOMT_T2A__1,-0.6571316618896821,-1.49290434,0.5763036569999995,0.3335838930000001
pcoli__saCOMT_T2A__2,-0.7014608894299222,-1.3194745219999997,0.3996128460000001,0.4038707630000005
pcoli__sfCOMT__1,0.3075144136675579,-1.570656693,0.13020174400000073,0.1572444130000008
pcoli__sfCOMT__2,0.4552964354161848,-1.699116584,-0.12107864099999956,0.06503750799999962
pcoli__sgAANAT_D63G__1,-0.2717661387950136,-1.4102270630000002,0.11473542100000067,0.18900217300000044
pcoli__sgAANAT_D63G__2,-0.0203903954114991,-1.542549676,0.13905630300000027,0.43052260299999995
pcoli__ssDDC__1,0.1939177714240614,-0.920831257,0.3154388060000004,0.20759201300000107
pcoli__ssDDC__2,-0.3087308684083632,-1.252352416,0.4918572550000002,0.3251403029999995
pcoli__TP53B__1,-0.5467959685341498,-1.2051147760000005,0.4779302330000004,0.4237391030000008
pcoli__TP53B__2,-0.2667972260411808,-1.0803259780000003,0.37342169999999975,0.4437453829999996
pcoli__WT__1,-2.8670804369502063,-0.056893521000000113,0.5866281369999999,0.5471816730000008
pcoli__WT__2,-2.584164550460433,0.0945094959999997,0.3191382390000008,0.4334316830000001
cck__glu_ale4__1,-2.43140576668251,-1.1646612160000005,-0.2157163209999995,0.10431546100000057
cck__glu_ale4__2,-1.2397782642096289,-2.042026931,-0.3790257849999996,0.21222904300000067
cck__cck_ale1__1,-1.896072964663008,-1.3355186490000002,-0.4925175919999996,0.14875797300000038
cck__cck_ale1__2,-1.4173691282293914,-1.569265789,-0.3439447480000002,0.21173196300000008
cck__cck_ale2__1,-1.9528479854000504,-1.43562358,-0.2851489559999996,0.24320085299999936
cck__cck_ale2__2,-2.38260044039007,-1.5795896850000002,-0.5019905570000001,0.2196628030000003
cck_pgi__gmos_delpgi__1,1.2956231201296635,-1.506648588,-0.25508170599999946,0.6099491930000003
cck_pgi__gmos_delpgi__2,2.7809022686363223,-1.542321078,0.1139742159999999,0.5151660729999996
cck_pgi__pgi_ale1__1,0.892334118415506,-2.1194950880000003,-0.14708907999999976,0.0871969090000011
cck_pgi__pgi_ale1__2,0.7540708017678142,-2.230544519,-0.21557774500000004,0.4703615729999999
cck_pgi__pgi_ale2__2,1.283004279118392,-1.569131332,0.14086403599999994,0.6450278430000012
cck_pgi__pgi_ale3__1,0.9914898669892874,-2.025124185,-0.05738443899999979,0.2577020430000001
cck_pgi__pgi_ale3__2,-0.2415116103122416,-1.980871988,-0.4942552669999998,0.527121343000001
cck_pgi__pgi_ale4__1,-0.8898935747364446,-1.681933126,-0.41420908300000026,0.025670410000000032
cck_pgi__pgi_ale4__2,-1.1493530728774917,-2.207824748,-0.6056921829999995,0.14926491299999967
cck_pgi__pgi_ale4__3,-0.7470011632119133,-2.1514448930000003,-0.4621686,0.2310494330000008
cck_pgi__pgi_ale5__1,1.3361676001064955,-1.8890738060000003,-0.27848773799999993,0.26444670300000084
cck_pgi__pgi_ale5__2,0.7036332145681063,-2.5147782480000003,-0.2720224139999994,0.4910110930000009
cck_pgi__pgi_ale6__1,0.6372609894969778,-1.555765285,-0.12626828099999976,0.40659345300000105
cck_pgi__pgi_ale6__2,-0.3076869067272019,-1.4885188940000005,-0.1981447730000001,0.6293582329999996
cck_pgi__pgi_ale7__1,0.6397070145983778,-1.502505079,0.10017844500000006,0.4198053730000009
cck_pgi__pgi_ale7__2,0.5731120553405167,-2.0687512519999998,-0.4215965759999998,0.7252530329999995
cck_pgi__pgi_ale8__1,-0.8227385137131608,-1.8285257230000005,-0.2295574309999999,0.2900276829999999
cck_pgi__pgi_ale8__2,-1.0586555483962736,-1.9855629730000002,-0.14506348399999958,0.6440838830000004
cck_sdh__gmos_delsdhCB__1,-1.8074842963441409,-0.6264603310000005,-0.295287471,0.8479485130000004
cck_sdh__gmos_delsdhCB__2,-2.9246447605829933,-1.6561250260000002,-0.02635316000000021,0.8298960530000006
cck_sdh__sdh_ale1__1,-2.0922367412397507,-2.007587649,-0.23544353899999934,0.5440714730000007
cck_sdh__sdh_ale1__2,-2.366952126276762,-2.013885977,-0.1559930249999999,0.5592394929999998
cck_sdh__sdh_ale2__1,-2.755084820664094,-1.2784592609999998,-0.14451092200000026,0.4799116730000002
cck_sdh__sdh_ale3__2,-1.7403339066558547,-1.0167961170000002,-0.1641668739999993,0.5564179130000007
cck_sdh__sdh_ale3__1,-2.010088723048391,1.5726045199999996,-0.16055018099999965,0.4938992930000001
cck_sdh__sdh_ale3__3,-2.1937883224257173,1.6133958730000002,-0.04560989700000029,0.4853280929999997
cck_pts__gmos_delptsHIcrr__2,2.1304373240582186,-2.155799645,-0.2594775220000001,0.4644968830000007
cck_pts__gmos_delptsHIcrr__1,2.5565891367028657,-2.199626004,-0.23383851799999975,0.649161093
cck_pts__pts_ale1__2,-2.667792753169784,-1.848527625,-0.12389792599999973,0.3294758729999998
cck_pts__pts_ale1__1,-2.691033216710045,-1.802100995,0.004674014999999976,0.2967783530000005
cck_pts__pts_ale2__2,-0.2317987208926802,-2.329764753,-0.470380306,0.20189095299999948
cck_pts__pts_ale2__1,-0.2069599132860483,-2.036054154,-0.6156759659999995,0.2751297130000001
cck_pts__pts_ale3__2,-5.494254229561104,-2.706974694,-0.15649469199999988,-0.4453421809999991
cck_pts__pts_ale3__1,-5.0263686807367085,-2.39631912,-0.24182043599999936,-0.1455219379999999
cck_pts__pts_ale4__2,-0.926428324168446,-2.0110706300000003,-0.3825605850000002,0.4206787429999999
cck_pts__pts_ale4__1,-0.2370972739754594,-2.3622752609999997,-0.5981441299999997,0.3875030329999998
cck_gnd__gmos_delgnd__1,-1.231702632460591,-1.5598305019999998,-0.2064472799999999,0.5155411030000003
cck_gnd__gmos_delgnd__2,-1.3931174027647182,1.5632482420000002,-0.2255377420000002,0.4190796030000001
cck_gnd__gnd_ale1__1,-1.9755613366736784,-1.293315583,-0.21371537599999968,0.11322853200000085
cck_gnd__gnd_ale1__2,-1.607870123321521,-1.1605179940000006,-0.39185492299999947,0.14549259800000058
cck_gnd__gnd_ale2__1,-2.092450976970486,-1.907754527,-0.4557053380000005,0.057324061000000974
cck_gnd__gnd_ale2__2,-1.4832506922534394,-1.7477447810000002,-0.2648304289999999,0.0516023170000004
cck_gnd__gnd_ale3__1,-1.2153233868092457,-1.4171127330000002,-0.3247487439999999,0.04701789499999976
cck_gnd__gnd_ale3__2,-1.4614886023757054,-1.938518633,-0.323753891,0.07806117700000037
cck_tpiA__gmos_deltpiA__1,4.974723091254056,-1.9112451800000003,0.4552410070000006,0.5549454330000003
cck_tpiA__gmos_deltpiA__2,4.725276609942054,-1.029558428,0.2953528910000003,0.6484744429999996
cck_tpiA__tpiA_ale1__1,0.1998202482253258,-1.549522644,0.07728901200000049,0.5753141230000001
cck_tpiA__tpiA_ale1__2,-0.4318320322080693,-1.9384279980000003,-0.06618983200000006,0.5862271529999994
cck_tpiA__tpiA_ale2__1,1.81720494404286,-1.986227236,0.012545414999999949,0.6931617929999998
cck_tpiA__tpiA_ale2__2,0.667629469575729,-1.755744059,0.030603799999999737,0.4825762030000007
cck_tpiA__tpiA_ale3__1,-1.231634029001273,-1.6295124790000002,-0.021471428999999983,0.44486670300000064
cck_tpiA__tpiA_ale3__2,-0.8998943199349455,-1.5912031619999998,-0.06827826700000017,0.42426745300000057
cck_tpiA__tpiA_ale4__1,-0.3755609175267032,-1.136032118,-0.04662032500000013,0.2272038629999997
cck_tpiA__tpiA_ale4__2,-0.4649519108709135,-1.412963886,-0.22543774800000005,0.19612825299999948
acid_tale__acid_ale1_pH7__1,-1.8362437350068432,-2.3598976570000003,-0.21557040599999944,0.15268897300000006
acid_tale__acid_ale1_pH7__2,-1.5270610947546566,-2.307506731,-0.3583198320000003,0.126066680000001
acid_tale__acid_ale1_pH5__1,-3.843851515538161,1.7401662909999995,-0.5286921409999996,0.7941495229999997
acid_tale__acid_ale1_pH5__2,-3.814282980934339,2.3874474040000004,-0.5229202690000001,0.8152700330000009
acid_tale__acid_ale2_pH7__1,-0.7914275717103272,-1.8002767360000005,-0.01707659299999964,0.3388400730000001
acid_tale__acid_ale2_pH7__2,-0.1648116015616966,-1.7295394830000002,0.07233769000000034,0.3230544630000001
acid_tale__acid_ale2_pH5__1,-0.6061148681404038,-0.3132072859999999,0.11055890200000018,0.432644723000001
acid_tale__acid_ale2_pH5__2,-0.6245130519360964,-0.9052936260000002,0.2574588000000002,0.4854809929999994
acid_tale__low_Mg_ale_pH7__1,-1.1248167243650278,-2.520723974,-0.1984793459999992,0.3007467029999997
acid_tale__low_Mg_ale_pH7__2,-0.7794186833806744,-2.689966563,-0.2008805389999999,0.3462454630000007
acid_tale__low_Mg_ale_pH5__1,-1.5743960766042633,-1.59310097,0.4277384599999996,0.6085887329999995
acid_tale__low_Mg_ale_pH5__2,-2.5209588265410336,-1.3821008149999998,0.3865009840000005,0.5572315630000002
acid_tale__MES_ale_pH7__1,-1.231253147540856,-2.8864021830000004,-0.06641382599999979,0.4305318729999996
acid_tale__MES_ale_pH7__2,-0.9332360580003966,-2.7137535739999996,-0.06534171099999941,0.4747332229999994
acid_tale__MES_ale_pH5__1,-2.4891424624615173,-0.987618945,0.18754446400000013,0.4750174830000002
acid_tale__MES_ale_pH5__2,-2.5300189915124323,-1.09537524,0.21695041999999987,0.709374983
acid_tale__gmos_pH7__1,-0.9653365732708608,-2.46527231,-0.012423713999999642,0.4296040630000011
acid_tale__gmos_pH7__2,-0.9235113066723608,-2.5277631030000003,-0.04578877999999964,0.4446293130000001
acid_tale__gmos_pH5__1,-1.1972683526124397,-1.2848982910000002,0.021568521999999923,0.6502280230000004
acid_tale__gmos_pH5__2,-1.4524549368700193,-1.0092841140000002,0.3401369270000005,0.7174304530000004
adnB__wt_adn__1,-4.601608854824726,-1.2357498110000005,-0.09882875099999923,-0.4159558469999993
adnB__wt_adn__2,-3.065871350529483,-1.2281057990000002,-0.5549501129999994,0.22959581299999954
adnB__delydhB_adn__1,-4.730664089736153,-1.1658994490000003,0.3426387990000004,-0.5303189100000001
adnB__delydhB_adn__2,-4.156054563360473,-0.972594885,0.5316029530000002,-0.2645061010000003
ytf2__wt_glc__1,-2.1663730022749768,-0.7320250370000001,0.10333156999999993,0.2079942330000009
ytf2__wt_glc__2,-2.199775209465181,-1.09539953,-0.08606853299999973,0.2538454530000003
ytf2__ybcM_glc__1,-0.9614851746640032,-1.0860831430000002,-0.025067645999999225,0.49687887299999994
ytf2__ybcM_glc__2,-2.160124317841138,-0.5563805070000001,0.17535065900000024,0.5496294230000007
ytf2__ydhB_glc__1,-2.328332978291221,-1.3402912749999998,0.02594162400000055,0.3261516029999996
ytf2__ydhB_glc__2,-2.133114984502026,-1.40829883,0.11578877400000033,0.3955030429999997
ytf2__yfeC_glc__1,-1.9828917911113184,-1.089592341,-0.03641678299999995,0.2082961430000001
ytf2__yfeC_glc__2,-2.441689974634028,-1.421188608,0.05408220800000052,0.3760682129999999
ytf2__yciT_glc__1,-2.3004050270553136,-1.426766276,0.04052130600000048,0.4599342330000002
ytf2__yciT_glc__2,-2.351599425474903,-1.1139462620000002,0.3549610260000007,0.5174864029999995
ytf2__ydiZ_glc__1,-1.173943637869059,-0.8504914380000002,0.07641240900000046,0.2818442530000009
ytf2__ydiZ_glc__2,-1.1272873929126237,-1.1682421669999998,0.20362223199999985,0.28140171300000105
ytf2__ynfL_glc__1,-1.5895043933981867,-0.6201142959999997,0.10802469199999988,0.5107562229999996
ytf2__ynfL_glc__2,-1.9412013256285985,-0.7450728209999999,0.02686729400000054,0.523190413
ytf3__wt_glc2__1,-1.2233050190692971,-0.3614502569999996,-0.06350887999999966,0.45626287299999996
ytf3__wt_glc2__2,-1.2373022504601223,-0.26080877399999997,0.2303867869999996,0.5116651829999999
ytf3__wt_pH7_lactate__1,-1.1322993598299746,-0.1415873630000002,0.2016570849999999,0.560872303
ytf3__wt_pH7_lactate__2,-1.1622707258426153,-0.3671693229999997,0.1868900050000004,0.5532738630000011
ytf3__wt_pH55_lactate__1,-2.6263657272595458,-0.9407026580000002,0.1662756140000008,0.7780642029999996
ytf3__wt_pH55_lactate__2,-3.042405384528614,-0.8460471200000002,0.19342669400000026,0.7423117129999994
ytf3__wt_pH55_HCl__1,-2.9044768275775605,-0.5153071750000002,0.18723082999999985,0.6150495429999996
ytf3__wt_pH55_HCl__2,-3.114137834341494,-0.29055308800000024,0.4377447090000004,0.6014201329999995
ytf3__dyieP_pH7__1,-0.9221721638132352,-0.04366979999999998,0.16428932500000035,0.4791694330000009
ytf3__dyieP_pH7__2,-1.1271775604038212,-0.09663796300000004,0.04357164800000035,0.42496669299999995
ytf3__dyieP_pH55__1,-0.3084347107621726,-1.0712383510000003,-0.16068966299999946,0.4390071130000006
ytf3__dyieP_pH55__2,-0.7278856414610904,-0.7884589110000002,0.18350980600000003,0.623551333
minicoli__aldA_f1c2__1,-1.717324464568133,0.5724940321195975,-4.935763002,0.7631858827982381
minicoli__aldA_minE__1,-1.6636704248706549,-0.8528561011431433,-4.935763002,0.255888508978142
