,A,BtsR
hot_tale__hot_ale9_44c__1,-0.0990086095471181,0.4652087074999995
hot_tale__hot_ale9_44c__2,0.1649957833930264,0.5056558134999989
hot_tale__hot_ale10_30c__1,0.1375730330824118,0.00023751149999906573
hot_tale__hot_ale10_30c__2,0.3578066319862444,-0.2779493075000001
hot_tale__hot_ale10_37c__1,0.1318570075216899,0.34132781749999985
hot_tale__hot_ale10_37c__2,0.4365337366736781,0.37910601149999934
hot_tale__hot_ale10_44c__1,2.5262204143535643,0.6975938524999998
hot_tale__hot_ale10_44c__2,1.2149494165741577,0.7854559534999996
hot_tale__hot_ale16_30c__1,6.644746063284472,-0.12629331550000078
hot_tale__hot_ale16_30c__2,6.862786495492589,-0.22872934550000054
hot_tale__hot_ale16_37c__1,5.341995877035967,0.20630927849999914
hot_tale__hot_ale16_37c__2,5.399810385024422,0.2005948205000001
hot_tale__hot_ale16_44c__1,-0.0304779539549326,0.7671466765000003
hot_tale__hot_ale16_44c__2,-0.4717292898175669,0.8877203304999997
pdhr_ale__pdhR-13_51__1,1.048130525747158,0.02413390049999986
pdhr_ale__pdhR-13_51__2,0.6964808360204273,0.12896367749999982
pdhr_ale__pdhR-14_46__1,0.3077855899267009,-0.4060675105000007
pdhr_ale__pdhR-14_46__2,0.3220252128474066,-0.18036028449999986
pdhr_ale__pdhR-15_51__1,7.502486509212714,-0.2478915905000001
pdhr_ale__pdhR-15_51__2,6.010844713429662,-0.11095923350000092
pdhr_ale__pdhR-16_49__1,0.5485090171954062,-0.2371050805000001
pdhr_ale__pdhR-16_49__2,0.9326025406190864,-0.5585721255000005
tcs__del_atoC_LiAcet__1,3.659390735572872,0.8218092774999999
tcs__del_atoC_LiAcet__2,3.9184440124460935,0.9268594905000008
tcs__del_atoC_LiCl__1,1.6211220081550275,0.5819520804999998
tcs__del_atoC_LiCl__2,1.4289915880390256,0.7669174664999998
tcs__del_atoC_m9__1,1.5326068039523355,0.7420590794999997
tcs__del_atoC_m9__2,1.5393434642014134,0.6179421204999995
tcs__del_baeR_etoh__1,11.074692908077086,0.6959836984999992
tcs__del_baeR_etoh__2,10.735568134771269,0.9212543965000002
tcs__del_baeR_lb__1,2.715612170955997,-0.3034723975000002
tcs__del_baeR_lb__2,2.439875052714102,-0.4591419615000021
tcs__del_btsR_01xlb__1,1.0816484051563855,-4.1845354215000015
tcs__del_btsR_01xlb__2,-0.5834170247676259,-4.8343927655000005
tcs__del_btsR_lb__1,1.4022409115789845,-4.8343927655000005
tcs__del_btsR_lb__2,1.358695417268586,-4.8343927655000005
tcs__del_btsR_pyruvate__1,-0.4657063296102029,-4.8343927655000005
tcs__del_btsR_pyruvate__2,-0.6140002082694176,-4.8343927655000005
tcs__del_cpxR_etoh__1,9.56955755727588,0.9408029184999992
tcs__del_cpxR_etoh__2,9.589353023288345,0.9325634184999992
tcs__del_cpxR_lb__1,4.862770387445145,-0.16113762350000016
tcs__del_cpxR_lb__2,4.972128231804721,-0.2435538865000009
tcs__del_cusR_CuSO4__1,10.284884739326367,0.4392965744999993
tcs__del_cusR_CuSO4__2,10.328904207206156,0.4585581624999993
tcs__del_cusR_lb__1,13.79442953409388,1.5803786214999995
tcs__del_cusR_lb__2,13.8296738543356,1.4778051605000002
tcs__del_kdpE_01-kcl__1,3.504051665982548,-0.6175159115000008
tcs__del_kdpE_01-kcl__2,3.905362890712259,-0.5141697155000005
tcs__del_kdpE_115-kcl__1,4.758053619666048,-0.4558707675000005
tcs__del_kdpE_115-kcl__2,4.93038577010407,-0.8333060005000004
tcs__del_phoB_m9__1,0.5617672239418662,0.18122769949999906
tcs__del_phoB_m9__2,0.9162081943496856,0.22285548649999945
tcs__del_phoB_m9p__1,0.8522564778372989,-1.1088185615000006
tcs__del_phoB_m9p__2,0.5074279201735942,-1.0519624685000006
tcs__del_rcsB_etoh__1,10.87774417259855,0.4018343934999988
tcs__del_rcsB_etoh__2,10.984094939738451,0.5339227724999995
tcs__del_rcsB_lb__1,4.793299698644118,0.8504383705000009
tcs__del_rcsB_lb__2,4.671900263349925,0.8463805055
tcs__del_zraR_lb__1,11.865999049803886,1.8081013345
tcs__del_zraR_lb__2,11.664746209749,1.8681857005
tcs__del_zraR_zncl2__1,11.475056702500163,1.3652575354999996
tcs__del_zraR_zncl2__2,11.850222269956458,1.4297975084999992
tcs__wt_01-kcl__1,5.725464807106226,-1.0841864905000005
tcs__wt_01-kcl__2,5.8700872740328665,-0.5982222815000009
tcs__wt_01xlb__1,-0.0086305522148894,-0.8308932695000006
tcs__wt_01xlb__2,-0.241908645806006,-0.8956501005000006
tcs__wt_115-kcl__1,4.371734374563521,-0.9290519215000006
tcs__wt_115-kcl__2,4.493551432471541,-0.5404759295000003
tcs__wt_CuSO4__1,12.898303373558512,1.4659661464999996
tcs__wt_CuSO4__2,12.938262152061384,1.5761790194999996
tcs__wt_etoh__1,9.198197073225565,1.2835935394999989
tcs__wt_etoh__2,9.447000109939353,1.2958843794999997
tcs__wt_lb__1,4.782522142726018,0.489344385499999
tcs__wt_lb__2,4.4284341412919765,0.5260048054999995
tcs__wt_LiAcet__1,4.247998014819001,0.6138630164999999
tcs__wt_LiAcet__2,4.175305355022062,0.5151065084999988
tcs__wt_LiCl__1,1.410048015195297,0.5663617434999999
tcs__wt_LiCl__2,1.6304854996422071,0.2652701894999998
tcs__wt_m9p__1,1.190174333187684,-1.1676756715000003
tcs__wt_m9p__2,1.0117705456897923,-1.0509975135000005
tcs__wt_pyr__1,0.1337263858966094,-1.2134914205000005
tcs__wt_pyr__2,-0.045526310710009,-1.040716644500001
tcs__wt_zncl2__1,11.499680802463804,1.0440396184999994
tcs__wt_zncl2__2,11.557825834641072,1.0639108654999996
ros_tale__0_0_0pq__1,7.282616816716914,0.0654873174999997
ros_tale__0_0_0pq__2,6.803622679777848,-0.19001845550000065
ros_tale__0_0_250pq__1,0.3771211650491172,-0.9570217865000004
ros_tale__0_0_250pq__2,0.7585343675993446,-0.8741608345000005
ros_tale__1_mid_250pq__1,4.9652066371766965,-0.30721948250000075
ros_tale__1_mid_250pq__2,5.063597034983481,-0.1696914205000004
ros_tale__1_0_0pq__3,7.58475594275405,0.23541159849999985
ros_tale__1_0_0pq__4,7.636791928308924,0.10050687949999926
ros_tale__1_0_250pq__1,7.2493290305051055,-0.1939775275000004
ros_tale__1_0_250pq__2,7.4526825880346,-0.0652856875000003
ros_tale__1_0_750pq__1,4.685880411508367,0.3629989794999995
ros_tale__1_0_750pq__2,5.7066173609379724,0.2142195254999999
ros_tale__1_1_0pq__1,3.825763188660214,0.2936447704999994
ros_tale__1_1_0pq__2,3.6873415178395232,0.1484878294999996
ros_tale__1_1_250pq__1,3.069191547000929,-0.02803593850000041
ros_tale__1_1_250pq__2,3.047654174167158,-0.5774542445000002
ros_tale__1_1_750pq__1,3.5545210490137378,-0.08453180450000009
ros_tale__1_1_750pq__2,2.891159145575338,-0.3399063545000001
ros_tale__1_2_0pq__1,4.725710236730756,0.034639764499999615
ros_tale__1_2_0pq__2,2.6681062931906148,0.029021605499999662
ros_tale__1_2_250pq__1,5.0680498859234,0.18652169549999972
ros_tale__1_2_250pq__2,5.400785101497171,-0.03550634850000023
ros_tale__1_2_750pq__1,2.0466485736484006,0.11197487549999964
ros_tale__1_2_750pq__2,2.0902517788430743,-0.004666527500000406
ros_tale__1_3_0pq__1,2.8663237615661914,-0.020585527500000644
ros_tale__1_3_0pq__2,2.888353355314536,0.07501903349999939
ros_tale__1_3_250pq__1,4.711270206311175,-0.010828454500000362
ros_tale__1_3_250pq__2,4.900394706629827,0.2565421304999997
ros_tale__1_3_250pq__3,4.858195310264441,0.7469719554999994
ros_tale__1_3_250pq__4,3.8895037421346994,0.2155401664999994
ros_tale__1_3_750pq__1,4.678746498118621,-0.12883296050000048
ros_tale__1_3_750pq__2,5.0659535416280566,-0.4933499115000002
ros_tale__1_4_0pq__1,3.064421336348349,-0.1937309375000007
ros_tale__1_4_0pq__2,2.238936498996169,-0.18022374850000045
ros_tale__1_4_250pq__1,2.7828838641410467,-0.8763497165000005
ros_tale__1_4_250pq__2,2.505665797231152,0.06825897049999963
ros_tale__1_4_750pq__1,4.117037281605397,-0.5206873965000005
ros_tale__1_4_750pq__2,3.096681869959564,-0.4086233965000004
ros_tale__1_4_750pq__3,4.508850170250643,-0.5369657325000006
ros_tale__1_4_750pq__4,3.2402746822705626,-0.016668405500000816
ros_tale__2_mid_250pq__1,2.9452661414125942,-0.2433775165000007
ros_tale__2_mid_250pq__2,3.454186038095449,-0.5208645995000003
ros_tale__2_0_0pq__1,4.524609982000869,-0.5752811095000006
ros_tale__2_0_0pq__2,5.193110308465901,-0.3574775695000003
ros_tale__2_0_250pq__1,6.668105042952333,-0.4851005415000005
ros_tale__2_0_250pq__2,6.3222383407307685,-0.3630610395000007
ros_tale__2_0_750pq__1,4.594728915864952,-0.6162487795000002
ros_tale__2_0_750pq__2,4.712708694314098,-0.9828029795000006
ros_tale__2_1_0pq__1,2.9961761012485213,-0.010927024499999938
ros_tale__2_1_0pq__2,3.643435411857321,0.3330904104999997
ros_tale__2_1_250pq__1,4.231787366765451,-0.4363379475000002
ros_tale__2_1_250pq__2,4.118093253516254,-0.4815973145000001
ros_tale__2_1_750pq__1,3.5601950313218294,-0.4384840955000007
ros_tale__2_1_750pq__2,2.984914071612829,-0.23076527250000026
ros_tale__2_1_750pq__3,2.2217077002146413,-0.29909799850000063
ros_tale__2_2_0pq__1,4.308162266304308,0.8631288894999996
ros_tale__2_2_0pq__2,4.805412619855778,0.3563163384999992
ros_tale__2_2_250pq__1,3.5577597822245504,1.1154521504999997
ros_tale__2_2_250pq__2,3.7171126496184312,0.5367200084999997
ros_tale__2_2_750pq__1,3.877274347719121,0.7094978384999999
ros_tale__2_2_750pq__2,4.270854495979825,0.9310932505
ros_tale__2_3_0pq__1,5.398036939221526,-0.1823789275000003
ros_tale__2_3_0pq__2,4.946951758306806,-0.8146529105000004
ros_tale__2_3_250pq__1,4.529832673899637,-0.614476129499999
ros_tale__2_3_250pq__2,4.866850758864413,-1.2534947065000006
ros_tale__2_3_750pq__1,4.582044365130314,-0.9972419425000004
ros_tale__2_3_750pq__2,4.458908093124664,-0.8742305125000005
ros_tale__3_0_0pq__1,0.0896336456344053,0.2879732474999992
ros_tale__3_0_0pq__2,0.3693606951018169,0.05300328949999944
ros_tale__3_0_250pq__1,2.494006890278728,0.5777950284999989
ros_tale__3_0_250pq__2,1.79356766278323,0.6385964655000009
ros_tale__3_0_750pq__1,4.092275165738773,-1.4399786445000005
ros_tale__3_0_750pq__2,4.894830410552453,-1.3199882685000004
ros_tale__3_1_0pq__1,4.034579937307373,-0.4305525015000011
ros_tale__3_1_0pq__2,4.574748363388268,0.1877583774999998
ros_tale__3_1_250pq__1,3.2158951547860197,0.5384734594999996
ros_tale__3_1_250pq__2,4.560308103518629,0.6929454594999997
ros_tale__3_1_750pq__1,2.27306506980324,-0.18136852250000055
ros_tale__3_1_750pq__2,3.220428415513629,0.8766355184999997
ros_tale__3_2_0pq__1,3.270814185312508,0.2415202814999997
ros_tale__3_2_0pq__2,3.340821631887528,0.3567288804999995
ros_tale__3_2_0pq__3,2.9472373546134345,0.5272810894999997
ros_tale__3_2_0pq__4,2.870067656892458,0.7338943264999997
ros_tale__3_2_250pq__1,0.4136056387083254,-1.4390674065000004
ros_tale__3_2_250pq__2,0.1184872701349773,-0.20921489850000088
ros_tale__3_2_750pq__1,-0.287870153210673,-1.3476262195000004
ros_tale__3_2_750pq__2,-0.3162965079211162,-0.8843755865000005
ros_tale__3_3_0pq__1,3.591159920625959,0.02907695949999933
ros_tale__3_3_0pq__2,4.890712391742257,0.3929899104999999
ros_tale__3_3_0pq__3,3.949735330759948,0.1044989584999989
ros_tale__3_3_0pq__4,4.717921366730138,0.5323850774999999
ros_tale__3_3_250pq__1,-0.0236106159943206,-1.0299892535000006
ros_tale__3_3_250pq__2,0.2128751290357239,-1.1953058485000003
ros_tale__3_3_750pq__1,0.2279195920548374,-1.1653089385000004
ros_tale__3_3_750pq__2,0.2992565976068148,-0.9191551405000004
ros_tale__3_4_0pq__1,0.3651288139751639,-0.7629238755000003
ros_tale__3_4_0pq__2,0.1765704092987466,-1.1129810735000003
ros_tale__3_4_250pq__1,0.0087286967371086,-1.0542604205000004
ros_tale__3_4_250pq__2,-0.3509344985039457,-0.9263163855000008
ros_tale__3_4_750pq__1,1.655917397136648,-0.7298492635000002
ros_tale__3_4_750pq__2,0.4742278000946699,-0.8327277705000009
pcoli__atASMT_325G__1,5.918673111746818,-0.12482521350000032
pcoli__atASMT_325G__2,5.969288680339271,0.1163557414999996
pcoli__bpTDC__1,7.44830507902539,0.014002476499999084
pcoli__bpTDC__2,7.864349101823601,0.036710886499999866
pcoli__BRCA__1,6.261208341532698,0.08198690249999974
pcoli__BRCA__2,6.242409935294286,-0.06447685950000004
pcoli__BRCActrl__1,6.201945664888174,0.08280501649999916
pcoli__BRCActrl__2,6.261445221703254,0.16277533349999904
pcoli__BRCAswap__1,7.097138253521446,-0.2454084735000004
pcoli__BRCAswap__2,7.222301439103298,-0.07176097050000063
pcoli__btAANAT__1,7.099100205344388,0.0026831584999991165
pcoli__btAANAT__2,7.639420173982437,-0.03625093350000075
pcoli__btASMT__1,7.003981935455082,-0.5283633105000005
pcoli__btASMT__2,6.853757745446159,-0.10631225550000067
pcoli__CC1__1,5.314493695922401,0.014021172499999679
pcoli__CC1__2,5.610714648632335,-0.25907085850000033
pcoli__ccCOMT__1,6.677423412741112,-0.006017531500000396
pcoli__ccCOMT__2,6.88816302875825,-0.09587214350000027
pcoli__ckDDC__1,5.61665474205491,-0.09575632950000036
pcoli__ckDDC__2,5.872743122925223,-0.09521048850000023
pcoli__CNTF_belt__1,6.071135616855411,-0.28082915850000045
pcoli__CNTF_belt__2,6.516876164911541,-0.580726134499999
pcoli__cobPNMT__1,6.033902734142973,-0.10838901850000048
pcoli__cobPNMT__2,5.962144883158242,-0.01821942350000061
pcoli__cvPhhB__1,5.833002650378496,0.2147103604999998
pcoli__cvPhhB__2,5.9591069322516805,0.1899276764999991
pcoli__ggAANAT__1,7.131870370708445,0.17228256749999904
pcoli__ggAANAT__2,7.299175430824802,0.3109911674999992
pcoli__ggTPH__1,6.541246907362263,-0.08095017550000083
pcoli__ggTPH__2,6.2615849236099645,0.06862386949999966
pcoli__hsAANAT__1,5.589351482934876,-0.34282499350000073
pcoli__hsAANAT__2,4.687858452641363,-0.6688789355000004
pcoli__hsASMT__1,7.042572646116081,0.25713762449999944
pcoli__hsASMT__2,7.009755238775025,0.2503300824999997
pcoli__hsPNMT_mb__1,6.06861002305536,0.11254805849999984
pcoli__hsPNMT_mb__2,5.874835927685498,-0.012553871500000644
pcoli__hsTPH__1,6.502262327215919,-0.004701083500000536
pcoli__hsTPH__2,6.41838470472628,-0.06705097449999986
pcoli__hsTPH_E2K__1,6.793517740819217,-0.3909824825000001
pcoli__hsTPH_E2K__2,7.347414068261583,-0.17472791750000027
pcoli__hsTPH_E2K_N91I_P99C__1,6.4739851186012505,0.17187228949999955
pcoli__hsTPH_E2K_N91I_P99C__2,6.834168756191518,0.06786395550000003
pcoli__hsTPH_N158trunc__1,7.478045946267966,0.26674858049999983
pcoli__hsTPH_N158trunc__2,7.474317891036735,0.3006557584999996
pcoli__hsTPH_N174trunc__1,6.854968883388524,0.08384872349999918
pcoli__hsTPH_N174trunc__2,7.070304547804439,0.0174581474999993
pcoli__hsTPH_Ntermtrunc__1,1.7120216945068552,0.0462004794999995
pcoli__hsTPH_Ntermtrunc__2,1.7211418018509506,-0.3642838625000007
pcoli__hsTPH1__1,6.9603677071141306,-0.16685217450000067
pcoli__hsTPH1__2,7.107810404804784,-0.3667635875000004
pcoli__MBP__1,0.930601536935512,-0.11160638250000066
pcoli__MBP__2,0.4907519537831381,-0.013681183500000138
pcoli__msCOMT__1,1.670285437130299,0.3366805314999999
pcoli__msCOMT__2,0.914857176445422,0.40798567849999934
pcoli__ocAANAT__1,6.846012148015143,0.10590421649999904
pcoli__ocAANAT__2,6.820669072013826,-0.05812863050000061
pcoli__osTDC_K374H__1,0.9103545910517492,-0.4181409275000005
pcoli__osTDC_K374H__2,1.4381475881021162,-0.5711774185000005
pcoli__osTDC_K374L__1,0.8755991903581396,0.37871392249999936
pcoli__osTDC_K374L__2,0.4818781981029839,0.1802075064999995
pcoli__osTDC_K374Q__1,7.090540047816562,-0.18029013850000108
pcoli__osTDC_K374Q__2,7.244716518617594,-0.16086808050000026
pcoli__osTDC_L360V__1,7.36892099847885,-0.020553888500000284
pcoli__osTDC_L360V__2,7.09780991742398,0.036985189499999294
pcoli__pmTPH__1,2.8362319049672724,0.5993541144999996
pcoli__pmTPH__2,0.4464610485174525,0.3715272084999999
pcoli__RFC__1,6.493113545473843,-0.2725549275000008
pcoli__RFC__2,6.35813029293439,-0.3101009655000011
pcoli__RFCctrl__1,4.577731638811052,-0.4619062305000004
pcoli__RFCctrl__2,4.747120118680055,-0.5137800815000011
pcoli__RFCnopause__1,5.080328797180552,-0.3151013425000002
pcoli__RFCnopause__2,6.140095009582963,-0.7001429765000005
pcoli__RFCpluspause__1,6.808788729870474,-0.2384581905000003
pcoli__RFCpluspause__2,7.556291614726205,0.016097850499999566
pcoli__rnCOMT_sol__1,6.287486470933524,-0.5309690095000006
pcoli__rnCOMT_sol__2,5.7882038449224895,-0.22035618250000066
pcoli__rnPNMT__1,3.270375049778869,0.1593868134999994
pcoli__rnPNMT__2,1.051233270784968,0.2859621364999993
pcoli__rnTDC__1,6.5052427053520425,0.2879429404999998
pcoli__rnTDC__2,6.393188716857439,0.17787724449999942
pcoli__rnTDC_trunc__1,2.733421736859102,0.2447533994999995
pcoli__rnTDC_trunc__2,2.928546499118273,0.2681867544999994
pcoli__saCOMT_T2A__1,6.26937729686246,0.3919978364999999
pcoli__saCOMT_T2A__2,5.891776204944124,0.2105808025
pcoli__sfCOMT__1,7.530986839114038,-0.14107110950000035
pcoli__sfCOMT__2,7.770247263749879,-0.07285405250000032
pcoli__sgAANAT_D63G__1,6.256112684540893,0.2630648605000001
pcoli__sgAANAT_D63G__2,5.934465018354565,0.06260865149999972
pcoli__ssDDC__1,6.518564315344962,0.21928796749999968
pcoli__ssDDC__2,6.467835227905112,0.3285882754999996
pcoli__TP53B__1,5.818659585993068,0.06737641949999951
pcoli__TP53B__2,5.568807405727482,0.19381120849999967
pcoli__WT__1,6.861333567639227,-0.043892271500000746
pcoli__WT__2,6.538724103385905,0.21118086649999945
cck__glu_ale4__1,8.730211099231457,0.3509639894999994
cck__glu_ale4__2,9.025189317279477,-0.42327875450000096
cck__cck_ale1__1,9.730160618232595,-0.6231444055000006
cck__cck_ale1__2,9.468089022624277,-0.18579032950000046
cck__cck_ale2__1,9.370321805763576,-0.2465269605000007
cck__cck_ale2__2,9.583662023776842,-0.33235937150000083
cck_pgi__gmos_delpgi__1,0.6331552341824359,0.12203574049999945
cck_pgi__gmos_delpgi__2,1.0656001092756622,0.6743364794999991
cck_pgi__pgi_ale1__1,0.2684726277915594,0.9404724474999986
cck_pgi__pgi_ale1__2,0.6105404931605107,0.18267808149999976
cck_pgi__pgi_ale2__2,0.4679893739530302,0.17295968849999888
cck_pgi__pgi_ale3__1,0.3598487782902455,0.6348459434999993
cck_pgi__pgi_ale3__2,0.6307597589642907,0.20063376249999987
cck_pgi__pgi_ale4__1,0.0767858630233049,-0.0010978375000005867
cck_pgi__pgi_ale4__2,0.2157231410244756,-0.4432878775000004
cck_pgi__pgi_ale4__3,0.5531227197080284,-0.23669413350000035
cck_pgi__pgi_ale5__1,0.8047985417718735,0.3984485314999997
cck_pgi__pgi_ale5__2,0.9779633790172332,0.3385861984999998
cck_pgi__pgi_ale6__1,0.0115697569702962,0.6118672744999998
cck_pgi__pgi_ale6__2,0.8409683825671399,0.2662726544999998
cck_pgi__pgi_ale7__1,-0.4921499107809478,0.5879165224999987
cck_pgi__pgi_ale7__2,0.1707453336912466,0.1867942814999992
cck_pgi__pgi_ale8__1,1.131982153158657,-0.034918889500000105
cck_pgi__pgi_ale8__2,1.3485976487992586,-0.16983414750000048
cck_sdh__gmos_delsdhCB__1,9.954077576979047,0.3012252704999998
cck_sdh__gmos_delsdhCB__2,9.591547168334014,-0.4112911695000001
cck_sdh__sdh_ale1__1,8.440350965575396,-0.5247880445000002
cck_sdh__sdh_ale1__2,8.834937307438093,-0.5433011535000007
cck_sdh__sdh_ale2__1,8.9854196883826,-0.43368041050000095
cck_sdh__sdh_ale3__2,9.190593025988129,-0.799183803500001
cck_sdh__sdh_ale3__1,9.322332927934486,-0.4987759055000005
cck_sdh__sdh_ale3__3,9.275393243595028,-0.6236398385000008
cck_pts__gmos_delptsHIcrr__2,1.113127330260229,-0.05992373750000012
cck_pts__gmos_delptsHIcrr__1,1.1475753385630276,-0.37743489350000026
cck_pts__pts_ale1__2,1.4675693726766434,-1.5466919315000007
cck_pts__pts_ale1__1,1.0451726699729504,-1.2987185405000004
cck_pts__pts_ale2__2,1.0984717205257084,-0.6185045135000005
cck_pts__pts_ale2__1,2.0890227770779566,-0.530772194499999
cck_pts__pts_ale3__2,1.5972296655054183,-2.0243083944999998
cck_pts__pts_ale3__1,1.57059258737842,-1.4226642605000004
cck_pts__pts_ale4__2,2.8735530841185137,-0.3115091565000005
cck_pts__pts_ale4__1,2.7154753471215445,-0.14918556250000048
cck_gnd__gmos_delgnd__1,9.592836632918528,-0.03887949150000036
cck_gnd__gmos_delgnd__2,8.525626154935361,-0.028472029500000495
cck_gnd__gnd_ale1__1,10.778637993067523,-0.2379724345000005
cck_gnd__gnd_ale1__2,10.769768060947584,-0.3764202415000009
cck_gnd__gnd_ale2__1,10.116023549107346,-0.6073415475000008
cck_gnd__gnd_ale2__2,9.996705227704664,-0.3320290335000005
cck_gnd__gnd_ale3__1,10.56094728064758,-0.3435523895000001
cck_gnd__gnd_ale3__2,11.067366372748976,-0.3327477145
cck_tpiA__gmos_deltpiA__1,1.7885132884449475,1.0121568094999995
cck_tpiA__gmos_deltpiA__2,1.0262345286407344,0.8569131874999991
cck_tpiA__tpiA_ale1__1,0.0364275791851903,0.4221826464999996
cck_tpiA__tpiA_ale1__2,0.1440329609798222,0.4371515394999994
cck_tpiA__tpiA_ale2__1,0.3716350578337571,0.9173458844999997
cck_tpiA__tpiA_ale2__2,1.2951486576535856,0.6910783184999989
cck_tpiA__tpiA_ale3__1,0.1868745862491812,0.3283099054999994
cck_tpiA__tpiA_ale3__2,-0.3725017269732342,0.33602237349999964
cck_tpiA__tpiA_ale4__1,0.9357966274527753,0.2872065124999992
cck_tpiA__tpiA_ale4__2,0.9719837719986432,0.4854060684999997
acid_tale__acid_ale1_pH7__1,6.218900600757926,-0.2617653175000001
acid_tale__acid_ale1_pH7__2,6.523729068257231,-0.4272270015000004
acid_tale__acid_ale1_pH5__1,3.2468492244940705,0.020166489499999333
acid_tale__acid_ale1_pH5__2,3.3427773383449537,0.3826961904999999
acid_tale__acid_ale2_pH7__1,1.1776051378124637,0.2701828355
acid_tale__acid_ale2_pH7__2,1.1324594004465818,0.14221872149999906
acid_tale__acid_ale2_pH5__1,6.482262243183842,-0.07711595050000053
acid_tale__acid_ale2_pH5__2,7.724730585203649,-0.8330959435000009
acid_tale__low_Mg_ale_pH7__1,0.2291922245331025,0.3502432554999997
acid_tale__low_Mg_ale_pH7__2,0.4624329969710005,0.1503589354999999
acid_tale__low_Mg_ale_pH5__1,3.691156364794732,0.2264757444999992
acid_tale__low_Mg_ale_pH5__2,4.578722353271688,0.0963821144999999
acid_tale__MES_ale_pH7__1,2.627749263967897,0.32025834249999985
acid_tale__MES_ale_pH7__2,2.5383079243857978,0.2711329594999992
acid_tale__MES_ale_pH5__1,5.216596855818516,-0.07732925850000072
acid_tale__MES_ale_pH5__2,3.5779915295517264,-0.1679495975000007
acid_tale__gmos_pH7__1,2.0232367341890862,0.1433051394999998
acid_tale__gmos_pH7__2,2.0125147229579112,0.1936166264999999
acid_tale__gmos_pH5__1,5.101907602491507,0.2701505264999993
acid_tale__gmos_pH5__2,4.917588113731383,0.2700605284999993
adnB__wt_adn__1,-0.882303552147506,0.2464672694999992
adnB__wt_adn__2,-0.9975079667614328,-0.08752592450000041
adnB__delydhB_adn__1,-1.9021238875726376,-0.0933788575000003
adnB__delydhB_adn__2,-0.542064379755854,0.14762948449999946
ytf2__wt_glc__1,-1.0377225147408016,0.1721272264999998
ytf2__wt_glc__2,-0.5353747047957759,0.2261481724999994
ytf2__ybcM_glc__1,0.9288850096694684,-0.3877529175000003
ytf2__ybcM_glc__2,1.0378132907386963,-0.6263563285000009
ytf2__ydhB_glc__1,0.2627643484708478,-0.41882121750000056
ytf2__ydhB_glc__2,0.1399172052882984,-0.6316725075000003
ytf2__yfeC_glc__1,-0.5700498587657902,-0.6365914315000021
ytf2__yfeC_glc__2,0.1040938216598262,-0.6213197205000007
ytf2__yciT_glc__1,-0.9509645813991712,0.1622189384999988
ytf2__yciT_glc__2,-0.7566715193909052,0.21385967749999946
ytf2__ydiZ_glc__1,-0.173786990112354,0.2576617814999995
ytf2__ydiZ_glc__2,-0.0621235984487986,0.1918900284999996
ytf2__ynfL_glc__1,-0.3053510756381316,0.2893279224999992
ytf2__ynfL_glc__2,-0.218021910748895,0.2716083034999999
ytf3__wt_glc2__1,0.3019642978491342,0.11994968549999994
ytf3__wt_glc2__2,0.3991446044152976,0.22379657849999912
ytf3__wt_pH7_lactate__1,1.8744648463551812,0.14321167949999936
ytf3__wt_pH7_lactate__2,1.9368269019653312,0.08993423749999963
ytf3__wt_pH55_lactate__1,8.581603624642508,0.002615456499999169
ytf3__wt_pH55_lactate__2,8.310250592467584,0.3003739044999998
ytf3__wt_pH55_HCl__1,5.508765466169832,0.19549745249999967
ytf3__wt_pH55_HCl__2,5.516207161856475,0.15728126149999966
ytf3__dyieP_pH7__1,2.0212396743662286,0.09650283249999968
ytf3__dyieP_pH7__2,2.007019645989081,0.2388305794999992
ytf3__dyieP_pH55__1,3.991820072077256,0.2721169605
ytf3__dyieP_pH55__2,3.960278937294964,0.5351181714999997
minicoli__aldA_f1c2__1,-1.1642628779150817,-4.8343927655000005
minicoli__aldA_minE__1,-1.268095591618945,-4.8343927655000005
minicoli__mg1655_glc__1,-0.0917967936261272,0.4958997548336858
minicoli__mg1655_glc__2,-0.3612812380839446,0.4521481268545724
minicoli__minE_cyt__1,-1.4938043701402477,-4.8343927655000005
minicoli__minE_cyt__2,-1.5490940997044214,-4.8343927655000005
minicoli__minE_fruc__1,-1.1639647237157371,-4.8343927655000005
minicoli__minE_fruc__2,-1.1584706527938473,-4.8343927655000005
minicoli__minE_glc__1,-1.2596757189267975,-4.8343927655000005
minicoli__minE_glc__2,-1.416064739677158,-4.8343927655000005
minicoli__minE_glyc__1,-2.026594864665628,-4.8343927655000005
minicoli__minE_glyc__2,-1.8086392258081263,-4.8343927655000005
minicoli__minE_Fe_starve__1,-1.2206774084178085,-4.8343927655000005
minicoli__minE_Fe_starve__2,-1.257801929103928,-4.8343927655000005
minicoli__minE_LB__1,-0.4672302149177424,-4.8343927655000005
minicoli__minE_LB__2,-0.6012427680325468,-4.8343927655000005
minicoli__minE_N_starve__1,-1.6997143429813673,-4.8343927655000005
minicoli__minE_N_starve__2,-1.658293333875937,-4.8343927655000005
minicoli__minE_osm__1,-1.3660737524545812,-4.8343927655000005
minicoli__minE_osm__2,-1.252089376906511,-4.8343927655000005
minicoli__minE_ph5__1,-1.3069998589582783,-4.8343927655000005
minicoli__minE_ph5__2,-1.4192556103357938,-4.8343927655000005
minicoli__minE-pyr__1,-0.4565933904755606,-4.8343927655000005
