,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
33,TF__LBv2_LuxOOver_Mid,-5.355151609040702,0.22305455534269247,2.0,66.0,-5.197428220383333,67.0,-5.512874997698069
34,TF__LBv2_LuxOOver_Stat,-3.456517183300541,0.22055289454147725,2.0,68.0,-3.3005627359599408,69.0,-3.612471630641141
35,TF__LBv2_QstROver_Late,-8.242266970092944,0.17124657872776186,2.0,70.0,-8.36335658716634,71.0,-8.121177353019547
36,TF__LBv2_QstROver_Mid,-5.7632875619868305,0.3996264959639001,2.0,72.0,-6.045866167224723,73.0,-5.480708956748939
37,TF__LBv2_QstROver_Stat,1.3165882522531125,0.9803079994265234,2.0,74.0,2.009770686299025,75.0,0.6234058182071996
38,TF__LBv2_TfoXOver_Late,-7.604002232500782,0.409254025600712,2.0,76.0,-7.314615935770625,77.0,-7.893388529230938
39,TF__LBv2_TfoXOver_Mid,-7.756801930227077,0.484277451033556,2.0,78.0,-8.099237799828641,79.0,-7.414366060625514
40,TF__LBv2_TfoXOver_Stat,2.417410543777019,0.04026631881920915,2.0,80.0,2.445883130867501,81.0,2.3889379566865365
41,Stress-I__20-300-T1,-0.08425690111383993,1.1139352269058311,2.0,82.0,0.7034142516338489,83.0,-0.8719280538615287
42,Stress-I__20-300-T2,-0.43407431983817746,0.3809041844340785,2.0,84.0,-0.7034142516338457,85.0,-0.1647343880425092
43,Stress-II-1__LBv2_LowpH_Mid,-0.04790609238816221,0.49503208607055177,2.0,86.0,0.3021344525772476,87.0,-0.397946637353572
44,Stress-II-1__LBv2_highSalt_Mid,-11.260681254609604,0.820785812435845,2.0,88.0,-10.680298040734508,89.0,-11.8410644684847
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,4.438542443065836,1.3064883228580766,2.0,90.0,5.362369195699821,91.0,3.51471569043185
46,Stress-III__R_wt,2.3869795029440866e-15,0.4042377148065564,2.0,92.0,-0.2858392293510673,93.0,0.2858392293510721
47,Stress-III__R_s,-1.4811503542630908,0.27699901174731995,2.0,94.0,-1.6770182338515929,95.0,-1.2852824746745888
48,Competence-condition__OSS_TfoXOver_Stat,0.12801340842873188,1.2161239113185018,2.0,96.0,-0.7319160560276883,97.0,0.987942872885152
49,Competence-condition__OSS_VectorOnly_Stat,-2.005340338229189e-15,0.13074773586535643,2.0,98.0,0.0924526106551791,99.0,-0.0924526106551831
50,Competence-Recovery__LBv2_TfoXOver_Recov,-4.381217163278058,0.1791575243480568,2.0,100.0,-4.254533662910953,101.0,-4.507900663645163
51,Competence-Recovery__LBv2_VectorOnly_Recov,1.5543122344752192e-15,1.8204579198369981,2.0,102.0,-1.2872581399814962,103.0,1.2872581399814993
