,b1459_1
rpoB__rpoBE546V_glc__1,2.3309935443
rpoB__rpoBE672K_glc__1,2.7543897680000002
rpoB__rpoBE672K_glc__2,2.9930863423
rpoB__rpoBE672K_lb__1,2.4755449772
rpoB__rpoBE672K_lb__2,2.1905585974
crp__wt_fru__1,2.4384254304
crp__wt_glyc__1,2.7248556352
crp__wt_glyc__2,2.4529030436
crp__delar1_glyc__1,1.9389389788
crp__delar1_glyc__2,0.0
crp__delar1ar2_glyc__1,1.7330964009
crp__delar1ar2_glyc__2,1.66258875
crp__delar1ar2_glyc__3,1.2041662387
crp__delar2_glyc__1,1.8811514103
crp__delar2_glyc__2,1.947088646
crp__delar2_glyc__3,1.6575363155
crp__delcrp_fru__1,0.9143563606
crp__delcrp_fru__2,0.6158253396000001
crp__delcrp_fru__3,1.5029902106000002
crp__delcrp_glc__1,0.0
crp__delcrp_glc__2,0.7736734505
crp__delcrp_glc__3,0.5834758241
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,1.0179451978
crp__delcrp_glyc__3,0.979434385
glu__glu_ale3__1,0.0
glu__glu_ale4__1,1.1454941332
glu__glu_ale5__1,0.8178095032
glu__glu_ale6__1,1.5389873136999999
glu__glu_ale8__1,0.9414135826000001
glu__glu_ale9__1,1.1398693218
glu__glu_ale10__1,1.1219237094
42c__wt_42c__1,1.1604914413
42c__42c_ale1__1,1.1721000377
42c__42c_ale2__1,0.0
42c__42c_ale3__1,1.1524260027
42c__42c_ale4__1,0.0
42c__42c_ale5__1,2.0533307837
42c__42c_ale6__1,0.7966365464
42c__42c_ale8__1,0.9478851524
42c__42c_ale9__1,2.993884263
42c__42c_ale10__1,0.2919745354
ssw__wt_ac__1,2.8586468765
ssw__wt_glc__1,1.9178773386999999
ssw__wt_glyc__1,2.6680280355
ssw__wt_xyl__1,2.4026936807
ssw__glc_ale1__1,2.7495751162
ssw__glc_ale2__1,2.8550697355
ssw__glc_ale3__1,1.8063810619
ssw__glyc_ale1__1,2.8689887034
ssw__glyc_ale2__1,3.1777247392
ssw__xyl_ale1__1,2.9235769404000003
ssw__xyl_ale2__1,3.5007011981
ssw__xyl_ale3__1,1.2874939582
ssw__glc_ac_ac2__1,2.9622141902
ssw__glc_ac_glc1__1,1.1567040303
ssw__glc_ac_glc2__1,2.8905314375
ssw__glc_glyc_glc__1,0.6466769635
ssw__glc_glyc_glyc__1,0.0
ssw__glc_xyl_glc__1,2.1091835859
ssw__glc_xyl_xyl__1,2.2892917710000003
pgi__glu4_delpgi__1,1.9145534290000001
pgi__pgi_ale1__1,1.8141534030000002
pgi__pgi_ale2__1,3.1998715181
pgi__pgi_ale3__1,2.1055274383
pgi__pgi_ale5__1,2.101698362
pgi__pgi_ale6__1,2.2092569505
pgi__pgi_ale7__1,2.8794091121000003
pgi__pgi_ale8__1,2.3135754419
ica__wt_glc__1,2.107777545
ica__wt_glc__2,1.8061595737
ica__wt_glc__3,1.6147480106
ica__wt_glc__4,2.725784049
ica__arg_sbt__1,2.0872239314
ica__arg_sbt__2,1.8294897621000001
ica__cytd_rib__1,2.2869148196999998
ica__cytd_rib__2,2.814883903
ica__gth__1,1.6617693336000001
ica__gth__2,1.9209415955
ica__leu_glcr__1,2.6682270581000003
ica__leu_glcr__2,2.5195611905
ica__met_glc__1,1.7080303049
ica__met_glc__2,2.0481404323
ica__no3_anaero__1,1.6607442655
ica__no3_anaero__2,2.1627008496
ica__phe_acgam__1,1.7251769146
ica__phe_acgam__2,1.6363332399
ica__thm_gal__1,2.6171152893
ica__thm_gal__2,2.5714814161
ica__tyr_glcn__1,2.1670948036
ica__tyr_glcn__2,2.2579585283
ica__ura_pyr__1,2.9407830638
ica__ura_pyr__2,2.8108151116
ica__wt_glc__5,2.7294954862000003
ica__wt_glc__6,2.5640213752000003
ica__bw_delpurR_cytd__1,2.5208458732
ica__bw_delpurR_cytd__2,2.5760720369
ica__ade_glc__1,2.3489768645
ica__ade_glc__2,2.3865860938
ytf__wt_glc__1,2.6743881713
ytf__wt_glc__2,2.2909658842000002
ytf__delyafC__1,2.6833824388
ytf__delyafC__2,2.7067521271
ytf__delyeiE__1,2.9071039497
ytf__delyeiE__2,2.1836275314
ytf__delyiaJ__1,3.3574151049
ytf__delyiaJ__2,2.865242843
ytf__delyieP__1,2.2068979192000002
ytf__delyieP__2,2.6366153176
ytf__wt_ph5__1,1.6193208972000002
ytf__wt_ph5__2,2.1567765717
ytf__wt_ph8__1,2.8111064972
ytf__wt_ph8__2,2.5672951644
ytf__delybaO__1,2.4232723876
ytf__delybaO__2,3.2978748788
ytf__delybaQ__1,2.1555120939
ytf__delybaQ__2,2.5821852402000003
ytf__delybiH__1,2.1880347509
ytf__delybiH__2,2.4885384496
ytf__delydcI_ph5__1,1.7086188357
ytf__delydcI_ph5__2,1.9444003302000001
ytf__delydcI_ph8__1,1.7962534981
ytf__delydcI_ph8__2,3.0015728886
ytf__delyddM__1,2.3134892241
ytf__delyddM__2,1.4839403332
ytf__delyheO__1,2.0557735456
ytf__delyheO__2,2.6491064559
fps__bw_glc__1,2.7700900577
fps__bw_glc__2,3.3353574077
fps__fps_thrA_ale1__1,2.4293238812
fps__fps_thrA_ale1__2,1.9512263494000002
fps__fps_thrA_ale2__1,2.800854317
fps__fps_thrA_ale2__2,2.6414497484
fps__fps_serB_ale1__1,2.3514638332
fps__fps_serB_ale1__2,1.9430396891
fps__fps_serB_ale4__1,1.491084106
fps__fps_serB_ale4__2,2.9319522179
fps__fps_ptsI_ale1__1,4.2611069934
fps__fps_ptsI_ale1__2,3.7496256658
fps__fps_ptsI_ale3__1,3.5198133568000003
fps__fps_ptsI_ale3__2,3.8418605458
pal__lyx_ale2_f6__1,3.4915259006
pal__lyx_ale2__1,2.893621281
pal__lyx_ale2__2,2.6602158149
pal__lyx_ale4__1,2.893621281
pal__lyx_ale4__2,2.6602158149
pal__5drib_ale10_f18__1,3.5377482279
pal__5drib_ale10_f18__2,3.5442549072
pal__5drib_ale10__1,0.0
pal__arab_ale14_f9__1,3.0037927665
pal__arab_ale14_f9__2,2.2070211767
pal__arab_ale14__1,2.3697783614
pal__arab_ale14__2,3.1831821825
pal__arab_ale16__1,4.0401619743
pal__arab_ale16__2,3.9253635209
pal__tartr_ale26_f10__1,3.384800411
pal__tartr_ale26_f10__2,2.8016298706000002
pal__tartr_ale26__1,2.1007383016
pal__tartr_ale26__2,2.6576768822
pal__tartr_ale28_f10__1,2.5226149281
pal__tartr_ale28_f10__2,2.811934193
pal__tartr_ale28__1,3.2491608713
pal__tartr_ale28__2,3.1338822769
efeU__delmenFentC_citr__1,1.5849821098999999
efeU__delmenFentC_citr__2,1.8263932954
efeU__delmenFentC__1,1.8225600934
efeU__delmenFentC__2,1.9525392164
efeU__menFentC_ale39__1,2.5008089999000003
efeU__menFentC_ale39__2,2.5020707736
efeU__menFentC_ale29__1,1.293483142
efeU__menFentC_ale29__2,2.3979289127
efeU__menFentC_ale30__1,2.0953331313
efeU__menFentC_ale30__2,1.5843393229
efeU__menFentCubiC_ale36__1,2.2958715682
efeU__menFentCubiC_ale36__2,2.0443359481
efeU__menFentCubiC_ale37__1,2.9663211716999998
efeU__menFentCubiC_ale37__2,2.3860711868
efeU__menFentCubiC_ale38__1,2.6242654777
efeU__menFentCubiC_ale38__2,2.7260602509
