,b4580_1
ssw__glc_xyl_glc__1,3.5049640851
ssw__glc_xyl_xyl__1,2.9805538475
pgi__glu4_delpgi__1,1.5214003205000002
pgi__pgi_ale1__1,2.021182904
pgi__pgi_ale2__1,2.487630361
pgi__pgi_ale3__1,1.1731046009
pgi__pgi_ale5__1,1.9180732293
pgi__pgi_ale6__1,1.6911620506
pgi__pgi_ale7__1,1.8248146171
pgi__pgi_ale8__1,1.5904463601
ica__wt_glc__1,2.6360707702
ica__wt_glc__2,2.3466192053
ica__wt_glc__3,2.6377500489
ica__wt_glc__4,3.2273064596
ica__arg_sbt__1,2.6135984024
ica__arg_sbt__2,2.8618378964
ica__cytd_rib__1,3.0652200195
ica__cytd_rib__2,3.2452565587
ica__gth__1,3.6717532137999997
ica__gth__2,3.80588678
ica__leu_glcr__1,2.9297913122
ica__leu_glcr__2,3.2315125547
ica__met_glc__1,2.7255403144
ica__met_glc__2,2.4171908722
ica__no3_anaero__1,3.4402568371
ica__no3_anaero__2,2.9792006342
ica__phe_acgam__1,2.9182796996
ica__phe_acgam__2,2.642336704
ica__thm_gal__1,3.027309872
ica__thm_gal__2,2.8422321783999998
ica__tyr_glcn__1,2.6350341579
ica__tyr_glcn__2,2.8784760537
ica__ura_pyr__1,3.1342267448
ica__ura_pyr__2,3.7371946416
ica__wt_glc__5,3.3065534936
ica__wt_glc__6,2.9427112605
ica__bw_delpurR_cytd__1,3.1377436883
ica__bw_delpurR_cytd__2,2.8012579395
ica__ade_glc__1,3.4259540126
ica__ade_glc__2,3.8426890255
ytf__wt_glc__1,3.1665051525
ytf__wt_glc__2,3.5161968613
ytf__delyafC__1,3.9253757517
ytf__delyafC__2,4.0357444206
ytf__delyeiE__1,3.7679436424
ytf__delyeiE__2,3.6963954105
ytf__delyiaJ__1,4.0745367362
ytf__delyiaJ__2,4.1770153797
ytf__delyieP__1,4.3168864181
ytf__delyieP__2,4.0356505609
ytf__wt_ph5__1,3.6491669008
ytf__wt_ph5__2,3.5594079052
ytf__wt_ph8__1,3.0019984494
ytf__wt_ph8__2,3.2361157398
ytf__delybaO__1,4.1499174432
ytf__delybaO__2,3.9015807977
ytf__delybaQ__1,3.2854999672
ytf__delybaQ__2,3.3889016565
ytf__delybiH__1,3.517171334
ytf__delybiH__2,3.96950677
ytf__delydcI_ph5__1,3.0731920644
ytf__delydcI_ph5__2,3.4725614264
ytf__delydcI_ph8__1,3.4290769926
ytf__delydcI_ph8__2,3.1196326087
ytf__delyddM__1,3.9257367128
ytf__delyddM__2,3.6689808521
ytf__delyheO__1,4.1898717284
ytf__delyheO__2,4.2258247992
fps__bw_glc__1,3.4627639996
fps__bw_glc__2,4.0017544129
fps__fps_thrA_ale1__1,4.5245452146
fps__fps_thrA_ale1__2,4.4833543739
fps__fps_thrA_ale2__1,4.5567999434
fps__fps_thrA_ale2__2,4.3755172266
fps__fps_serB_ale1__1,3.9013772083
fps__fps_serB_ale1__2,3.6835895326
fps__fps_serB_ale4__1,4.4558103894
fps__fps_serB_ale4__2,4.3243581482
fps__fps_ptsI_ale1__1,4.7640787326
fps__fps_ptsI_ale1__2,4.5613933783
fps__fps_ptsI_ale3__1,4.2390209633
fps__fps_ptsI_ale3__2,4.1947965363
pal__lyx_ale2_f6__1,3.2379428788
pal__lyx_ale2__1,3.1209571062
pal__lyx_ale2__2,2.3764759525
pal__lyx_ale4__1,3.1209571062
pal__lyx_ale4__2,2.3764759525
pal__5drib_ale10_f18__1,3.4573141456
pal__5drib_ale10_f18__2,3.2114289657
pal__5drib_ale10__1,3.0935399052
pal__arab_ale14_f9__1,3.5103518509000002
pal__arab_ale14_f9__2,2.8292796001
pal__arab_ale14__1,3.0225719425
pal__arab_ale14__2,2.4293787627
pal__arab_ale16__1,4.166498286
pal__arab_ale16__2,4.2097510284
pal__tartr_ale26_f10__1,2.4502929783000003
pal__tartr_ale26_f10__2,2.7543635532
pal__tartr_ale26__1,2.115074367
pal__tartr_ale26__2,1.6561418421
pal__tartr_ale28_f10__1,2.983960444
pal__tartr_ale28_f10__2,2.6832082783
pal__tartr_ale28__1,2.8288489666
pal__tartr_ale28__2,3.1954467158
efeU__delmenFentC_citr__1,2.9704933194
efeU__delmenFentC_citr__2,3.0546790061
efeU__delmenFentC__1,3.9198809987
efeU__delmenFentC__2,3.5328536232000003
efeU__menFentC_ale39__1,3.9224013939
efeU__menFentC_ale39__2,3.1590600014
efeU__menFentC_ale29__1,3.2958021037
efeU__menFentC_ale29__2,3.2436526805
efeU__menFentC_ale30__1,3.747873883
efeU__menFentC_ale30__2,3.1532310376
efeU__menFentCubiC_ale36__1,3.1214766099
efeU__menFentCubiC_ale36__2,3.3674715701
efeU__menFentCubiC_ale37__1,3.3970252081
efeU__menFentCubiC_ale37__2,3.6510399995
efeU__menFentCubiC_ale38__1,4.0503361415
efeU__menFentCubiC_ale38__2,3.8354939712
