,A,DksA
hot_tale__hot_ale9_mid_37c__2,4.549949397498627,0.0808817899999994
hot_tale__hot_ale9_37c__1,5.974602779646933,-0.21155582200000111
hot_tale__hot_ale9_37c__2,5.004345878050327,-0.14378286000000173
hot_tale__hot_ale9_mid_44c__1,-6.990752006858584,-0.11222100000000168
hot_tale__hot_ale9_mid_44c__2,-8.33185563289612,-0.07825985000000202
hot_tale__hot_ale9_44c__1,-4.702720786355056,-0.5134699990000016
hot_tale__hot_ale9_44c__2,-3.940684379002144,-0.300721891000002
hot_tale__hot_ale10_30c__1,5.23067631186784,-0.2623358220000007
hot_tale__hot_ale10_30c__2,5.925065842277019,-0.18118832300000065
hot_tale__hot_ale10_37c__1,6.076724246925288,-0.4705991930000018
hot_tale__hot_ale10_37c__2,5.959201825022892,-0.415462349000002
hot_tale__hot_ale10_44c__1,-6.25608524512563,-0.11720648000000188
hot_tale__hot_ale10_44c__2,-8.563926840086388,-0.128610440000001
hot_tale__hot_ale16_30c__1,6.023337611209748,-0.16001784000000185
hot_tale__hot_ale16_30c__2,6.169063391372634,-0.1774324130000018
hot_tale__hot_ale16_37c__1,4.416933378315236,0.008423349999999273
hot_tale__hot_ale16_37c__2,4.32987158553419,0.032336999999998284
hot_tale__hot_ale16_44c__1,-5.848375480353968,0.20115011999999946
hot_tale__hot_ale16_44c__2,-8.07999468647413,0.31535443999999835
pdhr_ale__pdhR-13_51__1,-2.974012476224644,-0.7094790290000006
pdhr_ale__pdhR-13_51__2,-2.888979072995761,-0.7462523340000011
pdhr_ale__pdhR-14_46__1,-7.089708463856043,-0.3573646490000009
pdhr_ale__pdhR-14_46__2,-2.974317360914721,-0.3251397160000007
pdhr_ale__pdhR-15_51__1,-2.603602791864755,-0.8787877550000012
pdhr_ale__pdhR-15_51__2,-3.729095413637797,-0.7769437910000008
pdhr_ale__pdhR-16_49__1,-5.674034954655351,-0.5672769590000009
pdhr_ale__pdhR-16_49__2,-4.512070121093522,-0.2536084510000016
tcs__del_atoC_LiAcet__1,0.5750630016230179,-1.0856387460000008
tcs__del_atoC_LiAcet__2,1.8561862951711825,-0.9434681690000007
tcs__del_atoC_LiCl__1,-0.327248598821558,-0.6096026670000008
tcs__del_atoC_LiCl__2,0.4439582888837451,-0.5294210170000007
tcs__del_atoC_m9__1,-2.440174861722875,-0.6191831910000012
tcs__del_atoC_m9__2,-2.680878901535404,-0.5941610120000007
tcs__del_baeR_etoh__1,-30.577880178063378,-1.3805034620000018
tcs__del_baeR_etoh__2,-30.121691266715438,-1.2711081590000006
tcs__del_baeR_lb__1,-19.07037827829045,0.19359609999999886
tcs__del_baeR_lb__2,-19.506729547151902,0.221016839999999
tcs__del_btsR_01xlb__1,-12.321538499634425,0.3178995099999984
tcs__del_btsR_01xlb__2,-12.5286108621766,0.2893315999999988
tcs__del_btsR_lb__1,-10.972342036776917,0.08273723999999838
tcs__del_btsR_lb__2,-10.175715921752287,-0.02615744000000042
tcs__del_btsR_pyruvate__1,-10.87968244825911,0.4733910299999984
tcs__del_btsR_pyruvate__2,-10.821396808664948,0.3557532799999983
tcs__del_cpxR_etoh__1,-29.312670460424783,-1.1344456790000006
tcs__del_cpxR_etoh__2,-28.802901253423187,-1.0932084920000005
tcs__del_cpxR_lb__1,-19.21892535355072,0.12186805999999885
tcs__del_cpxR_lb__2,-18.251538872788736,0.28233141999999845
tcs__del_cusR_CuSO4__1,-7.256559362933841,0.4438630899999989
tcs__del_cusR_CuSO4__2,-8.112240185090853,0.4507960399999984
tcs__del_cusR_lb__1,-0.2125909456369604,0.17237743999999822
tcs__del_cusR_lb__2,-0.9527586967213868,0.21500514999999965
tcs__del_kdpE_01-kcl__1,-9.892369350365437,-0.030058710000000488
tcs__del_kdpE_01-kcl__2,-9.006782312349996,0.055633959999997984
tcs__del_kdpE_115-kcl__1,-5.646692715517165,-0.7168512320000016
tcs__del_kdpE_115-kcl__2,-5.443578250103903,-0.6876000940000004
tcs__del_phoB_m9__1,1.681609428312637,-0.4517140210000008
tcs__del_phoB_m9__2,1.204364233742932,-0.42877673600000143
tcs__del_phoB_m9p__1,3.712181710369392,0.2389644599999983
tcs__del_phoB_m9p__2,3.4161520400347536,0.23599087999999924
tcs__del_rcsB_etoh__1,-33.99999507155572,-1.5528165890000007
tcs__del_rcsB_etoh__2,-33.862137919748896,-1.5966682560000007
tcs__del_rcsB_lb__1,-9.996540881253926,-0.3320147570000014
tcs__del_rcsB_lb__2,-9.59779424568183,-0.3142011510000007
tcs__del_zraR_lb__1,-0.5240636507888697,0.6952909799999993
tcs__del_zraR_lb__2,0.4486416597845257,0.7253481299999986
tcs__del_zraR_zncl2__1,-4.307754391499821,0.2812090999999981
tcs__del_zraR_zncl2__2,-4.232519559917794,0.3472633699999985
tcs__wt_01-kcl__1,-12.753357596733643,-0.05473591000000155
tcs__wt_01-kcl__2,-13.044676994373576,-0.14008358000000065
tcs__wt_01xlb__1,-14.48271056348775,0.3574639599999987
tcs__wt_01xlb__2,-14.039086939933869,0.3551424999999995
tcs__wt_115-kcl__1,-6.050339130450138,-0.7471762230000021
tcs__wt_115-kcl__2,-5.870056130011441,-0.7447063120000017
tcs__wt_CuSO4__1,2.081722539125781,0.6664934399999982
tcs__wt_CuSO4__2,1.7450793117863506,0.6984601899999987
tcs__wt_etoh__1,-24.478585350276976,-1.010065924000001
tcs__wt_etoh__2,-24.92647452066221,-1.0558797690000006
tcs__wt_lb__1,-15.015356840807016,-0.06022805000000098
tcs__wt_lb__2,-14.186982484645682,-0.08170624000000082
tcs__wt_LiAcet__1,2.6756617171558137,-0.8158870680000021
tcs__wt_LiAcet__2,-0.3601256222762751,-0.8379963380000017
tcs__wt_LiCl__1,-0.0579096993588343,-0.5843190260000011
tcs__wt_LiCl__2,-0.3371782589779364,-0.6388371490000004
tcs__wt_m9p__1,-0.9091158204480716,0.02051268999999856
tcs__wt_m9p__2,-0.3895297550347006,-0.017377060000001162
tcs__wt_pyr__1,-14.46391652722164,0.5719796499999994
tcs__wt_pyr__2,-15.48915808943054,0.5709051899999995
tcs__wt_zncl2__1,1.0046856051164827,0.403582059999998
tcs__wt_zncl2__2,1.7376733514563358,0.4361711799999988
ros_tale__0_0_0pq__1,7.499515194881573,-0.3520921630000018
ros_tale__0_0_0pq__2,7.14368184388804,-0.2591889800000011
ros_tale__0_0_250pq__1,-15.985279050905724,0.3419286799999988
ros_tale__0_0_250pq__2,-16.02358039637634,0.3360327099999996
ros_tale__1_mid_250pq__1,3.4147736610376467,-0.14208906000000174
ros_tale__1_mid_250pq__2,3.3947366048561225,-0.1553503400000018
ros_tale__1_0_0pq__3,5.923464508572433,-0.16199365200000138
ros_tale__1_0_0pq__4,5.505233867254913,-0.04418918000000183
ros_tale__1_0_250pq__1,5.001266954868111,-0.3622136620000021
ros_tale__1_0_250pq__2,3.83286982045385,-0.312230244000002
ros_tale__1_0_750pq__1,3.800608313845218,-0.3729337750000017
ros_tale__1_0_750pq__2,4.524517124550687,-0.13904190999999955
ros_tale__1_1_0pq__1,-1.677147153262225,-1.5435629220000011
ros_tale__1_1_0pq__2,-1.123896117782624,-1.4043143800000006
ros_tale__1_1_250pq__1,-1.5277724796583017,-1.6164423890000013
ros_tale__1_1_250pq__2,-0.5821344683407328,-1.5393925690000003
ros_tale__1_1_750pq__1,-2.467633132848161,-1.5047846900000008
ros_tale__1_1_750pq__2,-3.5033610827286723,-1.2560905140000005
ros_tale__1_2_0pq__1,-1.4955019226921171,-1.1799609350000004
ros_tale__1_2_0pq__2,-0.6077756396848042,-1.1117696140000015
ros_tale__1_2_250pq__1,-6.543130496287812,-0.9110736980000008
ros_tale__1_2_250pq__2,-4.858874093229139,-0.7077898030000007
ros_tale__1_2_750pq__1,-5.7096281990378,-0.4875538960000014
ros_tale__1_2_750pq__2,-7.793656579178085,-0.4963456180000012
ros_tale__1_3_0pq__1,-6.547314921604688,-0.4320075660000011
ros_tale__1_3_0pq__2,-5.756734693985884,-0.4476821820000012
ros_tale__1_3_250pq__1,3.549649399377105,-0.7173249140000006
ros_tale__1_3_250pq__2,-1.5686358753836045,-0.5146665590000019
ros_tale__1_3_250pq__3,-3.900750686182485,-0.6078177220000018
ros_tale__1_3_250pq__4,1.9373579281513171,-0.787663159000001
ros_tale__1_3_750pq__1,-5.606846360872891,-0.7180017410000019
ros_tale__1_3_750pq__2,-4.625011696522921,-0.6827616110000019
ros_tale__1_4_0pq__1,-0.1938933948197491,-1.2097470580000014
ros_tale__1_4_0pq__2,-1.5494008947222693,-1.347340183
ros_tale__1_4_250pq__1,-3.1629302552468626,-1.2633891010000011
ros_tale__1_4_250pq__2,-2.7899956964110664,-1.4618097100000007
ros_tale__1_4_750pq__1,-0.8205984752333403,-1.6391875610000015
ros_tale__1_4_750pq__2,-1.2045847715437763,-1.3700586480000003
ros_tale__1_4_750pq__3,-3.0015816291004835,-1.4398264820000009
ros_tale__1_4_750pq__4,-3.96173841175043,-1.324799715000001
ros_tale__2_mid_250pq__1,-5.036235981834635,0.04742823999999857
ros_tale__2_mid_250pq__2,0.1622649573484859,-0.1641514430000015
ros_tale__2_0_0pq__1,2.3462086253939525,-0.4191790630000014
ros_tale__2_0_0pq__2,1.9422996105341572,-0.2711650670000019
ros_tale__2_0_250pq__1,5.074564327573884,-0.24555710000000094
ros_tale__2_0_250pq__2,4.683577205041444,-0.18483012100000096
ros_tale__2_0_750pq__1,-13.014294221300304,0.5313665199999988
ros_tale__2_0_750pq__2,-15.63374657761046,0.6913026499999989
ros_tale__2_1_0pq__1,-1.5036654387751016,-0.9322632240000016
ros_tale__2_1_0pq__2,0.7181832038196151,-0.984671298000002
ros_tale__2_1_250pq__1,-1.2214862455409263,-0.8770745430000009
ros_tale__2_1_250pq__2,-0.2762533571147274,-1.0441367490000015
ros_tale__2_1_750pq__1,-2.1750483575308595,-0.8438056480000018
ros_tale__2_1_750pq__2,-2.879619158606008,-1.1318830690000006
ros_tale__2_1_750pq__3,-3.0297619916018954,-1.4117661340000005
ros_tale__2_2_0pq__1,1.9039884358731995,-1.8166333990000003
ros_tale__2_2_0pq__2,-2.046859250885991,-1.514870536000002
ros_tale__2_2_250pq__1,2.703860470285029,-1.856179442000002
ros_tale__2_2_250pq__2,-3.370192530964806,-1.8406991620000015
ros_tale__2_2_750pq__1,-3.9919704142890895,-1.7586483140000002
ros_tale__2_2_750pq__2,-12.801751132335005,-1.3025151540000015
ros_tale__2_3_0pq__1,-8.134502511881713,-1.479398333000001
ros_tale__2_3_0pq__2,-2.595778734014776,-1.3495490870000015
ros_tale__2_3_250pq__1,-2.970987302932258,-1.6357188690000015
ros_tale__2_3_250pq__2,-1.9074269779862956,-2.246452483000001
ros_tale__2_3_750pq__1,-5.6675110091991705,-1.361051123000001
ros_tale__2_3_750pq__2,-1.3612969269442328,-1.5080449280000003
ros_tale__3_0_0pq__1,-1.4511005660178509,-1.776681238
ros_tale__3_0_0pq__2,-1.5863174680304206,-1.6769440380000002
ros_tale__3_0_250pq__1,-2.493816435163574,-1.5180227420000012
ros_tale__3_0_250pq__2,-0.231395272433866,-1.5412207910000006
ros_tale__3_0_750pq__1,-17.471649202734312,0.1722599099999993
ros_tale__3_0_750pq__2,-18.723593945644662,0.11401300999999894
ros_tale__3_1_0pq__1,7.083520620841389,-1.4768067340000002
ros_tale__3_1_0pq__2,4.021234371155773,-1.3988781860000008
ros_tale__3_1_250pq__1,0.8064647411192503,-1.7140500930000009
ros_tale__3_1_250pq__2,-0.9104988369277662,-1.6316969790000009
ros_tale__3_1_750pq__1,-2.342000136733324,-1.4813359570000024
ros_tale__3_1_750pq__2,-1.0166753139570193,-1.676145860000002
ros_tale__3_2_0pq__1,0.156055266764761,-0.5321515700000017
ros_tale__3_2_0pq__2,0.3472946194543475,-0.514784490000002
ros_tale__3_2_0pq__3,-2.2212066132693145,-0.6119771320000016
ros_tale__3_2_0pq__4,-2.0640573541017453,-0.6420919970000014
ros_tale__3_2_250pq__1,-4.482232043124684,-0.6663530050000013
ros_tale__3_2_250pq__2,0.456102975592715,-1.4446668120000012
ros_tale__3_2_750pq__1,-1.6772046627904884,-2.3736322020000014
ros_tale__3_2_750pq__2,4.330305070496667,-2.344372094
ros_tale__3_3_0pq__1,-0.3683199571188904,-1.2385928020000012
ros_tale__3_3_0pq__2,-1.7095908001650764,-1.0013206450000016
ros_tale__3_3_0pq__3,0.7198541532789023,-1.337420238
ros_tale__3_3_0pq__4,-1.6048489977977758,-1.065014724000001
ros_tale__3_3_250pq__1,2.827151448780991,-1.5324015520000014
ros_tale__3_3_250pq__2,-0.609989263044729,-1.2023016720000008
ros_tale__3_3_750pq__1,3.305697723474144,-1.189284048000001
ros_tale__3_3_750pq__2,3.720705172603565,-1.1906130420000025
ros_tale__3_4_0pq__1,-3.370803974361816,-1.222235039000001
ros_tale__3_4_0pq__2,-4.221425162501379,-1.2870452950000004
ros_tale__3_4_250pq__1,-12.128968075376084,-1.205770591000002
ros_tale__3_4_250pq__2,-15.120568109731297,-1.022557049000001
ros_tale__3_4_750pq__1,-1.4263940022815191,-1.244268647000002
ros_tale__3_4_750pq__2,-5.633728388232312,-1.2521072280000016
pcoli__atASMT_325G__1,-1.579539887234781,-0.5624524100000006
pcoli__atASMT_325G__2,-1.720468993753735,-0.5977678080000004
pcoli__bpTDC__1,-0.3070925067203662,-0.7207586590000012
pcoli__bpTDC__2,0.7464992752151309,-0.6870748560000006
pcoli__BRCA__1,-0.0238787719741299,-0.6937500010000015
pcoli__BRCA__2,0.1997987420403171,-0.7154616820000008
pcoli__BRCActrl__1,-1.5519579163798056,-0.8081114530000004
pcoli__BRCActrl__2,-1.3474997303282297,-0.7852557560000015
pcoli__BRCAswap__1,-2.926411640344229,-0.25744907300000186
pcoli__BRCAswap__2,-3.819103810554734,-0.2111598740000016
pcoli__btAANAT__1,-1.2702785366107974,-0.36159036000000105
pcoli__btAANAT__2,-1.2476307810668517,-0.4173739610000009
pcoli__btASMT__1,-1.0191166585799638,-0.3670073750000018
pcoli__btASMT__2,-1.840557118954907,-0.34137466300000163
pcoli__CC1__1,-8.097408769160918,-0.2218553250000017
pcoli__CC1__2,-6.6657529462576175,-0.2103270470000016
pcoli__ccCOMT__1,-2.2970790183249075,-0.6495001300000016
pcoli__ccCOMT__2,-2.279745524032867,-0.646308899000001
pcoli__ckDDC__1,-5.912824753051747,-0.6373978350000016
pcoli__ckDDC__2,-5.296147254954125,-0.5939609940000015
pcoli__CNTF_belt__1,-2.9336487580420187,-0.6872931410000014
pcoli__CNTF_belt__2,-3.583901932951362,-0.4960285930000019
pcoli__cobPNMT__1,-2.035284921254555,-0.5463240330000012
pcoli__cobPNMT__2,-1.5708873472775131,-0.6354332510000021
pcoli__cvPhhB__1,-2.916629040317755,-0.7890757630000014
pcoli__cvPhhB__2,-2.884380273028336,-0.7440889230000014
pcoli__ggAANAT__1,-0.5231662894734608,-0.5976490580000018
pcoli__ggAANAT__2,-0.6746272376087746,-0.5914366910000021
pcoli__ggTPH__1,-0.6667688250498611,-0.5072923610000011
pcoli__ggTPH__2,-0.4659201969087526,-0.589508416000001
pcoli__hsAANAT__1,-10.097716402244712,-0.06550763000000083
pcoli__hsAANAT__2,-9.66282067960184,-0.16525044900000194
pcoli__hsASMT__1,-0.781666758275036,-0.6047078020000018
pcoli__hsASMT__2,-0.2700246839101876,-0.5544955820000013
pcoli__hsPNMT_mb__1,-0.9807858807037988,-0.5433968800000013
pcoli__hsPNMT_mb__2,-0.7025718452561037,-0.5308479080000019
pcoli__hsTPH__1,0.5726096845956483,-0.9590779870000006
pcoli__hsTPH__2,1.3074457494928742,-0.9727047200000012
pcoli__hsTPH_E2K__1,-2.232970445081419,-0.2947737060000009
pcoli__hsTPH_E2K__2,-2.967853011575241,-0.3911893080000013
pcoli__hsTPH_E2K_N91I_P99C__1,0.912041760700636,-0.7108491050000012
pcoli__hsTPH_E2K_N91I_P99C__2,0.998718842886236,-0.8105617340000022
pcoli__hsTPH_N158trunc__1,-1.0307700336569543,-0.5003999220000015
pcoli__hsTPH_N158trunc__2,-0.8599395375201556,-0.5334013400000011
pcoli__hsTPH_N174trunc__1,-3.635217535587793,-0.5526915890000019
pcoli__hsTPH_N174trunc__2,-1.751376957426691,-0.493705793000002
pcoli__hsTPH_Ntermtrunc__1,-8.164217462495722,-0.28662444400000103
pcoli__hsTPH_Ntermtrunc__2,-7.634892684910967,-0.2676510770000018
pcoli__hsTPH1__1,-3.558425386083782,-0.2627203000000016
pcoli__hsTPH1__2,-3.8583521293232,-0.3466949510000017
pcoli__MBP__1,-6.431679004117193,-1.0585755510000006
pcoli__MBP__2,-7.809688693511439,-0.7997402570000016
pcoli__msCOMT__1,-0.4103844558284641,-0.7088466530000019
pcoli__msCOMT__2,0.0092470013656625,-0.7137189800000012
pcoli__ocAANAT__1,0.4880547700269984,-0.5642693230000013
pcoli__ocAANAT__2,0.1820877717534768,-0.6210115290000005
pcoli__osTDC_K374H__1,-6.141897250013507,-0.06235882000000181
pcoli__osTDC_K374H__2,-7.134784214322418,0.09358517999999803
pcoli__osTDC_K374L__1,-0.4609359598492741,-0.6867368230000004
pcoli__osTDC_K374L__2,0.1575621010849191,-0.6038482270000021
pcoli__osTDC_K374Q__1,-2.090332060723597,-0.3584295330000007
pcoli__osTDC_K374Q__2,-2.371554378552798,-0.3662098120000011
pcoli__osTDC_L360V__1,0.2256184702875302,-0.7940455950000018
pcoli__osTDC_L360V__2,0.4745509450036623,-0.7364916400000006
pcoli__pmTPH__1,2.500084067137849,-0.8900960110000007
pcoli__pmTPH__2,3.3407399719008963,-0.7669762990000013
pcoli__RFC__1,4.073717518176902,-0.4917190440000017
pcoli__RFC__2,3.964566336389485,-0.5541838110000015
pcoli__RFCctrl__1,-12.422273028683437,-0.14158364000000034
pcoli__RFCctrl__2,-12.576906110040106,-0.14886678000000053
pcoli__RFCnopause__1,-11.001348814305697,-0.03027052000000197
pcoli__RFCnopause__2,-8.683803486435947,-0.0349453000000004
pcoli__RFCpluspause__1,-5.87034731389326,-0.1772266620000007
pcoli__RFCpluspause__2,-5.472130628248412,-0.1110233600000008
pcoli__rnCOMT_sol__1,-9.77793276879857,-0.10016638000000098
pcoli__rnCOMT_sol__2,-11.683099931346288,-0.12232087000000115
pcoli__rnPNMT__1,2.3230894556765502,-0.5520409400000013
pcoli__rnPNMT__2,2.283058925128925,-0.6682079630000004
pcoli__rnTDC__1,-0.1364345769679389,-0.7590331860000017
pcoli__rnTDC__2,-0.1176360972756565,-0.7105141930000016
pcoli__rnTDC_trunc__1,-4.596055169502103,-0.5009645570000014
pcoli__rnTDC_trunc__2,-4.547018379560095,-0.5458255170000008
pcoli__saCOMT_T2A__1,-1.8990183213583447,-0.7541657570000009
pcoli__saCOMT_T2A__2,-2.115498004656147,-0.7127337720000018
pcoli__sfCOMT__1,2.4317082415726623,-0.5931792070000004
pcoli__sfCOMT__2,2.95065224517423,-0.708188993000002
pcoli__sgAANAT_D63G__1,-0.6546599449055504,-0.6142279560000006
pcoli__sgAANAT_D63G__2,0.8608683001904767,-0.6396111390000012
pcoli__ssDDC__1,-2.3357374429883757,-0.6296117890000019
pcoli__ssDDC__2,-1.6994164836372607,-0.5603783780000011
pcoli__TP53B__1,-4.359898457090552,-0.5435840270000014
pcoli__TP53B__2,-4.912453640612696,-0.6737804450000021
pcoli__WT__1,-11.102875364160356,0.06618945999999859
pcoli__WT__2,-10.540723349044882,-0.06461968000000162
cck__glu_ale4__1,2.969942746729279,0.02360193999999893
cck__glu_ale4__2,6.624081050121581,-0.14111208000000094
cck__cck_ale1__1,7.262174815225449,-0.34563813800000176
cck__cck_ale1__2,7.053548931861645,-0.4029598690000018
cck__cck_ale2__1,7.799072200969452,-0.3155352360000005
cck__cck_ale2__2,7.499275020827029,-0.3484216700000005
cck_pgi__gmos_delpgi__1,-5.275746507091506,-0.7470161250000018
cck_pgi__gmos_delpgi__2,-3.891132434389117,-0.532594039000001
cck_pgi__pgi_ale1__1,-0.6112147815864032,-0.08035537000000126
cck_pgi__pgi_ale1__2,3.3217435329781035,0.004731859999997923
cck_pgi__pgi_ale2__2,-2.2426504578129163,0.0758902699999986
cck_pgi__pgi_ale3__1,1.748500732302752,-0.018372020000001044
cck_pgi__pgi_ale3__2,4.243513258476313,-0.15278710000000115
cck_pgi__pgi_ale4__1,2.4918502871227424,-0.42507098100000107
cck_pgi__pgi_ale4__2,7.343140447317898,-0.42095400200000205
cck_pgi__pgi_ale4__3,7.056966675838352,-0.3270645130000016
cck_pgi__pgi_ale5__1,1.934392245985859,-0.10981741000000156
cck_pgi__pgi_ale5__2,4.2379989162830745,-0.06886240999999949
cck_pgi__pgi_ale6__1,1.1701918729556964,0.03218177999999838
cck_pgi__pgi_ale6__2,4.543364966578994,0.03423201999999925
cck_pgi__pgi_ale7__1,0.565624002736649,-0.08175251000000294
cck_pgi__pgi_ale7__2,3.782005357967349,-0.1555867400000004
cck_pgi__pgi_ale8__1,4.687580925571012,-0.4067749710000008
cck_pgi__pgi_ale8__2,7.274645944474568,-0.30074459600000125
cck_sdh__gmos_delsdhCB__1,-10.2969453597887,0.2028629999999989
cck_sdh__gmos_delsdhCB__2,-1.2585817611718584,0.09555571999999836
cck_sdh__sdh_ale1__1,-1.3448733715737708,-0.14578360000000146
cck_sdh__sdh_ale1__2,0.4639708502272684,-0.21993975100000185
cck_sdh__sdh_ale2__1,1.520576251743133,-0.2486075570000015
cck_sdh__sdh_ale3__2,1.4700016192983036,-0.2927654920000009
cck_sdh__sdh_ale3__1,2.485619274862836,-0.1957080960000006
cck_sdh__sdh_ale3__3,2.1221363805650104,-0.20041349100000086
cck_pts__gmos_delptsHIcrr__2,-2.6031951811433878,0.3624375699999991
cck_pts__gmos_delptsHIcrr__1,-2.5223115991051115,0.4037364099999987
cck_pts__pts_ale1__2,-4.555537039130971,0.6878948599999983
cck_pts__pts_ale1__1,-2.702814257046447,0.7606150299999985
cck_pts__pts_ale2__2,6.59354687064762,-0.3178034450000009
cck_pts__pts_ale2__1,6.82615245839423,-0.3743541140000009
cck_pts__pts_ale3__2,12.665543725567687,0.9678345499999992
cck_pts__pts_ale3__1,9.64314522157182,0.9511115699999984
cck_pts__pts_ale4__2,7.714186646414028,-0.5103258540000013
cck_pts__pts_ale4__1,6.2658452208072335,-0.3949203260000012
cck_gnd__gmos_delgnd__1,-0.8562154196655222,-0.10726087000000106
cck_gnd__gmos_delgnd__2,-8.682568751049516,-0.24223045300000126
cck_gnd__gnd_ale1__1,7.553540033045311,-0.3070288150000007
cck_gnd__gnd_ale1__2,7.424395385074619,-0.3573871200000021
cck_gnd__gnd_ale2__1,7.666049092279835,-0.2955502160000005
cck_gnd__gnd_ale2__2,7.210896937095731,-0.1516150300000021
cck_gnd__gnd_ale3__1,6.130337102529683,-0.24023396700000174
cck_gnd__gnd_ale3__2,7.150775573596,-0.2706085820000013
cck_tpiA__gmos_deltpiA__1,-2.7522873401281966,-0.1075022600000004
cck_tpiA__gmos_deltpiA__2,-10.04402016872153,0.04207828999999919
cck_tpiA__tpiA_ale1__1,-2.5580682032059454,-0.3025445200000014
cck_tpiA__tpiA_ale1__2,-2.162013946733459,-0.30329453300000075
cck_tpiA__tpiA_ale2__1,-1.546519912654451,-0.4288014440000012
cck_tpiA__tpiA_ale2__2,-0.0279182431943403,-0.4876174740000021
cck_tpiA__tpiA_ale3__1,-3.6241940447183847,-0.18054844800000147
cck_tpiA__tpiA_ale3__2,-4.722611094999649,-0.1439531700000014
cck_tpiA__tpiA_ale4__1,-1.9198991523943452,-0.26009816100000194
cck_tpiA__tpiA_ale4__2,-1.80287175590365,-0.27294908000000184
acid_tale__acid_ale1_pH7__1,9.26081725088361,0.17983808999999873
acid_tale__acid_ale1_pH7__2,9.677953559094789,0.13244323999999885
acid_tale__acid_ale1_pH5__1,4.299484520424546,-0.8819183530000014
acid_tale__acid_ale1_pH5__2,2.5702812557021004,-0.7619708650000021
acid_tale__acid_ale2_pH7__1,8.39150893475343,-0.10459817000000092
acid_tale__acid_ale2_pH7__2,8.694998738796254,-0.17326674500000114
acid_tale__acid_ale2_pH5__1,5.127606255103388,-0.12571575000000124
acid_tale__acid_ale2_pH5__2,9.21422467209996,-0.2498334730000007
acid_tale__low_Mg_ale_pH7__1,5.502334060839664,-0.07034709000000205
acid_tale__low_Mg_ale_pH7__2,6.579772229471429,-0.3717443680000017
acid_tale__low_Mg_ale_pH5__1,-0.612143614343734,-0.08317898000000135
acid_tale__low_Mg_ale_pH5__2,1.350623950520646,-0.3054713170000021
acid_tale__MES_ale_pH7__1,8.785739842549699,-0.3365831780000015
acid_tale__MES_ale_pH7__2,7.831020481527272,-0.22001571400000053
acid_tale__MES_ale_pH5__1,2.1139000802396297,-0.4448457950000009
acid_tale__MES_ale_pH5__2,-2.2815572414026595,-0.1124271900000018
acid_tale__gmos_pH7__1,7.894009313434492,-0.3955137690000008
acid_tale__gmos_pH7__2,7.405150684641829,-0.28425443300000097
acid_tale__gmos_pH5__1,0.6850301805313106,-0.015253840000001516
acid_tale__gmos_pH5__2,0.1649261733884168,0.0752442999999996
adnB__wt_adn__1,-9.450506530118291,0.7208498399999996
adnB__wt_adn__2,-4.082999769574482,-0.9219365260000014
adnB__delydhB_adn__1,-14.958855103101428,0.5498306399999979
adnB__delydhB_adn__2,-8.215190933375201,0.6079975099999988
ytf2__wt_glc__1,-2.85893604721592,-0.7267992130000014
ytf2__wt_glc__2,-3.53084135335858,-0.5900264450000012
ytf2__ybcM_glc__1,2.8314286037066587,-0.10742514000000193
ytf2__ybcM_glc__2,1.915645724052262,-0.02551379000000153
ytf2__ydhB_glc__1,-0.0420904462839128,-0.09764907000000099
ytf2__ydhB_glc__2,-1.2539544197095598,-0.21117979600000147
ytf2__yfeC_glc__1,-0.2833291788979407,-0.2605212920000017
ytf2__yfeC_glc__2,-0.0019870966390275,-0.1795644350000014
ytf2__yciT_glc__1,-3.5695538557805437,-0.376073154000002
ytf2__yciT_glc__2,-3.839592653922284,-0.3509115670000007
ytf2__ydiZ_glc__1,0.0678310632876021,-0.40493044400000144
ytf2__ydiZ_glc__2,-0.8545711390884198,-0.4413140790000014
ytf2__ynfL_glc__1,-3.359747834026078,-0.2266767690000009
ytf2__ynfL_glc__2,-3.900329511476601,-0.2473181000000011
ytf3__wt_glc2__1,1.073064416031371,-0.5704245460000017
ytf3__wt_glc2__2,-0.2872596845664323,-0.4070619380000018
ytf3__wt_pH7_lactate__1,1.3893354124691917,-0.5602103180000011
ytf3__wt_pH7_lactate__2,1.3302450688366334,-0.5015821750000011
ytf3__wt_pH55_lactate__1,-1.7585308401167363,-0.6532136710000014
ytf3__wt_pH55_lactate__2,-1.7366854666367808,-0.641128075000001
ytf3__wt_pH55_HCl__1,-3.299553121781389,-0.5806295090000013
ytf3__wt_pH55_HCl__2,-3.785727851581281,-0.5963895830000006
ytf3__dyieP_pH7__1,0.4393296412297847,-0.4450079440000021
ytf3__dyieP_pH7__2,-0.3125682709627573,-0.4474247180000006
ytf3__dyieP_pH55__1,1.8538944241214323,-0.6216011450000014
ytf3__dyieP_pH55__2,1.209716251929768,-0.4486213260000014
minicoli__aldA_f1c2__1,8.470666261626913,-0.2420717490377644
minicoli__aldA_minE__1,12.150681328675049,-0.29129586004334485
minicoli__mg1655_glc__1,2.8964206345181567,-1.1508918635604068
minicoli__mg1655_glc__2,3.0772728617480425,-1.1527680733860972
minicoli__minE_cyt__1,6.7763696719142,-0.5800435703606848
minicoli__minE_cyt__2,8.655252025331643,-0.6300318208911779
minicoli__minE_fruc__1,8.210342929068092,-0.7114708327797086
minicoli__minE_fruc__2,7.9113702128654655,-0.7325409521037969
minicoli__minE_glc__1,12.936919736234612,-0.9776308485759272
